YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS INSIDE 5',TOTAL 3 PUTTS
2003,14,0,12680,Shigeki Maruyama,1,29
2003,14,0,25031,Andy Miller,1,35
2003,14,0,20663,Brenden Pappas,1,41
2003,14,0,10107,Deane Pappas,1,25
2003,14,0,1938,David Peoples,1,44
2003,14,0,10912,Craig Perks,1,39
2003,14,0,25345,Carl Pettersson,1,36
2003,14,0,7749,Brett Quigley,1,32
2003,14,0,2010,Loren Roberts,1,16
2003,14,0,25692,Akio Sadakata,1,57
2003,14,0,8375,Paul Stankowski,1,34
2003,14,0,6595,Kevin Sutherland,1,33
2003,14,0,20548,Hidemichi Tanaka,1,42
2003,14,0,10425,Jay Williamson,1,42
2003,14,0,21878,Mark Wilson,1,43
2002,1,0,23338,David Gossett,2,26
2002,2,0,1161,Mark Calcavecchia,1,11
2002,2,0,12826,Paul Claxton,1,12
2002,2,0,19972,José Coceres,1,9
2002,2,0,12823,Carlos Franco,1,21
2002,2,0,1378,David Frost,1,9
2002,2,0,19846,Brian Gay,1,17
2002,2,0,8545,Glen Hnatiuk,1,16
2002,2,0,1553,John Huston,1,15
2002,2,0,1569,Peter Jacobsen,1,11
2002,2,0,20094,Jonathan Kaye,1,14
2002,2,0,1619,Skip Kendall,1,17
2002,2,0,23108,Matt Kuchar,1,9
2002,2,0,20502,Michael Long,1,16
2002,2,0,1723,Andrew Magee,1,14
2002,2,0,12680,Shigeki Maruyama,1,11
2002,2,0,20572,Rod Pampling,1,11
2002,2,0,12660,Jesper Parnevik,1,10
2002,2,0,20127,Chris Riley,1,11
2002,2,0,20645,John Senden,1,18
2002,2,0,8375,Paul Stankowski,1,19
2002,2,0,2170,Hal Sutton,1,15
2002,2,0,20436,Garrett Willis,1,19
2001,1,0,1132,Mark Brooks,3,3
2001,1,0,8545,Glen Hnatiuk,3,6
2001,1,0,8793,Tiger Woods,3,4
2001,4,0,10885,Robert Allenby,2,2
2001,4,0,20498,Briny Baird,2,3
2001,4,0,6809,Bob Burns,2,5
2001,4,0,12760,Danny Ellis,2,2
2001,4,0,6522,Ernie Els,2,2
2001,4,0,1418,Bill Glasson,2,2
2001,4,0,1527,Scott Hoch,2,3
2001,4,0,1766,Billy Mayfair,2,3
2001,4,0,1771,Blaine McCallister,2,2
2001,4,0,1941,Tom Pernice Jr.,2,3
2001,4,0,8375,Paul Stankowski,2,3
2001,4,0,2214,Kirk Triplett,2,2
2001,4,0,2218,Ted Tryba,2,2
2001,4,0,2245,Grant Waite,2,2
2001,18,0,20098,Stuart Appleby,1,1
2001,18,0,1157,Tom Byrum,1,2
2001,18,0,19972,José Coceres,1,3
2001,18,0,19881,Robert Damron,1,3
2001,18,0,8931,Glen Day,1,3
2001,18,0,6036,Scott Dunlap,1,1
2001,18,0,6621,Joe Durant,1,4
2001,18,0,1320,Bob Estes,1,2
2001,18,0,22051,Ben Ferguson,1,1
2001,18,0,21805,Harrison Frazar,1,2
2001,18,0,20043,Edward Fryatt,1,1
2001,18,0,19846,Brian Gay,1,1
2001,18,0,10201,Matt Gogel,1,1
2001,18,0,1487,Jeff Hart,1,1
2001,18,0,23353,J.J. Henry,1,3
2001,18,0,21007,Gabriel Hjertstedt,1,1
2001,18,0,1553,John Huston,1,2
2001,18,0,8633,Per-Ulrik Johansson,1,1
2001,18,0,10733,Kent Jones,1,1
2001,18,0,7547,Craig Kanada,1,2
2001,18,0,20094,Jonathan Kaye,1,1
2001,18,0,1619,Skip Kendall,1,1
2001,18,0,1666,Bernhard Langer,1,1
2001,18,0,10565,Ian Leggatt,1,1
2001,18,0,1706,Davis Love III,1,3
2001,18,0,1707,Steve Lowery,1,2
2001,18,0,1724,Jeff Maggert,1,1
2001,18,0,1761,Len Mattiace,1,1
2001,18,0,6090,Jim McGovern,1,1
2001,18,0,8339,Spike McRoy,1,3
2001,18,0,6515,Shaun Micheel,1,3
2001,18,0,1823,Larry Mize,1,3
2001,18,0,12753,David Morland IV,1,3
2001,18,0,8535,Gary Nicklaus,1,2
2001,18,0,10457,Frank Nobilo,1,1
2001,18,0,1887,Mark O'Meara,1,2
2001,18,0,22046,Geoff Ogilvy,1,1
2001,18,0,1926,Steve Pate,1,2
2001,18,0,23621,Rory Sabbatini,1,2
2001,18,0,6567,Vijay Singh,1,3
2001,18,0,2104,Jeff Sluman,1,3
2001,18,0,11011,Mike Sposa,1,1
2001,18,0,6595,Kevin Sutherland,1,3
2001,18,0,2170,Hal Sutton,1,3
2001,18,0,2206,David Toms,1,2
2001,18,0,2223,Bob Tway,1,1
2001,18,0,2239,Scott Verplank,1,2
2001,18,0,8057,Brian Wilson,1,2
