YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
2015,0,33418,Shawn Stefani,"28' 2""",12150.167,431
2015,0,26951,Johnson Wagner,"28' 2""",8129.25,289
2015,0,22056,Cameron Percy,"28' 3""",8439.833,299
2015,0,35532,Tom Hoge,"28' 4""",10164.667,359
2015,0,34360,Patrick Reed,"28' 5""",13209.917,465
2015,0,25493,Nick Taylor,"28' 5""",13631.167,479
2015,0,37454,Whee Kim,"28' 6""",8863.333,311
2015,0,28500,Martin Flores,"28' 8""",13493.167,471
2015,0,22405,Justin Rose,"28' 8""",6817.833,238
2015,0,24358,Robert Garrigus,"28' 9""",9033.917,314
2015,0,12716,Charley Hoffman,"28' 9""",12230.167,426
2015,0,33667,Carlos Ortiz,"28' 9""",12709.667,442
2015,0,27436,Graham DeLaet,"29' 0""",7327.917,253
2015,0,32448,James Hahn,"29' 0""",12441.333,429
2015,0,34099,Harris English,"29' 2""",14296.833,490
2015,0,26851,Marc Leishman,"29' 3""",9867.083,337
2015,0,24781,Hunter Mahan,"29' 5""",10975.583,373
2015,0,36699,Patrick Rodgers,"29' 5""",7504.75,255
2015,0,35539,Luke Guthrie,"29' 6""",11105.667,376
2015,0,24140,Sean O'Hair,"29' 6""",12061.417,409
2015,0,33141,Keegan Bradley,"29' 7""",8485.0,287
2015,0,23983,Luke Donald,"29' 7""",8820.0,298
2015,0,29518,Brendan Steele,"29' 7""",11326.667,383
2015,0,27895,Jonas Blixt,"29' 8""",8546.75,288
2015,0,23320,Ryan Palmer,"29' 8""",9887.667,333
2015,0,30946,Alex Prugh,"29' 8""",10845.917,366
2015,0,32150,Michael Thompson,"29' 9""",12030.417,404
2015,0,39977,Max Homa,"30' 0""",10672.5,356
2015,0,27936,Martin Laird,"30' 0""",11742.5,391
2015,0,27770,Camilo Villegas,"30' 1""",13637.25,453
2015,0,22046,Geoff Ogilvy,"30' 2""",5995.333,199
2015,0,25274,Steven Bowditch,"30' 3""",16347.083,540
2015,0,20848,Ángel Cabrera,"30' 3""",7311.417,242
2015,0,32334,Charlie Beljan,"30' 4""",9019.0,297
2015,0,30852,Ryo Ishikawa,"30' 4""",12801.083,422
2015,0,30944,Jason Kokrak,"30' 4""",14277.333,471
2015,0,28307,Matt Every,"30' 5""",10788.333,355
2015,0,33461,Morgan Hoffmann,"30' 6""",12540.667,411
2015,0,28089,Jason Day,"30' 8""",10259.917,335
2015,0,24494,Erik Compton,"30' 9""",11848.333,385
2015,0,31416,Derek Fathauer,"30' 9""",13227.25,430
2015,0,1810,Phil Mickelson,"30' 11""",10360.083,335
2015,0,40026,Daniel Berger,"31' 0""",13093.167,422
2015,0,25191,Gonzalo Fernandez-Castaño,"31' 1""",9478.5,305
2015,0,21961,Charles Howell III,"31' 2""",19332.167,621
2015,0,20229,Stewart Cink,"31' 4""",11670.667,372
2015,0,32102,Rickie Fowler,"31' 5""",9216.75,293
2015,0,33448,Justin Thomas,"31' 5""",15442.0,492
2015,0,20766,Padraig Harrington,"31' 6""",9832.0,312
2015,0,29720,Andres Gonzales,"31' 7""",13294.667,421
2015,0,24846,Ricky Barnes,"31' 8""",11968.333,378
2015,0,20157,Retief Goosen,"32' 0""",11660.083,364
2015,0,29725,Tony Finau,"32' 1""",17404.583,543
2015,0,34256,Andrew Putnam,"32' 1""",10040.5,313
2015,0,31193,Jim Renner,"32' 1""",10118.833,315
2015,0,30692,Scott Stallings,"32' 3""",8186.5,254
2015,0,27064,Jhonattan Vegas,"32' 3""",13333.417,413
2015,0,25818,Scott Piercy,"32' 9""",14899.167,455
2015,0,28132,Tyrone Van Aswegen,"32' 10""",8177.667,249
2015,0,6522,Ernie Els,"33' 2""",8088.583,244
2015,0,25240,D.A. Points,"33' 6""",11982.833,358
2015,0,25632,Jimmy Walker,"33' 7""",13687.333,408
2015,0,21209,Sergio Garcia,"33' 11""",7093.5,209
2015,0,30925,Dustin Johnson,"33' 11""",11186.333,330
2015,0,25369,Jamie Donaldson,"34' 0""",6398.833,188
2015,0,29289,S.Y. Noh,"34' 5""",10875.25,316
2015,0,25562,Andres Romero,"34' 6""",11612.833,337
2015,0,36689,Brooks Koepka,"35' 8""",13334.083,374
2015,0,22371,Aaron Baddeley,"35' 11""",15223.0,424
2015,0,33486,Roger Sloan,"36' 5""",7795.583,214
2015,0,27141,J.B. Holmes,"37' 8""",14478.25,384
2014,0,25444,Justin Hicks,"17' 10""",5728.667,321
2014,0,22293,Heath Slocum,"18' 9""",4154.583,222
2014,0,10809,Jim Furyk,"19' 7""",4982.5,254
2014,0,23135,Tim Clark,"19' 11""",4259.25,214
2014,0,29222,Billy Hurley III,"20' 0""",5691.667,284
2014,0,26289,Boo Weekley,"20' 1""",4722.083,235
2014,0,2206,David Toms,"20' 3""",3767.833,186
2014,0,25686,Jason Dufner,"20' 4""",4274.167,210
2014,0,24024,Zach Johnson,"20' 11""",7014.25,336
2014,0,30927,Brendon Todd,"21' 0""",9350.083,445
2014,0,26596,Ryan Moore,"21' 1""",5316.75,252
2014,0,27214,Kevin Streelman,"21' 2""",5224.583,247
2014,0,25834,Daniel Summerhays,"21' 4""",8333.75,390
2014,0,20104,Ken Duke,"21' 5""",5632.333,263
2014,0,33122,Russell Knox,"21' 6""",7762.083,361
2014,0,34261,Scott Langley,"21' 8""",9073.5,419
2014,0,1724,Jeff Maggert,"21' 8""",4313.583,199
2014,0,31560,Brian Stuard,"21' 8""",7353.25,340
2014,0,10860,Justin Leonard,"21' 10""",6623.75,303
2014,0,26679,Kevin Stadler,"21' 11""",6363.667,290
2014,0,28780,Nicholas Thompson,"22' 0""",6610.417,301
2014,0,27556,Ted Potter Jr.,"22' 1""",5555.75,252
2014,0,25572,Graeme McDowell,"22' 2""",4256.417,192
2014,0,12510,Chad Campbell,"22' 3""",4935.167,222
2014,0,8075,Jerry Kelly,"22' 3""",6731.333,303
2014,0,21753,Brian Davis,"22' 5""",7888.5,352
2014,0,28092,D.H. Lee,"22' 5""",4510.5,201
2014,0,27466,Spencer Levin,"22' 6""",5536.167,246
2014,0,19846,Brian Gay,"22' 10""",7320.167,321
2014,0,27933,John Merrick,"23' 0""",6842.417,298
2014,0,28259,Sangmoon Bae,"23' 3""",7792.667,335
2014,0,27649,Brandt Snedeker,"23' 3""",7203.167,310
2014,0,27095,Nick Watney,"23' 4""",6239.333,267
2014,0,29420,Billy Horschel,"23' 5""",7092.417,303
2014,0,34174,John Huh,"23' 5""",7062.583,302
2014,0,31202,William McGirt,"23' 6""",9150.167,390
2014,0,24781,Hunter Mahan,"23' 7""",7804.917,331
2014,0,27963,Chris Stroud,"23' 7""",8242.417,349
2014,0,25396,Kevin Na,"23' 8""",8796.917,372
2014,0,29479,Scott Brown,"23' 10""",8786.083,369
2014,0,27644,Brian Harman,"23' 10""",12328.667,517
2014,0,37273,Derek Ernst,"23' 11""",7099.583,297
2014,0,28237,Rory McIlroy,"23' 11""",5976.5,250
2014,0,35541,John Peterson,"23' 11""",6196.333,259
2014,0,23638,Brendon de Jonge,"24' 0""",9589.083,399
2014,0,24507,Jason Bohn,"24' 1""",8233.583,342
2014,0,29926,Danny Lee,"24' 1""",7752.5,322
2014,0,22621,Ben Curtis,"24' 2""",7144.75,296
2014,0,23108,Matt Kuchar,"24' 3""",8163.667,337
2014,0,24357,K.J. Choi,"24' 6""",7449.083,304
2014,0,27330,Josh Teater,"24' 6""",9469.25,386
2014,0,20098,Stuart Appleby,"24' 7""",10858.833,442
2014,0,33413,Ben Martin,"24' 7""",7227.417,294
2014,0,21878,Mark Wilson,"24' 7""",6340.25,258
2014,0,27408,Martin Kaymer,"24' 8""",5925.667,240
2014,0,26956,Bronson La'Cassie,"24' 8""",4933.667,200
2014,0,32839,Hideki Matsuyama,"24' 8""",8288.5,336
2014,0,20645,John Senden,"24' 8""",9536.667,386
2014,0,25345,Carl Pettersson,"24' 9""",11248.167,454
2014,0,29425,Andrew Svoboda,"24' 11""",7552.417,303
2014,0,7867,Woody Austin,"25' 0""",7428.167,297
2014,0,33419,Cameron Tringale,"25' 1""",11711.167,467
2014,0,24663,Y.E. Yang,"25' 2""",7161.667,285
2014,0,34563,Chesson Hadley,"25' 3""",9871.5,391
2014,0,23541,Ben Crane,"25' 5""",8808.833,347
2014,0,30926,Chris Kirk,"25' 5""",11193.167,440
2014,0,22405,Justin Rose,"25' 6""",7476.083,293
2014,0,23320,Ryan Palmer,"25' 7""",9243.333,361
2014,0,25720,Chad Collins,"25' 8""",8525.667,332
2014,0,25900,Lucas Glover,"25' 8""",5615.75,219
2014,0,33141,Keegan Bradley,"25' 9""",8470.083,329
2014,0,30110,Kyle Stanley,"25' 10""",9144.083,354
2014,0,25349,Tim Wilkinson,"25' 10""",10414.833,403
2014,0,35732,Wes Roach,"25' 11""",6664.667,257
2014,0,26329,Louis Oosthuizen,"26' 0""",4035.083,155
2014,0,24138,Ian Poulter,"26' 0""",5671.833,218
2014,0,26331,Charl Schwartzel,"26' 0""",7463.0,287
2014,0,35139,Richard Lee,"26' 1""",8358.25,320
2014,0,20498,Briny Baird,"26' 2""",5734.417,219
2014,0,34098,Russell Henley,"26' 2""",9077.833,347
2014,0,23353,J.J. Henry,"26' 3""",9898.333,377
2014,0,24912,Will MacKenzie,"26' 3""",9165.25,349
2014,0,24490,George McNeill,"26' 3""",9135.333,348
2014,0,32640,Troy Merritt,"26' 3""",7016.0,267
2014,0,23800,Bryce Molder,"26' 4""",9176.417,348
2014,0,22046,Geoff Ogilvy,"26' 4""",10640.083,404
2014,0,20160,Charlie Wi,"26' 5""",9511.25,360
2014,0,29518,Brendan Steele,"26' 7""",10425.417,392
2014,0,29221,Webb Simpson,"26' 8""",9640.417,362
2014,0,33418,Shawn Stefani,"26' 8""",7194.5,270
2014,0,34264,Hudson Swafford,"26' 8""",7583.083,284
2014,0,31557,Jim Herman,"26' 9""",6574.333,246
2014,0,34046,Jordan Spieth,"26' 9""",11780.333,441
2014,0,34265,Will Wilcox,"26' 9""",5668.167,212
2014,0,20593,Greg Chalmers,"26' 10""",11015.75,411
2014,0,28475,Jeff Overton,"26' 10""",9974.917,372
2014,0,25240,D.A. Points,"26' 10""",7504.583,280
2014,0,28486,Michael Putnam,"26' 10""",12283.75,458
2014,0,32448,James Hahn,"26' 11""",10078.5,375
2014,0,24361,Pat Perez,"26' 11""",10321.75,384
2014,0,26851,Marc Leishman,"27' 0""",10272.083,381
2014,0,26758,David Hearn,"27' 1""",9662.167,357
2014,0,12716,Charley Hoffman,"27' 2""",10952.5,403
2014,0,20396,Lee Westwood,"27' 2""",6004.75,221
2014,0,30750,Tommy Gainey,"27' 3""",8973.833,329
2014,0,22378,Trevor Immelman,"27' 3""",10075.083,370
2014,0,22913,John Rollins,"27' 3""",9720.333,357
2014,0,24925,Jonathan Byrd,"27' 4""",9233.667,338
2014,0,34409,David Lingmerth,"27' 5""",9917.833,362
2014,0,32366,Kevin Chappell,"27' 6""",10883.917,396
2014,0,24846,Ricky Barnes,"27' 7""",13145.333,477
2014,0,35539,Luke Guthrie,"27' 7""",11550.917,419
2014,0,24502,Adam Scott,"27' 7""",7781.917,282
2014,0,21731,Freddie Jacobson,"27' 10""",12189.25,438
2014,0,24924,Bill Haas,"27' 11""",11391.917,408
2014,0,29535,Brice Garnett,"28' 0""",11982.25,428
2014,0,26951,Johnson Wagner,"28' 0""",8988.583,321
2014,0,25804,Bubba Watson,"28' 0""",7889.083,282
2014,0,23623,Bo Van Pelt,"28' 1""",9115.167,325
2014,0,1706,Davis Love III,"28' 3""",9893.167,350
2014,0,23621,Rory Sabbatini,"28' 4""",11063.333,391
2014,0,21528,Henrik Stenson,"28' 4""",4193.0,148
2014,0,25364,Paul Casey,"28' 5""",6739.833,237
2014,0,23983,Luke Donald,"28' 5""",6275.5,221
2014,0,32150,Michael Thompson,"28' 5""",8634.083,304
2014,0,6567,Vijay Singh,"28' 6""",11296.0,396
2014,0,34431,Robert Streb,"28' 6""",9757.417,342
2014,0,20848,Ángel Cabrera,"28' 7""",9496.667,332
2014,0,26300,Matt Jones,"28' 7""",9509.417,333
2014,0,27436,Graham DeLaet,"28' 8""",9270.917,323
2014,0,29478,Kevin Kisner,"28' 8""",10284.833,359
2014,0,21209,Sergio Garcia,"28' 9""",5833.417,203
2014,0,32200,Roberto Castro,"28' 10""",8631.167,299
2014,0,34099,Harris English,"29' 0""",11419.0,394
2014,0,34360,Patrick Reed,"29' 0""",12977.083,447
2014,0,21961,Charles Howell III,"29' 1""",17646.25,607
2014,0,6522,Ernie Els,"29' 2""",11344.5,389
2014,0,31323,Gary Woodland,"29' 2""",11307.083,388
2014,0,10423,Mike Weir,"29' 3""",9955.25,340
2014,0,25191,Gonzalo Fernandez-Castaño,"29' 4""",10845.667,370
2014,0,31193,Jim Renner,"29' 4""",8952.917,305
2014,0,32334,Charlie Beljan,"29' 5""",10761.333,366
2014,0,28089,Jason Day,"29' 5""",5626.5,191
2014,0,20157,Retief Goosen,"29' 5""",13248.25,451
2014,0,10885,Robert Allenby,"29' 6""",10519.167,357
2014,0,24358,Robert Garrigus,"29' 6""",11604.75,393
2014,0,28500,Martin Flores,"29' 7""",11753.5,397
2014,0,30944,Jason Kokrak,"29' 7""",10365.5,350
2014,0,1810,Phil Mickelson,"29' 8""",8218.833,277
2014,0,27936,Martin Laird,"29' 9""",8460.5,284
2014,0,23409,James Driscoll,"29' 10""",11110.167,372
2014,0,32333,Kevin Tway,"29' 11""",7815.333,261
2014,0,27770,Camilo Villegas,"29' 11""",13238.917,443
2014,0,27064,Jhonattan Vegas,"30' 0""",9759.25,325
2014,0,30692,Scott Stallings,"30' 2""",11001.0,365
2014,0,27895,Jonas Blixt,"30' 3""",7497.25,248
2014,0,24494,Erik Compton,"30' 4""",12542.75,413
2014,0,34021,Bud Cauley,"30' 5""",7777.75,256
2014,0,29740,Brad Fritsch,"30' 5""",6543.667,215
2014,0,29289,S.Y. Noh,"31' 4""",13616.0,434
2014,0,36689,Brooks Koepka,"31' 5""",7440.417,237
2014,0,20229,Stewart Cink,"31' 6""",12431.083,395
2014,0,32102,Rickie Fowler,"31' 7""",9844.417,312
2014,0,30925,Dustin Johnson,"31' 7""",7067.0,224
2014,0,24140,Sean O'Hair,"31' 8""",12644.917,399
2014,0,28307,Matt Every,"32' 0""",11595.833,362
2014,0,33461,Morgan Hoffmann,"32' 1""",17476.75,545
2014,0,25632,Jimmy Walker,"32' 5""",15263.417,471
2014,0,27141,J.B. Holmes,"32' 6""",14505.5,446
2014,0,25274,Steven Bowditch,"32' 7""",14739.167,452
2014,0,27120,Troy Matteson,"32' 8""",9599.417,294
2014,0,30852,Ryo Ishikawa,"33' 0""",13362.25,405
2014,0,25562,Andres Romero,"33' 0""",13838.583,419
2014,0,29461,Jamie Lovemark,"34' 1""",9279.25,272
2014,0,28132,Tyrone Van Aswegen,"35' 9""",14145.75,396
2014,0,35300,Andrew Loupe,"36' 4""",11761.583,324
2014,0,22371,Aaron Baddeley,"36' 7""",12939.333,354
2013,0,27556,Ted Potter Jr.,"18' 4""",4371.583,238
2013,0,23135,Tim Clark,"19' 2""",3411.583,178
2013,0,8075,Jerry Kelly,"19' 3""",4723.5,245
2013,0,26476,Chez Reavie,"20' 5""",5497.583,269
2013,0,24357,K.J. Choi,"20' 6""",5345.333,261
2013,0,34261,Scott Langley,"20' 9""",6589.75,318
2013,0,21878,Mark Wilson,"20' 9""",3991.5,192
2013,0,1724,Jeff Maggert,"20' 11""",5176.25,247
2013,0,24781,Hunter Mahan,"21' 0""",6162.167,293
2013,0,25444,Justin Hicks,"21' 2""",5885.833,278
2013,0,10809,Jim Furyk,"21' 5""",5429.5,254
2013,0,26289,Boo Weekley,"21' 6""",7838.0,364
2013,0,20104,Ken Duke,"21' 10""",6615.417,303
2013,0,24024,Zach Johnson,"21' 10""",5891.5,270
2013,0,25686,Jason Dufner,"21' 11""",6323.083,288
2013,0,30711,Colt Knost,"21' 11""",5659.5,258
2013,0,34046,Jordan Spieth,"22' 0""",6149.833,280
2013,0,23800,Bryce Molder,"22' 4""",7276.75,326
2013,0,10213,Dicky Pride,"22' 4""",6311.583,283
2013,0,24138,Ian Poulter,"22' 6""",4070.667,181
2013,0,27649,Brandt Snedeker,"22' 6""",6582.75,293
2013,0,35139,Richard Lee,"22' 8""",7229.083,319
2013,0,8725,Tom Gillis,"22' 9""",6465.5,284
2013,0,27933,John Merrick,"22' 9""",8248.0,363
2013,0,21753,Brian Davis,"22' 10""",7890.5,346
2013,0,25572,Graeme McDowell,"22' 10""",3399.167,149
2013,0,20572,Rod Pampling,"22' 10""",4024.667,176
2013,0,22405,Justin Rose,"22' 10""",5004.417,219
2013,0,27214,Kevin Streelman,"22' 11""",6888.417,301
2013,0,28455,Will Claxton,"23' 0""",6456.25,281
2013,0,28780,Nicholas Thompson,"23' 0""",9108.833,396
2013,0,20443,Jin Park,"23' 1""",4293.167,186
2013,0,24502,Adam Scott,"23' 2""",5066.5,219
2013,0,29221,Webb Simpson,"23' 3""",7614.25,327
2013,0,22295,Darron Stiles,"23' 3""",4133.833,178
2013,0,26596,Ryan Moore,"23' 4""",5522.5,237
2013,0,34174,John Huh,"23' 7""",7502.0,318
2013,0,23353,J.J. Henry,"23' 8""",8040.667,340
2013,0,27770,Camilo Villegas,"23' 8""",8129.5,343
2013,0,6527,Steve Stricker,"23' 9""",3135.25,132
2013,0,36884,Ben Kohles,"23' 10""",6432.917,270
2013,0,23108,Matt Kuchar,"23' 10""",9172.583,385
2013,0,31560,Brian Stuard,"23' 10""",7023.25,295
2013,0,24507,Jason Bohn,"23' 11""",7322.0,306
2013,0,10860,Justin Leonard,"23' 11""",8593.917,359
2013,0,34409,David Lingmerth,"24' 0""",6255.167,261
2013,0,23638,Brendon de Jonge,"24' 1""",10491.75,435
2013,0,26679,Kevin Stadler,"24' 1""",7933.833,329
2013,0,24663,Y.E. Yang,"24' 1""",4624.25,192
2013,0,27644,Brian Harman,"24' 2""",9605.833,397
2013,0,28092,D.H. Lee,"24' 3""",6184.25,255
2013,0,32200,Roberto Castro,"24' 4""",8830.0,363
2013,0,19846,Brian Gay,"24' 5""",8216.083,336
2013,0,28679,Fabián Gómez,"24' 5""",7137.667,292
2013,0,22378,Trevor Immelman,"24' 5""",7948.75,325
2013,0,20645,John Senden,"24' 5""",7959.167,326
2013,0,1320,Bob Estes,"24' 6""",7482.167,305
2013,0,22806,Doug LaBelle II,"24' 7""",6299.833,256
2013,0,29425,Andrew Svoboda,"24' 7""",4333.833,176
2013,0,23541,Ben Crane,"24' 8""",7028.333,285
2013,0,37273,Derek Ernst,"24' 8""",6462.417,262
2013,0,28307,Matt Every,"24' 9""",10659.0,431
2013,0,21099,David Lynn,"24' 9""",7586.75,307
2013,0,6567,Vijay Singh,"24' 10""",6397.083,258
2013,0,33141,Keegan Bradley,"25' 0""",8370.583,335
2013,0,29420,Billy Horschel,"25' 0""",9861.583,395
2013,0,20396,Lee Westwood,"25' 1""",6068.917,242
2013,0,12510,Chad Campbell,"25' 4""",9486.25,374
2013,0,25900,Lucas Glover,"25' 4""",6738.833,266
2013,0,21731,Freddie Jacobson,"25' 4""",6536.583,258
2013,0,27895,Jonas Blixt,"25' 5""",9276.75,365
2013,0,29518,Brendan Steele,"25' 5""",10081.667,397
2013,0,29479,Scott Brown,"25' 6""",7166.667,281
2013,0,23983,Luke Donald,"25' 6""",5995.917,235
2013,0,28259,Sangmoon Bae,"25' 7""",10359.5,405
2013,0,23621,Rory Sabbatini,"25' 8""",9974.167,389
2013,0,21528,Henrik Stenson,"25' 8""",4188.0,163
2013,0,6004,Stephen Ames,"25' 9""",6254.667,243
2013,0,30750,Tommy Gainey,"25' 10""",11296.833,438
2013,0,33419,Cameron Tringale,"25' 10""",9555.5,370
2013,0,23623,Bo Van Pelt,"25' 11""",6628.833,256
2013,0,28310,Lee Williams,"26' 0""",7186.167,276
2013,0,20098,Stuart Appleby,"26' 1""",10276.5,394
2013,0,22961,David Mathis,"26' 2""",8006.333,306
2013,0,31202,William McGirt,"26' 2""",9105.417,348
2013,0,2206,David Toms,"26' 3""",3932.25,150
2013,0,35539,Luke Guthrie,"26' 4""",8941.083,340
2013,0,34098,Russell Henley,"26' 4""",7947.25,302
2013,0,25834,Daniel Summerhays,"26' 5""",10714.417,405
2013,0,34021,Bud Cauley,"26' 6""",7885.5,298
2013,0,32366,Kevin Chappell,"26' 6""",8803.25,332
2013,0,27330,Josh Teater,"26' 6""",8152.917,308
2013,0,24924,Bill Haas,"26' 8""",9201.333,345
2013,0,27936,Martin Laird,"26' 8""",7301.75,274
2013,0,22621,Ben Curtis,"26' 9""",6423.833,240
2013,0,28475,Jeff Overton,"26' 10""",11353.583,423
2013,0,32102,Rickie Fowler,"27' 0""",8021.083,297
2013,0,20691,Greg Owen,"27' 0""",9509.0,352
2013,0,28135,Aaron Watkins,"27' 0""",4672.917,173
2013,0,31557,Jim Herman,"27' 1""",6101.917,225
2013,0,32150,Michael Thompson,"27' 1""",7176.833,265
2013,0,20160,Charlie Wi,"27' 1""",8920.417,329
2013,0,26758,David Hearn,"27' 2""",10438.5,384
2013,0,27095,Nick Watney,"27' 3""",9934.0,364
2013,0,27963,Chris Stroud,"27' 4""",10372.333,379
2013,0,27408,Martin Kaymer,"27' 5""",5844.417,213
2013,0,25804,Bubba Watson,"27' 5""",8614.417,314
2013,0,25345,Carl Pettersson,"27' 7""",9236.417,335
2013,0,30852,Ryo Ishikawa,"27' 8""",8959.5,324
2013,0,24227,Justin Bolli,"27' 9""",6820.583,246
2013,0,19970,Robert Karlsson,"27' 9""",5551.333,200
2013,0,25240,D.A. Points,"27' 9""",9168.417,330
2013,0,24846,Ricky Barnes,"27' 10""",9721.75,349
2013,0,10423,Mike Weir,"27' 10""",7948.583,286
2013,0,24399,Scott Gardiner,"27' 11""",8043.667,288
2013,0,26331,Charl Schwartzel,"27' 11""",7904.083,283
2013,0,30110,Kyle Stanley,"27' 11""",8488.167,304
2013,0,24494,Erik Compton,"28' 0""",10439.333,373
2013,0,25818,Scott Piercy,"28' 0""",9830.25,351
2013,0,23788,D.J. Trahan,"28' 0""",5177.583,185
2013,0,29740,Brad Fritsch,"28' 1""",10675.917,380
2013,0,12716,Charley Hoffman,"28' 1""",10607.667,378
2013,0,26300,Matt Jones,"28' 1""",9310.417,332
2013,0,22913,John Rollins,"28' 1""",10280.833,366
2013,0,26951,Johnson Wagner,"28' 1""",8235.75,293
2013,0,33461,Morgan Hoffmann,"28' 2""",8473.417,301
2013,0,34099,Harris English,"28' 3""",12178.167,431
2013,0,24361,Pat Perez,"28' 3""",8933.0,316
2013,0,30163,Henrik Norlander,"28' 4""",9019.083,318
2013,0,27503,Steve LeBrun,"28' 5""",8159.333,287
2013,0,23325,Vaughn Taylor,"28' 6""",5356.0,188
2013,0,22056,Cameron Percy,"28' 7""",8802.5,308
2013,0,21961,Charles Howell III,"28' 9""",13784.417,479
2013,0,30926,Chris Kirk,"28' 9""",12465.167,433
2013,0,28500,Martin Flores,"28' 10""",13613.667,472
2013,0,30692,Scott Stallings,"28' 11""",9811.75,339
2013,0,6573,Brandt Jobe,"29' 1""",7147.333,246
2013,0,26851,Marc Leishman,"29' 2""",9849.5,338
2013,0,22046,Geoff Ogilvy,"29' 2""",6529.917,224
2013,0,20593,Greg Chalmers,"29' 3""",9988.083,341
2013,0,24358,Robert Garrigus,"29' 3""",8055.0,275
2013,0,30944,Jason Kokrak,"29' 3""",12515.5,428
2013,0,20229,Stewart Cink,"29' 4""",8676.583,296
2013,0,27436,Graham DeLaet,"29' 4""",10414.583,355
2013,0,32448,James Hahn,"29' 4""",10839.25,370
2013,0,24490,George McNeill,"29' 4""",8629.25,294
2013,0,25562,Andres Romero,"29' 6""",8412.0,285
2013,0,34431,Robert Streb,"29' 6""",9757.917,331
2013,0,23320,Ryan Palmer,"29' 7""",11286.417,382
2013,0,28237,Rory McIlroy,"29' 8""",6564.333,221
2013,0,1810,Phil Mickelson,"29' 8""",9552.833,322
2013,0,6522,Ernie Els,"29' 11""",8014.75,268
2013,0,34360,Patrick Reed,"30' 0""",12990.167,433
2013,0,25336,Alistair Presnell,"30' 1""",7874.75,262
2013,0,8793,Tiger Woods,"30' 2""",6277.75,208
2013,0,30925,Dustin Johnson,"30' 4""",9446.25,311
2013,0,20766,Padraig Harrington,"31' 0""",5572.917,180
2013,0,12782,Tim Herron,"31' 1""",8698.917,280
2013,0,20848,Ángel Cabrera,"31' 2""",10133.75,325
2013,0,26497,Casey Wittenberg,"31' 3""",11588.667,371
2013,0,33869,Eric Meierdierks,"31' 4""",6895.5,220
2013,0,23409,James Driscoll,"31' 5""",12184.917,388
2013,0,10885,Robert Allenby,"31' 9""",9528.583,300
2013,0,23452,Nicolas Colsaerts,"31' 9""",7055.5,222
2013,0,21209,Sergio Garcia,"31' 11""",7861.5,246
2013,0,22792,Peter Hanson,"31' 11""",6439.0,202
2013,0,23497,Tag Ridings,"31' 11""",11309.0,354
2013,0,31323,Gary Woodland,"32' 1""",14605.083,455
2013,0,32334,Charlie Beljan,"32' 2""",9261.25,288
2013,0,33418,Shawn Stefani,"32' 4""",10229.333,316
2013,0,24140,Sean O'Hair,"32' 10""",9989.083,304
2013,0,25632,Jimmy Walker,"32' 10""",15296.25,466
2013,0,28089,Jason Day,"33' 2""",11175.083,337
2013,0,25274,Steven Bowditch,"33' 5""",11416.583,342
2013,0,27120,Troy Matteson,"33' 11""",11521.5,340
2013,0,1116,Michael Bradley,"34' 3""",8728.5,255
2013,0,22371,Aaron Baddeley,"35' 2""",13334.167,379
2013,0,32698,Bobby Gates,"35' 8""",8814.667,247
2013,0,29289,S.Y. Noh,"36' 0""",13671.417,380
2013,0,27129,Luke List,"39' 1""",14134.75,362
2012,0,2206,David Toms,"18' 4""",3404.5,186
2012,0,24357,K.J. Choi,"18' 8""",4930.25,264
2012,0,23135,Tim Clark,"18' 8""",3479.167,186
2012,0,24024,Zach Johnson,"18' 11""",5705.167,302
2012,0,22293,Heath Slocum,"19' 1""",5242.417,275
2012,0,25572,Graeme McDowell,"19' 9""",2919.25,148
2012,0,10809,Jim Furyk,"20' 1""",4996.75,249
2012,0,23108,Matt Kuchar,"20' 10""",6682.25,321
2012,0,27556,Ted Potter Jr.,"20' 11""",6119.583,293
2012,0,10860,Justin Leonard,"21' 4""",7434.667,349
2012,0,25686,Jason Dufner,"21' 5""",6007.833,281
2012,0,26596,Ryan Moore,"21' 6""",7860.167,366
2012,0,23204,Gary Christian,"21' 7""",6659.583,309
2012,0,8075,Jerry Kelly,"21' 7""",5433.833,252
2012,0,24781,Hunter Mahan,"21' 9""",6131.667,282
2012,0,20104,Ken Duke,"21' 10""",8890.167,407
2012,0,34174,John Huh,"22' 0""",7948.25,361
2012,0,33122,Russell Knox,"22' 1""",5417.75,245
2012,0,1724,Jeff Maggert,"22' 1""",7562.0,343
2012,0,29518,Brendan Steele,"22' 2""",6873.167,310
2012,0,21878,Mark Wilson,"22' 2""",6347.417,286
2012,0,21753,Brian Davis,"22' 3""",7577.0,340
2012,0,8725,Tom Gillis,"22' 3""",6842.917,308
2012,0,22913,John Rollins,"22' 4""",7390.917,331
2012,0,24138,Ian Poulter,"22' 6""",3559.083,158
2012,0,28259,Sangmoon Bae,"22' 7""",7517.833,333
2012,0,22621,Ben Curtis,"22' 8""",4653.583,205
2012,0,22582,Kyle Thompson,"22' 8""",4054.583,179
2012,0,35139,Richard Lee,"22' 9""",5483.5,241
2012,0,28237,Rory McIlroy,"22' 9""",5413.667,238
2012,0,6036,Scott Dunlap,"22' 11""",4999.083,218
2012,0,22961,David Mathis,"22' 11""",7712.167,336
