YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 2 PUTTS,TOTAL ROUNDS
2000,0,2223,Bob Tway,10.53,937,89
2000,0,2279,Mark Wiebe,10.52,968,92
2000,0,24356,Jason Buha,10.51,862,82
2000,0,1533,P.H. Horgan III,10.51,683,65
2000,0,8535,Gary Nicklaus,10.51,862,82
2000,0,2257,Brian Watts,10.51,925,88
2000,0,24357,K.J. Choi,10.49,934,89
2000,0,1191,Barry Cheesman,10.48,975,93
2000,0,1142,Bart Bryant,10.47,764,73
2000,0,1388,Robert Gamez,10.46,795,76
2000,0,10457,Frank Nobilo,10.46,994,95
2000,0,6014,Eric Booker,10.45,888,85
2000,0,1139,Olin Browne,10.45,1035,99
2000,0,1996,Mike Reid,10.44,752,72
2000,0,6595,Kevin Sutherland,10.44,981,94
2000,0,10963,Jimmy Green,10.43,866,83
2000,0,1527,Scott Hoch,10.43,1085,104
2000,0,7101,Dave Stockton Jr.,10.43,907,87
2000,0,8243,Aaron Bengoechea,10.41,760,73
2000,0,20105,Jeff Gove,10.41,854,82
2000,0,6012,Greg Kraft,10.41,1103,106
2000,0,2110,Jerry Smith,10.41,1051,101
2000,0,6078,Esteban Toledo,10.41,1156,111
2000,0,23656,Jason Caron,10.4,780,75
2000,0,6090,Jim McGovern,10.4,551,53
2000,0,7763,Doug Dunakey,10.38,830,80
2000,0,10201,Matt Gogel,10.38,872,84
2000,0,1677,Tom Lehman,10.38,716,69
2000,0,1945,Kenny Perry,10.38,789,76
2000,0,22913,John Rollins,10.38,747,72
2000,0,1282,Trevor Dodds,10.37,871,84
2000,0,1761,Len Mattiace,10.35,1107,107
2000,0,1040,Emlyn Aubrey,10.34,662,64
2000,0,1185,Brandel Chamblee,10.34,724,70
2000,0,6251,Chris DiMarco,10.34,1179,114
2000,0,23125,Brad Elder,10.34,1137,110
2000,0,1938,David Peoples,10.34,1024,99
2000,0,2245,Grant Waite,10.34,879,85
2000,0,1418,Bill Glasson,10.33,961,93
2000,0,1569,Peter Jacobsen,10.32,671,65
2000,0,6332,Neal Lancaster,10.31,979,95
2000,0,12388,Michael Clark II,10.3,824,80
2000,0,12753,David Morland IV,10.3,886,86
2000,0,2133,Craig Stadler,10.3,680,66
2000,0,10569,Mike Brisky,10.29,885,86
2000,0,1457,Jay Haas,10.29,792,77
2000,0,8075,Jerry Kelly,10.29,1142,111
2000,0,1707,Steve Lowery,10.29,1070,104
2000,0,1723,Andrew Magee,10.29,751,73
2000,0,1157,Tom Byrum,10.28,915,89
2000,0,6140,Sean Murphy,10.28,1028,100
2000,0,20593,Greg Chalmers,10.27,945,92
2000,0,19824,Craig Barlow,10.26,985,96
2000,0,12449,Ryan Howison,10.26,831,81
2000,0,6515,Shaun Micheel,10.26,934,91
2000,0,8537,J.P. Hayes,10.25,912,89
2000,0,6617,Brian Henninger,10.25,912,89
2000,0,1926,Steve Pate,10.25,943,92
2000,0,6581,David Sutherland,10.25,1086,106
2000,0,19822,Bobby Cochran,10.24,778,76
2000,0,1376,Bob Friend,10.24,942,92
2000,0,2239,Scott Verplank,10.23,1084,106
2000,0,6575,Dudley Hart,10.22,746,73
2000,0,1823,Larry Mize,10.22,705,69
2000,0,1941,Tom Pernice Jr.,10.22,981,96
2000,0,11011,Mike Sposa,10.22,746,73
2000,0,1203,Russ Cochran,10.21,725,71
2000,0,12645,Brent Geiberger,10.21,766,75
2000,0,21949,Joe Ogilvie,10.21,929,91
2000,0,8385,Omar Uresti,10.21,960,94
2000,0,6062,Charles Raulerson,10.2,1000,98
2000,0,6527,Steve Stricker,10.2,622,61
2000,0,12652,Cameron Beckman,10.19,825,81
2000,0,1905,Joe Ozaki,10.19,540,53
2000,0,21805,Harrison Frazar,10.17,712,70
2000,0,1381,Fred Funk,10.17,1109,109
2000,0,1072,Chip Beck,10.16,498,49
2000,0,10425,Jay Williamson,10.16,1036,102
2000,0,6088,Steve Gotsche,10.15,903,89
2000,0,20043,Edward Fryatt,10.14,984,97
2000,0,20229,Stewart Cink,10.13,962,95
2000,0,19846,Brian Gay,10.13,1003,99
2000,0,6004,Stephen Ames,10.12,961,95
2000,0,1927,Dennis Paulson,10.12,820,81
2000,0,6315,Pete Jordan,10.11,1031,102
2000,0,7749,Brett Quigley,10.11,637,63
2000,0,8931,Glen Day,10.1,929,92
2000,0,6036,Scott Dunlap,10.1,1071,106
2000,0,1313,Steve Elkington,10.1,586,58
2000,0,8547,John Maginnes,10.09,999,99
2000,0,6809,Bob Burns,10.08,897,89
2000,0,1619,Skip Kendall,10.07,1128,112
2000,0,20095,Carl Paulson,10.07,1037,103
2000,0,1361,Dan Forsman,10.06,885,88
2000,0,21007,Gabriel Hjertstedt,10.06,835,83
2000,0,20029,Notah Begay III,10.05,784,78
2000,0,1374,Robin Freeman,10.05,985,98
2000,0,10649,Tom Scherrer,10.05,1015,101
2000,0,1489,Steve Hart,10.04,703,70
2000,0,6350,Bob May,10.04,914,91
2000,0,1116,Michael Bradley,10.03,732,73
2000,0,1226,Fred Couples,10.03,702,70
2000,0,6567,Vijay Singh,10.02,922,92
2000,0,8993,Franklin Langham,10.01,911,91
2000,0,2131,Mike Springer,10.01,811,81
2000,0,21593,Keith Nolan,10.0,570,57
2000,0,10585,Scott McCarron,9.99,979,98
2000,0,2206,David Toms,9.99,1089,109
2000,0,2170,Hal Sutton,9.98,888,89
2000,0,7867,Woody Austin,9.97,1007,101
2000,0,1331,Rick Fehr,9.96,707,71
2000,0,8375,Paul Stankowski,9.96,727,73
2000,0,1797,Rocco Mediate,9.93,755,76
2000,0,6613,Tommy Tolles,9.92,595,60
2000,0,2214,Kirk Triplett,9.92,962,97
2000,0,1132,Mark Brooks,9.91,872,88
2000,0,12782,Tim Herron,9.91,932,94
2000,0,22064,Craig Spence,9.91,842,85
2000,0,10809,Jim Furyk,9.89,940,95
2000,0,2104,Jeff Sluman,9.89,1098,111
2000,0,1553,John Huston,9.88,790,80
2000,0,1098,Jay Don Blake,9.86,917,93
2000,0,10860,Justin Leonard,9.86,917,93
2000,0,10117,Bob Heintz,9.85,837,85
2000,0,1577,Lee Janzen,9.85,896,91
2000,0,20094,Jonathan Kaye,9.84,1102,112
2000,0,1175,Jim Carter,9.83,924,94
2000,0,1323,Brad Fabel,9.82,864,88
2000,0,11032,Frank Lickliter II,9.8,1029,105
2000,0,1920,Craig Parry,9.8,676,69
2000,0,10912,Craig Perks,9.8,804,82
2000,0,7457,Steve Flesch,9.79,1184,121
2000,0,11653,Paul Curry,9.77,625,64
2000,0,1968,Nick Price,9.77,606,62
2000,0,10423,Mike Weir,9.74,935,96
2000,0,7753,Kevin Wentworth,9.74,779,80
2000,0,1249,John Daly,9.73,691,71
2000,0,20127,Chris Riley,9.72,914,94
2000,0,10885,Robert Allenby,9.71,913,94
2000,0,6643,Paul Goydos,9.68,939,97
2000,0,9011,David Duval,9.67,648,67
2000,0,1724,Jeff Maggert,9.66,792,82
2000,0,1378,David Frost,9.62,606,63
2000,0,12680,Shigeki Maruyama,9.6,816,85
2000,0,1161,Mark Calcavecchia,9.59,882,92
2000,0,23621,Rory Sabbatini,9.59,796,83
2000,0,2218,Ted Tryba,9.59,1064,111
2000,0,19881,Robert Damron,9.58,872,91
2000,0,12823,Carlos Franco,9.55,802,84
2000,0,1706,Davis Love III,9.54,878,92
2000,0,1024,Billy Andrade,9.52,819,86
2000,0,2010,Loren Roberts,9.49,816,86
2000,0,20098,Stuart Appleby,9.42,763,81
2000,0,1329,Brad Faxon,9.41,903,96
2000,0,1320,Bob Estes,9.4,592,63
2000,0,1326,Nick Faldo,9.39,460,49
2000,0,8793,Tiger Woods,9.39,714,76
2000,0,1599,Steve Jones,9.35,664,71
2000,0,1928,Corey Pavin,9.34,691,74
2000,0,1810,Phil Mickelson,9.33,746,80
2000,0,6431,Jean Van de Velde,9.27,621,67
2000,0,6522,Ernie Els,9.25,629,68
2000,0,12660,Jesper Parnevik,9.13,621,68
2000,0,1042,Paul Azinger,8.94,644,72
2000,0,1887,Mark O'Meara,8.91,490,55
2000,0,21209,Sergio Garcia,8.67,451,52
1999,0,6621,Joe Durant,11.47,906,79
1999,0,1975,Tom Purtzer,11.31,588,52
1999,0,1705,Tim Loustalot,10.95,723,66
1999,0,8045,Perry Moss,10.94,777,71
1999,0,6062,Charles Raulerson,10.94,1116,102
1999,0,1219,John Cook,10.93,885,81
1999,0,1771,Blaine McCallister,10.91,1026,94
1999,0,11123,Chris Couch,10.89,784,72
1999,0,1599,Steve Jones,10.87,598,55
1999,0,2245,Grant Waite,10.87,1054,97
1999,0,20498,Briny Baird,10.85,846,78
1999,0,10733,Kent Jones,10.84,726,67
1999,0,1945,Kenny Perry,10.84,889,82
1999,0,22292,David Seawell,10.84,553,51
1999,0,1226,Fred Couples,10.82,606,56
1999,0,7101,Dave Stockton Jr.,10.8,961,89
1999,0,1139,Olin Browne,10.79,863,80
1999,0,21959,Ted Purdy,10.78,690,64
1999,0,2321,Fuzzy Zoeller,10.76,581,54
1999,0,10885,Robert Allenby,10.75,903,84
1999,0,2101,Joey Sindelar,10.72,772,72
1999,0,1063,Ben Bates,10.71,1060,99
1999,0,8123,Jeff Brehaut,10.7,824,77
1999,0,1633,Tom Kite,10.69,620,58
1999,0,1093,Ronnie Black,10.68,598,56
1999,0,1014,Fulton Allem,10.67,811,76
1999,0,1374,Robin Freeman,10.66,842,79
1999,0,1418,Bill Glasson,10.66,810,76
1999,0,6140,Sean Murphy,10.66,885,83
1999,0,23349,Charles Warren,10.65,735,69
1999,0,10963,Jimmy Green,10.64,798,75
1999,0,10425,Jay Williamson,10.63,872,82
1999,0,20094,Jonathan Kaye,10.62,1147,108
1999,0,7781,Ty Armstrong,10.61,817,77
1999,0,1191,Barry Cheesman,10.61,1029,97
1999,0,1677,Tom Lehman,10.6,848,80
1999,0,2279,Mark Wiebe,10.59,805,76
1999,0,6251,Chris DiMarco,10.55,1044,99
1999,0,21805,Harrison Frazar,10.55,1013,96
1999,0,1388,Robert Gamez,10.53,621,59
1999,0,1943,Chris Perry,10.53,1263,120
1999,0,6581,David Sutherland,10.53,948,90
1999,0,2008,Lee Rinker,10.52,957,91
1999,0,1185,Brandel Chamblee,10.51,799,76
1999,0,6315,Pete Jordan,10.5,945,90
1999,0,2106,Chris Smith,10.5,819,78
1999,0,1331,Rick Fehr,10.49,745,71
1999,0,1266,Clark Dennis,10.47,932,89
1999,0,21007,Gabriel Hjertstedt,10.47,1026,98
1999,0,8537,J.P. Hayes,10.46,941,90
1999,0,1385,Jim Gallagher Jr.,10.43,855,82
1999,0,6044,Scott Gump,10.43,991,95
1999,0,6004,Stephen Ames,10.42,573,55
1999,0,1116,Michael Bradley,10.42,771,74
1999,0,1282,Trevor Dodds,10.42,1011,97
1999,0,1533,P.H. Horgan III,10.42,1021,98
1999,0,6595,Kevin Sutherland,10.42,1000,96
1999,0,20029,Notah Begay III,10.4,1009,97
1999,0,8553,Lee Porter,10.4,915,88
1999,0,1381,Fred Funk,10.39,1226,118
1999,0,10962,Bradley Hughes,10.39,1039,100
1999,0,7457,Steve Flesch,10.38,1017,98
1999,0,6655,Geoffrey Sisk,10.38,820,79
1999,0,2246,Duffy Waldorf,10.38,934,90
1999,0,6809,Bob Burns,10.37,923,89
1999,0,1203,Russ Cochran,10.37,861,83
1999,0,2099,Scott Simpson,10.37,591,57
1999,0,2223,Bob Tway,10.36,953,92
1999,0,1042,Paul Azinger,10.34,755,73
1999,0,7763,Doug Dunakey,10.34,900,87
1999,0,11011,Mike Sposa,10.34,920,89
1999,0,1035,Tommy Armour III,10.33,909,88
1999,0,6599,John Elliott,10.33,806,78
1999,0,2023,Clarence Rose,10.33,496,48
1999,0,6078,Esteban Toledo,10.33,1105,107
1999,0,12652,Cameron Beckman,10.32,836,81
1999,0,1748,Doug Martin,10.31,990,96
1999,0,10649,Tom Scherrer,10.31,959,93
1999,0,2206,David Toms,10.31,1062,103
1999,0,2010,Loren Roberts,10.3,917,89
1999,0,1457,Jay Haas,10.29,782,76
1999,0,1510,Nolan Henke,10.29,854,83
1999,0,1527,Scott Hoch,10.29,1019,99
1999,0,1685,J.L. Lewis,10.29,978,95
1999,0,1157,Tom Byrum,10.28,915,89
1999,0,12645,Brent Geiberger,10.28,1059,103
1999,0,19824,Craig Barlow,10.27,873,85
1999,0,1175,Jim Carter,10.27,986,96
1999,0,8547,John Maginnes,10.27,935,91
1999,0,1823,Larry Mize,10.27,719,70
1999,0,1261,Jay Delsing,10.26,780,76
1999,0,1361,Dan Forsman,10.26,944,92
1999,0,2133,Craig Stadler,10.26,513,50
1999,0,2267,D.A. Weibring,10.26,544,53
1999,0,1127,Danny Briggs,10.25,779,76
1999,0,1313,Steve Elkington,10.25,697,68
1999,0,19846,Brian Gay,10.25,707,69
1999,0,1797,Rocco Mediate,10.25,830,81
1999,0,2218,Ted Tryba,10.25,1127,110
1999,0,1098,Jay Don Blake,10.24,942,92
1999,0,1569,Peter Jacobsen,10.23,747,73
1999,0,2007,Larry Rinker,10.23,900,88
1999,0,23623,Bo Van Pelt,10.23,747,73
1999,0,20099,Doug Barron,10.22,920,90
1999,0,1376,Bob Friend,10.21,1164,114
1999,0,8075,Jerry Kelly,10.21,1103,108
1999,0,7867,Woody Austin,10.2,989,97
1999,0,6064,Jeff Gallagher,10.2,938,92
1999,0,1996,Mike Reid,10.2,765,75
1999,0,2239,Scott Verplank,10.18,906,89
1999,0,1323,Brad Fabel,10.16,894,88
1999,0,10457,Frank Nobilo,10.15,863,85
1999,0,20213,Katsumasa Miyamoto,10.12,607,60
1999,0,2214,Kirk Triplett,10.12,870,86
1999,0,1161,Mark Calcavecchia,10.11,960,95
1999,0,8993,Franklin Langham,10.1,1000,99
1999,0,1604,Steve Jurgensen,10.09,555,55
1999,0,1707,Steve Lowery,10.09,999,99
1999,0,6643,Paul Goydos,10.08,958,95
1999,0,1941,Tom Pernice Jr.,10.08,897,89
1999,0,6567,Vijay Singh,10.08,1018,101
1999,0,8385,Omar Uresti,10.08,1038,103
1999,0,20593,Greg Chalmers,10.07,1067,106
1999,0,6332,Neal Lancaster,10.07,926,92
1999,0,10569,Mike Brisky,10.05,774,77
1999,0,21949,Joe Ogilvie,10.05,925,92
1999,0,2131,Mike Springer,10.05,874,87
1999,0,7753,Kevin Wentworth,10.04,713,71
1999,0,2294,Willie Wood,10.03,722,72
1999,0,8931,Glen Day,10.01,931,93
1999,0,1761,Len Mattiace,10.01,971,97
1999,0,10213,Dicky Pride,10.01,841,84
1999,0,1040,Emlyn Aubrey,10.0,510,51
1999,0,8375,Paul Stankowski,10.0,770,77
1999,0,2170,Hal Sutton,10.0,900,90
1999,0,20124,Alan Bratton,9.99,719,72
1999,0,10107,Deane Pappas,9.99,819,82
1999,0,1619,Skip Kendall,9.98,1048,105
1999,0,1891,David Ogrin,9.98,569,57
1999,0,6036,Scott Dunlap,9.97,857,86
1999,0,1926,Steve Pate,9.97,957,96
1999,0,6012,Greg Kraft,9.96,946,95
1999,0,6613,Tommy Tolles,9.95,766,77
1999,0,6014,Eric Booker,9.94,895,90
1999,0,1766,Billy Mayfair,9.94,825,83
1999,0,1024,Billy Andrade,9.93,874,88
1999,0,20229,Stewart Cink,9.93,914,92
1999,0,1927,Dennis Paulson,9.91,1021,103
1999,0,2104,Jeff Sluman,9.89,1098,111
1999,0,8793,Tiger Woods,9.88,741,75
1999,0,1549,Mike Hulbert,9.86,996,101
1999,0,1249,John Daly,9.83,619,63
1999,0,1723,Andrew Magee,9.83,826,84
1999,0,1810,Phil Mickelson,9.81,765,78
1999,0,23614,Rich Beem,9.8,647,66
1999,0,11032,Frank Lickliter II,9.79,1018,104
1999,0,1706,Davis Love III,9.79,764,78
1999,0,12823,Carlos Franco,9.77,674,69
1999,0,10860,Justin Leonard,9.77,1016,104
1999,0,6617,Brian Henninger,9.75,936,96
1999,0,1072,Chip Beck,9.74,721,74
1999,0,1329,Brad Faxon,9.73,613,63
1999,0,10585,Scott McCarron,9.72,855,88
1999,0,1928,Corey Pavin,9.72,797,82
1999,0,6527,Steve Stricker,9.72,671,69
1999,0,12663,Phil Tataurangi,9.72,690,71
1999,0,10423,Mike Weir,9.72,982,101
1999,0,20098,Stuart Appleby,9.71,874,90
1999,0,10809,Jim Furyk,9.71,932,96
1999,0,7749,Brett Quigley,9.7,582,60
1999,0,2242,Lanny Wadkins,9.68,552,57
1999,0,12782,Tim Herron,9.64,925,96
1999,0,1887,Mark O'Meara,9.64,569,59
1999,0,2257,Brian Watts,9.64,810,84
1999,0,1096,Phil Blackmar,9.63,857,89
1999,0,19881,Robert Damron,9.63,1050,109
1999,0,1132,Mark Brooks,9.62,1087,113
1999,0,23621,Rory Sabbatini,9.6,749,78
1999,0,1968,Nick Price,9.56,593,62
1999,0,1577,Lee Janzen,9.48,806,85
1999,0,20127,Chris Riley,9.48,796,84
1999,0,1320,Bob Estes,9.47,1023,108
1999,0,6575,Dudley Hart,9.47,833,88
1999,0,1553,John Huston,9.42,716,76
1999,0,9011,David Duval,9.41,696,74
1999,0,6522,Ernie Els,9.38,563,60
1999,0,12660,Jesper Parnevik,9.38,619,66
1999,0,1905,Joe Ozaki,9.25,490,53
1999,0,1724,Jeff Maggert,9.16,751,82
1999,0,1920,Craig Parry,9.09,582,64
1999,0,1378,David Frost,9.04,750,83
1999,0,2146,Payne Stewart,9.03,614,68
1998,0,10962,Bradley Hughes,11.44,721,63
1998,0,1677,Tom Lehman,11.05,873,79
1998,0,1996,Mike Reid,11.01,859,78
1998,0,1060,Dave Barr,11.0,660,60
1998,0,1385,Jim Gallagher Jr.,10.97,790,72
1998,0,1219,John Cook,10.93,1006,92
1998,0,1475,Donnie Hammond,10.93,951,87
1998,0,1771,Blaine McCallister,10.9,1134,104
1998,0,2101,Joey Sindelar,10.89,1045,96
1998,0,10207,Jimmy Johnston,10.86,630,58
1998,0,1334,Keith Fergus,10.85,575,53
1998,0,2241,Bobby Wadkins,10.84,976,90
1998,0,7749,Brett Quigley,10.81,951,88
1998,0,6595,Kevin Sutherland,10.77,1077,100
1998,0,2246,Duffy Waldorf,10.77,883,82
1998,0,1133,Billy Ray Brown,10.73,687,64
1998,0,1468,Gary Hallberg,10.72,654,61
1998,0,2214,Kirk Triplett,10.72,879,82
1998,0,2170,Hal Sutton,10.71,1114,104
1998,0,1797,Rocco Mediate,10.7,877,82
1998,0,6791,Mark Wurtz,10.69,588,55
1998,0,1014,Fulton Allem,10.68,630,59
1998,0,1093,Ronnie Black,10.68,833,78
1998,0,19883,Joe Daley,10.68,726,68
1998,0,1306,David Edwards,10.68,812,76
1998,0,2106,Chris Smith,10.68,983,92
1998,0,1098,Jay Don Blake,10.67,832,78
1998,0,6044,Scott Gump,10.65,1033,97
1998,0,21593,Keith Nolan,10.65,575,54
1998,0,8375,Paul Stankowski,10.64,819,77
1998,0,2245,Grant Waite,10.64,1011,95
1998,0,1157,Tom Byrum,10.63,978,92
1998,0,1549,Mike Hulbert,10.63,946,89
1998,0,10733,Kent Jones,10.63,925,87
1998,0,1707,Steve Lowery,10.62,913,86
1998,0,1139,Olin Browne,10.61,817,77
1998,0,6056,Jim Estes,10.61,679,64
1998,0,2023,Clarence Rose,10.6,1039,98
1998,0,7235,John Morse,10.59,625,59
1998,0,7569,Mark Carnevale,10.58,984,93
1998,0,1175,Jim Carter,10.58,1121,106
1998,0,19824,Craig Barlow,10.57,856,81
1998,0,6090,Jim McGovern,10.56,898,85
1998,0,2008,Lee Rinker,10.56,1098,104
1998,0,1510,Nolan Henke,10.55,928,88
1998,0,2206,David Toms,10.54,896,85
1998,0,2104,Jeff Sluman,10.52,1115,106
1998,0,1533,P.H. Horgan III,10.51,1104,105
1998,0,8553,Lee Porter,10.51,956,91
1998,0,12755,Vance Veazey,10.51,704,67
1998,0,8545,Glen Hnatiuk,10.49,871,83
1998,0,2002,John Riegger,10.49,871,83
1998,0,7457,Steve Flesch,10.48,1038,99
1998,0,1457,Jay Haas,10.48,828,79
1998,0,1116,Michael Bradley,10.47,733,70
1998,0,1361,Dan Forsman,10.47,806,77
1998,0,6078,Esteban Toledo,10.47,974,93
1998,0,1376,Bob Friend,10.46,889,85
1998,0,8075,Jerry Kelly,10.46,973,93
1998,0,2294,Willie Wood,10.46,868,83
1998,0,2223,Bob Tway,10.44,1044,100
1998,0,1042,Paul Azinger,10.43,730,70
1998,0,1353,Bruce Fleisher,10.43,803,77
1998,0,1323,Brad Fabel,10.42,959,92
1998,0,6315,Pete Jordan,10.42,927,89
1998,0,10213,Dicky Pride,10.42,615,59
1998,0,7707,Mike Small,10.4,676,65
1998,0,1203,Russ Cochran,10.39,914,88
1998,0,21584,Richie Coughlan,10.39,977,94
1998,0,1381,Fred Funk,10.39,1185,114
1998,0,1068,Andy Bean,10.38,498,48
1998,0,1705,Tim Loustalot,10.38,664,64
1998,0,1943,Chris Perry,10.38,1111,107
1998,0,7101,Dave Stockton Jr.,10.37,674,65
1998,0,1201,Lennie Clements,10.36,725,70
1998,0,6132,Sonny Skinner,10.36,891,86
1998,0,1072,Chip Beck,10.35,642,62
1998,0,1748,Doug Martin,10.35,1138,110
1998,0,2099,Scott Simpson,10.35,590,57
1998,0,1035,Tommy Armour III,10.34,900,87
1998,0,10585,Scott McCarron,10.34,858,83
1998,0,2218,Ted Tryba,10.34,1086,105
1998,0,1191,Barry Cheesman,10.32,960,93
1998,0,1388,Robert Gamez,10.32,712,69
1998,0,11032,Frank Lickliter II,10.31,1093,106
1998,0,1926,Steve Pate,10.31,876,85
1998,0,6581,David Sutherland,10.3,958,93
1998,0,6621,Joe Durant,10.29,813,79
1998,0,1408,Kelly Gibson,10.28,1100,107
1998,0,20154,Guy Hill,10.28,730,71
1998,0,6251,Chris DiMarco,10.27,986,96
1998,0,20099,Doug Barron,10.26,913,89
1998,0,21007,Gabriel Hjertstedt,10.26,739,72
1998,0,1569,Peter Jacobsen,10.26,667,65
1998,0,1599,Steve Jones,10.26,821,80
1998,0,20094,Jonathan Kaye,10.25,646,63
1998,0,1006,John Adams,10.24,635,62
1998,0,2239,Scott Verplank,10.24,983,96
1998,0,1063,Ben Bates,10.23,1023,100
1998,0,1185,Brandel Chamblee,10.23,818,80
1998,0,1607,Brian Kamm,10.23,716,70
1998,0,1960,Don Pooley,10.23,614,60
1998,0,6332,Neal Lancaster,10.22,879,86
1998,0,21805,Harrison Frazar,10.2,826,81
1998,0,10195,Tim Conley,10.17,712,70
1998,0,1266,Clark Dennis,10.16,762,75
1998,0,6064,Jeff Gallagher,10.16,904,89
1998,0,1604,Steve Jurgensen,10.15,731,72
1998,0,1685,J.L. Lewis,10.14,953,94
1998,0,1723,Andrew Magee,10.14,953,94
1998,0,1941,Tom Pernice Jr.,10.14,801,79
1998,0,8385,Omar Uresti,10.14,1105,109
1998,0,10423,Mike Weir,10.14,781,77
1998,0,7087,Hugh Royer III,10.13,831,82
1998,0,21631,Iain Steel,10.13,628,62
1998,0,2321,Fuzzy Zoeller,10.13,689,68
1998,0,1414,Bob Gilder,10.11,819,81
1998,0,8339,Spike McRoy,10.1,879,87
1998,0,2133,Craig Stadler,10.1,616,61
1998,0,1261,Jay Delsing,10.09,757,75
1998,0,6643,Paul Goydos,10.09,1009,100
1998,0,2279,Mark Wiebe,10.09,797,79
1998,0,1633,Tom Kite,10.08,665,66
1998,0,6214,Guy Boros,10.07,876,87
1998,0,2135,Mike Standly,10.07,866,86
1998,0,10569,Mike Brisky,10.05,874,87
1998,0,2131,Mike Springer,10.05,1055,105
1998,0,8537,J.P. Hayes,10.04,673,67
1998,0,12782,Tim Herron,10.04,944,94
1998,0,12645,Brent Geiberger,10.02,892,89
1998,0,1891,David Ogrin,10.02,1002,100
1998,0,6575,Dudley Hart,10.01,831,83
1998,0,1968,Nick Price,10.0,620,62
1998,0,1024,Billy Andrade,9.99,949,95
1998,0,10809,Jim Furyk,9.99,1009,101
1998,0,1527,Scott Hoch,9.97,997,100
1998,0,8993,Franklin Langham,9.97,917,92
1998,0,12660,Jesper Parnevik,9.97,688,69
1998,0,2007,Larry Rinker,9.97,927,93
1998,0,12663,Phil Tataurangi,9.97,788,79
1998,0,1282,Trevor Dodds,9.96,906,91
1998,0,1577,Lee Janzen,9.96,817,82
1998,0,1945,Kenny Perry,9.96,817,82
1998,0,1823,Larry Mize,9.94,805,81
1998,0,1928,Corey Pavin,9.94,666,67
1998,0,6613,Tommy Tolles,9.91,803,81
1998,0,1619,Skip Kendall,9.88,1028,104
1998,0,6567,Vijay Singh,9.85,916,93
1998,0,1724,Jeff Maggert,9.84,817,83
1998,0,1761,Len Mattiace,9.83,1012,103
1998,0,1766,Billy Mayfair,9.81,883,90
1998,0,6617,Brian Henninger,9.8,931,95
1998,0,6270,Bobby Gage,9.79,509,52
1998,0,7753,Kevin Wentworth,9.78,763,78
1998,0,1161,Mark Calcavecchia,9.76,937,96
1998,0,1320,Bob Estes,9.76,1015,104
1998,0,1810,Phil Mickelson,9.75,770,79
1998,0,8931,Glen Day,9.74,896,92
1998,0,1553,John Huston,9.74,906,93
1998,0,10457,Frank Nobilo,9.74,604,62
1998,0,1326,Nick Faldo,9.73,477,49
1998,0,9011,David Duval,9.72,807,83
1998,0,1249,John Daly,9.71,748,77
1998,0,19881,Robert Damron,9.7,854,88
1998,0,20098,Stuart Appleby,9.69,630,65
1998,0,1096,Phil Blackmar,9.69,775,80
1998,0,1302,R.W. Eaks,9.69,775,80
1998,0,6522,Ernie Els,9.69,465,48
1998,0,6012,Greg Kraft,9.67,803,83
1998,0,1132,Mark Brooks,9.63,886,92
1998,0,10860,Justin Leonard,9.62,962,100
1998,0,1717,Sandy Lyle,9.59,585,61
1998,0,2010,Loren Roberts,9.59,767,80
1998,0,20229,Stewart Cink,9.56,927,97
1998,0,2267,D.A. Weibring,9.52,657,69
1998,0,1378,David Frost,9.44,680,72
1998,0,2159,Curtis Strange,9.44,472,50
1998,0,8793,Tiger Woods,9.41,687,73
1998,0,1905,Joe Ozaki,9.39,535,57
1998,0,2146,Payne Stewart,9.38,713,76
1998,0,1329,Brad Faxon,9.37,768,82
1998,0,1920,Craig Parry,9.36,440,47
1998,0,1706,Davis Love III,9.32,690,74
1998,0,1226,Fred Couples,9.28,631,68
1998,0,6527,Steve Stricker,9.28,761,82
1998,0,1887,Mark O'Meara,9.04,615,68
1998,0,1331,Rick Fehr,9.03,560,62
1998,0,6004,Stephen Ames,9.02,469,52
1997,0,1487,Jeff Hart,11.06,874,79
1997,0,2321,Fuzzy Zoeller,11.04,574,52
1997,0,10962,Bradley Hughes,11.03,860,78
1997,0,10505,Shane Bertsch,10.98,911,83
1997,0,7363,Craig Bowden,10.91,600,55
1997,0,7267,Allen Doyle,10.85,922,85
1997,0,1797,Rocco Mediate,10.85,868,80
1997,0,1771,Blaine McCallister,10.82,920,85
1997,0,2246,Duffy Waldorf,10.82,963,89
1997,0,7465,Hideki Kase,10.74,913,85
1997,0,10207,Jimmy Johnston,10.73,912,85
1997,0,6144,John Dowdall,10.72,654,61
1997,0,10213,Dicky Pride,10.7,813,76
1997,0,6132,Sonny Skinner,10.68,758,71
1997,0,2226,Tray Tyner,10.68,790,74
1997,0,6621,Joe Durant,10.66,1045,98
1997,0,6515,Shaun Micheel,10.66,565,53
1997,0,1677,Tom Lehman,10.64,766,72
1997,0,2023,Clarence Rose,10.6,975,92
1997,0,5466,Jack O'Keefe,10.57,793,75
1997,0,1261,Jay Delsing,10.56,887,84
1997,0,6044,Scott Gump,10.56,1141,108
1997,0,1569,Peter Jacobsen,10.56,919,87
1997,0,1334,Keith Fergus,10.53,611,58
1997,0,1996,Mike Reid,10.51,851,81
1997,0,2292,Bob Wolcott,10.51,746,71
