YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
2023,184,0,29420,Billy Horschel,"34' 11""",698,24398.0,-63.0
2023,184,0,35461,Beau Hossler,"34' 11""",1063,37124.833,-103.0
2023,184,0,58967,Trevor Werbylo,"34' 11""",673,23511.083,-24.0
2023,187,0,39058,Lucas Herbert,"35' 0""",556,19479.5,-46.0
2023,188,0,29970,Dylan Frittelli,"35' 1""",641,22492.0,-32.0
2023,189,0,35449,Adam Long,"35' 2""",1188,41782.0,-85.0
2023,190,0,35506,Mackenzie Hughes,"35' 5""",848,30045.417,-83.0
2023,191,0,35617,Martin Trainer,"35' 9""",460,16453.583,-8.0
2023,192,0,24925,Jonathan Byrd,"35' 10""",467,16720.583,-25.0
2023,192,0,34610,Matthias Schwab,"35' 10""",1026,36730.333,-36.0
2022,1,0,33448,Justin Thomas,"27' 5""",728,19987.75,-152.0
2022,2,0,47483,Will Zalatoris,"27' 9""",708,19626.667,-127.0
2022,3,0,33204,Shane Lowry,"28' 2""",636,17913.167,-85.0
2022,3,0,50525,Collin Morikawa,"28' 2""",653,18372.75,-104.0
2022,5,0,24502,Adam Scott,"28' 11""",779,22550.75,-85.0
2022,6,0,45486,Joaquin Niemann,"29' 0""",706,20472.75,-106.0
2022,7,0,25900,Lucas Glover,"29' 3""",1132,33080.917,-106.0
2022,7,0,37189,Harold Varner III,"29' 3""",699,20441.667,-89.0
2022,9,0,45157,Cam Davis,"29' 4""",911,26689.833,-139.0
2022,9,0,28237,Rory McIlroy,"29' 4""",638,18713.333,-98.0
2022,9,0,22405,Justin Rose,"29' 4""",518,15181.833,-56.0
2022,12,0,35450,Patrick Cantlay,"29' 5""",661,19421.917,-124.0
2022,12,0,35532,Tom Hoge,"29' 5""",951,27954.917,-138.0
2022,12,0,46717,Viktor Hovland,"29' 5""",732,21562.0,-98.0
2022,12,0,32839,Hideki Matsuyama,"29' 5""",710,20879.417,-127.0
2022,12,0,46046,Scottie Scheffler,"29' 5""",810,23794.833,-142.0
2022,17,0,23325,Vaughn Taylor,"29' 6""",557,16413.5,-67.0
2022,18,0,33141,Keegan Bradley,"29' 7""",872,25816.5,-109.0
2022,18,0,47504,Sam Burns,"29' 7""",868,25644.917,-153.0
2022,18,0,24980,Scott Gutschewski,"29' 7""",494,14610.833,-41.0
2022,18,0,33122,Russell Knox,"29' 7""",1043,30883.917,-102.0
2022,22,0,48117,Kurt Kitayama,"29' 8""",563,16691.333,-65.0
2022,22,0,49964,Aaron Wise,"29' 8""",994,29504.25,-141.0
2022,24,0,25686,Jason Dufner,"29' 9""",515,15340.917,-8.0
2022,25,0,20229,Stewart Cink,"30' 0""",826,24746.667,-90.0
2022,25,0,35891,Cameron Smith,"30' 0""",608,18250.667,-108.0
2022,25,0,57366,Cameron Young,"30' 0""",876,26280.0,-117.0
2022,28,0,31646,Emiliano Grillo,"30' 1""",940,28311.333,-118.0
2022,28,0,48081,Xander Schauffele,"30' 1""",751,22621.5,-149.0
2022,30,0,32102,Rickie Fowler,"30' 2""",697,21032.833,-52.0
2022,30,0,39977,Max Homa,"30' 2""",895,26999.083,-126.0
2022,30,0,39971,Sungjae Im,"30' 2""",998,30069.333,-191.0
2022,30,0,40250,Taylor Pendrith,"30' 2""",743,22392.083,-99.0
2022,34,0,45522,Christiaan Bezuidenhout,"30' 3""",725,21930.417,-103.0
2022,34,0,39997,Corey Conners,"30' 3""",968,29280.0,-131.0
2022,34,0,47529,Mito Pereira,"30' 3""",990,29960.25,-118.0
2022,37,0,19803,Ryan Armour,"30' 4""",543,16467.667,-38.0
2022,37,0,45609,Tyler Duncan,"30' 4""",923,27983.833,-108.0
2022,37,0,50095,Austin Smotherman,"30' 4""",841,25532.333,-101.0
2022,40,0,29725,Tony Finau,"30' 5""",867,26387.083,-141.0
2022,40,0,47995,Davis Riley,"30' 5""",1064,32355.0,-128.0
2022,40,0,46340,Alex Smalley,"30' 5""",980,29787.833,-78.0
2022,43,0,23983,Luke Donald,"30' 6""",662,20206.75,-70.0
2022,43,0,27644,Brian Harman,"30' 6""",1016,30967.833,-94.0
2022,43,0,48699,Callum Tarren,"30' 6""",622,18984.917,-64.0
2022,46,0,34255,Joseph Bramlett,"30' 7""",778,23779.583,-60.0
2022,46,0,32366,Kevin Chappell,"30' 7""",524,16012.25,-27.0
2022,46,0,40162,Justin Lower,"30' 7""",710,21741.25,-72.0
2022,46,0,23320,Ryan Palmer,"30' 7""",618,18922.25,-50.0
2022,50,0,30163,Henrik Norlander,"30' 8""",810,24819.333,-52.0
2022,50,0,46970,Jon Rahm,"30' 8""",730,22369.583,-118.0
2022,50,0,39953,Chase Seiffert,"30' 8""",499,15315.417,-25.0
2022,53,0,34098,Russell Henley,"30' 9""",870,26754.583,-117.0
2022,53,0,12716,Charley Hoffman,"30' 9""",679,20902.583,-66.0
2022,53,0,34174,John Huh,"30' 9""",811,24942.083,-104.0
2022,53,0,40006,Erik van Rooyen,"30' 9""",543,16690.167,-39.0
2022,57,0,24024,Zach Johnson,"30' 10""",742,22887.0,-64.0
2022,58,0,33399,Adam Hadwin,"30' 11""",1033,31978.333,-124.0
2022,58,0,36884,Ben Kohles,"30' 11""",593,18312.583,-38.0
2022,58,0,29221,Webb Simpson,"30' 11""",693,21438.0,-78.0
2022,61,0,46601,Trey Mullinax,"31' 0""",792,24533.417,-89.0
2022,61,0,34046,Jordan Spieth,"31' 0""",726,22508.833,-94.0
2022,61,0,29518,Brendan Steele,"31' 0""",827,25617.167,-63.0
2022,61,0,40115,Adam Svensson,"31' 0""",1122,34757.75,-126.0
2022,65,0,48084,Wesley Bryan,"31' 1""",461,14328.0,-32.0
2022,65,0,37275,Sam Ryder,"31' 1""",1004,31226.25,-104.0
2022,67,0,34076,Joel Dahmen,"31' 2""",1021,31816.667,-103.0
2022,67,0,46402,Talor Gooch,"31' 2""",714,22272.5,-98.0
2022,67,0,34563,Chesson Hadley,"31' 2""",819,25538.417,-94.0
2022,67,0,27936,Martin Laird,"31' 2""",858,26725.917,-71.0
2022,67,0,26851,Marc Leishman,"31' 2""",774,24142.25,-114.0
2022,67,0,32640,Troy Merritt,"31' 2""",989,30811.5,-91.0
2022,67,0,26476,Chez Reavie,"31' 2""",1067,33262.667,-61.0
2022,67,0,30692,Scott Stallings,"31' 2""",1040,32404.667,-127.0
2022,67,0,31323,Gary Woodland,"31' 2""",705,21961.5,-48.0
2022,76,0,31420,Anirban Lahiri,"31' 3""",771,24095.667,-86.0
2022,76,0,45540,Jared Wolfe,"31' 3""",578,18070.667,-53.0
2022,78,0,55708,Hayden Buckley,"31' 4""",1043,32680.5,-119.0
2022,78,0,36801,Mark Hubbard,"31' 4""",726,22749.0,-94.0
2022,78,0,36852,Jim Knous,"31' 4""",448,14018.75,-45.0
2022,78,0,22056,Cameron Percy,"31' 4""",419,13120.75,-32.0
2022,78,0,27214,Kevin Streelman,"31' 4""",1127,35312.583,-117.0
2022,83,0,52375,Doug Ghim,"31' 5""",925,29028.083,-70.0
2022,83,0,28775,Nate Lashley,"31' 5""",807,25377.167,-105.0
2022,83,0,27129,Luke List,"31' 5""",769,24171.417,-77.0
2022,86,0,54628,Lee Hodges,"31' 6""",1089,34303.167,-117.0
2022,86,0,30926,Chris Kirk,"31' 6""",849,26714.667,-127.0
2022,88,0,49947,Taylor Moore,"31' 7""",1010,31927.75,-95.0
2022,88,0,29908,C.T. Pan,"31' 7""",921,29057.917,-87.0
2022,88,0,47983,Chad Ramey,"31' 7""",737,23263.833,-30.0
2022,88,0,36699,Patrick Rodgers,"31' 7""",815,25769.167,-67.0
2022,88,0,33419,Cameron Tringale,"31' 7""",926,29226.5,-76.0
2022,93,0,32816,Satoshi Kodaira,"31' 8""",590,18704.417,-62.0
2022,93,0,29289,S.Y. Noh,"31' 8""",546,17277.583,-54.0
2022,93,0,32139,Danny Willett,"31' 8""",551,17444.833,-43.0
2022,96,0,36326,David Lipsky,"31' 9""",957,30395.333,-93.0
2022,96,0,33667,Carlos Ortiz,"31' 9""",652,20685.5,-24.0
2022,98,0,48822,Sebastián Muñoz,"31' 10""",909,28945.667,-86.0
2022,98,0,34264,Hudson Swafford,"31' 10""",622,19788.833,-47.0
2022,98,0,51634,Sahith Theegala,"31' 10""",1134,36079.917,-114.0
2022,98,0,27770,Camilo Villegas,"31' 10""",640,20394.583,-31.0
2022,102,0,39546,Keith Mitchell,"31' 11""",936,29842.667,-120.0
2022,102,0,36871,Matthew NeSmith,"31' 11""",1038,33111.333,-114.0
2022,102,0,51997,Andrew Novak,"31' 11""",664,21214.417,-45.0
2022,102,0,53165,Doc Redman,"31' 11""",813,25926.0,-77.0
2022,102,0,47856,Seth Reeves,"31' 11""",616,19661.083,-51.0
2022,107,0,45526,Abraham Ancer,"32' 0""",633,20238.25,-78.0
2022,107,0,47988,Nick Hardy,"32' 0""",564,18039.75,-66.0
2022,107,0,46414,Aaron Rai,"32' 0""",969,30980.0,-78.0
2022,107,0,39324,J.J. Spaun,"32' 0""",979,31298.417,-115.0
2022,107,0,49960,Sepp Straka,"32' 0""",969,31021.917,-98.0
2022,112,0,51766,Wyndham Clark,"32' 1""",900,28874.167,-93.0
2022,112,0,46435,Austin Cook,"32' 1""",737,23627.333,-58.0
2022,112,0,32662,Michael Gligic,"32' 1""",725,23279.083,-69.0
2022,112,0,26300,Matt Jones,"32' 1""",603,19366.583,-64.0
2022,112,0,46442,Maverick McNealy,"32' 1""",922,29574.333,-129.0
2022,117,0,37212,Paul Barjon,"32' 2""",802,25769.5,-41.0
2022,117,0,30911,Tommy Fleetwood,"32' 2""",523,16841.167,-61.0
2022,117,0,54421,Garrick Higgo,"32' 2""",485,15605.917,-17.0
2022,117,0,25493,Nick Taylor,"32' 2""",879,28309.0,-63.0
2022,117,0,56278,Matthew Wolff,"32' 2""",439,14104.5,-21.0
2022,122,0,30978,Kiradech Aphibarnrat,"32' 3""",485,15656.083,-46.0
2022,122,0,34363,Tyrrell Hatton,"32' 3""",592,19101.167,-57.0
2022,122,0,36799,Stephan Jaeger,"32' 3""",920,29701.083,-104.0
2022,122,0,32757,Patton Kizzire,"32' 3""",1013,32629.75,-86.0
2022,122,0,28252,Seamus Power,"32' 3""",776,25050.667,-91.0
2022,127,0,29420,Billy Horschel,"32' 4""",732,23645.167,-97.0
2022,127,0,35506,Mackenzie Hughes,"32' 4""",812,26275.917,-68.0
2022,127,0,23108,Matt Kuchar,"32' 4""",814,26313.167,-77.0
2022,127,0,32150,Michael Thompson,"32' 4""",1017,32852.583,-86.0
2022,127,0,27064,Jhonattan Vegas,"32' 4""",728,23514.75,-64.0
2022,127,0,27095,Nick Watney,"32' 4""",782,25284.75,-11.0
2022,127,0,52374,Brandon Wu,"32' 4""",655,21196.75,-54.0
2022,134,0,31557,Jim Herman,"32' 5""",621,20138.583,-20.0
2022,134,0,29478,Kevin Kisner,"32' 5""",758,24586.167,-104.0
2022,134,0,36689,Brooks Koepka,"32' 5""",451,14634.667,-43.0
2022,137,0,37455,Si Woo Kim,"32' 6""",1065,34594.083,-131.0
2022,137,0,34466,Peter Malnati,"32' 6""",1076,34976.75,-113.0
2022,139,0,52372,Cameron Champ,"32' 7""",578,18812.917,-42.0
2022,139,0,29974,Branden Grace,"32' 7""",549,17901.333,-40.0
2022,139,0,49771,J.T. Poston,"32' 7""",998,32555.083,-118.0
2022,139,0,33486,Roger Sloan,"32' 7""",790,25732.583,-38.0
2022,139,0,48887,Matt Wallace,"32' 7""",636,20724.583,-49.0
2022,144,0,35879,Kelly Kraft,"32' 8""",760,24855.583,-86.0
2022,144,0,32791,K.H. Lee,"32' 8""",1122,36661.5,-127.0
2022,144,0,51894,Vince Whaley,"32' 8""",788,25720.917,-103.0
2022,147,0,29970,Dylan Frittelli,"32' 9""",860,28179.833,-55.0
2022,147,0,47347,Adam Schenk,"32' 9""",972,31831.917,-40.0
2022,147,0,34431,Robert Streb,"32' 9""",937,30675.5,-89.0
2022,150,0,24925,Jonathan Byrd,"32' 10""",559,18362.417,-49.0
2022,150,0,35449,Adam Long,"32' 10""",1039,34113.667,-98.0
2022,150,0,47993,Denny McCarthy,"32' 10""",1186,38961.0,-121.0
2022,150,0,34610,Matthias Schwab,"32' 10""",705,23167.917,-53.0
2022,154,0,40098,Matt Fitzpatrick,"32' 11""",631,20773.75,-77.0
2022,154,0,49298,Kramer Hickok,"32' 11""",1011,33315.583,-52.0
2022,154,0,51890,Greyson Sigg,"32' 11""",957,31485.75,-73.0
2022,154,0,27649,Brandt Snedeker,"32' 11""",662,21772.25,-37.0
2022,154,0,54783,Dylan Wu,"32' 11""",660,21729.333,-40.0
2022,159,0,35110,Brett Drewitt,"33' 0""",535,17649.75,-23.0
2022,159,0,25818,Scott Piercy,"33' 0""",814,26860.833,-87.0
2022,159,0,23621,Rory Sabbatini,"33' 0""",652,21538.5,-61.0
2022,159,0,30927,Brendon Todd,"33' 0""",979,32333.333,-121.0
2022,163,0,35310,Lanto Griffin,"33' 1""",861,28514.333,-80.0
2022,163,0,32448,James Hahn,"33' 1""",766,25350.917,-65.0
2022,163,0,29926,Danny Lee,"33' 1""",482,15951.583,-11.0
2022,163,0,27349,Alex Noren,"33' 1""",598,19778.667,-67.0
2022,163,0,31560,Brian Stuard,"33' 1""",991,32820.25,-30.0
2022,163,0,28114,Dawie van der Walt,"33' 1""",627,20737.167,-31.0
2022,169,0,49766,Hank Lebioda,"33' 2""",896,29688.25,-86.0
2022,170,0,39436,Joshua Creel,"33' 3""",493,16377.833,-12.0
2022,170,0,33597,Harry Higgs,"33' 3""",813,27020.667,-41.0
2022,170,0,21961,Charles Howell III,"33' 3""",608,20235.917,-74.0
2022,173,0,46550,Brandon Hagy,"33' 5""",686,22928.583,-35.0
2022,173,0,34256,Andrew Putnam,"33' 5""",1097,36685.583,-116.0
2022,175,0,27139,David Skinns,"33' 6""",599,20050.583,-46.0
2022,176,0,24138,Ian Poulter,"33' 7""",477,16035.75,-30.0
2022,176,0,10381,Curtis Thompson,"33' 7""",536,18020.417,-43.0
2022,178,0,30944,Jason Kokrak,"33' 10""",664,22468.667,-55.0
2022,179,0,29535,Brice Garnett,"33' 11""",841,28493.333,-55.0
2022,180,0,51950,Max McGreevy,"34' 0""",756,25715.75,-42.0
2022,180,0,25198,Francesco Molinari,"34' 0""",510,17333.833,-43.0
2022,182,0,33490,Bo Hoag,"34' 1""",479,16332.417,-27.0
2022,183,0,27974,Sung Kang,"34' 2""",792,27037.417,-54.0
2022,184,0,28089,Jason Day,"34' 3""",663,22704.833,-79.0
2022,185,0,24361,Pat Perez,"34' 5""",661,22726.5,-64.0
2022,186,0,32333,Kevin Tway,"34' 6""",796,27461.583,-41.0
2022,187,0,34360,Patrick Reed,"34' 11""",639,22314.75,-47.0
2022,188,0,35617,Martin Trainer,"35' 0""",738,25823.167,-49.0
2022,188,0,47128,Richy Werenski,"35' 0""",641,22412.667,-37.0
2022,190,0,35461,Beau Hossler,"35' 4""",758,26753.833,-60.0
2022,191,0,39058,Lucas Herbert,"35' 5""",459,16239.583,-34.0
2022,192,0,27895,Jonas Blixt,"35' 10""",535,19150.333,-5.0
2022,192,0,24924,Bill Haas,"35' 10""",842,30183.0,-50.0
2021,1,0,33448,Justin Thomas,"28' 10""",840,24190.0,-137.00
2021,2,0,25364,Paul Casey,"29' 2""",777,22686.917,-112.00
2021,2,0,31646,Emiliano Grillo,"29' 2""",942,27498.333,-116.00
2021,4,0,30110,Kyle Stanley,"29' 3""",1016,29710.667,-76.00
2021,5,0,33120,Mark Anderson,"29' 4""",449,13162.417,-63.00
2021,6,0,52375,Doug Ghim,"29' 5""",1033,30397.583,-131.00
2021,6,0,50525,Collin Morikawa,"29' 5""",925,27175.083,-147.00
2021,8,0,25686,Jason Dufner,"29' 6""",1012,29871.083,-79.00
2021,9,0,39975,Michael Kim,"29' 8""",609,18088.833,-32.00
2021,10,0,48045,Michael Gellerman,"29' 9""",425,12657.667,-34.00
2021,11,0,22056,Cameron Percy,"29' 11""",798,23857.75,-84.00
2021,11,0,56278,Matthew Wolff,"29' 11""",614,18379.0,-39.00
2021,13,0,34363,Tyrrell Hatton,"30' 0""",615,18458.167,-94.00
2021,14,0,24357,K.J. Choi,"30' 1""",605,18218.75,-23.00
2021,14,0,34098,Russell Henley,"30' 1""",1076,32406.25,-123.00
2021,14,0,29518,Brendan Steele,"30' 1""",894,26894.0,-88.00
2021,17,0,12716,Charley Hoffman,"30' 2""",974,29389.5,-142.00
2021,17,0,30926,Chris Kirk,"30' 2""",994,29948.833,-121.00
2021,19,0,46717,Viktor Hovland,"30' 3""",924,27932.417,-123.00
2021,20,0,34255,Joseph Bramlett,"30' 4""",672,20385.083,-51.00
2021,20,0,23320,Ryan Palmer,"30' 4""",855,25913.333,-114.00
2021,22,0,47959,Bryson DeChambeau,"30' 5""",780,23712.0,-151.00
2021,22,0,40006,Erik van Rooyen,"30' 5""",887,27005.75,-101.00
2021,24,0,35532,Tom Hoge,"30' 6""",1169,35676.167,-116.00
2021,24,0,26476,Chez Reavie,"30' 6""",1049,31977.75,-92.00
2021,24,0,23325,Vaughn Taylor,"30' 6""",876,26693.417,-85.00
2021,27,0,29725,Tony Finau,"30' 7""",890,27243.083,-139.00
2021,27,0,33122,Russell Knox,"30' 7""",1122,34311.333,-118.00
2021,29,0,27556,Ted Potter Jr.,"30' 8""",704,21577.833,-50.00
2021,29,0,24502,Adam Scott,"30' 8""",741,22709.75,-104.00
2021,31,0,47504,Sam Burns,"30' 9""",939,28889.083,-146.00
2021,31,0,36689,Brooks Koepka,"30' 9""",629,19359.5,-103.00
2021,31,0,46970,Jon Rahm,"30' 9""",855,26303.667,-171.00
2021,31,0,27095,Nick Watney,"30' 9""",525,16133.0,+2.00
2021,35,0,40026,Daniel Berger,"30' 10""",994,30683.0,-140.00
2021,35,0,26851,Marc Leishman,"30' 10""",816,25145.917,-88.00
2021,35,0,37189,Harold Varner III,"30' 10""",1020,31482.5,-128.00
2021,35,0,27770,Camilo Villegas,"30' 10""",802,24714.917,-88.00
2021,39,0,33141,Keegan Bradley,"30' 11""",1048,32381.833,-129.00
2021,39,0,35891,Cameron Smith,"30' 11""",882,27295.25,-139.00
2021,41,0,19803,Ryan Armour,"31' 0""",968,29996.667,-106.00
2021,41,0,39997,Corey Conners,"31' 0""",1176,36448.417,-148.00
2021,41,0,32757,Patton Kizzire,"31' 0""",1143,35409.25,-156.00
2021,41,0,49766,Hank Lebioda,"31' 0""",709,22006.083,-84.00
2021,41,0,28237,Rory McIlroy,"31' 0""",791,24553.583,-107.00
2021,41,0,34213,Grayson Murray,"31' 0""",418,12963.833,-10.00
2021,41,0,33667,Carlos Ortiz,"31' 0""",1068,33135.917,-149.00
2021,41,0,37275,Sam Ryder,"31' 0""",880,27299.167,-67.00
2021,41,0,31560,Brian Stuard,"31' 0""",1280,39657.417,-122.00
2021,50,0,39977,Max Homa,"31' 1""",858,26685.917,-111.00
2021,50,0,27330,Josh Teater,"31' 1""",444,13813.667,-53.00
2021,52,0,33410,Andrew Landry,"31' 2""",833,25987.667,-65.00
2021,52,0,34466,Peter Malnati,"31' 2""",798,24845.5,-53.00
2021,52,0,27942,Rob Oppenheim,"31' 2""",769,23950.833,-69.00
2021,52,0,29908,C.T. Pan,"31' 2""",835,26005.917,-68.00
2021,52,0,27214,Kevin Streelman,"31' 2""",1155,36025.75,-137.00
2021,52,0,47483,Will Zalatoris,"31' 2""",861,26842.167,-97.00
2021,58,0,33597,Harry Higgs,"31' 3""",919,28702.417,-114.00
2021,58,0,53165,Doc Redman,"31' 3""",948,29637.583,-67.00
2021,58,0,49960,Sepp Straka,"31' 3""",939,29355.417,-131.00
2021,58,0,33419,Cameron Tringale,"31' 3""",1063,33227.917,-153.00
2021,62,0,35310,Lanto Griffin,"31' 4""",1015,31792.25,-117.00
2021,62,0,32448,James Hahn,"31' 4""",834,26157.917,-102.00
2021,62,0,32839,Hideki Matsuyama,"31' 4""",1093,34260.417,-148.00
2021,62,0,22405,Justin Rose,"31' 4""",536,16775.583,-60.00
2021,66,0,45526,Abraham Ancer,"31' 5""",1152,36230.333,-170.00
2021,66,0,20229,Stewart Cink,"31' 5""",978,30707.0,-123.00
2021,66,0,25900,Lucas Glover,"31' 5""",1084,34047.25,-93.00
2021,66,0,46442,Maverick McNealy,"31' 5""",864,27121.25,-104.00
2021,70,0,34314,Sebastian Cappelen,"31' 6""",441,13895.417,-13.00
2021,70,0,23983,Luke Donald,"31' 6""",579,18236.583,-49.00
2021,70,0,28679,Fabián Gómez,"31' 6""",444,14002.75,-23.00
2021,70,0,31557,Jim Herman,"31' 6""",820,25806.333,-63.00
2021,70,0,31420,Anirban Lahiri,"31' 6""",682,21501.917,-64.00
2021,70,0,29926,Danny Lee,"31' 6""",733,23106.333,-26.00
2021,76,0,34076,Joel Dahmen,"31' 7""",927,29307.083,-71.00
2021,76,0,32640,Troy Merritt,"31' 7""",1066,33682.583,-86.00
2021,78,0,45157,Cam Davis,"31' 8""",1085,34378.75,-142.00
2021,78,0,34563,Chesson Hadley,"31' 8""",749,23697.833,-57.00
2021,78,0,30944,Jason Kokrak,"31' 8""",993,31417.667,-166.00
2021,78,0,40042,Tyler McCumber,"31' 8""",654,20686.833,-38.00
2021,78,0,30163,Henrik Norlander,"31' 8""",1025,32493.667,-95.00
2021,83,0,28252,Seamus Power,"31' 9""",554,17571.667,-81.00
2021,83,0,30692,Scott Stallings,"31' 9""",867,27503.333,-75.00
2021,83,0,49964,Aaron Wise,"31' 9""",894,28370.5,-88.00
2021,86,0,36801,Mark Hubbard,"31' 10""",1229,39153.5,-141.00
2021,86,0,27129,Luke List,"31' 10""",920,29282.25,-87.00
2021,86,0,48822,Sebastián Muñoz,"31' 10""",1187,37797.75,-119.00
2021,86,0,45486,Joaquin Niemann,"31' 10""",1132,36031.833,-166.00
2021,86,0,25818,Scott Piercy,"31' 10""",854,27198.167,-71.00
2021,91,0,22371,Aaron Baddeley,"31' 11""",457,14567.0,-41.00
2021,91,0,56762,Will Gordon,"31' 11""",814,26000.917,-52.00
2021,91,0,29974,Branden Grace,"31' 11""",775,24715.833,-67.00
2021,91,0,35104,Tom Lewis,"31' 11""",882,28137.75,-83.00
2021,91,0,26329,Louis Oosthuizen,"31' 11""",798,25456.0,-128.00
2021,91,0,29221,Webb Simpson,"31' 11""",812,25929.5,-159.00
2021,91,0,33486,Roger Sloan,"31' 11""",810,25831.083,-103.00
2021,91,0,39324,J.J. Spaun,"31' 11""",713,22744.667,-43.00
2021,91,0,27064,Jhonattan Vegas,"31' 11""",840,26840.167,-68.00
2021,100,0,27644,Brian Harman,"32' 0""",1169,37394.75,-163.00
2021,100,0,26758,David Hearn,"32' 0""",639,20448.833,-39.00
2021,100,0,33204,Shane Lowry,"32' 0""",820,26264.167,-83.00
2021,103,0,33404,Chris Baker,"32' 1""",511,16385.5,-37.00
2021,103,0,21209,Sergio Garcia,"32' 1""",869,27883.25,-121.00
2021,103,0,30925,Dustin Johnson,"32' 1""",758,24346.083,-115.00
2021,103,0,24024,Zach Johnson,"32' 1""",1005,32284.667,-96.00
2021,103,0,27936,Martin Laird,"32' 1""",970,31147.417,-83.00
2021,103,0,32150,Michael Thompson,"32' 1""",951,30526.583,-70.00
2021,109,0,29268,Bronson Burgoon,"32' 2""",704,22626.833,-57.00
2021,109,0,28775,Nate Lashley,"32' 2""",757,24348.583,-68.00
2021,109,0,36871,Matthew NeSmith,"32' 2""",1072,34489.25,-98.00
2021,112,0,29479,Scott Brown,"32' 3""",834,26907.917,-62.00
2021,112,0,32102,Rickie Fowler,"32' 3""",863,27833.083,-67.00
2021,112,0,29970,Dylan Frittelli,"32' 3""",706,22754.667,-57.00
2021,112,0,37455,Si Woo Kim,"32' 3""",1059,34181.667,-120.00
2021,112,0,25396,Kevin Na,"32' 3""",1037,33424.833,-147.00
2021,112,0,23623,Bo Van Pelt,"32' 3""",709,22880.667,-33.00
2021,118,0,47347,Adam Schenk,"32' 4""",1023,33039.167,-110.00
2021,118,0,31323,Gary Woodland,"32' 4""",732,23690.167,-54.00
2021,120,0,52372,Cameron Champ,"32' 5""",824,26702.917,-64.00
2021,120,0,46435,Austin Cook,"32' 5""",886,28740.583,-71.00
2021,120,0,29535,Brice Garnett,"32' 5""",973,31523.25,-115.00
2021,123,0,35450,Patrick Cantlay,"32' 6""",885,28794.333,-153.00
2021,123,0,39971,Sungjae Im,"32' 6""",1550,50371.833,-216.00
2021,123,0,39546,Keith Mitchell,"32' 6""",794,25778.667,-67.00
2021,123,0,46046,Scottie Scheffler,"32' 6""",1101,35795.667,-158.00
2021,123,0,39953,Chase Seiffert,"32' 6""",757,24615.083,-43.00
2021,123,0,48119,Ben Taylor,"32' 6""",380,12352.083,-54.00
2021,129,0,33490,Bo Hoag,"32' 8""",1024,33452.917,-89.00
2021,129,0,33413,Ben Martin,"32' 8""",460,15044.083,-30.00
2021,129,0,24361,Pat Perez,"32' 8""",1069,34886.25,-119.00
2021,129,0,34264,Hudson Swafford,"32' 8""",882,28786.25,-82.00
2021,133,0,32791,K.H. Lee,"32' 9""",1224,40109.0,-82.00
2021,133,0,25493,Nick Taylor,"32' 9""",1091,35726.5,-122.00
2021,133,0,47128,Richy Werenski,"32' 9""",1082,35433.917,-86.00
2021,136,0,32618,Rhein Gibson,"32' 10""",463,15221.0,-21.00
2021,136,0,27141,J.B. Holmes,"32' 10""",478,15687.083,-25.00
2021,136,0,34174,John Huh,"32' 10""",688,22614.333,-44.00
2021,139,0,23108,Matt Kuchar,"32' 11""",810,26630.833,-64.00
2021,139,0,48081,Xander Schauffele,"32' 11""",798,26268.0,-138.00
2021,139,0,32254,Xinjun Zhang,"32' 11""",628,20669.417,-20.00
2021,142,0,33948,Byeong Hun An,"33' 0""",809,26673.667,-56.00
2021,142,0,29478,Kevin Kisner,"33' 0""",957,31619.333,-102.00
2021,144,0,27554,Scott Harrington,"33' 1""",801,26525.0,-43.00
2021,144,0,25804,Bubba Watson,"33' 1""",762,25216.833,-62.00
2021,146,0,46441,Robby Shelton,"33' 2""",869,28809.917,-48.00
2021,147,0,27974,Sung Kang,"33' 3""",912,30308.667,E
2021,147,0,32816,Satoshi Kodaira,"33' 3""",859,28576.583,-82.00
2021,147,0,32333,Kevin Tway,"33' 3""",611,20321.083,-48.00
2021,150,0,32070,Rafael Campos,"33' 4""",511,17047.583,-27.00
2021,150,0,35449,Adam Long,"33' 4""",989,32987.25,-47.00
2021,152,0,34099,Harris English,"33' 5""",1043,34857.75,-150.00
2021,152,0,32662,Michael Gligic,"33' 5""",760,25404.333,-71.00
2021,152,0,46402,Talor Gooch,"33' 5""",1080,36085.5,-120.00
2021,152,0,46550,Brandon Hagy,"33' 5""",674,22507.333,-32.00
2021,156,0,45609,Tyler Duncan,"33' 6""",1050,35186.25,-49.00
2021,156,0,24140,Sean O'Hair,"33' 6""",568,19030.667,-33.00
2021,156,0,34256,Andrew Putnam,"33' 6""",970,32475.583,-72.00
2021,159,0,33399,Adam Hadwin,"33' 7""",1076,36163.667,-83.00
2021,159,0,49298,Kramer Hickok,"33' 7""",788,26474.25,-42.00
2021,159,0,34046,Jordan Spieth,"33' 7""",879,29515.333,-130.00
2021,162,0,51766,Wyndham Clark,"33' 8""",792,26645.167,-56.00
2021,162,0,35230,Nelson Ledesma,"33' 8""",451,15169.0,-33.00
2021,162,0,27649,Brandt Snedeker,"33' 8""",963,32409.833,-92.00
2021,165,0,35506,Mackenzie Hughes,"33' 9""",954,32175.083,-81.00
2021,166,0,34431,Robert Streb,"33' 10""",883,29898.917,-65.00
2021,167,0,19846,Brian Gay,"34' 0""",789,26839.583,-31.00
