YEAR,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS,RELATIVE TO PAR
2006,0,2223,Bob Tway,61.67,637,1033,-0.19
2006,0,25345,Carl Pettersson,61.59,699,1135,-0.17
2006,0,12660,Jesper Parnevik,61.56,703,1142,-0.18
2006,0,8375,Paul Stankowski,61.44,599,975,-0.13
2006,0,23623,Bo Van Pelt,61.39,822,1339,-0.18
2006,0,12680,Shigeki Maruyama,61.32,753,1228,-0.18
2006,0,23673,Michael Connell,61.29,410,669,-0.12
2006,0,10565,Ian Leggatt,61.28,649,1059,-0.15
2006,0,6034,Marco Dawson,61.25,743,1213,-0.18
2006,0,6373,José María Olazábal,61.16,359,587,-0.15
2006,0,6515,Shaun Micheel,61.14,705,1153,-0.19
2006,0,21805,Harrison Frazar,61.12,742,1214,-0.23
2006,0,21209,Sergio Garcia,61.07,353,578,-0.19
2006,0,22046,Geoff Ogilvy,61.05,464,760,-0.21
2006,0,22371,Aaron Baddeley,61.04,597,978,-0.15
2006,0,7867,Woody Austin,61.0,840,1377,-0.18
2006,0,22892,Jason Gore,60.8,681,1120,-0.12
2006,0,12760,Danny Ellis,60.58,541,893,-0.13
2006,0,8793,Tiger Woods,60.53,322,532,-0.34
2006,0,7223,Brian Bateman,60.22,545,905,-0.17
2006,0,20229,Stewart Cink,60.21,619,1028,-0.21
2006,0,27943,Matt Hansen,60.17,553,919,-0.13
2006,0,23353,J.J. Henry,59.88,709,1184,-0.2
2006,0,8835,Kris Cox,59.75,674,1128,-0.17
2006,0,19824,Craig Barlow,59.72,559,936,-0.26
2006,0,6567,Vijay Singh,59.63,734,1231,-0.23
2006,0,1706,Davis Love III,59.62,533,894,-0.18
2006,0,21660,Jason Schultz,59.62,623,1045,-0.14
2006,0,27120,Troy Matteson,59.52,838,1408,-0.18
2006,0,20548,Hidemichi Tanaka,59.47,606,1019,-0.08
2006,0,1810,Phil Mickelson,59.46,440,740,-0.29
2006,0,7749,Brett Quigley,59.46,820,1379,-0.21
2006,0,24361,Pat Perez,59.4,398,670,-0.16
2006,0,6575,Dudley Hart,59.28,677,1142,-0.17
2006,0,20572,Rod Pampling,59.28,578,975,-0.23
2006,0,21350,Ryuji Imada,59.27,809,1365,-0.19
2006,0,1553,John Huston,59.24,593,1001,-0.17
2006,0,27770,Camilo Villegas,59.11,717,1213,-0.21
2006,0,20098,Stuart Appleby,58.98,545,924,-0.21
2006,0,12716,Charley Hoffman,58.96,773,1311,-0.23
2006,0,12782,Tim Herron,58.63,547,933,-0.17
2006,0,12510,Chad Campbell,58.6,596,1017,-0.19
2006,0,7013,Wes Short Jr.,58.49,754,1289,-0.12
2006,0,28475,Jeff Overton,58.43,759,1299,-0.16
2006,0,24924,Bill Haas,58.31,779,1336,-0.18
2006,0,25935,John Engler Jr.,58.29,545,935,-0.1
2006,0,6197,Michael Allen,58.18,683,1174,-0.18
2006,0,1329,Brad Faxon,58.04,617,1063,-0.1
2006,0,23307,Roger Tambellini,57.76,491,850,-0.1
2006,0,12755,Vance Veazey,57.7,476,825,-0.13
2006,0,1887,Mark O'Meara,57.54,351,610,-0.09
2006,0,24358,Robert Garrigus,57.51,666,1158,-0.21
2006,0,6522,Ernie Els,57.34,383,668,-0.21
2006,0,21961,Charles Howell III,57.34,680,1186,-0.17
2006,0,20157,Retief Goosen,57.32,368,642,-0.23
2006,0,25842,Jon Mills,57.27,528,922,-0.13
2006,0,1761,Len Mattiace,57.07,468,820,-0.08
2006,0,20850,Daniel Chopra,56.82,816,1436,-0.23
2006,0,23621,Rory Sabbatini,56.78,561,988,-0.16
2006,0,1577,Lee Janzen,56.65,605,1068,-0.14
2006,0,1473,Todd Hamilton,56.18,486,865,-0.11
2006,0,12823,Carlos Franco,55.96,671,1199,-0.16
2006,0,27141,J.B. Holmes,55.18,517,937,-0.23
2006,0,23497,Tag Ridings,54.59,743,1361,-0.17
2006,0,1249,John Daly,54.15,326,602,-0.13
2006,0,20593,Greg Chalmers,54.12,506,935,-0.15
2006,0,1226,Fred Couples,54.05,287,531,-0.11
2006,0,9011,David Duval,53.02,422,796,-0.17
2006,0,25804,Bubba Watson,52.14,573,1099,-0.24
2006,0,25936,Alex Aragon,51.12,435,851,-0.11
2006,0,23616,Ryan Hietala,50.91,419,823,-0.14
2006,0,23409,James Driscoll,50.9,568,1116,-0.11
2006,0,25632,Jimmy Walker,49.88,403,808,-0.17
2005,0,1381,Fred Funk,76.92,953,1239,-0.1
2005,0,1487,Jeff Hart,76.09,646,849,-0.03
2005,0,8385,Omar Uresti,75.47,843,1117,-0.14
2005,0,1142,Bart Bryant,74.35,861,1158,-0.16
2005,0,1139,Olin Browne,74.03,935,1263,-0.15
2005,0,20623,Gavin Coles,73.65,721,979,-0.08
2005,0,21753,Brian Davis,72.64,717,987,-0.17
2005,0,19972,José Coceres,72.28,545,754,-0.1
2005,0,12826,Paul Claxton,72.18,755,1046,-0.13
2005,0,6621,Joe Durant,71.99,753,1046,-0.13
2005,0,1724,Jeff Maggert,71.97,642,892,-0.13
2005,0,2239,Scott Verplank,71.96,721,1002,-0.2
2005,0,19881,Robert Damron,71.35,884,1239,-0.11
2005,0,22293,Heath Slocum,71.32,945,1325,-0.13
2005,0,10425,Jay Williamson,71.31,527,739,-0.12
2005,0,1619,Skip Kendall,70.63,767,1086,-0.08
2005,0,1766,Billy Mayfair,70.52,1062,1506,-0.18
2005,0,1157,Tom Byrum,70.33,794,1129,-0.1
2005,0,8123,Jeff Brehaut,70.03,652,931,-0.17
2005,0,1219,John Cook,69.97,643,919,-0.13
2005,0,2246,Duffy Waldorf,69.67,758,1088,-0.16
2005,0,22295,Darron Stiles,69.65,739,1061,-0.16
2005,0,1823,Larry Mize,69.36,464,669,-0.1
2005,0,2214,Kirk Triplett,69.3,465,671,-0.1
2005,0,23108,Matt Kuchar,69.27,559,807,-0.09
2005,0,10809,Jim Furyk,68.99,761,1103,-0.23
2005,0,26758,David Hearn,68.99,634,919,-0.15
2005,0,8075,Jerry Kelly,68.96,813,1179,-0.14
2005,0,20382,Stephen Leaney,68.87,803,1166,-0.14
2005,0,20099,Doug Barron,68.78,672,977,-0.14
2005,0,2101,Joey Sindelar,68.76,997,1450,-0.18
2005,0,20548,Hidemichi Tanaka,68.66,975,1420,-0.13
2005,0,1132,Mark Brooks,68.52,666,972,-0.06
2005,0,26420,Richard Johnson,68.52,457,667,-0.21
2005,0,1175,Jim Carter,68.46,573,837,-0.05
2005,0,2010,Loren Roberts,68.4,487,712,-0.15
2005,0,20127,Chris Riley,68.38,493,721,-0.08
2005,0,1127,Danny Briggs,68.18,647,949,-0.05
2005,0,2104,Jeff Sluman,68.1,871,1279,-0.16
2005,0,1928,Corey Pavin,67.98,654,962,-0.13
2005,0,19846,Brian Gay,67.95,937,1379,-0.12
2005,0,1161,Mark Calcavecchia,67.89,774,1140,-0.17
2005,0,20472,Alex Cejka,67.82,725,1069,-0.12
2005,0,24024,Zach Johnson,67.53,805,1192,-0.18
2005,0,20628,Arron Oberholser,67.45,516,765,-0.13
2005,0,21878,Mark Wilson,67.42,656,973,-0.15
2005,0,1388,Robert Gamez,67.37,832,1235,-0.17
2005,0,10962,Bradley Hughes,67.36,487,723,-0.1
2005,0,20498,Briny Baird,67.29,899,1336,-0.14
2005,0,1599,Steve Jones,67.29,469,697,-0.08
2005,0,1313,Steve Elkington,67.24,550,818,-0.17
2005,0,1035,Tommy Armour III,66.79,919,1376,-0.16
2005,0,21951,Joey Snyder III,66.72,912,1367,-0.13
2005,0,1797,Rocco Mediate,66.56,637,957,-0.15
2005,0,21806,Paul Gow,66.51,687,1033,-0.13
2005,0,20645,John Senden,66.35,915,1379,-0.19
2005,0,20812,Tjaart van der Walt,66.28,517,780,-0.14
2005,0,23135,Tim Clark,66.23,655,989,-0.19
2005,0,12652,Cameron Beckman,65.83,842,1279,-0.16
2005,0,1457,Jay Haas,65.83,395,600,-0.14
2005,0,20474,Phillip Price,65.81,668,1015,-0.17
2005,0,10733,Kent Jones,65.68,886,1349,-0.14
2005,0,20094,Jonathan Kaye,65.65,627,955,-0.18
2005,0,2206,David Toms,65.46,614,938,-0.25
2005,0,12602,Dean Wilson,65.36,781,1195,-0.16
2005,0,12454,Mario Tiziani,65.3,591,905,-0.11
2005,0,1320,Bob Estes,65.24,762,1168,-0.18
2005,0,6595,Kevin Sutherland,65.23,756,1159,-0.17
2005,0,24357,K.J. Choi,65.2,519,796,-0.19
2005,0,19824,Craig Barlow,65.12,661,1015,-0.18
2005,0,10423,Mike Weir,65.11,474,728,-0.1
2005,0,1945,Kenny Perry,65.1,580,891,-0.18
2005,0,23983,Luke Donald,65.04,400,615,-0.18
2005,0,28088,Matt Davidson,64.99,479,737,-0.1
2005,0,1677,Tom Lehman,64.97,497,765,-0.17
2005,0,20121,Todd Fischer,64.84,876,1351,-0.14
2005,0,8725,Tom Gillis,64.78,677,1045,-0.12
2005,0,23325,Vaughn Taylor,64.73,859,1327,-0.2
2005,0,1685,J.L. Lewis,64.72,809,1250,-0.16
2005,0,26287,Roland Thatcher,64.7,658,1017,-0.15
2005,0,7457,Steve Flesch,64.69,623,963,-0.14
2005,0,10860,Justin Leonard,64.67,551,852,-0.2
2005,0,22913,John Rollins,64.44,801,1243,-0.19
2005,0,23349,Charles Warren,64.41,780,1211,-0.15
2005,0,12645,Brent Geiberger,64.36,511,794,-0.16
2005,0,22405,Justin Rose,64.05,848,1324,-0.15
2005,0,1024,Billy Andrade,63.98,721,1127,-0.2
2005,0,21959,Ted Purdy,63.97,964,1507,-0.15
2005,0,25240,D.A. Points,63.82,801,1255,-0.15
2005,0,2223,Bob Tway,63.82,649,1017,-0.21
2005,0,20396,Lee Westwood,63.82,321,503,-0.12
2005,0,10201,Matt Gogel,63.77,676,1060,-0.12
2005,0,23036,Chris Anderson,63.7,551,865,-0.12
2005,0,24290,D.J. Brigman,63.65,604,949,-0.08
2005,0,20433,Mark Hensby,63.52,465,732,-0.17
2005,0,21805,Harrison Frazar,63.49,894,1408,-0.23
2005,0,11032,Frank Lickliter II,63.36,811,1280,-0.2
2005,0,22621,Ben Curtis,63.32,485,766,-0.1
2005,0,20378,Mathias Grönberg,63.32,511,807,-0.19
2005,0,1941,Tom Pernice Jr.,63.29,855,1351,-0.18
2005,0,10885,Robert Allenby,63.28,698,1103,-0.18
2005,0,6034,Marco Dawson,63.07,719,1140,-0.19
2005,0,21949,Joe Ogilvie,63.06,746,1183,-0.17
2005,0,21407,Arjun Atwal,62.83,551,877,-0.22
2005,0,20691,Greg Owen,62.8,665,1059,-0.17
2005,0,1707,Steve Lowery,62.78,823,1311,-0.19
2005,0,6515,Shaun Micheel,62.72,619,987,-0.16
2005,0,20634,Peter Lonard,62.67,628,1002,-0.17
2005,0,1473,Todd Hamilton,62.6,693,1107,-0.16
2005,0,8931,Glen Day,62.56,680,1087,-0.12
2005,0,25396,Kevin Na,62.56,732,1170,-0.13
2005,0,1553,John Huston,62.51,747,1195,-0.18
2005,0,8545,Glen Hnatiuk,62.48,478,765,-0.12
2005,0,24507,Jason Bohn,62.37,754,1209,-0.2
2005,0,6575,Dudley Hart,62.34,697,1118,-0.19
2005,0,23623,Bo Van Pelt,62.34,884,1418,-0.21
2005,0,1418,Bill Glasson,62.33,417,669,-0.12
2005,0,12782,Tim Herron,62.26,734,1179,-0.21
2005,0,24912,Will MacKenzie,62.24,633,1017,-0.17
2005,0,20160,Charlie Wi,62.18,564,907,-0.13
2005,0,7223,Brian Bateman,62.15,811,1305,-0.16
2005,0,20502,Michael Long,62.15,606,975,-0.14
2005,0,23788,D.J. Trahan,62.14,668,1075,-0.19
2005,0,24140,Sean O'Hair,62.1,788,1269,-0.18
2005,0,8537,J.P. Hayes,62.0,509,821,-0.18
2005,0,24781,Hunter Mahan,61.95,853,1377,-0.19
2005,0,12680,Shigeki Maruyama,61.81,759,1228,-0.19
2005,0,12510,Chad Campbell,61.76,672,1088,-0.21
2005,0,23353,J.J. Henry,61.65,823,1335,-0.2
2005,0,6004,Stephen Ames,61.45,558,908,-0.18
2005,0,25345,Carl Pettersson,61.38,879,1432,-0.2
2005,0,21498,Hideto Tanihara,61.32,409,667,-0.12
2005,0,1042,Paul Azinger,61.25,547,893,-0.18
2005,0,20229,Stewart Cink,61.11,649,1062,-0.2
2005,0,24138,Ian Poulter,61.11,341,558,-0.12
2005,0,20098,Stuart Appleby,61.04,564,924,-0.2
2005,0,6567,Vijay Singh,61.01,795,1303,-0.26
2005,0,7867,Woody Austin,61.0,818,1341,-0.16
2005,0,25900,Lucas Glover,60.97,714,1171,-0.2
2005,0,24361,Pat Perez,60.83,688,1131,-0.15
2005,0,26679,Kevin Stadler,60.81,779,1281,-0.2
2005,0,22548,Patrick Sheehan,60.72,895,1474,-0.16
2005,0,22046,Geoff Ogilvy,60.71,686,1130,-0.2
2005,0,1887,Mark O'Meara,60.65,507,836,-0.07
2005,0,25847,Rob Rashell,60.59,515,850,-0.1
2005,0,6251,Chris DiMarco,60.57,533,880,-0.2
2005,0,1329,Brad Faxon,60.51,547,904,-0.12
2005,0,2106,Chris Smith,60.45,781,1292,-0.22
2005,0,20572,Rod Pampling,60.3,609,1010,-0.22
2005,0,1761,Len Mattiace,60.21,687,1141,-0.05
2005,0,10585,Scott McCarron,60.06,570,949,-0.17
2005,0,24925,Jonathan Byrd,59.93,830,1385,-0.2
2005,0,23320,Ryan Palmer,59.87,746,1246,-0.23
2005,0,24227,Justin Bolli,59.86,525,877,-0.17
2005,0,27095,Nick Watney,59.77,743,1243,-0.2
2005,0,21633,Steve Allan,59.53,778,1307,-0.14
2005,0,6332,Neal Lancaster,59.47,788,1325,-0.17
2005,0,6373,José María Olazábal,59.4,357,601,-0.2
2005,0,20157,Retief Goosen,59.21,373,630,-0.22
2005,0,24604,Hunter Haas,59.11,652,1103,-0.15
2005,0,21350,Ryuji Imada,58.99,610,1034,-0.18
2005,0,1810,Phil Mickelson,58.59,474,809,-0.25
2005,0,1706,Davis Love III,58.51,512,875,-0.23
2005,0,24980,Scott Gutschewski,58.49,637,1089,-0.23
2005,0,1361,Dan Forsman,58.47,404,691,-0.23
2005,0,21961,Charles Howell III,58.42,635,1087,-0.22
2005,0,1577,Lee Janzen,58.28,542,930,-0.17
2005,0,12823,Carlos Franco,58.21,553,950,-0.2
2005,0,7749,Brett Quigley,58.1,728,1253,-0.23
2005,0,24502,Adam Scott,58.1,423,728,-0.19
2005,0,23614,Rich Beem,58.03,437,753,-0.17
2005,0,10117,Bob Heintz,57.97,542,935,-0.15
2005,0,12660,Jesper Parnevik,57.9,612,1057,-0.18
2005,0,12662,Thomas Levet,57.8,315,545,-0.06
2005,0,21209,Sergio Garcia,57.76,439,760,-0.21
2005,0,8993,Franklin Langham,57.67,684,1186,-0.14
2005,0,6573,Brandt Jobe,57.62,707,1227,-0.22
2005,0,1666,Bernhard Langer,57.34,406,708,-0.15
2005,0,23541,Ben Crane,57.32,556,970,-0.21
2005,0,1723,Andrew Magee,57.22,622,1087,-0.17
2005,0,23322,Brett Wetterich,57.03,588,1031,-0.19
2005,0,1948,Tim Petrovic,56.97,707,1241,-0.22
2005,0,21731,Freddie Jacobson,56.69,483,852,-0.2
2005,0,20850,Daniel Chopra,56.06,795,1418,-0.15
2005,0,23725,Brendan Jones,56.02,619,1105,-0.14
2005,0,1226,Fred Couples,56.0,406,725,-0.23
2005,0,1927,Dennis Paulson,55.37,485,876,-0.13
2005,0,23621,Rory Sabbatini,55.37,510,921,-0.16
2005,0,23497,Tag Ridings,55.24,701,1269,-0.25
2005,0,6197,Michael Allen,54.99,645,1173,-0.2
2005,0,20766,Padraig Harrington,54.93,323,588,-0.23
2005,0,10912,Craig Perks,54.24,492,907,-0.11
2005,0,8793,Tiger Woods,53.8,439,816,-0.35
2005,0,6599,John Elliott,53.66,418,779,-0.15
2005,0,23409,James Driscoll,53.6,514,959,-0.18
2005,0,22371,Aaron Baddeley,53.41,611,1144,-0.21
2005,0,6527,Steve Stricker,52.25,452,865,-0.21
2005,0,1249,John Daly,51.38,446,868,-0.2
2005,0,20663,Brenden Pappas,50.91,363,713,-0.31
2005,0,23552,Hank Kuehne,50.13,560,1117,-0.17
2005,0,23540,Jason Allred,46.9,462,985,-0.13
2005,0,23063,Scott Hend,45.11,447,991,-0.17
2004,0,2239,Scott Verplank,79.41,829,1044,-0.18
2004,0,1381,Fred Funk,78.0,954,1223,-0.13
2004,0,7363,Craig Bowden,76.59,844,1102,-0.07
2004,0,1157,Tom Byrum,76.1,793,1042,-0.13
2004,0,6621,Joe Durant,75.26,867,1152,-0.15
2004,0,19972,José Coceres,74.38,665,894,-0.16
2004,0,1142,Bart Bryant,74.32,712,958,-0.13
2004,0,8385,Omar Uresti,74.03,838,1132,-0.12
2004,0,20548,Hidemichi Tanaka,74.02,835,1128,-0.1
2004,0,1139,Olin Browne,73.77,883,1197,-0.18
2004,0,1219,John Cook,73.54,542,737,-0.13
2004,0,23135,Tim Clark,73.35,757,1032,-0.14
2004,0,2214,Kirk Triplett,73.15,733,1002,-0.2
2004,0,24024,Zach Johnson,73.04,970,1328,-0.17
2004,0,21878,Mark Wilson,72.73,608,836,-0.14
2004,0,1928,Corey Pavin,72.64,738,1016,-0.13
2004,0,8123,Jeff Brehaut,71.64,1018,1421,-0.12
2004,0,22293,Heath Slocum,71.64,879,1227,-0.11
2004,0,1677,Tom Lehman,71.2,618,868,-0.22
2004,0,8075,Jerry Kelly,71.1,920,1294,-0.18
2004,0,12682,Hirofumi Miyase,71.01,605,852,-0.05
2004,0,1797,Rocco Mediate,70.96,413,582,-0.17
2004,0,1766,Billy Mayfair,70.79,996,1407,-0.13
2004,0,2099,Scott Simpson,70.73,522,738,-0.06
2004,0,1527,Scott Hoch,70.65,455,644,-0.17
2004,0,21959,Ted Purdy,70.52,1062,1506,-0.18
2004,0,6251,Chris DiMarco,70.36,807,1147,-0.18
2004,0,2246,Duffy Waldorf,70.06,653,932,-0.19
2004,0,7721,Pat Bates,70.02,946,1351,-0.1
2004,0,19881,Robert Damron,69.94,877,1254,-0.13
2004,0,1619,Skip Kendall,69.87,844,1208,-0.16
2004,0,12753,David Morland IV,69.78,672,963,-0.09
2004,0,10733,Kent Jones,69.77,921,1320,-0.2
2004,0,2010,Loren Roberts,69.76,706,1012,-0.19
2004,0,23983,Luke Donald,69.64,624,896,-0.16
2004,0,1724,Jeff Maggert,69.64,507,728,-0.18
2004,0,20029,Notah Begay III,69.59,650,934,-0.13
2004,0,22913,John Rollins,69.39,748,1078,-0.15
2004,0,10425,Jay Williamson,69.38,945,1362,-0.12
2004,0,20628,Arron Oberholser,69.27,647,934,-0.14
2004,0,8339,Spike McRoy,69.24,817,1180,-0.1
2004,0,25396,Kevin Na,69.22,904,1306,-0.15
2004,0,10201,Matt Gogel,69.05,734,1063,-0.18
2004,0,26420,Richard Johnson,69.04,961,1392,-0.16
2004,0,1968,Nick Price,68.98,367,532,-0.13
2004,0,2104,Jeff Sluman,68.69,849,1236,-0.18
2004,0,1313,Steve Elkington,68.41,561,820,-0.1
2004,0,10860,Justin Leonard,68.35,678,992,-0.17
2004,0,1941,Tom Pernice Jr.,68.29,885,1296,-0.16
2004,0,20433,Mark Hensby,68.23,829,1215,-0.18
2004,0,1887,Mark O'Meara,68.22,438,642,-0.11
2004,0,6078,Esteban Toledo,68.05,835,1227,-0.09
2004,0,19824,Craig Barlow,67.99,720,1059,-0.19
2004,0,10213,Dicky Pride,67.96,579,852,-0.08
2004,0,1132,Mark Brooks,67.79,606,894,-0.09
2004,0,6595,Kevin Sutherland,67.75,710,1048,-0.15
2004,0,8537,J.P. Hayes,67.54,668,989,-0.12
2004,0,6809,Bob Burns,67.25,807,1200,-0.12
2004,0,11032,Frank Lickliter II,67.23,761,1132,-0.14
2004,0,1553,John Huston,67.22,488,726,-0.15
2004,0,1761,Len Mattiace,67.16,681,1014,-0.08
2004,0,12652,Cameron Beckman,67.05,877,1308,-0.18
2004,0,1457,Jay Haas,66.92,605,904,-0.19
2004,0,7457,Steve Flesch,66.91,835,1248,-0.11
2004,0,6214,Guy Boros,66.9,580,867,-0.05
2004,0,21646,David Branshaw,66.88,747,1117,-0.12
2004,0,22621,Ben Curtis,66.72,395,592,-0.14
2004,0,8931,Glen Day,66.72,882,1322,-0.17
2004,0,1320,Bob Estes,66.67,544,816,-0.2
2004,0,7223,Brian Bateman,66.64,705,1058,-0.17
2004,0,23623,Bo Van Pelt,66.59,833,1251,-0.19
2004,0,24361,Pat Perez,66.57,874,1313,-0.15
2004,0,1161,Mark Calcavecchia,66.38,616,928,-0.18
2004,0,20094,Jonathan Kaye,66.35,631,951,-0.17
2004,0,2049,Gene Sauers,66.34,749,1129,-0.1
2004,0,1378,David Frost,66.3,720,1086,-0.13
2004,0,1685,J.L. Lewis,66.22,886,1338,-0.18
2004,0,24507,Jason Bohn,66.18,859,1298,-0.16
2004,0,19825,Darren Clarke,66.14,336,508,-0.18
2004,0,10885,Robert Allenby,66.13,701,1060,-0.18
2004,0,21961,Charles Howell III,66.03,764,1157,-0.17
2004,0,23353,J.J. Henry,66.0,891,1350,-0.21
2004,0,2101,Joey Sindelar,66.0,864,1309,-0.14
2004,0,20382,Stephen Leaney,65.98,578,876,-0.15
2004,0,20645,John Senden,65.94,848,1286,-0.2
2004,0,6004,Stephen Ames,65.63,777,1184,-0.18
2004,0,19846,Brian Gay,65.63,840,1280,-0.18
2004,0,1388,Robert Gamez,65.56,885,1350,-0.17
2004,0,10423,Mike Weir,65.5,541,826,-0.16
2004,0,1127,Danny Briggs,65.43,721,1102,-0.13
2004,0,12680,Shigeki Maruyama,65.39,735,1124,-0.17
2004,0,1203,Russ Cochran,65.25,539,826,-0.1
2004,0,10585,Scott McCarron,65.24,745,1142,-0.15
2004,0,2223,Bob Tway,65.23,651,998,-0.15
2004,0,23325,Vaughn Taylor,65.17,726,1114,-0.21
2004,0,20472,Alex Cejka,65.15,544,835,-0.15
2004,0,12510,Chad Campbell,65.09,755,1160,-0.15
2004,0,20498,Briny Baird,65.03,807,1241,-0.18
2004,0,2206,David Toms,64.95,543,836,-0.2
2004,0,1945,Kenny Perry,64.92,596,918,-0.18
2004,0,12645,Brent Geiberger,64.88,822,1267,-0.15
2004,0,1361,Dan Forsman,64.73,657,1015,-0.12
2004,0,21805,Harrison Frazar,64.7,700,1082,-0.25
2004,0,23541,Ben Crane,64.69,797,1232,-0.17
2004,0,25900,Lucas Glover,64.68,802,1240,-0.18
2004,0,20098,Stuart Appleby,64.66,580,897,-0.19
2004,0,26287,Roland Thatcher,64.65,578,894,-0.15
2004,0,1926,Steve Pate,64.59,602,932,-0.14
2004,0,23108,Matt Kuchar,64.48,726,1126,-0.16
2004,0,20634,Peter Lonard,64.45,504,782,-0.12
2004,0,24290,D.J. Brigman,64.41,666,1034,-0.13
2004,0,6575,Dudley Hart,64.37,486,755,-0.16
2004,0,1771,Blaine McCallister,64.21,592,922,-0.09
2004,0,1948,Tim Petrovic,64.18,851,1326,-0.18
2004,0,6515,Shaun Micheel,63.9,671,1050,-0.21
2004,0,1920,Craig Parry,63.83,337,528,-0.15
2004,0,7867,Woody Austin,63.78,782,1226,-0.17
2004,0,1938,David Peoples,63.74,712,1117,-0.2
2004,0,21893,Brian Kortan,63.6,533,838,-0.12
2004,0,23614,Rich Beem,63.59,592,931,-0.14
2004,0,22046,Geoff Ogilvy,63.58,735,1156,-0.22
2004,0,23320,Ryan Palmer,63.54,866,1363,-0.18
2004,0,24781,Hunter Mahan,63.52,780,1228,-0.16
2004,0,20157,Retief Goosen,63.5,381,600,-0.27
2004,0,12705,Cliff Kresge,63.46,733,1155,-0.12
2004,0,12760,Danny Ellis,63.31,680,1074,-0.15
2004,0,12602,Dean Wilson,63.23,870,1376,-0.18
2004,0,24357,K.J. Choi,63.12,563,892,-0.18
2004,0,20127,Chris Riley,63.07,526,834,-0.19
2004,0,1666,Bernhard Langer,63.04,411,652,-0.13
2004,0,8337,Mike Heinen,62.92,448,712,-0.18
2004,0,22405,Justin Rose,62.89,561,892,-0.2
2004,0,22548,Patrick Sheehan,62.88,918,1460,-0.17
2004,0,1035,Tommy Armour III,62.79,729,1161,-0.12
2004,0,25686,Jason Dufner,62.76,674,1074,-0.18
2004,0,20585,Niclas Fasth,62.6,472,754,-0.12
2004,0,1810,Phil Mickelson,62.59,532,850,-0.23
2004,0,1577,Lee Janzen,62.52,679,1086,-0.19
2004,0,8881,Tripp Isenhour,62.46,426,682,-0.14
2004,0,6567,Vijay Singh,62.42,804,1288,-0.3
2004,0,24925,Jonathan Byrd,62.28,649,1042,-0.2
2004,0,21949,Joe Ogilvie,62.18,799,1285,-0.18
2004,0,25345,Carl Pettersson,62.05,752,1212,-0.22
2004,0,1261,Jay Delsing,61.98,613,989,-0.18
2004,0,20593,Greg Chalmers,61.95,586,946,-0.18
2004,0,20121,Todd Fischer,61.64,858,1392,-0.2
2004,0,1927,Dennis Paulson,61.43,575,936,-0.15
2004,0,1329,Brad Faxon,61.42,624,1016,-0.16
2004,0,2002,John Riegger,61.35,454,740,-0.17
2004,0,21407,Arjun Atwal,61.14,675,1104,-0.15
2004,0,1706,Davis Love III,60.98,522,856,-0.18
2004,0,23621,Rory Sabbatini,60.58,647,1068,-0.19
2004,0,21209,Sergio Garcia,60.3,439,728,-0.2
2004,0,20572,Rod Pampling,60.26,705,1170,-0.23
2004,0,8835,Kris Cox,60.04,544,906,-0.15
2004,0,21633,Steve Allan,60.02,794,1323,-0.16
2004,0,10107,Deane Pappas,60.0,570,950,-0.15
2004,0,12660,Jesper Parnevik,59.98,685,1142,-0.19
2004,0,2106,Chris Smith,59.97,845,1409,-0.18
2004,0,12782,Tim Herron,59.86,592,989,-0.18
2004,0,2245,Grant Waite,59.85,626,1046,-0.15
2004,0,20378,Mathias Grönberg,59.82,676,1130,-0.11
2004,0,23307,Roger Tambellini,59.79,617,1032,-0.14
2004,0,1024,Billy Andrade,59.7,831,1392,-0.17
2004,0,12823,Carlos Franco,59.58,787,1321,-0.19
2004,0,1226,Fred Couples,59.52,369,620,-0.21
2004,0,23613,Rich Barcelo,59.45,522,878,-0.14
2004,0,20580,Andre Stolz,59.24,423,714,-0.13
2004,0,24502,Adam Scott,59.22,334,564,-0.29
2004,0,20850,Daniel Chopra,59.08,823,1393,-0.19
2004,0,20229,Stewart Cink,59.07,684,1158,-0.23
2004,0,20104,Ken Duke,58.92,700,1188,-0.11
2004,0,1707,Steve Lowery,58.7,661,1126,-0.18
2004,0,1473,Todd Hamilton,58.53,590,1008,-0.12
2004,0,6332,Neal Lancaster,57.97,815,1406,-0.17
2004,0,1042,Paul Azinger,57.91,571,986,-0.2
2004,0,8793,Tiger Woods,57.36,452,788,-0.29
2004,0,7749,Brett Quigley,57.27,733,1280,-0.17
2004,0,23497,Tag Ridings,57.21,381,666,-0.19
2004,0,6373,José María Olazábal,57.19,350,612,-0.2
2004,0,21731,Freddie Jacobson,57.07,541,948,-0.21
2004,0,6522,Ernie Els,56.93,337,592,-0.23
2004,0,6197,Michael Allen,56.91,675,1186,-0.18
2004,0,11123,Chris Couch,56.1,414,738,-0.16
2004,0,12394,Tom Carter,55.84,808,1447,-0.16
2004,0,25237,Kevin Muncrief,55.39,370,668,-0.11
2004,0,10912,Craig Perks,55.05,523,950,-0.19
2004,0,23338,David Gossett,54.71,418,764,-0.02
2004,0,6613,Tommy Tolles,54.19,491,906,-0.13
2004,0,23063,Scott Hend,54.1,568,1050,-0.16
2004,0,1249,John Daly,53.63,547,1020,-0.3
2004,0,22371,Aaron Baddeley,53.36,588,1102,-0.16
2004,0,6527,Steve Stricker,52.79,558,1057,-0.21
