YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SPIN SPEED,TOTAL ATTEMPTS
2016,0,34262,Jon Curran,2763.1,215524,78
2016,0,27064,Jhonattan Vegas,2746.7,173039,63
2016,0,32640,Troy Merritt,2737.0,156009,57
2016,0,22046,Geoff Ogilvy,2728.5,139153,51
2016,0,28158,Steve Marino,2722.9,114363,42
2016,0,26851,Marc Leishman,2722.0,163321,60
2016,0,30711,Colt Knost,2721.6,187791,69
2016,0,33399,Adam Hadwin,2719.8,228467,84
2016,0,1810,Phil Mickelson,2709.4,108374,40
2016,0,20104,Ken Duke,2701.1,137756,51
2016,0,26331,Charl Schwartzel,2696.2,124025,46
2016,0,21961,Charles Howell III,2690.2,177553,66
2016,0,12716,Charley Hoffman,2686.3,185352,69
2016,0,26758,David Hearn,2671.2,186986,70
2016,0,20848,Ángel Cabrera,2669.3,109442,41
2016,0,24846,Ricky Barnes,2659.4,186155,70
2016,0,32618,Rhein Gibson,2656.4,90317,34
2016,0,33419,Cameron Tringale,2656.2,154062,58
2016,0,35532,Tom Hoge,2654.3,138026,52
2016,0,35891,Cameron Smith,2652.7,108762,41
2016,0,29222,Billy Hurley III,2651.3,114005,43
2016,0,29461,Jamie Lovemark,2648.3,198625,75
2016,0,28092,D.H. Lee,2637.4,105497,40
2016,0,32102,Rickie Fowler,2637.0,131852,50
2016,0,29725,Tony Finau,2632.7,179024,68
2016,0,34265,Will Wilcox,2628.3,110387,42
2016,0,32839,Hideki Matsuyama,2625.5,120775,46
2016,0,36689,Brooks Koepka,2623.0,112789,43
2016,0,32366,Kevin Chappell,2621.2,157272,60
2016,0,24461,Thomas Aiken,2621.1,107467,41
2016,0,27466,Spencer Levin,2615.6,222328,85
2016,0,28679,Fabián Gómez,2613.8,159444,61
2016,0,29289,S.Y. Noh,2610.6,172302,66
2016,0,29720,Andres Gonzales,2610.5,130526,50
2016,0,30925,Dustin Johnson,2610.0,138330,53
2016,0,29974,Branden Grace,2608.9,80876,31
2016,0,32150,Michael Thompson,2607.0,109493,42
2016,0,27649,Brandt Snedeker,2606.6,143365,55
2016,0,25274,Steven Bowditch,2605.1,104205,40
2016,0,10809,Jim Furyk,2605.1,88575,34
2016,0,45526,Abraham Ancer,2604.7,72932,28
2016,0,27436,Graham DeLaet,2603.6,132786,51
2016,0,27214,Kevin Streelman,2603.5,132777,51
2016,0,24507,Jason Bohn,2592.4,85549,33
2016,0,20691,Greg Owen,2591.9,158103,61
2016,0,20098,Stuart Appleby,2586.1,149993,58
2016,0,34264,Hudson Swafford,2585.8,157734,61
2016,0,10213,Dicky Pride,2583.6,98177,38
2016,0,29420,Billy Horschel,2582.8,134308,52
2016,0,33204,Shane Lowry,2582.1,77464,30
2016,0,28114,Dawie van der Walt,2581.0,121305,47
2016,0,34409,David Lingmerth,2578.9,152153,59
2016,0,33122,Russell Knox,2574.5,149320,58
2016,0,22371,Aaron Baddeley,2573.2,144100,56
2016,0,23108,Matt Kuchar,2567.4,195126,76
2016,0,34098,Russell Henley,2566.7,148866,58
2016,0,20572,Rod Pampling,2566.1,79549,31
2016,0,33418,Shawn Stefani,2564.9,182111,71
2016,0,22892,Jason Gore,2562.4,138371,54
2016,0,24502,Adam Scott,2559.5,117737,46
2016,0,32876,Martin Piller,2553.2,99576,39
2016,0,30926,Chris Kirk,2553.1,173612,68
2016,0,31646,Emiliano Grillo,2552.4,155697,61
2016,0,27129,Luke List,2548.0,135043,53
2016,0,37455,Si Woo Kim,2543.2,213632,84
2016,0,34466,Peter Malnati,2542.5,134754,53
2016,0,25804,Bubba Watson,2541.1,91479,36
2016,0,33667,Carlos Ortiz,2540.3,124476,49
2016,0,27963,Chris Stroud,2538.4,142149,56
2016,0,34099,Harris English,2538.0,152277,60
2016,0,31560,Brian Stuard,2534.6,139404,55
2016,0,20766,Padraig Harrington,2531.8,91146,36
2016,0,27141,J.B. Holmes,2530.2,116387,46
2016,0,23800,Bryce Molder,2526.9,166774,66
2016,0,30927,Brendon Todd,2521.2,128581,51
2016,0,20229,Stewart Cink,2520.6,98305,39
2016,0,39975,Michael Kim,2520.1,183964,73
2016,0,30944,Jason Kokrak,2516.5,148473,59
2016,0,35545,Blayne Barber,2514.1,158386,63
2016,0,26289,Boo Weekley,2511.0,175772,70
2016,0,25892,Steve Wheatcroft,2510.9,140609,56
2016,0,29926,Danny Lee,2510.4,168196,67
2016,0,32757,Patton Kizzire,2509.3,158086,63
2016,0,31323,Gary Woodland,2500.4,125021,50
2016,0,28237,Rory McIlroy,2494.8,104782,42
2016,0,25834,Daniel Summerhays,2494.6,172129,69
2016,0,29745,Tyler Aldridge,2493.5,132154,53
2016,0,31416,Derek Fathauer,2486.6,174059,70
2016,0,29268,Bronson Burgoon,2484.4,109315,44
2016,0,24494,Erik Compton,2483.2,91878,37
2016,0,27936,Martin Laird,2482.4,139017,56
2016,0,30163,Henrik Norlander,2481.3,116620,47
2016,0,31557,Jim Herman,2481.0,136453,55
2016,0,20472,Alex Cejka,2476.5,101536,41
2016,0,35879,Kelly Kraft,2475.5,89119,36
2016,0,8075,Jerry Kelly,2474.7,121258,49
2016,0,12510,Chad Campbell,2472.6,170606,69
2016,0,29221,Webb Simpson,2466.6,123328,50
2016,0,33461,Morgan Hoffmann,2463.5,133029,54
2016,0,40058,Zac Blair,2462.4,157595,64
2016,0,26329,Louis Oosthuizen,2457.4,88465,36
2016,0,29476,Kyle Reifers,2452.6,213380,87
2016,0,25364,Paul Casey,2439.4,117090,48
2016,0,36699,Patrick Rodgers,2437.4,141370,58
2016,0,24357,K.J. Choi,2431.8,136182,56
2016,0,29485,Brett Stegmaier,2426.3,157707,65
2016,0,33448,Justin Thomas,2423.1,135692,56
2016,0,10885,Robert Allenby,2422.6,87214,36
2016,0,27974,Sung Kang,2421.8,128357,53
2016,0,29518,Brendan Steele,2419.9,123413,51
2016,0,33141,Keegan Bradley,2418.1,118488,49
2016,0,40026,Daniel Berger,2417.3,149873,62
2016,0,29478,Kevin Kisner,2413.0,159257,66
2016,0,27895,Jonas Blixt,2412.0,151956,63
2016,0,23541,Ben Crane,2410.8,147057,61
2016,0,25818,Scott Piercy,2407.7,134830,56
2016,0,25686,Jason Dufner,2406.0,170825,71
2016,0,27770,Camilo Villegas,2398.6,172697,72
2016,0,32448,James Hahn,2398.5,134316,56
2016,0,37189,Harold Varner III,2396.8,165377,69
2016,0,26951,Johnson Wagner,2394.6,174808,73
2016,0,24140,Sean O'Hair,2389.9,162513,68
2016,0,23353,J.J. Henry,2388.6,138541,58
2016,0,28475,Jeff Overton,2382.0,133391,56
2016,0,26476,Chez Reavie,2380.8,166654,70
2016,0,30110,Kyle Stanley,2380.7,169030,71
2016,0,30692,Scott Stallings,2372.2,123355,52
2016,0,21878,Mark Wilson,2371.8,106733,45
2016,0,25349,Tim Wilkinson,2369.6,94784,40
2016,0,23325,Vaughn Taylor,2357.8,150896,64
2016,0,2206,David Toms,2355.9,127220,54
2016,0,23621,Rory Sabbatini,2346.9,61020,26
2016,0,25900,Lucas Glover,2346.5,168947,72
2016,0,25632,Jimmy Walker,2344.2,138309,59
2016,0,25240,D.A. Points,2341.7,60885,26
2016,0,37454,Whee Kim,2338.3,133282,57
2016,0,24781,Hunter Mahan,2336.3,109805,47
2016,0,22405,Justin Rose,2332.9,76987,33
2016,0,28132,Tyrone Van Aswegen,2332.6,149286,64
2016,0,34261,Scott Langley,2324.8,97643,42
2016,0,35732,Wes Roach,2323.0,95241,41
2016,0,29479,Scott Brown,2322.4,155603,67
2016,0,31420,Anirban Lahiri,2316.5,101924,44
2016,0,34174,John Huh,2311.9,171080,74
2016,0,26596,Ryan Moore,2292.8,130688,57
2016,0,29223,Sam Saunders,2287.3,89205,39
2016,0,24024,Zach Johnson,2284.7,137080,60
2016,0,34046,Jordan Spieth,2268.7,106627,47
2016,0,25493,Nick Taylor,2255.5,128564,57
2016,0,23320,Ryan Palmer,2254.3,142018,63
2016,0,33410,Andrew Landry,2250.7,47265,21
2016,0,25198,Francesco Molinari,2243.3,105433,47
2016,0,24912,Will MacKenzie,2232.6,125026,56
2016,0,6567,Vijay Singh,2227.5,142563,64
2016,0,27644,Brian Harman,2212.6,172579,78
2016,0,20157,Retief Goosen,2210.6,121584,55
2016,0,34563,Chesson Hadley,2207.4,132445,60
2016,0,24358,Robert Garrigus,2176.1,73988,34
2016,0,28089,Jason Day,2118.5,103808,49
2016,0,6522,Ernie Els,1966.9,106213,54
2015,0,23638,Brendon de Jonge,3117.3,305500,98
2015,0,36801,Mark Hubbard,3102.2,204748,66
2015,0,23983,Luke Donald,3061.1,137749,45
2015,0,32640,Troy Merritt,3044.4,234418,77
2015,0,34256,Andrew Putnam,3038.4,157998,52
2015,0,27095,Nick Watney,3032.1,257729,85
2015,0,36689,Brooks Koepka,3000.0,239998,80
2015,0,34264,Hudson Swafford,2991.2,242290,81
2015,0,20645,John Senden,2983.7,167086,56
2015,0,33413,Ben Martin,2982.9,235651,79
2015,0,29222,Billy Hurley III,2971.1,207978,70
2015,0,31202,William McGirt,2949.6,289065,98
2015,0,24361,Pat Perez,2943.0,226614,77
2015,0,28486,Michael Putnam,2939.3,188118,64
2015,0,21209,Sergio Garcia,2938.2,108713,37
2015,0,33399,Adam Hadwin,2924.1,239775,82
2015,0,40058,Zac Blair,2892.1,266075,92
2015,0,35451,Scott Pinckney,2887.0,207867,72
2015,0,24490,George McNeill,2870.4,212408,74
2015,0,30852,Ryo Ishikawa,2863.7,229099,80
2015,0,25396,Kevin Na,2847.8,219279,77
2015,0,32102,Rickie Fowler,2843.0,173420,61
2015,0,20104,Ken Duke,2827.4,243160,86
2015,0,24138,Ian Poulter,2825.7,146935,52
2015,0,32200,Roberto Castro,2822.5,104434,37
2015,0,28500,Martin Flores,2820.8,228488,81
2015,0,34130,Sung Joon Park,2798.4,179097,64
2015,0,32334,Charlie Beljan,2780.3,133455,48
2015,0,26300,Matt Jones,2772.7,177450,64
2015,0,25191,Gonzalo Fernandez-Castaño,2765.7,154880,56
2015,0,10809,Jim Furyk,2762.3,138114,50
2015,0,24846,Ricky Barnes,2760.6,154593,56
2015,0,29725,Tony Finau,2758.3,228938,83
2015,0,30711,Colt Knost,2756.9,234337,85
2015,0,25240,D.A. Points,2749.9,145744,53
2015,0,27064,Jhonattan Vegas,2746.5,197746,72
2015,0,22892,Jason Gore,2736.7,169674,62
2015,0,24925,Jonathan Byrd,2727.6,144564,53
2015,0,23048,Eric Axley,2724.0,122578,45
2015,0,33419,Cameron Tringale,2721.9,231365,85
2015,0,25720,Chad Collins,2721.2,179598,66
2015,0,39977,Max Homa,2716.9,152149,56
2015,0,34262,Jon Curran,2715.6,176511,65
2015,0,12716,Charley Hoffman,2713.2,217058,80
2015,0,25369,Jamie Donaldson,2709.6,111092,41
2015,0,20848,Ángel Cabrera,2705.1,127142,47
2015,0,24507,Jason Bohn,2696.1,266917,99
2015,0,32150,Michael Thompson,2696.0,188723,70
2015,0,27214,Kevin Streelman,2693.2,204681,76
2015,0,23800,Bryce Molder,2685.3,212135,79
2015,0,29425,Andrew Svoboda,2684.5,171811,64
2015,0,29720,Andres Gonzales,2670.6,210976,79
2015,0,28259,Sangmoon Bae,2667.9,240112,90
2015,0,34099,Harris English,2663.9,253070,95
2015,0,25834,Daniel Summerhays,2660.3,191544,72
2015,0,20229,Stewart Cink,2659.3,154238,58
2015,0,25364,Paul Casey,2658.4,154185,58
2015,0,20593,Greg Chalmers,2653.4,111442,42
2015,0,21961,Charles Howell III,2652.9,252025,95
2015,0,1810,Phil Mickelson,2646.2,113786,43
2015,0,28023,Byron Smith,2644.1,100477,38
2015,0,30946,Alex Prugh,2644.0,203588,77
2015,0,34265,Will Wilcox,2642.1,103041,39
2015,0,35545,Blayne Barber,2636.9,158212,60
2015,0,34360,Patrick Reed,2634.3,205476,78
2015,0,29289,S.Y. Noh,2631.1,136815,52
2015,0,34431,Robert Streb,2627.7,273282,104
2015,0,24924,Bill Haas,2620.2,201759,77
2015,0,25198,Francesco Molinari,2617.0,123000,47
2015,0,10860,Justin Leonard,2614.8,156886,60
2015,0,29476,Kyle Reifers,2614.2,188222,72
2015,0,27649,Brandt Snedeker,2614.0,243100,93
2015,0,36699,Patrick Rodgers,2608.3,114764,44
2015,0,32839,Hideki Matsuyama,2603.6,192667,74
2015,0,25892,Steve Wheatcroft,2603.4,210879,81
2015,0,20766,Padraig Harrington,2603.2,140575,54
2015,0,35539,Luke Guthrie,2602.2,200368,77
2015,0,34409,David Lingmerth,2599.7,194979,75
2015,0,37273,Derek Ernst,2599.2,166350,64
2015,0,27466,Spencer Levin,2598.4,249445,96
2015,0,27963,Chris Stroud,2597.2,163623,63
2015,0,25632,Jimmy Walker,2595.0,155702,60
2015,0,34174,John Huh,2594.8,269861,104
2015,0,28307,Matt Every,2593.1,160772,62
2015,0,34098,Russell Henley,2588.0,191509,74
2015,0,25804,Bubba Watson,2583.8,124021,48
2015,0,26851,Marc Leishman,2582.0,160087,62
2015,0,35532,Tom Hoge,2580.1,162547,63
2015,0,20396,Lee Westwood,2579.4,98019,38
2015,0,31557,Jim Herman,2579.0,206322,80
2015,0,27936,Martin Laird,2576.4,175197,68
2015,0,31193,Jim Renner,2574.9,141621,55
2015,0,22046,Geoff Ogilvy,2571.8,90012,35
2015,0,34046,Jordan Spieth,2565.8,151385,59
2015,0,35541,John Peterson,2565.4,210359,82
2015,0,27141,J.B. Holmes,2564.1,156412,61
2015,0,23108,Matt Kuchar,2562.4,222925,87
2015,0,31560,Brian Stuard,2561.8,240805,94
2015,0,1706,Davis Love III,2560.5,102418,40
2015,0,33461,Morgan Hoffmann,2558.9,186799,73
2015,0,25274,Steven Bowditch,2557.3,230158,90
2015,0,33486,Roger Sloan,2556.6,99707,39
2015,0,31323,Gary Woodland,2552.9,130200,51
2015,0,30927,Brendon Todd,2552.2,191415,75
2015,0,26289,Boo Weekley,2547.6,155402,61
2015,0,29518,Brendan Steele,2546.4,208807,82
2015,0,33667,Carlos Ortiz,2540.3,210845,83
2015,0,32366,Kevin Chappell,2537.9,137049,54
2015,0,28679,Fabián Gómez,2537.7,177638,70
2015,0,23548,Bill Lunde,2536.6,96391,38
2015,0,20691,Greg Owen,2527.9,118813,47
2015,0,21528,Henrik Stenson,2527.6,68246,27
2015,0,22371,Aaron Baddeley,2525.7,80821,32
2015,0,29926,Danny Lee,2525.0,249979,99
2015,0,27895,Jonas Blixt,2524.0,143866,57
2015,0,33141,Keegan Bradley,2523.6,169084,67
2015,0,37454,Whee Kim,2521.4,131113,52
2015,0,29223,Sam Saunders,2520.9,168898,67
2015,0,24502,Adam Scott,2520.8,80667,32
2015,0,24494,Erik Compton,2512.7,185938,74
2015,0,20771,Steven Alker,2510.5,140586,56
2015,0,23320,Ryan Palmer,2509.2,143026,57
2015,0,28780,Nicholas Thompson,2508.4,190642,76
2015,0,29221,Webb Simpson,2499.3,164956,66
2015,0,28132,Tyrone Van Aswegen,2498.5,82452,33
2015,0,26331,Charl Schwartzel,2497.2,89899,36
2015,0,24357,K.J. Choi,2493.3,129653,52
2015,0,29479,Scott Brown,2491.5,194339,78
2015,0,21753,Brian Davis,2490.2,194238,78
2015,0,33418,Shawn Stefani,2488.2,206518,83
2015,0,25818,Scott Piercy,2482.5,183706,74
2015,0,23623,Bo Van Pelt,2482.1,166302,67
2015,0,34358,Jonathan Randolph,2481.1,141420,57
2015,0,30736,Oscar Fraustro,2479.8,96714,39
2015,0,25686,Jason Dufner,2479.6,131420,53
2015,0,26476,Chez Reavie,2472.1,133491,54
2015,0,23353,J.J. Henry,2471.4,168055,68
2015,0,25900,Lucas Glover,2471.2,185342,75
2015,0,23541,Ben Crane,2470.9,121073,49
2015,0,29478,Kevin Kisner,2470.2,251964,102
2015,0,29535,Brice Garnett,2467.0,165291,67
2015,0,22293,Heath Slocum,2465.5,103550,42
2015,0,6567,Vijay Singh,2464.6,182381,74
2015,0,34261,Scott Langley,2461.3,164909,67
2015,0,27436,Graham DeLaet,2451.7,107874,44
2015,0,24358,Robert Garrigus,2449.3,112668,46
2015,0,27770,Camilo Villegas,2446.3,195700,80
2015,0,29420,Billy Horschel,2440.7,168407,69
2015,0,22405,Justin Rose,2433.5,126542,52
2015,0,12510,Chad Campbell,2427.3,237880,98
2015,0,27933,John Merrick,2422.6,135668,56
2015,0,23621,Rory Sabbatini,2421.8,157418,65
2015,0,2206,David Toms,2414.9,125577,52
2015,0,32448,James Hahn,2411.5,166394,69
2015,0,26329,Louis Oosthuizen,2407.7,101122,42
2015,0,26951,Johnson Wagner,2404.2,120209,50
2015,0,10885,Robert Allenby,2397.5,124671,52
2015,0,30944,Jason Kokrak,2390.2,172095,72
2015,0,21878,Mark Wilson,2385.5,174141,73
2015,0,24140,Sean O'Hair,2385.0,176488,74
2015,0,24781,Hunter Mahan,2381.6,166713,70
2015,0,8075,Jerry Kelly,2378.2,152207,64
2015,0,33122,Russell Knox,2366.3,189300,80
2015,0,24024,Zach Johnson,2363.4,174895,74
2015,0,30926,Chris Kirk,2359.9,136872,58
2015,0,40026,Daniel Berger,2353.3,141198,60
2015,0,30925,Dustin Johnson,2340.2,109990,47
2015,0,25349,Tim Wilkinson,2340.2,112331,48
2015,0,22056,Cameron Percy,2337.8,151956,65
2015,0,26758,David Hearn,2332.2,193569,83
2015,0,30692,Scott Stallings,2330.1,111846,48
2015,0,20157,Retief Goosen,2326.7,153563,66
2015,0,26596,Ryan Moore,2323.1,137065,59
2015,0,20472,Alex Cejka,2317.3,173797,75
2015,0,28475,Jeff Overton,2313.3,175811,76
2015,0,28089,Jason Day,2299.2,124158,54
2015,0,31416,Derek Fathauer,2289.8,139676,61
2015,0,33448,Justin Thomas,2285.9,201162,88
2015,0,27644,Brian Harman,2281.4,175668,77
2015,0,25345,Carl Pettersson,2276.3,211696,93
2015,0,25562,Andres Romero,2272.1,109062,48
2015,0,25493,Nick Taylor,2265.7,197114,87
2015,0,34563,Chesson Hadley,2226.4,173661,78
2015,0,6522,Ernie Els,2056.8,76103,37
2014,0,23638,Brendon de Jonge,3222.4,286798,89
2014,0,27095,Nick Watney,3108.5,158534,51
2014,0,21209,Sergio Garcia,3069.1,101281,33
2014,0,25396,Kevin Na,3056.4,247569,81
2014,0,34264,Hudson Swafford,3055.1,152756,50
2014,0,24490,George McNeill,3024.5,178445,59
2014,0,32333,Kevin Tway,3015.4,138707,46
2014,0,29222,Billy Hurley III,3009.3,219680,73
2014,0,37273,Derek Ernst,2975.6,154731,52
2014,0,33413,Ben Martin,2953.9,165416,56
2014,0,20104,Ken Duke,2943.9,164856,56
2014,0,22371,Aaron Baddeley,2930.4,161173,55
2014,0,36689,Brooks Koepka,2917.9,107961,37
2014,0,24361,Pat Perez,2915.6,201176,69
2014,0,22913,John Rollins,2905.3,153981,53
2014,0,32640,Troy Merritt,2898.6,171015,59
2014,0,25191,Gonzalo Fernandez-Castaño,2893.2,173593,60
2014,0,26851,Marc Leishman,2891.5,170598,59
2014,0,20848,Ángel Cabrera,2888.2,181957,63
2014,0,26300,Matt Jones,2876.7,192739,67
2014,0,32102,Rickie Fowler,2875.1,161004,56
2014,0,32150,Michael Thompson,2871.1,146424,51
2014,0,29425,Andrew Svoboda,2861.8,208909,73
2014,0,35539,Luke Guthrie,2856.4,228511,80
2014,0,28486,Michael Putnam,2840.6,213046,75
2014,0,23983,Luke Donald,2838.5,113538,40
2014,0,31202,William McGirt,2834.5,235260,83
2014,0,27556,Ted Potter Jr.,2828.1,141404,50
2014,0,20645,John Senden,2827.1,251610,89
2014,0,27214,Kevin Streelman,2826.5,146976,52
2014,0,20396,Lee Westwood,2826.0,104561,37
2014,0,25364,Paul Casey,2823.6,104472,37
2014,0,22046,Geoff Ogilvy,2808.7,185374,66
2014,0,24925,Jonathan Byrd,2807.6,179689,64
2014,0,27064,Jhonattan Vegas,2796.5,156604,56
2014,0,24502,Adam Scott,2778.8,122269,44
2014,0,21731,Freddie Jacobson,2771.4,191228,69
2014,0,23409,James Driscoll,2770.8,132998,48
2014,0,34099,Harris English,2768.8,160591,58
2014,0,20498,Briny Baird,2768.1,102419,37
2014,0,10809,Jim Furyk,2767.1,188162,68
2014,0,23800,Bryce Molder,2763.9,174126,63
2014,0,28259,Sangmoon Bae,2754.4,151490,55
2014,0,32200,Roberto Castro,2754.2,154234,56
2014,0,35300,Andrew Loupe,2745.8,115324,42
2014,0,26956,Bronson La'Cassie,2743.4,93277,34
2014,0,21528,Henrik Stenson,2738.5,57508,21
2014,0,31323,Gary Woodland,2737.8,145106,53
2014,0,20229,Stewart Cink,2737.6,172468,63
2014,0,24846,Ricky Barnes,2737.1,197074,72
2014,0,26331,Charl Schwartzel,2730.3,136515,50
2014,0,34360,Patrick Reed,2722.1,160604,59
2014,0,35541,John Peterson,2718.5,146799,54
2014,0,26289,Boo Weekley,2717.7,144038,53
2014,0,28307,Matt Every,2708.6,167933,62
2014,0,34265,Will Wilcox,2708.4,105626,39
2014,0,25834,Daniel Summerhays,2708.0,249133,92
2014,0,23353,J.J. Henry,2706.8,192180,71
2014,0,32334,Charlie Beljan,2706.3,154260,57
2014,0,24924,Bill Haas,2705.8,213762,79
2014,0,25632,Jimmy Walker,2704.5,167680,62
2014,0,26596,Ryan Moore,2696.9,148327,55
2014,0,29478,Kevin Kisner,2688.8,190905,71
2014,0,20593,Greg Chalmers,2686.3,196103,73
2014,0,24507,Jason Bohn,2683.9,198609,74
2014,0,10423,Mike Weir,2680.5,144749,54
2014,0,26679,Kevin Stadler,2679.9,133996,50
2014,0,32839,Hideki Matsuyama,2677.1,120469,45
2014,0,25572,Graeme McDowell,2675.6,107022,40
2014,0,27330,Josh Teater,2671.8,208404,78
2014,0,32366,Kevin Chappell,2668.7,232179,87
2014,0,24138,Ian Poulter,2664.5,103916,39
2014,0,22378,Trevor Immelman,2663.4,154480,58
2014,0,29926,Danny Lee,2662.8,138468,52
2014,0,34431,Robert Streb,2659.7,167559,63
2014,0,34409,David Lingmerth,2657.8,159466,60
2014,0,31557,Jim Herman,2655.3,100902,38
2014,0,20098,Stuart Appleby,2655.1,207097,78
2014,0,35139,Richard Lee,2653.6,177793,67
2014,0,33419,Cameron Tringale,2652.3,262573,99
2014,0,31560,Brian Stuard,2645.5,206346,78
2014,0,27408,Martin Kaymer,2636.9,129207,49
2014,0,25804,Bubba Watson,2636.5,108098,41
2014,0,29740,Brad Fritsch,2633.3,86898,33
2014,0,25720,Chad Collins,2623.6,141677,54
2014,0,7867,Woody Austin,2618.4,136155,52
2014,0,32448,James Hahn,2617.2,170117,65
2014,0,12716,Charley Hoffman,2616.3,193609,74
2014,0,24358,Robert Garrigus,2615.1,156907,60
2014,0,27436,Graham DeLaet,2608.6,125214,48
2014,0,34174,John Huh,2603.9,174459,67
2014,0,29518,Brendan Steele,2603.6,182254,70
2014,0,29289,S.Y. Noh,2599.5,171566,66
2014,0,31193,Jim Renner,2598.4,116927,45
2014,0,21961,Charles Howell III,2598.3,231246,89
2014,0,27120,Troy Matteson,2596.0,124609,48
2014,0,25444,Justin Hicks,2593.6,241205,93
2014,0,24663,Y.E. Yang,2592.6,152966,59
2014,0,33141,Keegan Bradley,2591.7,137360,53
2014,0,24494,Erik Compton,2587.5,191476,74
2014,0,29461,Jamie Lovemark,2586.3,98278,38
2014,0,22621,Ben Curtis,2584.7,168004,65
2014,0,26329,Louis Oosthuizen,2584.4,59441,23
2014,0,26951,Johnson Wagner,2583.0,136901,53
2014,0,34098,Russell Henley,2573.1,182692,71
2014,0,30110,Kyle Stanley,2571.8,167164,65
2014,0,20160,Charlie Wi,2571.7,169734,66
2014,0,29420,Billy Horschel,2570.2,154211,60
2014,0,24912,Will MacKenzie,2570.0,182469,71
2014,0,1810,Phil Mickelson,2569.0,107898,42
2014,0,22405,Justin Rose,2567.0,133486,52
2014,0,27466,Spencer Levin,2563.0,120459,47
2014,0,28500,Martin Flores,2562.2,166545,65
2014,0,25686,Jason Dufner,2558.8,97236,38
2014,0,33122,Russell Knox,2557.1,202013,79
2014,0,25240,D.A. Points,2545.6,122188,48
2014,0,27963,Chris Stroud,2544.8,142507,56
2014,0,33418,Shawn Stefani,2543.6,127181,50
2014,0,28780,Nicholas Thompson,2542.4,165253,65
2014,0,28092,D.H. Lee,2538.8,116784,46
2014,0,27895,Jonas Blixt,2534.1,83624,33
2014,0,27649,Brandt Snedeker,2533.0,154513,61
2014,0,29535,Brice Garnett,2530.4,189782,75
2014,0,28132,Tyrone Van Aswegen,2523.9,93385,37
2014,0,25900,Lucas Glover,2523.5,113556,45
2014,0,27770,Camilo Villegas,2523.2,204382,81
2014,0,30944,Jason Kokrak,2521.2,133623,53
2014,0,12510,Chad Campbell,2519.5,110856,44
2014,0,27141,J.B. Holmes,2513.5,103052,41
2014,0,25274,Steven Bowditch,2511.3,170768,68
2014,0,2206,David Toms,2506.9,135370,54
2014,0,27933,John Merrick,2504.4,170301,68
2014,0,23320,Ryan Palmer,2492.6,147065,59
2014,0,30692,Scott Stallings,2491.3,144496,58
2014,0,28089,Jason Day,2481.9,69494,28
2014,0,21753,Brian Davis,2480.2,213297,86
2014,0,30927,Brendon Todd,2475.8,207965,84
2014,0,21878,Mark Wilson,2473.4,148403,60
2014,0,34021,Bud Cauley,2469.6,116071,47
2014,0,27936,Martin Laird,2465.9,108501,44
2014,0,10860,Justin Leonard,2464.1,165098,67
2014,0,30925,Dustin Johnson,2455.9,93323,38
2014,0,22293,Heath Slocum,2449.1,146947,60
2014,0,6567,Vijay Singh,2446.3,166348,68
2014,0,24357,K.J. Choi,2444.4,146665,60
2014,0,33461,Morgan Hoffmann,2441.2,192852,79
2014,0,23108,Matt Kuchar,2426.1,174682,72
2014,0,30852,Ryo Ishikawa,2424.0,106655,44
2014,0,23541,Ben Crane,2422.2,188934,78
2014,0,29479,Scott Brown,2415.2,173897,72
2014,0,25562,Andres Romero,2403.3,132179,55
2014,0,27644,Brian Harman,2403.0,233095,97
2014,0,25345,Carl Pettersson,2402.2,199381,83
2014,0,20157,Retief Goosen,2399.5,196762,82
2014,0,29221,Webb Simpson,2388.3,167178,70
2014,0,23623,Bo Van Pelt,2386.2,155102,65
2014,0,34261,Scott Langley,2385.4,155051,65
2014,0,28237,Rory McIlroy,2383.4,95336,40
2014,0,25349,Tim Wilkinson,2380.4,159485,67
2014,0,8075,Jerry Kelly,2368.3,132627,56
2014,0,28475,Jeff Overton,2357.9,150907,64
2014,0,30926,Chris Kirk,2355.9,169626,72
2014,0,6522,Ernie Els,2353.4,143558,61
2014,0,24024,Zach Johnson,2346.3,201782,86
2014,0,26758,David Hearn,2343.1,206189,88
2014,0,35732,Wes Roach,2342.1,126475,54
2014,0,19846,Brian Gay,2337.8,147281,63
2014,0,30750,Tommy Gainey,2337.1,114517,49
2014,0,10885,Robert Allenby,2337.0,116848,50
2014,0,34563,Chesson Hadley,2332.1,167914,72
2014,0,24781,Hunter Mahan,2301.5,172609,75
2014,0,34046,Jordan Spieth,2299.4,172456,75
2014,0,1706,Davis Love III,2273.9,120515,53
2014,0,23135,Tim Clark,2239.2,134349,60
2014,0,23621,Rory Sabbatini,2211.3,137102,62
2014,0,24140,Sean O'Hair,2211.1,119400,54
2014,0,1724,Jeff Maggert,2203.4,85932,39
2013,0,27095,Nick Watney,3240.7,213885,66
2013,0,37273,Derek Ernst,3207.1,144321,45
2013,0,22378,Trevor Immelman,3185.5,152902,48
2013,0,23638,Brendon de Jonge,3163.9,221475,70
2013,0,33419,Cameron Tringale,3116.4,193217,62
2013,0,32334,Charlie Beljan,3078.3,113896,37
2013,0,21209,Sergio Garcia,3077.8,110802,36
2013,0,8725,Tom Gillis,3076.8,159995,52
