YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:OTT,MEASURED ROUNDS
2014,0,35539,Luke Guthrie,-0.231,-17.566,76
2014,0,21878,Mark Wilson,-0.232,-13.212,57
2014,0,28307,Matt Every,-0.234,-15.226,65
2014,0,20498,Briny Baird,-0.249,-11.2,45
2014,0,22621,Ben Curtis,-0.257,-16.462,64
2014,0,30852,Ryo Ishikawa,-0.259,-16.044,62
2014,0,25191,Gonzalo Fernandez-Castaño,-0.262,-18.086,69
2014,0,27120,Troy Matteson,-0.264,-12.922,49
2014,0,24846,Ricky Barnes,-0.267,-20.848,78
2014,0,29289,S.Y. Noh,-0.268,-20.071,75
2014,0,24361,Pat Perez,-0.28,-20.974,75
2014,0,23135,Tim Clark,-0.286,-17.737,62
2014,0,23541,Ben Crane,-0.297,-23.198,78
2014,0,20098,Stuart Appleby,-0.311,-26.128,84
2014,0,7867,Woody Austin,-0.318,-18.099,57
2014,0,34563,Chesson Hadley,-0.319,-22.682,71
2014,0,28092,D.H. Lee,-0.332,-14.958,45
2014,0,24357,K.J. Choi,-0.339,-22.744,67
2014,0,31193,Jim Renner,-0.339,-17.642,52
2014,0,20160,Charlie Wi,-0.35,-22.738,65
2014,0,34261,Scott Langley,-0.395,-31.238,79
2014,0,25240,D.A. Points,-0.424,-23.296,55
2014,0,27895,Jonas Blixt,-0.434,-18.645,43
2014,0,20157,Retief Goosen,-0.443,-34.531,78
2014,0,24507,Jason Bohn,-0.475,-34.701,73
2014,0,23983,Luke Donald,-0.493,-21.699,44
2014,0,20593,Greg Chalmers,-0.503,-36.739,73
2014,0,19846,Brian Gay,-0.508,-32.005,63
2014,0,22371,Aaron Baddeley,-0.589,-34.723,59
2014,0,25720,Chad Collins,-0.635,-38.714,61
2014,0,23409,James Driscoll,-0.661,-38.328,58
2014,0,28132,Tyrone Van Aswegen,-0.735,-47.798,65
2014,0,10860,Justin Leonard,-0.752,-46.598,62
2014,0,23800,Bryce Molder,-0.763,-48.863,64
2014,0,10423,Mike Weir,-1.582,-83.837,53
2013,0,25804,Bubba Watson,0.937,55.275,59
2013,0,24502,Adam Scott,0.734,32.289,44
2013,0,21528,Henrik Stenson,0.71,31.23,44
2013,0,33141,Keegan Bradley,0.698,50.237,72
2013,0,30110,Kyle Stanley,0.64,38.383,60
2013,0,28237,Rory McIlroy,0.624,25.601,41
2013,0,34046,Jordan Spieth,0.611,40.943,67
2013,0,26289,Boo Weekley,0.594,49.304,83
2013,0,23452,Nicolas Colsaerts,0.552,19.868,36
2013,0,31557,Jim Herman,0.55,24.206,44
2013,0,25900,Lucas Glover,0.541,28.116,52
2013,0,24358,Robert Garrigus,0.509,24.956,49
2013,0,27436,Graham DeLaet,0.488,39.499,81
2013,0,25686,Jason Dufner,0.475,28.968,61
2013,0,29420,Billy Horschel,0.465,38.602,83
2013,0,27095,Nick Watney,0.461,33.653,73
2013,0,22405,Justin Rose,0.459,21.104,46
2013,0,28089,Jason Day,0.452,27.553,61
2013,0,20396,Lee Westwood,0.439,22.364,51
2013,0,34098,Russell Henley,0.432,28.484,66
2013,0,32334,Charlie Beljan,0.424,23.319,55
2013,0,28780,Nicholas Thompson,0.42,36.115,86
2013,0,24781,Hunter Mahan,0.417,28.364,68
2013,0,23320,Ryan Palmer,0.411,28.375,69
2013,0,26679,Kevin Stadler,0.41,28.318,69
2013,0,27214,Kevin Streelman,0.406,27.594,68
2013,0,27408,Martin Kaymer,0.402,16.883,42
2013,0,26300,Matt Jones,0.396,27.74,70
2013,0,27936,Martin Laird,0.389,20.635,53
2013,0,30692,Scott Stallings,0.389,25.666,66
2013,0,26476,Chez Reavie,0.381,25.542,67
2013,0,6567,Vijay Singh,0.371,17.788,48
2013,0,24924,Bill Haas,0.365,25.168,69
2013,0,27330,Josh Teater,0.365,22.256,61
2013,0,20645,John Senden,0.344,20.971,61
2013,0,28455,Will Claxton,0.341,19.096,56
2013,0,29479,Scott Brown,0.338,18.598,55
2013,0,12716,Charley Hoffman,0.333,24.313,73
2013,0,30925,Dustin Johnson,0.332,16.956,51
2013,0,31323,Gary Woodland,0.331,27.432,83
2013,0,28307,Matt Every,0.323,25.846,80
2013,0,27644,Brian Harman,0.316,24.033,76
2013,0,33869,Eric Meierdierks,0.316,11.708,37
2013,0,6527,Steve Stricker,0.311,10.871,35
2013,0,34409,David Lingmerth,0.301,17.167,57
2013,0,28475,Jeff Overton,0.296,21.926,74
2013,0,20848,Ángel Cabrera,0.294,16.768,57
2013,0,23638,Brendon de Jonge,0.28,27.12,97
2013,0,32366,Kevin Chappell,0.276,18.488,67
2013,0,23621,Rory Sabbatini,0.273,19.669,72
2013,0,25572,Graeme McDowell,0.251,9.27,37
2013,0,27503,Steve LeBrun,0.248,13.144,53
2013,0,26596,Ryan Moore,0.232,13.197,57
2013,0,37273,Derek Ernst,0.231,11.32,49
2013,0,33461,Morgan Hoffmann,0.227,12.045,53
2013,0,25444,Justin Hicks,0.218,14.418,66
2013,0,29221,Webb Simpson,0.216,15.086,70
2013,0,32200,Roberto Castro,0.204,17.145,84
2013,0,24138,Ian Poulter,0.2,7.783,39
2013,0,26331,Charl Schwartzel,0.195,10.528,54
2013,0,23623,Bo Van Pelt,0.186,10.046,54
2013,0,21878,Mark Wilson,0.185,9.255,50
2013,0,23788,D.J. Trahan,0.182,6.91,38
2013,0,24024,Zach Johnson,0.181,12.143,67
2013,0,34174,John Huh,0.179,13.435,75
2013,0,30163,Henrik Norlander,0.166,9.813,59
2013,0,27556,Ted Potter Jr.,0.166,9.137,55
2013,0,22913,John Rollins,0.164,11.144,68
2013,0,34431,Robert Streb,0.164,10.189,62
2013,0,25818,Scott Piercy,0.144,8.929,62
2013,0,32102,Rickie Fowler,0.143,8.439,59
2013,0,23353,J.J. Henry,0.138,10.208,74
2013,0,28500,Martin Flores,0.136,10.337,76
2013,0,21961,Charles Howell III,0.133,10.666,80
2013,0,24663,Y.E. Yang,0.133,5.448,41
2013,0,21209,Sergio Garcia,0.131,6.15,47
2013,0,34099,Harris English,0.115,9.452,82
2013,0,6522,Ernie Els,0.11,5.289,48
2013,0,30852,Ryo Ishikawa,0.11,6.034,55
2013,0,8075,Jerry Kelly,0.109,6.98,64
2013,0,6573,Brandt Jobe,0.104,5.506,53
2013,0,24357,K.J. Choi,0.096,6.044,63
2013,0,28679,Fabián Gómez,0.089,4.972,56
2013,0,34360,Patrick Reed,0.089,6.604,74
2013,0,25632,Jimmy Walker,0.082,6.177,75
2013,0,30944,Jason Kokrak,0.079,5.67,72
2013,0,21731,Freddie Jacobson,0.075,3.472,46
2013,0,1724,Jeff Maggert,0.074,4.244,57
2013,0,24399,Scott Gardiner,0.069,3.58,52
2013,0,20691,Greg Owen,0.064,4.209,66
2013,0,8725,Tom Gillis,0.062,3.731,60
2013,0,28259,Sangmoon Bae,0.053,3.843,72
2013,0,21753,Brian Davis,0.051,4.209,83
2013,0,23135,Tim Clark,0.048,2.062,43
2013,0,32448,James Hahn,0.044,2.919,67
2013,0,25274,Steven Bowditch,0.041,2.381,58
2013,0,27933,John Merrick,0.038,2.55,68
2013,0,24140,Sean O'Hair,0.029,1.49,51
2013,0,25345,Carl Pettersson,0.026,1.643,64
2013,0,29518,Brendan Steele,0.025,1.938,77
2013,0,10809,Jim Furyk,0.023,1.503,64
2013,0,1810,Phil Mickelson,0.021,1.18,57
2013,0,24494,Erik Compton,0.012,0.803,65
2013,0,20104,Ken Duke,0.009,0.64,75
2013,0,29740,Brad Fritsch,0.005,0.34,68
2013,0,22056,Cameron Percy,0.001,0.068,57
2013,0,23108,Matt Kuchar,-0.01,-0.724,69
2013,0,24490,George McNeill,-0.012,-0.776,64
2013,0,27649,Brandt Snedeker,-0.025,-1.474,58
2013,0,29425,Andrew Svoboda,-0.027,-0.931,35
2013,0,36884,Ben Kohles,-0.042,-2.63,62
2013,0,23325,Vaughn Taylor,-0.042,-1.676,40
2013,0,25562,Andres Romero,-0.05,-2.585,52
2013,0,23497,Tag Ridings,-0.054,-3.109,58
2013,0,25834,Daniel Summerhays,-0.062,-4.843,78
2013,0,34021,Bud Cauley,-0.063,-3.528,56
2013,0,33419,Cameron Tringale,-0.079,-5.919,75
2013,0,22295,Darron Stiles,-0.087,-3.64,42
2013,0,30750,Tommy Gainey,-0.098,-7.38,75
2013,0,26851,Marc Leishman,-0.099,-6.313,64
2013,0,33418,Shawn Stefani,-0.11,-5.518,50
2013,0,20572,Rod Pampling,-0.115,-4.007,35
2013,0,35539,Luke Guthrie,-0.116,-7.514,65
2013,0,24361,Pat Perez,-0.127,-8.109,64
2013,0,31560,Brian Stuard,-0.128,-8.094,63
2013,0,35139,Richard Lee,-0.134,-9.613,72
2013,0,28092,D.H. Lee,-0.142,-8.245,58
2013,0,8793,Tiger Woods,-0.142,-6.124,43
2013,0,23541,Ben Crane,-0.143,-7.864,55
2013,0,24507,Jason Bohn,-0.156,-10.275,66
2013,0,22046,Geoff Ogilvy,-0.161,-6.743,42
2013,0,29289,S.Y. Noh,-0.162,-10.05,62
2013,0,24846,Ricky Barnes,-0.181,-11.787,65
2013,0,22378,Trevor Immelman,-0.181,-11.227,62
2013,0,27770,Camilo Villegas,-0.183,-11.687,64
2013,0,25240,D.A. Points,-0.194,-13.161,68
2013,0,26758,David Hearn,-0.199,-14.506,73
2013,0,27120,Troy Matteson,-0.206,-12.139,59
2013,0,12782,Tim Herron,-0.208,-9.157,44
2013,0,31202,William McGirt,-0.208,-14.772,71
2013,0,30926,Chris Kirk,-0.213,-17.233,81
2013,0,1320,Bob Estes,-0.216,-13.369,62
2013,0,19970,Robert Karlsson,-0.217,-8.038,37
2013,0,20160,Charlie Wi,-0.224,-14.761,66
2013,0,27895,Jonas Blixt,-0.227,-15.217,67
2013,0,21099,David Lynn,-0.229,-12.836,56
2013,0,22806,Doug LaBelle II,-0.243,-14.345,59
2013,0,20229,Stewart Cink,-0.264,-14.76,56
2013,0,24227,Justin Bolli,-0.273,-12.55,46
2013,0,20098,Stuart Appleby,-0.28,-22.142,79
2013,0,32150,Michael Thompson,-0.28,-14.834,53
2013,0,12510,Chad Campbell,-0.286,-20.606,72
2013,0,34261,Scott Langley,-0.302,-19.333,64
2013,0,22792,Peter Hanson,-0.306,-10.106,33
2013,0,22961,David Mathis,-0.328,-20.349,62
2013,0,20443,Jin Park,-0.335,-14.42,43
2013,0,10860,Justin Leonard,-0.341,-25.558,75
2013,0,20766,Padraig Harrington,-0.345,-12.084,35
2013,0,10213,Dicky Pride,-0.365,-21.521,59
2013,0,2206,David Toms,-0.37,-11.825,32
2013,0,23409,James Driscoll,-0.422,-26.612,63
2013,0,27129,Luke List,-0.447,-23.265,52
2013,0,23983,Luke Donald,-0.459,-21.132,46
2013,0,26951,Johnson Wagner,-0.461,-23.97,52
2013,0,28310,Lee Williams,-0.514,-26.199,51
2013,0,23800,Bryce Molder,-0.538,-38.169,71
2013,0,25336,Alistair Presnell,-0.548,-25.219,46
2013,0,20593,Greg Chalmers,-0.552,-38.606,70
2013,0,28135,Aaron Watkins,-0.568,-19.881,35
2013,0,19846,Brian Gay,-0.577,-40.935,71
2013,0,27963,Chris Stroud,-0.578,-45.046,78
2013,0,32698,Bobby Gates,-0.58,-22.039,38
2013,0,22371,Aaron Baddeley,-0.603,-35.59,59
2013,0,30711,Colt Knost,-0.625,-36.257,58
2013,0,22621,Ben Curtis,-0.632,-29.078,46
2013,0,6004,Stephen Ames,-0.662,-29.117,44
2013,0,10885,Robert Allenby,-0.733,-38.101,52
2013,0,1116,Michael Bradley,-1.058,-45.49,43
2013,0,26497,Casey Wittenberg,-1.071,-65.337,61
2013,0,10423,Mike Weir,-1.338,-62.907,47
2012,0,25804,Bubba Watson,1.485,75.741,51
2012,0,28237,Rory McIlroy,1.072,42.86,40
2012,0,32334,Charlie Beljan,0.797,34.259,43
2012,0,24358,Robert Garrigus,0.797,58.998,74
2012,0,30110,Kyle Stanley,0.786,54.985,70
2012,0,30925,Dustin Johnson,0.72,38.176,53
2012,0,33141,Keegan Bradley,0.68,48.285,71
2012,0,26289,Boo Weekley,0.668,38.763,58
2012,0,20396,Lee Westwood,0.628,25.137,40
2012,0,22913,John Rollins,0.627,44.522,71
2012,0,24502,Adam Scott,0.605,24.786,41
2012,0,27141,J.B. Holmes,0.585,45.664,78
2012,0,27330,Josh Teater,0.57,47.287,83
2012,0,25686,Jason Dufner,0.553,35.384,64
2012,0,8793,Tiger Woods,0.553,26.521,48
2012,0,29420,Billy Horschel,0.546,26.227,48
2012,0,28455,Will Claxton,0.524,45.055,86
2012,0,20645,John Senden,0.503,31.197,62
2012,0,27436,Graham DeLaet,0.5,35.465,71
2012,0,26329,Louis Oosthuizen,0.496,24.291,49
2012,0,25572,Graeme McDowell,0.49,18.636,38
2012,0,23320,Ryan Palmer,0.485,34.446,71
2012,0,25818,Scott Piercy,0.476,40.905,86
2012,0,24924,Bill Haas,0.472,28.79,61
2012,0,32102,Rickie Fowler,0.458,30.216,66
2012,0,23623,Bo Van Pelt,0.45,29.258,65
2012,0,6567,Vijay Singh,0.435,35.27,81
2012,0,28475,Jeff Overton,0.434,39.94,92
2012,0,24781,Hunter Mahan,0.4,25.582,64
2012,0,30692,Scott Stallings,0.393,26.707,68
2012,0,34174,John Huh,0.391,33.219,85
2012,0,11123,Chris Couch,0.377,20.378,54
2012,0,27936,Martin Laird,0.374,20.21,54
2012,0,26331,Charl Schwartzel,0.356,14.227,40
2012,0,29289,S.Y. Noh,0.355,30.167,85
2012,0,22405,Justin Rose,0.355,18.813,53
2012,0,26679,Kevin Stadler,0.351,24.572,70
2012,0,21209,Sergio Garcia,0.346,15.215,44
2012,0,21528,Henrik Stenson,0.343,14.402,42
2012,0,27644,Brian Harman,0.337,29.631,88
2012,0,20691,Greg Owen,0.336,25.836,77
2012,0,12716,Charley Hoffman,0.334,25.388,76
2012,0,32698,Bobby Gates,0.331,25.168,76
2012,0,31323,Gary Woodland,0.32,16.972,53
2012,0,1724,Jeff Maggert,0.287,22.381,78
2012,0,34099,Harris English,0.286,24.844,87
2012,0,23135,Tim Clark,0.285,14.25,50
2012,0,1249,John Daly,0.272,10.343,38
2012,0,6522,Ernie Els,0.272,17.687,65
2012,0,24140,Sean O'Hair,0.255,19.416,76
2012,0,22293,Heath Slocum,0.248,18.631,75
2012,0,23621,Rory Sabbatini,0.247,17.806,72
2012,0,32200,Roberto Castro,0.244,18.317,75
2012,0,29910,Blake Adams,0.237,20.843,88
2012,0,32366,Kevin Chappell,0.228,16.427,72
2012,0,10809,Jim Furyk,0.225,14.613,65
2012,0,29221,Webb Simpson,0.222,14.636,66
2012,0,24494,Erik Compton,0.215,13.728,64
2012,0,8725,Tom Gillis,0.207,14.285,69
2012,0,1706,Davis Love III,0.206,10.709,52
2012,0,27933,John Merrick,0.202,14.537,72
2012,0,25834,Daniel Summerhays,0.2,13.607,68
2012,0,20848,Ángel Cabrera,0.198,7.32,37
2012,0,6573,Brandt Jobe,0.198,8.903,45
2012,0,33419,Cameron Tringale,0.195,15.021,77
2012,0,20766,Padraig Harrington,0.193,8.669,45
2012,0,28087,Kris Blanks,0.192,11.517,60
2012,0,24138,Ian Poulter,0.186,7.07,38
2012,0,23638,Brendon de Jonge,0.185,18.822,102
2012,0,29479,Scott Brown,0.17,8.689,51
2012,0,23204,Gary Christian,0.17,12.716,75
2012,0,26596,Ryan Moore,0.163,13.234,81
2012,0,22046,Geoff Ogilvy,0.158,8.674,55
2012,0,12782,Tim Herron,0.152,11.559,76
2012,0,2206,David Toms,0.131,5.764,44
2012,0,26476,Chez Reavie,0.125,8.255,66
2012,0,24604,Hunter Haas,0.123,6.384,52
2012,0,28089,Jason Day,0.121,5.669,47
2012,0,6527,Steve Stricker,0.116,6.257,54
2012,0,24024,Zach Johnson,0.112,8.27,74
2012,0,23108,Matt Kuchar,0.11,7.285,66
2012,0,27214,Kevin Streelman,0.11,8.443,77
2012,0,21805,Harrison Frazar,0.108,5.198,48
2012,0,20574,Mathew Goggin,0.108,5.967,55
2012,0,29478,Kevin Kisner,0.106,5.61,53
2012,0,35139,Richard Lee,0.106,6.015,57
2012,0,23541,Ben Crane,0.102,6.343,62
2012,0,24361,Pat Perez,0.099,6.84,69
2012,0,21961,Charles Howell III,0.098,7.561,77
2012,0,23788,D.J. Trahan,0.088,5.446,62
2012,0,29518,Brendan Steele,0.084,5.363,64
2012,0,1766,Billy Mayfair,0.08,6.244,78
2012,0,27770,Camilo Villegas,0.08,5.812,73
2012,0,28500,Martin Flores,0.077,6.294,82
2012,0,28259,Sangmoon Bae,0.069,3.957,57
2012,0,25240,D.A. Points,0.067,5.398,80
2012,0,34021,Bud Cauley,0.065,5.936,91
2012,0,24357,K.J. Choi,0.064,3.577,56
2012,0,6036,Scott Dunlap,0.062,2.864,46
2012,0,20572,Rod Pampling,0.061,4.195,69
2012,0,24940,Edward Loar,0.059,2.535,43
2012,0,29476,Kyle Reifers,0.056,4.143,74
2012,0,23548,Bill Lunde,0.052,3.48,67
2012,0,23353,J.J. Henry,0.051,3.592,71
2012,0,33122,Russell Knox,0.049,2.739,56
2012,0,25345,Carl Pettersson,0.041,3.252,80
2012,0,30926,Chris Kirk,0.032,2.725,85
2012,0,20104,Ken Duke,0.019,1.726,90
2012,0,25892,Steve Wheatcroft,0.001,0.053,42
2012,0,20098,Stuart Appleby,-0.003,-0.193,65
2012,0,27302,Garth Mulroy,-0.004,-0.2,46
2012,0,21753,Brian Davis,-0.012,-0.98,79
2012,0,27064,Jhonattan Vegas,-0.012,-0.801,69
2012,0,27095,Nick Watney,-0.016,-1.186,76
2012,0,8075,Jerry Kelly,-0.018,-1.288,73
2012,0,26758,David Hearn,-0.022,-1.899,88
2012,0,26951,Johnson Wagner,-0.027,-2.055,76
2012,0,12510,Chad Campbell,-0.04,-2.89,73
2012,0,19970,Robert Karlsson,-0.04,-1.648,41
2012,0,28093,Miguel Angel Carballo,-0.042,-2.378,57
2012,0,22621,Ben Curtis,-0.044,-2.1,48
2012,0,30944,Jason Kokrak,-0.044,-3.041,69
2012,0,28307,Matt Every,-0.051,-3.28,64
2012,0,31558,J.J. Killeen,-0.063,-5.272,84
2012,0,27120,Troy Matteson,-0.066,-5.454,83
2012,0,21731,Freddie Jacobson,-0.071,-3.126,44
2012,0,25457,Alexandre Rocha,-0.083,-4.136,50
2012,0,27060,John Mallinger,-0.086,-5.389,63
2012,0,31202,William McGirt,-0.092,-7.244,79
2012,0,27895,Jonas Blixt,-0.1,-6.377,64
2012,0,1810,Phil Mickelson,-0.103,-6.207,60
2012,0,1797,Rocco Mediate,-0.106,-6.156,58
2012,0,22371,Aaron Baddeley,-0.108,-5.945,55
2012,0,30750,Tommy Gainey,-0.108,-9.737,90
2012,0,24507,Jason Bohn,-0.11,-7.249,66
2012,0,24663,Y.E. Yang,-0.118,-5.682,48
2012,0,21407,Arjun Atwal,-0.132,-8.71,66
2012,0,22378,Trevor Immelman,-0.14,-7.967,57
2012,0,24490,George McNeill,-0.149,-10.591,71
2012,0,26287,Roland Thatcher,-0.156,-6.858,44
2012,0,23983,Luke Donald,-0.188,-9.03,48
2012,0,27556,Ted Potter Jr.,-0.191,-11.657,61
2012,0,26300,Matt Jones,-0.192,-8.429,44
2012,0,20160,Charlie Wi,-0.197,-14.398,73
2012,0,30852,Ryo Ishikawa,-0.199,-7.355,37
2012,0,29926,Danny Lee,-0.202,-11.906,59
2012,0,22961,David Mathis,-0.203,-14.0,69
2012,0,22582,Kyle Thompson,-0.204,-7.538,37
2012,0,27466,Spencer Levin,-0.207,-13.64,66
2012,0,26851,Marc Leishman,-0.209,-15.899,76
2012,0,28308,Troy Kelly,-0.211,-10.762,51
2012,0,25562,Andres Romero,-0.216,-11.652,54
2012,0,33120,Mark Anderson,-0.217,-13.208,61
2012,0,24925,Jonathan Byrd,-0.22,-12.333,56
2012,0,12652,Cameron Beckman,-0.226,-15.619,69
2012,0,27963,Chris Stroud,-0.236,-17.723,75
2012,0,25632,Jimmy Walker,-0.243,-22.157,91
2012,0,25396,Kevin Na,-0.255,-16.586,65
2012,0,21878,Mark Wilson,-0.255,-17.341,68
2012,0,27649,Brandt Snedeker,-0.276,-17.939,65
2012,0,6004,Stephen Ames,-0.277,-10.809,39
2012,0,10213,Dicky Pride,-0.287,-14.07,49
2012,0,24846,Ricky Barnes,-0.29,-23.74,82
2012,0,23325,Vaughn Taylor,-0.327,-20.913,64
2012,0,20593,Greg Chalmers,-0.335,-25.134,75
2012,0,19846,Brian Gay,-0.364,-28.376,78
2012,0,6251,Chris DiMarco,-0.371,-26.699,72
2012,0,32150,Michael Thompson,-0.375,-24.391,65
2012,0,10860,Justin Leonard,-0.401,-27.24,68
2012,0,10885,Robert Allenby,-0.449,-29.663,66
2012,0,1320,Bob Estes,-0.454,-29.521,65
2012,0,22548,Patrick Sheehan,-0.468,-20.613,44
2012,0,23718,Nathan Green,-0.479,-27.318,57
2012,0,20229,Stewart Cink,-0.485,-26.174,54
2012,0,20850,Daniel Chopra,-0.489,-21.024,43
2012,0,23409,James Driscoll,-0.525,-36.735,70
2012,0,23542,Tommy Biershenk,-0.551,-31.964,58
2012,0,20070,Matt Bettencourt,-0.558,-33.488,60
2012,0,30711,Colt Knost,-0.566,-37.942,67
2012,0,30927,Brendon Todd,-0.57,-35.903,63
2012,0,6034,Marco Dawson,-0.606,-27.876,46
2012,0,27974,Sung Kang,-0.628,-38.918,62
2012,0,23800,Bryce Molder,-0.632,-44.88,71
2012,0,20623,Gavin Coles,-0.676,-38.525,57
2012,0,27797,Derek Lamely,-0.754,-42.203,56
2012,0,22348,Nick O'Hern,-0.86,-58.494,68
2012,0,21350,Ryuji Imada,-0.919,-63.427,69
2012,0,1941,Tom Pernice Jr.,-0.921,-47.89,52
2012,0,23903,Stephen Gangluff,-0.932,-40.09,43
2012,0,29222,Billy Hurley III,-0.967,-55.126,57
2012,0,1116,Michael Bradley,-1.146,-63.02,55
2011,0,30925,Dustin Johnson,0.912,49.234,54
2011,0,25804,Bubba Watson,0.898,52.996,59
2011,0,24502,Adam Scott,0.793,35.67,45
2011,0,31323,Gary Woodland,0.742,51.944,70
2011,0,27141,J.B. Holmes,0.726,34.107,47
2011,0,33141,Keegan Bradley,0.683,52.628,77
2011,0,26289,Boo Weekley,0.683,38.913,57
2011,0,24358,Robert Garrigus,0.662,45.673,69
2011,0,22913,John Rollins,0.647,46.6,72
2011,0,27330,Josh Teater,0.632,58.14,92
2011,0,24924,Bill Haas,0.628,45.233,72
2011,0,11123,Chris Couch,0.606,41.19,68
2011,0,23623,Bo Van Pelt,0.586,41.587,71
2011,0,23788,D.J. Trahan,0.565,46.857,83
2011,0,27095,Nick Watney,0.543,33.683,62
2011,0,21209,Sergio Garcia,0.528,23.756,45
2011,0,30110,Kyle Stanley,0.516,41.309,80
2011,0,25686,Jason Dufner,0.515,33.484,65
2011,0,27064,Jhonattan Vegas,0.507,35.477,70
2011,0,27936,Martin Laird,0.499,30.912,62
2011,0,20645,John Senden,0.496,40.17,81
2011,0,26331,Charl Schwartzel,0.49,19.594,40
2011,0,6573,Brandt Jobe,0.478,38.718,81
2011,0,29221,Webb Simpson,0.476,39.509,83
2011,0,10885,Robert Allenby,0.462,32.334,70
2011,0,12716,Charley Hoffman,0.453,33.55,74
2011,0,30692,Scott Stallings,0.443,30.584,69
2011,0,27214,Kevin Streelman,0.442,31.384,71
2011,0,28475,Jeff Overton,0.402,29.349,73
2011,0,32102,Rickie Fowler,0.384,25.346,66
2011,0,6621,Joe Durant,0.382,24.43,64
2011,0,26476,Chez Reavie,0.381,31.265,82
2011,0,24781,Hunter Mahan,0.371,28.187,76
2011,0,28158,Steve Marino,0.364,22.572,62
2011,0,25274,Steven Bowditch,0.339,26.412,78
2011,0,27933,John Merrick,0.319,19.156,60
2011,0,24361,Pat Perez,0.319,22.297,70
2011,0,6567,Vijay Singh,0.315,22.664,72
2011,0,29420,Billy Horschel,0.31,19.222,62
2011,0,23108,Matt Kuchar,0.304,21.602,71
2011,0,25572,Graeme McDowell,0.301,11.137,37
2011,0,27120,Troy Matteson,0.295,23.892,81
2011,0,25900,Lucas Glover,0.27,16.459,61
2011,0,21805,Harrison Frazar,0.259,10.898,42
2011,0,30750,Tommy Gainey,0.245,22.277,91
2011,0,1706,Davis Love III,0.245,12.745,52
2011,0,31557,Jim Herman,0.244,13.933,57
2011,0,29910,Blake Adams,0.241,25.271,105
2011,0,23353,J.J. Henry,0.239,18.867,79
2011,0,21753,Brian Davis,0.226,20.827,92
2011,0,23621,Rory Sabbatini,0.218,13.275,61
2011,0,20848,Ángel Cabrera,0.217,7.588,35
2011,0,26758,David Hearn,0.217,16.462,76
2011,0,1766,Billy Mayfair,0.213,18.122,85
2011,0,28089,Jason Day,0.204,12.064,59
2011,0,30946,Alex Prugh,0.204,14.507,71
2011,0,25444,Justin Hicks,0.202,8.905,44
2011,0,25818,Scott Piercy,0.201,12.641,63
2011,0,25562,Andres Romero,0.201,13.67,68
2011,0,20572,Rod Pampling,0.193,11.608,60
2011,0,22293,Heath Slocum,0.192,14.203,74
2011,0,22371,Aaron Baddeley,0.19,11.751,62
2011,0,22405,Justin Rose,0.186,11.704,63
2011,0,10585,Scott McCarron,0.181,9.777,54
2011,0,21961,Charles Howell III,0.168,15.295,91
2011,0,2206,David Toms,0.166,9.795,59
2011,0,31193,Jim Renner,0.162,8.562,53
2011,0,26596,Ryan Moore,0.158,9.453,60
2011,0,23548,Bill Lunde,0.156,11.978,77
2011,0,33419,Cameron Tringale,0.154,14.929,97
2011,0,24663,Y.E. Yang,0.152,6.379,42
2011,0,32366,Kevin Chappell,0.14,8.555,61
2011,0,1810,Phil Mickelson,0.14,8.109,58
2011,0,27974,Sung Kang,0.135,6.881,51
2011,0,32698,Bobby Gates,0.133,8.905,67
2011,0,24490,George McNeill,0.13,7.523,58
2011,0,27649,Brandt Snedeker,0.127,8.535,67
2011,0,6522,Ernie Els,0.121,7.133,59
2011,0,29518,Brendan Steele,0.118,9.099,77
2011,0,23497,Tag Ridings,0.114,8.429,74
2011,0,25345,Carl Pettersson,0.113,10.142,90
2011,0,26679,Kevin Stadler,0.109,7.972,73
2011,0,20498,Briny Baird,0.101,4.946,49
2011,0,23541,Ben Crane,0.101,6.277,62
2011,0,27466,Spencer Levin,0.097,9.085,94
2011,0,12510,Chad Campbell,0.082,7.139,87
2011,0,8725,Tom Gillis,0.076,3.812,50
2011,0,33413,Ben Martin,0.073,4.743,65
2011,0,31401,Zack Miller,0.057,4.246,75
2011,0,6527,Steve Stricker,0.047,2.507,53
2011,0,25240,D.A. Points,0.044,3.226,74
2011,0,23983,Luke Donald,0.04,2.092,52
2011,0,19970,Robert Karlsson,0.038,1.689,45
2011,0,8075,Jerry Kelly,0.038,2.602,68
2011,0,34255,Joseph Bramlett,0.03,1.803,61
2011,0,28486,Michael Putnam,0.02,1.066,53
2011,0,22046,Geoff Ogilvy,0.017,0.926,54
2011,0,22348,Nick O'Hern,0.013,0.957,76
2011,0,24024,Zach Johnson,0.012,0.739,64
2011,0,21878,Mark Wilson,0.007,0.489,70
2011,0,1313,Steve Elkington,-0.004,-0.176,42
2011,0,26287,Roland Thatcher,-0.007,-0.427,61
2011,0,24846,Ricky Barnes,-0.011,-0.72,64
2011,0,24604,Hunter Haas,-0.015,-1.238,85
2011,0,10809,Jim Furyk,-0.017,-1.177,70
2011,0,21731,Freddie Jacobson,-0.017,-1.165,70
2011,0,8537,J.P. Hayes,-0.035,-1.686,48
2011,0,31202,William McGirt,-0.039,-3.547,92
2011,0,24925,Jonathan Byrd,-0.041,-2.946,72
2011,0,22621,Ben Curtis,-0.046,-2.824,62
