YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOT DIST. (FT),TOT BIRDIE PUTTS MADE,LONGEST MADE (FT),SHORTEST MADE (FT)
2023,0,24925,Jonathan Byrd,"8' 11""",958.083,107,"56' 10""","6"""
2023,0,36801,Mark Hubbard,"8' 11""",2891.583,325,"55' 3""","2"""
2023,0,39971,Sungjae Im,"8' 11""",3047.833,342,"52' 7""","2"""
2023,0,48117,Kurt Kitayama,"8' 11""",1743.75,195,"46' 2""","1"""
2023,0,49960,Sepp Straka,"8' 11""",2602.583,293,"61' 3""","2"""
2023,0,33408,Tyson Alexander,"8' 10""",2088.083,236,"47' 7""","2"""
2023,0,56630,Akshay Bhatia,"8' 10""",1868.25,211,"56' 11""","4"""
2023,0,47591,Eric Cole,"8' 10""",3895.667,442,"69' 9""","2"""
2023,0,54421,Garrick Higgo,"8' 10""",3010.667,342,"62' 0""","2"""
2023,0,51950,Max McGreevy,"8' 10""",1583.833,179,"36' 5""","1"""
2023,0,47995,Davis Riley,"8' 10""",2475.583,280,"49' 9""","3"""
2023,0,46441,Robby Shelton,"8' 10""",2390.917,271,"58' 8""","4"""
2023,0,40006,Erik van Rooyen,"8' 10""",1850.833,210,"52' 1""","2"""
2023,0,45242,Kevin Yu,"8' 10""",1718.417,195,"58' 4""","2"""
2023,0,37338,Zecheng Dou,"8' 9""",2433.167,277,"61' 6""","3"""
2023,0,51414,Brent Grant,"8' 9""",1574.167,180,"61' 5""","1"""
2023,0,46717,Viktor Hovland,"8' 9""",2571.333,294,"32' 4""","3"""
2023,0,28237,Rory McIlroy,"8' 9""",2127.333,243,"44' 5""","2"""
2023,0,46601,Trey Mullinax,"8' 9""",1972.417,226,"66' 1""","2"""
2023,0,24140,Sean O'Hair,"8' 9""",913.667,104,"39' 5""","5"""
2023,0,23320,Ryan Palmer,"8' 9""",2038.333,232,"51' 10""","3"""
2023,0,35450,Patrick Cantlay,"8' 8""",2390.75,275,"58' 11""","5"""
2023,0,34046,Jordan Spieth,"8' 8""",1932.75,224,"57' 4""","3"""
2023,0,33448,Justin Thomas,"8' 8""",2251.917,261,"41' 1""","1"""
2023,0,58967,Trevor Werbylo,"8' 8""",1535.583,177,"54' 10""","2"""
2023,0,55454,Carl Yuan,"8' 8""",2324.0,269,"50' 10""","1"""
2023,0,49453,Trevor Cone,"8' 7""",2015.417,234,"39' 7""","2"""
2023,0,40098,Matt Fitzpatrick,"8' 7""",1941.417,226,"39' 7""","3"""
2023,0,39058,Lucas Herbert,"8' 7""",1534.417,178,"52' 4""","1"""
2023,0,29221,Webb Simpson,"8' 7""",1538.667,180,"36' 5""","1"""
2023,0,35617,Martin Trainer,"8' 7""",1166.5,136,"29' 7""","6"""
2023,0,31323,Gary Woodland,"8' 7""",2266.0,264,"49' 11""","1"""
2023,0,51766,Wyndham Clark,"8' 6""",2873.5,339,"44' 10""","3"""
2023,0,25632,Jimmy Walker,"8' 6""",2182.667,257,"39' 5""","2"""
2023,0,51070,Vincent Norrman,"8' 5""",2053.833,245,"41' 2""","3"""
2023,0,39335,Kevin Roy,"8' 5""",1561.5,185,"38' 3""","2"""
2023,0,52372,Cameron Champ,"8' 4""",1838.917,220,"51' 0""","3"""
2023,0,12716,Charley Hoffman,"8' 4""",1638.917,197,"39' 1""","3"""
2023,0,37455,Si Woo Kim,"8' 4""",2703.083,325,"43' 1""","4"""
2023,0,32757,Patton Kizzire,"8' 4""",2449.0,295,"40' 8""","1"""
2023,0,58168,Davis Thompson,"8' 3""",2582.833,313,"47' 7""","2"""
2023,0,57366,Cameron Young,"8' 2""",2236.0,273,"40' 8""","1"""
2023,0,48084,Wesley Bryan,"8' 1""",789.75,98,"44' 8""","2"""
2023,0,33948,Byeong Hun An,"8' 0""",2604.917,324,"49' 11""","2"""
2022,0,47993,Denny McCarthy,"11' 7""",3401.917,294,63,"6"""
2022,0,35617,Martin Trainer,"11' 1""",2362.583,213,71,"7"""
2022,0,31557,Jim Herman,"11' 0""",1337.5,122,49,"3"""
2022,0,24024,Zach Johnson,"11' 0""",1984.75,180,71,"6"""
2022,0,29478,Kevin Kisner,"10' 11""",2204.0,202,48,"5"""
2022,0,36884,Ben Kohles,"10' 11""",1841.333,169,54,"2"""
2022,0,32640,Troy Merritt,"10' 11""",2742.333,252,66,"5"""
2022,0,10381,Curtis Thompson,"10' 11""",1428.25,131,70,"3"""
2022,0,30927,Brendon Todd,"10' 11""",2771.25,253,66,"3"""
2022,0,54783,Dylan Wu,"10' 11""",1751.583,161,50,"6"""
2022,0,27895,Jonas Blixt,"10' 9""",1401.25,130,52,"5"""
2022,0,27095,Nick Watney,"10' 9""",2045.583,190,56,"1"""
2022,0,32150,Michael Thompson,"10' 8""",2804.25,262,62,"3"""
2022,0,35461,Beau Hossler,"10' 7""",2212.5,209,59,"1"""
2022,0,56278,Matthew Wolff,"10' 7""",1429.917,135,64,"1"""
2022,0,36326,David Lipsky,"10' 6""",2653.5,252,51,"3"""
2022,0,27349,Alex Noren,"10' 6""",1746.917,167,57,"2"""
2022,0,23983,Luke Donald,"10' 5""",1876.583,180,39,"2"""
2022,0,49947,Taylor Moore,"10' 5""",3031.333,290,61,"2"""
2022,0,22405,Justin Rose,"10' 5""",1400.667,135,53,"8"""
2022,0,25493,Nick Taylor,"10' 5""",2313.917,223,53,"8"""
2022,0,19803,Ryan Armour,"10' 4""",1191.333,115,41,"4"""
2022,0,49298,Kramer Hickok,"10' 4""",2474.083,240,59,"4"""
2022,0,24925,Jonathan Byrd,"10' 3""",1388.0,135,47,"5"""
2022,0,27974,Sung Kang,"10' 3""",2286.75,224,64,"3"""
2022,0,35449,Adam Long,"10' 3""",2571.333,250,54,"4"""
2022,0,22056,Cameron Percy,"10' 3""",1154.417,113,54,"3"""
2022,0,34256,Andrew Putnam,"10' 3""",2893.417,282,45,"5"""
2022,0,36699,Patrick Rodgers,"10' 3""",2322.25,226,44,"2"""
2022,0,34610,Matthias Schwab,"10' 3""",1950.667,190,47,"3"""
2022,0,34264,Hudson Swafford,"10' 3""",1869.667,182,54,"2"""
2022,0,32139,Danny Willett,"10' 3""",1355.75,132,51,"1"""
2022,0,20229,Stewart Cink,"10' 2""",2342.583,231,59,"2"""
2022,0,29725,Tony Finau,"10' 2""",2903.333,286,69,"1"""
2022,0,33597,Harry Higgs,"10' 2""",2040.167,201,57,"3"""
2022,0,33490,Bo Hoag,"10' 2""",1187.417,117,78,"3"""
2022,0,48117,Kurt Kitayama,"10' 2""",1722.833,169,58,"3"""
2022,0,46442,Maverick McNealy,"10' 2""",2910.0,287,70,"4"""
2022,0,47983,Chad Ramey,"10' 2""",1888.333,186,59,"3"""
2022,0,33486,Roger Sloan,"10' 2""",2335.25,229,62,"6"""
2022,0,45522,Christiaan Bezuidenhout,"10' 1""",1906.25,189,58,"3"""
2022,0,29535,Brice Garnett,"10' 1""",2092.75,208,41,"1"""
2022,0,40115,Adam Svensson,"10' 1""",3341.25,331,60,"1"""
2022,0,34363,Tyrrell Hatton,"10' 0""",1802.083,180,46,"1"""
2022,0,54421,Garrick Higgo,"10' 0""",1273.083,127,73,"2"""
2022,0,24138,Ian Poulter,"10' 0""",1266.917,127,63,"5"""
2022,0,49960,Sepp Straka,"10' 0""",2576.667,257,54,"1"""
2022,0,28114,Dawie van der Walt,"10' 0""",1610.083,161,41,"4"""
2022,0,27770,Camilo Villegas,"10' 0""",1610.5,161,52,"4"""
2022,0,37212,Paul Barjon,"9' 11""",2229.583,225,43,"2"""
2022,0,35506,Mackenzie Hughes,"9' 11""",2258.5,227,55,"1"""
2022,0,33122,Russell Knox,"9' 11""",2308.833,233,59,"4"""
2022,0,26476,Chez Reavie,"9' 11""",2323.5,234,53,"2"""
2022,0,30692,Scott Stallings,"9' 11""",3076.333,309,41,"2"""
2022,0,48084,Wesley Bryan,"9' 10""",1300.0,132,66,"5"""
2022,0,46435,Austin Cook,"9' 10""",1782.833,181,68,"7"""
2022,0,30911,Tommy Fleetwood,"9' 10""",1430.333,146,64,"5"""
2022,0,25900,Lucas Glover,"9' 10""",2888.917,295,44,"7"""
2022,0,28775,Nate Lashley,"9' 10""",2278.75,231,42,"5"""
2022,0,34466,Peter Malnati,"9' 10""",3162.167,321,53,"1"""
2022,0,51997,Andrew Novak,"9' 10""",1683.833,171,57,"1"""
2022,0,24361,Pat Perez,"9' 10""",1711.0,174,42,"3"""
2022,0,51890,Greyson Sigg,"9' 10""",2430.833,247,57,"5"""
2022,0,25686,Jason Dufner,"9' 9""",1156.917,119,48,"7"""
2022,0,29974,Branden Grace,"9' 9""",1355.0,139,49,"2"""
2022,0,35310,Lanto Griffin,"9' 9""",2389.083,246,60,"2"""
2022,0,54628,Lee Hodges,"9' 9""",2691.917,275,57,"4"""
2022,0,36799,Stephan Jaeger,"9' 9""",2556.833,262,70,"5"""
2022,0,23108,Matt Kuchar,"9' 9""",2020.083,208,48,"6"""
2022,0,29908,C.T. Pan,"9' 9""",2476.0,255,88,"4"""
2022,0,46970,Jon Rahm,"9' 9""",2156.0,222,38,"3"""
2022,0,53165,Doc Redman,"9' 9""",2038.25,209,47,"10"""
2022,0,47856,Seth Reeves,"9' 9""",1742.667,179,55,"5"""
2022,0,37275,Sam Ryder,"9' 9""",2756.917,282,59,"8"""
2022,0,29221,Webb Simpson,"9' 9""",1826.75,188,56,"3"""
2022,0,47128,Richy Werenski,"9' 9""",1732.25,177,61,"2"""
2022,0,45540,Jared Wolfe,"9' 9""",1446.75,149,50,"6"""
2022,0,36801,Mark Hubbard,"9' 8""",1924.167,199,48,"4"""
2022,0,35879,Kelly Kraft,"9' 8""",1906.917,198,49,"2"""
2022,0,49766,Hank Lebioda,"9' 8""",2260.167,233,44,"3"""
2022,0,33204,Shane Lowry,"9' 8""",1633.0,169,41,"7"""
2022,0,39546,Keith Mitchell,"9' 8""",2692.083,278,45,"2"""
2022,0,23621,Rory Sabbatini,"9' 8""",1744.833,180,38,"6"""
2022,0,48699,Callum Tarren,"9' 8""",1983.0,205,44,"3"""
2022,0,23325,Vaughn Taylor,"9' 8""",1389.583,144,57,"1"""
2022,0,39436,Joshua Creel,"9' 7""",1172.5,122,55,"6"""
2022,0,28089,Jason Day,"9' 7""",1781.75,186,45,"3"""
2022,0,35110,Brett Drewitt,"9' 7""",1201.667,125,45,"5"""
2022,0,39971,Sungjae Im,"9' 7""",2829.583,296,45,"1"""
2022,0,40162,Justin Lower,"9' 7""",1872.917,195,52,"1"""
2022,0,51950,Max McGreevy,"9' 7""",1708.333,179,52,"9"""
2022,0,28252,Seamus Power,"9' 7""",2120.083,221,45,"3"""
2022,0,39953,Chase Seiffert,"9' 7""",1114.833,116,55,"9"""
2022,0,48887,Matt Wallace,"9' 7""",1618.333,169,53,"2"""
2022,0,33141,Keegan Bradley,"9' 6""",2381.917,251,53,"3"""
2022,0,34076,Joel Dahmen,"9' 6""",2562.5,270,65,"3"""
2022,0,45609,Tyler Duncan,"9' 6""",2167.333,229,53,"2"""
2022,0,24924,Bill Haas,"9' 6""",1974.417,208,54,"3"""
2022,0,27936,Martin Laird,"9' 6""",1824.25,192,62,"1"""
2022,0,32791,K.H. Lee,"9' 6""",3007.75,317,51,"2"""
2022,0,49771,J.T. Poston,"9' 6""",2609.417,275,43,"2"""
2022,0,55708,Hayden Buckley,"9' 5""",2482.083,263,51,"3"""
2022,0,29970,Dylan Frittelli,"9' 5""",2243.5,238,43,"2"""
2022,0,34563,Chesson Hadley,"9' 5""",2201.75,233,52,"6"""
2022,0,27129,Luke List,"9' 5""",2105.667,224,52,"5"""
2022,0,50525,Collin Morikawa,"9' 5""",1778.583,189,58,"1"""
2022,0,29289,S.Y. Noh,"9' 5""",1548.083,165,50,"1"""
2022,0,40250,Taylor Pendrith,"9' 5""",2112.083,224,51,"4"""
2022,0,47529,Mito Pereira,"9' 5""",2592.25,276,49,"1"""
2022,0,27649,Brandt Snedeker,"9' 5""",1349.417,143,49,"1"""
2022,0,31560,Brian Stuard,"9' 5""",1855.917,197,59,"9"""
2022,0,40098,Matt Fitzpatrick,"9' 4""",1546.417,165,48,"2"""
2022,0,33399,Adam Hadwin,"9' 4""",2559.25,275,58,"2"""
2022,0,35532,Tom Hoge,"9' 4""",2477.333,266,47,"4"""
2022,0,36852,Jim Knous,"9' 4""",1157.0,124,41,"1"""
2022,0,36689,Brooks Koepka,"9' 4""",1382.167,148,48,"4"""
2022,0,26851,Marc Leishman,"9' 4""",2340.167,250,55,"2"""
2022,0,45486,Joaquin Niemann,"9' 4""",2190.75,234,57,"3"""
2022,0,34360,Patrick Reed,"9' 4""",1452.667,156,37,"3"""
2022,0,24502,Adam Scott,"9' 4""",2260.167,242,43,"1"""
2022,0,46340,Alex Smalley,"9' 4""",2370.75,253,79,"3"""
2022,0,32333,Kevin Tway,"9' 4""",1989.917,214,73,"3"""
2022,0,52374,Brandon Wu,"9' 4""",1732.25,185,62,"4"""
2022,0,47483,Will Zalatoris,"9' 4""",2293.417,246,58,"3"""
2022,0,32366,Kevin Chappell,"9' 3""",1429.167,154,48,"3"""
2022,0,51766,Wyndham Clark,"9' 3""",2532.333,273,51,"1"""
2022,0,31646,Emiliano Grillo,"9' 3""",2594.833,281,51,"3"""
2022,0,46550,Brandon Hagy,"9' 3""",1961.75,212,69,"1"""
2022,0,25818,Scott Piercy,"9' 3""",2144.917,232,46,"4"""
2022,0,47995,Davis Riley,"9' 3""",2910.0,314,48,"2"""
2022,0,27214,Kevin Streelman,"9' 3""",2433.917,264,48,"4"""
2022,0,27064,Jhonattan Vegas,"9' 3""",1909.25,207,63,"2"""
2022,0,31323,Gary Woodland,"9' 3""",1710.667,185,50,"2"""
2022,0,45526,Abraham Ancer,"9' 2""",1470.0,160,38,"1"""
2022,0,47504,Sam Burns,"9' 2""",2657.833,291,53,"2"""
2022,0,34098,Russell Henley,"9' 2""",2288.917,250,67,"6"""
2022,0,39058,Lucas Herbert,"9' 2""",1228.833,134,51,"11"""
2022,0,28237,Rory McIlroy,"9' 2""",2056.667,225,48,"1"""
2022,0,25198,Francesco Molinari,"9' 2""",1229.167,134,52,"1"""
2022,0,33667,Carlos Ortiz,"9' 2""",1608.167,176,58,"4"""
2022,0,46046,Scottie Scheffler,"9' 2""",2653.5,290,53,"4"""
2022,0,32816,Satoshi Kodaira,"9' 1""",1357.583,150,43,"4"""
2022,0,36871,Matthew NeSmith,"9' 1""",2456.583,270,45,"2"""
2022,0,47347,Adam Schenk,"9' 1""",2235.583,246,43,"1"""
2022,0,39324,J.J. Spaun,"9' 1""",2523.0,277,46,"1"""
2022,0,39977,Max Homa,"9' 0""",2455.833,272,49,"1"""
2022,0,34174,John Huh,"9' 0""",2138.333,238,44,"3"""
2022,0,30926,Chris Kirk,"9' 0""",2021.333,225,50,"2"""
2022,0,48822,Sebastián Muñoz,"9' 0""",2276.667,252,45,"2"""
2022,0,33419,Cameron Tringale,"9' 0""",2246.5,249,56,"1"""
2022,0,32102,Rickie Fowler,"8' 11""",1580.917,178,52,"3"""
2022,0,46717,Viktor Hovland,"8' 11""",2062.417,231,46,"6"""
2022,0,30163,Henrik Norlander,"8' 11""",1726.417,194,42,"1"""
2022,0,27139,David Skinns,"8' 11""",1741.917,196,36,"6"""
2022,0,51894,Vince Whaley,"8' 11""",2230.25,251,35,"3"""
2022,0,30978,Kiradech Aphibarnrat,"8' 10""",1088.5,123,32,"2"""
2022,0,39997,Corey Conners,"8' 10""",2340.833,266,48,"3"""
2022,0,52375,Doug Ghim,"8' 10""",1884.833,214,49,"5"""
2022,0,47988,Nick Hardy,"8' 10""",1420.75,161,38,"2"""
2022,0,21961,Charles Howell III,"8' 10""",1638.583,186,38,"2"""
2022,0,51634,Sahith Theegala,"8' 10""",3043.0,346,42,"1"""
2022,0,24980,Scott Gutschewski,"8' 9""",1142.5,130,31,"3"""
2022,0,32757,Patton Kizzire,"8' 9""",2467.583,282,45,"2"""
2022,0,46601,Trey Mullinax,"8' 9""",2273.25,259,52,"2"""
2022,0,40006,Erik van Rooyen,"8' 9""",1341.75,153,44,"6"""
2022,0,45157,Cam Davis,"8' 8""",2547.833,295,49,"3"""
2022,0,32448,James Hahn,"8' 8""",1691.667,195,43,"1"""
2022,0,32839,Hideki Matsuyama,"8' 8""",2020.5,233,45,"4"""
2022,0,29518,Brendan Steele,"8' 8""",1749.417,202,50,"5"""
2022,0,29420,Billy Horschel,"8' 7""",1660.833,194,49,"1"""
2022,0,26300,Matt Jones,"8' 7""",1623.417,189,52,"2"""
2022,0,30944,Jason Kokrak,"8' 7""",1563.583,183,39,"2"""
2022,0,46414,Aaron Rai,"8' 7""",2016.25,236,39,"4"""
2022,0,34046,Jordan Spieth,"8' 7""",2057.5,240,39,"3"""
2022,0,57366,Cameron Young,"8' 7""",2469.667,289,45,"2"""
2022,0,31420,Anirban Lahiri,"8' 6""",1660.75,196,38,"4"""
2022,0,34431,Robert Streb,"8' 6""",2011.417,236,38,"2"""
2022,0,49964,Aaron Wise,"8' 6""",2489.0,293,49,"1"""
2022,0,34255,Joseph Bramlett,"8' 5""",1944.333,232,60,"4"""
2022,0,46402,Talor Gooch,"8' 5""",1750.75,207,53,"7"""
2022,0,23320,Ryan Palmer,"8' 5""",1411.5,167,45,"1"""
2022,0,48081,Xander Schauffele,"8' 5""",2107.0,250,38,"2"""
2022,0,35450,Patrick Cantlay,"8' 4""",1891.917,228,44,"2"""
2022,0,37455,Si Woo Kim,"8' 4""",2479.75,297,39,"3"""
2022,0,37189,Harold Varner III,"8' 4""",1729.5,208,57,"2"""
2022,0,27644,Brian Harman,"8' 3""",2135.833,258,35,"1"""
2022,0,35891,Cameron Smith,"8' 2""",1793.5,219,42,"5"""
2022,0,50095,Austin Smotherman,"8' 2""",1925.667,237,44,"1"""
2022,0,29926,Danny Lee,"8' 0""",1012.25,127,37,"3"""
2022,0,12716,Charley Hoffman,"7' 11""",1699.0,214,47,"2"""
2022,0,32662,Michael Gligic,"7' 10""",1606.25,205,57,"5"""
2022,0,33448,Justin Thomas,"7' 10""",2081.583,265,44,"1"""
2022,0,52372,Cameron Champ,"7' 9""",1287.417,167,35,"4"""
2021,0,24781,Hunter Mahan,"11' 8""",1594.083,137,60,"2"""
2021,0,24024,Zach Johnson,"11' 6""",3031.0,263,62,"4"""
2021,0,19803,Ryan Armour,"11' 2""",2697.5,242,56,"1"""
2021,0,32618,Rhein Gibson,"10' 11""",1382.5,127,47,"5"""
2021,0,49766,Hank Lebioda,"10' 10""",2222.833,205,70,"3"""
2021,0,32640,Troy Merritt,"10' 8""",2902.583,273,60,"3"""
2021,0,23623,Bo Van Pelt,"10' 8""",1903.0,179,92,"4"""
2021,0,26499,Rafa Cabrera Bello,"10' 7""",2047.417,193,49,"5"""
2021,0,29974,Branden Grace,"10' 6""",2304.083,219,65,"1"""
2021,0,34563,Chesson Hadley,"10' 6""",2204.75,210,48,"7"""
2021,0,29478,Kevin Kisner,"10' 6""",2652.917,253,48,"1"""
2021,0,32816,Satoshi Kodaira,"10' 6""",2448.583,233,64,"7"""
2021,0,22405,Justin Rose,"10' 6""",1590.0,152,43,"2"""
2021,0,31560,Brian Stuard,"10' 6""",3285.25,313,64,"3"""
2021,0,34099,Harris English,"10' 5""",3341.0,322,57,"1"""
2021,0,29535,Brice Garnett,"10' 5""",2465.417,236,45,"3"""
2021,0,36801,Mark Hubbard,"10' 5""",3303.333,316,48,"4"""
2021,0,27649,Brandt Snedeker,"10' 5""",2820.417,270,51,"2"""
2021,0,35658,Kris Ventura,"10' 5""",1742.167,167,58,"3"""
2021,0,33399,Adam Hadwin,"10' 4""",2706.667,262,68,"4"""
2021,0,46442,Maverick McNealy,"10' 4""",2505.333,243,51,"3"""
2021,0,25900,Lucas Glover,"10' 3""",3074.25,299,49,"6"""
2021,0,26758,David Hearn,"10' 3""",1574.25,154,40,"5"""
2021,0,26329,Louis Oosthuizen,"10' 3""",2323.0,227,50,"7"""
2021,0,53165,Doc Redman,"10' 3""",2292.417,223,64,"3"""
2021,0,23621,Rory Sabbatini,"10' 3""",2581.0,252,58,"6"""
2021,0,30927,Brendon Todd,"10' 3""",2502.917,245,49,"3"""
2021,0,34314,Sebastian Cappelen,"10' 2""",1167.75,115,38,"6"""
2021,0,35506,Mackenzie Hughes,"10' 2""",2595.417,256,56,"3"""
2021,0,49771,J.T. Poston,"10' 2""",2766.0,272,56,"4"""
2021,0,24138,Ian Poulter,"10' 2""",1927.5,189,66,"6"""
2021,0,23325,Vaughn Taylor,"10' 2""",2111.333,208,49,"1"""
2021,0,46435,Austin Cook,"10' 1""",2120.667,210,47,"1"""
2021,0,39977,Max Homa,"10' 1""",2463.417,245,63,"6"""
2021,0,32150,Michael Thompson,"10' 1""",2281.333,227,46,"6"""
2021,0,27095,Nick Watney,"10' 1""",1238.333,123,56,"8"""
2021,0,33404,Chris Baker,"10' 0""",1175.917,118,51,"3"""
2021,0,24361,Pat Perez,"10' 0""",2859.5,285,56,"1"""
2021,0,32139,Danny Willett,"10' 0""",878.167,88,39,"1"""
2021,0,39997,Corey Conners,"9' 11""",3170.75,319,38,"5"""
2021,0,48045,Michael Gellerman,"9' 11""",1102.083,111,59,"6"""
2021,0,24924,Bill Haas,"9' 11""",1031.917,104,59,"3"""
2021,0,49298,Kramer Hickok,"9' 11""",1889.5,190,57,"5"""
2021,0,12716,Charley Hoffman,"9' 11""",3338.25,336,68,"3"""
2021,0,27141,J.B. Holmes,"9' 11""",1543.5,155,70,"4"""
2021,0,29926,Danny Lee,"9' 11""",1935.917,196,56,"3"""
2021,0,22056,Cameron Percy,"9' 11""",2080.25,210,59,"2"""
2021,0,34431,Robert Streb,"9' 11""",2145.25,216,52,"3"""
2021,0,45526,Abraham Ancer,"9' 10""",3252.0,332,58,"3"""
2021,0,40026,Daniel Berger,"9' 10""",2962.667,301,77,"4"""
2021,0,24357,K.J. Choi,"9' 10""",1234.25,126,50,"2"""
2021,0,20229,Stewart Cink,"9' 10""",2817.25,287,53,"1"""
2021,0,47993,Denny McCarthy,"9' 10""",2559.75,261,56,"1"""
2021,0,26476,Chez Reavie,"9' 10""",2297.333,233,62,"1"""
2021,0,30110,Kyle Stanley,"9' 10""",2226.417,227,69,"7"""
2021,0,40006,Erik van Rooyen,"9' 10""",2524.0,257,43,"1"""
2021,0,32070,Rafael Campos,"9' 9""",1479.75,152,48,"6"""
2021,0,35450,Patrick Cantlay,"9' 9""",2799.0,287,62,"1"""
2021,0,23983,Luke Donald,"9' 9""",1375.75,141,36,"4"""
2021,0,40098,Matt Fitzpatrick,"9' 9""",1954.167,201,43,"3"""
2021,0,29479,Scott Brown,"9' 8""",2243.0,232,67,"3"""
2021,0,25686,Jason Dufner,"9' 8""",2426.667,250,47,"2"""
2021,0,30925,Dustin Johnson,"9' 8""",2404.333,248,61,"1"""
2021,0,23108,Matt Kuchar,"9' 8""",2009.583,208,67,"3"""
2021,0,37275,Sam Ryder,"9' 8""",2249.917,232,42,"1"""
2021,0,29221,Webb Simpson,"9' 8""",2494.417,257,53,"2"""
2021,0,32662,Michael Gligic,"9' 7""",1965.583,206,52,"4"""
2021,0,33410,Andrew Landry,"9' 7""",2063.583,216,50,"5"""
2021,0,28775,Nate Lashley,"9' 7""",1740.083,181,46,"3"""
2021,0,27942,Rob Oppenheim,"9' 7""",2019.5,210,47,"8"""
2021,0,33667,Carlos Ortiz,"9' 7""",2935.333,307,83,"5"""
2021,0,49960,Sepp Straka,"9' 7""",2869.583,300,79,"4"""
2021,0,47128,Richy Werenski,"9' 7""",2593.0,271,46,"3"""
2021,0,32254,Xinjun Zhang,"9' 7""",1346.25,140,74,"8"""
2021,0,28420,Ryan Brehm,"9' 6""",1080.583,114,51,"2"""
2021,0,31646,Emiliano Grillo,"9' 6""",2508.5,263,53,"5"""
2021,0,31557,Jim Herman,"9' 6""",1886.25,198,55,"6"""
2021,0,26300,Matt Jones,"9' 6""",2840.0,299,60,"1"""
2021,0,27936,Martin Laird,"9' 6""",2275.417,240,35,"4"""
2021,0,36699,Patrick Rodgers,"9' 6""",2569.75,271,40,"4"""
2021,0,39953,Chase Seiffert,"9' 6""",1837.583,194,52,"3"""
2021,0,48887,Matt Wallace,"9' 6""",1277.667,135,39,"11"""
2021,0,32448,James Hahn,"9' 5""",2196.0,233,55,"5"""
2021,0,27554,Scott Harrington,"9' 5""",1814.917,193,44,"4"""
2021,0,34098,Russell Henley,"9' 5""",2672.417,285,58,"3"""
2021,0,33597,Harry Higgs,"9' 5""",2796.333,298,64,"4"""
2021,0,33490,Bo Hoag,"9' 5""",2369.583,251,64,"1"""
2021,0,27974,Sung Kang,"9' 5""",2098.25,222,41,"1"""
2021,0,30926,Chris Kirk,"9' 5""",2469.667,262,53,"1"""
2021,0,31420,Anirban Lahiri,"9' 5""",1851.333,196,57,"4"""
2021,0,48822,Sebastián Muñoz,"9' 5""",3272.833,348,56,"3"""
2021,0,27349,Alex Noren,"9' 5""",2487.5,263,44,"3"""
2021,0,29908,C.T. Pan,"9' 5""",2070.833,220,45,"2"""
2021,0,30692,Scott Stallings,"9' 5""",2166.5,230,58,"3"""
2021,0,25493,Nick Taylor,"9' 5""",2772.5,294,54,"2"""
2021,0,23788,D.J. Trahan,"9' 5""",1372.917,146,45,"7"""
2021,0,37189,Harold Varner III,"9' 5""",2788.75,296,50,"2"""
2021,0,49964,Aaron Wise,"9' 5""",2591.0,276,62,"1"""
2021,0,33120,Mark Anderson,"9' 4""",1061.667,114,39,"4"""
2021,0,29268,Bronson Burgoon,"9' 4""",1757.167,189,44,"1"""
2021,0,46402,Talor Gooch,"9' 4""",2774.333,298,54,"1"""
2021,0,56762,Will Gordon,"9' 4""",2379.25,256,66,"2"""
2021,0,39971,Sungjae Im,"9' 4""",4122.167,443,49,"1"""
2021,0,33122,Russell Knox,"9' 4""",2540.167,272,40,"6"""
2021,0,34466,Peter Malnati,"9' 4""",2286.75,244,51,"2"""
2021,0,47347,Adam Schenk,"9' 4""",2813.75,302,50,"1"""
2021,0,39324,J.J. Spaun,"9' 4""",1593.5,170,59,"1"""
2021,0,29518,Brendan Steele,"9' 4""",2130.5,229,51,"1"""
2021,0,48119,Ben Taylor,"9' 4""",1037.417,111,53,"11"""
2021,0,33419,Cameron Tringale,"9' 4""",3049.917,326,58,"2"""
2021,0,27770,Camilo Villegas,"9' 4""",2030.083,218,49,"4"""
2021,0,32757,Patton Kizzire,"9' 3""",3376.167,366,73,"2"""
2021,0,33413,Ben Martin,"9' 3""",1092.917,118,44,"3"""
2021,0,34213,Grayson Murray,"9' 3""",967.75,105,47,"6"""
2021,0,34256,Andrew Putnam,"9' 3""",2345.333,254,43,"2"""
2021,0,34046,Jordan Spieth,"9' 3""",2737.417,297,48,"1"""
2021,0,25632,Jimmy Walker,"9' 3""",1694.25,183,42,"6"""
2021,0,22371,Aaron Baddeley,"9' 2""",1119.0,122,46,"4"""
2021,0,30911,Tommy Fleetwood,"9' 2""",1452.667,158,56,"5"""
2021,0,21961,Charles Howell III,"9' 2""",1562.25,171,57,"7"""
2021,0,35104,Tom Lewis,"9' 2""",2067.167,225,45,"3"""
2021,0,33204,Shane Lowry,"9' 2""",2179.083,237,45,"3"""
2021,0,26331,Charl Schwartzel,"9' 2""",2422.5,264,50,"6"""
2021,0,46441,Robby Shelton,"9' 2""",2093.917,229,56,"6"""
2021,0,27214,Kevin Streelman,"9' 2""",2930.833,319,42,"3"""
2021,0,39975,Michael Kim,"9' 1""",1475.333,163,49,"6"""
2021,0,30944,Jason Kokrak,"9' 1""",2907.0,321,54,"2"""
2021,0,26851,Marc Leishman,"9' 1""",2024.083,222,48,"2"""
2021,0,46046,Scottie Scheffler,"9' 1""",3307.833,364,42,"4"""
