YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL VERT. LAUNCH ANGLE,TOTAL ATTEMPTS
2016,0,33448,Justin Thomas,12.91,1032.68,80
2016,0,29485,Brett Stegmaier,12.88,1082.17,84
2016,0,20157,Retief Goosen,12.85,745.06,58
2016,0,33461,Morgan Hoffmann,12.84,821.51,64
2016,0,32618,Rhein Gibson,12.65,518.79,41
2016,0,23325,Vaughn Taylor,12.63,909.59,72
2016,0,39975,Michael Kim,12.54,1153.77,92
2016,0,24912,Will MacKenzie,12.52,876.27,70
2016,0,29926,Danny Lee,12.5,924.99,74
2016,0,28089,Jason Day,12.46,697.53,56
2016,0,34563,Chesson Hadley,12.46,934.77,75
2016,0,24461,Thomas Aiken,12.42,571.38,46
2016,0,6522,Ernie Els,12.42,720.35,58
2016,0,24357,K.J. Choi,12.33,850.94,69
2016,0,28092,D.H. Lee,12.29,540.81,44
2016,0,25818,Scott Piercy,12.11,774.92,64
2016,0,20472,Alex Cejka,12.09,628.78,52
2016,0,33141,Keegan Bradley,12.08,760.91,63
2016,0,35879,Kelly Kraft,12.08,519.59,43
2016,0,32448,James Hahn,12.07,760.59,63
2016,0,34262,Jon Curran,11.99,1079.46,90
2016,0,27141,J.B. Holmes,11.98,742.84,62
2016,0,31420,Anirban Lahiri,11.95,657.45,55
2016,0,34174,John Huh,11.92,953.31,80
2016,0,28475,Jeff Overton,11.89,832.62,70
2016,0,20766,Padraig Harrington,11.88,522.82,44
2016,0,29223,Sam Saunders,11.88,617.54,52
2016,0,23621,Rory Sabbatini,11.85,343.53,29
2016,0,33410,Andrew Landry,11.78,329.91,28
2016,0,34046,Jordan Spieth,11.67,653.38,56
2016,0,26596,Ryan Moore,11.66,758.2,65
2016,0,22405,Justin Rose,11.63,476.97,41
2016,0,27649,Brandt Snedeker,11.63,802.2,69
2016,0,32102,Rickie Fowler,11.62,708.6,61
2016,0,24140,Sean O'Hair,11.62,859.59,74
2016,0,23320,Ryan Palmer,11.62,929.56,80
2016,0,24781,Hunter Mahan,11.57,647.74,56
2016,0,1810,Phil Mickelson,11.55,623.75,54
2016,0,8075,Jerry Kelly,11.53,726.64,63
2016,0,29478,Kevin Kisner,11.52,852.57,74
2016,0,32876,Martin Piller,11.51,529.57,46
2016,0,10885,Robert Allenby,11.5,471.67,41
2016,0,30692,Scott Stallings,11.5,759.25,66
2016,0,22892,Jason Gore,11.47,780.0,68
2016,0,27644,Brian Harman,11.45,1041.75,91
2016,0,25240,D.A. Points,11.42,376.81,33
2016,0,29420,Billy Horschel,11.34,703.11,62
2016,0,27747,Hiroshi Iwata,11.34,828.14,73
2016,0,23353,J.J. Henry,11.32,679.28,60
2016,0,33418,Shawn Stefani,11.29,936.81,83
2016,0,29479,Scott Brown,11.28,913.89,81
2016,0,46440,Smylie Kaufman,11.28,778.32,69
2016,0,32839,Hideki Matsuyama,11.27,642.53,57
2016,0,26476,Chez Reavie,11.26,900.49,80
2016,0,27895,Jonas Blixt,11.25,776.01,69
2016,0,29745,Tyler Aldridge,11.23,741.0,66
2016,0,29268,Bronson Burgoon,11.22,673.03,60
2016,0,20098,Stuart Appleby,11.2,795.2,71
2016,0,27974,Sung Kang,11.2,772.82,69
2016,0,36699,Patrick Rodgers,11.2,716.55,64
2016,0,35545,Blayne Barber,11.19,828.37,74
2016,0,24507,Jason Bohn,11.16,390.48,35
2016,0,29221,Webb Simpson,11.14,590.66,53
2016,0,6567,Vijay Singh,11.14,824.06,74
2016,0,12716,Charley Hoffman,11.12,844.95,76
2016,0,34466,Peter Malnati,11.12,711.7,64
2016,0,25349,Tim Wilkinson,11.11,488.9,44
2016,0,32640,Troy Merritt,11.1,732.91,66
2016,0,30927,Brendon Todd,11.1,655.15,59
2016,0,31416,Derek Fathauer,11.08,941.89,85
2016,0,35732,Wes Roach,11.06,453.6,41
2016,0,33667,Carlos Ortiz,11.04,717.62,65
2016,0,27963,Chris Stroud,11.04,750.46,68
2016,0,37454,Whee Kim,11.02,738.31,67
2016,0,23541,Ben Crane,11.01,782.05,71
2016,0,29222,Billy Hurley III,10.98,581.97,53
2016,0,25198,Francesco Molinari,10.98,636.97,58
2016,0,28132,Tyrone Van Aswegen,10.98,911.52,83
2016,0,25493,Nick Taylor,10.95,722.88,66
2016,0,31560,Brian Stuard,10.9,643.3,59
2016,0,23983,Luke Donald,10.88,674.75,62
2016,0,29461,Jamie Lovemark,10.87,858.86,79
2016,0,30711,Colt Knost,10.85,835.73,77
2016,0,32150,Michael Thompson,10.84,563.45,52
2016,0,22046,Geoff Ogilvy,10.83,617.37,57
2016,0,33419,Cameron Tringale,10.83,779.68,72
2016,0,37189,Harold Varner III,10.83,844.61,78
2016,0,25632,Jimmy Walker,10.8,734.41,68
2016,0,23108,Matt Kuchar,10.77,915.14,85
2016,0,24924,Bill Haas,10.69,662.96,62
2016,0,34409,David Lingmerth,10.65,734.86,69
2016,0,31323,Gary Woodland,10.63,691.03,65
2016,0,30926,Chris Kirk,10.61,848.55,80
2016,0,20848,Ángel Cabrera,10.6,540.58,51
2016,0,27770,Camilo Villegas,10.56,823.48,78
2016,0,34264,Hudson Swafford,10.55,738.74,70
2016,0,31646,Emiliano Grillo,10.54,769.74,73
2016,0,40026,Daniel Berger,10.53,737.32,70
2016,0,35532,Tom Hoge,10.51,630.73,60
2016,0,33399,Adam Hadwin,10.49,933.33,89
2016,0,12510,Chad Campbell,10.48,849.14,81
2016,0,32366,Kevin Chappell,10.45,689.83,66
2016,0,28158,Steve Marino,10.41,541.52,52
2016,0,29476,Kyle Reifers,10.4,1019.64,98
2016,0,24358,Robert Garrigus,10.39,529.88,51
2016,0,35891,Cameron Smith,10.37,445.85,43
2016,0,26951,Johnson Wagner,10.36,818.22,79
2016,0,36801,Mark Hubbard,10.32,939.14,91
2016,0,29289,S.Y. Noh,10.3,782.62,76
2016,0,27129,Luke List,10.29,710.1,69
2016,0,27214,Kevin Streelman,10.2,601.68,59
2016,0,33204,Shane Lowry,10.18,386.89,38
2016,0,25892,Steve Wheatcroft,10.15,750.88,74
2016,0,29518,Brendan Steele,10.13,618.22,61
2016,0,24494,Erik Compton,10.06,523.22,52
2016,0,32757,Patton Kizzire,10.05,774.16,77
2016,0,30925,Dustin Johnson,10.01,630.6,63
2016,0,30110,Kyle Stanley,9.95,845.99,85
2016,0,27936,Martin Laird,9.94,635.93,64
2016,0,20104,Ken Duke,9.9,594.19,60
2016,0,35539,Luke Guthrie,9.87,434.29,44
2016,0,37455,Si Woo Kim,9.83,924.06,94
2016,0,10213,Dicky Pride,9.82,422.05,43
2016,0,36689,Brooks Koepka,9.81,529.9,54
2016,0,27466,Spencer Levin,9.8,882.12,90
2016,0,28237,Rory McIlroy,9.79,489.72,50
2016,0,34261,Scott Langley,9.76,497.51,51
2016,0,25686,Jason Dufner,9.75,838.21,86
2016,0,25720,Chad Collins,9.73,603.39,62
2016,0,25804,Bubba Watson,9.73,447.45,46
2016,0,45526,Abraham Ancer,9.71,320.35,33
2016,0,34098,Russell Henley,9.71,670.06,69
2016,0,27436,Graham DeLaet,9.7,572.24,59
2016,0,25572,Graeme McDowell,9.69,484.69,50
2016,0,23638,Brendon de Jonge,9.67,637.93,66
2016,0,28679,Fabián Gómez,9.63,712.42,74
2016,0,31202,William McGirt,9.59,738.57,77
2016,0,34099,Harris English,9.54,686.63,72
2016,0,30163,Henrik Norlander,9.53,514.42,54
2016,0,35451,Scott Pinckney,9.49,645.35,68
2016,0,26851,Marc Leishman,9.38,628.19,67
2016,0,34360,Patrick Reed,9.36,786.63,84
2016,0,20229,Stewart Cink,9.24,434.2,47
2016,0,25834,Daniel Summerhays,9.21,755.01,82
2016,0,22371,Aaron Baddeley,9.19,625.17,68
2016,0,33122,Russell Knox,9.17,669.39,73
2016,0,30944,Jason Kokrak,9.17,632.64,69
2016,0,26329,Louis Oosthuizen,9.12,410.37,45
2016,0,10809,Jim Furyk,9.07,344.53,38
2016,0,24502,Adam Scott,9.05,470.5,52
2016,0,32200,Roberto Castro,9.0,792.06,88
2016,0,29720,Andres Gonzales,8.95,510.35,57
2016,0,25274,Steven Bowditch,8.93,517.73,58
2016,0,28114,Dawie van der Walt,8.91,454.19,51
2016,0,23800,Bryce Molder,8.9,640.58,72
2016,0,20572,Rod Pampling,8.87,310.29,35
2016,0,26331,Charl Schwartzel,8.87,461.23,52
2016,0,31557,Jim Herman,8.79,597.6,68
2016,0,21731,Freddie Jacobson,8.75,665.19,76
2016,0,20645,John Senden,8.62,431.17,50
2016,0,29725,Tony Finau,8.6,619.09,72
2016,0,25900,Lucas Glover,8.57,634.41,74
2016,0,34265,Will Wilcox,8.56,487.64,57
2016,0,35300,Andrew Loupe,8.5,603.48,71
2016,0,6527,Steve Stricker,8.5,382.6,45
2016,0,37273,Derek Ernst,8.49,348.07,41
2016,0,25396,Kevin Na,8.37,552.69,66
2016,0,25364,Paul Casey,8.35,459.49,55
2016,0,33413,Ben Martin,8.35,700.99,84
2016,0,26289,Boo Weekley,8.21,632.04,77
2016,0,20691,Greg Owen,8.09,566.18,70
2016,0,26300,Matt Jones,8.04,369.84,46
2016,0,21961,Charles Howell III,7.93,658.37,83
2016,0,27942,Rob Oppenheim,7.85,384.6,49
2016,0,21209,Sergio Garcia,7.76,155.13,20
2016,0,24490,George McNeill,7.69,369.01,48
2016,0,34431,Robert Streb,7.58,545.76,72
2016,0,27064,Jhonattan Vegas,6.9,483.32,70
2016,0,29974,Branden Grace,6.6,250.86,38
2016,0,24846,Ricky Barnes,5.57,423.25,76
2015,0,33448,Justin Thomas,14.11,143.924,102
2015,0,21878,Mark Wilson,13.8,1145.06,83
2015,0,26758,David Hearn,13.58,1289.86,95
2015,0,2206,David Toms,13.52,838.48,62
2015,0,25493,Nick Taylor,13.28,1222.2,92
2015,0,6522,Ernie Els,13.27,504.24,38
2015,0,32448,James Hahn,13.25,1046.89,79
2015,0,28780,Nicholas Thompson,13.1,1113.56,85
2015,0,24024,Zach Johnson,13.07,1124.12,86
2015,0,34563,Chesson Hadley,13.03,1198.73,92
2015,0,29926,Danny Lee,12.99,1455.17,112
2015,0,20766,Padraig Harrington,12.82,730.84,57
2015,0,21753,Brian Davis,12.8,1087.68,85
2015,0,20771,Steven Alker,12.67,747.8,59
2015,0,20472,Alex Cejka,12.61,1046.63,83
2015,0,32150,Michael Thompson,12.53,1052.5,84
2015,0,34262,Jon Curran,12.5,912.18,73
2015,0,33461,Morgan Hoffmann,12.5,987.42,79
2015,0,33141,Keegan Bradley,12.49,1023.85,82
2015,0,25818,Scott Piercy,12.44,1057.59,85
2015,0,34174,John Huh,12.42,1353.82,109
2015,0,27436,Graham DeLaet,12.36,667.63,54
2015,0,24140,Sean O'Hair,12.32,924.11,75
2015,0,28475,Jeff Overton,12.24,1052.35,86
2015,0,29223,Sam Saunders,12.21,879.32,72
2015,0,27141,J.B. Holmes,12.17,863.81,71
2015,0,28089,Jason Day,12.12,739.19,61
2015,0,23108,Matt Kuchar,12.11,1078.16,89
2015,0,20157,Retief Goosen,12.1,883.63,73
2015,0,26476,Chez Reavie,12.1,726.25,60
2015,0,28307,Matt Every,12.07,856.81,71
2015,0,30692,Scott Stallings,12.03,649.47,54
2015,0,27644,Brian Harman,12.0,996.24,83
2015,0,30946,Alex Prugh,12.0,995.96,83
2015,0,33419,Cameron Tringale,11.97,1064.89,89
2015,0,22293,Heath Slocum,11.96,526.27,44
2015,0,25562,Andres Romero,11.94,597.22,50
2015,0,30736,Oscar Fraustro,11.93,512.98,43
2015,0,1810,Phil Mickelson,11.93,620.4,52
2015,0,22405,Justin Rose,11.93,644.4,54
2015,0,26596,Ryan Moore,11.85,805.54,68
2015,0,25349,Tim Wilkinson,11.84,710.34,60
2015,0,1706,Davis Love III,11.82,508.47,43
2015,0,36699,Patrick Rodgers,11.81,554.95,47
2015,0,24357,K.J. Choi,11.78,694.85,59
2015,0,12716,Charley Hoffman,11.78,1001.23,85
2015,0,23320,Ryan Palmer,11.76,775.96,66
2015,0,25345,Carl Pettersson,11.76,1223.24,104
2015,0,34046,Jordan Spieth,11.74,809.85,69
2015,0,10885,Robert Allenby,11.72,703.05,60
2015,0,25198,Francesco Molinari,11.7,585.24,50
2015,0,30925,Dustin Johnson,11.63,569.85,49
2015,0,24781,Hunter Mahan,11.62,848.06,73
2015,0,22056,Cameron Percy,11.6,812.17,70
2015,0,30926,Chris Kirk,11.48,758.01,66
2015,0,27895,Jonas Blixt,11.47,665.16,58
2015,0,31193,Jim Renner,11.46,664.61,58
2015,0,29221,Webb Simpson,11.45,812.78,71
2015,0,25892,Steve Wheatcroft,11.45,1042.11,91
2015,0,23541,Ben Crane,11.42,616.7,54
2015,0,29535,Brice Garnett,11.42,833.32,73
2015,0,22892,Jason Gore,11.42,708.15,62
2015,0,33667,Carlos Ortiz,11.42,1130.85,99
2015,0,35545,Blayne Barber,11.4,752.5,66
2015,0,32640,Troy Merritt,11.38,944.95,83
2015,0,29289,S.Y. Noh,11.36,659.04,58
2015,0,6567,Vijay Singh,11.34,839.14,74
2015,0,40058,Zac Blair,11.33,1177.95,104
2015,0,31560,Brian Stuard,11.32,1074.96,95
2015,0,23623,Bo Van Pelt,11.32,849.13,75
2015,0,22046,Geoff Ogilvy,11.29,463.06,41
2015,0,32366,Kevin Chappell,11.27,721.53,64
2015,0,33486,Roger Sloan,11.27,462.11,41
2015,0,24924,Bill Haas,11.26,900.6,80
2015,0,23353,J.J. Henry,11.24,820.57,73
2015,0,12510,Chad Campbell,11.22,1133.05,101
2015,0,37454,Whee Kim,11.19,626.54,56
2015,0,40026,Daniel Berger,11.15,802.96,72
2015,0,25632,Jimmy Walker,11.15,813.72,73
2015,0,24358,Robert Garrigus,11.14,590.2,53
2015,0,27963,Chris Stroud,11.14,802.37,72
2015,0,32839,Hideki Matsuyama,11.11,955.14,86
2015,0,35539,Luke Guthrie,11.09,897.99,81
2015,0,30711,Colt Knost,11.05,983.76,89
2015,0,34409,David Lingmerth,11.05,939.06,85
2015,0,23983,Luke Donald,11.04,562.95,51
2015,0,8075,Jerry Kelly,11.01,792.52,72
2015,0,29478,Kevin Kisner,11.0,1232.26,112
2015,0,29518,Brendan Steele,10.98,1009.96,92
2015,0,24925,Jonathan Byrd,10.97,614.05,56
2015,0,28132,Tyrone Van Aswegen,10.97,416.83,38
2015,0,34098,Russell Henley,10.94,918.61,84
2015,0,29479,Scott Brown,10.91,927.55,85
2015,0,32102,Rickie Fowler,10.89,718.9,66
2015,0,30927,Brendon Todd,10.89,892.67,82
2015,0,23621,Rory Sabbatini,10.87,804.53,74
2015,0,35541,John Peterson,10.85,1008.73,93
2015,0,27214,Kevin Streelman,10.85,889.41,82
2015,0,24507,Jason Bohn,10.83,1093.44,101
2015,0,23548,Bill Lunde,10.81,432.25,40
2015,0,29420,Billy Horschel,10.78,937.72,87
2015,0,31416,Derek Fathauer,10.72,771.73,72
2015,0,25240,D.A. Points,10.66,597.04,56
2015,0,31323,Gary Woodland,10.66,650.34,61
2015,0,22371,Aaron Baddeley,10.65,415.33,39
2015,0,10860,Justin Leonard,10.62,669.16,63
2015,0,36801,Mark Hubbard,10.61,711.17,67
2015,0,29222,Billy Hurley III,10.58,772.49,73
2015,0,27649,Brandt Snedeker,10.47,983.82,94
2015,0,33418,Shawn Stefani,10.46,983.5,94
2015,0,26851,Marc Leishman,10.45,658.09,63
2015,0,24494,Erik Compton,10.42,864.89,83
2015,0,28679,Fabián Gómez,10.42,781.57,75
2015,0,10809,Jim Furyk,10.4,551.37,53
2015,0,34099,Harris English,10.38,1016.95,98
2015,0,27936,Martin Laird,10.38,726.26,70
2015,0,35532,Tom Hoge,10.37,705.3,68
2015,0,20848,Ángel Cabrera,10.33,526.76,51
2015,0,26329,Louis Oosthuizen,10.33,465.06,45
2015,0,29720,Andres Gonzales,10.32,938.96,91
2015,0,34261,Scott Langley,10.31,856.09,83
2015,0,29476,Kyle Reifers,10.3,793.17,77
2015,0,25720,Chad Collins,10.24,747.22,73
2015,0,39977,Max Homa,10.23,655.01,64
2015,0,20396,Lee Westwood,10.22,418.98,41
2015,0,29725,Tony Finau,10.18,947.07,93
2015,0,33399,Adam Hadwin,10.18,916.4,90
2015,0,30944,Jason Kokrak,10.15,863.1,85
2015,0,28259,Sangmoon Bae,10.13,982.43,97
2015,0,32200,Roberto Castro,10.09,393.55,39
2015,0,29425,Andrew Svoboda,10.09,756.49,75
2015,0,34256,Andrew Putnam,10.06,623.81,62
2015,0,33122,Russell Knox,10.04,1003.88,100
2015,0,27933,John Merrick,10.04,652.31,65
2015,0,26951,Johnson Wagner,10.01,560.45,56
2015,0,31557,Jim Herman,9.97,847.78,85
2015,0,20593,Greg Chalmers,9.87,444.14,45
2015,0,23800,Bryce Molder,9.87,829.24,84
2015,0,25274,Steven Bowditch,9.82,972.61,99
2015,0,34264,Hudson Swafford,9.78,850.9,87
2015,0,34360,Patrick Reed,9.77,820.34,84
2015,0,25191,Gonzalo Fernandez-Castaño,9.7,650.08,67
2015,0,30852,Ryo Ishikawa,9.66,869.47,90
2015,0,25834,Daniel Summerhays,9.62,798.55,83
2015,0,20229,Stewart Cink,9.56,630.77,66
2015,0,25686,Jason Dufner,9.53,533.41,56
2015,0,37273,Derek Ernst,9.52,666.12,70
2015,0,24138,Ian Poulter,9.46,510.72,54
2015,0,27770,Camilo Villegas,9.45,793.46,84
2015,0,25364,Paul Casey,9.43,593.96,63
2015,0,25900,Lucas Glover,9.43,772.93,82
2015,0,20645,John Senden,9.38,572.2,61
2015,0,26289,Boo Weekley,9.31,595.58,64
2015,0,26300,Matt Jones,9.29,687.35,74
2015,0,24361,Pat Perez,9.28,825.66,89
2015,0,20691,Greg Owen,9.25,462.54,50
2015,0,26331,Charl Schwartzel,9.25,388.61,42
2015,0,34358,Jonathan Randolph,9.24,591.15,64
2015,0,36689,Brooks Koepka,9.22,793.1,86
2015,0,21209,Sergio Garcia,9.18,376.42,41
2015,0,20104,Ken Duke,9.15,832.71,91
2015,0,28500,Martin Flores,9.12,829.83,91
2015,0,25369,Jamie Donaldson,9.11,409.98,45
2015,0,23638,Brendon de Jonge,8.99,935.15,104
2015,0,31202,William McGirt,8.99,1015.43,113
2015,0,24502,Adam Scott,8.91,329.64,37
2015,0,32334,Charlie Beljan,8.89,560.24,63
2015,0,27466,Spencer Levin,8.72,854.69,98
2015,0,34130,Sung Joon Park,8.72,584.45,67
2015,0,35451,Scott Pinckney,8.71,714.32,82
2015,0,28486,Michael Putnam,8.66,632.38,73
2015,0,27095,Nick Watney,8.62,775.65,90
2015,0,23048,Eric Axley,8.61,413.12,48
2015,0,34431,Robert Streb,8.58,952.66,111
2015,0,25804,Bubba Watson,8.57,454.4,53
2015,0,33413,Ben Martin,8.53,785.15,92
2015,0,27064,Jhonattan Vegas,8.5,662.7,78
2015,0,21528,Henrik Stenson,8.49,246.25,29
2015,0,24490,George McNeill,8.4,722.68,86
2015,0,21961,Charles Howell III,8.28,894.77,108
2015,0,25396,Kevin Na,8.2,664.46,81
2015,0,34265,Will Wilcox,8.03,345.36,43
2015,0,28023,Byron Smith,7.93,341.08,43
2015,0,24846,Ricky Barnes,6.53,417.62,64
2014,0,1724,Jeff Maggert,14.12,621.22,44
2014,0,21878,Mark Wilson,13.94,864.31,62
2014,0,26758,David Hearn,13.51,1242.88,92
2014,0,34021,Bud Cauley,13.41,657.27,49
2014,0,2206,David Toms,13.37,762.03,57
2014,0,28780,Nicholas Thompson,13.21,937.75,71
2014,0,24140,Sean O'Hair,13.19,817.89,62
2014,0,28089,Jason Day,13.07,365.95,28
2014,0,23541,Ben Crane,13.04,1108.75,85
2014,0,24024,Zach Johnson,12.99,1182.24,91
2014,0,23135,Tim Clark,12.96,855.16,66
2014,0,29926,Danny Lee,12.92,865.97,67
2014,0,1810,Phil Mickelson,12.88,644.14,50
2014,0,24912,Will MacKenzie,12.81,1025.01,80
2014,0,27895,Jonas Blixt,12.79,486.11,38
2014,0,12716,Charley Hoffman,12.77,1059.71,83
2014,0,33461,Morgan Hoffmann,12.75,1160.27,91
2014,0,1706,Davis Love III,12.72,725.23,57
2014,0,30926,Chris Kirk,12.7,1079.67,85
2014,0,24781,Hunter Mahan,12.63,985.08,78
2014,0,22293,Heath Slocum,12.61,807.33,64
2014,0,6522,Ernie Els,12.57,817.28,65
2014,0,21753,Brian Davis,12.56,1155.81,92
2014,0,19846,Brian Gay,12.47,810.63,65
2014,0,32448,James Hahn,12.47,910.05,73
2014,0,29221,Webb Simpson,12.43,907.52,73
2014,0,6567,Vijay Singh,12.4,905.08,73
2014,0,29461,Jamie Lovemark,12.38,544.62,44
2014,0,27141,J.B. Holmes,12.33,813.93,66
2014,0,30750,Tommy Gainey,12.22,745.37,61
2014,0,34563,Chesson Hadley,12.22,977.58,80
2014,0,27120,Troy Matteson,12.11,605.43,50
2014,0,34174,John Huh,12.06,856.44,71
2014,0,25349,Tim Wilkinson,12.06,940.68,78
2014,0,23320,Ryan Palmer,12.03,818.02,68
2014,0,32839,Hideki Matsuyama,12.02,805.47,67
2014,0,35732,Wes Roach,12.01,648.29,54
2014,0,22405,Justin Rose,12.01,648.58,54
2014,0,25345,Carl Pettersson,11.99,1090.82,91
2014,0,33141,Keegan Bradley,11.96,777.31,65
2014,0,26329,Louis Oosthuizen,11.96,322.9,27
2014,0,23108,Matt Kuchar,11.94,943.17,79
2014,0,10885,Robert Allenby,11.93,763.26,64
2014,0,28092,D.H. Lee,11.93,584.36,49
2014,0,20157,Retief Goosen,11.91,1048.15,88
2014,0,8075,Jerry Kelly,11.84,840.45,71
2014,0,35139,Richard Lee,11.78,812.48,69
2014,0,22621,Ben Curtis,11.77,824.0,70
2014,0,27436,Graham DeLaet,11.77,647.58,55
2014,0,23623,Bo Van Pelt,11.77,859.39,73
2014,0,30110,Kyle Stanley,11.75,869.33,74
2014,0,27963,Chris Stroud,11.73,856.05,73
2014,0,25240,D.A. Points,11.7,632.05,54
2014,0,25632,Jimmy Walker,11.69,830.17,71
2014,0,23983,Luke Donald,11.68,490.42,42
2014,0,28475,Jeff Overton,11.65,803.55,69
2014,0,27644,Brian Harman,11.64,1234.03,106
2014,0,27330,Josh Teater,11.63,930.49,80
2014,0,29535,Brice Garnett,11.61,952.23,82
2014,0,29479,Scott Brown,11.59,950.0,82
2014,0,33419,Cameron Tringale,11.59,1228.87,106
2014,0,24924,Bill Haas,11.58,938.0,81
2014,0,28132,Tyrone Van Aswegen,11.58,532.87,46
2014,0,34409,David Lingmerth,11.56,809.35,70
2014,0,30692,Scott Stallings,11.54,738.35,64
2014,0,28307,Matt Every,11.53,761.18,66
2014,0,28237,Rory McIlroy,11.53,553.26,48
2014,0,27649,Brandt Snedeker,11.53,772.62,67
2014,0,23353,J.J. Henry,11.49,861.53,75
2014,0,25562,Andres Romero,11.48,700.46,61
2014,0,32102,Rickie Fowler,11.45,721.18,63
2014,0,34098,Russell Henley,11.45,892.94,78
2014,0,34046,Jordan Spieth,11.39,991.16,87
2014,0,24358,Robert Garrigus,11.38,796.6,70
2014,0,24357,K.J. Choi,11.31,791.62,70
2014,0,29740,Brad Fritsch,11.29,417.8,37
2014,0,26679,Kevin Stadler,11.29,756.65,67
2014,0,10423,Mike Weir,11.27,631.21,56
2014,0,22046,Geoff Ogilvy,11.26,799.27,71
2014,0,24138,Ian Poulter,11.26,473.13,42
2014,0,20098,Stuart Appleby,11.25,1012.92,90
2014,0,29420,Billy Horschel,11.2,772.66,69
2014,0,25720,Chad Collins,11.19,626.56,56
2014,0,30927,Brendon Todd,11.18,1028.8,92
2014,0,30925,Dustin Johnson,11.14,456.57,41
2014,0,29478,Kevin Kisner,11.12,834.16,75
2014,0,27214,Kevin Streelman,11.05,740.22,67
2014,0,32640,Troy Merritt,11.04,651.07,59
2014,0,12510,Chad Campbell,11.01,506.58,46
2014,0,26851,Marc Leishman,10.9,752.02,69
2014,0,26596,Ryan Moore,10.89,740.23,68
2014,0,32150,Michael Thompson,10.88,642.18,59
2014,0,20848,Ángel Cabrera,10.87,728.43,67
2014,0,24925,Jonathan Byrd,10.82,725.2,67
2014,0,10860,Justin Leonard,10.82,735.8,68
2014,0,32200,Roberto Castro,10.8,647.9,60
2014,0,20160,Charlie Wi,10.8,734.63,68
2014,0,34360,Patrick Reed,10.79,722.94,67
2014,0,23621,Rory Sabbatini,10.79,734.05,68
2014,0,34099,Harris English,10.73,686.53,64
2014,0,24361,Pat Perez,10.73,804.44,75
2014,0,25444,Justin Hicks,10.71,1113.99,104
2014,0,31193,Jim Renner,10.7,556.55,52
2014,0,32366,Kevin Chappell,10.68,961.4,90
2014,0,33418,Shawn Stefani,10.66,596.91,56
2014,0,34264,Hudson Swafford,10.65,564.21,53
2014,0,35300,Andrew Loupe,10.64,500.12,47
2014,0,25572,Graeme McDowell,10.62,520.26,49
2014,0,29289,S.Y. Noh,10.59,794.41,75
2014,0,35541,John Peterson,10.59,625.0,59
2014,0,22913,John Rollins,10.59,677.57,64
2014,0,27936,Martin Laird,10.58,486.84,46
2014,0,24494,Erik Compton,10.55,875.31,83
2014,0,20498,Briny Baird,10.54,411.12,39
2014,0,35539,Luke Guthrie,10.54,864.46,82
2014,0,25834,Daniel Summerhays,10.53,1021.75,97
2014,0,31560,Brian Stuard,10.5,871.15,83
2014,0,29518,Brendan Steele,10.49,776.09,74
2014,0,30852,Ryo Ishikawa,10.43,605.11,58
2014,0,25274,Steven Bowditch,10.37,840.01,81
2014,0,29222,Billy Hurley III,10.31,804.45,78
2014,0,26951,Johnson Wagner,10.31,597.73,58
2014,0,20645,John Senden,10.25,932.92,91
2014,0,32334,Charlie Beljan,10.22,725.67,71
2014,0,20593,Greg Chalmers,10.18,824.51,81
2014,0,26956,Bronson La'Cassie,10.18,407.35,40
2014,0,7867,Woody Austin,10.11,596.28,59
2014,0,24507,Jason Bohn,10.11,849.61,84
2014,0,27408,Martin Kaymer,10.09,524.89,52
2014,0,20229,Stewart Cink,10.08,685.41,68
2014,0,20396,Lee Westwood,10.08,423.5,42
2014,0,10809,Jim Furyk,10.07,765.67,76
2014,0,25804,Bubba Watson,10.06,482.94,48
2014,0,25191,Gonzalo Fernandez-Castaño,10.04,742.98,74
2014,0,25900,Lucas Glover,10.03,501.72,50
2014,0,23800,Bryce Molder,10.01,690.37,69
2014,0,29425,Andrew Svoboda,10.01,750.53,75
2014,0,21528,Henrik Stenson,10.0,269.91,27
2014,0,28259,Sangmoon Bae,9.97,647.75,65
2014,0,31323,Gary Woodland,9.95,646.61,65
2014,0,25364,Paul Casey,9.92,426.51,43
2014,0,31557,Jim Herman,9.86,473.21,48
2014,0,27556,Ted Potter Jr.,9.82,618.44,63
2014,0,26300,Matt Jones,9.81,677.21,69
2014,0,36689,Brooks Koepka,9.79,381.95,39
2014,0,24663,Y.E. Yang,9.79,597.37,61
2014,0,27466,Spencer Levin,9.71,505.01,52
2014,0,21961,Charles Howell III,9.68,967.71,100
2014,0,25396,Kevin Na,9.68,832.75,86
2014,0,26331,Charl Schwartzel,9.62,500.2,52
2014,0,27064,Jhonattan Vegas,9.59,623.31,65
2014,0,31202,William McGirt,9.58,910.46,95
2014,0,22371,Aaron Baddeley,9.57,555.3,58
2014,0,21209,Sergio Garcia,9.57,354.03,37
2014,0,28486,Michael Putnam,9.57,880.75,92
2014,0,33122,Russell Knox,9.55,926.42,97
2014,0,20104,Ken Duke,9.53,591.04,62
2014,0,37273,Derek Ernst,9.51,561.17,59
2014,0,25686,Jason Dufner,9.47,397.59,42
2014,0,30944,Jason Kokrak,9.45,566.86,60
2014,0,27770,Camilo Villegas,9.45,878.45,93
2014,0,32333,Kevin Tway,9.43,452.46,48
2014,0,28500,Martin Flores,9.41,687.24,73
