YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
2004,31,0,10885,Robert Allenby,34.44,342,993,-0.006
2004,32,0,6004,Stephen Ames,34.36,380,1106,-0.139
2004,33,0,1945,Kenny Perry,34.34,296,862,-0.111
2004,34,0,21209,Sergio Garcia,34.33,241,702,-0.087
2004,35,0,1810,Phil Mickelson,34.27,256,747,-0.078
2004,36,0,12645,Brent Geiberger,34.2,396,1158,-0.111
2004,37,0,22405,Justin Rose,34.18,295,863,-0.153
2004,38,0,1388,Robert Gamez,34.11,425,1246,-0.071
2004,38,0,22548,Patrick Sheehan,34.11,471,1381,-0.068
2004,40,0,8881,Tripp Isenhour,34.05,223,655,-0.072
2004,41,0,23320,Ryan Palmer,34.03,421,1237,-0.029
2004,42,0,20029,Notah Begay III,34.02,299,879,-0.164
2004,43,0,2246,Duffy Waldorf,33.99,277,815,-0.155
2004,44,0,10107,Deane Pappas,33.94,297,875,-0.071
2004,45,0,24357,K.J. Choi,33.87,295,871,-0.085
2004,46,0,2002,John Riegger,33.73,228,676,-0.105
2004,47,0,1948,Tim Petrovic,33.69,405,1202,-0.091
2004,48,0,12660,Jesper Parnevik,33.66,343,1019,-0.122
2004,49,0,24507,Jason Bohn,33.63,409,1216,-0.061
2004,49,0,24925,Jonathan Byrd,33.63,337,1002,-0.068
2004,51,0,6575,Dudley Hart,33.59,214,637,-0.084
2004,52,0,6522,Ernie Els,33.45,194,580,-0.129
2004,53,0,20634,Peter Lonard,33.33,252,756,-0.056
2004,54,0,6515,Shaun Micheel,33.3,327,982,-0.073
2004,55,0,2101,Joey Sindelar,33.22,407,1225,-0.027
2004,56,0,21959,Ted Purdy,33.1,469,1417,-0.085
2004,57,0,24024,Zach Johnson,33.09,408,1233,-0.078
2004,58,0,8931,Glen Day,32.98,402,1219,-0.127
2004,58,0,21961,Charles Howell III,32.98,347,1052,-0.147
2004,60,0,1127,Danny Briggs,32.92,342,1039,-0.099
2004,61,0,20498,Briny Baird,32.89,367,1116,E
2004,62,0,20094,Jonathan Kaye,32.87,285,867,-0.063
2004,63,0,23325,Vaughn Taylor,32.86,348,1059,-0.086
2004,64,0,6567,Vijay Singh,32.72,406,1241,-0.131
2004,65,0,1766,Billy Mayfair,32.71,420,1284,-0.079
2004,66,0,1035,Tommy Armour III,32.64,347,1063,-0.023
2004,67,0,20593,Greg Chalmers,32.63,293,898,-0.102
2004,68,0,8835,Kris Cox,32.58,275,844,+0.062
2004,69,0,11032,Frank Lickliter II,32.53,351,1079,-0.074
2004,70,0,23623,Bo Van Pelt,32.39,365,1127,-0.041
2004,71,0,12782,Tim Herron,32.36,298,921,-0.064
2004,72,0,1024,Billy Andrade,32.33,409,1265,-0.046
2004,73,0,20472,Alex Cejka,32.28,256,793,-0.125
2004,74,0,1553,John Huston,32.27,203,629,-0.108
2004,75,0,1577,Lee Janzen,32.23,312,968,-0.099
2004,76,0,20229,Stewart Cink,32.21,355,1102,-0.087
2004,77,0,23108,Matt Kuchar,32.16,339,1054,-0.047
2004,78,0,20098,Stuart Appleby,32.13,266,828,-0.109
2004,79,0,20663,Brenden Pappas,32.06,437,1363,-0.025
2004,80,0,10423,Mike Weir,31.99,247,772,-0.105
2004,81,0,1707,Steve Lowery,31.87,326,1023,-0.018
2004,82,0,2206,David Toms,31.84,256,804,-0.055
2004,83,0,1797,Rocco Mediate,31.75,154,485,-0.065
2004,84,0,2104,Jeff Sluman,31.71,357,1126,-0.157
2004,85,0,1677,Tom Lehman,31.66,253,799,-0.130
2004,86,0,8339,Spike McRoy,31.57,335,1061,-0.084
2004,87,0,1941,Tom Pernice Jr.,31.56,374,1185,-0.086
2004,88,0,25237,Kevin Muncrief,31.46,196,623,+0.051
2004,89,0,1226,Fred Couples,31.45,195,620,+0.010
2004,90,0,20121,Todd Fischer,31.44,399,1269,-0.028
2004,91,0,1685,J.L. Lewis,31.43,386,1228,-0.096
2004,92,0,1249,John Daly,31.36,292,931,-0.045
2004,92,0,20157,Retief Goosen,31.36,175,558,-0.160
2004,94,0,7223,Brian Bateman,31.32,316,1009,-0.098
2004,94,0,20850,Daniel Chopra,31.32,399,1274,-0.085
2004,96,0,23353,J.J. Henry,31.29,394,1259,-0.069
2004,97,0,10585,Scott McCarron,31.26,327,1046,-0.006
2004,98,0,10425,Jay Williamson,31.25,390,1248,-0.108
2004,99,0,20433,Mark Hensby,31.21,358,1147,-0.123
2004,100,0,6197,Michael Allen,31.2,331,1061,-0.103
2004,101,0,1927,Dennis Paulson,31.18,285,914,-0.081
2004,102,0,21633,Steve Allan,31.17,380,1219,-0.034
2004,102,0,22621,Ben Curtis,31.17,178,571,-0.140
2004,102,0,20580,Andre Stolz,31.17,207,664,+0.092
2004,105,0,22371,Aaron Baddeley,31.07,330,1062,+0.006
2004,106,0,21949,Joe Ogilvie,30.99,361,1165,-0.050
2004,107,0,1938,David Peoples,30.98,325,1049,-0.117
2004,108,0,21646,David Branshaw,30.93,309,999,-0.058
2004,109,0,20585,Niclas Fasth,30.86,220,713,-0.045
2004,110,0,1042,Paul Azinger,30.84,276,895,-0.109
2004,111,0,20104,Ken Duke,30.82,339,1100,-0.038
2004,112,0,1724,Jeff Maggert,30.77,216,702,-0.051
2004,113,0,7939,Dan Olsen,30.74,273,888,-0.011
2004,114,0,20382,Stephen Leaney,30.73,244,794,-0.020
2004,115,0,8537,J.P. Hayes,30.35,268,883,-0.119
2004,116,0,12510,Chad Campbell,30.3,326,1076,-0.092
2004,117,0,1666,Bernhard Langer,30.24,176,582,-0.131
2004,118,0,11123,Chris Couch,30.13,191,634,+0.105
2004,118,0,21805,Harrison Frazar,30.13,295,979,-0.037
2004,120,0,10201,Matt Gogel,29.96,290,968,-0.121
2004,121,0,7749,Brett Quigley,29.94,362,1209,-0.017
2004,122,0,1261,Jay Delsing,29.92,263,879,+0.011
2004,122,0,7457,Steve Flesch,29.92,342,1143,-0.111
2004,124,0,22046,Geoff Ogilvy,29.83,309,1036,-0.042
2004,125,0,6527,Steve Stricker,29.79,280,940,-0.089
2004,126,0,6214,Guy Boros,29.68,238,802,-0.034
2004,127,0,22293,Heath Slocum,29.59,340,1149,-0.100
2004,128,0,10733,Kent Jones,29.54,353,1195,-0.074
2004,129,0,1203,Russ Cochran,29.46,223,757,-0.085
2004,130,0,24502,Adam Scott,29.43,166,564,-0.133
2004,131,0,1142,Bart Bryant,29.42,266,904,-0.128
2004,132,0,23613,Rich Barcelo,29.41,240,816,-0.021
2004,133,0,23541,Ben Crane,29.35,329,1121,-0.167
2004,134,0,12705,Cliff Kresge,29.17,301,1032,-0.043
2004,135,0,1619,Skip Kendall,29.14,317,1088,-0.145
2004,136,0,25396,Kevin Na,29.06,345,1187,-0.119
2004,137,0,1473,Todd Hamilton,29.02,285,982,-0.028
2004,138,0,24290,D.J. Brigman,28.96,274,946,-0.055
2004,139,0,12602,Dean Wilson,28.78,360,1251,-0.089
2004,140,0,6251,Chris DiMarco,28.73,308,1072,-0.101
2004,141,0,1320,Bob Estes,28.69,200,697,-0.215
2004,142,0,2106,Chris Smith,28.63,365,1275,-0.014
2004,143,0,19881,Robert Damron,28.56,329,1152,-0.116
2004,144,0,20127,Chris Riley,28.45,208,731,-0.173
2004,145,0,21878,Mark Wilson,28.37,225,793,-0.129
2004,146,0,8793,Tiger Woods,28.35,216,762,-0.144
2004,147,0,1361,Dan Forsman,28.29,256,905,-0.098
2004,148,0,23983,Luke Donald,28.27,244,863,-0.123
2004,149,0,1761,Len Mattiace,28.19,272,965,+0.007
2004,150,0,23307,Roger Tambellini,28.14,273,970,+0.018
2004,151,0,25900,Lucas Glover,28.07,325,1158,-0.040
2004,152,0,10213,Dicky Pride,28.06,229,816,-0.035
2004,153,0,26420,Richard Johnson,27.89,357,1280,-0.101
2004,154,0,10860,Justin Leonard,27.8,253,910,-0.126
2004,155,0,12823,Carlos Franco,27.76,344,1239,-0.096
2004,156,0,2223,Bob Tway,27.74,256,923,-0.141
2004,157,0,1706,Davis Love III,27.68,235,849,-0.089
2004,158,0,8337,Mike Heinen,27.56,194,704,-0.031
2004,159,0,1313,Steve Elkington,27.53,212,770,-0.099
2004,160,0,19972,José Coceres,27.36,229,837,-0.127
2004,161,0,12682,Hirofumi Miyase,27.27,213,781,-0.009
2004,162,0,1139,Olin Browne,27.26,298,1093,-0.121
2004,163,0,12680,Shigeki Maruyama,27.21,295,1084,-0.156
2004,164,0,23497,Tag Ridings,27.17,166,611,+0.006
2004,165,0,2049,Gene Sauers,27.0,273,1011,-0.103
2004,166,0,6809,Bob Burns,26.93,289,1073,-0.080
2004,167,0,7721,Pat Bates,26.53,329,1240,-0.122
2004,167,0,8075,Jerry Kelly,26.53,320,1206,-0.178
2004,169,0,1457,Jay Haas,26.4,222,841,-0.207
2004,170,0,1926,Steve Pate,26.36,218,827,-0.009
2004,171,0,1527,Scott Hoch,26.22,167,637,-0.162
2004,172,0,23135,Tim Clark,25.89,255,985,-0.129
2004,173,0,2214,Kirk Triplett,25.8,235,911,-0.183
2004,174,0,23063,Scott Hend,25.47,246,966,+0.106
2004,175,0,20548,Hidemichi Tanaka,25.37,274,1080,-0.051
2004,176,0,1771,Blaine McCallister,25.18,213,846,-0.023
2004,177,0,1887,Mark O'Meara,23.73,136,573,-0.088
2004,178,0,19846,Brian Gay,23.66,288,1217,-0.128
2004,179,0,1920,Craig Parry,23.55,118,501,-0.153
2004,180,0,1378,David Frost,23.21,237,1021,-0.030
2004,181,0,12753,David Morland IV,22.73,195,858,-0.072
2004,182,0,6373,José María Olazábal,22.47,131,583,-0.191
2004,183,0,1132,Mark Brooks,22.43,177,789,-0.073
2004,184,0,2239,Scott Verplank,22.13,208,940,-0.178
2004,185,0,1157,Tom Byrum,21.86,219,1002,-0.100
2004,186,0,6078,Esteban Toledo,21.71,239,1101,-0.079
2004,187,0,23552,Hank Kuehne,21.34,248,1162,+0.093
2004,188,0,8385,Omar Uresti,21.18,222,1048,-0.104
2004,189,0,1381,Fred Funk,21.03,240,1141,-0.154
2004,190,0,1329,Brad Faxon,20.46,197,963,-0.162
2004,191,0,2099,Scott Simpson,20.17,143,709,-0.091
2004,192,0,1968,Nick Price,20.16,102,506,-0.137
2004,193,0,2010,Loren Roberts,19.81,187,944,-0.139
2004,194,0,1928,Corey Pavin,19.04,175,919,-0.143
2004,195,0,1219,John Cook,18.39,123,669,-0.171
2004,196,0,7363,Craig Bowden,17.44,180,1032,-0.028
2003,1,0,23614,Rich Beem,37.7,288,764,0.014
2003,2,0,22046,Geoff Ogilvy,36.63,333,909,-0.138
2003,3,0,10912,Craig Perks,36.49,316,866,-0.089
2003,4,0,22913,John Rollins,36.05,283,785,-0.141
2003,5,0,20436,Garrett Willis,35.86,416,1160,-0.118
2003,6,0,12510,Chad Campbell,35.84,391,1091,-0.174
2003,7,0,23338,David Gossett,35.77,402,1124,-0.102
2003,8,0,1161,Mark Calcavecchia,35.58,327,919,-0.095
2003,9,0,8375,Paul Stankowski,35.48,270,761,-0.074
2003,10,0,10885,Robert Allenby,35.44,286,807,-0.112
2003,10,0,22295,Darron Stiles,35.44,347,979,-0.075
2003,12,0,8123,Jeff Brehaut,35.41,450,1271,-0.12
2003,13,0,24357,K.J. Choi,35.11,388,1105,-0.144
2003,14,0,6621,Joe Durant,35.01,375,1071,-0.107
2003,15,0,21961,Charles Howell III,34.9,416,1192,-0.173
2003,15,0,2206,David Toms,34.9,290,831,-0.062
2003,17,0,20498,Briny Baird,34.88,452,1296,-0.108
2003,18,0,26950,John Morgan,34.75,326,938,-0.052
2003,19,0,6034,Marco Dawson,34.56,310,897,-0.106
2003,20,0,22892,Jason Gore,34.41,320,930,-0.028
2003,21,0,10423,Mike Weir,34.34,249,725,-0.149
2003,22,0,12652,Cameron Beckman,34.21,352,1029,-0.105
2003,23,0,19824,Craig Barlow,34.13,384,1125,-0.07
2003,24,0,20157,Retief Goosen,34.11,204,598,-0.098
2003,25,0,7867,Woody Austin,34.09,403,1182,-0.159
2003,26,0,1388,Robert Gamez,33.82,438,1295,-0.112
2003,27,0,6595,Kevin Sutherland,33.62,308,916,-0.11
2003,28,0,20572,Rod Pampling,33.56,302,900,-0.149
2003,29,0,20568,Anthony Painter,33.53,333,993,-0.111
2003,30,0,6573,Brandt Jobe,33.48,297,887,-0.061
2003,31,0,8633,Per-Ulrik Johansson,33.42,374,1119,-0.107
2003,32,0,6332,Neal Lancaster,33.2,430,1295,-0.07
2003,33,0,21806,Paul Gow,33.11,252,761,-0.107
2003,34,0,20095,Carl Paulson,33.07,412,1246,-0.066
2003,34,0,2106,Chris Smith,33.07,337,1019,-0.006
2003,36,0,20634,Peter Lonard,32.85,319,971,-0.066
2003,37,0,12755,Vance Veazey,32.84,245,746,0.033
2003,38,0,10585,Scott McCarron,32.79,261,796,-0.08
2003,39,0,12645,Brent Geiberger,32.78,199,607,-0.085
2003,40,0,8725,Tom Gillis,32.76,268,818,-0.034
2003,40,0,12705,Cliff Kresge,32.76,359,1096,-0.117
2003,42,0,6581,David Sutherland,32.74,278,849,-0.122
2003,43,0,20094,Jonathan Kaye,32.67,310,949,-0.045
2003,44,0,23034,Brent Schwarzrock,32.66,226,692,-0.053
2003,45,0,1569,Peter Jacobsen,32.61,272,834,-0.121
2003,46,0,7223,Brian Bateman,32.53,256,787,-0.051
2003,47,0,20593,Greg Chalmers,32.5,378,1163,-0.093
2003,48,0,10733,Kent Jones,32.43,274,845,-0.168
2003,49,0,20098,Stuart Appleby,32.38,295,911,-0.18
2003,50,0,19825,Darren Clarke,32.3,167,517,-0.084
2003,51,0,22548,Patrick Sheehan,32.29,391,1211,-0.107
2003,52,0,1685,J.L. Lewis,32.27,334,1035,-0.036
2003,53,0,12823,Carlos Franco,32.26,382,1184,-0.086
2003,54,0,1945,Kenny Perry,32.25,309,958,-0.133
2003,55,0,1226,Fred Couples,32.22,183,568,-0.213
2003,56,0,21633,Steve Allan,32.06,202,630,0.04
2003,57,0,8793,Tiger Woods,31.84,220,691,-0.191
2003,58,0,20472,Alex Cejka,31.8,305,959,-0.118
2003,58,0,23621,Rory Sabbatini,31.8,312,981,-0.022
2003,60,0,20121,Todd Fischer,31.79,350,1101,-0.071
2003,61,0,1677,Tom Lehman,31.77,257,809,-0.093
2003,62,0,2170,Hal Sutton,31.67,286,903,-0.185
2003,63,0,10425,Jay Williamson,31.65,351,1109,-0.094
2003,64,0,24925,Jonathan Byrd,31.53,327,1037,-0.095
2003,65,0,7457,Steve Flesch,31.44,398,1266,-0.143
2003,66,0,8075,Jerry Kelly,31.35,343,1094,-0.184
2003,67,0,10860,Justin Leonard,31.33,256,817,-0.16
2003,68,0,12782,Tim Herron,31.26,362,1158,-0.066
2003,69,0,22371,Aaron Baddeley,31.24,234,749,-0.111
2003,70,0,21805,Harrison Frazar,31.21,319,1022,-0.009
2003,70,0,25345,Carl Pettersson,31.21,294,942,-0.143
2003,72,0,25450,Ty Tryon,31.16,177,568,0.04
2003,73,0,2246,Duffy Waldorf,31.1,293,942,-0.143
2003,74,0,6617,Brian Henninger,31.09,208,669,-0.038
2003,75,0,11011,Mike Sposa,31.07,270,869,-0.119
2003,76,0,23177,Kenneth Staton,31.06,219,705,-0.018
2003,77,0,1707,Steve Lowery,31.04,271,873,-0.026
2003,78,0,10565,Ian Leggatt,31.03,247,796,-0.081
2003,79,0,1042,Paul Azinger,31.0,257,829,-0.093
2003,80,0,1553,John Huston,30.89,270,874,-0.163
2003,81,0,6004,Stephen Ames,30.87,334,1082,-0.186
2003,82,0,23656,Jason Caron,30.83,259,840,0.046
2003,83,0,2214,Kirk Triplett,30.7,303,987,-0.195
2003,84,0,10809,Jim Furyk,30.66,313,1021,-0.249
2003,85,0,6527,Steve Stricker,30.63,215,702,-0.065
2003,86,0,1766,Billy Mayfair,30.56,349,1142,-0.146
2003,87,0,11032,Frank Lickliter II,30.54,310,1015,-0.161
2003,88,0,6251,Chris DiMarco,30.39,296,974,-0.179
2003,89,0,20645,John Senden,30.36,388,1278,-0.059
2003,90,0,1024,Billy Andrade,30.32,346,1141,-0.147
2003,90,0,20628,Arron Oberholser,30.32,305,1006,-0.089
2003,92,0,22621,Ben Curtis,30.29,242,799,0.029
2003,93,0,7941,Mike Grob,30.24,293,969,-0.017
2003,94,0,1035,Tommy Armour III,30.19,224,742,-0.049
2003,95,0,1941,Tom Pernice Jr.,30.14,349,1158,-0.103
2003,96,0,20663,Brenden Pappas,30.09,359,1193,-0.039
2003,97,0,23541,Ben Crane,30.08,311,1034,-0.087
2003,98,0,20574,Mathew Goggin,30.04,298,992,0.037
2003,99,0,21209,Sergio Garcia,30.0,150,500,-0.047
2003,100,0,1723,Andrew Magee,29.95,313,1045,-0.067
2003,101,0,23353,J.J. Henry,29.79,359,1205,-0.064
2003,102,0,1797,Rocco Mediate,29.78,246,826,-0.11
2003,103,0,1577,Lee Janzen,29.77,234,786,-0.115
2003,103,0,6567,Vijay Singh,29.77,312,1048,-0.17
2003,105,0,2002,John Riegger,29.74,185,622,-0.141
2003,106,0,20229,Stewart Cink,29.72,340,1144,-0.126
2003,107,0,25031,Andy Miller,29.67,254,856,-0.004
2003,108,0,23036,Chris Anderson,29.61,310,1047,-0.068
2003,109,0,10213,Dicky Pride,29.58,239,808,-0.167
2003,110,0,1361,Dan Forsman,29.41,327,1112,-0.128
2003,111,0,12662,Thomas Levet,29.4,284,966,-0.158
2003,112,0,1948,Tim Petrovic,29.39,340,1157,-0.182
2003,113,0,7101,Dave Stockton Jr.,29.36,251,855,-0.04
2003,114,0,6515,Shaun Micheel,29.34,331,1128,-0.033
2003,115,0,8337,Mike Heinen,29.26,314,1073,-0.092
2003,116,0,24361,Pat Perez,29.15,290,995,-0.076
2003,117,0,10107,Deane Pappas,29.11,255,876,-0.063
2003,118,0,8931,Glen Day,29.08,358,1231,-0.156
2003,118,0,1307,Joel Edwards,29.08,230,791,-0.083
2003,120,0,25692,Akio Sadakata,29.06,265,912,-0.057
2003,121,0,23125,Brad Elder,28.92,164,567,-0.128
2003,122,0,1175,Jim Carter,28.84,323,1120,-0.139
2003,123,0,1938,David Peoples,28.83,324,1124,-0.068
2003,124,0,2104,Jeff Sluman,28.73,318,1107,-0.151
2003,125,0,1457,Jay Haas,28.57,266,931,-0.154
2003,125,0,12660,Jesper Parnevik,28.57,308,1078,-0.068
2003,127,0,1968,Nick Price,28.55,185,648,-0.119
2003,128,0,24356,Jason Buha,28.51,197,691,-0.03
2003,129,0,1320,Bob Estes,28.5,273,958,-0.154
2003,130,0,7749,Brett Quigley,28.4,292,1028,-0.068
2003,131,0,12680,Shigeki Maruyama,28.21,257,911,-0.156
2003,132,0,1619,Skip Kendall,28.14,350,1244,-0.203
2003,133,0,1810,Phil Mickelson,28.08,203,723,-0.025
2003,134,0,20566,Kaname Yokoo,28.07,176,627,-0.04
2003,135,0,1706,Davis Love III,27.91,218,781,-0.083
2003,136,0,12602,Dean Wilson,27.87,265,951,-0.147
2003,137,0,2223,Bob Tway,27.82,281,1010,-0.185
2003,138,0,19881,Robert Damron,27.69,309,1116,-0.136
2003,139,0,1329,Brad Faxon,27.42,269,981,-0.167
2003,140,0,21878,Mark Wilson,27.37,260,950,-0.062
2003,141,0,12661,Todd Barranger,27.36,241,881,-0.025
2003,142,0,26489,Cameron Yancey,27.19,177,651,-0.028
2003,143,0,21739,Aaron Barber,27.17,297,1093,-0.04
2003,144,0,1724,Jeff Maggert,27.1,245,904,-0.114
2003,145,0,8339,Spike McRoy,27.06,325,1201,-0.077
2003,145,0,2049,Gene Sauers,27.06,269,994,-0.022
2003,147,0,22293,Heath Slocum,26.91,334,1241,-0.111
2003,148,0,20548,Hidemichi Tanaka,26.89,359,1335,-0.123
2003,149,0,6809,Bob Burns,26.8,246,918,-0.045
2003,150,0,1475,Donnie Hammond,26.68,286,1072,-0.077
2003,151,0,20029,Notah Begay III,26.64,284,1066,-0.039
2003,152,0,6522,Ernie Els,26.63,147,552,-0.041
2003,153,0,12388,Michael Clark II,26.6,183,688,-0.093
2003,154,0,6575,Dudley Hart,26.57,190,715,-0.068
2003,155,0,20573,Scott Laycock,26.51,206,777,-0.068
2003,156,0,24502,Adam Scott,26.5,124,468,-0.032
2003,157,0,7721,Pat Bates,26.39,341,1292,-0.191
2003,158,0,20940,Kenichi Kuboya,26.13,278,1064,-0.054
2003,159,0,1887,Mark O'Meara,25.89,152,587,-0.072
2003,160,0,19972,José Coceres,25.87,186,719,-0.016
2003,161,0,19846,Brian Gay,25.73,282,1096,-0.128
2003,162,0,23108,Matt Kuchar,25.57,190,743,-0.084
2003,163,0,2101,Joey Sindelar,25.52,282,1105,-0.117
2003,164,0,10201,Matt Gogel,25.36,212,836,-0.057
2003,165,0,20127,Chris Riley,25.21,242,960,-0.149
2003,166,0,20099,Doug Barron,24.79,266,1073,-0.075
2003,167,0,1761,Len Mattiace,24.62,240,975,-0.158
2003,168,0,1378,David Frost,24.42,244,999,-0.123
2003,169,0,1381,Fred Funk,24.24,295,1217,-0.115
2003,170,0,1098,Jay Don Blake,24.23,190,784,-0.121
2003,171,0,2239,Scott Verplank,24.06,257,1068,-0.163
2003,172,0,6078,Esteban Toledo,23.66,299,1264,-0.181
2003,173,0,23135,Tim Clark,23.57,198,840,-0.136
2003,174,0,23983,Luke Donald,23.35,240,1028,-0.138
2003,175,0,1666,Bernhard Langer,23.28,149,640,-0.074
2003,176,0,1249,John Daly,23.17,136,587,0.088
2003,176,0,26420,Richard Johnson,23.17,238,1027,-0.126
2003,178,0,1157,Tom Byrum,22.77,237,1041,-0.181
2003,179,0,8547,John Maginnes,22.03,206,935,-0.136
2003,180,0,8537,J.P. Hayes,21.94,190,866,-0.058
2003,181,0,6643,Paul Goydos,21.18,211,996,-0.128
2003,182,0,1139,Olin Browne,20.75,261,1258,-0.142
2003,183,0,8545,Glen Hnatiuk,19.44,217,1116,-0.074
2003,184,0,1132,Mark Brooks,19.42,189,973,-0.058
2003,185,0,6475,Jeff Klein,19.24,132,686,0.045
2003,186,0,20623,Gavin Coles,19.18,145,756,-0.034
2003,187,0,20771,Steven Alker,19.07,185,970,-0.124
2003,188,0,1928,Corey Pavin,16.08,154,958,-0.24
2003,189,0,23552,Hank Kuehne,15.45,133,861,0.045
2003,190,0,2010,Loren Roberts,13.71,119,868,-0.143
2002,1,0,1161,Mark Calcavecchia,38.93,109,280,-0.147
2002,2,0,21209,Sergio Garcia,37.23,102,274,-0.127
2002,3,0,1685,J.L. Lewis,36.25,170,469,-0.153
2002,4,0,1706,Davis Love III,35.11,138,393,-0.210
2002,4,0,20572,Rod Pampling,35.11,138,393,-0.181
2002,6,0,1810,Phil Mickelson,34.35,146,425,-0.110
2002,7,0,8375,Paul Stankowski,34.21,143,418,-0.098
2002,8,0,1035,Tommy Armour III,33.82,117,346,-0.094
2002,9,0,8881,Tripp Isenhour,33.62,118,351,-0.068
2002,10,0,10117,Bob Heintz,33.02,105,318,+0.010
2002,11,0,6567,Vijay Singh,32.95,145,440,-0.186
2002,12,0,23623,Bo Van Pelt,32.69,135,413,-0.007
2002,13,0,1677,Tom Lehman,32.64,78,239,-0.218
2002,14,0,12823,Carlos Franco,32.48,177,545,-0.147
2002,15,0,1945,Kenny Perry,32.44,146,450,-0.144
2002,16,0,20098,Stuart Appleby,32.43,132,407,-0.114
2002,17,0,23614,Rich Beem,32.27,141,437,-0.099
2002,18,0,10885,Robert Allenby,32.11,149,464,-0.081
2002,18,0,11032,Frank Lickliter II,32.11,122,380,-0.115
2002,20,0,21949,Joe Ogilvie,31.91,82,257,+0.012
2002,21,0,12645,Brent Geiberger,31.41,131,417,-0.084
2002,22,0,10107,Deane Pappas,31.22,123,394,-0.114
2002,23,0,7457,Steve Flesch,31.2,127,407,-0.110
2002,24,0,1577,Lee Janzen,31.19,121,388,-0.091
2002,25,0,1927,Dennis Paulson,30.98,127,410,-0.071
2002,26,0,20502,Michael Long,30.85,120,389,-0.108
2002,27,0,12663,Phil Tataurangi,30.83,119,386,-0.059
2002,28,0,26289,Boo Weekley,30.63,87,284,E
2002,29,0,20634,Peter Lonard,30.55,117,383,-0.145
2002,30,0,23322,Brett Wetterich,30.32,134,442,E
2002,31,0,23541,Ben Crane,30.22,123,407,-0.089
2002,32,0,6515,Shaun Micheel,30.11,143,475,-0.140
2002,33,0,24357,K.J. Choi,30.1,124,412,-0.202
2002,34,0,1226,Fred Couples,30.05,64,213,-0.125
2002,35,0,1388,Robert Gamez,29.72,107,360,-0.093
2002,35,0,23177,Kenneth Staton,29.72,151,508,-0.099
2002,37,0,10962,Bradley Hughes,29.59,87,294,E
2002,38,0,21633,Steve Allan,29.57,136,460,-0.066
2002,39,0,23903,Stephen Gangluff,29.37,116,395,-0.155
2002,40,0,20043,Edward Fryatt,29.3,121,413,-0.116
2002,41,0,1723,Andrew Magee,29.16,107,367,-0.121
2002,42,0,2106,Chris Smith,28.99,129,445,-0.240
2002,43,0,1475,Donnie Hammond,28.94,79,273,-0.127
2002,44,0,1514,Eduardo Herrera,28.85,90,312,-0.011
2002,45,0,7223,Brian Bateman,28.76,132,459,-0.129
2002,46,0,2002,John Riegger,28.54,125,438,-0.136
2002,47,0,2170,Hal Sutton,28.47,80,281,-0.125
2002,48,0,22046,Geoff Ogilvy,28.43,114,401,+0.018
2002,49,0,20105,Jeff Gove,28.42,135,475,-0.185
2002,50,0,6613,Tommy Tolles,28.4,94,331,-0.191
2002,51,0,21259,Jason Hill,28.37,80,282,-0.013
2002,52,0,6575,Dudley Hart,28.32,96,339,-0.031
2002,53,0,10585,Scott McCarron,28.3,120,424,-0.225
2002,54,0,20645,John Senden,28.28,112,396,-0.045
2002,55,0,21806,Paul Gow,28.25,139,492,-0.079
2002,56,0,21961,Charles Howell III,28.21,132,468,-0.091
2002,57,0,23353,J.J. Henry,28.18,144,511,-0.160
2002,58,0,20548,Hidemichi Tanaka,28.14,130,462,-0.185
2002,59,0,7003,David Berganio Jr.,28.13,110,391,-0.045
2002,60,0,1313,Steve Elkington,28.08,89,317,-0.191
2002,61,0,21805,Harrison Frazar,28.04,106,378,-0.104
2002,62,0,6527,Steve Stricker,27.98,61,218,-0.033
2002,63,0,1374,Robin Freeman,27.93,105,376,-0.076
2002,64,0,10213,Dicky Pride,27.84,81,291,-0.062
2002,65,0,24937,Jess Daley,27.79,107,385,-0.028
2002,66,0,20029,Notah Begay III,27.71,115,415,-0.183
2002,67,0,12782,Tim Herron,27.69,121,437,-0.190
2002,68,0,23621,Rory Sabbatini,27.57,67,243,-0.194
2002,69,0,8793,Tiger Woods,27.56,70,254,-0.171
2002,70,0,1553,John Huston,27.55,116,421,-0.198
2002,71,0,12652,Cameron Beckman,27.43,96,350,-0.063
2002,72,0,6522,Ernie Els,27.41,74,270,-0.135
2002,73,0,20498,Briny Baird,27.29,134,491,-0.209
2002,74,0,1042,Paul Azinger,27.27,60,220,-0.133
2002,75,0,1203,Russ Cochran,27.24,85,312,+0.012
2002,76,0,10423,Mike Weir,27.22,98,360,-0.143
2002,77,0,10649,Tom Scherrer,27.21,120,441,-0.142
2002,78,0,24925,Jonathan Byrd,26.97,120,445,-0.150
2002,79,0,6617,Brian Henninger,26.96,86,319,-0.140
2002,80,0,9011,David Duval,26.95,83,308,-0.169
2002,81,0,23338,David Gossett,26.94,118,438,-0.068
2002,82,0,2206,David Toms,26.92,130,483,-0.200
2002,83,0,6197,Michael Allen,26.91,88,327,-0.136
2002,84,0,19824,Craig Barlow,26.77,87,325,-0.092
2002,85,0,8537,J.P. Hayes,26.71,86,322,-0.140
2002,86,0,10860,Justin Leonard,26.65,105,394,-0.114
