YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,NUMBER OF CUTS
2009,59,0,24361,Pat Perez,3
2009,59,0,1941,Tom Pernice Jr.,3
2009,59,0,25562,Andres Romero,3
2009,59,0,26882,Michael Sim,3
2009,59,0,27963,Chris Stroud,3
2009,59,0,20436,Garrett Willis,3
2009,89,0,6004,Stephen Ames,2
2009,89,0,24846,Ricky Barnes,2
2009,89,0,1116,Michael Bradley,2
2009,89,0,1142,Bart Bryant,2
2009,89,0,24925,Jonathan Byrd,2
2009,89,0,20229,Stewart Cink,2
2009,89,0,21753,Brian Davis,2
2009,89,0,6522,Ernie Els,2
2009,89,0,30750,Tommy Gainey,2
2009,89,0,20378,Mathias Grönberg,2
2009,89,0,23725,Brendan Jones,2
2009,89,0,10733,Kent Jones,2
2009,89,0,19970,Robert Karlsson,2
2009,89,0,1619,Skip Kendall,2
2009,89,0,20669,James Kingston,2
2009,89,0,29926,Danny Lee,2
2009,89,0,20634,Peter Lonard,2
2009,89,0,23548,Bill Lunde,2
2009,89,0,26596,Ryan Moore,2
2009,89,0,23320,Ryan Palmer,2
2009,89,0,28620,Aron Price,2
2009,89,0,7749,Brett Quigley,2
2009,89,0,27072,Alvaro Quiros,2
2009,89,0,26476,Chez Reavie,2
2009,89,0,2010,Loren Roberts,2
2009,89,0,26331,Charl Schwartzel,2
2009,89,0,24502,Adam Scott,2
2009,89,0,29221,Webb Simpson,2
2009,89,0,28780,Nicholas Thompson,2
2009,89,0,27770,Camilo Villegas,2
2009,89,0,22000,Chris Wood,2
2008,1,0,10885,Robert Allenby,27
2008,2,0,1810,Phil Mickelson,18
2008,3,0,29718,Anthony Kim,15
2008,4,0,20098,Stuart Appleby,13
2008,4,0,20104,Ken Duke,13
2008,4,0,21209,Sergio Garcia,13
2008,4,0,21878,Mark Wilson,13
2008,8,0,10809,Jim Furyk,12
2008,8,0,10860,Justin Leonard,12
2008,10,0,25345,Carl Pettersson,10
2008,11,0,12716,Charley Hoffman,9
2008,11,0,25562,Andres Romero,9
2008,11,0,6527,Steve Stricker,9
2008,11,0,10423,Mike Weir,9
2008,15,0,22621,Ben Curtis,8
2008,15,0,10875,Todd Demsey,8
2008,15,0,19970,Robert Karlsson,8
2008,15,0,28475,Jeff Overton,8
2008,15,0,20160,Charlie Wi,8
2008,20,0,7867,Woody Austin,7
2008,20,0,28158,Steve Marino,7
2008,22,0,12510,Chad Campbell,6
2008,22,0,1320,Bob Estes,6
2008,22,0,1388,Robert Gamez,6
2008,22,0,25900,Lucas Glover,6
2008,22,0,11032,Frank Lickliter II,6
2008,22,0,1941,Tom Pernice Jr.,6
2008,22,0,26882,Michael Sim,6
2008,22,0,27649,Brandt Snedeker,6
2008,22,0,6595,Kevin Sutherland,6
2008,22,0,2223,Bob Tway,6
2008,22,0,2239,Scott Verplank,6
2008,22,0,8793,Tiger Woods,6
2008,34,0,20848,Ángel Cabrera,5
2008,34,0,20229,Stewart Cink,5
2008,34,0,6621,Joe Durant,5
2008,34,0,7457,Steve Flesch,5
2008,34,0,21350,Ryuji Imada,5
2008,34,0,27936,Martin Laird,5
2008,34,0,24781,Hunter Mahan,5
2008,34,0,24361,Pat Perez,5
2008,34,0,2002,John Riegger,5
2008,34,0,27963,Chris Stroud,5
2008,34,0,27095,Nick Watney,5
2008,34,0,25349,Tim Wilkinson,5
2008,46,0,1139,Olin Browne,4
2008,46,0,24357,K.J. Choi,4
2008,46,0,6251,Chris DiMarco,4
2008,46,0,24358,Robert Garrigus,4
2008,46,0,20569,Richard Green,4
2008,46,0,20378,Mathias Grönberg,4
2008,46,0,22792,Peter Hanson,4
2008,46,0,22378,Trevor Immelman,4
2008,46,0,25572,Graeme McDowell,4
2008,46,0,1945,Kenny Perry,4
2008,46,0,22405,Justin Rose,4
2008,46,0,6567,Vijay Singh,4
2008,46,0,27214,Kevin Streelman,4
2008,46,0,8385,Omar Uresti,4
2008,46,0,24663,Y.E. Yang,4
2008,61,0,22371,Aaron Baddeley,3
2008,61,0,12652,Cameron Beckman,3
2008,61,0,32262,Mark Brown,3
2008,61,0,1142,Bart Bryant,3
2008,61,0,23983,Luke Donald,3
2008,61,0,6522,Ernie Els,3
2008,61,0,6575,Dudley Hart,3
2008,61,0,23353,J.J. Henry,3
2008,61,0,12782,Tim Herron,3
2008,61,0,27141,J.B. Holmes,3
2008,61,0,1577,Lee Janzen,3
2008,61,0,30926,Chris Kirk,3
2008,61,0,24912,Will MacKenzie,3
2008,61,0,6350,Bob May,3
2008,61,0,24140,Sean O'Hair,3
2008,61,0,23320,Ryan Palmer,3
2008,61,0,25240,D.A. Points,3
2008,61,0,10649,Tom Scherrer,3
2008,61,0,21528,Henrik Stenson,3
2008,61,0,32150,Michael Thompson,3
2008,61,0,6078,Esteban Toledo,3
2008,61,0,23788,D.J. Trahan,3
2008,61,0,27770,Camilo Villegas,3
2008,61,0,26951,Johnson Wagner,3
2008,61,0,26289,Boo Weekley,3
2008,86,0,6197,Michael Allen,2
2008,86,0,1035,Tommy Armour III,2
2008,86,0,1132,Mark Brooks,2
2008,86,0,1157,Tom Byrum,2
2008,86,0,20400,Michael Campbell,2
2008,86,0,6034,Marco Dawson,2
2008,86,0,9011,David Duval,2
2008,86,0,20585,Niclas Fasth,2
2008,86,0,24725,Richard Finch,2
2008,86,0,1361,Dan Forsman,2
2008,86,0,24184,Alastair Forsyth,2
2008,86,0,20574,Mathew Goggin,2
2008,86,0,22892,Jason Gore,2
2008,86,0,27576,Anton Haig,2
2008,86,0,1473,Todd Hamilton,2
2008,86,0,22896,Grégory Havret,2
2008,86,0,20608,David Howell,2
2008,86,0,26300,Matt Jones,2
2008,86,0,8075,Jerry Kelly,2
2008,86,0,20669,James Kingston,2
2008,86,0,23108,Matt Kuchar,2
2008,86,0,20382,Stephen Leaney,2
2008,86,0,26695,Michael Letzig,2
2008,86,0,1724,Jeff Maggert,2
2008,86,0,22080,Prayad Marksaeng,2
2008,86,0,25972,Pablo Martin Benavides,2
2008,86,0,27120,Troy Matteson,2
2008,86,0,1761,Len Mattiace,2
2008,86,0,8339,Spike McRoy,2
2008,86,0,22046,Geoff Ogilvy,2
2008,86,0,1920,Craig Parry,2
2008,86,0,1948,Tim Petrovic,2
2008,86,0,27072,Alvaro Quiros,2
2008,86,0,22913,John Rollins,2
2008,86,0,24502,Adam Scott,2
2008,86,0,26679,Kevin Stadler,2
2008,86,0,23325,Vaughn Taylor,2
2008,86,0,2206,David Toms,2
2008,86,0,23322,Brett Wetterich,2
2008,86,0,20436,Garrett Willis,2
2008,86,0,26497,Casey Wittenberg,2
2007,1,0,21753,Brian Davis,17
2007,2,0,8793,Tiger Woods,16
2007,3,0,20498,Briny Baird,14
2007,4,0,24140,Sean O'Hair,12
2007,5,0,1142,Bart Bryant,11
2007,5,0,6522,Ernie Els,11
2007,5,0,26289,Boo Weekley,11
2007,8,0,21731,Freddie Jacobson,10
2007,8,0,22212,Craig Lile,10
2007,8,0,1945,Kenny Perry,10
2007,11,0,12652,Cameron Beckman,9
2007,11,0,6527,Steve Stricker,9
2007,13,0,6004,Stephen Ames,8
2007,13,0,7867,Woody Austin,8
2007,13,0,20396,Lee Westwood,8
2007,16,0,20104,Ken Duke,7
2007,16,0,21209,Sergio Garcia,7
2007,16,0,20572,Rod Pampling,7
2007,16,0,24502,Adam Scott,7
2007,16,0,27770,Camilo Villegas,7
2007,21,0,20218,Shingo Katayama,6
2007,21,0,10860,Justin Leonard,6
2007,21,0,11032,Frank Lickliter II,6
2007,21,0,22046,Geoff Ogilvy,6
2007,21,0,20691,Greg Owen,6
2007,21,0,1928,Corey Pavin,6
2007,21,0,22913,John Rollins,6
2007,21,0,23623,Bo Van Pelt,6
2007,29,0,6197,Michael Allen,5
2007,29,0,19803,Ryan Armour,5
2007,29,0,23614,Rich Beem,5
2007,29,0,12510,Chad Campbell,5
2007,29,0,25364,Paul Casey,5
2007,29,0,20472,Alex Cejka,5
2007,29,0,20850,Daniel Chopra,5
2007,29,0,23541,Ben Crane,5
2007,29,0,25686,Jason Dufner,5
2007,29,0,20105,Jeff Gove,5
2007,29,0,20569,Richard Green,5
2007,29,0,12782,Tim Herron,5
2007,29,0,12461,Paul McGinley,5
2007,29,0,12660,Jesper Parnevik,5
2007,29,0,27963,Chris Stroud,5
2007,29,0,27095,Nick Watney,5
2007,45,0,24507,Jason Bohn,4
2007,45,0,23135,Tim Clark,4
2007,45,0,23638,Brendon de Jonge,4
2007,45,0,6621,Joe Durant,4
2007,45,0,20585,Niclas Fasth,4
2007,45,0,10809,Jim Furyk,4
2007,45,0,25900,Lucas Glover,4
2007,45,0,21350,Ryuji Imada,4
2007,45,0,24024,Zach Johnson,4
2007,45,0,10733,Kent Jones,4
2007,45,0,12680,Shigeki Maruyama,4
2007,45,0,1941,Tom Pernice Jr.,4
2007,45,0,23621,Rory Sabbatini,4
2007,45,0,20645,John Senden,4
2007,45,0,10423,Mike Weir,4
2007,45,0,20436,Garrett Willis,4
2007,61,0,21407,Arjun Atwal,3
2007,61,0,24925,Jonathan Byrd,3
2007,61,0,22792,Peter Hanson,3
2007,61,0,1766,Billy Mayfair,3
2007,61,0,26596,Ryan Moore,3
2007,61,0,21949,Joe Ogilvie,3
2007,61,0,23320,Ryan Palmer,3
2007,61,0,24361,Pat Perez,3
2007,61,0,6567,Vijay Singh,3
2007,61,0,27649,Brandt Snedeker,3
2007,61,0,6595,Kevin Sutherland,3
2007,61,0,2246,Duffy Waldorf,3
2007,61,0,20160,Charlie Wi,3
2007,74,0,20098,Stuart Appleby,2
2007,74,0,19824,Craig Barlow,2
2007,74,0,10944,Thomas Bjørn,2
2007,74,0,23933,Michael Boyd,2
2007,74,0,8191,Paul Broadhurst,2
2007,74,0,1132,Mark Brooks,2
2007,74,0,20848,Ángel Cabrera,2
2007,74,0,24357,K.J. Choi,2
2007,74,0,19825,Darren Clarke,2
2007,74,0,23983,Luke Donald,2
2007,74,0,1313,Steve Elkington,2
2007,74,0,12760,Danny Ellis,2
2007,74,0,20121,Todd Fischer,2
2007,74,0,7457,Steve Flesch,2
2007,74,0,1381,Fred Funk,2
2007,74,0,1388,Robert Gamez,2
2007,74,0,19846,Brian Gay,2
2007,74,0,22892,Jason Gore,2
2007,74,0,6643,Paul Goydos,2
2007,74,0,27576,Anton Haig,2
2007,74,0,22378,Trevor Immelman,2
2007,74,0,1577,Lee Janzen,2
2007,74,0,7547,Craig Kanada,2
2007,74,0,19970,Robert Karlsson,2
2007,74,0,29718,Anthony Kim,2
2007,74,0,6012,Greg Kraft,2
2007,74,0,23108,Matt Kuchar,2
2007,74,0,22806,Doug LaBelle II,2
2007,74,0,1666,Bernhard Langer,2
2007,74,0,21207,José Manuel Lara,2
2007,74,0,29461,Jamie Lovemark,2
2007,74,0,1707,Steve Lowery,2
2007,74,0,1717,Sandy Lyle,2
2007,74,0,24781,Hunter Mahan,2
2007,74,0,27060,John Mallinger,2
2007,74,0,28158,Steve Marino,2
2007,74,0,6090,Jim McGovern,2
2007,74,0,24449,Parker McLachlin,2
2007,74,0,23800,Bryce Molder,2
2007,74,0,8635,Colin Montgomerie,2
2007,74,0,22348,Nick O'Hern,2
2007,74,0,1948,Tim Petrovic,2
2007,74,0,10213,Dicky Pride,2
2007,74,0,29476,Kyle Reifers,2
2007,74,0,20127,Chris Riley,2
2007,74,0,22405,Justin Rose,2
2007,74,0,28456,Andrew Ruthkoski,2
2007,74,0,26882,Michael Sim,2
2007,74,0,23969,Graeme Storm,2
2007,74,0,2223,Bob Tway,2
2007,74,0,2245,Grant Waite,2
2007,74,0,23349,Charles Warren,2
2007,74,0,25892,Steve Wheatcroft,2
2006,1,0,6522,Ernie Els,18
2006,2,0,1381,Fred Funk,16
2006,3,0,22378,Trevor Immelman,15
2006,4,0,10809,Jim Furyk,12
2006,5,0,25900,Lucas Glover,10
2006,6,0,24357,K.J. Choi,9
2006,6,0,23983,Luke Donald,9
2006,6,0,23353,J.J. Henry,9
2006,6,0,21350,Ryuji Imada,9
2006,6,0,6515,Shaun Micheel,9
2006,11,0,20229,Stewart Cink,8
2006,11,0,22046,Geoff Ogilvy,8
2006,11,0,6567,Vijay Singh,8
2006,14,0,20098,Stuart Appleby,7
2006,14,0,1142,Bart Bryant,7
2006,14,0,23135,Tim Clark,7
2006,14,0,24781,Hunter Mahan,7
2006,14,0,25240,D.A. Points,7
2006,14,0,8793,Tiger Woods,7
2006,20,0,23048,Eric Axley,6
2006,20,0,23541,Ben Crane,6
2006,20,0,6251,Chris DiMarco,6
2006,20,0,6621,Joe Durant,6
2006,20,0,1706,Davis Love III,6
2006,20,0,23621,Rory Sabbatini,6
2006,20,0,2206,David Toms,6
2006,20,0,23322,Brett Wetterich,6
2006,28,0,21209,Sergio Garcia,5
2006,28,0,20608,David Howell,5
2006,28,0,19958,Miguel Angel Jiménez,5
2006,28,0,24024,Zach Johnson,5
2006,28,0,19970,Robert Karlsson,5
2006,28,0,11032,Frank Lickliter II,5
2006,28,0,27120,Troy Matteson,5
2006,28,0,25572,Graeme McDowell,5
2006,28,0,20628,Arron Oberholser,5
2006,28,0,1948,Tim Petrovic,5
2006,28,0,23497,Tag Ridings,5
2006,28,0,22913,John Rollins,5
2006,28,0,21528,Henrik Stenson,5
2006,28,0,6527,Steve Stricker,5
2006,28,0,12602,Dean Wilson,5
2006,28,0,21878,Mark Wilson,5
2006,44,0,6197,Michael Allen,4
2006,44,0,7867,Woody Austin,4
2006,44,0,22946,Henrik Bjornstad,4
2006,44,0,24925,Jonathan Byrd,4
2006,44,0,12510,Chad Campbell,4
2006,44,0,1457,Jay Haas,4
2006,44,0,1707,Steve Lowery,4
2006,44,0,20572,Rod Pampling,4
2006,44,0,2106,Chris Smith,4
2006,44,0,11011,Mike Sposa,4
2006,44,0,2239,Scott Verplank,4
2006,44,0,20396,Lee Westwood,4
2006,56,0,20498,Briny Baird,3
2006,56,0,1378,David Frost,3
2006,56,0,24924,Bill Haas,3
2006,56,0,1577,Lee Janzen,3
2006,56,0,26420,Richard Johnson,3
2006,56,0,6012,Greg Kraft,3
2006,56,0,12680,Shigeki Maruyama,3
2006,56,0,22348,Nick O'Hern,3
2006,56,0,6373,José María Olazábal,3
2006,56,0,25818,Scott Piercy,3
2006,56,0,24138,Ian Poulter,3
2006,56,0,7707,Mike Small,3
2006,56,0,23325,Vaughn Taylor,3
2006,69,0,12652,Cameron Beckman,2
2006,69,0,20369,John Bickerton,2
2006,69,0,10944,Thomas Bjørn,2
2006,69,0,20848,Ángel Cabrera,2
2006,69,0,1161,Mark Calcavecchia,2
2006,69,0,20400,Michael Campbell,2
2006,69,0,25364,Paul Casey,2
2006,69,0,1226,Fred Couples,2
2006,69,0,1235,Ben Crenshaw,2
2006,69,0,26360,Bubba Dickerson,2
2006,69,0,20104,Ken Duke,2
2006,69,0,24512,Simon Dyson,2
2006,69,0,27088,Johan Edfors,2
2006,69,0,23903,Stephen Gangluff,2
2006,69,0,20766,Padraig Harrington,2
2006,69,0,6573,Brandt Jobe,2
2006,69,0,29718,Anthony Kim,2
2006,69,0,20382,Stephen Leaney,2
2006,69,0,1771,Blaine McCallister,2
2006,69,0,24449,Parker McLachlin,2
2006,69,0,1810,Phil Mickelson,2
2006,69,0,1823,Larry Mize,2
2006,69,0,23320,Ryan Palmer,2
2006,69,0,12660,Jesper Parnevik,2
2006,69,0,1941,Tom Pernice Jr.,2
2006,69,0,2010,Loren Roberts,2
2006,69,0,22405,Justin Rose,2
2006,69,0,26331,Charl Schwartzel,2
2006,69,0,22293,Heath Slocum,2
2006,69,0,21498,Hideto Tanihara,2
2006,69,0,28780,Nicholas Thompson,2
2006,69,0,27095,Nick Watney,2
2006,69,0,10423,Mike Weir,2
2006,69,0,19913,Ron Whittaker,2
2006,69,0,22110,Thaworn Wiratchant,2
2006,69,0,22363,Don Yrene,2
2005,1,0,23983,Luke Donald,15
2005,2,0,24502,Adam Scott,14
2005,3,0,23541,Ben Crane,11
2005,3,0,6522,Ernie Els,11
2005,5,0,1945,Kenny Perry,10
2005,5,0,21959,Ted Purdy,10
2005,7,0,12510,Chad Campbell,9
2005,7,0,6034,Marco Dawson,9
2005,7,0,20157,Retief Goosen,9
2005,10,0,1142,Bart Bryant,8
2005,10,0,20433,Mark Hensby,8
2005,10,0,12782,Tim Herron,8
2005,10,0,1707,Steve Lowery,8
2005,10,0,1941,Tom Pernice Jr.,8
2005,10,0,25345,Carl Pettersson,8
2005,16,0,24925,Jonathan Byrd,7
2005,16,0,20634,Peter Lonard,7
2005,16,0,12680,Shigeki Maruyama,7
2005,19,0,20098,Stuart Appleby,6
2005,19,0,20623,Gavin Coles,6
2005,19,0,21805,Harrison Frazar,6
2005,19,0,21961,Charles Howell III,6
2005,19,0,1677,Tom Lehman,6
2005,19,0,10860,Justin Leonard,6
2005,19,0,12461,Paul McGinley,6
2005,19,0,20645,John Senden,6
2005,19,0,22293,Heath Slocum,6
2005,19,0,20548,Hidemichi Tanaka,6
2005,29,0,20400,Michael Campbell,5
2005,29,0,1381,Fred Funk,5
2005,29,0,1388,Robert Gamez,5
2005,29,0,21209,Sergio Garcia,5
2005,29,0,25900,Lucas Glover,5
2005,29,0,24604,Hunter Haas,5
2005,29,0,1666,Bernhard Langer,5
2005,29,0,1766,Billy Mayfair,5
2005,29,0,6373,José María Olazábal,5
2005,29,0,1928,Corey Pavin,5
2005,39,0,21407,Arjun Atwal,4
2005,39,0,20850,Daniel Chopra,4
2005,39,0,1261,Jay Delsing,4
2005,39,0,1361,Dan Forsman,4
2005,39,0,20766,Padraig Harrington,4
2005,39,0,19958,Miguel Angel Jiménez,4
2005,39,0,1685,J.L. Lewis,4
2005,39,0,1706,Davis Love III,4
2005,39,0,24140,Sean O'Hair,4
2005,39,0,21949,Joe Ogilvie,4
2005,39,0,21528,Henrik Stenson,4
2005,39,0,23623,Bo Van Pelt,4
2005,39,0,2239,Scott Verplank,4
2005,52,0,12652,Cameron Beckman,3
2005,52,0,10944,Thomas Bjørn,3
2005,52,0,6214,Guy Boros,3
2005,52,0,20229,Stewart Cink,3
2005,52,0,21753,Brian Davis,3
2005,52,0,12760,Danny Ellis,3
2005,52,0,1320,Bob Estes,3
2005,52,0,10809,Jim Furyk,3
2005,52,0,10117,Bob Heintz,3
2005,52,0,6573,Brandt Jobe,3
2005,52,0,1797,Rocco Mediate,3
2005,52,0,25818,Scott Piercy,3
2005,52,0,23497,Tag Ridings,3
2005,52,0,22405,Justin Rose,3
2005,52,0,2101,Joey Sindelar,3
2005,52,0,2106,Chris Smith,3
2005,52,0,2133,Craig Stadler,3
2005,52,0,21878,Mark Wilson,3
2005,70,0,21633,Steve Allan,2
2005,70,0,6004,Stephen Ames,2
2005,70,0,1035,Tommy Armour III,2
2005,70,0,7867,Woody Austin,2
2005,70,0,7223,Brian Bateman,2
2005,70,0,24227,Justin Bolli,2
2005,70,0,8123,Jeff Brehaut,2
2005,70,0,6220,Jaxon Brigman,2
2005,70,0,1132,Mark Brooks,2
2005,70,0,1139,Olin Browne,2
2005,70,0,20848,Ángel Cabrera,2
2005,70,0,25364,Paul Casey,2
2005,70,0,19825,Darren Clarke,2
2005,70,0,11127,Stephen Dodd,2
2005,70,0,24236,Nick Dougherty,2
2005,70,0,20585,Niclas Fasth,2
2005,70,0,1329,Brad Faxon,2
2005,70,0,21461,Kenneth Ferrie,2
2005,70,0,1418,Bill Glasson,2
2005,70,0,6643,Paul Goydos,2
2005,70,0,20569,Richard Green,2
2005,70,0,24924,Bill Haas,2
2005,70,0,22792,Peter Hanson,2
2005,70,0,24847,Michael Harris,2
2005,70,0,20608,David Howell,2
2005,70,0,24511,Thongchai Jaidee,2
2005,70,0,6016,Brad Lardon,2
2005,70,0,27466,Spencer Levin,2
2005,70,0,8339,Spike McRoy,2
2005,70,0,6515,Shaun Micheel,2
2005,70,0,1823,Larry Mize,2
2005,70,0,8635,Colin Montgomerie,2
2005,70,0,26950,John Morgan,2
2005,70,0,25396,Kevin Na,2
2005,70,0,22348,Nick O'Hern,2
2005,70,0,20691,Greg Owen,2
2005,70,0,20663,Brenden Pappas,2
2005,70,0,1968,Nick Price,2
2005,70,0,28486,Michael Putnam,2
2005,70,0,22117,Jyoti Randhawa,2
2005,70,0,10649,Tom Scherrer,2
2005,70,0,7707,Mike Small,2
2005,70,0,2170,Hal Sutton,2
2005,70,0,28118,Peter Tomasulo,2
2005,70,0,2223,Bob Tway,2
2005,70,0,23349,Charles Warren,2
2005,70,0,2257,Brian Watts,2
2005,70,0,20394,Steve Webster,2
2005,70,0,23322,Brett Wetterich,2
2005,70,0,20160,Charlie Wi,2
2005,70,0,24663,Y.E. Yang,2
2004,1,0,6567,Vijay Singh,24
2004,2,0,6251,Chris DiMarco,20
2004,3,0,8793,Tiger Woods,19
2004,4,0,6522,Ernie Els,13
2004,5,0,25345,Carl Pettersson,12
2004,6,0,2206,David Toms,11
2004,7,0,20572,Rod Pampling,10
2004,8,0,24024,Zach Johnson,9
2004,8,0,10860,Justin Leonard,9
2004,10,0,12510,Chad Campbell,8
2004,10,0,1381,Fred Funk,8
2004,10,0,1473,Todd Hamilton,8
2004,10,0,1619,Skip Kendall,8
2004,14,0,1378,David Frost,7
2004,14,0,24924,Bill Haas,7
2004,14,0,22378,Trevor Immelman,7
2004,14,0,24502,Adam Scott,7
2004,18,0,12823,Carlos Franco,6
2004,18,0,20157,Retief Goosen,6
2004,18,0,1677,Tom Lehman,6
2004,18,0,12680,Shigeki Maruyama,6
2004,18,0,1938,David Peoples,6
2004,18,0,2010,Loren Roberts,6
2004,18,0,22913,John Rollins,6
2004,25,0,10885,Robert Allenby,5
2004,25,0,19825,Darren Clarke,5
2004,25,0,21805,Harrison Frazar,5
2004,25,0,20094,Jonathan Kaye,5
2004,25,0,1941,Tom Pernice Jr.,5
2004,30,0,6004,Stephen Ames,4
2004,30,0,7223,Brian Bateman,4
2004,30,0,20766,Padraig Harrington,4
2004,30,0,19958,Miguel Angel Jiménez,4
2004,30,0,12461,Paul McGinley,4
2004,30,0,22046,Geoff Ogilvy,4
2004,30,0,10107,Deane Pappas,4
2004,30,0,1945,Kenny Perry,4
2004,30,0,2239,Scott Verplank,4
2004,30,0,10425,Jay Williamson,4
2004,40,0,21739,Aaron Barber,3
2004,40,0,1157,Tom Byrum,3
2004,40,0,1161,Mark Calcavecchia,3
2004,40,0,20400,Michael Campbell,3
2004,40,0,23688,Scott Drummond,3
2004,40,0,12760,Danny Ellis,3
2004,40,0,1320,Bob Estes,3
2004,40,0,21209,Sergio Garcia,3
2004,40,0,25732,S.K. Ho,3
2004,40,0,20218,Shingo Katayama,3
2004,40,0,12389,Barry Lane,3
2004,40,0,20382,Stephen Leaney,3
2004,40,0,22122,Andrew McLardy,3
2004,40,0,8635,Colin Montgomerie,3
2004,40,0,20628,Arron Oberholser,3
2004,40,0,6373,José María Olazábal,3
2004,40,0,20663,Brenden Pappas,3
2004,40,0,6581,David Sutherland,3
2004,40,0,21498,Hideto Tanihara,3
2004,59,0,6197,Michael Allen,2
2004,59,0,21407,Arjun Atwal,2
2004,59,0,20498,Briny Baird,2
2004,59,0,1078,Jim Benepe,2
2004,59,0,1142,Bart Bryant,2
2004,59,0,20848,Ángel Cabrera,2
2004,59,0,12394,Tom Carter,2
2004,59,0,25364,Paul Casey,2
2004,59,0,23135,Tim Clark,2
2004,59,0,20104,Ken Duke,2
2004,59,0,6621,Joe Durant,2
2004,59,0,25816,Kevin Durkin,2
2004,59,0,7457,Steve Flesch,2
2004,59,0,20939,Keiichiro Fukabori,2
2004,59,0,19846,Brian Gay,2
2004,59,0,6643,Paul Goydos,2
2004,59,0,1457,Jay Haas,2
2004,59,0,19830,Joakim Haeggman,2
2004,59,0,20608,David Howell,2
2004,59,0,21961,Charles Howell III,2
2004,59,0,1553,John Huston,2
2004,59,0,24511,Thongchai Jaidee,2
2004,59,0,1577,Lee Janzen,2
2004,59,0,10733,Kent Jones,2
2004,59,0,23108,Matt Kuchar,2
2004,59,0,6332,Neal Lancaster,2
2004,59,0,6016,Brad Lardon,2
2004,59,0,12662,Thomas Levet,2
2004,59,0,1685,J.L. Lewis,2
2004,59,0,1717,Sandy Lyle,2
2004,59,0,1724,Jeff Maggert,2
2004,59,0,20445,Casey Martin,2
2004,59,0,10585,Scott McCarron,2
2004,59,0,8339,Spike McRoy,2
2004,59,0,6515,Shaun Micheel,2
2004,59,0,19795,Kelly Mitchum,2
2004,59,0,22348,Nick O'Hern,2
2004,59,0,1887,Mark O'Meara,2
2004,59,0,23320,Ryan Palmer,2
2004,59,0,1928,Corey Pavin,2
2004,59,0,26476,Chez Reavie,2
2004,59,0,24389,Jean-Francois Remesy,2
2004,59,0,23386,David Roesch,2
2004,59,0,22405,Justin Rose,2
2004,59,0,23621,Rory Sabbatini,2
2004,59,0,2076,Peter Senior,2
2004,59,0,20580,Andre Stolz,2
2004,59,0,23325,Vaughn Taylor,2
2004,59,0,2214,Kirk Triplett,2
2004,59,0,20396,Lee Westwood,2
2004,59,0,12602,Dean Wilson,2
2004,59,0,21878,Mark Wilson,2
2003,1,0,6567,Vijay Singh,21
2003,2,0,21961,Charles Howell III,19
2003,3,0,8793,Tiger Woods,18
2003,4,0,12510,Chad Campbell,17
2003,4,0,1226,Fred Couples,17
2003,4,0,6522,Ernie Els,17
2003,7,0,1945,Kenny Perry,13
2003,7,0,10423,Mike Weir,13
2003,9,0,10885,Robert Allenby,12
2003,9,0,1968,Nick Price,12
2003,11,0,6643,Paul Goydos,11
2003,12,0,6621,Joe Durant,9
2003,12,0,7457,Steve Flesch,9
2003,12,0,1378,David Frost,9
2003,12,0,10809,Jim Furyk,9
2003,16,0,1329,Brad Faxon,8
2003,16,0,8075,Jerry Kelly,8
2003,16,0,2002,John Riegger,8
2003,16,0,2010,Loren Roberts,8
2003,20,0,20229,Stewart Cink,7
2003,20,0,20766,Padraig Harrington,7
2003,20,0,1619,Skip Kendall,7
2003,20,0,23621,Rory Sabbatini,7
2003,20,0,2206,David Toms,7
2003,20,0,2239,Scott Verplank,7
2003,26,0,1024,Billy Andrade,6
2003,26,0,19824,Craig Barlow,6
2003,26,0,1142,Bart Bryant,6
2003,26,0,1388,Robert Gamez,6
2003,26,0,20157,Retief Goosen,6
2003,26,0,6332,Neal Lancaster,6
2003,26,0,1677,Tom Lehman,6
2003,26,0,2214,Kirk Triplett,6
2003,34,0,20098,Stuart Appleby,5
2003,34,0,22371,Aaron Baddeley,5
2003,34,0,19825,Darren Clarke,5
2003,34,0,1553,John Huston,5
2003,34,0,23552,Hank Kuehne,5
2003,34,0,24502,Adam Scott,5
2003,40,0,6004,Stephen Ames,4
2003,40,0,20498,Briny Baird,4
2003,40,0,21739,Aaron Barber,4
2003,40,0,8123,Jeff Brehaut,4
2003,40,0,20400,Michael Campbell,4
2003,40,0,25364,Paul Casey,4
2003,40,0,1306,David Edwards,4
2003,40,0,1320,Bob Estes,4
2003,40,0,20585,Niclas Fasth,4
2003,40,0,1361,Dan Forsman,4
2003,40,0,23338,David Gossett,4
2003,40,0,22378,Trevor Immelman,4
2003,40,0,10733,Kent Jones,4
2003,40,0,10860,Justin Leonard,4
2003,40,0,20634,Peter Lonard,4
2003,40,0,1723,Andrew Magee,4
2003,40,0,6350,Bob May,4
2003,40,0,12660,Jesper Parnevik,4
2003,40,0,24138,Ian Poulter,4
2003,40,0,20474,Phillip Price,4
2003,40,0,20127,Chris Riley,4
2003,40,0,2020,Eduardo Romero,4
2003,40,0,2104,Jeff Sluman,4
2003,40,0,12755,Vance Veazey,4
2003,40,0,2246,Duffy Waldorf,4
2003,65,0,1457,Jay Haas,3
2003,65,0,6617,Brian Henninger,3
2003,65,0,10821,Toshi Izawa,3
