YEAR,MOVEMENT,PLAYER_ID,PLAYER,AVG,# OF BIRDIES,TOTAL ROUNDS
2022,0,39436,Joshua Creel,3.19,150,47
2022,0,33597,Harry Higgs,3.15,252,80
2021,0,28237,Rory McIlroy,4.51,334,74
2021,0,46970,Jon Rahm,4.51,347,77
2021,0,47959,Bryson DeChambeau,4.5,360,80
2021,0,35891,Cameron Smith,4.48,367,82
2021,0,47504,Sam Burns,4.43,372,84
2021,0,46717,Viktor Hovland,4.4,365,83
2021,0,46046,Scottie Scheffler,4.39,430,98
2021,0,29221,Webb Simpson,4.34,321,74
2021,0,33448,Justin Thomas,4.31,362,84
2021,0,34046,Jordan Spieth,4.3,378,88
2021,0,35450,Patrick Cantlay,4.29,335,78
2021,0,30944,Jason Kokrak,4.28,377,88
2021,0,48081,Xander Schauffele,4.28,325,76
2021,0,34099,Harris English,4.26,392,92
2021,0,30925,Dustin Johnson,4.25,306,72
2021,0,40026,Daniel Berger,4.23,355,84
2021,0,32757,Patton Kizzire,4.23,431,102
2021,0,50525,Collin Morikawa,4.23,330,78
2021,0,36689,Brooks Koepka,4.21,278,66
2021,0,45526,Abraham Ancer,4.2,412,98
2021,0,12716,Charley Hoffman,4.2,416,99
2021,0,45157,Cam Davis,4.17,392,94
2021,0,29725,Tony Finau,4.16,374,90
2021,0,45486,Joaquin Niemann,4.14,422,102
2021,0,52375,Doug Ghim,4.13,355,86
2021,0,33419,Cameron Tringale,4.11,378,92
2021,0,49964,Aaron Wise,4.11,329,80
2021,0,31646,Emiliano Grillo,4.1,394,96
2021,0,48822,Sebastián Muñoz,4.09,417,102
2021,0,39971,Sungjae Im,4.08,498,122
2021,0,23320,Ryan Palmer,4.08,302,74
2021,0,27064,Jhonattan Vegas,4.07,358,88
2021,0,33597,Harry Higgs,4.06,325,80
2021,0,32839,Hideki Matsuyama,4.06,378,93
2021,0,31420,Anirban Lahiri,4.03,274,68
2021,0,25396,Kevin Na,4.0,348,87
2021,0,28252,Seamus Power,4.0,232,58
2021,0,34360,Patrick Reed,4.0,312,78
2021,0,24502,Adam Scott,4.0,288,72
2021,0,39997,Corey Conners,3.99,415,104
2021,0,46442,Maverick McNealy,3.99,311,78
2021,0,27214,Kevin Streelman,3.97,381,96
2021,0,21209,Sergio Garcia,3.96,293,74
2021,0,32448,James Hahn,3.96,277,70
2021,0,49960,Sepp Straka,3.96,380,96
2021,0,34076,Joel Dahmen,3.95,324,82
2021,0,23621,Rory Sabbatini,3.95,296,75
2021,0,20229,Stewart Cink,3.93,354,90
2021,0,39977,Max Homa,3.93,338,86
2021,0,40098,Matt Fitzpatrick,3.92,259,66
2021,0,52372,Cameron Champ,3.91,293,75
2021,0,27644,Brian Harman,3.91,391,100
2021,0,34363,Tyrrell Hatton,3.91,219,56
2021,0,33204,Shane Lowry,3.91,297,76
2021,0,34466,Peter Malnati,3.91,313,80
2021,0,25364,Paul Casey,3.9,281,72
2021,0,47347,Adam Schenk,3.9,398,102
2021,0,40006,Erik van Rooyen,3.9,285,73
2021,0,56762,Will Gordon,3.89,342,88
2021,0,37455,Si Woo Kim,3.89,366,94
2021,0,33667,Carlos Ortiz,3.89,358,92
2021,0,35532,Tom Hoge,3.88,372,96
2021,0,27129,Luke List,3.88,345,89
2021,0,22405,Justin Rose,3.87,209,54
2021,0,26329,Louis Oosthuizen,3.86,286,74
2021,0,56278,Matthew Wolff,3.84,211,55
2021,0,25900,Lucas Glover,3.83,368,96
2021,0,39546,Keith Mitchell,3.83,322,84
2021,0,24361,Pat Perez,3.83,368,96
2021,0,34264,Hudson Swafford,3.83,314,82
2021,0,32070,Rafael Campos,3.82,229,60
2021,0,27942,Rob Oppenheim,3.82,283,74
2021,0,47483,Will Zalatoris,3.82,332,87
2021,0,27330,Josh Teater,3.81,183,48
2021,0,46402,Talor Gooch,3.8,342,90
2021,0,19803,Ryan Armour,3.79,296,78
2021,0,33486,Roger Sloan,3.79,311,82
2021,0,29974,Branden Grace,3.78,306,81
2021,0,49766,Hank Lebioda,3.78,272,72
2021,0,33141,Keegan Bradley,3.77,324,86
2021,0,27349,Alex Noren,3.76,308,82
2021,0,37189,Harold Varner III,3.76,338,90
2021,0,32816,Satoshi Kodaira,3.75,285,76
2021,0,25818,Scott Piercy,3.75,296,79
2021,0,36871,Matthew NeSmith,3.74,329,88
2021,0,36699,Patrick Rodgers,3.74,381,102
2021,0,31560,Brian Stuard,3.74,389,104
2021,0,34098,Russell Henley,3.73,313,84
2021,0,37275,Sam Ryder,3.73,321,86
2021,0,27649,Brandt Snedeker,3.73,313,84
2021,0,32102,Rickie Fowler,3.72,290,78
2021,0,34563,Chesson Hadley,3.72,268,72
2021,0,30926,Chris Kirk,3.72,320,86
2021,0,29478,Kevin Kisner,3.72,290,78
2021,0,1810,Phil Mickelson,3.72,275,74
2021,0,25493,Nick Taylor,3.72,335,90
2021,0,31323,Gary Woodland,3.71,260,70
2021,0,29479,Scott Brown,3.69,295,80
2021,0,29420,Billy Horschel,3.69,317,86
2021,0,27556,Ted Potter Jr.,3.69,251,68
2021,0,26300,Matt Jones,3.68,375,102
2021,0,32139,Danny Willett,3.68,173,47
2021,0,24024,Zach Johnson,3.67,308,84
2021,0,35310,Lanto Griffin,3.66,329,90
2021,0,35506,Mackenzie Hughes,3.66,329,90
2021,0,22056,Cameron Percy,3.66,282,77
2021,0,34255,Joseph Bramlett,3.65,285,78
2021,0,35461,Beau Hossler,3.65,321,88
2021,0,35230,Nelson Ledesma,3.65,175,48
2021,0,49298,Kramer Hickok,3.64,251,69
2021,0,32791,K.H. Lee,3.64,386,106
2021,0,26331,Charl Schwartzel,3.64,313,86
2021,0,29268,Bronson Burgoon,3.63,261,72
2021,0,24138,Ian Poulter,3.63,261,72
2021,0,32333,Kevin Tway,3.63,225,62
2021,0,39953,Chase Seiffert,3.62,282,78
2021,0,30927,Brendon Todd,3.62,311,86
2021,0,31557,Jim Herman,3.61,238,66
2021,0,36801,Mark Hubbard,3.61,347,96
2021,0,27770,Camilo Villegas,3.6,277,77
2021,0,25804,Bubba Watson,3.59,248,69
2021,0,51894,Vince Whaley,3.59,287,80
2021,0,27141,J.B. Holmes,3.58,172,48
2021,0,23108,Matt Kuchar,3.58,236,66
2021,0,27936,Martin Laird,3.58,286,80
2021,0,33410,Andrew Landry,3.58,236,66
2021,0,33413,Ben Martin,3.58,179,50
2021,0,34256,Andrew Putnam,3.58,319,89
2021,0,48887,Matt Wallace,3.58,190,53
2021,0,29535,Brice Garnett,3.57,328,92
2021,0,33122,Russell Knox,3.57,328,92
2021,0,35449,Adam Long,3.57,300,84
2021,0,40042,Tyler McCumber,3.57,243,68
2021,0,32150,Michael Thompson,3.57,264,74
2021,0,29926,Danny Lee,3.56,210,59
2021,0,48119,Ben Taylor,3.56,178,50
2021,0,33120,Mark Anderson,3.55,199,56
2021,0,26758,David Hearn,3.55,227,64
2021,0,26851,Marc Leishman,3.55,270,76
2021,0,47993,Denny McCarthy,3.55,334,94
2021,0,49771,J.T. Poston,3.55,298,84
2021,0,46550,Brandon Hagy,3.54,262,74
2021,0,29518,Brendan Steele,3.54,269,76
2021,0,22371,Aaron Baddeley,3.52,190,54
2021,0,30911,Tommy Fleetwood,3.52,211,60
2021,0,51766,Wyndham Clark,3.51,274,78
2021,0,24924,Bill Haas,3.5,154,44
2021,0,35658,Kris Ventura,3.5,245,70
2021,0,33490,Bo Hoag,3.49,304,87
2021,0,46441,Robby Shelton,3.49,279,80
2021,0,23325,Vaughn Taylor,3.49,272,78
2021,0,23623,Bo Van Pelt,3.49,251,72
2021,0,28420,Ryan Brehm,3.48,202,58
2021,0,28089,Jason Day,3.48,226,65
2021,0,32662,Michael Gligic,3.48,278,80
2021,0,47128,Richy Werenski,3.48,299,86
2021,0,20396,Lee Westwood,3.48,216,62
2021,0,33399,Adam Hadwin,3.47,305,88
2021,0,30692,Scott Stallings,3.47,264,76
2021,0,32640,Troy Merritt,3.46,339,98
2021,0,26476,Chez Reavie,3.46,291,84
2021,0,39324,J.J. Spaun,3.46,249,72
2021,0,32618,Rhein Gibson,3.45,193,56
2021,0,34431,Robert Streb,3.45,283,82
2021,0,29908,C.T. Pan,3.44,275,80
2021,0,25686,Jason Dufner,3.43,295,86
2021,0,53165,Doc Redman,3.43,261,76
2021,0,34174,John Huh,3.41,198,58
2021,0,28775,Nate Lashley,3.41,259,76
2021,0,35104,Tom Lewis,3.41,273,80
2021,0,33948,Byeong Hun An,3.4,286,84
2021,0,34314,Sebastian Cappelen,3.39,183,54
2021,0,29970,Dylan Frittelli,3.39,244,72
2021,0,48045,Michael Gellerman,3.36,158,47
2021,0,46435,Austin Cook,3.35,241,72
2021,0,21961,Charles Howell III,3.34,234,70
2021,0,32254,Xinjun Zhang,3.34,227,68
2021,0,27554,Scott Harrington,3.33,263,79
2021,0,34213,Grayson Murray,3.33,163,49
2021,0,24140,Sean O'Hair,3.33,170,51
2021,0,23788,D.J. Trahan,3.33,220,66
2021,0,45609,Tyler Duncan,3.31,298,90
2021,0,24781,Hunter Mahan,3.3,188,57
2021,0,30110,Kyle Stanley,3.3,297,90
2021,0,30163,Henrik Norlander,3.27,275,84
2021,0,27974,Sung Kang,3.26,280,86
2021,0,26499,Rafa Cabrera Bello,3.24,240,74
2021,0,19846,Brian Gay,3.19,223,70
2021,0,28679,Fabián Gómez,3.19,172,54
2021,0,23983,Luke Donald,3.16,177,56
2021,0,33404,Chris Baker,3.15,170,54
2021,0,24357,K.J. Choi,3.13,163,52
2021,0,25632,Jimmy Walker,3.11,230,74
2021,0,39975,Michael Kim,3.07,212,69
2021,0,27095,Nick Watney,2.98,161,54
2021,0,35617,Martin Trainer,2.95,174,59
2020,0,29221,Webb Simpson,4.67,243,52
2020,0,34363,Tyrrell Hatton,4.55,191,42
2020,1,33448,Justin Thomas,4.55,300,66
2020,-1,47959,Bryson DeChambeau,4.42,274,62
2020,0,40026,Daniel Berger,4.38,280,64
2020,1,28252,Seamus Power,4.38,140,32
2020,2,30925,Dustin Johnson,4.35,213,49
2020,0,46046,Scottie Scheffler,4.35,357,82
2020,-1,34563,Chesson Hadley,4.31,250,58
2020,7,48081,Xander Schauffele,4.24,297,70
2020,-2,34360,Patrick Reed,4.23,313,74
2020,1,35658,Kris Ventura,4.23,186,44
2020,0,12716,Charley Hoffman,4.22,249,59
2020,0,47993,Denny McCarthy,4.22,325,77
2020,-2,46970,Jon Rahm,4.22,245,58
2020,-1,31420,Anirban Lahiri,4.2,147,35
2020,1,28237,Rory McIlroy,4.2,252,60
2020,-2,40009,Dominic Bozzelli,4.19,151,36
2020,-1,29725,Tony Finau,4.19,302,72
2020,0,29268,Bronson Burgoon,4.15,220,53
2020,0,35450,Patrick Cantlay,4.15,191,46
2020,3,39971,Sungjae Im,4.15,390,94
2020,-1,45157,Cam Davis,4.14,240,58
2020,0,32254,Xinjun Zhang,4.1,316,77
2020,0,56762,Will Gordon,4.09,131,32
2020,1,29926,Danny Lee,4.06,280,69
2020,1,27064,Jhonattan Vegas,4.06,203,50
2020,1,31323,Gary Woodland,4.06,252,62
2020,1,46442,Maverick McNealy,4.05,308,76
2020,10,50525,Collin Morikawa,4.05,324,80
2020,3,48822,Sebastián Muñoz,4.05,340,84
2020,-2,52372,Cameron Champ,4.04,283,70
2020,-7,32839,Hideki Matsuyama,4.04,299,74
2020,1,34099,Harris English,4.03,306,76
2020,-2,37189,Harold Varner III,4.01,297,74
2020,-1,22405,Justin Rose,4.0,152,38
2020,-1,29484,Peter Uihlein,4.0,172,43
2020,-1,27095,Nick Watney,4.0,176,44
2020,1,23320,Ryan Palmer,3.99,271,68
2020,1,27644,Brian Harman,3.97,310,78
2020,-7,46717,Viktor Hovland,3.97,294,74
2020,1,34213,Grayson Murray,3.97,143,36
2020,3,22371,Aaron Baddeley,3.96,186,47
2020,3,28307,Matt Every,3.96,178,45
2020,5,53165,Doc Redman,3.94,323,82
2020,5,32102,Rickie Fowler,3.93,173,44
2020,5,25900,Lucas Glover,3.93,263,67
2020,5,37275,Sam Ryder,3.93,275,70
2020,5,27330,Josh Teater,3.93,161,41
2020,5,49964,Aaron Wise,3.93,177,45
2020,-3,29420,Billy Horschel,3.92,310,79
2020,-10,45486,Joaquin Niemann,3.92,298,76
2020,3,19803,Ryan Armour,3.91,227,58
2020,-5,30927,Brendon Todd,3.91,336,86
2020,3,47504,Sam Burns,3.9,226,58
2020,3,36689,Brooks Koepka,3.9,156,40
2020,4,19846,Brian Gay,3.89,245,63
2020,4,37455,Si Woo Kim,3.89,288,74
2020,4,26596,Ryan Moore,3.89,171,44
2020,4,33449,Zack Sucher,3.89,140,36
2020,4,23325,Vaughn Taylor,3.89,237,61
2020,4,33419,Cameron Tringale,3.89,245,63
2020,4,47128,Richy Werenski,3.89,218,56
2020,4,30911,Tommy Fleetwood,3.88,155,40
2020,4,27349,Alex Noren,3.88,217,56
2020,4,49771,J.T. Poston,3.88,303,78
2020,4,30692,Scott Stallings,3.88,260,67
2020,7,35310,Lanto Griffin,3.87,356,92
2020,4,46550,Brandon Hagy,3.87,178,46
2020,4,34046,Jordan Spieth,3.87,240,62
2020,4,51894,Vince Whaley,3.87,147,38
2020,13,35891,Cameron Smith,3.86,247,64
2020,3,29518,Brendan Steele,3.86,247,64
2020,3,56278,Matthew Wolff,3.86,286,74
2020,3,32366,Kevin Chappell,3.85,158,41
2020,3,21209,Sergio Garcia,3.84,169,44
2020,3,30163,Henrik Norlander,3.84,284,74
2020,3,33948,Byeong Hun An,3.83,287,75
2020,3,46402,Talor Gooch,3.83,318,83
2020,3,30110,Kyle Stanley,3.83,203,53
2020,3,27963,Chris Stroud,3.83,176,46
2020,3,47347,Adam Schenk,3.82,283,74
2020,3,27214,Kevin Streelman,3.82,279,73
2020,4,39324,J.J. Spaun,3.81,221,58
2020,4,23788,D.J. Trahan,3.81,179,47
2020,4,45526,Abraham Ancer,3.8,281,74
2020,4,51766,Wyndham Clark,3.8,232,61
2020,4,32618,Rhein Gibson,3.8,190,50
2020,-28,25396,Kevin Na,3.8,270,71
2020,0,29478,Kevin Kisner,3.79,277,73
2020,4,23108,Matt Kuchar,3.79,212,56
2020,4,40042,Tyler McCumber,3.79,201,53
2020,4,24502,Adam Scott,3.79,144,38
2020,4,27649,Brandt Snedeker,3.79,201,53
2020,3,32757,Patton Kizzire,3.78,208,55
2020,3,35449,Adam Long,3.78,333,88
2020,3,39546,Keith Mitchell,3.78,242,64
2020,3,31646,Emiliano Grillo,3.77,245,65
2020,3,35532,Tom Hoge,3.77,279,74
2020,3,24024,Zach Johnson,3.77,230,61
2020,3,36699,Patrick Rodgers,3.77,343,91
2020,3,29970,Dylan Frittelli,3.76,308,82
2020,3,26300,Matt Jones,3.76,286,76
2020,3,32640,Troy Merritt,3.76,256,68
2020,3,1810,Phil Mickelson,3.76,192,51
2020,3,28089,Jason Day,3.75,199,53
2020,3,28420,Ryan Brehm,3.74,187,50
2020,3,36801,Mark Hubbard,3.74,322,86
2020,3,32791,K.H. Lee,3.74,269,72
2020,3,39997,Corey Conners,3.73,276,74
2020,3,35732,Wes Roach,3.73,149,40
2020,3,46441,Robby Shelton,3.73,265,71
2020,3,46435,Austin Cook,3.72,223,60
2020,3,34466,Peter Malnati,3.72,212,57
2020,3,36871,Matthew NeSmith,3.72,253,68
2020,5,35506,Mackenzie Hughes,3.71,260,70
2020,3,33667,Carlos Ortiz,3.71,267,72
2020,3,24138,Ian Poulter,3.71,178,48
2020,2,45609,Tyler Duncan,3.7,307,83
2020,2,49960,Sepp Straka,3.7,259,70
2020,3,48045,Michael Gellerman,3.69,155,42
2020,3,34076,Joel Dahmen,3.68,291,79
2020,3,31560,Brian Stuard,3.68,298,81
2020,3,40098,Matt Fitzpatrick,3.67,198,54
2020,3,32448,James Hahn,3.67,132,36
2020,3,21961,Charles Howell III,3.67,253,69
2020,3,33413,Ben Martin,3.67,132,36
2020,3,23621,Rory Sabbatini,3.67,242,66
2020,3,25804,Bubba Watson,3.67,242,66
2020,3,33597,Harry Higgs,3.66,304,83
2020,3,39977,Max Homa,3.66,256,70
2020,3,30944,Jason Kokrak,3.66,227,62
2020,3,33204,Shane Lowry,3.66,161,44
2020,3,48887,Matt Wallace,3.66,161,44
2020,3,33399,Adam Hadwin,3.65,237,65
2020,3,27129,Luke List,3.65,252,69
2020,3,39953,Chase Seiffert,3.65,197,54
2020,3,40058,Zac Blair,3.64,240,66
2020,3,26499,Rafa Cabrera Bello,3.64,193,53
2020,3,25364,Paul Casey,3.64,204,56
2020,3,29535,Brice Garnett,3.64,211,58
2020,3,24924,Bill Haas,3.64,160,44
2020,3,27974,Sung Kang,3.64,266,73
2020,3,33122,Russell Knox,3.63,229,63
2020,3,33410,Andrew Landry,3.63,229,63
2020,3,32139,Danny Willett,3.63,145,40
2020,4,34255,Joseph Bramlett,3.62,192,53
2020,4,24361,Pat Perez,3.62,199,55
2020,5,29974,Branden Grace,3.61,148,41
2020,5,25349,Tim Wilkinson,3.61,166,46
2020,5,34098,Russell Henley,3.6,227,63
2020,5,49766,Hank Lebioda,3.6,198,55
2020,5,35230,Nelson Ledesma,3.6,144,40
2020,5,20229,Stewart Cink,3.59,183,51
2020,5,27554,Scott Harrington,3.59,244,68
2020,5,27936,Martin Laird,3.59,140,39
2020,5,32662,Michael Gligic,3.58,172,48
2020,5,26329,Louis Oosthuizen,3.58,172,48
2020,5,35461,Beau Hossler,3.57,239,67
2020,5,22056,Cameron Percy,3.56,160,45
2020,5,25493,Nick Taylor,3.56,210,59
2020,5,28679,Fabián Gómez,3.55,195,55
2020,5,33490,Bo Hoag,3.55,238,67
2020,6,52375,Doug Ghim,3.53,141,40
2020,6,34314,Sebastian Cappelen,3.51,186,53
2020,6,26758,David Hearn,3.51,179,51
2020,6,34431,Robert Streb,3.5,175,50
2020,6,33141,Keegan Bradley,3.47,236,68
2020,7,10809,Jim Furyk,3.46,135,39
2020,7,25632,Jimmy Walker,3.46,159,46
2020,7,21407,Arjun Atwal,3.45,107,31
2020,7,33404,Chris Baker,3.45,169,49
2020,7,27556,Ted Potter Jr.,3.45,152,44
2020,7,27942,Rob Oppenheim,3.44,210,61
2020,7,32150,Michael Thompson,3.44,213,62
2020,7,25572,Graeme McDowell,3.42,164,48
2020,8,29479,Scott Brown,3.41,218,64
2020,8,25818,Scott Piercy,3.41,225,66
2020,8,33486,Roger Sloan,3.41,174,51
2020,8,26476,Chez Reavie,3.4,262,77
2020,2,26851,Marc Leishman,3.39,207,61
2020,7,28775,Nate Lashley,3.38,176,52
2020,7,48119,Ben Taylor,3.36,141,42
2020,7,34021,Bud Cauley,3.34,204,61
2020,7,32333,Kevin Tway,3.29,158,48
2020,7,25686,Jason Dufner,3.26,202,62
2020,7,29908,C.T. Pan,3.21,180,56
2020,7,31557,Jim Herman,3.2,192,60
2020,7,34256,Andrew Putnam,3.2,147,46
2020,7,49298,Kramer Hickok,3.18,156,49
2020,7,33120,Mark Anderson,3.04,143,47
2020,8,23623,Bo Van Pelt,2.98,128,43
2020,8,35617,Martin Trainer,2.89,133,46
2019,0,33448,Justin Thomas,4.58,330,72
2019,0,28237,Rory McIlroy,4.49,305,68
2019,0,49964,Aaron Wise,4.42,305,69
2019,0,35450,Patrick Cantlay,4.4,317,72
2019,0,31323,Gary Woodland,4.38,368,84
2019,0,46970,Jon Rahm,4.35,296,68
2019,0,32839,Hideki Matsuyama,4.3,378,88
2019,0,36689,Brooks Koepka,4.28,317,74
2019,0,24502,Adam Scott,4.28,261,61
2019,0,47993,Denny McCarthy,4.25,344,81
2019,0,32640,Troy Merritt,4.25,259,61
2019,0,34046,Jordan Spieth,4.25,336,79
2019,0,51766,Wyndham Clark,4.21,358,85
2019,0,30925,Dustin Johnson,4.21,295,70
2019,0,23320,Ryan Palmer,4.21,278,66
2019,0,49960,Sepp Straka,4.19,302,72
2019,0,47959,Bryson DeChambeau,4.17,300,72
2019,0,40009,Dominic Bozzelli,4.16,279,67
2019,0,34256,Andrew Putnam,4.16,316,76
2019,0,33419,Cameron Tringale,4.14,269,65
2019,0,49766,Hank Lebioda,4.13,289,70
2019,0,52372,Cameron Champ,4.12,313,76
2019,0,37455,Si Woo Kim,4.12,338,82
2019,0,24138,Ian Poulter,4.1,238,58
2019,0,48081,Xander Schauffele,4.08,302,74
2019,0,34021,Bud Cauley,4.07,334,82
2019,0,39971,Sungjae Im,4.07,480,118
2019,0,35421,Brandon Harkins,4.06,337,83
2019,0,22405,Justin Rose,4.06,252,62
2019,0,32102,Rickie Fowler,4.04,307,76
2019,0,30944,Jason Kokrak,4.04,364,90
2019,0,48822,Sebastián Muñoz,4.04,323,80
2019,0,23325,Vaughn Taylor,4.04,368,91
2019,0,23621,Rory Sabbatini,4.03,375,93
2019,0,23108,Matt Kuchar,4.01,321,80
2019,0,25818,Scott Piercy,4.01,345,86
2019,0,26476,Chez Reavie,4.01,369,92
2019,0,26499,Rafa Cabrera Bello,4.0,272,68
2019,0,28089,Jason Day,4.0,256,64
2019,0,26951,Johnson Wagner,4.0,232,58
2019,0,33399,Adam Hadwin,3.98,326,82
2019,0,34360,Patrick Reed,3.98,350,88
2019,0,33948,Byeong Hun An,3.97,306,77
2019,0,37275,Sam Ryder,3.97,286,72
2019,0,47347,Adam Schenk,3.97,397,100
2019,0,27064,Jhonattan Vegas,3.97,286,72
2019,0,25900,Lucas Glover,3.96,356,90
2019,0,46402,Talor Gooch,3.96,214,54
2019,0,35461,Beau Hossler,3.96,329,83
2019,0,27095,Nick Watney,3.96,329,83
2019,0,46435,Austin Cook,3.94,252,64
2019,0,45157,Cam Davis,3.93,283,72
2019,0,1810,Phil Mickelson,3.92,235,60
2019,0,26329,Louis Oosthuizen,3.92,251,64
2019,0,29926,Danny Lee,3.91,317,81
2019,0,26596,Ryan Moore,3.91,289,74
2019,0,49771,J.T. Poston,3.91,375,96
2019,0,27330,Josh Teater,3.91,262,67
2019,0,29725,Tony Finau,3.9,328,84
2019,0,33486,Roger Sloan,3.9,328,84
2019,0,37340,Chase Wright,3.9,269,69
2019,0,45526,Abraham Ancer,3.89,342,88
2019,0,34076,Joel Dahmen,3.89,373,96
2019,0,26851,Marc Leishman,3.89,280,72
2019,0,28775,Nate Lashley,3.88,264,68
2019,0,39546,Keith Mitchell,3.88,322,83
2019,0,25364,Paul Casey,3.87,290,75
2019,0,33418,Shawn Stefani,3.87,294,76
2019,0,34466,Peter Malnati,3.86,320,83
2019,0,29221,Webb Simpson,3.86,301,78
2019,0,21961,Charles Howell III,3.85,350,91
2019,0,32058,José de Jesús Rodríguez,3.85,250,65
2019,0,33410,Andrew Landry,3.84,284,74
2019,0,27556,Ted Potter Jr.,3.82,271,71
2019,0,39324,J.J. Spaun,3.82,313,82
2019,0,32150,Michael Thompson,3.82,271,71
2019,0,37189,Harold Varner III,3.82,313,82
2019,0,39997,Corey Conners,3.79,326,86
2019,0,22371,Aaron Baddeley,3.78,208,55
2019,0,29223,Sam Saunders,3.78,280,74
2019,0,30692,Scott Stallings,3.78,295,78
2019,0,27958,Ryan Blaum,3.77,309,82
2019,0,24361,Pat Perez,3.77,234,62
2019,0,27214,Kevin Streelman,3.77,305,81
2019,0,29484,Peter Uihlein,3.77,294,78
2019,0,19803,Ryan Armour,3.76,346,92
2019,0,29268,Bronson Burgoon,3.76,207,55
2019,0,29535,Brice Garnett,3.76,320,85
2019,0,31646,Emiliano Grillo,3.76,293,78
2019,0,27141,J.B. Holmes,3.76,267,71
2019,0,25493,Nick Taylor,3.76,350,93
2019,0,40115,Adam Svensson,3.75,251,67
2019,0,35376,Roberto Díaz,3.74,243,65
2019,0,34363,Tyrrell Hatton,3.74,217,58
2019,0,27649,Brandt Snedeker,3.74,370,99
2019,0,40026,Daniel Berger,3.73,246,66
2019,0,32791,K.H. Lee,3.73,313,84
2019,0,27129,Luke List,3.73,235,63
2019,0,47504,Sam Burns,3.72,290,78
2019,0,32200,Roberto Castro,3.71,267,72
2019,0,35506,Mackenzie Hughes,3.71,282,76
2019,0,26300,Matt Jones,3.71,312,84
2019,0,46601,Trey Mullinax,3.71,271,73
2019,0,25804,Bubba Watson,3.71,215,58
2019,0,27895,Jonas Blixt,3.7,281,76
2019,0,45486,Joaquin Niemann,3.7,355,96
2019,0,35891,Cameron Smith,3.7,274,74
2019,0,31560,Brian Stuard,3.69,347,94
2019,0,33141,Keegan Bradley,3.68,302,82
2019,0,25686,Jason Dufner,3.68,265,72
2019,0,24925,Jonathan Byrd,3.67,180,49
2019,0,34306,John Chin,3.67,198,54
2019,0,29478,Kevin Kisner,3.67,316,86
2019,0,36699,Patrick Rodgers,3.67,187,51
2019,0,47128,Richy Werenski,3.66,304,83
2019,0,49298,Kramer Hickok,3.65,281,77
2019,0,27974,Sung Kang,3.65,307,84
2019,0,35732,Wes Roach,3.65,230,63
2019,0,46501,Ollie Schniederjans,3.65,274,75
2019,0,34098,Russell Henley,3.64,255,70
2019,0,35879,Kelly Kraft,3.64,295,81
2019,0,32139,Danny Willett,3.63,229,63
2019,0,29970,Dylan Frittelli,3.62,293,81
2019,0,37454,Whee Kim,3.62,250,69
2019,0,29420,Billy Horschel,3.61,332,92
2019,0,32757,Patton Kizzire,3.61,267,74
2019,0,33122,Russell Knox,3.61,260,72
2019,0,37380,Curtis Luck,3.61,213,59
2019,0,29479,Scott Brown,3.59,294,82
2019,0,36799,Stephan Jaeger,3.59,255,71
2019,0,27936,Martin Laird,3.59,287,80
2019,0,31557,Jim Herman,3.58,172,48
2019,0,31420,Anirban Lahiri,3.58,247,69
2019,0,24781,Hunter Mahan,3.58,211,59
2019,0,34264,Hudson Swafford,3.58,204,57
2019,0,24924,Bill Haas,3.57,246,69
2019,0,29518,Brendan Steele,3.56,221,62
2019,0,32333,Kevin Tway,3.56,285,80
2019,0,49303,Anders Albertson,3.55,227,64
2019,0,40098,Matt Fitzpatrick,3.55,181,51
2019,0,21209,Sergio Garcia,3.55,156,44
2019,0,28679,Fabián Gómez,3.55,220,62
2019,0,26758,David Hearn,3.55,167,47
2019,0,36852,Jim Knous,3.55,188,53
2019,0,34261,Scott Langley,3.55,263,74
2019,0,47856,Seth Reeves,3.55,238,67
2019,0,28259,Sangmoon Bae,3.54,191,54
2019,0,39977,Max Homa,3.54,283,80
2019,0,25572,Graeme McDowell,3.54,251,71
2019,0,30911,Tommy Fleetwood,3.53,226,64
2019,0,30978,Kiradech Aphibarnrat,3.52,218,62
2019,0,19846,Brian Gay,3.52,313,89
2019,0,27644,Brian Harman,3.52,313,89
2019,0,32816,Satoshi Kodaira,3.52,225,64
2019,0,33667,Carlos Ortiz,3.52,289,82
2019,0,35532,Tom Hoge,3.5,315,90
2019,0,34099,Harris English,3.49,318,91
2019,0,12716,Charley Hoffman,3.49,244,70
2019,0,29908,C.T. Pan,3.49,286,82
2019,0,39954,Cody Gribble,3.47,229,66
2019,0,10809,Jim Furyk,3.46,235,68
2019,0,34563,Chesson Hadley,3.46,256,74
2019,0,30946,Alex Prugh,3.46,246,71
2019,0,21528,Henrik Stenson,3.46,173,50
2019,0,39327,Ben Silverman,3.44,234,68
2019,0,27963,Chris Stroud,3.44,213,62
2019,0,35617,Martin Trainer,3.44,210,61
2019,0,34431,Robert Streb,3.43,247,72
2019,0,30191,Julián Etulain,3.42,222,65
2019,0,46523,Joey Garber,3.42,195,57
2019,0,25396,Kevin Na,3.42,205,60
2019,0,30110,Kyle Stanley,3.41,259,76
2019,0,29974,Branden Grace,3.4,231,68
2019,0,45609,Tyler Duncan,3.39,281,83
2019,0,27349,Alex Noren,3.38,203,60
2019,0,30786,Brady Schnell,3.37,172,51
2019,0,24024,Zach Johnson,3.34,214,64
2019,0,25632,Jimmy Walker,3.28,243,74
