object_name,field_name,field_type,field_description
CupLeaderboardMatch,matchStatusFlag,SCALAR,Built-in String
CupLeaderboardMatch,startingTee,NON_NULL,
CupLeaderboardMatch,location,NON_NULL,
CupLeaderboardMatch,locationDescription,SCALAR,Built-in String
CupLeaderboardMatch,locationSort,NON_NULL,
CupLeaderboardMatch,tourcastURI,SCALAR,Built-in String
CupLeaderboardMatch,teams,NON_NULL,
CupLeaderboardMatchTeam,teamId,NON_NULL,
CupLeaderboardMatchTeam,teamColor,NON_NULL,
CupLeaderboardMatchTeam,textColor,SCALAR,Built-in String
CupLeaderboardMatchTeam,teamFlag,NON_NULL,
CupLeaderboardMatchTeam,flagSurroundColor,SCALAR,Built-in String
CupLeaderboardMatchTeam,flagSurroundColorDark,SCALAR,Built-in String
CupLeaderboardMatchTeam,teamScore,SCALAR,Built-in String
CupLeaderboardMatchTeam,teamName,NON_NULL,
CupLeaderboardMatchTeam,players,NON_NULL,
CupLeaderboardMatchTeam,status,NON_NULL,
CupLeaderboardMatchPlayer,playerId,NON_NULL,
CupLeaderboardMatchPlayer,displayName,NON_NULL,
CupLeaderboardMatchPlayer,shortName,NON_NULL,
CupLeaderboardMatchPlayer,hideHeadshot,SCALAR,Built-in Boolean
CupLeaderboardMatchPlayer,results,OBJECT,
CupLeaderboardMatchPlayer,color,SCALAR,Built-in String
CupLeaderboardMatchPlayerResults,wins,NON_NULL,
CupLeaderboardMatchPlayerResults,ties,NON_NULL,
CupLeaderboardMatchPlayerResults,losses,NON_NULL,
CupLeaderboardMatchPlayerResults,total,NON_NULL,
TourSponsor,_path,SCALAR,Built-in String
TourSponsor,sponsorName,SCALAR,Built-in String
TourSponsor,sponsorWebsiteUrl,SCALAR,Built-in String
TourSponsor,sponsorImage,SCALAR,Built-in String
TourSponsor,sponsorLogoAsset,NON_NULL,
TourSponsor,sponsorDescription,NON_NULL,
UniversityRankings,year,NON_NULL,
UniversityRankings,displayYear,NON_NULL,
UniversityRankings,throughText,NON_NULL,
UniversityRankings,disclaimer,SCALAR,Built-in String
UniversityRankings,weekNum,NON_NULL,
UniversityRankings,title,NON_NULL,
UniversityRankings,description,NON_NULL,
UniversityRankings,sponsorName,NON_NULL,
UniversityRankings,sponsorImage,SCALAR,Built-in String
UniversityRankings,yearPills,NON_NULL,
UniversityRankings,weekPills,NON_NULL,
UniversityRankings,players,NON_NULL,
StatWeekPill,week,NON_NULL,
StatWeekPill,displayWeek,NON_NULL,
UniversityRankingPlayer,playerId,NON_NULL,
UniversityRankingPlayer,rank,NON_NULL,
UniversityRankingPlayer,rankColor,NON_NULL,
UniversityRankingPlayer,rankingMovement,NON_NULL,
UniversityRankingPlayer,rankingMovementAmount,NON_NULL,
UniversityRankingPlayer,rankingMovementAmountSort,NON_NULL,
UniversityRankingPlayer,displayName,NON_NULL,
UniversityRankingPlayer,schoolName,NON_NULL,
UniversityRankingPlayer,country,NON_NULL,
UniversityRankingPlayer,wins,NON_NULL,
UniversityRankingPlayer,top10,NON_NULL,
UniversityRankingPlayer,avg,NON_NULL,
UniversityRankingPlayer,events,NON_NULL,
UniversityRankingPlayer,tournaments,NON_NULL,
UniversityRankingsTournament,playedYear,NON_NULL,
UniversityRankingsTournament,name,NON_NULL,
UniversityRankingsTournament,finishPosition,NON_NULL,
UniversityRankingsTournament,points,NON_NULL,
UniversityRankingsTournament,week,NON_NULL,
PriorityRankings,tourCode,NON_NULL,
PriorityRankings,year,NON_NULL,
PriorityRankings,yearPills,NON_NULL,
PriorityRankings,displayYear,NON_NULL,
PriorityRankings,throughText,NON_NULL,
PriorityRankings,categories,NON_NULL,
PriorityCategory,displayName,NON_NULL,
PriorityCategory,detail,SCALAR,Built-in String
PriorityCategory,players,NON_NULL,
PriorityPlayer,playerId,NON_NULL,
PriorityPlayer,displayName,NON_NULL,
Aon,title,NON_NULL,
Aon,description,NON_NULL,
Aon,leaders,NON_NULL,
Aon,players,NON_NULL,
Aon,upcomingTournaments,NON_NULL,
Aon,logo,NON_NULL,
Aon,pastTournaments,NON_NULL,
AonPlayer,playerId,NON_NULL,
AonPlayer,displayName,NON_NULL,
AonPlayer,position,NON_NULL,
AonPlayer,roundsPlayed,NON_NULL,
AonPlayer,roundsToGo,NON_NULL,
AonPlayer,score,NON_NULL,
AonPlayer,countryCode,NON_NULL,
AonHole,tournamentId,NON_NULL,
AonHole,tournamentName,NON_NULL,
AonHole,dateText,NON_NULL,
AonHole,courseName,NON_NULL,
AonHole,holeNum,NON_NULL,
AonHole,par,NON_NULL,
AonHole,yardage,NON_NULL,
AonHole,holeImage,NON_NULL,
RSMStandings,currentLeaderboard,NON_NULL,
RSMStandings,weeklyWinners,NON_NULL,
RSMStandings,previousWinners,NON_NULL,
RSMPlayer,rank,NON_NULL,
RSMPlayer,firstName,NON_NULL,
RSMPlayer,lastName,NON_NULL,
RSMPlayer,playerId,NON_NULL,
RSMPlayer,birdies,NON_NULL,
RSMPlayer,country,NON_NULL,
RSMPlayer,countryFlag,NON_NULL,
RSMPlayer,leading,NON_NULL,
RSMEventWinner,firstName,NON_NULL,
RSMEventWinner,lastName,NON_NULL,
RSMEventWinner,playerId,NON_NULL,
RSMEventWinner,birdies,NON_NULL,
RSMEventWinner,country,NON_NULL,
RSMEventWinner,countryFlag,NON_NULL,
RSMEventWinner,tournamentId,NON_NULL,
RSMEventWinner,tournamentName,NON_NULL,
RSMHistoricalWinner,year,NON_NULL,
RSMHistoricalWinner,displaySeason,NON_NULL,
RSMHistoricalWinner,winners,NON_NULL,
RSMLeaderboard,tournamentId,NON_NULL,
RSMLeaderboard,tournamentName,NON_NULL,
RSMLeaderboard,isLive,SCALAR,Built-in Boolean
RSMLeaderboard,dateText,SCALAR,Built-in String
RSMLeaderboard,round,SCALAR,Built-in String
RSMLeaderboard,players,NON_NULL,
RSMLeaderboard,livePlayers,NON_NULL,
RSMLeaderboardPlayer,projectedRank,NON_NULL,
RSMLeaderboardPlayer,projectedRankSort,NON_NULL,
RSMLeaderboardPlayer,firstName,NON_NULL,
RSMLeaderboardPlayer,lastName,NON_NULL,
RSMLeaderboardPlayer,playerId,NON_NULL,
RSMLeaderboardPlayer,countryFlag,NON_NULL,
RSMLeaderboardPlayer,countryName,NON_NULL,
RSMLeaderboardPlayer,eventTotal,NON_NULL,
RSMLeaderboardPlayer,eventTotalSort,NON_NULL,
RSMLeaderboardPlayer,eventRank,SCALAR,Built-in Int
RSMLeaderboardPlayer,total,NON_NULL,
RSMLeaderboardPlayer,totalSort,NON_NULL,
OddsTable,provider,ENUM,
OddsTable,tournamentId,NON_NULL,
OddsTable,tournamentName,NON_NULL,
OddsTable,markets,NON_NULL,
OddsTable,players,NON_NULL,
PlayerMarketsRow,playerName,NON_NULL,
PlayerMarketsRow,playerId,NON_NULL,
PlayerMarketsRow,country,NON_NULL,
PlayerMarketsRow,countryFlag,NON_NULL,
PlayerMarketsRow,markets,NON_NULL,
HistoricalPlayerOdds,tournamentId,NON_NULL,
HistoricalPlayerOdds,season,NON_NULL,
HistoricalPlayerOdds,playerId,NON_NULL,
HistoricalPlayerOdds,marketName,NON_NULL,
HistoricalPlayerOdds,optionId,NON_NULL,
HistoricalPlayerOdds,odds,NON_NULL,
HistoricalPlayerOdds,oddsSwing,NON_NULL,
HistoricalPlayerOdds,timeStamp,NON_NULL,
HistoricalPlayerOdds,message,OBJECT,
OddsTimeline,tournamentId,NON_NULL,
OddsTimeline,countryCode,NON_NULL,
OddsTimeline,oddsProvider,NON_NULL,
OddsTimeline,round,NON_NULL,
OddsTimeline,players,NON_NULL,
OddsTimelinePlayer,playerId,NON_NULL,
OddsTimelinePlayer,playerName,NON_NULL,
OddsTimelinePlayer,playerColor,NON_NULL,
OddsTimelinePlayer,data,NON_NULL,
OddsTimelinePoint,time,NON_NULL,
OddsTimelinePoint,odds,NON_NULL,
OddsTimelinePoint,oddsSwing,ENUM,
OddsTimelinePoint,holeNumber,SCALAR,Built-in Int
OddsTimelinePoint,holeSequence,SCALAR,Built-in Int
OddsTimelinePoint,round,SCALAR,Built-in Int
HistoricalTournamentOdds,id,NON_NULL,
HistoricalTournamentOdds,provider,NON_NULL,
HistoricalTournamentOdds,tournamentId,NON_NULL,
HistoricalTournamentOdds,message,OBJECT,
HistoricalTournamentOdds,market,OBJECT,
Market,header,NON_NULL,
Market,subMarketPills,LIST,
Market,marketType,NON_NULL,
Market,subMarkets,NON_NULL,
SubMarket,id,NON_NULL,
SubMarket,header,NON_NULL,
SubMarket,options,NON_NULL,
OddsCutsOption,entity,NON_NULL,
OddsCutsOption,yesOdds,NON_NULL,
OddsCutsOption,noOdds,NON_NULL,
OddsEntity,entityId,NON_NULL,
OddsEntity,players,NON_NULL,
OddsEntity,total,NON_NULL,
OddsEntity,totalSort,NON_NULL,
OddsEntity,thru,SCALAR,Built-in String
OddsEntity,seed,SCALAR,Built-in Int
OddsEntity,score,NON_NULL,
OddsEntity,position,NON_NULL,
OddsEntity,groupNum,NON_NULL,
OddsEntity,maxRound,NON_NULL,
OddsEntity,entityFlagUrl,SCALAR,Built-in String
OddsEntity,color,SCALAR,Built-in String
OddsEntity,flagSurroundColor,SCALAR,Built-in String
OddsEntity,flagSurroundColorDark,SCALAR,Built-in String
OddsPlayer,playerId,NON_NULL,
OddsPlayer,displayName,NON_NULL,
OddsPlayer,shortName,NON_NULL,
OddsPlayer,firstName,NON_NULL,
OddsPlayer,lastName,NON_NULL,
OddsPlayer,countryFlag,NON_NULL,
OddsPlayer,overrideFlagUrl,SCALAR,Built-in String
OddsPlayer,color,SCALAR,Built-in String
OddsValues,optionId,NON_NULL,
OddsValues,odds,NON_NULL,
OddsValues,oddsSwing,NON_NULL,
OddsFinishesOption,entity,NON_NULL,
OddsFinishesOption,odds,NON_NULL,
OddsLeadersOption,entity,NON_NULL,
OddsLeadersOption,odds,NON_NULL,
OddsNationalityOption,entity,NON_NULL,
OddsNationalityOption,odds,NON_NULL,
OddsToWinV2,entity,NON_NULL,
OddsToWinV2,odds,NON_NULL,
OddsGroupOptionV2,entity,NON_NULL,
OddsGroupOptionV2,odds,NON_NULL,
OddsMatchupOptionGroup,options,NON_NULL,
MatchupOptionV2,entity,NON_NULL,
MatchupOptionV2,odds,NON_NULL,
MatchupOptionV2,isTie,NON_NULL,
EaglesForImpact,tournamentId,NON_NULL,
EaglesForImpact,title,NON_NULL,
EaglesForImpact,charity,NON_NULL,
EaglesForImpact,donation,NON_NULL,
EaglesForImpact,eaglesTitle,NON_NULL,
EaglesForImpact,totalEagles,NON_NULL,
EaglesForImpact,sponsorLogoAsset,NON_NULL,
EaglesForImpact,sponsorDescription,NON_NULL,
EaglesForImpact,holes,NON_NULL,
EaglesForImpact,players,NON_NULL,
EaglesForImpact,linkUrl,SCALAR,Built-in String
EaglesForImpact,linkText,SCALAR,Built-in String
EFIHole,hole,NON_NULL,
EFIHole,count,NON_NULL,
EFIPlayer,playerId,NON_NULL,
EFIPlayer,displayName,NON_NULL,
EFIPlayer,totalEagles,NON_NULL,
EFIPlayer,history,NON_NULL,
EFIPlayerEagle,round,NON_NULL,
EFIPlayerEagle,hole,NON_NULL,
EFIPlayerEagle,videoId,SCALAR,Built-in String
TournamentOddsV2,id,NON_NULL,
TournamentOddsV2,provider,NON_NULL,
TournamentOddsV2,tournamentId,NON_NULL,
TournamentOddsV2,message,OBJECT,
TournamentOddsV2,marketPills,NON_NULL,
TournamentOddsV2,round,NON_NULL,
TournamentOddsV2,markets,NON_NULL,
TournamentOddsV2,drawersEnabled,NON_NULL,
MarketPill,marketType,NON_NULL,
MarketPill,displayText,NON_NULL,
TournamentOddsCompressedV2,id,NON_NULL,
TournamentOddsCompressedV2,oddsPayload,NON_NULL,
EntityOdds,entityId,NON_NULL,
EntityOdds,tournamentId,NON_NULL,
EntityOdds,provider,NON_NULL,
EntityOdds,message,OBJECT,
EntityOdds,marketPills,NON_NULL,
EntityOdds,markets,NON_NULL,
EntityOdds,bettingProfile,SCALAR,Built-in String
LeaderboardInfo,tournamentId,NON_NULL,
LeaderboardInfo,odds,NON_NULL,
LeaderboardInfo,informationSections,NON_NULL,
PlayerComparison,tourCode,NON_NULL,
PlayerComparison,tournamentId,SCALAR,Built-in String
PlayerComparison,year,NON_NULL,
PlayerComparison,displaySeason,NON_NULL,
PlayerComparison,category,NON_NULL,
PlayerComparison,seasonPills,NON_NULL,
PlayerComparison,categoryPills,NON_NULL,
PlayerComparison,table,NON_NULL,
PlayerComparison,noDataMessage,NON_NULL,
PlayerComparisonCategoryPill,displayText,NON_NULL,
PlayerComparisonCategoryPill,category,NON_NULL,
PlayerComparisonTable,header,NON_NULL,
PlayerComparisonTable,headerRow,NON_NULL,
PlayerComparisonTable,rows,NON_NULL,
PlayerComparisonHeader,playerId,NON_NULL,
PlayerComparisonHeader,displayText,NON_NULL,
PlayerComparisonHeader,country,SCALAR,Built-in String
PlayerComparisonHeader,yearData,NON_NULL,
PlayerComparisonRow,statName,NON_NULL,
PlayerComparisonRow,statId,NON_NULL,
PlayerComparisonRow,values,NON_NULL,
PlayerComparisonValue,displayValue,NON_NULL,
PlayerComparisonValue,bold,NON_NULL,
PlayerComparisonValue,rank,NON_NULL,
PlayerComparisonValue,rankDeviation,SCALAR,Built-in Float
PlayerComparisonOdds,playerId,NON_NULL,
PlayerComparisonOdds,displayName,NON_NULL,
PlayerComparisonOdds,oddsToWin,NON_NULL,
PlayerComparisonOdds,country,NON_NULL,
PlayerComparisonOdds,countryName,NON_NULL,
PlayerComparisonOdds,oddsSwing,NON_NULL,
PlayerComparisonOdds,color,NON_NULL,
PlayerComparisonOdds,provider,NON_NULL,
Newsletter,image,NON_NULL,
Newsletter,title,NON_NULL,
Newsletter,description,SCALAR,Built-in String
Newsletter,ctaText,NON_NULL,
Newsletter,gigyaSubscriptionId,NON_NULL,
SearchBarFeatures,playerFeatures,NON_NULL,
SearchBarPlayerFeatures,playerHeader,NON_NULL,
SearchBarPlayerFeatures,players,NON_NULL,
SearchBarPlayer,playerId,NON_NULL,
SearchBarPlayer,displayName,NON_NULL,
RankingsPastWinner,displayName,NON_NULL,
RankingsPastWinner,playerId,NON_NULL,
RankingsPastWinner,description,NON_NULL,
RankingsPastWinner,imageAsset,NON_NULL,
RankingsPastWinner,season,NON_NULL,
PlayerFinishStats,playerId,NON_NULL,
PlayerFinishStats,statId,NON_NULL,
PlayerFinishStats,statName,NON_NULL,
PlayerFinishStats,displayName,NON_NULL,
PlayerFinishStats,countryCode,NON_NULL,
PlayerFinishStats,countryName,NON_NULL,
PlayerFinishStats,rank,NON_NULL,
PlayerFinishStats,tourAvg,NON_NULL,
PlayerFinishStats,playerAvg,NON_NULL,
PlayerFinishStats,playerAvgLabel,NON_NULL,
PlayerFinishStats,statValues,NON_NULL,
FinishStatValue,value,NON_NULL,
FinishStatValue,displayValue,NON_NULL,
FinishStatValue,date,NON_NULL,
FinishStatValue,displayDate,NON_NULL,
FinishStatValue,tournamentName,NON_NULL,
CupTournamentStatus,id,NON_NULL,
CupTournamentStatus,tournamentId,NON_NULL,
CupTournamentStatus,stickyBanner,NON_NULL,
CupTournamentStatus,heroImage,SCALAR,Built-in String
CupTournamentStatus,type,NON_NULL,
CupTournamentStatus,miniLeaderboardOverride,SCALAR,Built-in String
CupTournamentStatus,messages,NON_NULL,
CupTournamentStatus,teams,NON_NULL,
CupTournamentTeam,teamId,NON_NULL,
CupTournamentTeam,teamLogo,NON_NULL,
CupTournamentTeam,displayName,NON_NULL,
CupTournamentTeam,shortName,NON_NULL,
CupTournamentTeam,projected,SCALAR,Built-in String
CupTournamentTeam,projectedValue,NON_NULL,
CupTournamentTeam,projectedProgress,NON_NULL,
CupTournamentTeam,toWin,SCALAR,Built-in String
CupTournamentTeam,total,SCALAR,Built-in String
CupTournamentTeam,totalValue,NON_NULL,
CupTournamentTeam,totalProgress,NON_NULL,
CupTournamentTeam,color,NON_NULL,
CupTournamentTeam,textColor,SCALAR,Built-in String
CupTournamentTeam,projectedColor,NON_NULL,
CupTournamentTeam,badgeText,SCALAR,Built-in String
CupTournamentTeam,shortBadgeText,SCALAR,Built-in String
CupTournamentLeaderboard,id,NON_NULL,
CupTournamentLeaderboard,currentId,NON_NULL,
CupTournamentLeaderboard,currentRound,NON_NULL,
CupTournamentLeaderboard,totalMatches,NON_NULL,
CupTournamentLeaderboard,completedMatches,NON_NULL,
CupTournamentLeaderboard,tourcastURI,SCALAR,Built-in String
CupTournamentLeaderboard,title,NON_NULL,
CupTournamentLeaderboard,format,NON_NULL,
CupTournamentLeaderboard,rounds,NON_NULL,
CupTournamentLeaderboard,matches,NON_NULL,
CupTournamentLeaderboard,drawersEnabled,NON_NULL,
CupTournamentRound,roundNumber,NON_NULL,
CupTournamentRound,description,NON_NULL,
CupTournamentRound,adConfig,NON_NULL,
CupTournamentRound,format,NON_NULL,
CupTournamentLeaderboardCompressed,id,NON_NULL,
CupTournamentLeaderboardCompressed,currentId,NON_NULL,
CupTournamentLeaderboardCompressed,payload,NON_NULL,
CupScorecard,id,NON_NULL,
CupScorecard,matchName,NON_NULL,
CupScorecard,currentHole,SCALAR,Built-in Int
CupScorecard,tourcastURI,SCALAR,Built-in String
CupScorecard,scorecardTitle,NON_NULL,
CupScorecard,displayScore,NON_NULL,
CupScorecard,matchStatus,NON_NULL,
CupScorecard,teeTime,NON_NULL,
CupScorecard,matchStatusColor,NON_NULL,
CupScorecard,matchStatusFlag,SCALAR,Built-in String
CupScorecard,matchHoleScores,NON_NULL,
CupScorecard,format,NON_NULL,
CupScorecard,teams,NON_NULL,
CupScorecard,messages,NON_NULL,
CupScorecard,infoWebUrl,SCALAR,Built-in String
CupTeam,teamId,NON_NULL,
CupTeam,teamName,NON_NULL,
CupTeam,teamShortName,NON_NULL,
CupTeam,teamColor,NON_NULL,
CupTeam,teamPoints,SCALAR,Built-in String
CupTeam,teamFlag,NON_NULL,
CupTeam,flagSurroundColor,SCALAR,Built-in String
CupTeam,flagSurroundColorDark,SCALAR,Built-in String
CupTeam,textColor,SCALAR,Built-in String
CupTeam,status,NON_NULL,
CupTeam,players,LIST,
CupTeeTimes,id,NON_NULL,
CupTeeTimes,currentRound,NON_NULL,
CupTeeTimes,rounds,NON_NULL,
CupTeeTimes,drawersEnabled,NON_NULL,
CupTeeTimesRound,roundNum,NON_NULL,
CupTeeTimesRound,roundDisplay,NON_NULL,
CupTeeTimesRound,totalMatches,NON_NULL,
CupTeeTimesRound,completedMatches,NON_NULL,
CupTeeTimesRound,matches,NON_NULL,
CupTeeTimesRound,adConfig,NON_NULL,
CupTeamRosters,tournamentId,NON_NULL,
CupTeamRosters,teams,NON_NULL,
CupTeamRoster,teamName,NON_NULL,
CupTeamRoster,teamColor,NON_NULL,
CupTeamRoster,teamLogo,SCALAR,Built-in String
CupTeamRoster,teamId,NON_NULL,
CupTeamRoster,teamFlag,NON_NULL,
CupTeamRoster,flagSurroundColor,SCALAR,Built-in String
CupTeamRoster,flagSurroundColorDark,SCALAR,Built-in String
CupTeamRoster,sections,NON_NULL,
CupTeamRosterSection,sectionTitle,NON_NULL,
CupTeamRosterSection,showResults,NON_NULL,
CupTeamRosterSection,players,NON_NULL,
CupPastResults,permId,NON_NULL,
CupPastResults,years,NON_NULL,
CupPastResultsYear,year,NON_NULL,
CupPastResultsYear,displayYear,NON_NULL,
CupPastResultsYear,teams,NON_NULL,
CupPastResultsTeam,teamId,NON_NULL,
CupPastResultsTeam,teamLogo,NON_NULL,
CupPastResultsTeam,teamName,NON_NULL,
CupPastResultsTeam,score,NON_NULL,
CupPastResultsTeam,color,NON_NULL,
CupPastResultsTeam,badgeText,SCALAR,Built-in String
LeaderboardHoleByHole,tournamentId,NON_NULL,
LeaderboardHoleByHole,currentRound,NON_NULL,
LeaderboardHoleByHole,rounds,NON_NULL,
LeaderboardHoleByHole,tournamentName,NON_NULL,
LeaderboardHoleByHole,courseHoleHeaders,NON_NULL,
LeaderboardHoleByHole,courses,NON_NULL,
LeaderboardHoleByHole,playerData,NON_NULL,
HoleHeader,holeNumber,NON_NULL,
HoleHeader,hole,NON_NULL,
HoleHeader,par,NON_NULL,
CourseHoleHeader,courseId,NON_NULL,
CourseHoleHeader,holeHeaders,NON_NULL,
HoleHeaderV2,holeNumber,SCALAR,Built-in Int
HoleHeaderV2,order,NON_NULL,
HoleHeaderV2,displayValue,NON_NULL,
HoleHeaderV2,par,NON_NULL,
PlayerRowHoleByHole,playerId,NON_NULL,
PlayerRowHoleByHole,courseId,NON_NULL,
PlayerRowHoleByHole,courseCode,NON_NULL,
PlayerRowHoleByHole,scores,NON_NULL,
PlayerRowHoleByHole,out,SCALAR,Built-in String
PlayerRowHoleByHole,in,SCALAR,Built-in String
PlayerRowHoleByHole,total,SCALAR,Built-in String
PlayerRowHoleByHole,totalToPar,NON_NULL,
ContentFragmentType,path,NON_NULL,
ContentFragmentType,contentType,NON_NULL,
AllTimeRecordStat,recordId,NON_NULL,
AllTimeRecordStat,title,NON_NULL,
AllTimeRecordStat,isPlayerBased,NON_NULL,
AllTimeRecordStat,statHeaders,NON_NULL,
AllTimeRecordStat,categoryId,NON_NULL,
AllTimeRecordStat,categoryName,NON_NULL,
AllTimeRecordStat,subCategoryName,NON_NULL,
AllTimeRecordStat,rows,LIST,
AllTimeRecordStat,primaryColumnIndex,SCALAR,Built-in Int
AllTimeRecordStatRow,playerId,SCALAR,Built-in String
AllTimeRecordStatRow,values,NON_NULL,
AllTimeRecordCategories,tourCode,NON_NULL,
AllTimeRecordCategories,categories,NON_NULL,
AllTimeRecordCategory,categoryId,NON_NULL,
AllTimeRecordCategory,displayText,NON_NULL,
AllTimeRecordCategory,subCategories,NON_NULL,
AllTimeRecordSubCategory,displayText,NON_NULL,
AllTimeRecordSubCategory,statistics,NON_NULL,
AllTimeRecordStatistic,recordId,NON_NULL,
AllTimeRecordStatistic,displayText,NON_NULL,
TournamentOddsToWin,tournamentId,NON_NULL,
TournamentOddsToWin,tournamentName,NON_NULL,
TournamentOddsToWin,tournamentLogoAsset,NON_NULL,
TournamentOddsToWin,players,NON_NULL,
TournamentOddsPlayer,playerId,NON_NULL,
TournamentOddsPlayer,oddsToWin,NON_NULL,
TournamentOddsPlayer,oddsSwing,ENUM,
TournamentOddsPlayer,oddsOptionId,SCALAR,Built-in String
TournamentOddsPlayer,oddsSort,NON_NULL,
CurrentLeadersCompressed,id,NON_NULL,
CurrentLeadersCompressed,payload,NON_NULL,
UniversityTotalPoints,season,NON_NULL,
UniversityTotalPoints,week,NON_NULL,
UniversityTotalPoints,title,NON_NULL,
UniversityTotalPoints,description,NON_NULL,
UniversityTotalPoints,headerInfo,OBJECT,
UniversityTotalPoints,footerInfo,OBJECT,
UniversityTotalPoints,weekNavigation,NON_NULL,
UniversityTotalPoints,seasonNavigation,NON_NULL,
UniversityTotalPoints,players,NON_NULL,
UniversityTotalPoints,headers,NON_NULL,
UniversityTotalPoints,sponsorLogoAsset,NON_NULL,
UniversityTotalPoints,sponsorText,SCALAR,Built-in String
UniversityTotalPointsPill,value,NON_NULL,
UniversityTotalPointsPill,displayText,NON_NULL,
UniversityTotalPointsPlayer,playerId,NON_NULL,
UniversityTotalPointsPlayer,playerName,NON_NULL,
UniversityTotalPointsPlayer,rank,NON_NULL,
UniversityTotalPointsPlayer,rankSort,NON_NULL,
UniversityTotalPointsPlayer,data,NON_NULL,
UniversityTotalPointsPlayer,tournaments,NON_NULL,
ScorecardStatsComparison,tournamentId,NON_NULL,
ScorecardStatsComparison,category,NON_NULL,
ScorecardStatsComparison,disabled,SCALAR,Built-in Boolean
ScorecardStatsComparison,categoryPills,NON_NULL,
ScorecardStatsComparison,roundNum,SCALAR,Built-in Int
ScorecardStatsComparison,roundDisplay,SCALAR,Built-in String
ScorecardStatsComparison,table,NON_NULL,
ScorecardStatsComparison,noDataMessage,NON_NULL,
TGLSchedule,season,NON_NULL,
TGLSchedule,matches,NON_NULL,
TGLMatch,id,NON_NULL,
TGLMatch,teams,NON_NULL,
TGLMatch,matchDate,NON_NULL,
TGLMatch,matchStatus,NON_NULL,
TGLMatch,matchStatusColor,NON_NULL,
TGLMatch,matchStatusDisplay,NON_NULL,
TGLMatch,currentHole,SCALAR,Built-in String
TGLMatch,matchUrl,SCALAR,Built-in String
TGLMatch,watchUrl,SCALAR,Built-in String
TGLMatch,watchLogo,SCALAR,Built-in String
TGLMatch,watchLabel,SCALAR,Built-in String
TGLMatch,subscriptionsActive,NON_NULL,
TGLMatch,isOvertime,NON_NULL,
TGLMatch,tglLogo,SCALAR,Built-in String
TGLMatch,tglLogoFallback,NON_NULL,
TGLTeam,teamName,NON_NULL,
TGLTeam,teamLogo,NON_NULL,
TGLTeam,players,NON_NULL,
TGLTeam,score,NON_NULL,
TGLTeam,wins,NON_NULL,
TGLTeam,losses,NON_NULL,
TGLTeam,matchWinner,SCALAR,Built-in Boolean
TGLPlayer,playerId,NON_NULL,
TGLPlayer,displayName,NON_NULL,
TGLPlayer,playerHeadshot,NON_NULL,
GroupLocation,tournamentId,NON_NULL,
GroupLocation,courses,NON_NULL,
GroupLocationCourse,tournamentAndCourseId,NON_NULL,
GroupLocationCourse,tournamentId,NON_NULL,
GroupLocationCourse,courseId,NON_NULL,
GroupLocationCourse,round,NON_NULL,
GroupLocationCourse,courseName,NON_NULL,
GroupLocationCourse,holes,NON_NULL,
GroupLocationHole,holeNumber,NON_NULL,
GroupLocationHole,par,NON_NULL,
GroupLocationHole,yardage,NON_NULL,
GroupLocationHole,groups,NON_NULL,
GroupLocationGroup,groupSort,NON_NULL,
GroupLocationGroup,groupNum,NON_NULL,
GroupLocationGroup,round,NON_NULL,
GroupLocationGroup,location,NON_NULL,
GroupLocationGroup,color,SCALAR,Built-in String
GroupLocationGroup,playerData,OBJECT,
GroupLocationPlayerData,addressingBall,SCALAR,Built-in String
GroupLocationPlayerData,nextToHit,SCALAR,Built-in String
Mutation,updateLeaderboardV2,OBJECT,
Mutation,updateLeaderboardCompressedV3,OBJECT,
Mutation,updateLeaderboardCompressedV2,OBJECT,
Mutation,updateLeaderboardOddsToWinV2,OBJECT,
Mutation,updateLeaderboardOddsToWinCompressedV2,OBJECT,
Mutation,updateMatchPlayLeaderboard,OBJECT,
Mutation,updateMatchPlayLeaderboardCompressed,OBJECT,
Mutation,updateTeamPlayLeaderboard,OBJECT,
Mutation,updateTeamPlayLeaderboardCompressed,OBJECT,
Mutation,updateTeamPlayScorecard,OBJECT,
Mutation,updateTeamPlayScorecardRounds,OBJECT,
Mutation,updateScorecardV2,OBJECT,
Mutation,updateScorecardCompressedV3,OBJECT,
Mutation,updateMatchPlayScorecard,OBJECT,
Mutation,updateMatchPlayPlayoffScorecard,OBJECT,
Mutation,updateScorecardStats,OBJECT,
Mutation,updateScorecardStatsCompressedV3,OBJECT,
Mutation,updateTournament,OBJECT,
Mutation,updateTeeTimes,OBJECT,
Mutation,updateTeeTimesCompressed,OBJECT,
Mutation,updateTeeTimesV2,OBJECT,
Mutation,updateTeeTimesCompressedV2,OBJECT,
Mutation,updateMatchPlayTeeTimes,NON_NULL,
Mutation,updateMatchPlayTeeTimesCompressed,OBJECT,
Mutation,updateTeamStrokePlayTeeTimes,OBJECT,
Mutation,updateTeamStrokePlayTeeTimesCompressed,OBJECT,
Mutation,updateUpcomingSchedule,OBJECT,
Mutation,updatePlayoffScorecard,OBJECT,
Mutation,updatePlayoffScorecardV2,NON_NULL,
Mutation,updateShotDetails,OBJECT,
Mutation,updateTourcastShotDetails,OBJECT,
Mutation,updateShotDetailsCompressed,OBJECT,
Mutation,updateShotDetailsCompressedV3,OBJECT,
Mutation,updateTourCup,OBJECT,
Mutation,updatePlayoffShotDetails,NON_NULL,
