YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,ATTEMPTS,2 PUTT OR BETTER %
2016,166,0,29461,Jamie Lovemark,2.72,4,147,97.28
2016,167,0,24024,Zach Johnson,2.76,4,145,97.24
2016,167,0,29926,Danny Lee,2.76,4,145,97.24
2016,169,0,24140,Sean O'Hair,2.79,5,179,97.21
2016,170,0,27129,Luke List,2.86,3,105,97.14
2016,171,0,34431,Robert Streb,2.9,4,138,97.1
2016,172,0,28092,D.H. Lee,2.94,3,102,97.06
2016,173,0,12716,Charley Hoffman,2.96,4,135,97.04
2016,174,0,28475,Jeff Overton,3.0,3,100,97.0
2016,175,0,21961,Charles Howell III,3.13,4,128,96.87
2016,176,0,22405,Justin Rose,3.41,3,88,96.59
2016,177,0,22371,Aaron Baddeley,3.45,5,145,96.55
2016,177,0,24494,Erik Compton,3.45,3,87,96.55
2016,179,0,33667,Carlos Ortiz,3.51,4,114,96.49
2016,180,0,10885,Robert Allenby,3.61,3,83,96.39
2016,181,0,25240,D.A. Points,3.66,3,82,96.34
2016,182,0,34563,Chesson Hadley,3.7,5,135,96.3
2016,182,0,35532,Tom Hoge,3.7,5,135,96.3
2016,184,0,27064,Jhonattan Vegas,3.77,6,159,96.23
2016,185,0,32839,Hideki Matsuyama,4.44,6,135,95.56
2005,1,0,6004,Stephen Ames,0.0,0,121,100.0
2005,1,0,23036,Chris Anderson,0.0,0,97,100.0
2005,1,0,1219,John Cook,0.0,0,119,100.0
2005,1,0,23541,Ben Crane,0.0,0,126,100.0
2005,1,0,1320,Bob Estes,0.0,0,154,100.0
2005,1,0,1329,Brad Faxon,0.0,0,92,100.0
2005,1,0,8725,Tom Gillis,0.0,0,126,100.0
2005,1,0,20766,Padraig Harrington,0.0,0,78,100.0
2005,1,0,21961,Charles Howell III,0.0,0,153,100.0
2005,1,0,10962,Bradley Hughes,0.0,0,102,100.0
2005,1,0,21350,Ryuji Imada,0.0,0,115,100.0
2005,1,0,26420,Richard Johnson,0.0,0,99,100.0
2005,1,0,20094,Jonathan Kaye,0.0,0,127,100.0
2005,1,0,1677,Tom Lehman,0.0,0,103,100.0
2005,1,0,6515,Shaun Micheel,0.0,0,118,100.0
2005,1,0,1887,Mark O'Meara,0.0,0,85,100.0
2005,1,0,6373,José María Olazábal,0.0,0,89,100.0
2005,1,0,12660,Jesper Parnevik,0.0,0,117,100.0
2005,1,0,22293,Heath Slocum,0.0,0,178,100.0
2005,1,0,21951,Joey Snyder III,0.0,0,197,100.0
2005,1,0,2214,Kirk Triplett,0.0,0,82,100.0
2005,22,0,20498,Briny Baird,0.52,1,193,99.4
2005,23,0,20548,Hidemichi Tanaka,0.55,1,181,99.4
2005,24,0,27095,Nick Watney,0.56,1,177,99.4
2005,25,0,25345,Carl Pettersson,0.58,1,173,99.4
2005,25,0,2104,Jeff Sluman,0.58,1,172,99.4
2005,27,0,1381,Fred Funk,0.6,1,168,99.4
2005,27,0,20645,John Senden,0.6,1,166,99.4
2005,29,0,6573,Brandt Jobe,0.61,1,164,99.3
2005,30,0,6034,Marco Dawson,0.63,1,159,99.3
2005,31,0,26679,Kevin Stadler,0.64,1,157,99.3
2005,32,0,1685,J.L. Lewis,0.65,1,154,99.3
2005,33,0,1024,Billy Andrade,0.66,1,151,99.3
2005,33,0,8993,Franklin Langham,0.66,1,152,99.3
2005,33,0,2246,Duffy Waldorf,0.66,1,152,99.3
2005,36,0,24604,Hunter Haas,0.68,1,146,99.3
2005,36,0,1473,Todd Hamilton,0.68,1,148,99.3
2005,36,0,12782,Tim Herron,0.68,1,148,99.3
2005,36,0,23320,Ryan Palmer,0.68,1,147,99.3
2005,36,0,6595,Kevin Sutherland,0.68,1,147,99.3
2005,41,0,1619,Skip Kendall,0.69,1,145,99.3
2005,42,0,6197,Michael Allen,0.7,1,143,99.3
2005,43,0,22046,Geoff Ogilvy,0.71,1,141,99.2
2005,44,0,2223,Bob Tway,0.73,1,137,99.2
2005,45,0,10809,Jim Furyk,0.76,1,131,99.2
2005,46,0,12826,Paul Claxton,0.77,1,130,99.2
2005,47,0,19824,Craig Barlow,0.79,1,127,99.2
2005,47,0,1761,Len Mattiace,0.79,1,127,99.2
2005,47,0,21878,Mark Wilson,0.79,1,127,99.2
2005,50,0,20099,Doug Barron,0.81,1,124,99.1
2005,51,0,20474,Phillip Price,0.82,1,122,99.1
2005,52,0,21407,Arjun Atwal,0.83,1,121,99.1
2005,52,0,1928,Corey Pavin,0.83,1,120,99.1
2005,54,0,1945,Kenny Perry,0.86,1,116,99.1
2005,55,0,20160,Charlie Wi,0.87,1,115,99.1
2005,56,0,8123,Jeff Brehaut,0.88,1,114,99.1
2005,56,0,24357,K.J. Choi,0.88,1,113,99.1
2005,56,0,23409,James Driscoll,0.88,1,113,99.1
2005,56,0,1361,Dan Forsman,0.88,1,114,99.1
2005,56,0,21731,Freddie Jacobson,0.88,1,113,99.1
2005,61,0,20628,Arron Oberholser,0.89,1,112,99.1
2005,62,0,6527,Steve Stricker,0.91,1,110,99.0
2005,63,0,22621,Ben Curtis,0.92,1,109,99.0
2005,63,0,20433,Mark Hensby,0.92,1,109,99.0
2005,65,0,20378,Mathias Grönberg,0.93,1,107,99.0
2005,66,0,2010,Loren Roberts,0.94,1,106,99.0
2005,66,0,24502,Adam Scott,0.94,1,106,99.0
2005,68,0,28088,Matt Davidson,0.95,1,105,99.0
2005,68,0,2101,Joey Sindelar,0.95,2,210,99.0
2005,70,0,21209,Sergio Garcia,0.96,1,104,99.0
2005,70,0,1706,Davis Love III,0.96,1,104,99.0
2005,72,0,19846,Brian Gay,1.06,2,189,98.9
2005,72,0,1927,Dennis Paulson,1.06,1,94,98.9
2005,74,0,1766,Billy Mayfair,1.1,2,181,98.9
2005,74,0,1823,Larry Mize,1.1,1,91,98.9
2005,76,0,22913,John Rollins,1.11,2,180,98.8
2005,77,0,21805,Harrison Frazar,1.12,2,178,98.8
2005,77,0,6567,Vijay Singh,1.12,2,179,98.8
2005,79,0,1810,Phil Mickelson,1.15,1,87,98.8
2005,79,0,2106,Chris Smith,1.15,2,174,98.8
2005,81,0,12645,Brent Geiberger,1.16,1,86,98.8
2005,82,0,1418,Bill Glasson,1.18,1,85,98.8
2005,83,0,24024,Zach Johnson,1.19,2,168,98.8
2005,83,0,10425,Jay Williamson,1.19,1,84,98.8
2005,85,0,6575,Dudley Hart,1.21,2,165,98.7
2005,86,0,20121,Todd Fischer,1.22,2,164,98.7
2005,86,0,10423,Mike Weir,1.22,1,82,98.7
2005,88,0,7749,Brett Quigley,1.24,2,161,98.7
2005,89,0,12680,Shigeki Maruyama,1.26,2,159,98.7
2005,90,0,1388,Robert Gamez,1.29,2,155,98.7
2005,91,0,8075,Jerry Kelly,1.3,2,154,98.7
2005,91,0,1948,Tim Petrovic,1.3,2,154,98.7
2005,93,0,25900,Lucas Glover,1.32,2,152,98.6
2005,94,0,23353,J.J. Henry,1.33,2,150,98.6
2005,94,0,24781,Hunter Mahan,1.33,3,225,98.6
2005,96,0,20157,Retief Goosen,1.35,1,74,98.6
2005,96,0,25396,Kevin Na,1.35,2,148,98.6
2005,98,0,22371,Aaron Baddeley,1.36,2,147,98.6
2005,98,0,20229,Stewart Cink,1.36,2,147,98.6
2005,100,0,1157,Tom Byrum,1.37,2,146,98.6
2005,101,0,19881,Robert Damron,1.38,2,145,98.6
2005,102,0,10201,Matt Gogel,1.4,2,143,98.6
2005,103,0,1142,Bart Bryant,1.42,2,141,98.5
2005,104,0,20634,Peter Lonard,1.44,2,139,98.5
2005,105,0,1035,Tommy Armour III,1.45,3,207,98.5
2005,105,0,22295,Darron Stiles,1.45,2,138,98.5
2005,107,0,20572,Rod Pampling,1.46,2,137,98.5
2005,107,0,2239,Scott Verplank,1.46,2,137,98.5
2005,109,0,12823,Carlos Franco,1.47,2,136,98.5
2005,110,0,20691,Greg Owen,1.52,2,132,98.4
2005,111,0,1487,Jeff Hart,1.54,2,130,98.4
2005,112,0,12454,Mario Tiziani,1.55,2,129,98.4
2005,113,0,8931,Glen Day,1.6,2,125,98.4
2005,114,0,20472,Alex Cejka,1.61,2,124,98.3
2005,115,0,20812,Tjaart van der Walt,1.65,2,121,98.3
2005,116,0,21633,Steve Allan,1.68,3,179,98.3
2005,116,0,24507,Jason Bohn,1.68,3,179,98.3
2005,118,0,12652,Cameron Beckman,1.69,3,177,98.3
2005,118,0,1127,Danny Briggs,1.69,2,118,98.3
2005,118,0,23135,Tim Clark,1.69,2,118,98.3
2005,121,0,10912,Craig Perks,1.71,2,117,98.2
2005,122,0,8385,Omar Uresti,1.72,3,174,98.2
2005,123,0,25240,D.A. Points,1.73,3,173,98.2
2005,124,0,23614,Rich Beem,1.74,2,115,98.2
2005,125,0,20396,Lee Westwood,1.79,1,56,98.2
2005,126,0,12602,Dean Wilson,1.8,3,167,98.2
2005,127,0,10860,Justin Leonard,1.82,2,110,98.1
2005,128,0,21959,Ted Purdy,1.85,4,216,98.1
2005,129,0,23621,Rory Sabbatini,1.89,2,106,98.1
2005,130,0,1941,Tom Pernice Jr.,1.91,3,157,98.0
2005,131,0,1042,Paul Azinger,1.92,2,104,98.0
2005,131,0,1577,Lee Janzen,1.92,2,104,98.0
2005,133,0,23552,Hank Kuehne,1.97,3,152,98.0
2005,133,0,23497,Tag Ridings,1.97,3,152,98.0
2005,135,0,20623,Gavin Coles,1.98,2,101,98.0
2005,136,0,1249,John Daly,2.0,2,100,98.0
2005,137,0,20850,Daniel Chopra,2.07,4,193,97.9
2005,138,0,23623,Bo Van Pelt,2.08,4,192,97.9
2005,139,0,1139,Olin Browne,2.13,4,188,97.8
2005,139,0,6599,John Elliott,2.13,2,94,97.8
2005,139,0,8793,Tiger Woods,2.13,2,94,97.8
2005,142,0,24925,Jonathan Byrd,2.14,4,187,97.8
2005,142,0,1723,Andrew Magee,2.14,3,140,97.8
2005,144,0,26287,Roland Thatcher,2.16,3,139,97.8
2005,145,0,20382,Stephen Leaney,2.19,3,137,97.8
2005,146,0,20663,Brenden Pappas,2.22,2,90,97.7
2005,147,0,1724,Jeff Maggert,2.26,3,133,97.7
2005,148,0,20098,Stuart Appleby,2.31,3,130,97.6
2005,149,0,6251,Chris DiMarco,2.38,3,126,97.6
2005,150,0,1457,Jay Haas,2.41,2,83,97.5
2005,151,0,21806,Paul Gow,2.44,3,123,97.5
2005,151,0,10117,Bob Heintz,2.44,3,123,97.5
2005,151,0,1553,John Huston,2.44,4,164,97.5
2005,151,0,25847,Rob Rashell,2.44,2,82,97.5
2005,155,0,21949,Joe Ogilvie,2.55,4,157,97.4
2005,156,0,23983,Luke Donald,2.6,2,77,97.4
2005,156,0,11032,Frank Lickliter II,2.6,4,154,97.4
2005,158,0,12510,Chad Campbell,2.63,4,152,97.3
2005,158,0,1797,Rocco Mediate,2.63,3,114,97.3
2005,160,0,23349,Charles Warren,2.65,4,151,97.3
2005,161,0,1313,Steve Elkington,2.7,3,111,97.3
2005,161,0,21498,Hideto Tanihara,2.7,2,74,97.3
2005,163,0,10585,Scott McCarron,2.75,3,109,97.2
2005,164,0,10885,Robert Allenby,2.78,4,144,97.2
2005,164,0,24138,Ian Poulter,2.78,2,72,97.2
2005,166,0,24140,Sean O'Hair,2.92,5,171,97.0
2005,167,0,24227,Justin Bolli,2.94,3,102,97.0
2005,167,0,20127,Chris Riley,2.94,2,68,97.0
2005,167,0,22548,Patrick Sheehan,2.94,6,204,97.0
2005,170,0,2206,David Toms,2.96,4,135,97.0
2005,171,0,1161,Mark Calcavecchia,2.99,5,167,97.0
2005,172,0,24912,Will MacKenzie,3.01,4,133,96.9
2005,173,0,1226,Fred Couples,3.03,3,99,96.9
2005,174,0,8545,Glen Hnatiuk,3.08,4,130,96.9
2005,175,0,7223,Brian Bateman,3.13,6,192,96.8
2005,176,0,8537,J.P. Hayes,3.16,3,95,96.8
2005,177,0,1707,Steve Lowery,3.19,6,188,96.8
2005,178,0,6621,Joe Durant,3.33,5,150,96.6
2005,179,0,23108,Matt Kuchar,3.36,4,119,96.6
2005,180,0,1175,Jim Carter,3.49,3,86,96.5
2005,181,0,20502,Michael Long,3.54,4,113,96.4
2005,182,0,22405,Justin Rose,3.55,6,169,96.4
2005,183,0,6332,Neal Lancaster,3.68,6,163,96.3
2005,184,0,23322,Brett Wetterich,3.79,5,132,96.2
2005,185,0,23725,Brendan Jones,3.82,6,157,96.1
2005,186,0,7457,Steve Flesch,3.85,5,130,96.1
2005,186,0,1599,Steve Jones,3.85,3,78,96.1
2005,188,0,23788,D.J. Trahan,3.88,5,129,96.1
2005,189,0,24980,Scott Gutschewski,3.9,6,154,96.1
2005,190,0,24361,Pat Perez,3.97,5,126,96.0
2005,191,0,23325,Vaughn Taylor,4.0,7,175,96.0
2005,192,0,10733,Kent Jones,4.09,7,171,95.9
2005,193,0,24290,D.J. Brigman,4.1,5,122,95.9
2005,194,0,21753,Brian Davis,4.13,5,121,95.8
2005,195,0,1132,Mark Brooks,4.17,5,120,95.8
2005,196,0,26758,David Hearn,4.2,5,119,95.8
2005,197,0,1666,Bernhard Langer,4.21,4,95,95.7
2005,198,0,19972,José Coceres,4.26,4,94,95.7
2005,199,0,23540,Jason Allred,4.59,5,109,95.4
2005,200,0,7867,Woody Austin,5.03,8,159,94.9
2005,201,0,12662,Thomas Levet,5.97,4,67,94.0
2005,202,0,23063,Scott Hend,6.2,8,129,93.8
2003,1,0,22371,Aaron Baddeley,0.0,0,109,100.0
2003,1,0,1161,Mark Calcavecchia,0.0,0,134,100.0
2003,1,0,19825,Darren Clarke,0.0,0,60,100.0
2003,1,0,23541,Ben Crane,0.0,0,147,100.0
2003,1,0,6251,Chris DiMarco,0.0,0,151,100.0
2003,1,0,23125,Brad Elder,0.0,0,90,100.0
2003,1,0,10809,Jim Furyk,0.0,0,159,100.0
2003,1,0,7941,Mike Grob,0.0,0,138,100.0
2003,1,0,1619,Skip Kendall,0.0,0,156,100.0
2003,1,0,23108,Matt Kuchar,0.0,0,111,100.0
2003,1,0,10860,Justin Leonard,0.0,0,99,100.0
2003,1,0,1685,J.L. Lewis,0.0,0,143,100.0
2003,1,0,1761,Len Mattiace,0.0,0,138,100.0
2003,1,0,10585,Scott McCarron,0.0,0,89,100.0
2003,1,0,20572,Rod Pampling,0.0,0,113,100.0
2003,1,0,11011,Mike Sposa,0.0,0,129,100.0
2003,1,0,22295,Darron Stiles,0.0,0,130,100.0
2003,1,0,6595,Kevin Sutherland,0.0,0,136,100.0
2003,1,0,20548,Hidemichi Tanaka,0.0,0,209,100.0
2003,1,0,25450,Ty Tryon,0.0,0,73,100.0
2003,1,0,12755,Vance Veazey,0.0,0,102,100.0
2003,1,0,12602,Dean Wilson,0.0,0,142,100.0
2003,23,0,1139,Olin Browne,0.57,1,175,99.4
2003,24,0,7457,Steve Flesch,0.6,1,167,99.4
2003,24,0,1941,Tom Pernice Jr.,0.6,1,166,99.4
2003,26,0,20593,Greg Chalmers,0.61,1,165,99.3
2003,26,0,1361,Dan Forsman,0.61,1,165,99.3
2003,28,0,8337,Mike Heinen,0.62,1,162,99.3
2003,29,0,8633,Per-Ulrik Johansson,0.63,1,160,99.3
2003,29,0,2214,Kirk Triplett,0.63,1,159,99.3
2003,31,0,2239,Scott Verplank,0.64,1,157,99.3
2003,32,0,23983,Luke Donald,0.65,1,154,99.3
2003,32,0,7749,Brett Quigley,0.65,1,153,99.3
2003,34,0,20121,Todd Fischer,0.66,1,152,99.3
2003,35,0,23036,Chris Anderson,0.67,1,149,99.3
2003,36,0,20771,Steven Alker,0.68,1,147,99.3
2003,36,0,1157,Tom Byrum,0.68,1,148,99.3
2003,36,0,1329,Brad Faxon,0.68,1,147,99.3
2003,36,0,8075,Jerry Kelly,0.68,1,148,99.3
2003,40,0,20029,Notah Begay III,0.69,1,144,99.3
2003,41,0,2101,Joey Sindelar,0.7,1,142,99.3
2003,42,0,6809,Bob Burns,0.72,1,139,99.2
2003,43,0,1132,Mark Brooks,0.73,1,137,99.2
2003,44,0,12662,Thomas Levet,0.74,1,136,99.2
2003,44,0,1945,Kenny Perry,0.74,1,136,99.2
2003,44,0,2223,Bob Tway,0.74,1,136,99.2
2003,47,0,1378,David Frost,0.76,1,131,99.2
2003,48,0,12680,Shigeki Maruyama,0.78,1,128,99.2
2003,48,0,12660,Jesper Parnevik,0.78,1,128,99.2
2003,50,0,1457,Jay Haas,0.79,1,127,99.2
2003,51,0,25031,Andy Miller,0.8,1,125,99.2
2003,52,0,1724,Jeff Maggert,0.81,1,123,99.1
2003,52,0,2049,Gene Sauers,0.81,1,124,99.1
2003,54,0,23135,Tim Clark,0.82,1,122,99.1
2003,54,0,1307,Joel Edwards,0.82,1,122,99.1
2003,56,0,20094,Jonathan Kaye,0.83,1,120,99.1
2003,57,0,22913,John Rollins,0.88,1,113,99.1
2003,58,0,6617,Brian Henninger,0.91,1,110,99.0
2003,58,0,1577,Lee Janzen,0.91,1,110,99.0
2003,60,0,23614,Rich Beem,0.92,1,109,99.0
2003,61,0,8793,Tiger Woods,0.96,1,104,99.0
2003,62,0,6527,Steve Stricker,1.04,1,96,98.9
2003,63,0,20157,Retief Goosen,1.06,1,94,98.9
2003,64,0,6332,Neal Lancaster,1.08,2,186,98.9
2003,65,0,8931,Glen Day,1.09,2,184,98.9
2003,65,0,10423,Mike Weir,1.09,1,92,98.9
2003,67,0,8123,Jeff Brehaut,1.1,2,181,98.9
2003,67,0,6621,Joe Durant,1.1,2,181,98.9
2003,67,0,10425,Jay Williamson,1.1,2,182,98.9
2003,70,0,21633,Steve Allan,1.11,1,90,98.8
2003,70,0,1035,Tommy Armour III,1.11,1,90,98.8
2003,72,0,12510,Chad Campbell,1.12,2,178,98.8
2003,73,0,20566,Kaname Yokoo,1.14,1,88,98.8
2003,74,0,6575,Dudley Hart,1.15,1,87,98.8
2003,75,0,1968,Nick Price,1.18,1,85,98.8
2003,76,0,1388,Robert Gamez,1.2,2,166,98.8
2003,76,0,1938,David Peoples,1.2,2,167,98.8
2003,78,0,6643,Paul Goydos,1.23,2,163,98.7
2003,79,0,12823,Carlos Franco,1.29,2,155,98.7
2003,80,0,20127,Chris Riley,1.31,2,153,98.6
2003,81,0,1175,Jim Carter,1.33,2,150,98.6
2003,81,0,1226,Fred Couples,1.33,1,75,98.6
2003,83,0,1024,Billy Andrade,1.36,2,147,98.6
2003,84,0,2002,John Riegger,1.37,1,73,98.6
2003,85,0,19846,Brian Gay,1.38,2,145,98.6
2003,85,0,2246,Duffy Waldorf,1.38,2,145,98.6
2003,87,0,22892,Jason Gore,1.39,2,144,98.6
2003,88,0,20628,Arron Oberholser,1.4,2,143,98.6
2003,89,0,2170,Hal Sutton,1.42,2,141,98.5
2003,90,0,26420,Richard Johnson,1.44,2,139,98.5
2003,90,0,22046,Geoff Ogilvy,1.44,2,139,98.5
2003,92,0,21739,Aaron Barber,1.45,2,138,98.5
2003,92,0,20472,Alex Cejka,1.45,2,138,98.5
2003,94,0,2010,Loren Roberts,1.46,2,137,98.5
2003,95,0,1928,Corey Pavin,1.52,2,132,98.4
2003,96,0,8547,John Maginnes,1.53,2,131,98.4
2003,97,0,12652,Cameron Beckman,1.54,2,130,98.4
2003,97,0,6522,Ernie Els,1.54,1,65,98.4
2003,99,0,20663,Brenden Pappas,1.55,3,194,98.4
2003,99,0,6567,Vijay Singh,1.55,2,129,98.4
2003,101,0,10912,Craig Perks,1.57,2,127,98.4
2003,102,0,21805,Harrison Frazar,1.6,2,125,98.4
2003,103,0,20623,Gavin Coles,1.64,2,122,98.3
2003,104,0,19824,Craig Barlow,1.67,3,180,98.3
2003,105,0,7721,Pat Bates,1.73,3,173,98.2
2003,106,0,8537,J.P. Hayes,1.74,2,115,98.2
2003,106,0,8375,Paul Stankowski,1.74,2,115,98.2
2003,108,0,23353,J.J. Henry,1.75,3,171,98.2
2003,109,0,10565,Ian Leggatt,1.77,2,113,98.2
2003,110,0,1948,Tim Petrovic,1.78,3,169,98.2
2003,110,0,20645,John Senden,1.78,3,169,98.2
2003,112,0,19881,Robert Damron,1.8,3,167,98.2
2003,113,0,23656,Jason Caron,1.82,2,110,98.1
2003,114,0,1810,Phil Mickelson,1.83,2,109,98.1
2003,114,0,6581,David Sutherland,1.83,2,109,98.1
2003,116,0,21961,Charles Howell III,1.84,3,163,98.1
2003,117,0,12782,Tim Herron,1.85,3,162,98.1
2003,118,0,19972,José Coceres,1.87,2,107,98.1
2003,119,0,1706,Davis Love III,1.9,2,105,98.1
2003,120,0,2106,Chris Smith,1.91,3,157,98.0
2003,121,0,10107,Deane Pappas,1.92,2,104,98.0
2003,122,0,8545,Glen Hnatiuk,1.95,3,154,98.0
2003,123,0,1723,Andrew Magee,1.96,3,153,98.0
2003,124,0,10733,Kent Jones,1.98,2,101,98.0
2003,125,0,8339,Spike McRoy,2.0,3,150,98.0
2003,125,0,24502,Adam Scott,2.0,1,50,98.0
2003,127,0,23338,David Gossett,2.01,3,149,97.9
2003,128,0,22621,Ben Curtis,2.02,2,99,97.9
2003,129,0,23621,Rory Sabbatini,2.03,3,148,97.9
2003,130,0,20229,Stewart Cink,2.05,3,146,97.9
2003,131,0,20099,Doug Barron,2.11,3,142,97.8
2003,131,0,24357,K.J. Choi,2.11,3,142,97.8
2003,133,0,2104,Jeff Sluman,2.13,3,141,97.8
2003,133,0,20436,Garrett Willis,2.13,3,141,97.8
2003,135,0,25345,Carl Pettersson,2.14,3,140,97.8
2003,136,0,1042,Paul Azinger,2.17,3,138,97.8
2003,137,0,23552,Hank Kuehne,2.21,3,136,97.7
2003,137,0,22293,Heath Slocum,2.21,4,181,97.7
2003,139,0,26489,Cameron Yancey,2.25,2,89,97.7
2003,140,0,10213,Dicky Pride,2.27,3,132,97.7
2003,141,0,1381,Fred Funk,2.29,4,175,97.7
2003,142,0,20498,Briny Baird,2.33,4,172,97.6
2003,142,0,1320,Bob Estes,2.33,3,129,97.6
2003,142,0,1553,John Huston,2.33,3,129,97.6
2003,142,0,21878,Mark Wilson,2.33,3,129,97.6
2003,146,0,1666,Bernhard Langer,2.35,2,85,97.6
2003,147,0,20098,Stuart Appleby,2.54,3,118,97.4
2003,148,0,1098,Jay Don Blake,2.59,3,116,97.4
2003,149,0,6515,Shaun Micheel,2.63,4,152,97.3
2003,150,0,6034,Marco Dawson,2.68,4,149,97.3
2003,151,0,6004,Stephen Ames,2.72,5,184,97.2
2003,151,0,20574,Mathew Goggin,2.72,4,147,97.2
2003,153,0,1569,Peter Jacobsen,2.78,3,108,97.2
2003,154,0,20568,Anthony Painter,2.9,4,138,97.1
2003,155,0,10201,Matt Gogel,2.97,3,101,97.0
2003,156,0,11032,Frank Lickliter II,2.99,4,134,97.0
2003,157,0,23177,Kenneth Staton,3.0,3,100,97.0
2003,158,0,6475,Jeff Klein,3.03,3,99,96.9
2003,159,0,24925,Jonathan Byrd,3.05,4,131,96.9
2003,160,0,6573,Brandt Jobe,3.06,3,98,96.9
2003,161,0,10885,Robert Allenby,3.25,4,123,96.7
2003,162,0,21806,Paul Gow,3.3,3,91,96.7
2003,163,0,12388,Michael Clark II,3.37,3,89,96.6
2003,163,0,21209,Sergio Garcia,3.37,3,89,96.6
2003,165,0,20634,Peter Lonard,3.39,4,118,96.6
2003,165,0,1707,Steve Lowery,3.39,4,118,96.6
2003,167,0,1797,Rocco Mediate,3.45,4,116,96.5
2003,167,0,7101,Dave Stockton Jr.,3.45,5,145,96.5
2003,169,0,22548,Patrick Sheehan,3.47,5,144,96.5
2003,170,0,1249,John Daly,3.7,3,81,96.3
2003,171,0,1677,Tom Lehman,3.74,4,107,96.2
2003,172,0,1887,Mark O'Meara,3.75,3,80,96.2
2003,173,0,25692,Akio Sadakata,3.88,5,129,96.1
2003,174,0,1475,Donnie Hammond,3.97,6,151,96.0
2003,175,0,26950,John Morgan,4.03,5,124,95.9
2003,176,0,20940,Kenichi Kuboya,4.05,6,148,95.9
2003,177,0,2206,David Toms,4.1,5,122,95.9
2003,178,0,12645,Brent Geiberger,4.23,3,71,95.7
2003,179,0,23034,Brent Schwarzrock,4.26,4,94,95.7
2003,180,0,12661,Todd Barranger,4.32,6,139,95.6
2003,181,0,7223,Brian Bateman,4.55,5,110,95.4
2003,182,0,20095,Carl Paulson,4.71,9,191,95.2
2003,183,0,24361,Pat Perez,4.96,6,121,95.0
2003,184,0,20573,Scott Laycock,5.0,6,120,95.0
2003,185,0,8725,Tom Gillis,5.22,7,134,94.7
2003,186,0,1766,Billy Mayfair,5.39,9,167,94.6
2003,187,0,7867,Woody Austin,5.42,9,166,94.5
2003,188,0,6078,Esteban Toledo,5.75,10,174,94.2
2003,189,0,12705,Cliff Kresge,5.85,10,171,94.1
2003,190,0,24356,Jason Buha,7.06,6,85,92.9
2004,1,0,7721,Pat Bates,0.0,0,173,100.0
2004,1,0,20593,Greg Chalmers,0.0,0,113,100.0
2004,1,0,19825,Darren Clarke,0.0,0,61,100.0
2004,1,0,11123,Chris Couch,0.0,0,87,100.0
2004,1,0,20104,Ken Duke,0.0,0,150,100.0
2004,1,0,6522,Ernie Els,0.0,0,78,100.0
2004,1,0,21805,Harrison Frazar,0.0,0,145,100.0
2004,1,0,1381,Fred Funk,0.0,0,144,100.0
2004,1,0,1457,Jay Haas,0.0,0,124,100.0
2004,1,0,8337,Mike Heinen,0.0,0,93,100.0
2004,1,0,23353,J.J. Henry,0.0,0,168,100.0
2004,1,0,21961,Charles Howell III,0.0,0,158,100.0
2004,1,0,21893,Brian Kortan,0.0,0,104,100.0
2004,1,0,1810,Phil Mickelson,0.0,0,107,100.0
2004,1,0,12660,Jesper Parnevik,0.0,0,119,100.0
2004,1,0,2002,John Riegger,0.0,0,99,100.0
2004,1,0,24502,Adam Scott,0.0,0,95,100.0
2004,1,0,2239,Scott Verplank,0.0,0,123,100.0
2004,19,0,12823,Carlos Franco,0.54,1,185,99.4
2004,19,0,26420,Richard Johnson,0.54,1,185,99.4
2004,21,0,20498,Briny Baird,0.55,1,181,99.4
2004,21,0,1388,Robert Gamez,0.55,1,181,99.4
2004,23,0,20548,Hidemichi Tanaka,0.59,1,169,99.4
2004,24,0,1941,Tom Pernice Jr.,0.6,1,167,99.4
2004,24,0,1948,Tim Petrovic,0.6,1,167,99.4
2004,26,0,20433,Mark Hensby,0.61,1,165,99.3
2004,27,0,20229,Stewart Cink,0.63,1,158,99.3
2004,28,0,6251,Chris DiMarco,0.65,1,154,99.3
2004,29,0,22371,Aaron Baddeley,0.66,1,151,99.3
2004,30,0,6809,Bob Burns,0.67,1,150,99.3
2004,30,0,22046,Geoff Ogilvy,0.67,1,150,99.3
2004,30,0,20645,John Senden,0.67,1,150,99.3
2004,33,0,12760,Danny Ellis,0.7,1,142,99.3
2004,33,0,12645,Brent Geiberger,0.7,1,143,99.3
2004,35,0,10885,Robert Allenby,0.71,1,141,99.2
2004,36,0,12510,Chad Campbell,0.72,1,138,99.2
2004,36,0,8537,J.P. Hayes,0.72,1,138,99.2
2004,38,0,1473,Todd Hamilton,0.74,1,135,99.2
2004,39,0,1142,Bart Bryant,0.75,1,133,99.2
2004,39,0,2010,Loren Roberts,0.75,1,134,99.2
2004,41,0,22913,John Rollins,0.76,1,132,99.2
2004,42,0,1261,Jay Delsing,0.77,1,130,99.2
2004,42,0,6527,Steve Stricker,0.77,1,130,99.2
2004,44,0,10860,Justin Leonard,0.78,1,128,99.2
2004,45,0,1329,Brad Faxon,0.79,1,127,99.2
2004,45,0,12782,Tim Herron,0.79,1,127,99.2
2004,47,0,20098,Stuart Appleby,0.81,1,123,99.1
2004,47,0,1042,Paul Azinger,0.81,1,123,99.1
2004,49,0,7939,Dan Olsen,0.82,1,122,99.1
