YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS,RELATIVE TO PAR
2017,108,0,29974,Branden Grace,59.88,391,653,-0.13
2017,109,0,47959,Bryson DeChambeau,59.82,600,1003,-0.18
2017,110,0,27895,Jonas Blixt,59.66,485,813,-0.16
2017,110,0,35879,Kelly Kraft,59.66,534,895,-0.12
2017,112,0,35506,Mackenzie Hughes,59.64,798,1338,-0.17
2017,113,0,20593,Greg Chalmers,59.62,564,946,-0.12
2017,114,0,46970,Jon Rahm,59.43,545,917,-0.2
2017,114,0,37189,Harold Varner III,59.43,706,1188,-0.16
2017,116,0,33418,Shawn Stefani,59.28,495,835,-0.2
2017,117,0,32150,Michael Thompson,59.25,362,611,-0.13
2017,118,0,12716,Charley Hoffman,59.12,765,1294,-0.23
2017,119,0,35110,Brett Drewitt,59.06,352,596,-0.11
2017,120,0,48084,Wesley Bryan,58.98,627,1063,-0.15
2017,121,0,22056,Cameron Percy,58.95,451,765,-0.17
2017,122,0,32366,Kevin Chappell,58.88,587,997,-0.2
2017,123,0,32839,Hideki Matsuyama,58.79,485,825,-0.26
2017,124,0,34360,Patrick Reed,58.77,687,1169,-0.18
2017,125,0,6522,Ernie Els,58.71,300,511,-0.11
2017,126,0,29725,Tony Finau,58.67,741,1263,-0.22
2017,127,0,31420,Anirban Lahiri,58.61,480,819,-0.18
2017,128,0,30925,Dustin Johnson,58.56,479,818,-0.26
2017,129,0,33120,Mark Anderson,58.29,341,585,-0.13
2017,130,0,26851,Marc Leishman,58.28,591,1014,-0.25
2017,131,0,25632,Jimmy Walker,57.89,400,691,-0.21
2017,132,0,23983,Luke Donald,57.87,342,591,-0.18
2017,133,0,34431,Robert Streb,57.84,671,1160,-0.15
2017,134,0,27974,Sung Kang,57.82,658,1138,-0.2
2017,135,0,25818,Scott Piercy,57.71,393,681,-0.19
2017,136,0,20157,Retief Goosen,57.65,324,562,-0.15
2017,137,0,29461,Jamie Lovemark,57.61,636,1104,-0.21
2017,138,0,49771,J.T. Poston,57.57,582,1011,-0.19
2017,139,0,36689,Brooks Koepka,57.55,530,921,-0.24
2017,140,0,23497,Tag Ridings,57.33,399,696,-0.16
2017,141,0,37455,Si Woo Kim,57.19,477,834,-0.16
2017,142,0,23320,Ryan Palmer,57.16,387,677,-0.13
2017,143,0,27064,Jhonattan Vegas,56.81,563,991,-0.17
2017,144,0,35891,Cameron Smith,56.66,557,983,-0.22
2017,145,0,30692,Scott Stallings,56.6,532,940,-0.2
2017,145,0,33419,Cameron Tringale,56.6,506,894,-0.14
2017,147,0,40009,Dominic Bozzelli,56.56,427,755,-0.13
2017,148,0,35532,Tom Hoge,56.42,303,537,-0.12
2017,149,0,34213,Grayson Murray,56.27,664,1180,-0.21
2017,150,0,26300,Matt Jones,56.07,397,708,-0.19
2017,151,0,33448,Justin Thomas,56.03,502,896,-0.28
2017,152,0,27129,Luke List,55.95,663,1185,-0.18
2017,153,0,28237,Rory McIlroy,55.91,279,499,-0.19
2017,154,0,24502,Adam Scott,55.9,322,576,-0.16
2017,155,0,23800,Bryce Molder,55.76,494,886,-0.1
2017,156,0,27095,Nick Watney,55.67,491,882,-0.16
2017,157,0,48822,Sebastián Muñoz,55.62,297,534,-0.18
2017,158,0,28089,Jason Day,55.61,421,757,-0.26
2017,159,0,1810,Phil Mickelson,55.57,529,952,-0.28
2017,160,0,27770,Camilo Villegas,55.33,472,853,-0.18
2017,161,0,29720,Andres Gonzales,55.19,436,790,-0.23
2017,161,0,37278,Nicholas Lindheim,55.19,335,607,-0.11
2017,163,0,29740,Brad Fritsch,55.08,320,581,-0.11
2017,164,0,46601,Trey Mullinax,55.03,531,965,-0.19
2017,165,0,26331,Charl Schwartzel,54.92,363,661,-0.17
2017,166,0,20229,Stewart Cink,54.82,614,1120,-0.22
2017,167,0,31416,Derek Fathauer,54.44,484,889,-0.17
2017,168,0,46440,Smylie Kaufman,54.24,473,872,-0.21
2017,169,0,37454,Whee Kim,54.16,462,853,-0.15
2017,170,0,22371,Aaron Baddeley,54.06,346,640,-0.15
2017,171,0,39954,Cody Gribble,53.82,521,968,-0.15
2017,172,0,21961,Charles Howell III,53.67,504,939,-0.24
2017,173,0,29289,S.Y. Noh,53.65,551,1027,-0.18
2017,174,0,46550,Brandon Hagy,53.48,507,948,-0.2
2017,175,0,25191,Gonzalo Fernandez-Castaño,52.97,321,606,-0.17
2017,176,0,24846,Ricky Barnes,52.95,565,1067,-0.16
2017,177,0,32757,Patton Kizzire,52.78,522,989,-0.16
2017,178,0,27141,J.B. Holmes,52.76,440,834,-0.23
2017,179,0,36699,Patrick Rodgers,52.74,481,912,-0.11
2017,180,0,28500,Martin Flores,52.39,482,920,-0.17
2017,181,0,34099,Harris English,52.29,514,983,-0.15
2017,182,0,28252,Seamus Power,52.18,491,941,-0.19
2017,183,0,46501,Ollie Schniederjans,52.15,583,1118,-0.27
2017,184,0,25345,Carl Pettersson,51.97,370,712,-0.15
2017,184,0,32333,Kevin Tway,51.97,528,1016,-0.28
2017,186,0,28420,Ryan Brehm,51.85,463,893,-0.18
2017,187,0,28307,Matt Every,50.49,414,820,-0.15
2017,188,0,30852,Ryo Ishikawa,49.15,288,586,-0.15
2017,189,0,35300,Andrew Loupe,48.03,304,633,-0.14
2017,190,0,25274,Steven Bowditch,46.32,277,598,-0.05
2010,1,0,8385,Omar Uresti,76.36,646,846,-0.09
2010,2,0,6621,Joe Durant,76.05,600,789,-0.19
2010,3,0,7363,Craig Bowden,73.98,492,665,-0.02
2010,4,0,19846,Brian Gay,73.86,845,1144,-0.14
2010,5,0,23135,Tim Clark,73.12,691,945,-0.13
2010,6,0,10809,Jim Furyk,72.03,600,833,-0.2
2010,7,0,22293,Heath Slocum,71.64,730,1019,-0.14
2010,8,0,2206,David Toms,71.52,693,969,-0.16
2010,9,0,20472,Alex Cejka,71.32,664,931,-0.11
2010,10,0,26420,Richard Johnson,70.55,714,1012,-0.17
2010,11,0,27060,John Mallinger,70.54,632,896,-0.15
2010,12,0,20436,Garrett Willis,70.53,694,984,-0.13
2010,13,0,24024,Zach Johnson,70.46,737,1046,-0.17
2010,14,0,25190,Jeff Quinney,70.38,777,1104,-0.14
2010,15,0,1619,Skip Kendall,70.35,477,678,-0.12
2010,16,0,22621,Ben Curtis,70.31,644,916,-0.14
2010,17,0,1766,Billy Mayfair,70.1,633,903,-0.09
2010,18,0,23541,Ben Crane,70.09,642,916,-0.16
2010,19,0,8075,Jerry Kelly,70.02,801,1144,-0.14
2010,20,0,6643,Paul Goydos,69.8,638,914,-0.13
2010,21,0,6251,Chris DiMarco,69.65,746,1071,-0.12
2010,22,0,12510,Chad Campbell,69.4,780,1124,-0.16
2010,23,0,20127,Chris Riley,69.3,605,873,-0.18
2010,24,0,10860,Justin Leonard,69.13,692,1001,-0.16
2010,25,0,10425,Jay Williamson,69.11,584,845,-0.14
2010,26,0,8725,Tom Gillis,69.04,863,1250,-0.16
2010,27,0,2239,Scott Verplank,69.03,535,775,-0.12
2010,28,0,1797,Rocco Mediate,68.93,579,840,-0.15
2010,29,0,12705,Cliff Kresge,68.92,428,621,-0.1
2010,30,0,21878,Mark Wilson,68.91,758,1100,-0.13
2010,31,0,25686,Jason Dufner,68.86,659,957,-0.11
2010,32,0,23325,Vaughn Taylor,68.65,749,1091,-0.15
2010,33,0,21753,Brian Davis,68.1,841,1235,-0.11
2010,34,0,29285,Brent Delahoussaye,68.01,440,647,-0.1
2010,35,0,26596,Ryan Moore,67.97,575,846,-0.17
2010,36,0,28620,Aron Price,67.94,585,861,-0.17
2010,37,0,12602,Dean Wilson,67.85,441,650,-0.16
2010,38,0,28087,Kris Blanks,67.77,694,1024,-0.12
2010,39,0,26289,Boo Weekley,67.74,697,1029,-0.15
2010,40,0,23108,Matt Kuchar,67.66,703,1039,-0.25
2010,41,0,1313,Steve Elkington,67.65,548,810,-0.15
2010,42,0,6527,Steve Stricker,67.39,525,779,-0.2
2010,43,0,1948,Tim Petrovic,67.38,876,1300,-0.16
2010,44,0,27933,John Merrick,67.29,858,1275,-0.16
2010,45,0,6004,Stephen Ames,67.15,642,956,-0.17
2010,46,0,1945,Kenny Perry,67.14,525,782,-0.18
2010,47,0,23349,Charles Warren,67.11,508,757,-0.18
2010,48,0,24781,Hunter Mahan,67.1,622,927,-0.15
2010,49,0,24912,Will MacKenzie,67.09,632,942,-0.17
2010,50,0,24227,Justin Bolli,67.01,386,576,-0.04
2010,51,0,1941,Tom Pernice Jr.,67.0,536,800,-0.16
2010,52,0,7457,Steve Flesch,66.93,595,889,-0.08
2010,53,0,1724,Jeff Maggert,66.9,584,873,-0.07
2010,53,0,10585,Scott McCarron,66.9,764,1142,-0.15
2010,55,0,29910,Blake Adams,66.83,691,1034,-0.14
2010,55,0,24507,Jason Bohn,66.83,677,1013,-0.18
2010,57,0,6595,Kevin Sutherland,66.73,718,1076,-0.18
2010,58,0,7867,Woody Austin,66.61,762,1144,-0.14
2010,59,0,26301,James Nitties,66.52,741,1114,-0.16
2010,59,0,27214,Kevin Streelman,66.52,735,1105,-0.15
2010,61,0,8375,Paul Stankowski,66.44,487,733,-0.18
2010,62,0,20498,Briny Baird,66.39,721,1086,-0.14
2010,63,0,23638,Brendon de Jonge,66.19,828,1251,-0.2
2010,64,0,20645,John Senden,66.08,795,1203,-0.18
2010,65,0,11123,Chris Couch,65.97,539,817,-0.18
2010,66,0,24361,Pat Perez,65.94,759,1151,-0.19
2010,66,0,22405,Justin Rose,65.94,635,963,-0.17
2010,68,0,27466,Spencer Levin,65.93,894,1356,-0.16
2010,69,0,20157,Retief Goosen,65.89,481,730,-0.23
2010,70,0,24357,K.J. Choi,65.8,554,842,-0.17
2010,70,0,25396,Kevin Na,65.8,687,1044,-0.2
2010,72,0,23353,J.J. Henry,65.71,713,1085,-0.17
2010,73,0,20572,Rod Pampling,65.6,635,968,-0.12
2010,74,0,27436,Graham DeLaet,65.48,683,1043,-0.2
2010,75,0,20574,Mathew Goggin,65.43,685,1047,-0.16
2010,76,0,25892,Steve Wheatcroft,65.36,517,791,-0.11
2010,77,0,22913,John Rollins,65.19,678,1040,-0.19
2010,78,0,22946,Henrik Bjornstad,65.1,528,811,-0.15
2010,79,0,1706,Davis Love III,64.76,590,911,-0.15
2010,80,0,10885,Robert Allenby,64.73,547,845,-0.21
2010,81,0,26881,Jarrod Lyle,64.56,408,632,-0.14
2010,82,0,6514,Kevin Johnson,64.53,433,671,-0.04
2010,83,0,26695,Michael Letzig,64.52,711,1102,-0.14
2010,83,0,27330,Josh Teater,64.52,813,1260,-0.17
2010,83,0,20160,Charlie Wi,64.52,793,1229,-0.19
2010,86,0,8537,J.P. Hayes,64.51,607,941,-0.15
2010,87,0,27649,Brandt Snedeker,64.47,664,1030,-0.17
2010,88,0,24663,Y.E. Yang,64.4,521,809,-0.15
2010,89,0,23623,Bo Van Pelt,64.37,777,1207,-0.22
2010,90,0,31560,Brian Stuard,64.23,625,973,-0.11
2010,91,0,28780,Nicholas Thompson,64.18,679,1058,-0.11
2010,92,0,21350,Ryuji Imada,64.12,740,1154,-0.14
2010,93,0,20378,Mathias Grönberg,64.11,443,691,-0.16
2010,94,0,12714,Chris Tidland,63.94,601,940,-0.1
2010,95,0,20105,Jeff Gove,63.93,390,610,-0.1
2010,96,0,25240,D.A. Points,63.92,698,1092,-0.14
2010,97,0,24924,Bill Haas,63.9,662,1036,-0.19
2010,98,0,22378,Trevor Immelman,63.87,373,584,-0.12
2010,99,0,27963,Chris Stroud,63.84,632,990,-0.19
2010,100,0,26679,Kevin Stadler,63.77,632,991,-0.17
2010,101,0,23673,Michael Connell,63.76,679,1065,-0.18
2010,101,0,32102,Rickie Fowler,63.76,730,1145,-0.18
2010,103,0,6515,Shaun Micheel,63.71,467,733,-0.15
2010,104,0,20229,Stewart Cink,63.62,570,896,-0.2
2010,105,0,25900,Lucas Glover,63.6,519,816,-0.2
2010,106,0,26951,Johnson Wagner,63.56,647,1018,-0.15
2010,107,0,23800,Bryce Molder,63.45,637,1004,-0.17
2010,108,0,12652,Cameron Beckman,63.36,517,816,-0.13
2010,109,0,24140,Sean O'Hair,63.34,572,903,-0.15
2010,110,0,21731,Freddie Jacobson,63.32,675,1066,-0.18
2010,111,0,23307,Roger Tambellini,63.18,537,850,-0.09
2010,112,0,24138,Ian Poulter,63.01,293,465,-0.15
2010,113,0,1707,Steve Lowery,62.94,479,761,-0.06
2010,114,0,26882,Michael Sim,62.93,460,731,-0.15
2010,115,0,12716,Charley Hoffman,62.89,666,1059,-0.22
2010,116,0,22122,Andrew McLardy,62.77,381,607,-0.09
2010,117,0,25345,Carl Pettersson,62.66,715,1141,-0.2
2010,118,0,21959,Ted Purdy,62.39,632,1013,-0.12
2010,119,0,32617,Jerod Turner,62.34,341,547,-0.03
2010,120,0,24925,Jonathan Byrd,62.18,702,1129,-0.19
2010,121,0,28158,Steve Marino,62.11,541,871,-0.21
2010,122,0,20691,Greg Owen,61.98,525,847,-0.17
2010,123,0,6567,Vijay Singh,61.78,485,785,-0.17
2010,124,0,23548,Bill Lunde,61.74,568,920,-0.12
2010,125,0,27302,Garth Mulroy,61.7,356,577,-0.11
2010,126,0,23718,Nathan Green,61.68,689,1117,-0.12
2010,126,0,6012,Greg Kraft,61.68,330,535,-0.05
2010,128,0,27095,Nick Watney,61.67,592,960,-0.2
2010,129,0,1320,Bob Estes,61.65,598,970,-0.14
2010,130,0,20686,Jeev Milkha Singh,61.62,440,714,-0.15
2010,131,0,28307,Matt Every,61.6,430,698,-0.19
2010,132,0,23983,Luke Donald,61.38,445,725,-0.2
2010,132,0,21209,Sergio Garcia,61.38,302,492,-0.16
2010,134,0,28237,Rory McIlroy,61.3,339,553,-0.19
2010,135,0,25364,Paul Casey,61.24,376,614,-0.22
2010,136,0,1116,Michael Bradley,61.07,571,935,-0.14
2010,137,0,25720,Chad Collins,60.99,630,1033,-0.18
2010,137,0,23788,D.J. Trahan,60.99,688,1128,-0.17
2010,139,0,27120,Troy Matteson,60.87,661,1086,-0.14
2010,140,0,24502,Adam Scott,60.86,437,718,-0.16
2010,141,0,7749,Brett Quigley,60.85,732,1203,-0.17
2010,142,0,23621,Rory Sabbatini,60.82,565,929,-0.19
2010,143,0,29221,Webb Simpson,60.73,767,1263,-0.19
2010,144,0,26287,Roland Thatcher,60.69,565,931,-0.11
2010,145,0,27770,Camilo Villegas,60.59,469,774,-0.19
2010,146,0,20098,Stuart Appleby,60.35,729,1208,-0.15
2010,147,0,27936,Martin Laird,60.2,655,1088,-0.19
2010,148,0,26392,Chris Wilson,60.14,427,710,-0.07
2010,149,0,21949,Joe Ogilvie,60.05,708,1179,-0.16
2010,150,0,1161,Mark Calcavecchia,60.04,275,458,-0.08
2010,151,0,1577,Lee Janzen,59.85,574,959,-0.14
2010,152,0,32640,Troy Merritt,59.72,630,1055,-0.17
2010,153,0,20593,Greg Chalmers,59.6,714,1198,-0.17
2010,154,0,33419,Cameron Tringale,59.32,369,622,-0.15
2010,155,0,22056,Cameron Percy,59.16,481,813,-0.17
2010,156,0,24846,Ricky Barnes,58.62,663,1131,-0.18
2010,157,0,1329,Brad Faxon,58.48,386,660,-0.08
2010,158,0,23322,Brett Wetterich,58.39,428,733,-0.15
2010,159,0,30946,Alex Prugh,58.12,637,1096,-0.19
2010,160,0,6522,Ernie Els,58.01,442,762,-0.24
2010,161,0,28089,Jason Day,57.95,565,975,-0.18
2010,162,0,26851,Marc Leishman,57.85,571,987,-0.18
2010,163,0,22371,Aaron Baddeley,57.78,691,1196,-0.18
2010,164,0,20070,Matt Bettencourt,57.76,551,954,-0.18
2010,164,0,23409,James Driscoll,57.76,588,1018,-0.2
2010,166,0,12755,Vance Veazey,57.71,378,655,-0.11
2010,167,0,26300,Matt Jones,57.38,630,1098,-0.19
2010,168,0,22046,Geoff Ogilvy,57.18,394,689,-0.23
2010,169,0,27613,David Lutterus,56.98,437,767,-0.1
2010,170,0,9011,David Duval,56.97,429,753,-0.16
2010,171,0,24358,Robert Garrigus,56.65,473,835,-0.2
2010,172,0,25562,Andres Romero,56.58,559,988,-0.22
2010,173,0,23320,Ryan Palmer,56.53,550,973,-0.21
2010,174,0,25804,Bubba Watson,56.38,517,917,-0.19
2010,175,0,25818,Scott Piercy,56.25,621,1104,-0.24
2010,176,0,20766,Padraig Harrington,56.0,336,600,-0.19
2010,177,0,28475,Jeff Overton,55.36,537,970,-0.19
2010,178,0,27797,Derek Lamely,55.33,483,873,-0.12
2010,179,0,27141,J.B. Holmes,55.22,661,1197,-0.25
2010,180,0,20663,Brenden Pappas,55.2,414,750,-0.19
2010,181,0,30925,Dustin Johnson,55.17,475,861,-0.24
2010,182,0,23613,Rich Barcelo,55.13,430,780,-0.21
2010,183,0,12782,Tim Herron,55.12,522,947,-0.19
2010,184,0,21961,Charles Howell III,54.97,675,1228,-0.21
2010,185,0,24490,George McNeill,54.54,523,959,-0.15
2010,186,0,1249,John Daly,53.77,342,636,-0.18
2010,187,0,20848,Ángel Cabrera,52.92,371,701,-0.18
2010,188,0,10423,Mike Weir,52.57,286,544,-0.21
2010,189,0,20850,Daniel Chopra,52.48,477,909,-0.14
2010,190,0,25632,Jimmy Walker,52.13,490,940,-0.15
2010,191,0,1810,Phil Mickelson,51.87,403,777,-0.26
2010,192,0,28500,Martin Flores,49.02,425,867,-0.18
2019,1,0,26596,Ryan Moore,75.8,667,880,-0.17
2019,2,0,26476,Chez Reavie,75.59,737,975,-0.17
2019,3,0,10809,Jim Furyk,74.18,589,794,-0.16
2019,4,0,19803,Ryan Armour,72.96,761,1043,-0.16
2019,5,0,31560,Brian Stuard,71.5,765,1070,-0.15
2019,6,0,21528,Henrik Stenson,71.48,416,582,-0.19
2019,7,0,33410,Andrew Landry,71.26,647,908,-0.17
2019,8,0,31557,Jim Herman,70.89,375,529,-0.14
2019,9,0,46435,Austin Cook,70.48,518,735,-0.15
2019,10,0,29478,Kevin Kisner,70.34,695,988,-0.2
2019,11,0,29535,Brice Garnett,70.11,638,910,-0.14
2019,12,0,45526,Abraham Ancer,69.93,693,991,-0.16
2019,13,0,19846,Brian Gay,69.76,699,1002,-0.14
2019,14,0,30110,Kyle Stanley,69.49,533,767,-0.18
2019,15,0,34261,Scott Langley,69.39,619,892,-0.13
2019,16,0,25686,Jason Dufner,69.06,549,795,-0.17
2019,17,0,25198,Francesco Molinari,69.04,408,591,-0.12
2019,18,0,23325,Vaughn Taylor,68.95,786,1140,-0.19
2019,19,0,40098,Matt Fitzpatrick,68.86,356,517,-0.16
2019,20,0,45609,Tyler Duncan,68.8,624,907,-0.11
2019,21,0,32200,Roberto Castro,68.64,591,861,-0.18
2019,22,0,32150,Michael Thompson,68.62,621,905,-0.17
2019,23,0,35376,Roberto Díaz,68.46,484,707,-0.17
2019,24,0,49298,Kramer Hickok,68.45,562,821,-0.17
2019,25,0,27644,Brian Harman,68.39,675,987,-0.19
2019,26,0,28679,Fabián Gómez,68.3,459,672,-0.17
2019,27,0,20472,Alex Cejka,68.29,379,555,-0.04
2019,27,0,32640,Troy Merritt,68.29,532,779,-0.23
2019,29,0,34098,Russell Henley,68.12,577,847,-0.18
2019,30,0,31646,Emiliano Grillo,67.71,520,768,-0.16
2019,31,0,26758,David Hearn,67.58,319,472,-0.13
2019,32,0,47990,Kyle Jones,67.51,509,754,-0.15
2019,33,0,25364,Paul Casey,67.49,519,769,-0.2
2019,34,0,23621,Rory Sabbatini,67.27,711,1057,-0.18
2019,35,0,27214,Kevin Streelman,67.26,645,959,-0.17
2019,36,0,33141,Keegan Bradley,67.09,628,936,-0.13
2019,37,0,29518,Brendan Steele,67.0,475,709,-0.16
2019,38,0,33399,Adam Hadwin,66.86,577,863,-0.2
2019,39,0,39327,Ben Silverman,66.79,521,780,-0.11
2019,40,0,34076,Joel Dahmen,66.57,703,1056,-0.17
2019,41,0,23108,Matt Kuchar,66.56,617,927,-0.21
2019,42,0,39997,Corey Conners,66.46,642,966,-0.17
2019,42,0,35449,Adam Long,66.46,630,948,-0.14
2019,42,0,25818,Scott Piercy,66.46,652,981,-0.21
2019,45,0,29221,Webb Simpson,66.36,639,963,-0.23
2019,46,0,26329,Louis Oosthuizen,66.27,442,667,-0.2
2019,47,0,30786,Brady Schnell,66.24,361,545,-0.15
2019,48,0,40115,Adam Svensson,66.1,505,764,-0.17
2019,49,0,30978,Kiradech Aphibarnrat,66.08,413,625,-0.16
2019,50,0,24024,Zach Johnson,66.03,486,736,-0.15
2019,51,0,35732,Wes Roach,65.98,450,682,-0.2
2019,52,0,29479,Scott Brown,65.93,625,948,-0.19
2019,53,0,26499,Rafa Cabrera Bello,65.87,440,668,-0.2
2019,54,0,33122,Russell Knox,65.85,540,820,-0.17
2019,55,0,40026,Daniel Berger,65.82,541,822,-0.15
2019,56,0,26951,Johnson Wagner,65.81,433,658,-0.18
2019,57,0,29268,Bronson Burgoon,65.8,431,655,-0.18
2019,58,0,32816,Satoshi Kodaira,65.77,467,710,-0.08
2019,59,0,25900,Lucas Glover,65.48,736,1124,-0.22
2019,60,0,24781,Hunter Mahan,65.38,425,650,-0.14
2019,61,0,47959,Bryson DeChambeau,65.33,601,920,-0.22
2019,62,0,28775,Nate Lashley,65.23,499,765,-0.22
2019,63,0,24361,Pat Perez,65.09,371,570,-0.17
2019,64,0,47993,Denny McCarthy,65.06,622,956,-0.21
2019,65,0,32791,K.H. Lee,64.81,558,861,-0.14
2019,66,0,39971,Sungjae Im,64.72,899,1389,-0.22
2019,67,0,27895,Jonas Blixt,64.61,575,890,-0.17
2019,68,0,37455,Si Woo Kim,64.6,531,822,-0.21
2019,69,0,28237,Rory McIlroy,64.32,512,796,-0.29
2019,70,0,29420,Billy Horschel,64.28,619,963,-0.19
2019,71,0,49766,Hank Lebioda,64.22,517,805,-0.23
2019,72,0,34021,Bud Cauley,64.09,655,1022,-0.22
2019,73,0,30911,Tommy Fleetwood,63.98,444,694,-0.2
2019,74,0,25396,Kevin Na,63.67,389,611,-0.18
2019,75,0,29908,C.T. Pan,63.59,531,835,-0.15
2019,76,0,28089,Jason Day,63.41,416,656,-0.23
2019,77,0,49960,Sepp Straka,63.37,512,808,-0.23
2019,78,0,23353,J.J. Henry,63.35,363,573,-0.09
2019,79,0,37275,Sam Ryder,63.34,527,832,-0.22
2019,80,0,27958,Ryan Blaum,63.09,629,997,-0.17
2019,81,0,46970,Jon Rahm,63.06,466,739,-0.28
2019,82,0,24138,Ian Poulter,63.03,387,614,-0.19
2019,83,0,49771,J.T. Poston,63.02,772,1225,-0.22
2019,84,0,27936,Martin Laird,62.88,637,1013,-0.21
2019,85,0,37340,Chase Wright,62.78,496,790,-0.2
2019,86,0,46523,Joey Garber,62.77,376,599,-0.17
2019,87,0,39324,J.J. Spaun,62.63,558,891,-0.17
2019,88,0,30944,Jason Kokrak,62.6,651,1040,-0.24
2019,89,0,49964,Aaron Wise,62.57,473,756,-0.19
2019,90,0,27649,Brandt Snedeker,62.43,698,1118,-0.2
2019,91,0,30946,Alex Prugh,62.42,495,793,-0.19
2019,92,0,25572,Graeme McDowell,62.28,431,692,-0.2
2019,93,0,29970,Dylan Frittelli,62.21,586,942,-0.21
2019,93,0,20572,Rod Pampling,62.21,354,569,-0.14
2019,95,0,24924,Bill Haas,62.14,522,840,-0.2
2019,96,0,33418,Shawn Stefani,62.06,530,854,-0.18
2019,97,0,28259,Sangmoon Bae,62.03,343,553,-0.15
2019,98,0,31323,Gary Woodland,62.0,563,908,-0.27
2019,99,0,26300,Matt Jones,61.97,567,915,-0.2
2019,99,0,34431,Robert Streb,61.97,515,831,-0.17
2019,101,0,32839,Hideki Matsuyama,61.91,629,1016,-0.25
2019,102,0,33667,Carlos Ortiz,61.87,615,994,-0.18
2019,103,0,27556,Ted Potter Jr.,61.84,517,836,-0.12
2019,104,0,27349,Alex Noren,61.76,365,591,-0.17
2019,105,0,36689,Brooks Koepka,61.7,501,812,-0.24
2019,106,0,34363,Tyrrell Hatton,61.62,358,581,-0.15
2019,107,0,35879,Kelly Kraft,61.52,550,894,-0.12
2019,108,0,25493,Nick Taylor,61.49,736,1197,-0.21
2019,109,0,27330,Josh Teater,61.43,454,739,-0.19
2019,110,0,21961,Charles Howell III,61.41,627,1021,-0.24
2019,111,0,37454,Whee Kim,61.38,399,650,-0.17
2019,112,0,35532,Tom Hoge,61.24,613,1001,-0.19
2019,113,0,47128,Richy Werenski,61.2,620,1013,-0.19
2019,114,0,23320,Ryan Palmer,61.1,432,707,-0.22
2019,115,0,27974,Sung Kang,61.07,593,971,-0.19
2019,116,0,31420,Anirban Lahiri,61.03,498,816,-0.11
2019,117,0,34099,Harris English,61.0,668,1095,-0.19
2019,118,0,45486,Joaquin Niemann,60.99,677,1110,-0.21
2019,119,0,47347,Adam Schenk,60.7,692,1140,-0.25
2019,120,0,39546,Keith Mitchell,60.59,515,850,-0.22
2019,121,0,22405,Justin Rose,60.41,412,682,-0.24
2019,122,0,32757,Patton Kizzire,60.38,442,732,-0.18
2019,123,0,34360,Patrick Reed,60.32,611,1013,-0.21
2019,124,0,48081,Xander Schauffele,60.14,445,740,-0.24
2019,125,0,37189,Harold Varner III,60.1,616,1025,-0.19
2019,126,0,26851,Marc Leishman,60.0,477,795,-0.17
2019,127,0,33486,Roger Sloan,59.92,580,968,-0.17
2019,128,0,34256,Andrew Putnam,59.87,467,780,-0.23
2019,129,0,46402,Talor Gooch,59.7,394,660,-0.22
2019,130,0,32102,Rickie Fowler,59.66,522,875,-0.24
2019,130,0,33419,Cameron Tringale,59.66,420,704,-0.19
2019,132,0,33448,Justin Thomas,59.64,467,783,-0.32
2019,133,0,40009,Dominic Bozzelli,59.62,403,676,-0.24
2019,134,0,30692,Scott Stallings,59.49,558,938,-0.23
2019,135,0,21731,Freddie Jacobson,59.27,326,550,-0.14
2019,136,0,36799,Stephan Jaeger,59.26,464,783,-0.17
2019,137,0,27064,Jhonattan Vegas,59.03,500,847,-0.2
2019,138,0,49303,Anders Albertson,59.0,426,722,-0.15
2019,139,0,48822,Sebastián Muñoz,58.96,523,887,-0.25
2019,140,0,21209,Sergio Garcia,58.94,310,526,-0.24
2019,141,0,25804,Bubba Watson,58.85,409,695,-0.2
2019,142,0,45157,Cam Davis,58.57,458,782,-0.17
2019,143,0,33948,Byeong Hun An,58.56,496,847,-0.21
2019,144,0,34563,Chesson Hadley,58.28,482,827,-0.16
2019,145,0,12716,Charley Hoffman,58.18,377,648,-0.23
2019,146,0,32139,Danny Willett,58.09,402,692,-0.14
2019,147,0,39977,Max Homa,58.07,554,954,-0.17
2019,148,0,24502,Adam Scott,58.01,355,612,-0.31
2019,149,0,32058,José de Jesús Rodríguez,57.94,394,680,-0.15
2019,150,0,35450,Patrick Cantlay,57.93,460,794,-0.25
2019,151,0,29974,Branden Grace,57.78,360,623,-0.17
2019,152,0,36699,Patrick Rodgers,57.67,361,626,-0.19
2019,153,0,34306,John Chin,57.58,304,528,-0.17
2019,154,0,29223,Sam Saunders,57.45,528,919,-0.21
2019,155,0,35421,Brandon Harkins,57.43,545,949,-0.22
2019,156,0,35891,Cameron Smith,57.41,422,735,-0.17
2019,157,0,47504,Sam Burns,57.33,536,935,-0.24
2019,158,0,27963,Chris Stroud,57.3,408,712,-0.13
2019,159,0,51766,Wyndham Clark,57.24,569,994,-0.27
2019,160,0,29926,Danny Lee,57.1,567,993,-0.15
2019,160,0,27095,Nick Watney,57.1,543,951,-0.23
2019,162,0,35506,Mackenzie Hughes,56.78,519,914,-0.17
2019,163,0,6522,Ernie Els,56.76,235,414,-0.11
2019,164,0,30925,Dustin Johnson,56.68,437,771,-0.27
2019,165,0,29725,Tony Finau,56.56,509,900,-0.22
