YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,PAR 3 BIRDIES OR BETTER,PAR 3 HOLES
1995,143,0,1331,Rick Fehr,11.94,37,310
1995,144,0,1353,Bruce Fleisher,11.93,34,285
1995,144,0,1619,Skip Kendall,11.93,47,394
1995,146,0,1927,Dennis Paulson,11.9,40,336
1995,147,0,1685,J.L. Lewis,11.78,41,348
1995,147,0,7101,Dave Stockton Jr.,11.78,45,382
1995,147,0,2167,Mike Sullivan,11.78,41,348
1995,150,0,1040,Emlyn Aubrey,11.71,41,350
1995,150,0,6643,Paul Goydos,11.71,52,444
1995,152,0,2135,Mike Standly,11.7,44,376
1995,153,0,1156,Curt Byrum,11.66,50,429
1995,154,0,7569,Mark Carnevale,11.58,36,311
1995,155,0,1266,Clark Dennis,11.56,43,372
1995,155,0,2111,Mike Smith,11.56,34,294
1995,157,0,1381,Fred Funk,11.48,52,453
1995,157,0,8385,Omar Uresti,11.48,45,392
1995,159,0,1890,Brett Ogle,11.43,28,245
1995,160,0,1458,Jerry Haas,11.38,38,334
1995,160,0,6048,Dicky Thompson,11.38,33,290
1995,162,0,1706,Davis Love III,11.36,40,352
1995,163,0,1408,Kelly Gibson,11.35,47,414
1995,164,0,20095,Carl Paulson,11.33,29,256
1995,165,0,1690,Bruce Lietzke,11.27,24,213
1995,166,0,8717,Kawika Cotner,11.24,38,338
1995,167,0,1925,Jerry Pate,11.23,32,285
1995,168,0,6657,Steve Rintoul,11.22,44,392
1995,169,0,1996,Mike Reid,11.2,28,250
1995,170,0,2131,Mike Springer,11.11,30,270
1995,171,0,1014,Fulton Allem,10.86,24,221
1995,172,0,7721,Pat Bates,10.84,36,332
1995,173,0,2279,Mark Wiebe,10.73,28,261
1995,174,0,8375,Paul Stankowski,10.6,39,368
1995,175,0,1196,Brian Claar,10.53,40,380
1995,175,0,20094,Jonathan Kaye,10.53,28,266
1995,175,0,7235,John Morse,10.53,30,285
1995,178,0,1975,Tom Purtzer,9.75,23,236
1995,179,0,6567,Vijay Singh,9.71,30,309
1995,180,0,1060,Dave Barr,9.6,31,323
1995,181,0,2226,Tray Tyner,9.28,31,334
1995,181,0,2242,Lanny Wadkins,9.28,22,237
1995,183,0,2256,Tom Watson,9.05,20,221
1995,184,0,1864,Larry Nelson,8.89,20,225
1995,185,0,10585,Scott McCarron,8.6,27,314
1995,186,0,1938,David Peoples,8.57,18,210
1995,187,0,1783,Mark McCumber,8.46,22,260
1995,188,0,1986,Joey Rassett,7.76,17,219
1992,1,0,2190,Doug Tewell,20.65,64,310
1992,2,0,1706,Davis Love III,19.19,71,370
1992,3,0,1042,Paul Azinger,19.13,66,345
1992,4,0,1527,Scott Hoch,18.75,45,240
1992,5,0,1313,Steve Elkington,18.21,63,346
1992,6,0,1378,David Frost,17.9,58,324
1992,7,0,1219,John Cook,17.61,56,318
1992,8,0,1887,Mark O'Meara,17.18,56,326
1992,9,0,1724,Jeff Maggert,17.04,61,358
1992,10,0,6332,Neal Lancaster,16.99,79,465
1992,11,0,1096,Phil Blackmar,16.98,55,324
1992,12,0,1185,Brandel Chamblee,16.86,58,344
1992,13,0,2146,Payne Stewart,16.82,56,333
1992,14,0,1968,Nick Price,16.62,66,397
1992,15,0,6048,Dicky Thompson,16.49,47,285
1992,16,0,2246,Duffy Waldorf,16.47,57,346
1992,17,0,2067,Ted Schulz,16.43,70,426
1992,18,0,2049,Gene Sauers,16.35,51,312
1992,19,0,1945,Kenny Perry,16.27,54,332
1992,20,0,1072,Chip Beck,16.25,58,357
1992,21,0,1458,Jerry Haas,16.12,39,242
1992,22,0,1235,Ben Crenshaw,16.11,53,329
1992,23,0,1435,Wayne Grady,16.07,45,280
1992,24,0,1307,Joel Edwards,16.0,36,225
1992,25,0,2099,Scott Simpson,15.99,47,294
1992,26,0,1381,Fred Funk,15.84,70,442
1992,27,0,1475,Donnie Hammond,15.79,42,266
1992,28,0,1200,Keith Clearwater,15.78,68,431
1992,29,0,2242,Lanny Wadkins,15.71,55,350
1992,30,0,1682,Wayne Levi,15.68,53,338
1992,31,0,1928,Corey Pavin,15.64,56,358
1992,32,0,1226,Fred Couples,15.54,53,341
1992,33,0,1837,Gil Morgan,15.43,54,350
1992,34,0,1132,Mark Brooks,15.35,66,430
1992,35,0,1320,Bob Estes,15.32,55,359
1992,36,0,1633,Tom Kite,15.3,56,366
1992,36,0,2206,David Toms,15.3,54,353
1992,38,0,1329,Brad Faxon,15.24,55,361
1992,39,0,1457,Jay Haas,15.17,64,422
1992,40,0,2090,Tom Sieckmann,15.08,57,378
1992,41,0,1418,Bill Glasson,15.02,32,213
1992,42,0,1996,Mike Reid,14.97,47,314
1992,43,0,1361,Dan Forsman,14.93,66,442
1992,44,0,1971,Dillard Pruitt,14.91,55,369
1992,45,0,2321,Fuzzy Zoeller,14.8,37,250
1992,46,0,1443,Hubert Green,14.78,30,203
1992,47,0,2224,Greg Twiggs,14.75,32,217
1992,48,0,2010,Loren Roberts,14.73,61,414
1992,49,0,1306,David Edwards,14.7,56,381
1992,50,0,2104,Jeff Sluman,14.67,66,450
1992,51,0,2131,Mike Springer,14.66,51,348
1992,51,0,2279,Mark Wiebe,14.66,50,341
1992,53,0,2298,Jim Woodward,14.64,41,280
1992,54,0,2133,Craig Stadler,14.59,48,329
1992,55,0,1049,Ian Baker-Finch,14.58,35,240
1992,55,0,2225,Howard Twitty,14.58,50,343
1992,57,0,1549,Mike Hulbert,14.57,65,446
1992,58,0,1284,Mike Donald,14.49,60,414
1992,59,0,6150,Carl Cooper,14.33,45,314
1992,60,0,6044,Scott Gump,14.29,64,448
1992,61,0,1946,Peter Persons,14.21,57,401
1992,62,0,1468,Gary Hallberg,14.2,50,352
1992,63,0,2100,Tim Simpson,14.13,39,276
1992,64,0,1926,Steve Pate,14.12,60,425
1992,65,0,1823,Larry Mize,14.11,46,326
1992,65,0,2159,Curtis Strange,14.11,34,241
1992,67,0,2226,Tray Tyner,14.07,38,270
1992,68,0,1385,Jim Gallagher Jr.,14.05,59,420
1992,69,0,1388,Robert Gamez,14.02,45,321
1992,70,0,1006,John Adams,13.98,53,379
1992,71,0,6128,Steve Lamontagne,13.89,50,360
1992,72,0,1214,Frank Conner,13.88,49,353
1992,72,0,1249,John Daly,13.88,44,317
1992,74,0,1129,Bill Britton,13.86,47,339
1992,75,0,6012,Greg Kraft,13.81,46,333
1992,76,0,1943,Chris Perry,13.75,44,320
1992,77,0,1701,Bob Lohr,13.74,50,364
1992,78,0,2230,Stan Utley,13.67,41,300
1992,79,0,1133,Billy Ray Brown,13.62,41,301
1992,79,0,8537,J.P. Hayes,13.62,41,301
1992,79,0,2313,Bruce Zabriski,13.62,44,323
1992,82,0,1035,Tommy Armour III,13.55,45,332
1992,83,0,1203,Russ Cochran,13.51,52,385
1992,84,0,1157,Tom Byrum,13.5,42,311
1992,84,0,6599,John Elliott,13.5,32,237
1992,86,0,1098,Jay Don Blake,13.42,42,313
1992,87,0,1533,P.H. Horgan III,13.4,41,306
1992,88,0,1196,Brian Claar,13.32,53,398
1992,89,0,2214,Kirk Triplett,13.31,37,278
1992,90,0,1690,Bruce Lietzke,13.26,35,264
1992,91,0,1938,David Peoples,13.25,53,400
1992,92,0,1261,Jay Delsing,13.23,50,378
1992,92,0,1736,Roger Maltbie,13.23,34,257
1992,94,0,1040,Emlyn Aubrey,13.22,39,295
1992,95,0,7569,Mark Carnevale,13.2,45,341
1992,96,0,1510,Nolan Henke,13.18,46,349
1992,97,0,1093,Ronnie Black,13.17,47,357
1992,98,0,1408,Kelly Gibson,13.16,50,380
1992,99,0,2167,Mike Sullivan,13.15,43,327
1992,100,0,1161,Mark Calcavecchia,13.09,50,382
1992,101,0,1553,John Huston,13.0,55,423
1992,102,0,6751,Chris Tucker,12.98,44,339
1992,103,0,1390,Buddy Gardner,12.95,47,363
1992,104,0,6284,Jim Hallet,12.94,59,456
1992,105,0,2201,Jim Thorpe,12.93,30,232
1992,106,0,6034,Marco Dawson,12.92,42,325
1992,107,0,1797,Rocco Mediate,12.91,43,333
1992,108,0,1766,Billy Mayfair,12.9,60,465
1992,109,0,1677,Tom Lehman,12.86,53,412
1992,109,0,2041,Bill Sander,12.86,27,210
1992,111,0,1771,Blaine McCallister,12.85,50,389
1992,112,0,1725,John Mahaffey,12.82,40,312
1992,113,0,1142,Bart Bryant,12.81,31,242
1992,113,0,1355,Raymond Floyd,12.81,31,242
1992,115,0,1239,Michael Cunning,12.8,43,336
1992,115,0,1577,Lee Janzen,12.8,54,422
1992,117,0,1139,Olin Browne,12.77,47,368
1992,118,0,1748,Doug Martin,12.68,44,347
1992,119,0,6090,Jim McGovern,12.65,52,411
1992,120,0,1755,Dick Mast,12.62,38,301
1992,121,0,1469,Dan Halldorson,12.54,44,351
1992,121,0,1975,Tom Purtzer,12.54,41,327
1992,123,0,1891,David Ogrin,12.5,41,328
1992,124,0,1876,Greg Norman,12.45,29,233
1992,125,0,2101,Joey Sindelar,12.44,54,434
1992,126,0,2303,Robert Wrenn,12.39,41,331
1992,127,0,1168,David Canipe,12.38,39,315
1992,128,0,2111,Mike Smith,12.33,53,430
1992,129,0,1323,Brad Fabel,12.3,47,382
1992,130,0,2311,Kim Young,12.27,33,269
1992,130,0,2322,Richard Zokol,12.27,33,269
1992,132,0,2292,Bob Wolcott,12.26,51,416
1992,133,0,6040,John Ross,12.18,43,353
1992,134,0,1489,Steve Hart,12.16,45,370
1992,135,0,1960,Don Pooley,12.07,28,232
1992,136,0,1143,Brad Bryant,12.01,55,458
1992,137,0,1550,Ed Humenik,11.98,49,409
1992,138,0,2185,Lance Ten Broeck,11.93,52,436
1992,139,0,1723,Andrew Magee,11.92,46,386
1992,140,0,2195,Leonard Thompson,11.87,33,278
1992,141,0,1331,Rick Fehr,11.85,41,346
1992,141,0,2002,John Riegger,11.85,34,287
1992,143,0,1978,Fran Quinn,11.84,29,245
1992,144,0,1023,Jerry Anderson,11.8,42,356
1992,145,0,1346,Ed Fiori,11.79,46,390
1992,146,0,1557,John Inman,11.72,47,401
1992,147,0,6132,Sonny Skinner,11.67,35,300
1992,148,0,1846,Jodie Mudd,11.65,31,266
1992,149,0,1958,Dan Pohl,11.57,28,242
1992,150,0,1495,Morris Hatalsky,11.48,35,305
1992,151,0,1934,Dave Peege,11.43,32,280
1992,152,0,1014,Fulton Allem,11.36,45,396
1992,153,0,6010,Brad Bell,11.21,25,223
1992,154,0,6124,Patrick Burke,11.2,41,366
1992,155,0,1639,Kenny Knox,11.11,37,333
1992,156,0,2094,Tony Sills,11.07,30,271
1992,157,0,1414,Bob Gilder,11.05,42,380
1992,158,0,1024,Billy Andrade,10.95,38,347
1992,159,0,1376,Bob Friend,10.83,43,397
1992,160,0,2223,Bob Tway,10.77,28,260
1992,161,0,6142,Mitch Adcock,10.68,33,309
1992,162,0,6122,Greg Hickman,10.65,28,263
1992,163,0,1353,Bruce Fleisher,10.63,44,414
1992,164,0,6575,Dudley Hart,10.62,41,386
1992,165,0,2007,Larry Rinker,10.61,35,330
1992,166,0,1060,Dave Barr,10.57,39,369
1992,167,0,1288,Ed Dougherty,10.41,46,442
1992,168,0,1783,Mark McCumber,10.4,34,327
1992,169,0,6072,Greg Whisman,10.38,33,318
1992,170,0,2033,Dave Rummells,10.05,39,388
1992,171,0,1374,Robin Freeman,10.0,34,340
1992,172,0,1444,Ken Green,9.97,35,351
1992,173,0,1522,Lon Hinkle,9.87,23,233
1992,174,0,2135,Mike Standly,9.55,38,398
1992,175,0,1569,Peter Jacobsen,9.26,35,378
1992,176,0,6383,E.J. Pfister,9.21,22,239
1992,177,0,8277,Greg Lesher,8.83,28,317
1992,178,0,2170,Hal Sutton,8.77,27,308
1992,179,0,2267,D.A. Weibring,8.62,28,325
1992,180,0,2095,Larry Silveira,8.56,19,222
1992,181,0,1559,Hale Irwin,8.43,22,261
1992,182,0,2063,Dave Schreyer,8.29,18,217
1992,183,0,1181,Jon Chaffee,7.04,19,270
2008,1,0,2223,Bob Tway,20.0,57,285
2008,2,0,1577,Lee Janzen,18.41,67,364
2008,3,0,10505,Shane Bertsch,16.75,66,394
2008,4,0,23320,Ryan Palmer,16.73,47,281
2008,5,0,1941,Tom Pernice Jr.,16.71,71,425
2008,6,0,24024,Zach Johnson,16.57,55,332
2008,7,0,20104,Ken Duke,16.24,77,474
2008,8,0,27613,David Lutterus,16.18,39,241
2008,9,0,25364,Paul Casey,16.04,34,212
2008,10,0,6004,Stephen Ames,15.85,52,328
2008,11,0,24490,George McNeill,15.78,62,393
2008,12,0,21633,Steve Allan,15.74,37,235
2008,13,0,7547,Craig Kanada,15.59,41,263
2008,14,0,8931,Glen Day,15.33,40,261
2008,15,0,1313,Steve Elkington,15.2,52,342
2008,16,0,23409,James Driscoll,15.19,53,349
2008,17,0,10733,Kent Jones,15.11,42,278
2008,18,0,1928,Corey Pavin,15.03,43,286
2008,19,0,26500,Alejandro Cañizares,15.02,32,213
2008,20,0,26631,Cody Freeman,14.93,40,268
2008,21,0,28158,Steve Marino,14.85,72,485
2008,22,0,23788,D.J. Trahan,14.77,57,386
2008,23,0,26476,Chez Reavie,14.63,61,417
2008,24,0,22548,Patrick Sheehan,14.62,74,506
2008,24,0,27214,Kevin Streelman,14.62,68,465
2008,26,0,1035,Tommy Armour III,14.6,46,315
2008,27,0,20157,Retief Goosen,14.53,34,234
2008,27,0,25190,Jeff Quinney,14.53,51,351
2008,29,0,22293,Heath Slocum,14.49,61,421
2008,30,0,6575,Dudley Hart,14.48,43,297
2008,31,0,6034,Marco Dawson,14.45,38,263
2008,32,0,26420,Richard Johnson,14.29,35,245
2008,32,0,12705,Cliff Kresge,14.29,49,343
2008,34,0,20848,Ángel Cabrera,14.0,28,200
2008,35,0,20229,Stewart Cink,13.98,46,329
2008,35,0,22348,Nick O'Hern,13.98,45,322
2008,37,0,27561,Nick Flanagan,13.97,51,365
2008,38,0,12826,Paul Claxton,13.95,36,258
2008,39,0,25396,Kevin Na,13.92,55,395
2008,40,0,26289,Boo Weekley,13.9,46,331
2008,41,0,6522,Ernie Els,13.86,28,202
2008,42,0,6595,Kevin Sutherland,13.82,55,398
2008,43,0,24502,Adam Scott,13.78,27,196
2008,43,0,27770,Camilo Villegas,13.78,43,312
2008,45,0,12309,Bob Sowards,13.77,34,247
2008,46,0,20472,Alex Cejka,13.73,42,306
2008,47,0,1948,Tim Petrovic,13.71,54,394
2008,47,0,25345,Carl Pettersson,13.71,61,445
2008,49,0,19803,Ryan Armour,13.69,49,358
2008,50,0,1724,Jeff Maggert,13.64,48,352
2008,51,0,20433,Mark Hensby,13.59,39,287
2008,52,0,1388,Robert Gamez,13.58,44,324
2008,53,0,20623,Gavin Coles,13.57,30,221
2008,54,0,23778,Brad Adamonis,13.52,48,355
2008,55,0,7457,Steve Flesch,13.51,52,385
2008,55,0,23797,Brett Rumford,13.51,40,296
2008,57,0,24781,Hunter Mahan,13.49,46,341
2008,58,0,23048,Eric Axley,13.48,62,460
2008,59,0,12660,Jesper Parnevik,13.41,48,358
2008,60,0,1320,Bob Estes,13.39,49,366
2008,60,0,26951,Johnson Wagner,13.39,45,336
2008,60,0,21878,Mark Wilson,13.39,58,433
2008,63,0,25562,Andres Romero,13.38,36,269
2008,64,0,6012,Greg Kraft,13.33,34,255
2008,65,0,6197,Michael Allen,13.32,49,368
2008,66,0,25720,Chad Collins,13.31,39,293
2008,66,0,2239,Scott Verplank,13.31,43,323
2008,68,0,26668,Marc Turnesa,13.28,47,354
2008,69,0,8385,Omar Uresti,13.25,40,302
2008,70,0,6527,Steve Stricker,13.19,38,288
2008,71,0,10649,Tom Scherrer,13.16,30,228
2008,72,0,21731,Freddie Jacobson,13.1,41,313
2008,73,0,6090,Jim McGovern,13.07,40,306
2008,74,0,12652,Cameron Beckman,12.99,46,354
2008,74,0,22892,Jason Gore,12.99,50,385
2008,76,0,22913,John Rollins,12.93,49,379
2008,77,0,23135,Tim Clark,12.89,46,357
2008,77,0,23541,Ben Crane,12.89,45,349
2008,79,0,23614,Rich Beem,12.88,47,365
2008,80,0,12510,Chad Campbell,12.86,49,381
2008,81,0,20498,Briny Baird,12.85,59,459
2008,82,0,28089,Jason Day,12.84,42,327
2008,83,0,24925,Jonathan Byrd,12.83,44,343
2008,84,0,23621,Rory Sabbatini,12.67,38,300
2008,84,0,26679,Kevin Stadler,12.67,46,363
2008,86,0,19913,Ron Whittaker,12.61,28,222
2008,87,0,24227,Justin Bolli,12.57,44,350
2008,88,0,11032,Frank Lickliter II,12.56,55,438
2008,89,0,23349,Charles Warren,12.5,40,320
2008,90,0,27120,Troy Matteson,12.47,48,385
2008,91,0,12823,Carlos Franco,12.46,37,297
2008,91,0,21805,Harrison Frazar,12.46,37,297
2008,93,0,20766,Padraig Harrington,12.44,25,201
2008,93,0,20127,Chris Riley,12.44,26,209
2008,95,0,19846,Brian Gay,12.41,51,411
2008,96,0,24361,Pat Perez,12.4,46,371
2008,97,0,23353,J.J. Henry,12.33,54,438
2008,97,0,26596,Ryan Moore,12.33,36,292
2008,97,0,20645,John Senden,12.33,46,373
2008,100,0,26695,Michael Letzig,12.29,44,358
2008,101,0,6621,Joe Durant,12.27,46,375
2008,102,0,10585,Scott McCarron,12.2,31,254
2008,103,0,27649,Brandt Snedeker,12.17,41,337
2008,104,0,12602,Dean Wilson,12.16,54,444
2008,105,0,27060,John Mallinger,12.14,47,387
2008,106,0,27963,Chris Stroud,12.12,40,330
2008,106,0,20160,Charlie Wi,12.12,48,396
2008,108,0,12782,Tim Herron,12.09,48,397
2008,109,0,20443,Jin Park,12.07,42,348
2008,110,0,1473,Todd Hamilton,12.06,45,373
2008,111,0,23325,Vaughn Taylor,12.05,50,415
2008,112,0,20850,Daniel Chopra,11.98,40,334
2008,113,0,22582,Kyle Thompson,11.97,34,284
2008,114,0,24357,K.J. Choi,11.96,33,276
2008,115,0,23623,Bo Van Pelt,11.95,49,410
2008,116,0,21949,Joe Ogilvie,11.94,48,402
2008,117,0,23108,Matt Kuchar,11.86,42,354
2008,118,0,10423,Mike Weir,11.85,41,346
2008,119,0,6643,Paul Goydos,11.82,37,313
2008,120,0,25632,Jimmy Walker,11.78,35,297
2008,121,0,20634,Peter Lonard,11.76,44,374
2008,122,0,24138,Ian Poulter,11.73,23,196
2008,123,0,24924,Bill Haas,11.6,47,405
2008,124,0,27936,Martin Laird,11.56,46,398
2008,125,0,23497,Tag Ridings,11.45,41,358
2008,126,0,21209,Sergio Garcia,11.43,32,280
2008,127,0,25900,Lucas Glover,11.38,42,369
2008,128,0,1707,Steve Lowery,11.37,34,299
2008,129,0,1945,Kenny Perry,11.34,45,397
2008,130,0,23125,Brad Elder,11.31,31,274
2008,131,0,1024,Billy Andrade,11.3,33,292
2008,131,0,28780,Nicholas Thompson,11.3,52,460
2008,133,0,1766,Billy Mayfair,11.27,47,417
2008,134,0,8075,Jerry Kelly,11.24,40,356
2008,135,0,1677,Tom Lehman,11.22,23,205
2008,136,0,24449,Parker McLachlin,11.2,40,357
2008,137,0,20663,Brenden Pappas,11.15,30,269
2008,138,0,24358,Robert Garrigus,11.14,41,368
2008,138,0,26300,Matt Jones,11.14,43,386
2008,140,0,1706,Davis Love III,11.11,35,315
2008,141,0,10885,Robert Allenby,11.09,48,433
2008,142,0,1139,Olin Browne,11.08,35,316
2008,142,0,21350,Ryuji Imada,11.08,36,325
2008,144,0,23718,Nathan Green,11.05,43,389
2008,145,0,25804,Bubba Watson,11.0,43,391
2008,146,0,22621,Ben Curtis,10.94,35,320
2008,147,0,28475,Jeff Overton,10.79,45,417
2008,148,0,8845,Scott Sterling,10.77,39,362
2008,149,0,12716,Charley Hoffman,10.64,40,376
2008,150,0,20574,Mathew Goggin,10.54,39,370
2008,151,0,2002,John Riegger,10.51,31,295
2008,152,0,23540,Jason Allred,10.47,27,258
2008,153,0,10809,Jim Furyk,10.46,39,373
2008,154,0,21959,Ted Purdy,10.43,29,278
2008,155,0,22371,Aaron Baddeley,10.42,30,288
2008,156,0,27095,Nick Watney,10.39,40,385
2008,157,0,6573,Brandt Jobe,10.38,22,212
2008,158,0,6567,Vijay Singh,10.36,32,309
2008,159,0,25842,Jon Mills,10.34,40,387
2008,160,0,10860,Justin Leonard,10.32,39,378
2008,161,0,7867,Woody Austin,10.31,43,417
2008,162,0,20098,Stuart Appleby,10.29,35,340
2008,163,0,21753,Brian Davis,10.23,45,440
2008,163,0,20382,Stephen Leaney,10.23,22,215
2008,165,0,7749,Brett Quigley,10.19,33,324
2008,166,0,10875,Todd Demsey,10.12,33,326
2008,167,0,30925,Dustin Johnson,10.11,38,376
2008,168,0,9011,David Duval,10.1,21,208
2008,169,0,27933,John Merrick,10.05,40,398
2008,170,0,1142,Bart Bryant,10.03,33,329
2008,171,0,22806,Doug LaBelle II,9.96,26,261
2008,172,0,27141,J.B. Holmes,9.91,34,343
2008,173,0,20105,Jeff Gove,9.9,20,202
2008,173,0,25349,Tim Wilkinson,9.9,38,384
2008,175,0,8537,J.P. Hayes,9.89,27,273
2008,176,0,29718,Anthony Kim,9.85,32,325
2008,176,0,2206,David Toms,9.85,27,274
2008,178,0,30750,Tommy Gainey,9.84,24,244
2008,179,0,10425,Jay Williamson,9.82,38,387
2008,180,0,1161,Mark Calcavecchia,9.81,26,265
2008,181,0,24663,Y.E. Yang,9.72,35,360
2008,182,0,12680,Shigeki Maruyama,9.66,20,207
2008,183,0,20378,Mathias Grönberg,9.58,34,355
2008,183,0,1810,Phil Mickelson,9.58,30,313
2008,185,0,22378,Trevor Immelman,9.42,26,276
2008,186,0,1226,Fred Couples,9.39,23,245
2008,187,0,6251,Chris DiMarco,9.32,33,354
2008,188,0,1553,John Huston,9.09,21,231
2008,189,0,24912,Will MacKenzie,9.02,23,255
2008,190,0,20572,Rod Pampling,8.92,29,325
2008,191,0,22046,Geoff Ogilvy,8.85,23,260
2008,192,0,23157,Richard Johnson,8.6,27,314
2008,193,0,21961,Charles Howell III,8.59,34,396
2008,194,0,24140,Sean O'Hair,8.54,28,328
2008,195,0,21461,Kenneth Ferrie,8.53,25,293
2008,196,0,1797,Rocco Mediate,8.52,30,352
2008,197,0,25594,Travis Perkins,6.98,15,215
2001,1,0,2239,Scott Verplank,19.69,76,386
2001,2,0,10809,Jim Furyk,19.43,68,350
2001,3,0,2223,Bob Tway,18.14,78,430
2001,4,0,7749,Brett Quigley,17.9,46,257
2001,5,0,2206,David Toms,17.49,67,383
2001,6,0,6613,Tommy Tolles,17.24,60,348
2001,7,0,1475,Donnie Hammond,17.06,36,211
2001,8,0,21209,Sergio Garcia,17.01,41,241
2001,9,0,1219,John Cook,16.95,60,354
2001,10,0,8931,Glen Day,16.91,58,343
2001,11,0,1132,Mark Brooks,16.9,60,355
2001,12,0,10585,Scott McCarron,16.89,64,379
2001,13,0,1226,Fred Couples,16.79,46,274
2001,14,0,21584,Richie Coughlan,16.73,45,269
2001,14,0,1666,Bernhard Langer,16.73,41,245
2001,16,0,6251,Chris DiMarco,16.63,68,409
2001,17,0,20229,Stewart Cink,16.62,64,385
2001,18,0,1381,Fred Funk,16.6,78,470
2001,19,0,22122,Andrew McLardy,16.5,50,303
2001,20,0,12645,Brent Geiberger,16.46,53,322
2001,21,0,1098,Jay Don Blake,16.37,64,391
2001,22,0,1706,Davis Love III,16.28,49,301
2001,23,0,1457,Jay Haas,16.27,48,295
2001,24,0,1329,Brad Faxon,16.14,56,347
2001,25,0,2002,John Riegger,16.13,55,341
2001,26,0,2214,Kirk Triplett,16.01,53,331
2001,27,0,8545,Glen Hnatiuk,15.97,65,407
2001,28,0,8793,Tiger Woods,15.95,48,301
2001,29,0,6140,Sean Murphy,15.79,45,285
2001,29,0,2106,Chris Smith,15.79,63,399
2001,31,0,1797,Rocco Mediate,15.69,43,274
2001,32,0,1577,Lee Janzen,15.68,58,370
2001,33,0,12652,Cameron Beckman,15.63,63,403
2001,34,0,6090,Jim McGovern,15.56,40,257
2001,35,0,19817,Michael Muehr,15.55,58,373
2001,36,0,1378,David Frost,15.43,54,350
2001,37,0,20127,Chris Riley,15.38,62,403
2001,38,0,7003,David Berganio Jr.,15.36,45,293
2001,39,0,19972,José Coceres,15.35,35,228
2001,40,0,21806,Paul Gow,15.18,46,303
2001,41,0,2104,Jeff Sluman,15.17,64,422
2001,42,0,1810,Phil Mickelson,15.08,49,325
2001,43,0,1161,Mark Calcavecchia,15.05,48,319
2001,44,0,1175,Jim Carter,15.0,60,400
2001,45,0,1320,Bob Estes,14.97,53,354
2001,46,0,12782,Tim Herron,14.91,55,369
2001,46,0,2257,Brian Watts,14.91,34,228
2001,48,0,23034,Brent Schwarzrock,14.9,38,255
2001,49,0,1938,David Peoples,14.89,56,376
2001,50,0,1968,Nick Price,14.86,44,296
2001,51,0,10649,Tom Scherrer,14.83,39,263
2001,52,0,6004,Stephen Ames,14.79,50,338
2001,52,0,6567,Vijay Singh,14.79,54,365
2001,54,0,1941,Tom Pernice Jr.,14.77,61,413
2001,54,0,2099,Scott Simpson,14.77,44,298
2001,56,0,1771,Blaine McCallister,14.72,48,326
2001,57,0,8881,Tripp Isenhour,14.68,53,361
2001,57,0,1927,Dennis Paulson,14.68,43,293
2001,59,0,6643,Paul Goydos,14.62,50,342
2001,60,0,20593,Greg Chalmers,14.53,52,358
2001,61,0,20566,Kaname Yokoo,14.46,47,325
2001,62,0,1707,Steve Lowery,14.43,56,388
2001,63,0,7101,Dave Stockton Jr.,14.4,36,250
2001,64,0,21805,Harrison Frazar,14.29,49,343
2001,64,0,20043,Edward Fryatt,14.29,51,357
2001,64,0,1920,Craig Parry,14.29,36,252
2001,67,0,10885,Robert Allenby,14.22,60,422
2001,68,0,24357,K.J. Choi,14.21,53,373
2001,69,0,1487,Jeff Hart,14.2,49,345
2001,70,0,7457,Steve Flesch,14.19,61,430
2001,71,0,10860,Justin Leonard,14.18,56,395
2001,72,0,6573,Brandt Jobe,14.14,54,382
2001,72,0,6373,José María Olazábal,14.14,27,191
2001,74,0,12660,Jesper Parnevik,14.13,51,361
2001,75,0,9011,David Duval,14.09,41,291
2001,76,0,20094,Jonathan Kaye,14.07,64,455
2001,77,0,2245,Grant Waite,14.05,43,306
2001,78,0,1599,Steve Jones,14.04,40,285
2001,79,0,6350,Bob May,14.02,45,321
2001,80,0,1203,Russ Cochran,13.95,41,294
2001,81,0,1724,Jeff Maggert,13.86,47,339
2001,82,0,6078,Esteban Toledo,13.85,64,462
2001,83,0,6575,Dudley Hart,13.8,41,297
2001,84,0,1307,Joel Edwards,13.72,55,401
2001,85,0,1139,Olin Browne,13.7,53,387
2001,86,0,22046,Geoff Ogilvy,13.69,33,241
2001,87,0,1766,Billy Mayfair,13.68,55,402
2001,87,0,1928,Corey Pavin,13.68,39,285
2001,89,0,1619,Skip Kendall,13.67,60,439
2001,90,0,2010,Loren Roberts,13.61,46,338
2001,91,0,1185,Brandel Chamblee,13.59,42,309
2001,92,0,6332,Neal Lancaster,13.58,58,427
2001,93,0,6036,Scott Dunlap,13.56,43,317
2001,93,0,6522,Ernie Els,13.56,32,236
2001,95,0,23125,Brad Elder,13.54,60,443
2001,95,0,1945,Kenny Perry,13.54,49,362
2001,97,0,10565,Ian Leggatt,13.53,46,340
2001,98,0,2279,Mark Wiebe,13.49,34,252
2001,99,0,2110,Jerry Smith,13.47,52,386
2001,99,0,8057,Brian Wilson,13.47,47,349
2001,101,0,6595,Kevin Sutherland,13.42,53,395
2001,102,0,6315,Pete Jordan,13.4,56,418
2001,103,0,8075,Jerry Kelly,13.38,55,411
2001,104,0,6034,Marco Dawson,13.36,31,232
2001,105,0,6621,Joe Durant,13.35,43,322
2001,106,0,12823,Carlos Franco,13.22,46,348
