YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG RTP,TOTAL HOLES,TOTAL RTP
2011,39,0,24024,Zach Johnson,0.455,66,30.0
2011,40,0,12510,Chad Campbell,0.458,72,33.0
2011,40,0,23108,Matt Kuchar,0.458,96,44.0
2011,40,0,20160,Charlie Wi,0.458,96,44.0
2011,43,0,7867,Woody Austin,0.463,41,19.0
2011,43,0,19970,Robert Karlsson,0.463,54,25.0
2011,45,0,7457,Steve Flesch,0.465,86,40.0
2011,45,0,27214,Kevin Streelman,0.465,86,40.0
2011,47,0,22371,Aaron Baddeley,0.467,75,35.0
2011,47,0,24490,George McNeill,0.467,60,28.0
2011,49,0,23548,Bill Lunde,0.468,79,37.0
2011,49,0,32640,Troy Merritt,0.468,62,29.0
2011,49,0,29221,Webb Simpson,0.468,79,37.0
2011,52,0,30711,Colt Knost,0.469,98,46.0
2011,52,0,1766,Billy Mayfair,0.469,96,45.0
2011,54,0,1948,Tim Petrovic,0.47,100,47.0
2011,55,0,23673,Michael Connell,0.471,70,33.0
2011,55,0,26758,David Hearn,0.471,87,41.0
2011,55,0,25632,Jimmy Walker,0.471,87,41.0
2011,58,0,22378,Trevor Immelman,0.472,72,34.0
2011,58,0,21731,Freddie Jacobson,0.472,89,42.0
2011,60,0,20157,Retief Goosen,0.475,40,19.0
2011,61,0,28486,Michael Putnam,0.476,63,30.0
2011,62,0,25240,D.A. Points,0.48,75,36.0
2011,63,0,20498,Briny Baird,0.481,54,26.0
2011,63,0,24663,Y.E. Yang,0.481,52,25.0
2011,65,0,6515,Shaun Micheel,0.482,83,40.0
2011,66,0,21753,Brian Davis,0.483,87,42.0
2011,66,0,12602,Dean Wilson,0.483,60,29.0
2011,68,0,24290,D.J. Brigman,0.484,64,31.0
2011,69,0,22621,Ben Curtis,0.485,66,32.0
2011,69,0,23718,Nathan Green,0.485,97,47.0
2011,71,0,10885,Robert Allenby,0.486,70,34.0
2011,71,0,20098,Stuart Appleby,0.486,70,34.0
2011,71,0,26420,Richard Johnson,0.486,72,35.0
2011,74,0,10505,Shane Bertsch,0.488,43,21.0
2011,74,0,10585,Scott McCarron,0.488,80,39.0
2011,76,0,22348,Nick O'Hern,0.489,88,43.0
2011,77,0,21350,Ryuji Imada,0.491,106,52.0
2011,78,0,27095,Nick Watney,0.492,65,32.0
2011,79,0,29910,Blake Adams,0.493,136,67.0
2011,79,0,29420,Billy Horschel,0.493,67,33.0
2011,79,0,27936,Martin Laird,0.493,67,33.0
2011,82,0,30750,Tommy Gainey,0.494,87,43.0
2011,83,0,20848,Ángel Cabrera,0.5,36,18.0
2011,83,0,6643,Paul Goydos,0.5,76,38.0
2011,83,0,24604,Hunter Haas,0.5,96,48.0
2011,83,0,12782,Tim Herron,0.5,74,37.0
2011,83,0,29718,Anthony Kim,0.5,78,39.0
2011,83,0,28475,Jeff Overton,0.5,100,50.0
2011,83,0,20572,Rod Pampling,0.5,58,29.0
2011,90,0,35087,Bio Kim,0.506,83,42.0
2011,91,0,32366,Kevin Chappell,0.507,71,36.0
2011,91,0,27939,Matt McQuillan,0.507,71,36.0
2011,91,0,22913,John Rollins,0.507,67,34.0
2011,91,0,26951,Johnson Wagner,0.507,73,37.0
2011,95,0,23638,Brendon de Jonge,0.51,98,50.0
2011,96,0,28087,Kris Blanks,0.512,82,42.0
2011,97,0,28158,Steve Marino,0.514,74,38.0
2011,98,0,27649,Brandt Snedeker,0.516,64,33.0
2011,99,0,26596,Ryan Moore,0.517,58,30.0
2011,100,0,20070,Matt Bettencourt,0.519,108,56.0
2011,101,0,25345,Carl Pettersson,0.52,100,52.0
2011,102,0,24846,Ricky Barnes,0.522,67,35.0
2011,103,0,27797,Derek Lamely,0.523,65,34.0
2011,104,0,29478,Kevin Kisner,0.524,82,43.0
2011,105,0,23320,Ryan Palmer,0.525,61,32.0
2011,106,0,27330,Josh Teater,0.526,97,51.0
2011,107,0,26300,Matt Jones,0.527,91,48.0
2011,107,0,26668,Marc Turnesa,0.527,55,29.0
2011,109,0,12716,Charley Hoffman,0.528,72,38.0
2011,110,0,31557,Jim Herman,0.529,51,27.0
2011,111,0,25444,Justin Hicks,0.531,49,26.0
2011,112,0,8075,Jerry Kelly,0.532,79,42.0
2011,113,0,24925,Jonathan Byrd,0.537,82,44.0
2011,113,0,27064,Jhonattan Vegas,0.537,82,44.0
2011,115,0,12652,Cameron Beckman,0.538,78,42.0
2011,116,0,27120,Troy Matteson,0.54,87,47.0
2011,117,0,23614,Rich Beem,0.541,61,33.0
2011,117,0,22405,Justin Rose,0.541,61,33.0
2011,117,0,30110,Kyle Stanley,0.541,74,40.0
2011,120,0,23541,Ben Crane,0.543,70,38.0
2011,121,0,28620,Aron Price,0.545,44,24.0
2011,122,0,25274,Steven Bowditch,0.549,91,50.0
2011,122,0,28679,Fabián Gómez,0.549,91,50.0
2011,122,0,23788,D.J. Trahan,0.549,82,45.0
2011,125,0,21805,Harrison Frazar,0.55,40,22.0
2011,125,0,27963,Chris Stroud,0.55,60,33.0
2011,127,0,6522,Ernie Els,0.553,47,26.0
2011,128,0,21949,Joe Ogilvie,0.554,83,46.0
2011,129,0,20229,Stewart Cink,0.556,54,30.0
2011,129,0,25457,Alexandre Rocha,0.556,54,30.0
2011,129,0,32150,Michael Thompson,0.556,54,30.0
2011,132,0,23325,Vaughn Taylor,0.557,79,44.0
2011,133,0,1810,Phil Mickelson,0.563,64,36.0
2011,134,0,24358,Robert Garrigus,0.566,53,30.0
2011,134,0,22293,Heath Slocum,0.566,76,43.0
2011,136,0,6621,Joe Durant,0.569,58,33.0
2011,137,0,23409,James Driscoll,0.571,77,44.0
2011,137,0,6573,Brandt Jobe,0.571,77,44.0
2011,137,0,10733,Kent Jones,0.571,77,44.0
2011,140,0,34072,Will Strickler,0.574,47,27.0
2011,141,0,24361,Pat Perez,0.576,66,38.0
2011,142,0,25818,Scott Piercy,0.577,71,41.0
2011,142,0,26287,Roland Thatcher,0.577,71,41.0
2011,144,0,25562,Andres Romero,0.578,83,48.0
2011,145,0,10809,Jim Furyk,0.579,76,44.0
2011,146,0,9011,David Duval,0.581,74,43.0
2011,147,0,1706,Davis Love III,0.582,55,32.0
2011,148,0,26881,Jarrod Lyle,0.583,96,56.0
2011,149,0,32698,Bobby Gates,0.585,82,48.0
2011,150,0,24507,Jason Bohn,0.587,63,37.0
2011,151,0,24924,Bill Haas,0.591,88,52.0
2011,152,0,27141,J.B. Holmes,0.6,45,27.0
2011,152,0,20645,John Senden,0.6,90,54.0
2011,154,0,1797,Rocco Mediate,0.603,68,41.0
2011,154,0,26679,Kevin Stadler,0.603,63,38.0
2011,156,0,6251,Chris DiMarco,0.604,96,58.0
2011,156,0,22046,Geoff Ogilvy,0.604,53,32.0
2011,158,0,25834,Daniel Summerhays,0.605,81,49.0
2011,159,0,23497,Tag Ridings,0.61,82,50.0
2011,160,0,30925,Dustin Johnson,0.615,39,24.0
2011,160,0,6567,Vijay Singh,0.615,65,40.0
2011,162,0,31193,Jim Renner,0.621,58,36.0
2011,163,0,8725,Tom Gillis,0.622,37,23.0
2011,163,0,31401,Zack Miller,0.622,98,61.0
2011,165,0,8537,J.P. Hayes,0.627,59,37.0
2011,166,0,21407,Arjun Atwal,0.631,111,70.0
2011,167,0,24502,Adam Scott,0.632,38,24.0
2011,168,0,31323,Gary Woodland,0.635,63,40.0
2011,169,0,24980,Scott Gutschewski,0.638,69,44.0
2011,170,0,26476,Chez Reavie,0.643,70,45.0
2011,171,0,23621,Rory Sabbatini,0.646,65,42.0
2011,171,0,26289,Boo Weekley,0.646,48,31.0
2011,173,0,32102,Rickie Fowler,0.647,68,44.0
2011,174,0,27974,Sung Kang,0.648,54,35.0
2011,175,0,33413,Ben Martin,0.649,74,48.0
2011,176,0,20436,Garrett Willis,0.66,53,35.0
2011,177,0,30946,Alex Prugh,0.662,77,51.0
2011,178,0,25900,Lucas Glover,0.672,67,45.0
2011,179,0,32876,Martin Piller,0.676,68,46.0
2011,180,0,25572,Graeme McDowell,0.684,38,26.0
2011,181,0,27770,Camilo Villegas,0.685,73,50.0
2011,182,0,33141,Keegan Bradley,0.7,80,56.0
2011,183,0,1577,Lee Janzen,0.712,52,37.0
2011,184,0,30692,Scott Stallings,0.719,64,46.0
2011,185,0,29518,Brendan Steele,0.733,75,55.0
2011,186,0,25804,Bubba Watson,0.742,62,46.0
2016,1,0,1810,Phil Mickelson,0.254,59,15.0
2016,2,0,6527,Steve Stricker,0.298,57,17.0
2016,3,0,20472,Alex Cejka,0.347,49,17.0
2016,4,0,28089,Jason Day,0.349,63,22.0
2016,5,0,34360,Patrick Reed,0.352,91,32.0
2016,6,0,22371,Aaron Baddeley,0.354,99,35.0
2016,7,0,20157,Retief Goosen,0.357,56,20.0
2016,8,0,29289,S.Y. Noh,0.358,95,34.0
2016,9,0,34262,Jon Curran,0.367,120,44.0
2016,10,0,24358,Robert Garrigus,0.368,38,14.0
2016,11,0,33122,Russell Knox,0.377,53,20.0
2016,11,0,21878,Mark Wilson,0.377,69,26.0
2016,13,0,23983,Luke Donald,0.378,82,31.0
2016,14,0,30927,Brendon Todd,0.389,90,35.0
2016,15,0,24357,K.J. Choi,0.391,87,34.0
2016,15,0,25349,Tim Wilkinson,0.391,64,25.0
2016,17,0,34099,Harris English,0.395,76,30.0
2016,17,0,28475,Jeff Overton,0.395,76,30.0
2016,19,0,2206,David Toms,0.4,70,28.0
2016,20,0,21731,Freddie Jacobson,0.402,87,35.0
2016,21,0,25686,Jason Dufner,0.403,77,31.0
2016,22,0,24140,Sean O'Hair,0.404,94,38.0
2016,23,0,12510,Chad Campbell,0.405,84,34.0
2016,24,0,25892,Steve Wheatcroft,0.407,81,33.0
2016,25,0,34261,Scott Langley,0.411,73,30.0
2016,25,0,27064,Jhonattan Vegas,0.411,95,39.0
2016,27,0,23800,Bryce Molder,0.417,96,40.0
2016,28,0,35545,Blayne Barber,0.418,79,33.0
2016,28,0,27747,Hiroshi Iwata,0.418,98,41.0
2016,30,0,27644,Brian Harman,0.421,126,53.0
2016,31,0,39975,Michael Kim,0.423,111,47.0
2016,32,0,37455,Si Woo Kim,0.425,106,45.0
2016,33,0,28092,D.H. Lee,0.429,56,24.0
2016,34,0,26951,Johnson Wagner,0.434,83,36.0
2016,35,0,24494,Erik Compton,0.435,62,27.0
2016,36,0,35879,Kelly Kraft,0.439,57,25.0
2016,37,0,37273,Derek Ernst,0.44,50,22.0
2016,38,0,33141,Keegan Bradley,0.441,68,30.0
2016,39,0,32200,Roberto Castro,0.442,104,46.0
2016,39,0,27936,Martin Laird,0.442,77,34.0
2016,41,0,32102,Rickie Fowler,0.444,54,24.0
2016,41,0,31323,Gary Woodland,0.444,81,36.0
2016,43,0,24924,Bill Haas,0.446,74,33.0
2016,43,0,24502,Adam Scott,0.446,56,25.0
2016,45,0,34098,Russell Henley,0.452,73,33.0
2016,46,0,23541,Ben Crane,0.457,92,42.0
2016,46,0,34466,Peter Malnati,0.457,105,48.0
2016,48,0,26331,Charl Schwartzel,0.458,59,27.0
2016,49,0,25834,Daniel Summerhays,0.459,109,50.0
2016,50,0,30711,Colt Knost,0.46,87,40.0
2016,51,0,33204,Shane Lowry,0.463,41,19.0
2016,51,0,27649,Brandt Snedeker,0.463,95,44.0
2016,53,0,27141,J.B. Holmes,0.465,71,33.0
2016,53,0,28132,Tyrone Van Aswegen,0.465,101,47.0
2016,55,0,10213,Dicky Pride,0.467,45,21.0
2016,56,0,36699,Patrick Rodgers,0.468,62,29.0
2016,57,0,40058,Zac Blair,0.469,113,53.0
2016,58,0,27129,Luke List,0.477,65,31.0
2016,59,0,29461,Jamie Lovemark,0.479,94,45.0
2016,59,0,25572,Graeme McDowell,0.479,48,23.0
2016,61,0,30110,Kyle Stanley,0.482,85,41.0
2016,62,0,32618,Rhein Gibson,0.483,60,29.0
2016,62,0,31420,Anirban Lahiri,0.483,60,29.0
2016,62,0,29221,Webb Simpson,0.483,60,29.0
2016,65,0,22046,Geoff Ogilvy,0.484,64,31.0
2016,66,0,24912,Will MacKenzie,0.488,84,41.0
2016,67,0,29974,Branden Grace,0.49,49,24.0
2016,67,0,32448,James Hahn,0.49,104,51.0
2016,69,0,35539,Luke Guthrie,0.492,61,30.0
2016,69,0,29485,Brett Stegmaier,0.492,61,30.0
2016,69,0,31560,Brian Stuard,0.492,65,32.0
2016,72,0,26851,Marc Leishman,0.493,71,35.0
2016,73,0,24024,Zach Johnson,0.494,89,44.0
2016,73,0,25493,Nick Taylor,0.494,77,38.0
2016,75,0,20572,Rod Pampling,0.5,38,19.0
2016,75,0,34431,Robert Streb,0.5,80,40.0
2016,75,0,25804,Bubba Watson,0.5,50,25.0
2016,78,0,27974,Sung Kang,0.505,107,54.0
2016,79,0,34174,John Huh,0.506,83,42.0
2016,79,0,27770,Camilo Villegas,0.506,89,45.0
2016,79,0,25632,Jimmy Walker,0.506,85,43.0
2016,82,0,29222,Billy Hurley III,0.507,69,35.0
2016,82,0,6567,Vijay Singh,0.507,75,38.0
2016,84,0,25364,Paul Casey,0.508,59,30.0
2016,84,0,32839,Hideki Matsuyama,0.508,63,32.0
2016,86,0,33413,Ben Martin,0.51,98,50.0
2016,87,0,27895,Jonas Blixt,0.511,92,47.0
2016,88,0,26476,Chez Reavie,0.513,76,39.0
2016,89,0,29478,Kevin Kisner,0.514,70,36.0
2016,89,0,32757,Patton Kizzire,0.514,70,36.0
2016,91,0,33399,Adam Hadwin,0.515,99,51.0
2016,91,0,33410,Andrew Landry,0.515,33,17.0
2016,93,0,20766,Padraig Harrington,0.519,54,28.0
2016,93,0,30692,Scott Stallings,0.519,77,40.0
2016,95,0,29476,Kyle Reifers,0.52,123,64.0
2016,96,0,24846,Ricky Barnes,0.521,94,49.0
2016,96,0,23353,J.J. Henry,0.521,94,49.0
2016,98,0,30926,Chris Kirk,0.522,92,48.0
2016,98,0,24781,Hunter Mahan,0.522,69,36.0
2016,100,0,21961,Charles Howell III,0.523,86,45.0
2016,100,0,33418,Shawn Stefani,0.523,86,45.0
2016,102,0,28237,Rory McIlroy,0.524,42,22.0
2016,103,0,36801,Mark Hubbard,0.525,101,53.0
2016,103,0,29223,Sam Saunders,0.525,61,32.0
2016,105,0,6522,Ernie Els,0.526,76,40.0
2016,105,0,34563,Chesson Hadley,0.526,76,40.0
2016,105,0,35532,Tom Hoge,0.526,76,40.0
2016,105,0,26329,Louis Oosthuizen,0.526,38,20.0
2016,109,0,29518,Brendan Steele,0.528,72,38.0
2016,110,0,29479,Scott Brown,0.529,102,54.0
2016,111,0,35891,Cameron Smith,0.532,62,33.0
2016,112,0,12716,Charley Hoffman,0.533,75,40.0
2016,113,0,31202,William McGirt,0.534,103,55.0
2016,114,0,28679,Fabián Gómez,0.535,101,54.0
2016,115,0,27466,Spencer Levin,0.536,112,60.0
2016,116,0,28158,Steve Marino,0.537,67,36.0
2016,117,0,20229,Stewart Cink,0.54,63,34.0
2016,118,0,30925,Dustin Johnson,0.541,61,33.0
2016,118,0,34264,Hudson Swafford,0.541,74,40.0
2016,120,0,32366,Kevin Chappell,0.542,83,45.0
2016,120,0,23638,Brendon de Jonge,0.542,72,39.0
2016,120,0,23320,Ryan Palmer,0.542,72,39.0
2016,123,0,27214,Kevin Streelman,0.545,77,42.0
2016,124,0,20645,John Senden,0.548,93,51.0
2016,125,0,26758,David Hearn,0.55,80,44.0
2016,125,0,26289,Boo Weekley,0.55,60,33.0
2016,127,0,29745,Tyler Aldridge,0.554,74,41.0
2016,127,0,25720,Chad Collins,0.554,74,41.0
2016,127,0,26300,Matt Jones,0.554,74,41.0
2016,127,0,33667,Carlos Ortiz,0.554,74,41.0
2016,131,0,31557,Jim Herman,0.556,90,50.0
2016,132,0,33419,Cameron Tringale,0.558,104,58.0
2016,133,0,24461,Thomas Aiken,0.561,41,23.0
2016,134,0,25274,Steven Bowditch,0.562,89,50.0
2016,135,0,31416,Derek Fathauer,0.563,80,45.0
2016,135,0,34046,Jordan Spieth,0.563,64,36.0
2016,135,0,27963,Chris Stroud,0.563,71,40.0
2016,138,0,25818,Scott Piercy,0.564,55,31.0
2016,139,0,36689,Brooks Koepka,0.566,53,30.0
2016,139,0,32150,Michael Thompson,0.566,53,30.0
2016,141,0,27436,Graham DeLaet,0.567,60,34.0
2016,142,0,20848,Ángel Cabrera,0.569,58,33.0
2016,142,0,37454,Whee Kim,0.569,72,41.0
2016,144,0,29926,Danny Lee,0.573,89,51.0
2016,145,0,26596,Ryan Moore,0.574,61,35.0
2016,146,0,34265,Will Wilcox,0.576,66,38.0
2016,147,0,32640,Troy Merritt,0.577,78,45.0
2016,148,0,20098,Stuart Appleby,0.578,90,52.0
2016,149,0,8075,Jerry Kelly,0.579,57,33.0
2016,150,0,30163,Henrik Norlander,0.58,50,29.0
2016,151,0,23108,Matt Kuchar,0.581,86,50.0
2016,152,0,46440,Smylie Kaufman,0.583,72,42.0
2016,153,0,33448,Justin Thomas,0.586,87,51.0
2016,154,0,29268,Bronson Burgoon,0.587,75,44.0
2016,155,0,29720,Andres Gonzales,0.593,59,35.0
2016,155,0,25396,Kevin Na,0.593,86,51.0
2016,157,0,34409,David Lingmerth,0.595,79,47.0
2016,158,0,29725,Tony Finau,0.6,80,48.0
2016,158,0,27942,Rob Oppenheim,0.6,60,36.0
2016,160,0,40026,Daniel Berger,0.602,83,50.0
2016,161,0,29420,Billy Horschel,0.603,73,44.0
2016,162,0,35300,Andrew Loupe,0.604,53,32.0
2016,163,0,35451,Scott Pinckney,0.608,79,48.0
2016,164,0,20691,Greg Owen,0.61,59,36.0
2016,164,0,37189,Harold Varner III,0.61,77,47.0
2016,166,0,22405,Justin Rose,0.612,49,30.0
2016,167,0,20104,Ken Duke,0.614,70,43.0
2016,168,0,10885,Robert Allenby,0.617,60,37.0
2016,169,0,25900,Lucas Glover,0.618,68,42.0
2016,170,0,24490,George McNeill,0.623,53,33.0
2016,171,0,24507,Jason Bohn,0.625,56,35.0
2016,172,0,25198,Francesco Molinari,0.627,67,42.0
2016,172,0,28114,Dawie van der Walt,0.627,59,37.0
2016,174,0,35732,Wes Roach,0.628,43,27.0
2016,175,0,30944,Jason Kokrak,0.632,87,55.0
2016,176,0,45526,Abraham Ancer,0.634,41,26.0
2016,177,0,32876,Martin Piller,0.635,52,33.0
2016,178,0,25240,D.A. Points,0.641,39,25.0
2016,179,0,31646,Emiliano Grillo,0.643,70,45.0
2016,180,0,10809,Jim Furyk,0.644,45,29.0
2016,181,0,23325,Vaughn Taylor,0.645,62,40.0
2016,182,0,23621,Rory Sabbatini,0.711,45,32.0
2016,183,0,22892,Jason Gore,0.733,60,44.0
2016,184,0,33461,Morgan Hoffmann,0.75,64,48.0
2016,185,0,21209,Sergio Garcia,0.848,33,28.0
2005,1,0,1823,Larry Mize,0.306,49,15.0
2005,2,0,23983,Luke Donald,0.343,35,12.0
2005,3,0,10425,Jay Williamson,0.346,52,18.0
2005,4,0,6567,Vijay Singh,0.368,87,32.0
2005,5,0,6575,Dudley Hart,0.378,74,28.0
2005,6,0,23108,Matt Kuchar,0.381,63,24.0
2005,7,0,6373,José María Olazábal,0.382,34,13.0
2005,8,0,1941,Tom Pernice Jr.,0.384,99,38.0
2005,9,0,10809,Jim Furyk,0.393,61,24.0
2005,10,0,20850,Daniel Chopra,0.398,103,41.0
2005,11,0,1487,Jeff Hart,0.403,62,25.0
2005,12,0,12826,Paul Claxton,0.405,79,32.0
2005,13,0,23036,Chris Anderson,0.407,81,33.0
2005,14,0,1313,Steve Elkington,0.412,68,28.0
2005,15,0,20474,Phillip Price,0.413,80,33.0
2005,16,0,22548,Patrick Sheehan,0.416,89,37.0
2005,17,0,12660,Jesper Parnevik,0.419,93,39.0
2005,18,0,10860,Justin Leonard,0.426,61,26.0
2005,19,0,6527,Steve Stricker,0.427,89,38.0
2005,20,0,21209,Sergio Garcia,0.432,37,16.0
2005,21,0,21949,Joe Ogilvie,0.434,99,43.0
2005,22,0,2223,Bob Tway,0.437,71,31.0
2005,23,0,2010,Loren Roberts,0.442,52,23.0
2005,24,0,23623,Bo Van Pelt,0.444,81,36.0
2005,25,0,2214,Kirk Triplett,0.446,56,25.0
2005,25,0,8793,Tiger Woods,0.446,56,25.0
2005,27,0,12823,Carlos Franco,0.449,69,31.0
2005,27,0,7749,Brett Quigley,0.449,98,44.0
2005,29,0,21407,Arjun Atwal,0.45,60,27.0
2005,30,0,12782,Tim Herron,0.451,82,37.0
2005,31,0,24361,Pat Perez,0.452,84,38.0
2005,32,0,20766,Padraig Harrington,0.458,48,22.0
2005,32,0,22046,Geoff Ogilvy,0.458,72,33.0
2005,34,0,7867,Woody Austin,0.459,98,45.0
2005,35,0,1761,Len Mattiace,0.462,145,67.0
2005,36,0,1139,Olin Browne,0.463,67,31.0
2005,36,0,8931,Glen Day,0.463,95,44.0
2005,36,0,20121,Todd Fischer,0.463,121,56.0
2005,36,0,1381,Fred Funk,0.463,67,31.0
2005,40,0,1887,Mark O'Meara,0.465,71,33.0
2005,41,0,12645,Brent Geiberger,0.467,60,28.0
2005,42,0,22371,Aaron Baddeley,0.469,96,45.0
2005,43,0,21805,Harrison Frazar,0.47,100,47.0
2005,44,0,20098,Stuart Appleby,0.471,68,32.0
2005,45,0,6197,Michael Allen,0.472,89,42.0
2005,46,0,1042,Paul Azinger,0.474,76,36.0
2005,46,0,23541,Ben Crane,0.474,78,37.0
2005,46,0,20378,Mathias Grönberg,0.474,57,27.0
2005,49,0,20498,Briny Baird,0.475,80,38.0
2005,50,0,24024,Zach Johnson,0.478,92,44.0
2005,50,0,1928,Corey Pavin,0.478,69,33.0
2005,52,0,20634,Peter Lonard,0.481,77,37.0
2005,53,0,1810,Phil Mickelson,0.482,56,27.0
2005,54,0,23497,Tag Ridings,0.485,103,50.0
2005,54,0,21878,Mark Wilson,0.485,66,32.0
2005,56,0,6004,Stephen Ames,0.486,70,34.0
2005,57,0,6595,Kevin Sutherland,0.487,76,37.0
2005,58,0,12680,Shigeki Maruyama,0.488,82,40.0
2005,58,0,20160,Charlie Wi,0.488,86,42.0
2005,60,0,1666,Bernhard Langer,0.491,55,27.0
2005,61,0,24357,K.J. Choi,0.492,59,29.0
2005,61,0,7457,Steve Flesch,0.492,65,32.0
2005,61,0,19846,Brian Gay,0.492,118,58.0
2005,61,0,20127,Chris Riley,0.492,61,30.0
2005,65,0,21633,Steve Allan,0.495,93,46.0
2005,65,0,10733,Kent Jones,0.495,109,54.0
2005,67,0,1024,Billy Andrade,0.5,88,44.0
2005,67,0,12510,Chad Campbell,0.5,66,33.0
2005,67,0,19972,José Coceres,0.5,60,30.0
2005,67,0,25900,Lucas Glover,0.5,74,37.0
2005,67,0,8537,J.P. Hayes,0.5,62,31.0
2005,67,0,23353,J.J. Henry,0.5,78,39.0
2005,67,0,1685,J.L. Lewis,0.5,96,48.0
2005,74,0,23540,Jason Allred,0.505,111,56.0
2005,75,0,19881,Robert Damron,0.506,89,45.0
2005,75,0,8075,Jerry Kelly,0.506,79,40.0
2005,75,0,20382,Stephen Leaney,0.506,85,43.0
2005,75,0,2104,Jeff Sluman,0.506,77,39.0
2005,75,0,12602,Dean Wilson,0.506,89,45.0
2005,80,0,20572,Rod Pampling,0.507,71,36.0
2005,80,0,2239,Scott Verplank,0.507,71,36.0
2005,82,0,23614,Rich Beem,0.508,61,31.0
2005,82,0,10423,Mike Weir,0.508,65,33.0
2005,84,0,6573,Brandt Jobe,0.511,92,47.0
2005,85,0,23135,Tim Clark,0.512,84,43.0
2005,86,0,1157,Tom Byrum,0.519,77,40.0
2005,86,0,6034,Marco Dawson,0.519,77,40.0
2005,86,0,8725,Tom Gillis,0.519,79,41.0
2005,89,0,23621,Rory Sabbatini,0.522,46,24.0
2005,90,0,1249,John Daly,0.523,65,34.0
2005,90,0,12454,Mario Tiziani,0.523,65,34.0
2005,92,0,24781,Hunter Mahan,0.524,84,44.0
2005,93,0,21961,Charles Howell III,0.526,95,50.0
2005,94,0,1388,Robert Gamez,0.527,74,39.0
2005,94,0,1766,Billy Mayfair,0.527,93,49.0
2005,96,0,1599,Steve Jones,0.531,49,26.0
2005,96,0,20645,John Senden,0.531,96,51.0
2005,98,0,24980,Scott Gutschewski,0.533,75,40.0
2005,98,0,1948,Tim Petrovic,0.533,92,49.0
2005,100,0,24227,Justin Bolli,0.534,73,39.0
2005,101,0,24925,Jonathan Byrd,0.535,99,53.0
2005,101,0,23409,James Driscoll,0.535,99,53.0
2005,103,0,8993,Franklin Langham,0.536,97,52.0
2005,104,0,1361,Dan Forsman,0.537,41,22.0
2005,105,0,6251,Chris DiMarco,0.538,65,35.0
2005,105,0,1329,Brad Faxon,0.538,78,42.0
2005,105,0,1457,Jay Haas,0.538,52,28.0
2005,108,0,24604,Hunter Haas,0.539,76,41.0
2005,109,0,10585,Scott McCarron,0.542,72,39.0
2005,110,0,20663,Brenden Pappas,0.543,46,25.0
2005,111,0,24507,Jason Bohn,0.544,90,49.0
2005,111,0,10117,Bob Heintz,0.544,90,49.0
2005,111,0,21959,Ted Purdy,0.544,114,62.0
2005,114,0,1577,Lee Janzen,0.545,77,42.0
2005,114,0,6515,Shaun Micheel,0.545,66,36.0
2005,114,0,25396,Kevin Na,0.545,110,60.0
2005,114,0,22913,John Rollins,0.545,99,54.0
2005,114,0,21951,Joey Snyder III,0.545,110,60.0
2005,114,0,2206,David Toms,0.545,66,36.0
2005,120,0,21806,Paul Gow,0.547,64,35.0
2005,120,0,23725,Brendan Jones,0.547,64,35.0
2005,122,0,2101,Joey Sindelar,0.548,84,46.0
2005,123,0,1219,John Cook,0.549,82,45.0
2005,123,0,28088,Matt Davidson,0.549,71,39.0
2005,123,0,23063,Scott Hend,0.549,71,39.0
2005,126,0,7223,Brian Bateman,0.551,107,59.0
2005,126,0,20628,Arron Oberholser,0.551,49,27.0
2005,126,0,22295,Darron Stiles,0.551,69,38.0
2005,129,0,19824,Craig Barlow,0.552,67,37.0
2005,130,0,22405,Justin Rose,0.556,81,45.0
2005,131,0,1142,Bart Bryant,0.557,79,44.0
2005,131,0,8545,Glen Hnatiuk,0.557,61,34.0
2005,133,0,20099,Doug Barron,0.559,68,38.0
2005,133,0,27095,Nick Watney,0.559,93,52.0
2005,135,0,20433,Mark Hensby,0.561,57,32.0
2005,136,0,20229,Stewart Cink,0.562,73,41.0
2005,137,0,10912,Craig Perks,0.563,87,49.0
2005,137,0,23325,Vaughn Taylor,0.563,96,54.0
2005,139,0,26420,Richard Johnson,0.564,39,22.0
2005,140,0,26679,Kevin Stadler,0.566,83,47.0
2005,141,0,20623,Gavin Coles,0.568,88,50.0
2005,142,0,1619,Skip Kendall,0.569,102,58.0
2005,143,0,8385,Omar Uresti,0.571,84,48.0
2005,144,0,11032,Frank Lickliter II,0.573,89,51.0
2005,145,0,1127,Danny Briggs,0.576,59,34.0
2005,145,0,6621,Joe Durant,0.576,66,38.0
2005,145,0,1797,Rocco Mediate,0.576,66,38.0
2005,145,0,20396,Lee Westwood,0.576,33,19.0
2005,149,0,23788,D.J. Trahan,0.579,76,44.0
2005,150,0,1132,Mark Brooks,0.581,74,43.0
2005,151,0,6599,John Elliott,0.583,84,49.0
2005,151,0,21731,Freddie Jacobson,0.583,60,35.0
2005,153,0,25345,Carl Pettersson,0.584,89,52.0
2005,154,0,8123,Jeff Brehaut,0.585,65,38.0
2005,154,0,1161,Mark Calcavecchia,0.585,65,38.0
2005,154,0,20157,Retief Goosen,0.585,41,24.0
2005,157,0,1035,Tommy Armour III,0.589,95,56.0
2005,158,0,23552,Hank Kuehne,0.591,93,55.0
2005,159,0,1706,Davis Love III,0.593,59,35.0
2005,160,0,10885,Robert Allenby,0.597,67,40.0
