YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),# OF ATTEMPTS,GIR RANK
2001,85,0,6595,Kevin Sutherland,"4' 0""",107.333,27,Over
2001,89,0,21209,Sergio Garcia,"4' 1""",106.75,26,Over
2001,89,0,6090,Jim McGovern,"4' 1""",8.083,2,Over
2001,89,0,8057,Brian Wilson,"4' 1""",81.833,20,Even
2001,92,0,1313,Steve Elkington,"4' 2""",70.667,17,Over
2001,92,0,1320,Bob Estes,"4' 2""",144.75,35,Over
2001,92,0,11032,Frank Lickliter II,"4' 2""",174.0,42,Over
2001,95,0,20498,Briny Baird,"4' 3""",158.083,37,Over
2001,95,0,2110,Jerry Smith,"4' 3""",84.75,20,Over
2001,97,0,6613,Tommy Tolles,"4' 4""",21.583,5,Over
2001,98,0,7547,Craig Kanada,"4' 5""",39.75,9,Even
2001,98,0,1666,Bernhard Langer,"4' 5""",93.5,21,Over
2001,100,0,6573,Brandt Jobe,"4' 6""",81.5,18,Over
2001,100,0,20436,Garrett Willis,"4' 6""",94.833,21,Over
2001,102,0,21584,Richie Coughlan,"4' 8""",14.083,3,Even
2001,102,0,6515,Shaun Micheel,"4' 8""",134.25,29,Over
2001,104,0,1035,Tommy Armour III,"4' 9""",138.583,29,Over
2001,105,0,10912,Craig Perks,"4' 10""",110.417,23,Over
2001,106,0,6643,Paul Goydos,"4' 11""",82.917,17,Over
2001,106,0,1527,Scott Hoch,"4' 11""",118.417,24,Over
2001,106,0,2223,Bob Tway,"4' 11""",171.917,35,Even
2001,109,0,8931,Glen Day,"5' 0""",165.5,33,Over
2001,109,0,7763,Doug Dunakey,"5' 0""",45.167,9,Over
2001,109,0,1723,Andrew Magee,"5' 0""",145.917,29,Over
2001,109,0,1941,Tom Pernice Jr.,"5' 0""",140.083,28,Over
2001,113,0,7867,Woody Austin,"5' 1""",91.0,18,Over
2001,114,0,6004,Stephen Ames,"5' 2""",82.25,16,Over
2001,114,0,12660,Jesper Parnevik,"5' 2""",171.583,33,Over
2001,116,0,20433,Mark Hensby,"5' 3""",15.833,3,Over
2001,117,0,1577,Lee Janzen,"5' 5""",151.083,28,Over
2001,118,0,1823,Larry Mize,"5' 6""",142.167,26,Over
2001,119,0,6809,Bob Burns,"5' 7""",128.083,23,Over
2001,119,0,8339,Spike McRoy,"5' 7""",123.667,22,Over
2001,119,0,23621,Rory Sabbatini,"5' 7""",144.583,26,Over
2001,122,0,1599,Steve Jones,"5' 9""",63.583,11,Even
2001,122,0,6567,Vijay Singh,"5' 9""",225.083,39,Over
2001,124,0,12705,Cliff Kresge,"5' 10""",29.333,5,Even
2001,124,0,10585,Scott McCarron,"5' 10""",274.833,47,Over
2001,124,0,20095,Carl Paulson,"5' 10""",122.75,21,Over
2001,127,0,1381,Fred Funk,"5' 11""",166.083,28,Over
2001,128,0,1185,Brandel Chamblee,"6' 0""",35.75,6,Over
2001,128,0,22051,Ben Ferguson,"6' 0""",24.083,4,Over
2001,130,0,1200,Keith Clearwater,"6' 1""",54.583,9,Over
2001,130,0,23125,Brad Elder,"6' 1""",109.833,18,Over
2001,132,0,6251,Chris DiMarco,"6' 2""",277.667,45,Over
2001,132,0,10457,Frank Nobilo,"6' 2""",104.167,17,Over
2001,134,0,10860,Justin Leonard,"6' 4""",291.917,46,Over
2001,135,0,6012,Greg Kraft,"6' 6""",259.583,40,Over
2001,136,0,6315,Pete Jordan,"6' 10""",102.333,15,Over
2001,137,0,6621,Joe Durant,"7' 0""",168.083,24,Over
2001,138,0,1157,Tom Byrum,"7' 2""",143.5,20,Over
2001,138,0,11011,Mike Sposa,"7' 2""",208.083,29,Over
2001,140,0,10213,Dicky Pride,"7' 3""",79.833,11,Even
2001,141,0,1487,Jeff Hart,"7' 5""",125.583,17,Over
2001,141,0,1761,Len Mattiace,"7' 5""",163.167,22,Over
2001,143,0,21961,Charles Howell III,"7' 6""",285.167,38,Under
2001,144,0,10885,Robert Allenby,"7' 8""",283.25,37,Over
2001,145,0,19817,Michael Muehr,"7' 10""",202.583,26,Over
2001,145,0,6591,Rocky Walcher,"7' 10""",94.417,12,Over
2001,147,0,19972,José Coceres,"8' 2""",244.25,30,Over
2001,147,0,1619,Skip Kendall,"8' 2""",220.417,27,Over
2001,149,0,20127,Chris Riley,"8' 8""",165.417,19,Over
2001,150,0,1766,Billy Mayfair,"9' 0""",397.417,44,Over
2001,151,0,1175,Jim Carter,"9' 1""",253.583,28,Over
2001,152,0,2106,Chris Smith,"9' 7""",105.167,11,Over
2001,153,0,22046,Geoff Ogilvy,"9' 10""",127.667,13,Over
2001,154,0,1098,Jay Don Blake,"9' 11""",326.833,33,Over
2001,155,0,1132,Mark Brooks,"10' 1""",150.75,15,Over
2001,156,0,10565,Ian Leggatt,"11' 0""",263.833,24,Over
2001,157,0,20593,Greg Chalmers,"13' 11""",41.833,3,Under
2001,158,0,2206,David Toms,"14' 9""",398.333,27,Over
2001,159,0,6617,Brian Henninger,"15' 11""",542.333,34,Over
2001,160,0,10425,Jay Williamson,"16' 2""",338.667,21,Over
2001,161,0,1388,Robert Gamez,"16' 7""",16.583,1,Even
2001,162,0,1707,Steve Lowery,"16' 11""",812.5,48,Over
2001,163,0,1771,Blaine McCallister,"17' 1""",545.667,32,Over
2001,164,0,8793,Tiger Woods,"22' 11""",617.667,27,Over
2001,165,0,1161,Mark Calcavecchia,"23' 7""",447.5,19,Over
2001,166,0,8545,Glen Hnatiuk,"24' 1""",433.917,18,Over
2001,167,0,1968,Nick Price,"24' 2""",603.333,25,Under
2001,168,0,20098,Stuart Appleby,"24' 5""",782.083,32,Over
2001,169,0,12714,Chris Tidland,"28' 5""",113.667,4,Even
2001,169,0,10423,Mike Weir,"28' 5""",596.0,21,Over
2001,171,0,10733,Kent Jones,"33' 2""",199.0,6,Over
2001,172,0,12388,Michael Clark II,"35' 11""",538.25,15,Over
2001,173,0,10649,Tom Scherrer,"45' 8""",502.333,11,Over
2001,174,0,6514,Kevin Johnson,"115' 6""",462.0,4,Over
2006,1,0,6527,Steve Stricker,"31' 7""",29378.917,930,1 Under
2006,1,0,8793,Tiger Woods,"31' 7""",21020.917,665,1 Under
2006,3,0,10809,Jim Furyk,"31' 8""",38404.75,1214,1 Under
2006,4,0,23135,Tim Clark,"32' 0""",33312.083,1041,Under
2006,5,0,2239,Scott Verplank,"32' 2""",39271.667,1221,Under
2006,6,0,1381,Fred Funk,"32' 3""",49109.417,1524,Under
2006,6,0,1945,Kenny Perry,"32' 3""",34651.5,1074,Under
2006,6,0,22293,Heath Slocum,"32' 3""",48477.083,1504,Under
2006,9,0,22405,Justin Rose,"32' 6""",50037.417,1540,Under
2006,9,0,2214,Kirk Triplett,"32' 6""",28445.833,876,Under
2006,11,0,8385,Omar Uresti,"32' 7""",29661.833,911,Under
2006,12,0,1388,Robert Gamez,"32' 9""",48114.167,1469,Over
2006,13,0,6251,Chris DiMarco,"32' 11""",35836.583,1090,Under
2006,14,0,20229,Stewart Cink,"33' 3""",43605.917,1311,Under
2006,15,0,1142,Bart Bryant,"33' 6""",42659.5,1275,Under
2006,16,0,6350,Bob May,"33' 7""",32216.583,960,Under
2006,16,0,24138,Ian Poulter,"33' 7""",25285.583,752,Under
2006,16,0,2101,Joey Sindelar,"33' 7""",45748.667,1363,Over
2006,19,0,19846,Brian Gay,"33' 9""",60277.333,1788,Under
2006,19,0,24502,Adam Scott,"33' 9""",30995.25,918,Under
2006,19,0,2110,Jerry Smith,"33' 9""",50921.5,1510,Under
2006,22,0,8537,J.P. Hayes,"33' 10""",30114.833,890,Under
2006,22,0,2104,Jeff Sluman,"33' 10""",50327.917,1486,Under
2006,24,0,20498,Briny Baird,"33' 11""",42550.417,1256,Under
2006,24,0,20766,Padraig Harrington,"33' 11""",23101.833,681,Under
2006,24,0,2206,David Toms,"33' 11""",37646.0,1110,Under
2006,27,0,1139,Olin Browne,"34' 0""",52306.5,1537,Under
2006,27,0,1619,Skip Kendall,"34' 0""",35700.167,1049,Under
2006,27,0,10860,Justin Leonard,"34' 0""",39569.583,1163,Under
2006,30,0,1219,John Cook,"34' 1""",33506.75,983,Under
2006,30,0,22378,Trevor Immelman,"34' 1""",44674.25,1310,1 Under
2006,30,0,24024,Zach Johnson,"34' 1""",47096.0,1381,Under
2006,30,0,1928,Corey Pavin,"34' 1""",34928.5,1026,Under
2006,34,0,7867,Woody Austin,"34' 2""",56905.417,1664,Under
2006,35,0,6012,Greg Kraft,"34' 3""",41077.917,1200,Over
2006,36,0,20472,Alex Cejka,"34' 4""",49012.583,1429,Under
2006,36,0,6621,Joe Durant,"34' 4""",59122.75,1720,Under
2006,36,0,23621,Rory Sabbatini,"34' 4""",39298.25,1145,Under
2006,36,0,22548,Patrick Sheehan,"34' 4""",53515.833,1557,Over
2006,40,0,12510,Chad Campbell,"34' 5""",41397.583,1204,Under
2006,40,0,19881,Robert Damron,"34' 5""",50584.417,1470,Over
2006,40,0,1320,Bob Estes,"34' 5""",46310.083,1347,Under
2006,43,0,6004,Stephen Ames,"34' 6""",27225.083,790,Under
2006,43,0,6643,Paul Goydos,"34' 6""",39503.833,1146,Under
2006,43,0,20382,Stephen Leaney,"34' 6""",47581.0,1379,Under
2006,46,0,6197,Michael Allen,"34' 7""",44507.25,1286,Under
2006,47,0,10505,Shane Bertsch,"34' 8""",55736.917,1609,Over
2006,47,0,23983,Luke Donald,"34' 8""",26855.833,774,Under
2006,47,0,1810,Phil Mickelson,"34' 8""",29248.25,844,Under
2006,47,0,21949,Joe Ogilvie,"34' 8""",48428.917,1398,Under
2006,47,0,23322,Brett Wetterich,"34' 8""",45331.417,1308,Under
2006,52,0,22621,Ben Curtis,"34' 9""",41784.083,1201,Over
2006,53,0,21646,David Branshaw,"34' 10""",54287.333,1558,Under
2006,53,0,8075,Jerry Kelly,"34' 10""",52391.5,1505,Under
2006,53,0,20628,Arron Oberholser,"34' 10""",38745.75,1112,Under
2006,56,0,1024,Billy Andrade,"34' 11""",37425.0,1073,Under
2006,56,0,24507,Jason Bohn,"34' 11""",55886.167,1599,Under
2006,56,0,8835,Kris Cox,"34' 11""",44997.083,1289,Under
2006,56,0,24358,Robert Garrigus,"34' 11""",46124.417,1322,Over
2006,60,0,1035,Tommy Armour III,"35' 0""",33143.917,948,Over
2006,60,0,20645,John Senden,"35' 0""",49417.5,1413,Under
2006,60,0,23349,Charles Warren,"35' 0""",50768.5,1450,Under
2006,63,0,9011,David Duval,"35' 1""",33195.667,947,Over
2006,63,0,19913,Ron Whittaker,"35' 1""",44602.833,1272,Over
2006,63,0,21878,Mark Wilson,"35' 1""",45244.75,1291,Under
2006,66,0,1706,Davis Love III,"35' 2""",35727.083,1016,Under
2006,66,0,6515,Shaun Micheel,"35' 2""",48978.083,1393,Under
2006,66,0,23325,Vaughn Taylor,"35' 2""",48490.75,1378,Under
2006,69,0,20094,Jonathan Kaye,"35' 3""",54247.75,1539,Under
2006,69,0,20634,Peter Lonard,"35' 3""",41779.083,1186,Over
2006,69,0,10423,Mike Weir,"35' 3""",39943.083,1132,Under
2006,72,0,8123,Jeff Brehaut,"35' 4""",53757.917,1522,Under
2006,72,0,20157,Retief Goosen,"35' 4""",29137.333,824,Under
2006,72,0,12680,Shigeki Maruyama,"35' 4""",50729.833,1436,Under
2006,72,0,6567,Vijay Singh,"35' 4""",53263.083,1507,1 Under
2006,76,0,1132,Mark Brooks,"35' 5""",46946.167,1327,Over
2006,76,0,7457,Steve Flesch,"35' 5""",65167.25,1842,Under
2006,76,0,21959,Ted Purdy,"35' 5""",50841.917,1435,Under
2006,76,0,27770,Camilo Villegas,"35' 5""",51700.167,1461,Under
2006,80,0,24925,Jonathan Byrd,"35' 6""",34310.083,967,Under
2006,80,0,23673,Michael Connell,"35' 6""",26565.083,749,Over
2006,80,0,25900,Lucas Glover,"35' 6""",54882.25,1545,Under
2006,80,0,20105,Jeff Gove,"35' 6""",51492.167,1451,Under
2006,80,0,21731,Freddie Jacobson,"35' 6""",34387.0,968,Under
2006,80,0,10733,Kent Jones,"35' 6""",55901.417,1576,Under
2006,80,0,11032,Frank Lickliter II,"35' 6""",54021.25,1520,Under
2006,87,0,10885,Robert Allenby,"35' 7""",38174.917,1073,Under
2006,87,0,23614,Rich Beem,"35' 7""",41371.583,1164,Under
2006,87,0,24357,K.J. Choi,"35' 7""",50250.667,1413,Under
2006,87,0,21209,Sergio Garcia,"35' 7""",24789.5,696,Under
2006,87,0,24980,Scott Gutschewski,"35' 7""",28656.75,805,Over
2006,92,0,1313,Steve Elkington,"35' 9""",29336.5,821,Under
2006,92,0,6373,José María Olazábal,"35' 9""",24910.917,697,Under
2006,92,0,23623,Bo Van Pelt,"35' 9""",57750.25,1614,Under
2006,95,0,12782,Tim Herron,"35' 10""",39774.167,1111,Over
2006,95,0,21470,Daisuke Maruyama,"35' 10""",45024.0,1256,Under
2006,95,0,20812,Tjaart van der Walt,"35' 10""",33488.333,935,Over
2006,95,0,12755,Vance Veazey,"35' 10""",34419.417,961,Over
2006,95,0,2246,Duffy Waldorf,"35' 10""",52619.667,1469,Under
2006,100,0,20099,Doug Barron,"35' 11""",43113.667,1200,Over
2006,100,0,7013,Wes Short Jr.,"35' 11""",54538.25,1518,Over
2006,100,0,8375,Paul Stankowski,"35' 11""",40405.417,1125,Over
2006,103,0,22892,Jason Gore,"36' 0""",46150.5,1282,Over
2006,103,0,23353,J.J. Henry,"36' 0""",49744.083,1381,Under
2006,103,0,20608,David Howell,"36' 0""",19297.667,536,Under
2006,103,0,1823,Larry Mize,"36' 0""",26380.0,733,Over
2006,107,0,6575,Dudley Hart,"36' 1""",45987.5,1275,Over
2006,107,0,10565,Ian Leggatt,"36' 1""",45115.417,1250,Over
2006,107,0,1677,Tom Lehman,"36' 1""",30444.917,844,Over
2006,107,0,20631,David McKenzie,"36' 1""",44631.0,1237,Over
2006,107,0,2223,Bob Tway,"36' 1""",43422.333,1203,Over
2006,112,0,23048,Eric Axley,"36' 2""",51153.167,1413,Under
2006,112,0,1161,Mark Calcavecchia,"36' 2""",51064.333,1413,Over
2006,112,0,6573,Brandt Jobe,"36' 2""",45269.0,1253,Under
2006,112,0,1766,Billy Mayfair,"36' 2""",49903.583,1381,Under
2006,112,0,26596,Ryan Moore,"36' 2""",37504.5,1038,Under
2006,112,0,20548,Hidemichi Tanaka,"36' 2""",41887.5,1158,1 Over
2006,118,0,21753,Brian Davis,"36' 3""",52498.333,1448,Under
2006,118,0,1553,John Huston,"36' 3""",42285.083,1167,Over
2006,118,0,1577,Lee Janzen,"36' 3""",44231.5,1220,Over
2006,118,0,26420,Richard Johnson,"36' 3""",55044.75,1518,Under
2006,118,0,1599,Steve Jones,"36' 3""",44804.583,1237,Over
2006,118,0,24781,Hunter Mahan,"36' 3""",57870.75,1597,Under
2006,118,0,20572,Rod Pampling,"36' 3""",42153.5,1163,Under
2006,118,0,22913,John Rollins,"36' 3""",49036.167,1354,Under
2006,118,0,23788,D.J. Trahan,"36' 3""",49383.0,1361,Over
2006,127,0,27943,Matt Hansen,"36' 4""",37656.75,1036,Over
2006,127,0,27141,J.B. Holmes,"36' 4""",40873.167,1126,Under
2006,127,0,24912,Will MacKenzie,"36' 4""",48762.417,1343,Under
2006,127,0,7749,Brett Quigley,"36' 4""",61291.25,1687,1 Under
2006,131,0,21407,Arjun Atwal,"36' 5""",53516.0,1470,Over
2006,131,0,21805,Harrison Frazar,"36' 5""",48687.417,1336,Under
2006,131,0,24924,Bill Haas,"36' 5""",57477.667,1577,Under
2006,131,0,1707,Steve Lowery,"36' 5""",54349.833,1492,Under
2006,131,0,20691,Greg Owen,"36' 5""",40458.75,1110,Under
2006,136,0,1042,Paul Azinger,"36' 6""",52054.667,1427,Under
2006,136,0,23718,Nathan Green,"36' 6""",61196.25,1675,Under
2006,136,0,12662,Thomas Levet,"36' 6""",31431.417,861,Over
2006,136,0,25345,Carl Pettersson,"36' 6""",49100.75,1344,Under
2006,136,0,25804,Bubba Watson,"36' 6""",47081.25,1291,Under
2006,136,0,12602,Dean Wilson,"36' 6""",60965.5,1670,Under
2006,142,0,20127,Chris Riley,"36' 7""",45092.417,1234,Under
2006,143,0,6522,Ernie Els,"36' 8""",30773.833,840,Under
2006,144,0,20098,Stuart Appleby,"36' 9""",42230.333,1148,Under
2006,144,0,1724,Jeff Maggert,"36' 9""",44539.583,1211,Over
2006,144,0,25842,Jon Mills,"36' 9""",35516.75,966,Over
2006,147,0,7223,Brian Bateman,"36' 10""",38911.0,1056,Over
2006,147,0,6034,Marco Dawson,"36' 10""",50705.833,1377,Under
2006,147,0,20378,Mathias Grönberg,"36' 10""",51941.75,1409,Under
2006,147,0,12716,Charley Hoffman,"36' 10""",58443.083,1586,Under
2006,147,0,23320,Ryan Palmer,"36' 10""",53978.083,1466,Under
2006,147,0,24361,Pat Perez,"36' 10""",27718.917,753,Over
2006,153,0,26360,Bubba Dickerson,"36' 11""",56718.167,1538,Over
2006,153,0,20121,Todd Fischer,"36' 11""",59389.667,1610,Over
2006,153,0,1666,Bernhard Langer,"36' 11""",39040.667,1058,Under
2006,153,0,1941,Tom Pernice Jr.,"36' 11""",57578.25,1559,Under
2006,157,0,22046,Geoff Ogilvy,"37' 0""",34285.25,927,Under
2006,158,0,21350,Ryuji Imada,"37' 1""",57731.833,1557,Under
2006,158,0,6595,Kevin Sutherland,"37' 1""",57841.917,1560,Under
2006,160,0,11123,Chris Couch,"37' 2""",44362.583,1194,Over
2006,160,0,28780,Nicholas Thompson,"37' 2""",52125.583,1402,Over
2006,162,0,12760,Danny Ellis,"37' 3""",39850.333,1069,Under
2006,163,0,22946,Henrik Bjornstad,"37' 4""",59384.25,1592,Over
2006,164,0,25936,Alex Aragon,"37' 5""",36138.0,965,Over
2006,164,0,20850,Daniel Chopra,"37' 5""",60204.917,1608,Under
2006,166,0,23541,Ben Crane,"37' 8""",41015.167,1089,Under
2006,166,0,1685,J.L. Lewis,"37' 8""",33856.417,898,Over
2006,166,0,23497,Tag Ridings,"37' 8""",60618.5,1609,Over
2006,166,0,27095,Nick Watney,"37' 8""",57981.583,1538,Under
2006,170,0,25240,D.A. Points,"37' 9""",48045.75,1273,Over
2006,171,0,12645,Brent Geiberger,"37' 10""",60849.917,1608,Under
2006,171,0,28475,Jeff Overton,"37' 10""",58932.833,1558,Under
2006,173,0,1226,Fred Couples,"37' 11""",21759.833,574,Over
2006,173,0,1249,John Daly,"37' 11""",27766.417,732,Over
2006,175,0,12823,Carlos Franco,"38' 0""",52401.667,1378,Over
2006,175,0,1473,Todd Hamilton,"38' 0""",38222.5,1005,1 Over
2006,177,0,22371,Aaron Baddeley,"38' 1""",46305.167,1217,Over
2006,177,0,19824,Craig Barlow,"38' 1""",39735.083,1043,Under
2006,179,0,24140,Sean O'Hair,"38' 3""",52073.75,1361,Over
2006,179,0,2106,Chris Smith,"38' 3""",40375.75,1055,Over
2006,181,0,27120,Troy Matteson,"38' 4""",60294.417,1572,Over
2006,181,0,11011,Mike Sposa,"38' 4""",39751.833,1038,Over
2006,183,0,1761,Len Mattiace,"38' 6""",35794.75,930,Over
2006,184,0,20574,Mathew Goggin,"38' 8""",40180.417,1040,Over
2006,184,0,23307,Roger Tambellini,"38' 8""",36745.833,950,Over
2006,186,0,21961,Charles Howell III,"38' 9""",54869.917,1417,Under
2006,187,0,20593,Greg Chalmers,"38' 10""",39574.083,1018,Over
2006,187,0,1948,Tim Petrovic,"38' 10""",57840.917,1488,Over
2006,187,0,21660,Jason Schultz,"38' 10""",45133.583,1162,Over
2006,190,0,25632,Jimmy Walker,"38' 11""",39052.25,1004,Over
2006,191,0,1329,Brad Faxon,"39' 1""",51194.083,1311,Over
2006,192,0,12660,Jesper Parnevik,"39' 6""",51662.167,1308,Under
2006,193,0,1887,Mark O'Meara,"39' 8""",25642.917,647,Over
2006,194,0,23409,James Driscoll,"39' 9""",54027.667,1358,Over
2006,195,0,25935,John Engler Jr.,"40' 10""",46137.083,1130,Over
2006,195,0,23616,Ryan Hietala,"40' 10""",37162.0,910,Over
2007,1,0,23135,Tim Clark,"31' 11""",30325.917,950,Under
2007,1,0,22293,Heath Slocum,"31' 11""",53278.417,1668,Under
2007,3,0,8793,Tiger Woods,"32' 2""",24781.833,770,1 Under
2007,4,0,10809,Jim Furyk,"32' 4""",38247.917,1182,Under
2007,5,0,2101,Joey Sindelar,"32' 5""",39032.667,1205,Over
2007,6,0,6527,Steve Stricker,"32' 8""",37966.167,1163,Under
2007,7,0,6621,Joe Durant,"32' 10""",43035.583,1310,Over
2007,8,0,1381,Fred Funk,"33' 0""",31397.917,951,Over
2007,9,0,1035,Tommy Armour III,"33' 1""",40826.75,1233,Under
2007,10,0,23325,Vaughn Taylor,"33' 3""",42689.25,1285,Under
2007,11,0,19846,Brian Gay,"33' 4""",57899.333,1735,Under
2007,12,0,1132,Mark Brooks,"33' 6""",24495.833,732,Over
2007,12,0,22295,Darron Stiles,"33' 6""",31843.917,950,Over
2007,14,0,10425,Jay Williamson,"33' 7""",28966.333,862,Under
2007,15,0,1388,Robert Gamez,"33' 9""",45921.25,1359,Over
2007,15,0,10860,Justin Leonard,"33' 9""",49524.083,1466,Under
2007,15,0,27649,Brandt Snedeker,"33' 9""",52012.5,1541,Under
2007,18,0,20472,Alex Cejka,"33' 10""",45001.333,1329,Under
2007,19,0,19972,José Coceres,"33' 11""",25579.417,754,Over
2007,19,0,1677,Tom Lehman,"33' 11""",29656.583,874,Under
2007,19,0,2104,Jeff Sluman,"33' 11""",25487.083,751,Over
2007,22,0,10117,Bob Heintz,"34' 0""",43624.333,1284,Under
2007,23,0,20104,Ken Duke,"34' 1""",57840.0,1695,Under
2007,23,0,6522,Ernie Els,"34' 1""",26869.167,789,Under
2007,25,0,8075,Jerry Kelly,"34' 3""",45958.333,1341,Under
2007,25,0,1797,Rocco Mediate,"34' 3""",41020.333,1198,Under
2007,25,0,1945,Kenny Perry,"34' 3""",46187.0,1347,Under
2007,25,0,2239,Scott Verplank,"34' 3""",36116.583,1055,Under
2007,25,0,26289,Boo Weekley,"34' 3""",47976.167,1401,Under
2007,30,0,6004,Stephen Ames,"34' 4""",38121.333,1110,Under
2007,30,0,19824,Craig Barlow,"34' 4""",27063.5,789,Over
2007,30,0,1142,Bart Bryant,"34' 4""",45507.083,1327,Under
2007,30,0,21731,Freddie Jacobson,"34' 4""",41777.083,1218,Under
2007,30,0,2206,David Toms,"34' 4""",38667.083,1127,Under
2007,35,0,10885,Robert Allenby,"34' 5""",46233.833,1342,Under
2007,35,0,22046,Geoff Ogilvy,"34' 5""",39372.583,1145,Under
2007,35,0,21959,Ted Purdy,"34' 5""",53570.583,1555,Under
2007,38,0,7363,Craig Bowden,"34' 6""",41435.917,1201,Under
2007,38,0,1161,Mark Calcavecchia,"34' 6""",45153.833,1309,Under
2007,38,0,20623,Gavin Coles,"34' 6""",47457.75,1376,Over
2007,38,0,22405,Justin Rose,"34' 6""",24144.417,700,Under
2007,38,0,2214,Kirk Triplett,"34' 6""",42076.583,1220,Over
2007,43,0,23108,Matt Kuchar,"34' 7""",43970.583,1271,Under
2007,43,0,6515,Shaun Micheel,"34' 7""",43305.167,1251,Under
2007,45,0,20498,Briny Baird,"34' 8""",65402.667,1886,Under
2007,45,0,12510,Chad Campbell,"34' 8""",45306.833,1308,Over
2007,45,0,23983,Luke Donald,"34' 8""",31151.917,898,Under
2007,45,0,27060,John Mallinger,"34' 8""",54121.167,1560,Over
2007,45,0,25190,Jeff Quinney,"34' 8""",53362.583,1539,Over
2007,50,0,6197,Michael Allen,"34' 9""",39703.333,1143,Under
2007,50,0,24507,Jason Bohn,"34' 9""",32841.25,944,Even
2007,50,0,20382,Stephen Leaney,"34' 9""",46076.833,1327,Under
2007,50,0,23320,Ryan Palmer,"34' 9""",51041.0,1469,Over
2007,50,0,24361,Pat Perez,"34' 9""",40426.75,1163,Under
2007,55,0,7867,Woody Austin,"34' 10""",52450.5,1505,Under
2007,55,0,7457,Steve Flesch,"34' 10""",56101.333,1609,Over
2007,55,0,7547,Craig Kanada,"34' 10""",58808.917,1688,Even
2007,55,0,1766,Billy Mayfair,"34' 10""",51845.25,1487,Under
2007,55,0,20691,Greg Owen,"34' 10""",43595.833,1251,Over
2007,60,0,19803,Ryan Armour,"34' 11""",58633.417,1681,Over
2007,60,0,24290,D.J. Brigman,"34' 11""",33625.083,962,Over
2007,60,0,1320,Bob Estes,"34' 11""",49896.083,1428,Under
2007,60,0,6643,Paul Goydos,"34' 11""",29418.667,842,Over
2007,60,0,20628,Arron Oberholser,"34' 11""",33178.0,950,Under
2007,60,0,23322,Brett Wetterich,"34' 11""",43759.583,1252,Even
2007,66,0,24781,Hunter Mahan,"35' 0""",44955.667,1284,Under
2007,67,0,20229,Stewart Cink,"35' 1""",45257.667,1289,Under
2007,67,0,12705,Cliff Kresge,"35' 1""",62815.583,1792,Over
2007,67,0,24502,Adam Scott,"35' 1""",33989.667,969,Under
2007,70,0,24024,Zach Johnson,"35' 2""",37838.5,1076,Under
2007,70,0,24140,Sean O'Hair,"35' 2""",52337.333,1487,Under
2007,70,0,27963,Chris Stroud,"35' 2""",35198.083,1000,Under
2007,70,0,27770,Camilo Villegas,"35' 2""",43340.917,1232,Under
2007,74,0,20850,Daniel Chopra,"35' 3""",59931.75,1699,Under
2007,74,0,21209,Sergio Garcia,"35' 3""",34833.583,988,Under
2007,74,0,22378,Trevor Immelman,"35' 3""",34194.417,970,Under
2007,74,0,1928,Corey Pavin,"35' 3""",44960.25,1275,Over
2007,74,0,21878,Mark Wilson,"35' 3""",46103.917,1308,Over
2007,79,0,1706,Davis Love III,"35' 4""",33556.667,949,Over
2007,79,0,23623,Bo Van Pelt,"35' 4""",61379.167,1738,Under
2007,81,0,1707,Steve Lowery,"35' 5""",43568.25,1230,Under
2007,81,0,24490,George McNeill,"35' 5""",50922.917,1438,Under
2007,81,0,10213,Dicky Pride,"35' 5""",38691.083,1093,Over
2007,81,0,20127,Chris Riley,"35' 5""",32450.25,916,Under
2007,81,0,26882,Michael Sim,"35' 5""",31737.167,896,Under
2007,81,0,23788,D.J. Trahan,"35' 5""",57080.25,1612,Over
2007,87,0,1024,Billy Andrade,"35' 6""",50022.5,1410,Over
2007,87,0,20105,Jeff Gove,"35' 6""",59750.0,1685,Even
2007,87,0,20859,Anders Hansen,"35' 6""",21609.75,609,Over
2007,87,0,1724,Jeff Maggert,"35' 6""",49490.25,1394,Under
2007,87,0,25345,Carl Pettersson,"35' 6""",58302.833,1644,Under
2007,92,0,12652,Cameron Beckman,"35' 7""",54043.5,1520,Under
2007,92,0,1157,Tom Byrum,"35' 7""",26070.5,733,Over
2007,92,0,20766,Padraig Harrington,"35' 7""",29141.5,819,Under
2007,92,0,26596,Ryan Moore,"35' 7""",47686.833,1340,Under
2007,96,0,21753,Brian Davis,"35' 8""",56181.917,1576,Under
2007,96,0,23638,Brendon de Jonge,"35' 8""",42262.917,1184,Over
2007,96,0,26881,Jarrod Lyle,"35' 8""",42762.083,1200,Under
2007,96,0,20645,John Senden,"35' 8""",53807.75,1507,Under
2007,96,0,6567,Vijay Singh,"35' 8""",52224.167,1465,Under
2007,96,0,23349,Charles Warren,"35' 8""",59093.917,1657,Under
2007,102,0,8123,Jeff Brehaut,"35' 9""",31407.25,879,Over
