YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
2014,308,0,31420,Anirban Lahiri,1
2014,308,0,1666,Bernhard Langer,1
2014,308,0,29670,Pablo Larrazabal,1
2014,308,0,35296,Haotong Li,1
2014,308,0,11032,Frank Lickliter II,1
2014,308,0,23548,Bill Lunde,1
2014,308,0,1766,Billy Mayfair,1
2014,308,0,12461,Paul McGinley,1
2014,308,0,23821,Yusaku Miyazato,1
2014,308,0,27118,Toshinori Muto,1
2014,308,0,26341,Wade Ormsby,1
2014,308,0,33667,Carlos Ortiz,1
2014,308,0,31559,Garrett Osborn,1
2014,308,0,20572,Rod Pampling,1
2014,308,0,25863,Rod Perry,1
2014,308,0,35957,Daniel Popovic,1
2014,308,0,1978,Fran Quinn,1
2014,308,0,34707,Siddikur Rahman,1
2014,308,0,29223,Sam Saunders,1
2014,308,0,34259,Mark Silvers,1
2014,308,0,23325,Vaughn Taylor,1
2014,308,0,26595,Derek Tolan,1
2014,308,0,35617,Martin Trainer,1
2014,308,0,45733,Austen Truslow,1
2014,308,0,25653,Yoshinobu Tsukada,1
2014,308,0,29484,Peter Uihlein,1
2014,308,0,25437,James Vargas,1
2014,308,0,37189,Harold Varner III,1
2014,308,0,37365,Brady Watt,1
2014,308,0,36836,Cory Whitsett,1
2014,308,0,35459,Chris Williams,1
2014,308,0,36685,Cameron Wilson,1
2014,308,0,34384,Eugene Wong,1
2022,1,0,51634,Sahith Theegala,55
2022,2,0,29725,Tony Finau,51
2022,3,0,35532,Tom Hoge,49
2022,3,0,47995,Davis Riley,49
2022,3,0,46046,Scottie Scheffler,49
2022,6,0,39546,Keith Mitchell,48
2022,7,0,27644,Brian Harman,47
2022,7,0,30692,Scott Stallings,47
2022,7,0,40115,Adam Svensson,47
2022,10,0,47504,Sam Burns,46
2022,10,0,39971,Sungjae Im,46
2022,12,0,48081,Xander Schauffele,45
2022,13,0,47993,Denny McCarthy,44
2022,13,0,49964,Aaron Wise,44
2022,15,0,33399,Adam Hadwin,43
2022,15,0,46442,Maverick McNealy,43
2022,15,0,49771,J.T. Poston,43
2022,15,0,34256,Andrew Putnam,43
2022,15,0,33448,Justin Thomas,43
2022,20,0,37455,Si Woo Kim,42
2022,20,0,36871,Matthew NeSmith,42
2022,20,0,46414,Aaron Rai,42
2022,20,0,57366,Cameron Young,42
2022,24,0,34466,Peter Malnati,41
2022,24,0,45486,Joaquin Niemann,41
2022,24,0,46340,Alex Smalley,41
2022,27,0,51766,Wyndham Clark,40
2022,27,0,46402,Talor Gooch,40
2022,27,0,39977,Max Homa,40
2022,27,0,32640,Troy Merritt,40
2022,27,0,49947,Taylor Moore,40
2022,27,0,51890,Greyson Sigg,40
2022,27,0,35891,Cameron Smith,40
2022,27,0,39324,J.J. Spaun,40
2022,27,0,30927,Brendon Todd,40
2022,36,0,45522,Christiaan Bezuidenhout,39
2022,36,0,35450,Patrick Cantlay,39
2022,36,0,39997,Corey Conners,39
2022,36,0,45157,Cam Davis,39
2022,36,0,45609,Tyler Duncan,39
2022,36,0,34098,Russell Henley,39
2022,36,0,32791,K.H. Lee,39
2022,36,0,37275,Sam Ryder,39
2022,36,0,34046,Jordan Spieth,39
2022,45,0,55708,Hayden Buckley,38
2022,45,0,54628,Lee Hodges,38
2022,45,0,30926,Chris Kirk,38
2022,45,0,33122,Russell Knox,38
2022,45,0,47529,Mito Pereira,38
2022,50,0,40098,Matt Fitzpatrick,37
2022,50,0,36799,Stephan Jaeger,37
2022,50,0,32757,Patton Kizzire,37
2022,50,0,35449,Adam Long,37
2022,50,0,49960,Sepp Straka,37
2022,50,0,51894,Vince Whaley,37
2022,56,0,23108,Matt Kuchar,36
2022,56,0,36326,David Lipsky,36
2022,56,0,28237,Rory McIlroy,36
2022,56,0,27214,Kevin Streelman,36
2022,56,0,33419,Cameron Tringale,36
2022,56,0,47483,Will Zalatoris,36
2022,62,0,33141,Keegan Bradley,35
2022,62,0,31646,Emiliano Grillo,35
2022,62,0,29420,Billy Horschel,35
2022,62,0,28775,Nate Lashley,35
2022,62,0,32839,Hideki Matsuyama,35
2022,62,0,46601,Trey Mullinax,35
2022,62,0,29908,C.T. Pan,35
2022,62,0,40250,Taylor Pendrith,35
2022,62,0,28252,Seamus Power,35
2022,62,0,26476,Chez Reavie,35
2022,62,0,24502,Adam Scott,35
2022,62,0,32150,Michael Thompson,35
2022,74,0,52375,Doug Ghim,34
2022,74,0,46717,Viktor Hovland,34
2022,74,0,26851,Marc Leishman,34
2022,74,0,46970,Jon Rahm,34
2022,74,0,36699,Patrick Rodgers,34
2022,74,0,50095,Austin Smotherman,34
2022,80,0,25900,Lucas Glover,33
2022,80,0,29518,Brendan Steele,33
2022,80,0,31560,Brian Stuard,33
2022,83,0,34076,Joel Dahmen,32
2022,83,0,29970,Dylan Frittelli,32
2022,83,0,35310,Lanto Griffin,32
2022,83,0,24924,Bill Haas,32
2022,83,0,34563,Chesson Hadley,32
2022,83,0,36801,Mark Hubbard,32
2022,83,0,40162,Justin Lower,32
2022,83,0,37189,Harold Varner III,32
2022,83,0,27064,Jhonattan Vegas,32
2022,83,0,52374,Brandon Wu,32
2022,93,0,20229,Stewart Cink,31
2022,93,0,27936,Martin Laird,31
2022,93,0,27129,Luke List,31
2022,93,0,33204,Shane Lowry,31
2022,93,0,48822,Sebastián Muñoz,31
2022,93,0,25818,Scott Piercy,31
2022,93,0,34431,Robert Streb,31
2022,93,0,25493,Nick Taylor,31
2022,101,0,32448,James Hahn,30
2022,101,0,23320,Ryan Palmer,30
2022,103,0,35506,Mackenzie Hughes,29
2022,103,0,34174,John Huh,29
2022,103,0,50525,Collin Morikawa,29
2022,103,0,48699,Callum Tarren,29
2022,107,0,34363,Tyrrell Hatton,28
2022,107,0,49298,Kramer Hickok,28
2022,107,0,33597,Harry Higgs,28
2022,107,0,29478,Kevin Kisner,28
2022,107,0,48117,Kurt Kitayama,28
2022,107,0,31420,Anirban Lahiri,28
2022,107,0,49766,Hank Lebioda,28
2022,107,0,47347,Adam Schenk,28
2022,107,0,34610,Matthias Schwab,28
2022,107,0,31323,Gary Woodland,28
2022,117,0,29535,Brice Garnett,27
2022,117,0,32662,Michael Gligic,27
2022,117,0,21961,Charles Howell III,27
2022,117,0,27349,Alex Noren,27
2022,121,0,30911,Tommy Fleetwood,26
2022,121,0,35461,Beau Hossler,26
2022,121,0,51997,Andrew Novak,26
2022,121,0,33667,Carlos Ortiz,26
2022,121,0,47983,Chad Ramey,26
2022,121,0,23621,Rory Sabbatini,26
2022,121,0,29221,Webb Simpson,26
2022,121,0,34264,Hudson Swafford,26
2022,121,0,23325,Vaughn Taylor,26
2022,121,0,32333,Kevin Tway,26
2022,131,0,23983,Luke Donald,25
2022,131,0,30163,Henrik Norlander,25
2022,131,0,22405,Justin Rose,25
2022,134,0,26300,Matt Jones,24
2022,134,0,51950,Max McGreevy,24
2022,134,0,35617,Martin Trainer,24
2022,134,0,32139,Danny Willett,24
2022,138,0,45526,Abraham Ancer,23
2022,138,0,37212,Paul Barjon,23
2022,138,0,34255,Joseph Bramlett,23
2022,138,0,46435,Austin Cook,23
2022,138,0,47988,Nick Hardy,23
2022,138,0,12716,Charley Hoffman,23
2022,138,0,27974,Sung Kang,23
2022,138,0,55182,Tom Kim,23
2022,138,0,30944,Jason Kokrak,23
2022,138,0,35879,Kelly Kraft,23
2022,148,0,24925,Jonathan Byrd,22
2022,148,0,24024,Zach Johnson,22
2022,148,0,36884,Ben Kohles,22
2022,148,0,26596,Ryan Moore,22
2022,148,0,34360,Patrick Reed,22
2022,148,0,27770,Camilo Villegas,22
2022,154,0,28089,Jason Day,21
2022,154,0,32816,Satoshi Kodaira,21
2022,154,0,29926,Danny Lee,21
2022,154,0,24361,Pat Perez,21
2022,154,0,53165,Doc Redman,21
2022,154,0,47856,Seth Reeves,21
2022,154,0,10381,Curtis Thompson,21
2022,161,0,25396,Kevin Na,20
2022,161,0,33486,Roger Sloan,20
2022,161,0,54783,Dylan Wu,20
2022,164,0,29289,S.Y. Noh,19
2022,164,0,48887,Matt Wallace,19
2022,164,0,47128,Richy Werenski,19
2022,164,0,45540,Jared Wolfe,19
2022,168,0,19803,Ryan Armour,18
2022,168,0,32366,Kevin Chappell,18
2022,168,0,59095,Chris Gotterup,18
2022,168,0,29974,Branden Grace,18
2022,168,0,24980,Scott Gutschewski,18
2022,168,0,36689,Brooks Koepka,18
2022,168,0,25572,Graeme McDowell,18
2022,168,0,22056,Cameron Percy,18
2022,168,0,27139,David Skinns,18
2022,168,0,27649,Brandt Snedeker,18
2022,168,0,40006,Erik van Rooyen,18
2022,179,0,30978,Kiradech Aphibarnrat,17
2022,179,0,48084,Wesley Bryan,17
2022,179,0,35110,Brett Drewitt,17
2022,179,0,32102,Rickie Fowler,17
2022,179,0,19846,Brian Gay,17
2022,179,0,30925,Dustin Johnson,17
2022,179,0,31202,William McGirt,17
2022,179,0,25198,Francesco Molinari,17
2022,179,0,56278,Matthew Wolff,17
2022,188,0,29479,Scott Brown,16
2022,188,0,26329,Louis Oosthuizen,16
2022,188,0,29484,Peter Uihlein,16
2022,188,0,28114,Dawie van der Walt,16
2022,188,0,27095,Nick Watney,16
2022,193,0,40026,Daniel Berger,15
2022,193,0,52372,Cameron Champ,15
2022,193,0,39058,Lucas Herbert,15
2022,193,0,24138,Ian Poulter,15
2022,193,0,39953,Chase Seiffert,15
2022,193,0,30110,Kyle Stanley,15
2022,199,0,22371,Aaron Baddeley,14
2022,199,0,34099,Harris English,14
2022,199,0,54655,Patrick Flavin,14
2022,199,0,46550,Brandon Hagy,14
2022,199,0,31557,Jim Herman,14
2022,199,0,54421,Garrick Higgo,14
2022,199,0,33490,Bo Hoag,14
2022,199,0,36852,Jim Knous,14
2022,207,0,28420,Ryan Brehm,13
2022,207,0,33653,Thomas Detry,13
2022,207,0,26331,Charl Schwartzel,13
2022,210,0,21209,Sergio Garcia,12
2022,210,0,33410,Andrew Landry,12
2022,212,0,34409,David Lingmerth,11
2022,212,0,33413,Ben Martin,11
2022,212,0,24140,Sean O'Hair,11
2022,212,0,27963,Chris Stroud,11
2022,212,0,23623,Bo Van Pelt,11
2022,212,0,25632,Jimmy Walker,11
2022,218,0,39436,Joshua Creel,10
2022,219,0,27895,Jonas Blixt,9
2022,219,0,29268,Bronson Burgoon,9
2022,219,0,25364,Paul Casey,9
2022,219,0,25686,Jason Dufner,9
2022,219,0,30750,Tommy Gainey,9
2022,219,0,24358,Robert Garrigus,9
2022,219,0,52686,Rasmus Hojgaard,9
2022,219,0,34213,Grayson Murray,9
2022,227,0,20593,Greg Chalmers,8
2022,227,0,52215,Robert MacIntyre,8
2022,227,0,40042,Tyler McCumber,8
2022,230,0,26758,David Hearn,7
2022,230,0,25240,D.A. Points,7
2022,230,0,25804,Bubba Watson,7
2022,233,0,28259,Sangmoon Bae,6
2022,233,0,24846,Ricky Barnes,6
2022,233,0,26499,Rafa Cabrera Bello,6
2022,233,0,47959,Bryson DeChambeau,6
2022,233,0,57362,Austin Eckroat,6
2022,233,0,34587,Chan Kim,6
2022,233,0,48051,Yannik Paul,6
2022,233,0,39328,Conrad Shindler,6
2022,233,0,21528,Henrik Stenson,6
2022,242,0,33974,Dean Burmester,5
2022,242,0,23541,Ben Crane,5
2022,242,0,54591,Ben Griffin,5
2022,242,0,39975,Michael Kim,5
2022,242,0,37378,Min Woo Lee,5
2022,242,0,39537,Chris Naegel,5
2022,242,0,49228,Keita Nakajima,5
2022,242,0,39327,Ben Silverman,5
2022,242,0,57364,Michael Thorbjornsen,5
2022,242,0,45242,Kevin Yu,5
2022,252,0,37273,Derek Ernst,4
2022,252,0,57975,Harry Hall,4
2022,252,0,23353,J.J. Henry,4
2022,252,0,46732,Rick Lamb,4
2022,252,0,45523,Thriston Lawrence,4
2022,252,0,35296,Haotong Li,4
2022,252,0,1810,Phil Mickelson,4
2022,252,0,39834,Guido Migliozzi,4
2022,252,0,57944,Andy Ogletree,4
2022,252,0,33293,Thomas Pieters,4
2022,252,0,46464,Jordan L Smith,4
2022,252,0,54364,Stephen Stallings Jr.,4
2022,252,0,27330,Josh Teater,4
2022,252,0,23788,D.J. Trahan,4
2022,266,0,56676,John Augenstein,3
2022,266,0,24507,Jason Bohn,3
2022,266,0,32070,Rafael Campos,3
2022,266,0,57492,Eugenio Chacarra,3
2022,266,0,35557,Aaron Cockerill,3
2022,266,0,39067,MJ Daffue,3
2022,266,0,25369,Jamie Donaldson,3
2022,266,0,28679,Fabián Gómez,3
2022,266,0,48372,Marcus Helligkilde,3
2022,266,0,20433,Mark Hensby,3
2022,266,0,54781,Grant Hirschman,3
2022,266,0,33461,Morgan Hoffmann,3
2022,266,0,47056,Rikuya Hoshino,3
2022,266,0,26420,Richard Johnson,3
2022,266,0,47917,Takumi Kanaya,3
2022,266,0,27408,Martin Kaymer,3
2022,266,0,50188,S.H. Kim,3
2022,266,0,32627,Espen Kofstad,3
2022,266,0,34364,David Law,3
2022,266,0,32881,Hugo León,3
2022,266,0,55509,Hurly Long,3
2022,266,0,27933,John Merrick,3
2022,266,0,35706,Niklas Norgaard Moller,3
2022,266,0,56320,Bryson Nimmer,3
2022,266,0,47679,Victor Perez,3
2022,266,0,46798,Anthony Quayle,3
2022,266,0,29476,Kyle Reifers,3
2022,266,0,48867,Matti Schmid,3
2022,266,0,26951,Johnson Wagner,3
2022,266,0,20396,Lee Westwood,3
2022,266,0,29454,Bernd Wiesberger,3
2022,297,0,52955,Ludvig Aberg,2
2022,297,0,52096,Adri Arnaus,2
2022,297,0,30996,Mark Baldwin,2
2022,297,0,33803,Lucas Bjerregaard,2
2022,297,0,34310,Alexander Björk,2
2022,297,0,45836,Richard Bland,2
2022,297,0,60004,Jacob Bridgeman,2
2022,297,0,36837,Julien Brun,2
2022,297,0,21753,Brian Davis,2
2022,297,0,55412,Mickey DeMorat,2
2022,297,0,35376,Roberto Díaz,2
2022,297,0,29954,Robert Dinwiddie,2
2022,297,0,29936,Ryan Fox,2
2022,297,0,10809,Jim Furyk,2
2022,297,0,26503,Alfredo Garcia-Heredia,2
2022,297,0,46594,Ricardo Gouveia,2
2022,297,0,52453,Nicolai Hojgaard,2
2022,297,0,32775,Shugo Imahira,2
2022,297,0,36514,Yuki Inamori,2
2022,297,0,27747,Hiroshi Iwata,2
2022,297,0,31138,Scott Jamieson,2
2022,297,0,48018,Sadom Kaewkanjana,2
2022,297,0,48632,Yuto Katsuragawa,2
2022,297,0,50323,Minkyu Kim,2
2022,297,0,29370,Mikko Korhonen,2
2022,297,0,47461,Andrew Kozan,2
2022,297,0,35104,Tom Lewis,2
2022,297,0,51441,KK Limbhasut,2
2022,297,0,1706,Davis Love III,2
2022,297,0,24490,George McNeill,2
2022,297,0,58944,Blake McShea,2
2022,297,0,33674,Adrian Meronk,2
2022,297,0,55789,Taylor Montgomery,2
2022,297,0,29256,James Morrison,2
2022,297,0,52322,John Murphy,2
2022,297,0,32344,Lukas Nemecz,2
2022,297,0,33968,Thorbjørn Olesen,2
2022,297,0,39262,Alvaro Ortiz,2
2022,297,0,58849,Turk Pettit,2
2022,297,0,27556,Ted Potter Jr.,2
2022,297,0,58594,Spencer Ralston,2
2022,297,0,25562,Andres Romero,2
2022,297,0,50057,Robin Roussel,2
2022,297,0,31569,Jason Scrivener,2
2022,297,0,49801,Preston Stanley,2
2022,297,0,48929,Santiago Tarrio,2
2022,297,0,58168,Davis Thompson,2
2022,297,0,27140,Justin Walters,2
2022,297,0,33936,Gunner Wiebe,2
2022,297,0,47579,Kyle Wilshire,2
2022,347,0,33948,Byeong Hun An,1
2022,347,0,45194,Marcus Armitage,1
2022,347,0,21407,Arjun Atwal,1
2022,347,0,60369,Sam Bairstow,1
2022,347,0,32334,Charlie Beljan,1
2022,347,0,39043,Juan Carlos Benitez,1
2022,347,0,27958,Ryan Blaum,1
2022,347,0,63342,Barclay Brown,1
2022,347,0,1139,Olin Browne,1
2022,347,0,26500,Alejandro Cañizares,1
2022,347,0,48898,David Carey,1
2022,347,0,52444,Filippo Celli,1
2022,347,0,24357,K.J. Choi,1
2022,347,0,24494,Erik Compton,1
2022,347,0,47154,Martin Contini,1
2022,347,0,39524,Sean Crocker,1
2022,347,0,58605,Quade Cummins,1
2022,347,0,49533,James Hart du Preez,1
2022,347,0,28307,Matt Every,1
2022,347,0,50223,Ewen Ferguson,1
2022,347,0,36634,JD Fernandez,1
2022,347,0,48098,Sebastian Garcia Rodriguez,1
2022,347,0,28125,Josh Geary,1
2022,347,0,6643,Paul Goydos,1
2022,347,0,51414,Brent Grant,1
2022,347,0,31273,Gavin Kyle Green,1
2022,347,0,35539,Luke Guthrie,1
2022,347,0,47987,Cole Hammer,1
2022,347,0,52462,Chase Hanna,1
2022,347,0,28938,Justin Harding,1
2022,347,0,20766,Padraig Harrington,1
2022,347,0,35778,Kazuki Higa,1
2022,347,0,51287,Ryo Hisatsune,1
2022,347,0,57869,Benjamin James,1
2022,347,0,61560,Aaron Jarvis,1
2022,347,0,55955,Matthew Jordan,1
2022,347,0,56249,Peter Jung,1
2022,347,0,27899,Rikard Karlberg,1
2022,347,0,46879,Naoyuki Kataoka,1
2022,347,0,8075,Jerry Kelly,1
2022,347,0,52091,Blake Kennedy,1
2022,347,0,23802,Brad Kennedy,1
2022,347,0,30957,Maximilian Kieffer,1
2022,347,0,47842,Hanbyeol Kim,1
2022,347,0,34500,Ryosuke Kinoshita,1
2022,347,0,22986,Søren Kjeldsen,1
2022,347,0,33689,Jinichiro Kozuma,1
2022,347,0,46930,Jaekyeong Lee,1
2022,347,0,25799,Niklas Lemke,1
2022,347,0,37447,Zander Lombard,1
2022,347,0,29772,Michael Lorenzo-Vera,1
2022,347,0,29461,Jamie Lovemark,1
2022,347,0,54190,Richard Mansell,1
2022,347,0,59872,Brad Marek,1
2022,347,0,51491,Brandon Matthews,1
2022,347,0,52341,Andrew McCain,1
2022,347,0,10375,Sean McCarty,1
2022,347,0,23091,Alan Morin,1
2022,347,0,28593,Jesse Mueller,1
2022,347,0,28521,Ryutaro Nagano,1
2022,347,0,29275,Naoto Nakanishi,1
2022,347,0,45729,Drew Nesbitt,1
2022,347,0,26328,Shaun Norris,1
2022,347,0,48933,Ryuichi Oiwa,1
2022,347,0,47235,Garrett Okamura,1
2022,347,0,34575,Adrian Otaegui,1
2022,347,0,31016,Tomoharu Otsuki,1
2022,347,0,34414,Chris Paisley,1
2022,347,0,59160,John Pak,1
2022,347,0,28723,John Parry,1
2022,347,0,48153,Matthieu Pavon,1
2022,347,0,63307,Nathan Petronzio,1
2022,347,0,33196,Carlos Pigem,1
2022,347,0,59164,James Piot,1
2022,347,0,63011,Quinn Riley,1
2022,347,0,33568,Kalle Samooja,1
2022,347,0,31242,Marcel Schneider,1
2022,347,0,49022,Yoseop Seo,1
2022,347,0,39113,Shubhankar Sharma,1
2022,347,0,52583,Sanghun Shin,1
2022,347,0,23481,Marcel Siem,1
2022,347,0,31225,Joel Sjöholm,1
2022,347,0,46405,Sebastian Soderberg,1
2022,347,0,55893,Sam Stevens,1
2022,347,0,45396,Tomoyasu Sugiyama,1
2022,347,0,50493,Justin Suh,1
2022,347,0,45478,Julian Suri,1
2022,347,0,50584,Connor Syme,1
2022,347,0,35261,Miguel Tabuena,1
2022,347,0,8385,Omar Uresti,1
2022,347,0,52666,Sami Valimaki,1
2022,347,0,45227,Lars Van Meijel,1
2022,347,0,35181,Daniel van Tonder,1
2022,347,0,63123,Travis Vick,1
2022,347,0,34126,Scott Vincent,1
2022,347,0,55940,Andrew Wilson,1
2022,347,0,27506,Oliver Wilson,1
2022,347,0,8793,Tiger Woods,1
2022,347,0,33870,Ashun Wu,1
2022,347,0,29939,Fabrizio Zanotti,1
2024,1,0,54591,Ben Griffin,61
2024,2,0,51349,Nico Echavarria,54
2024,2,0,36801,Mark Hubbard,54
2024,4,0,55893,Sam Stevens,53
2024,5,0,35532,Tom Hoge,52
2024,5,0,46442,Maverick McNealy,52
2024,7,0,52375,Doug Ghim,51
2024,8,0,28252,Seamus Power,50
2024,8,0,48081,Xander Schauffele,50
2024,10,0,47591,Eric Cole,49
2024,10,0,51287,Ryo Hisatsune,49
2024,10,0,40162,Justin Lower,49
2024,10,0,39546,Keith Mitchell,49
2024,10,0,46046,Scottie Scheffler,49
2024,10,0,51634,Sahith Theegala,49
2024,16,0,60004,Jacob Bridgeman,48
2024,16,0,35506,Mackenzie Hughes,48
2024,16,0,57900,Chandler Phillips,48
2024,16,0,36699,Patrick Rodgers,48
2024,16,0,58168,Davis Thompson,48
2024,16,0,52513,Carson Young,48
2024,22,0,57975,Harry Hall,47
2024,22,0,51696,Rico Hoey,47
2024,22,0,35461,Beau Hossler,47
2024,22,0,50188,S.H. Kim,47
2024,22,0,51997,Andrew Novak,47
2024,27,0,29725,Tony Finau,46
2024,27,0,51977,Max Greyserman,46
2024,29,0,54628,Lee Hodges,45
2024,29,0,46414,Aaron Rai,45
2024,31,0,56630,Akshay Bhatia,44
2024,31,0,25900,Lucas Glover,44
2024,31,0,39971,Sungjae Im,44
2024,31,0,39975,Michael Kim,44
2024,31,0,40115,Adam Svensson,44
2024,36,0,57362,Austin Eckroat,43
2024,36,0,34099,Harris English,43
2024,36,0,29420,Billy Horschel,43
2024,36,0,32791,K.H. Lee,43
2024,36,0,49771,J.T. Poston,43
2024,41,0,37455,Si Woo Kim,42
2024,41,0,55182,Tom Kim,42
2024,41,0,59143,Mac Meissner,42
2024,41,0,39324,J.J. Spaun,42
2024,41,0,27064,Jhonattan Vegas,42
2024,41,0,54783,Dylan Wu,42
2024,41,0,45242,Kevin Yu,42
2024,48,0,47504,Sam Burns,41
2024,48,0,34076,Joel Dahmen,41
2024,48,0,27644,Brian Harman,41
2024,48,0,36799,Stephan Jaeger,41
2024,48,0,34587,Chan Kim,41
2024,48,0,49947,Taylor Moore,41
2024,48,0,39327,Ben Silverman,41
2024,55,0,47993,Denny McCarthy,40
2024,55,0,50525,Collin Morikawa,40
2024,55,0,51890,Greyson Sigg,40
2024,55,0,40006,Erik van Rooyen,40
2024,55,0,51894,Vince Whaley,40
2024,60,0,39997,Corey Conners,39
2024,60,0,48117,Kurt Kitayama,39
2024,60,0,27936,Martin Laird,39
2024,60,0,40250,Taylor Pendrith,39
2024,60,0,37275,Sam Ryder,39
2024,60,0,33448,Justin Thomas,39
2024,66,0,40026,Daniel Berger,38
2024,66,0,34255,Joseph Bramlett,38
2024,66,0,54576,Patrick Fishburn,38
2024,66,0,30163,Henrik Norlander,38
2024,66,0,27139,David Skinns,38
2024,66,0,46340,Alex Smalley,38
2024,72,0,52955,Ludvig Åberg,37
2024,72,0,40058,Zac Blair,37
2024,72,0,34098,Russell Henley,37
2024,72,0,36884,Ben Kohles,37
2024,72,0,47983,Chad Ramey,37
2024,72,0,25493,Nick Taylor,37
2024,72,0,30927,Brendon Todd,37
2024,79,0,33948,Byeong Hun An,36
2024,79,0,51766,Wyndham Clark,36
2024,79,0,28089,Jason Day,36
2024,79,0,59095,Chris Gotterup,36
2024,79,0,31646,Emiliano Grillo,36
2024,79,0,52215,Robert MacIntyre,36
2024,79,0,28237,Rory McIlroy,36
2024,79,0,34256,Andrew Putnam,36
2024,79,0,48867,Matti Schmid,36
2024,79,0,46441,Robby Shelton,36
2024,89,0,35310,Lanto Griffin,35
2024,89,0,33399,Adam Hadwin,35
2024,89,0,30926,Chris Kirk,35
2024,89,0,27129,Luke List,35
2024,89,0,32839,Hideki Matsuyama,35
2024,89,0,52374,Brandon Wu,35
2024,95,0,45522,Christiaan Bezuidenhout,34
2024,95,0,33141,Keegan Bradley,34
2024,95,0,59836,Pierceson Coody,34
2024,95,0,54421,Garrick Higgo,34
2024,95,0,60067,Joe Highsmith,34
2024,95,0,37378,Min Woo Lee,34
2024,95,0,27349,Alex Noren,34
2024,95,0,24502,Adam Scott,34
2024,95,0,50493,Justin Suh,34
2024,104,0,33653,Thomas Detry,33
2024,104,0,29936,Ryan Fox,33
2024,104,0,12716,Charley Hoffman,33
2024,104,0,33204,Shane Lowry,33
2024,104,0,50484,Hayden Springer,33
2024,109,0,52514,Trace Crowe,32
2024,109,0,45157,Cam Davis,32
2024,109,0,32102,Rickie Fowler,32
2024,109,0,47988,Nick Hardy,32
2024,109,0,32757,Patton Kizzire,32
2024,109,0,36871,Matt NeSmith,32
2024,109,0,47679,Victor Perez,32
2024,109,0,34046,Jordan Spieth,32
2024,109,0,57366,Cameron Young,32
2024,118,0,30911,Tommy Fleetwood,31
2024,118,0,38991,Alejandro Tosti,31
2024,118,0,48887,Matt Wallace,31
2024,118,0,31323,Gary Woodland,31
2024,122,0,35450,Patrick Cantlay,30
2024,122,0,40098,Matt Fitzpatrick,30
2024,122,0,23108,Matt Kuchar,30
2024,122,0,28775,Nate Lashley,30
2024,122,0,32640,Troy Merritt,30
2024,122,0,26596,Ryan Moore,30
2024,122,0,47347,Adam Schenk,30
2024,129,0,50497,Adrien Dumont de Chassart,29
2024,129,0,34563,Chesson Hadley,29
2024,129,0,46717,Viktor Hovland,29
2024,129,0,33486,Roger Sloan,29
2024,129,0,27214,Kevin Streelman,29
2024,129,0,47483,Will Zalatoris,29
2024,135,0,45609,Tyler Duncan,28
2024,135,0,39977,Max Homa,28
2024,135,0,48153,Matthieu Pavon,28
2024,138,0,33408,Tyson Alexander,27
2024,138,0,55708,Hayden Buckley,27
2024,138,0,59866,Nick Dunlap,27
2024,138,0,34466,Peter Malnati,27
2024,138,0,29908,C.T. Pan,27
2024,143,0,22371,Aaron Baddeley,26
2024,143,0,32367,Jorge Campillo,26
2024,143,0,32366,Kevin Chappell,26
2024,143,0,47420,Jake Knapp,26
2024,143,0,46113,Ryan McCormick,26
2024,143,0,26476,Chez Reavie,26
2024,143,0,32333,Kevin Tway,26
2024,143,0,48319,Tom Whitney,26
2024,151,0,34021,Bud Cauley,25
2024,151,0,36326,David Lipsky,25
2024,151,0,55789,Taylor Montgomery,25
2024,151,0,49960,Sepp Straka,25
2024,155,0,48084,Wesley Bryan,24
2024,155,0,47995,Davis Riley,24
2024,155,0,50095,Austin Smotherman,24
2024,155,0,52666,Sami Valimaki,24
2024,159,0,32070,Rafael Campos,23
2024,159,0,24024,Zach Johnson,23
2024,159,0,22405,Justin Rose,23
2024,162,0,20229,Stewart Cink,22
2024,162,0,47663,Kevin Dougherty,22
2024,162,0,29535,Brice Garnett,22
2024,162,0,48699,Callum Tarren,22
2024,166,0,52372,Cameron Champ,21
2024,166,0,59442,Parker Coody,21
2024,166,0,29289,S.Y. Noh,21
2024,166,0,55454,Carl Yuan,21
2024,170,0,66743,Luke Clanton,20
2024,170,0,51600,Jimmy Stanger,20
2024,172,0,56149,Wilson Furr,19
2024,172,0,56762,Will Gordon,19
2024,172,0,33968,Thorbjørn Olesen,19
2024,172,0,23320,Ryan Palmer,19
2024,172,0,27649,Brandt Snedeker,19
2024,177,0,52453,Nicolai Højgaard,18
2024,177,0,35879,Kelly Kraft,18
2024,177,0,25818,Scott Piercy,18
2024,177,0,48119,Ben Taylor,18
2024,177,0,57364,Michael Thorbjornsen,18
2024,182,0,33413,Ben Martin,17
2024,183,0,34310,Alexander Björk,16
2024,183,0,54328,Norman Xiong,16
2024,185,0,37212,Paul Barjon,15
2024,185,0,34374,Erik Barnes,15
2024,185,0,63807,Neal Shipley,15
2024,188,0,32448,James Hahn,14
2024,188,0,29478,Kevin Kisner,14
2024,188,0,34213,Grayson Murray,14
2024,188,0,29221,Webb Simpson,14
2024,188,0,27330,Josh Teater,14
2024,188,0,35617,Martin Trainer,14
2024,194,0,27770,Camilo Villegas,13
2024,195,0,47079,Harrison Endycott,12
2024,195,0,24924,Bill Haas,12
