YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 4 HOLES,TOTAL HOLE OUTS
2006,19,0,1948,Tim Petrovic,2,957,1
2006,19,0,23497,Tag Ridings,2,1053,2
2006,19,0,20127,Chris Riley,2,863,2
2006,19,0,7013,Wes Short Jr.,2,1003,1
2006,19,0,6595,Kevin Sutherland,2,1005,1
2006,19,0,23325,Vaughn Taylor,2,940,1
2006,19,0,2214,Kirk Triplett,2,588,2
2006,19,0,2223,Bob Tway,2,827,2
2006,19,0,8793,Tiger Woods,2,546,0
2006,55,0,1024,Billy Andrade,1,777,1
2006,55,0,22371,Aaron Baddeley,1,811,1
2006,55,0,10505,Shane Bertsch,1,1068,1
2006,55,0,8123,Jeff Brehaut,1,999,1
2006,55,0,1132,Mark Brooks,1,929,1
2006,55,0,1139,Olin Browne,1,1115,1
2006,55,0,12510,Chad Campbell,1,929,1
2006,55,0,20472,Alex Cejka,1,965,1
2006,55,0,24357,K.J. Choi,1,988,1
2006,55,0,20850,Daniel Chopra,1,1111,1
2006,55,0,20229,Stewart Cink,1,956,1
2006,55,0,23135,Tim Clark,1,818,1
2006,55,0,1219,John Cook,1,707,1
2006,55,0,11123,Chris Couch,1,788,1
2006,55,0,23541,Ben Crane,1,844,1
2006,55,0,6251,Chris DiMarco,1,831,0
2006,55,0,23409,James Driscoll,1,853,1
2006,55,0,9011,David Duval,1,739,1
2006,55,0,6522,Ernie Els,1,680,0
2006,55,0,1320,Bob Estes,1,903,1
2006,55,0,1329,Brad Faxon,1,828,1
2006,55,0,1381,Fred Funk,1,1125,1
2006,55,0,21209,Sergio Garcia,1,577,0
2006,55,0,22892,Jason Gore,1,881,0
2006,55,0,6643,Paul Goydos,1,755,1
2006,55,0,24924,Bill Haas,1,1007,0
2006,55,0,6575,Dudley Hart,1,894,1
2006,55,0,8537,J.P. Hayes,1,579,1
2006,55,0,27141,J.B. Holmes,1,820,0
2006,55,0,1577,Lee Janzen,1,821,1
2006,55,0,8075,Jerry Kelly,1,1046,1
2006,55,0,1619,Skip Kendall,1,753,1
2006,55,0,10565,Ian Leggatt,1,801,1
2006,55,0,10860,Justin Leonard,1,857,1
2006,55,0,1707,Steve Lowery,1,1016,1
2006,55,0,1761,Len Mattiace,1,620,1
2006,55,0,1766,Billy Mayfair,1,1001,1
2006,55,0,1810,Phil Mickelson,1,714,0
2006,55,0,28475,Jeff Overton,1,997,1
2006,55,0,20691,Greg Owen,1,787,1
2006,55,0,21959,Ted Purdy,1,1055,1
2006,55,0,7749,Brett Quigley,1,1120,0
2006,55,0,21660,Jason Schultz,1,789,1
2006,55,0,22548,Patrick Sheehan,1,1057,1
2006,55,0,6567,Vijay Singh,1,1066,1
2006,55,0,2104,Jeff Sluman,1,1057,0
2006,55,0,11011,Mike Sposa,1,687,0
2006,55,0,8375,Paul Stankowski,1,744,1
2006,55,0,6527,Steve Stricker,1,658,0
2006,55,0,23307,Roger Tambellini,1,639,1
2006,55,0,28780,Nicholas Thompson,1,983,1
2006,55,0,23623,Bo Van Pelt,1,1077,1
2006,55,0,12755,Vance Veazey,1,620,1
2006,55,0,27770,Camilo Villegas,1,992,1
2006,55,0,25632,Jimmy Walker,1,624,1
2006,55,0,27095,Nick Watney,1,989,1
2006,55,0,25804,Bubba Watson,1,823,1
2006,55,0,23322,Brett Wetterich,1,860,1
2006,55,0,21878,Mark Wilson,1,793,1
2007,1,0,20104,Ken Duke,4,1201,3
2007,1,0,2239,Scott Verplank,4,907,2
2007,3,0,24357,K.J. Choi,3,937,3
2007,3,0,21350,Ryuji Imada,3,1115,3
2007,3,0,1945,Kenny Perry,3,899,3
2007,6,0,20098,Stuart Appleby,2,806,1
2007,6,0,23048,Eric Axley,2,1155,2
2007,6,0,23614,Rich Beem,2,972,2
2007,6,0,21753,Brian Davis,2,1089,2
2007,6,0,25900,Lucas Glover,2,1040,2
2007,6,0,20105,Jeff Gove,2,1095,1
2007,6,0,1577,Lee Janzen,2,697,2
2007,6,0,12705,Cliff Kresge,2,1163,2
2007,6,0,1707,Steve Lowery,2,790,2
2007,6,0,26881,Jarrod Lyle,2,829,2
2007,6,0,24781,Hunter Mahan,2,1012,2
2007,6,0,21470,Daisuke Maruyama,2,931,2
2007,6,0,24490,George McNeill,2,1017,1
2007,6,0,21949,Joe Ogilvie,2,1099,1
2007,6,0,23320,Ryan Palmer,2,969,1
2007,6,0,20572,Rod Pampling,2,1004,2
2007,6,0,7749,Brett Quigley,2,852,2
2007,6,0,2101,Joey Sindelar,2,787,2
2007,6,0,6527,Steve Stricker,2,890,2
2007,6,0,23623,Bo Van Pelt,2,1133,1
2007,6,0,20160,Charlie Wi,2,958,0
2007,27,0,6197,Michael Allen,1,791,1
2007,27,0,20498,Briny Baird,1,1236,1
2007,27,0,21646,David Branshaw,1,883,0
2007,27,0,8123,Jeff Brehaut,1,627,1
2007,27,0,1157,Tom Byrum,1,534,1
2007,27,0,12510,Chad Campbell,1,997,1
2007,27,0,20472,Alex Cejka,1,855,1
2007,27,0,20850,Daniel Chopra,1,1123,1
2007,27,0,23135,Tim Clark,1,700,1
2007,27,0,20623,Gavin Coles,1,931,1
2007,27,0,11123,Chris Couch,1,818,1
2007,27,0,1249,John Daly,1,646,0
2007,27,0,6034,Marco Dawson,1,785,1
2007,27,0,23638,Brendon de Jonge,1,811,1
2007,27,0,6251,Chris DiMarco,1,842,1
2007,27,0,6522,Ernie Els,1,648,1
2007,27,0,21805,Harrison Frazar,1,947,1
2007,27,0,1381,Fred Funk,1,726,1
2007,27,0,24358,Robert Garrigus,1,1015,1
2007,27,0,19846,Brian Gay,1,1153,1
2007,27,0,20574,Mathew Goggin,1,1043,0
2007,27,0,21806,Paul Gow,1,749,1
2007,27,0,6643,Paul Goydos,1,642,0
2007,27,0,24924,Bill Haas,1,997,1
2007,27,0,27141,J.B. Holmes,1,765,0
2007,27,0,22378,Trevor Immelman,1,748,0
2007,27,0,24024,Zach Johnson,1,821,1
2007,27,0,10733,Kent Jones,1,1027,1
2007,27,0,7547,Craig Kanada,1,1169,1
2007,27,0,8075,Jerry Kelly,1,1124,1
2007,27,0,23108,Matt Kuchar,1,922,1
2007,27,0,1677,Tom Lehman,1,684,1
2007,27,0,10860,Justin Leonard,1,1048,1
2007,27,0,11032,Frank Lickliter II,1,1031,1
2007,27,0,24912,Will MacKenzie,1,1084,1
2007,27,0,1724,Jeff Maggert,1,850,1
2007,27,0,12680,Shigeki Maruyama,1,915,1
2007,27,0,27120,Troy Matteson,1,945,0
2007,27,0,1766,Billy Mayfair,1,1069,0
2007,27,0,1810,Phil Mickelson,1,778,1
2007,27,0,26596,Ryan Moore,1,991,1
2007,27,0,25396,Kevin Na,1,899,1
2007,27,0,20628,Arron Oberholser,1,759,1
2007,27,0,1928,Corey Pavin,1,876,1
2007,27,0,24361,Pat Perez,1,947,0
2007,27,0,1941,Tom Pernice Jr.,1,1133,1
2007,27,0,24138,Ian Poulter,1,662,1
2007,27,0,21959,Ted Purdy,1,1093,0
2007,27,0,28486,Michael Putnam,1,1047,0
2007,27,0,22913,John Rollins,1,1108,1
2007,27,0,2036,Jim Rutledge,1,633,1
2007,27,0,23621,Rory Sabbatini,1,874,1
2007,27,0,20645,John Senden,1,1054,1
2007,27,0,6567,Vijay Singh,1,1108,1
2007,27,0,22293,Heath Slocum,1,1106,1
2007,27,0,27649,Brandt Snedeker,1,1152,1
2007,27,0,22295,Darron Stiles,1,701,1
2007,27,0,6595,Kevin Sutherland,1,911,1
2007,27,0,12714,Chris Tidland,1,628,1
2007,27,0,2206,David Toms,1,859,1
2007,27,0,27095,Nick Watney,1,939,1
2007,27,0,25804,Bubba Watson,1,850,0
2007,27,0,26289,Boo Weekley,1,1116,1
2007,27,0,10423,Mike Weir,1,893,1
2007,27,0,21878,Mark Wilson,1,939,1
2007,27,0,8793,Tiger Woods,1,668,0
2000,1,0,6809,Bob Burns,4,930,0
2000,1,0,1810,Phil Mickelson,4,858,0
2000,3,0,1063,Ben Bates,3,1085,0
2000,3,0,23125,Brad Elder,3,1136,0
2000,3,0,20043,Edward Fryatt,3,1018,0
2000,3,0,10201,Matt Gogel,3,866,0
2000,3,0,2170,Hal Sutton,3,948,0
2000,8,0,1024,Billy Andrade,2,895,0
2000,8,0,12652,Cameron Beckman,2,848,0
2000,8,0,1098,Jay Don Blake,2,976,0
2000,8,0,6014,Eric Booker,2,882,0
2000,8,0,1139,Olin Browne,2,1038,0
2000,8,0,1161,Mark Calcavecchia,2,978,0
2000,8,0,24357,K.J. Choi,2,920,0
2000,8,0,12388,Michael Clark II,2,828,0
2000,8,0,1203,Russ Cochran,2,728,0
2000,8,0,6522,Ernie Els,2,744,0
2000,8,0,1376,Bob Friend,2,960,0
2000,8,0,1388,Robert Gamez,2,794,0
2000,8,0,12645,Brent Geiberger,2,790,0
2000,8,0,1418,Bill Glasson,2,952,0
2000,8,0,6575,Dudley Hart,2,762,0
2000,8,0,21007,Gabriel Hjertstedt,2,868,0
2000,8,0,6315,Pete Jordan,2,1064,0
2000,8,0,6012,Greg Kraft,2,1106,0
2000,8,0,1723,Andrew Magee,2,748,0
2000,8,0,8547,John Maginnes,2,1028,0
2000,8,0,1766,Billy Mayfair,2,915,0
2000,8,0,1797,Rocco Mediate,2,805,0
2000,8,0,6515,Shaun Micheel,2,944,0
2000,8,0,6140,Sean Murphy,2,1041,0
2000,8,0,1926,Steve Pate,2,981,0
2000,8,0,1927,Dennis Paulson,2,842,0
2000,8,0,1938,David Peoples,2,1034,0
2000,8,0,10912,Craig Perks,2,844,0
2000,8,0,7749,Brett Quigley,2,672,0
2000,8,0,6567,Vijay Singh,2,990,0
2000,8,0,11011,Mike Sposa,2,763,0
2000,8,0,2131,Mike Springer,2,839,0
2000,8,0,8793,Tiger Woods,2,810,0
2000,41,0,1014,Fulton Allem,1,777,0
2000,41,0,10885,Robert Allenby,1,1022,0
2000,41,0,20098,Stuart Appleby,1,880,0
2000,41,0,1035,Tommy Armour III,1,930,0
2000,41,0,1042,Paul Azinger,1,776,0
2000,41,0,20099,Doug Barron,1,858,0
2000,41,0,20029,Notah Begay III,1,858,0
2000,41,0,1093,Ronnie Black,1,815,0
2000,41,0,1116,Michael Bradley,1,748,0
2000,41,0,23656,Jason Caron,1,784,0
2000,41,0,1175,Jim Carter,1,995,0
2000,41,0,1191,Barry Cheesman,1,970,0
2000,41,0,19822,Bobby Cochran,1,794,0
2000,41,0,1219,John Cook,1,923,0
2000,41,0,1226,Fred Couples,1,730,0
2000,41,0,11653,Paul Curry,1,656,0
2000,41,0,6251,Chris DiMarco,1,1197,0
2000,41,0,6036,Scott Dunlap,1,1126,0
2000,41,0,1323,Brad Fabel,1,903,0
2000,41,0,12823,Carlos Franco,1,902,0
2000,41,0,21805,Harrison Frazar,1,729,0
2000,41,0,1374,Robin Freeman,1,1030,0
2000,41,0,10809,Jim Furyk,1,1030,0
2000,41,0,19846,Brian Gay,1,1024,0
2000,41,0,1408,Kelly Gibson,1,846,0
2000,41,0,20574,Mathew Goggin,1,936,0
2000,41,0,6088,Steve Gotsche,1,924,0
2000,41,0,6643,Paul Goydos,1,1028,0
2000,41,0,10117,Bob Heintz,1,882,0
2000,41,0,12449,Ryan Howison,1,830,0
2000,41,0,1549,Mike Hulbert,1,831,0
2000,41,0,6573,Brandt Jobe,1,915,0
2000,41,0,1599,Steve Jones,1,755,0
2000,41,0,8075,Jerry Kelly,1,1150,0
2000,41,0,8993,Franklin Langham,1,939,0
2000,41,0,1706,Davis Love III,1,984,0
2000,41,0,1707,Steve Lowery,1,1092,0
2000,41,0,12680,Shigeki Maruyama,1,916,0
2000,41,0,1761,Len Mattiace,1,1131,0
2000,41,0,10585,Scott McCarron,1,1016,0
2000,41,0,1823,Larry Mize,1,714,0
2000,41,0,12753,David Morland IV,1,888,0
2000,41,0,10457,Frank Nobilo,1,999,0
2000,41,0,21593,Keith Nolan,1,586,0
2000,41,0,21949,Joe Ogilvie,1,946,0
2000,41,0,1905,Joe Ozaki,1,554,0
2000,41,0,12660,Jesper Parnevik,1,746,0
2000,41,0,1941,Tom Pernice Jr.,1,996,0
2000,41,0,1943,Chris Perry,1,1082,0
2000,41,0,1968,Nick Price,1,668,0
2000,41,0,1996,Mike Reid,1,769,0
2000,41,0,2010,Loren Roberts,1,946,0
2000,41,0,22913,John Rollins,1,746,0
2000,41,0,23621,Rory Sabbatini,1,862,0
2000,41,0,2110,Jerry Smith,1,1054,0
2000,41,0,22064,Craig Spence,1,885,0
2000,41,0,2133,Craig Stadler,1,679,0
2000,41,0,8375,Paul Stankowski,1,754,0
2000,41,0,6527,Steve Stricker,1,636,0
2000,41,0,6595,Kevin Sutherland,1,990,0
2000,41,0,2218,Ted Tryba,1,1175,0
2000,41,0,2223,Bob Tway,1,936,0
2009,1,0,1320,Bob Estes,4,843,3
2009,1,0,28475,Jeff Overton,4,992,0
2009,1,0,22293,Heath Slocum,4,1042,4
2009,1,0,25804,Bubba Watson,4,778,4
2009,5,0,1313,Steve Elkington,3,734,3
2009,5,0,6643,Paul Goydos,3,870,2
2009,5,0,12782,Tim Herron,3,950,1
2009,5,0,12716,Charley Hoffman,3,1038,1
2009,5,0,30925,Dustin Johnson,3,904,2
2009,5,0,24024,Zach Johnson,3,1016,1
2009,5,0,27933,John Merrick,3,988,3
2009,5,0,20691,Greg Owen,3,1060,1
2009,5,0,25240,D.A. Points,3,1068,1
2009,14,0,24507,Jason Bohn,2,946,2
2009,14,0,24925,Jonathan Byrd,2,938,1
2009,14,0,12510,Chad Campbell,2,982,1
2009,14,0,20229,Stewart Cink,2,818,2
2009,14,0,23541,Ben Crane,2,1005,2
2009,14,0,20104,Ken Duke,2,920,2
2009,14,0,6522,Ernie Els,2,726,1
2009,14,0,10809,Jim Furyk,2,898,2
2009,14,0,24924,Bill Haas,2,982,0
2009,14,0,23353,J.J. Henry,2,1074,1
2009,14,0,24503,Jeff Klauk,2,1036,2
2009,14,0,26851,Marc Leishman,2,1000,2
2009,14,0,1706,Davis Love III,2,952,2
2009,14,0,23548,Bill Lunde,2,908,1
2009,14,0,28158,Steve Marino,2,1082,2
2009,14,0,27120,Troy Matteson,2,1024,1
2009,14,0,24490,George McNeill,2,900,0
2009,14,0,24140,Sean O'Hair,2,838,1
2009,14,0,25818,Scott Piercy,2,906,1
2009,14,0,26476,Chez Reavie,2,888,2
2009,14,0,20127,Chris Riley,2,844,1
2009,14,0,29221,Webb Simpson,2,1014,2
2009,14,0,6567,Vijay Singh,2,764,1
2009,14,0,6595,Kevin Sutherland,2,1010,0
2009,14,0,27770,Camilo Villegas,2,785,2
2009,14,0,25632,Jimmy Walker,2,797,2
2009,14,0,23349,Charles Warren,2,668,2
2009,14,0,8793,Tiger Woods,2,676,2
2009,42,0,22371,Aaron Baddeley,1,702,1
2009,42,0,20498,Briny Baird,1,970,1
2009,42,0,7223,Brian Bateman,1,590,1
2009,42,0,23614,Rich Beem,1,826,1
2009,42,0,20070,Matt Bettencourt,1,1058,0
2009,42,0,1132,Mark Brooks,1,588,1
2009,42,0,1142,Bart Bryant,1,638,1
2009,42,0,1161,Mark Calcavecchia,1,776,0
2009,42,0,20593,Greg Chalmers,1,926,0
2009,42,0,1226,Fred Couples,1,582,1
2009,42,0,21753,Brian Davis,1,1126,1
2009,42,0,8931,Glen Day,1,850,0
2009,42,0,28089,Jason Day,1,654,0
2009,42,0,6251,Chris DiMarco,1,1066,1
2009,42,0,25686,Jason Dufner,1,968,1
2009,42,0,31416,Derek Fathauer,1,678,1
2009,42,0,21805,Harrison Frazar,1,1022,1
2009,42,0,22892,Jason Gore,1,794,1
2009,42,0,23718,Nathan Green,1,1136,1
2009,42,0,27141,J.B. Holmes,1,804,1
2009,42,0,29718,Anthony Kim,1,816,1
2009,42,0,30711,Colt Knost,1,762,0
2009,42,0,23108,Matt Kuchar,1,876,1
2009,42,0,27936,Martin Laird,1,782,1
2009,42,0,10860,Justin Leonard,1,1002,0
2009,42,0,26695,Michael Letzig,1,1031,1
2009,42,0,20634,Peter Lonard,1,936,1
2009,42,0,1707,Steve Lowery,1,890,1
2009,42,0,26881,Jarrod Lyle,1,700,1
2009,42,0,1766,Billy Mayfair,1,896,1
2009,42,0,10585,Scott McCarron,1,980,1
2009,42,0,1810,Phil Mickelson,1,678,1
2009,42,0,23320,Ryan Palmer,1,838,0
2009,42,0,20572,Rod Pampling,1,766,1
2009,42,0,1928,Corey Pavin,1,784,1
2009,42,0,1941,Tom Pernice Jr.,1,866,1
2009,42,0,1945,Kenny Perry,1,996,1
2009,42,0,25345,Carl Pettersson,1,948,1
2009,42,0,24138,Ian Poulter,1,606,1
2009,42,0,6539,Rick Price,1,568,0
2009,42,0,7749,Brett Quigley,1,988,1
2009,42,0,23497,Tag Ridings,1,548,1
2009,42,0,22913,John Rollins,1,980,1
2009,42,0,25562,Andres Romero,1,622,0
2009,42,0,22405,Justin Rose,1,768,1
2009,42,0,23621,Rory Sabbatini,1,866,1
2009,42,0,22548,Patrick Sheehan,1,550,1
2009,42,0,27649,Brandt Snedeker,1,880,1
2009,42,0,26679,Kevin Stadler,1,702,0
2009,42,0,27214,Kevin Streelman,1,1066,1
2009,42,0,6527,Steve Stricker,1,852,1
2009,42,0,27963,Chris Stroud,1,963,1
2009,42,0,23325,Vaughn Taylor,1,966,1
2009,42,0,28780,Nicholas Thompson,1,1022,1
2009,42,0,23788,D.J. Trahan,1,1038,0
2009,42,0,23623,Bo Van Pelt,1,1076,1
2009,42,0,2239,Scott Verplank,1,980,1
2009,42,0,25919,Brian Vranesh,1,554,0
2009,42,0,26498,Matt Weibring,1,710,1
2009,42,0,20160,Charlie Wi,1,992,1
2009,42,0,12602,Dean Wilson,1,866,1
2009,42,0,21878,Mark Wilson,1,1074,1
2009,42,0,24663,Y.E. Yang,1,898,1
2017,1,0,27129,Luke List,7,1054,3
2017,2,0,29720,Andres Gonzales,4,744,3
2017,2,0,26851,Marc Leishman,4,1002,0
2017,4,0,33141,Keegan Bradley,3,1102,3
2017,4,0,25364,Paul Casey,3,980,2
2017,4,0,27436,Graham DeLaet,3,822,2
2017,4,0,28307,Matt Every,3,760,3
2017,4,0,32102,Rickie Fowler,3,832,1
2017,4,0,33399,Adam Hadwin,3,1049,3
2017,4,0,12716,Charley Hoffman,3,1167,2
2017,4,0,33461,Morgan Hoffmann,3,961,3
2017,4,0,27141,J.B. Holmes,3,823,1
2017,4,0,27936,Martin Laird,3,887,3
2017,4,0,32839,Hideki Matsuyama,3,822,2
2017,4,0,25198,Francesco Molinari,3,778,2
2017,4,0,25396,Kevin Na,3,896,1
2017,4,0,29476,Kyle Reifers,3,945,2
2017,4,0,48081,Xander Schauffele,3,1023,2
2017,4,0,29518,Brendan Steele,3,906,3
2017,4,0,33448,Justin Thomas,3,862,1
2017,4,0,37189,Harold Varner III,3,1074,3
2017,4,0,26289,Boo Weekley,3,792,2
2017,23,0,40026,Daniel Berger,2,944,2
2017,23,0,40058,Zac Blair,2,1073,2
2017,23,0,40009,Dominic Bozzelli,2,699,1
2017,23,0,28420,Ryan Brehm,2,843,2
2017,23,0,48084,Wesley Bryan,2,998,0
2017,23,0,32366,Kevin Chappell,2,963,1
2017,23,0,47959,Bryson DeChambeau,2,978,1
2017,23,0,35110,Brett Drewitt,2,569,2
2017,23,0,25686,Jason Dufner,2,904,2
2017,23,0,29725,Tony Finau,2,1133,2
2017,23,0,32448,James Hahn,2,1035,0
2017,23,0,27644,Brian Harman,2,1090,1
2017,23,0,36801,Mark Hubbard,2,807,2
2017,23,0,37454,Whee Kim,2,784,2
2017,23,0,35879,Kelly Kraft,2,776,1
2017,23,0,46732,Rick Lamb,2,542,1
2017,23,0,35300,Andrew Loupe,2,561,1
2017,23,0,29461,Jamie Lovemark,2,1038,2
2017,23,0,24781,Hunter Mahan,2,763,2
2017,23,0,28237,Rory McIlroy,2,526,1
2017,23,0,1810,Phil Mickelson,2,865,2
2017,23,0,26596,Ryan Moore,2,855,2
2017,23,0,22046,Geoff Ogilvy,2,787,1
2017,23,0,24361,Pat Perez,2,975,1
2017,23,0,25240,D.A. Points,2,733,2
2017,23,0,28252,Seamus Power,2,869,1
2017,23,0,35891,Cameron Smith,2,871,1
2017,23,0,34046,Jordan Spieth,2,867,2
2017,23,0,33418,Shawn Stefani,2,742,1
2017,23,0,29485,Brett Stegmaier,2,828,0
2017,23,0,25834,Daniel Summerhays,2,1017,2
2017,23,0,25493,Nick Taylor,2,1025,1
2017,55,0,33948,Byeong Hun An,1,768,0
2017,55,0,24846,Ricky Barnes,1,993,1
2017,55,0,12510,Chad Campbell,1,1062,1
2017,55,0,20593,Greg Chalmers,1,767,1
2017,55,0,23983,Luke Donald,1,525,1
2017,55,0,6522,Ernie Els,1,562,0
2017,55,0,30191,Julián Etulain,1,681,1
2017,55,0,31416,Derek Fathauer,1,813,1
2017,55,0,25191,Gonzalo Fernandez-Castaño,1,603,1
2017,55,0,28500,Martin Flores,1,883,1
2017,55,0,10809,Jim Furyk,1,541,1
2017,55,0,21209,Sergio Garcia,1,686,0
2017,55,0,28679,Fabián Gómez,1,642,1
2017,55,0,20157,Retief Goosen,1,492,1
2017,55,0,39954,Cody Gribble,1,839,0
2017,55,0,31646,Emiliano Grillo,1,940,0
2017,55,0,24924,Bill Haas,1,928,1
2017,55,0,46550,Brandon Hagy,1,839,1
2017,55,0,26758,David Hearn,1,923,0
2017,55,0,34098,Russell Henley,1,1068,0
2017,55,0,35532,Tom Hoge,1,495,1
2017,55,0,21961,Charles Howell III,1,896,0
2017,55,0,35506,Mackenzie Hughes,1,1133,1
2017,55,0,34174,John Huh,1,962,1
2017,55,0,29222,Billy Hurley III,1,871,0
2017,55,0,30925,Dustin Johnson,1,763,0
2017,55,0,24024,Zach Johnson,1,844,1
2017,55,0,26300,Matt Jones,1,613,0
2017,55,0,27974,Sung Kang,1,1115,0
2017,55,0,39975,Michael Kim,1,986,0
2017,55,0,30926,Chris Kirk,1,887,1
2017,55,0,36689,Brooks Koepka,1,878,0
2017,55,0,27466,Spencer Levin,1,923,1
2017,55,0,37278,Nicholas Lindheim,1,600,1
2017,55,0,31202,William McGirt,1,911,0
2017,55,0,46601,Trey Mullinax,1,885,0
2017,55,0,48822,Sebastián Muñoz,1,531,1
2017,55,0,24140,Sean O'Hair,1,914,0
2017,55,0,20572,Rod Pampling,1,773,1
2017,55,0,22056,Cameron Percy,1,707,0
2017,55,0,25345,Carl Pettersson,1,637,1
2017,55,0,24138,Ian Poulter,1,740,0
2017,55,0,23497,Tag Ridings,1,636,1
2017,55,0,22405,Justin Rose,1,697,1
2017,55,0,29223,Sam Saunders,1,755,0
2017,55,0,26331,Charl Schwartzel,1,650,0
2017,55,0,29221,Webb Simpson,1,1087,0
2017,55,0,39324,J.J. Spaun,1,933,0
2017,55,0,30692,Scott Stallings,1,847,1
2017,55,0,34431,Robert Streb,1,1044,1
2017,55,0,27214,Kevin Streelman,1,945,1
2017,55,0,23325,Vaughn Taylor,1,920,0
2017,55,0,33419,Cameron Tringale,1,899,0
2017,55,0,27064,Jhonattan Vegas,1,982,0
2017,55,0,27770,Camilo Villegas,1,786,1
2017,55,0,26951,Johnson Wagner,1,686,1
2017,55,0,25349,Tim Wilkinson,1,629,1
2017,55,0,31323,Gary Woodland,1,967,0
2010,1,0,23638,Brendon de Jonge,4,1216,1
2010,1,0,1577,Lee Janzen,4,830,3
2010,1,0,24502,Adam Scott,4,728,1
2010,4,0,29910,Blake Adams,3,916,3
2010,4,0,22371,Aaron Baddeley,3,1011,3
2010,4,0,23135,Tim Clark,3,920,3
2010,4,0,1766,Billy Mayfair,3,841,1
2010,4,0,28237,Rory McIlroy,3,574,1
2010,4,0,1797,Rocco Mediate,3,762,3
2010,4,0,1810,Phil Mickelson,3,818,2
2010,4,0,28475,Jeff Overton,3,979,2
2010,4,0,30946,Alex Prugh,3,946,0
2010,4,0,22913,John Rollins,3,883,2
2010,4,0,29221,Webb Simpson,3,1062,3
2010,15,0,10885,Robert Allenby,2,818,2
2010,15,0,20472,Alex Cejka,2,860,2
2010,15,0,20229,Stewart Cink,2,882,1
2010,15,0,6251,Chris DiMarco,2,943,1
2010,15,0,7457,Steve Flesch,2,822,1
2010,15,0,32102,Rickie Fowler,2,1062,2
2010,15,0,8725,Tom Gillis,2,1038,2
2010,15,0,6643,Paul Goydos,2,838,2
2010,15,0,27141,J.B. Holmes,2,1094,1
2010,15,0,21350,Ryuji Imada,2,976,2
2010,15,0,30925,Dustin Johnson,2,894,0
2010,15,0,26420,Richard Johnson,2,993,2
2010,15,0,12705,Cliff Kresge,2,542,1
2010,15,0,23108,Matt Kuchar,2,1038,1
2010,15,0,27936,Martin Laird,2,990,1
2010,15,0,1706,Davis Love III,2,866,1
2010,15,0,1707,Steve Lowery,2,717,2
2010,15,0,24912,Will MacKenzie,2,781,1
2010,15,0,10585,Scott McCarron,2,962,2
2010,15,0,24490,George McNeill,2,858,2
2010,15,0,23800,Bryce Molder,2,900,1
2010,15,0,1941,Tom Pernice Jr.,2,814,0
2010,15,0,1945,Kenny Perry,2,740,2
2010,15,0,25345,Carl Pettersson,2,1062,1
2010,15,0,25818,Scott Piercy,2,947,1
2010,15,0,27649,Brandt Snedeker,2,958,2
2010,15,0,27330,Josh Teater,2,1080,1
2010,15,0,10423,Mike Weir,2,612,1
2010,43,0,20498,Briny Baird,1,952,1
2010,43,0,28087,Kris Blanks,1,968,0
2010,43,0,24227,Justin Bolli,1,588,1
2010,43,0,1116,Michael Bradley,1,832,1
2010,43,0,20848,Ángel Cabrera,1,694,0
2010,43,0,1161,Mark Calcavecchia,1,544,1
2010,43,0,12510,Chad Campbell,1,1008,1
2010,43,0,25364,Paul Casey,1,652,0
2010,43,0,24357,K.J. Choi,1,884,1
2010,43,0,25720,Chad Collins,1,947,1
2010,43,0,23541,Ben Crane,1,897,1
2010,43,0,21753,Brian Davis,1,1078,1
2010,43,0,28089,Jason Day,1,904,1
2010,43,0,27436,Graham DeLaet,1,956,1
2010,43,0,23983,Luke Donald,1,736,0
2010,43,0,23409,James Driscoll,1,845,0
2010,43,0,25686,Jason Dufner,1,932,1
2010,43,0,6621,Joe Durant,1,732,1
2010,43,0,9011,David Duval,1,751,0
2010,43,0,6522,Ernie Els,1,760,1
2010,43,0,28307,Matt Every,1,640,0
2010,43,0,24358,Robert Garrigus,1,776,1
2010,43,0,19846,Brian Gay,1,1067,1
2010,43,0,20157,Retief Goosen,1,782,0
2010,43,0,12782,Tim Herron,1,856,1
2010,43,0,21961,Charles Howell III,1,1102,0
2010,43,0,26300,Matt Jones,1,954,0
2010,43,0,8075,Jerry Kelly,1,1072,1
2010,43,0,1619,Skip Kendall,1,626,0
2010,43,0,10860,Justin Leonard,1,976,1
2010,43,0,26695,Michael Letzig,1,912,1
2010,43,0,23548,Bill Lunde,1,829,1
2010,43,0,26881,Jarrod Lyle,1,588,1
2010,43,0,1724,Jeff Maggert,1,823,1
2010,43,0,24781,Hunter Mahan,1,912,1
2010,43,0,28158,Steve Marino,1,874,1
2010,43,0,27120,Troy Matteson,1,912,1
2010,43,0,32640,Troy Merritt,1,926,1
2010,43,0,24140,Sean O'Hair,1,890,0
2010,43,0,20691,Greg Owen,1,734,0
2010,43,0,20572,Rod Pampling,1,818,1
2010,43,0,1948,Tim Petrovic,1,1134,0
2010,43,0,25240,D.A. Points,1,970,1
2010,43,0,20127,Chris Riley,1,804,1
2010,43,0,25562,Andres Romero,1,787,0
2010,43,0,20686,Jeev Milkha Singh,1,614,0
2010,43,0,6567,Vijay Singh,1,824,0
2010,43,0,31560,Brian Stuard,1,878,0
2010,43,0,6595,Kevin Sutherland,1,912,1
