YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (IN INCHES),ATTEMPTS
2018,180,0,32816,Satoshi Kodaira,265.8,621857.0,65
2018,181,0,33413,Ben Martin,266.9,1162402.0,121
2018,182,0,27644,Brian Harman,267.4,1280121.0,133
2018,183,0,48081,Xander Schauffele,267.7,1782906.0,185
2018,184,0,23541,Ben Crane,267.9,646057.0,67
2018,184,0,33399,Adam Hadwin,267.9,1465959.0,152
2018,186,0,30978,Kiradech Aphibarnrat,268.0,704283.0,73
2018,186,0,34098,Russell Henley,268.0,1157699.0,120
2018,186,0,47993,Denny McCarthy,268.0,1003297.0,104
2018,189,0,32366,Kevin Chappell,268.7,1586498.0,164
2018,190,0,23108,Matt Kuchar,269.0,1113865.0,115
2018,191,0,26329,Louis Oosthuizen,269.3,727237.0,75
2018,192,0,26331,Charl Schwartzel,271.4,967384.0,99
2018,193,0,25198,Francesco Molinari,274.2,1342539.0,136
2011,1,0,6573,Brandt Jobe,246.4,1304076.0,147
2011,2,0,31557,Jim Herman,247.9,999440.0,112
2011,3,0,24358,Robert Garrigus,249.4,1831280.0,204
2011,4,0,22293,Heath Slocum,250.4,901362.0,100
2011,5,0,1577,Lee Janzen,250.6,712685.0,79
2011,6,0,22371,Aaron Baddeley,251.0,1382364.0,153
2011,7,0,24138,Ian Poulter,251.1,560531.0,62
2011,7,0,30946,Alex Prugh,251.1,1193374.0,132
2011,7,0,6527,Steve Stricker,251.1,849871.0,94
2011,7,0,31323,Gary Woodland,251.1,1636445.0,181
2011,11,0,6567,Vijay Singh,251.3,1212053.0,134
2011,12,0,10733,Kent Jones,251.7,770061.0,85
2011,13,0,25345,Carl Pettersson,251.8,1541263.0,170
2011,14,0,27141,J.B. Holmes,252.0,1215837.0,134
2011,15,0,24357,K.J. Choi,252.2,817269.0,90
2011,15,0,19846,Brian Gay,252.2,535570.0,59
2011,17,0,11123,Chris Couch,252.3,1562202.0,172
2011,17,0,25632,Jimmy Walker,252.3,1335064.0,147
2011,19,0,23108,Matt Kuchar,252.5,1163424.0,128
2011,20,0,25686,Jason Dufner,252.7,927792.0,102
2011,20,0,27770,Camilo Villegas,252.7,918657.0,101
2011,22,0,25900,Lucas Glover,252.8,1073733.0,118
2011,23,0,24507,Jason Bohn,252.9,1101740.0,121
2011,23,0,19970,Robert Karlsson,252.9,874156.0,96
2011,25,0,8725,Tom Gillis,253.1,847376.0,93
2011,25,0,28158,Steve Marino,253.1,1148211.0,126
2011,25,0,26331,Charl Schwartzel,253.1,783660.0,86
2011,28,0,27095,Nick Watney,253.3,1395232.0,153
2011,29,0,30692,Scott Stallings,253.7,1141571.0,125
2011,29,0,25804,Bubba Watson,253.7,1707598.0,187
2011,31,0,29720,Andres Gonzales,253.8,676033.0,74
2011,32,0,24490,George McNeill,254.0,1051408.0,115
2011,32,0,21878,Mark Wilson,254.0,1024002.0,112
2011,34,0,20229,Stewart Cink,254.2,878509.0,96
2011,34,0,10809,Jim Furyk,254.2,915020.0,100
2011,34,0,33413,Ben Martin,254.2,1107309.0,121
2011,34,0,1797,Rocco Mediate,254.2,649843.0,71
2011,38,0,35087,Bio Kim,254.3,1016053.0,111
2011,39,0,26851,Marc Leishman,254.4,1520294.0,166
2011,40,0,23983,Luke Donald,254.5,760374.0,83
2011,41,0,24925,Jonathan Byrd,254.7,1457921.0,159
2011,41,0,10860,Justin Leonard,254.7,861816.0,94
2011,43,0,32698,Bobby Gates,254.8,1321082.0,144
2011,43,0,30925,Dustin Johnson,254.8,1421823.0,155
2011,43,0,30926,Chris Kirk,254.8,1283981.0,140
2011,46,0,9011,David Duval,254.9,935882.0,102
2011,46,0,8537,J.P. Hayes,254.9,734185.0,80
2011,46,0,24024,Zach Johnson,254.9,935861.0,102
2011,46,0,31202,William McGirt,254.9,1302848.0,142
2011,50,0,28089,Jason Day,255.0,1285214.0,140
2011,50,0,24924,Bill Haas,255.0,1606222.0,175
2011,50,0,22378,Trevor Immelman,255.0,963809.0,105
2011,50,0,26420,Richard Johnson,255.0,449800.0,49
2011,50,0,8075,Jerry Kelly,255.0,816981.0,89
2011,55,0,20098,Stuart Appleby,255.1,854236.0,93
2011,55,0,25444,Justin Hicks,255.1,505046.0,55
2011,55,0,27797,Derek Lamely,255.1,1138769.0,124
2011,55,0,1706,Davis Love III,255.1,918334.0,100
2011,59,0,21407,Arjun Atwal,255.2,1194325.0,130
2011,59,0,27974,Sung Kang,255.2,946167.0,103
2011,61,0,25572,Graeme McDowell,255.3,689241.0,75
2011,62,0,6522,Ernie Els,255.4,1066669.0,116
2011,62,0,27064,Jhonattan Vegas,255.4,1691598.0,184
2011,64,0,6004,Stephen Ames,255.5,754327.0,82
2011,64,0,12510,Chad Campbell,255.5,1351906.0,147
2011,64,0,20160,Charlie Wi,255.5,1140664.0,124
2011,67,0,20157,Retief Goosen,255.6,634816.0,69
2011,68,0,24663,Y.E. Yang,255.7,736298.0,80
2011,69,0,21805,Harrison Frazar,255.8,727598.0,79
2011,69,0,20766,Padraig Harrington,255.8,764244.0,83
2011,69,0,24140,Sean O'Hair,255.8,966745.0,105
2011,69,0,27649,Brandt Snedeker,255.8,1086574.0,118
2011,73,0,26758,David Hearn,255.9,985626.0,107
2011,74,0,1810,Phil Mickelson,256.0,1373204.0,149
2011,74,0,25818,Scott Piercy,256.0,1483646.0,161
2011,76,0,29478,Kevin Kisner,256.1,756009.0,82
2011,76,0,1948,Tim Petrovic,256.1,1143337.0,124
2011,78,0,20848,Ángel Cabrera,256.2,811688.0,88
2011,79,0,24502,Adam Scott,256.3,996384.0,108
2011,80,0,29910,Blake Adams,256.6,1588762.0,172
2011,81,0,31401,Zack Miller,256.7,1395182.0,151
2011,82,0,24846,Ricky Barnes,256.8,1174293.0,127
2011,82,0,33141,Keegan Bradley,256.8,1423801.0,154
2011,84,0,21731,Freddie Jacobson,257.0,1063862.0,115
2011,84,0,22405,Justin Rose,257.0,1276575.0,138
2011,86,0,28486,Michael Putnam,257.1,971802.0,105
2011,87,0,27466,Spencer Levin,257.2,1481339.0,160
2011,87,0,26476,Chez Reavie,257.2,1435447.0,155
2011,89,0,26881,Jarrod Lyle,257.3,1139355.0,123
2011,89,0,26668,Marc Turnesa,257.3,518807.0,56
2011,91,0,10885,Robert Allenby,257.4,1380842.0,149
2011,92,0,23638,Brendon de Jonge,257.5,1409175.0,152
2011,92,0,24361,Pat Perez,257.5,1260525.0,136
2011,94,0,27120,Troy Matteson,257.6,1595120.0,172
2011,95,0,28087,Kris Blanks,257.7,1261734.0,136
2011,95,0,30750,Tommy Gainey,257.7,1706882.0,184
2011,95,0,34072,Will Strickler,257.7,825658.0,89
2011,98,0,12652,Cameron Beckman,257.8,1011533.0,109
2011,98,0,29221,Webb Simpson,257.8,1698064.0,183
2011,98,0,30110,Kyle Stanley,257.8,1810087.0,195
2011,101,0,27939,Matt McQuillan,257.9,640708.0,69
2011,102,0,23548,Bill Lunde,258.0,1467471.0,158
2011,102,0,20127,Chris Riley,258.0,798710.0,86
2011,102,0,22913,John Rollins,258.0,1421011.0,153
2011,102,0,20645,John Senden,258.0,1718360.0,185
2011,102,0,32150,Michael Thompson,258.0,1021520.0,110
2011,107,0,29518,Brendan Steele,258.1,1403083.0,151
2011,107,0,25834,Daniel Summerhays,258.1,985059.0,106
2011,109,0,23541,Ben Crane,258.2,994686.0,107
2011,109,0,12782,Tim Herron,258.2,1161957.0,125
2011,109,0,24781,Hunter Mahan,258.2,1524432.0,164
2011,109,0,23788,D.J. Trahan,258.2,1831164.0,197
2011,109,0,23623,Bo Van Pelt,258.2,1570937.0,169
2011,114,0,24980,Scott Gutschewski,258.5,995787.0,107
2011,115,0,27936,Martin Laird,258.6,1470966.0,158
2011,115,0,25240,D.A. Points,258.6,1377608.0,148
2011,115,0,31193,Jim Renner,258.6,949716.0,102
2011,118,0,2206,David Toms,258.7,800988.0,86
2011,118,0,26289,Boo Weekley,258.7,1332000.0,143
2011,120,0,21209,Sergio Garcia,258.9,1043698.0,112
2011,120,0,26596,Ryan Moore,258.9,1267595.0,136
2011,120,0,32876,Martin Piller,258.9,782866.0,84
2011,123,0,1116,Michael Bradley,259.1,839467.0,90
2011,123,0,20472,Alex Cejka,259.1,727630.0,78
2011,123,0,6643,Paul Goydos,259.1,690328.0,74
2011,126,0,30711,Colt Knost,259.2,737198.0,79
2011,127,0,7867,Woody Austin,259.3,718667.0,77
2011,127,0,1313,Steve Elkington,259.3,681488.0,73
2011,127,0,21961,Charles Howell III,259.3,1698741.0,182
2011,127,0,27214,Kevin Streelman,259.3,1362749.0,146
2011,127,0,27330,Josh Teater,259.3,1951327.0,209
2011,132,0,7457,Steve Flesch,259.4,1036724.0,111
2011,132,0,24604,Hunter Haas,259.4,1568619.0,168
2011,132,0,27933,John Merrick,259.4,1008674.0,108
2011,135,0,20070,Matt Bettencourt,259.6,1467501.0,157
2011,135,0,10585,Scott McCarron,259.6,990539.0,106
2011,137,0,12602,Dean Wilson,259.7,691870.0,74
2011,138,0,23673,Michael Connell,259.8,869716.0,93
2011,138,0,6515,Shaun Micheel,259.8,823002.0,88
2011,138,0,23621,Rory Sabbatini,259.8,1197352.0,128
2011,141,0,32366,Kevin Chappell,259.9,1272666.0,136
2011,141,0,32102,Rickie Fowler,259.9,1281663.0,137
2011,141,0,26300,Matt Jones,259.9,1272333.0,136
2011,144,0,20593,Greg Chalmers,260.0,1039034.0,111
2011,144,0,23800,Bryce Molder,260.0,879716.0,94
2011,146,0,33911,Nate Smith,260.1,552373.0,59
2011,147,0,10505,Shane Bertsch,260.3,684195.0,73
2011,147,0,27963,Chris Stroud,260.3,1368394.0,146
2011,149,0,24290,D.J. Brigman,260.4,871683.0,93
2011,149,0,21753,Brian Davis,260.4,1584008.0,169
2011,151,0,23497,Tag Ridings,260.6,1632443.0,174
2011,152,0,28475,Jeff Overton,260.7,1586057.0,169
2011,153,0,25396,Kevin Na,260.8,1220490.0,130
2011,154,0,20572,Rod Pampling,261.2,1137681.0,121
2011,154,0,26951,Johnson Wagner,261.2,921457.0,98
2011,156,0,21949,Joe Ogilvie,261.5,950756.0,101
2011,157,0,29718,Anthony Kim,261.6,1148955.0,122
2011,158,0,6251,Chris DiMarco,261.9,1018154.0,108
2011,158,0,26679,Kevin Stadler,261.9,1489838.0,158
2011,160,0,22621,Ben Curtis,262.0,745257.0,79
2011,160,0,23320,Ryan Palmer,262.0,1414960.0,150
2011,160,0,25457,Alexandre Rocha,262.0,726134.0,77
2011,163,0,23325,Vaughn Taylor,262.1,1207787.0,128
2011,164,0,25274,Steven Bowditch,262.2,1812669.0,192
2011,164,0,22046,Geoff Ogilvy,262.2,840073.0,89
2011,166,0,23718,Nathan Green,262.3,1142555.0,121
2011,166,0,23353,J.J. Henry,262.3,1605001.0,170
2011,168,0,6621,Joe Durant,262.5,888212.0,94
2011,168,0,33419,Cameron Tringale,262.5,1946517.0,206
2011,170,0,29420,Billy Horschel,262.6,1106050.0,117
2011,171,0,8375,Paul Stankowski,262.7,1059279.0,112
2011,172,0,23409,James Driscoll,263.1,1297835.0,137
2011,173,0,12716,Charley Hoffman,263.2,1999192.0,211
2011,173,0,22961,David Mathis,263.2,824390.0,87
2011,175,0,28679,Fabián Gómez,263.5,1185576.0,125
2011,175,0,26287,Roland Thatcher,263.5,1015007.0,107
2011,177,0,32640,Troy Merritt,263.6,977596.0,103
2011,178,0,23614,Rich Beem,263.7,721394.0,76
2011,178,0,22348,Nick O'Hern,263.7,854527.0,90
2011,180,0,1766,Billy Mayfair,263.8,1529133.0,161
2011,181,0,25562,Andres Romero,264.1,1492450.0,157
2011,182,0,21350,Ryuji Imada,264.5,1190411.0,125
2011,183,0,28620,Aron Price,264.8,676788.0,71
2011,184,0,34255,Joseph Bramlett,266.0,1273552.0,133
2011,185,0,20498,Briny Baird,266.6,681554.0,71
2011,186,0,20436,Garrett Willis,266.9,1018413.0,106
2016,1,0,20104,Ken Duke,236.6,596180.0,70
2016,2,0,30925,Dustin Johnson,236.7,1414291.0,166
2016,3,0,24461,Thomas Aiken,237.4,743460.0,87
2016,4,0,10809,Jim Furyk,241.9,478915.0,55
2016,5,0,20229,Stewart Cink,242.2,767232.0,88
2016,6,0,10885,Robert Allenby,242.6,524068.0,60
2016,7,0,32618,Rhein Gibson,242.7,803942.0,92
2016,8,0,8075,Jerry Kelly,244.2,782385.0,89
2016,8,0,34431,Robert Streb,244.2,967154.0,110
2016,8,0,27770,Camilo Villegas,244.2,984801.0,112
2016,11,0,29223,Sam Saunders,244.4,818234.0,93
2016,12,0,34264,Hudson Swafford,244.5,1716536.0,195
2016,13,0,32150,Michael Thompson,244.8,749183.0,85
2016,14,0,35879,Kelly Kraft,245.1,749972.0,85
2016,14,0,23320,Ryan Palmer,245.1,1579314.0,179
2016,16,0,24846,Ricky Barnes,245.6,1158066.0,131
2016,17,0,33461,Morgan Hoffmann,245.7,1043599.0,118
2016,17,0,22046,Geoff Ogilvy,245.7,857967.0,97
2016,19,0,34098,Russell Henley,245.9,1035724.0,117
2016,20,0,24357,K.J. Choi,246.0,681944.0,77
2016,21,0,29478,Kevin Kisner,246.1,1169304.0,132
2016,22,0,27936,Martin Laird,246.2,1249621.0,141
2016,22,0,28237,Rory McIlroy,246.2,1276122.0,144
2016,24,0,33410,Andrew Landry,246.3,496477.0,56
2016,25,0,22892,Jason Gore,246.5,843198.0,95
2016,26,0,25686,Jason Dufner,246.9,1128936.0,127
2016,27,0,20691,Greg Owen,247.1,1325445.0,149
2016,28,0,29745,Tyler Aldridge,247.2,907743.0,102
2016,28,0,28089,Jason Day,247.2,1263461.0,142
2016,28,0,37189,Harold Varner III,247.2,1628752.0,183
2016,31,0,12510,Chad Campbell,247.3,1282198.0,144
2016,31,0,35891,Cameron Smith,247.3,543088.0,61
2016,33,0,33448,Justin Thomas,247.5,1452169.0,163
2016,34,0,29289,S.Y. Noh,247.6,1051817.0,118
2016,34,0,29485,Brett Stegmaier,247.6,1248043.0,140
2016,36,0,23983,Luke Donald,247.8,677859.0,76
2016,36,0,25900,Lucas Glover,247.8,1240046.0,139
2016,36,0,30944,Jason Kokrak,247.8,1570318.0,176
2016,36,0,25572,Graeme McDowell,247.8,749495.0,84
2016,40,0,23325,Vaughn Taylor,247.9,820919.0,92
2016,41,0,33122,Russell Knox,248.1,973618.0,109
2016,41,0,31323,Gary Woodland,248.1,1679023.0,188
2016,43,0,34099,Harris English,248.2,1179668.0,132
2016,44,0,28158,Steve Marino,248.6,984466.0,110
2016,45,0,34563,Chesson Hadley,248.7,1145793.0,128
2016,45,0,23108,Matt Kuchar,248.7,1199668.0,134
2016,47,0,27895,Jonas Blixt,248.8,1254060.0,140
2016,48,0,32757,Patton Kizzire,248.9,1263272.0,141
2016,48,0,33667,Carlos Ortiz,248.9,1191840.0,133
2016,50,0,31202,William McGirt,249.2,1489174.0,166
2016,51,0,20572,Rod Pampling,249.3,556407.0,62
2016,51,0,24502,Adam Scott,249.3,1122023.0,125
2016,51,0,33419,Cameron Tringale,249.3,1023254.0,114
2016,54,0,21961,Charles Howell III,249.5,1428168.0,159
2016,54,0,35732,Wes Roach,249.5,655683.0,73
2016,56,0,24494,Erik Compton,249.6,772734.0,86
2016,56,0,23541,Ben Crane,249.6,799757.0,89
2016,56,0,27064,Jhonattan Vegas,249.6,1877858.0,209
2016,59,0,30926,Chris Kirk,249.7,1096769.0,122
2016,59,0,33204,Shane Lowry,249.7,548394.0,61
2016,61,0,33141,Keegan Bradley,249.8,1151254.0,128
2016,62,0,29926,Danny Lee,249.9,1376492.0,153
2016,62,0,6567,Vijay Singh,249.9,1106604.0,123
2016,62,0,33418,Shawn Stefani,249.9,1205334.0,134
2016,65,0,24924,Bill Haas,250.0,1017044.0,113
2016,65,0,33413,Ben Martin,250.0,1340757.0,149
2016,67,0,30110,Kyle Stanley,250.1,1089347.0,121
2016,68,0,20098,Stuart Appleby,250.3,792844.0,88
2016,68,0,35545,Blayne Barber,250.3,1117219.0,124
2016,70,0,27644,Brian Harman,250.4,1496467.0,166
2016,70,0,31557,Jim Herman,250.4,1117802.0,124
2016,70,0,27466,Spencer Levin,250.4,1144691.0,127
2016,70,0,24912,Will MacKenzie,250.4,856529.0,95
2016,70,0,25240,D.A. Points,250.4,504879.0,56
2016,75,0,31416,Derek Fathauer,250.5,1163282.0,129
2016,75,0,25892,Steve Wheatcroft,250.5,1235332.0,137
2016,77,0,27129,Luke List,250.6,1524588.0,169
2016,78,0,31646,Emiliano Grillo,250.7,1434743.0,159
2016,78,0,37455,Si Woo Kim,250.7,2003327.0,222
2016,78,0,24140,Sean O'Hair,250.7,1705681.0,189
2016,81,0,29479,Scott Brown,250.9,1084054.0,120
2016,81,0,29420,Billy Horschel,250.9,1047871.0,116
2016,81,0,31560,Brian Stuard,250.9,605263.0,67
2016,84,0,6522,Ernie Els,251.1,1012471.0,112
2016,85,0,30163,Henrik Norlander,251.2,949572.0,105
2016,86,0,26289,Boo Weekley,251.3,1312034.0,145
2016,87,0,27747,Hiroshi Iwata,251.4,1158529.0,128
2016,88,0,24358,Robert Garrigus,251.5,1131540.0,125
2016,88,0,25349,Tim Wilkinson,251.5,443703.0,49
2016,90,0,20472,Alex Cejka,251.6,878738.0,97
2016,90,0,32640,Troy Merritt,251.6,1077929.0,119
2016,90,0,25818,Scott Piercy,251.6,1286117.0,142
2016,90,0,29518,Brendan Steele,251.6,1367588.0,151
2016,94,0,34265,Will Wilcox,251.7,1087141.0,120
2016,95,0,34046,Jordan Spieth,251.8,1106017.0,122
2016,96,0,25274,Steven Bowditch,251.9,825357.0,91
2016,96,0,27436,Graham DeLaet,251.9,1215061.0,134
2016,96,0,29222,Billy Hurley III,251.9,607630.0,67
2016,96,0,27649,Brandt Snedeker,251.9,1287600.0,142
2016,100,0,29268,Bronson Burgoon,252.1,1179838.0,130
2016,100,0,46440,Smylie Kaufman,252.1,1606299.0,177
2016,100,0,22405,Justin Rose,252.1,1243390.0,137
2016,103,0,40026,Daniel Berger,252.2,1461576.0,161
2016,103,0,21878,Mark Wilson,252.2,599170.0,66
2016,105,0,34466,Peter Malnati,252.3,835538.0,92
2016,106,0,32876,Martin Piller,252.4,590685.0,65
2016,107,0,27974,Sung Kang,252.6,1309737.0,144
2016,107,0,26476,Chez Reavie,252.6,1281961.0,141
2016,109,0,23638,Brendon de Jonge,252.7,1037177.0,114
2016,109,0,32102,Rickie Fowler,252.7,1491997.0,164
2016,109,0,10213,Dicky Pride,252.7,400214.0,44
2016,109,0,27214,Kevin Streelman,252.7,1064420.0,117
2016,113,0,35451,Scott Pinckney,252.8,1374257.0,151
2016,114,0,33399,Adam Hadwin,252.9,1611686.0,177
2016,114,0,2206,David Toms,252.9,364138.0,40
2016,116,0,29725,Tony Finau,253.1,1959371.0,215
2016,117,0,20848,Ángel Cabrera,253.2,1011761.0,111
2016,117,0,23353,J.J. Henry,253.2,920458.0,101
2016,119,0,26758,David Hearn,253.3,866368.0,95
2016,120,0,32839,Hideki Matsuyama,253.4,1131219.0,124
2016,120,0,26596,Ryan Moore,253.4,912399.0,100
2016,120,0,25632,Jimmy Walker,253.4,1532312.0,168
2016,123,0,30711,Colt Knost,253.5,638837.0,70
2016,123,0,34360,Patrick Reed,253.5,1533452.0,168
2016,123,0,25804,Bubba Watson,253.5,1296128.0,142
2016,126,0,37273,Derek Ernst,253.6,821605.0,90
2016,127,0,29461,Jamie Lovemark,253.7,1790018.0,196
2016,128,0,35300,Andrew Loupe,253.8,1699513.0,186
2016,128,0,26329,Louis Oosthuizen,253.8,667017.0,73
2016,128,0,27942,Rob Oppenheim,253.8,657869.0,72
2016,131,0,29476,Kyle Reifers,253.9,1572058.0,172
2016,132,0,28679,Fabián Gómez,254.0,1334994.0,146
2016,132,0,25198,Francesco Molinari,254.0,877814.0,96
2016,134,0,32448,James Hahn,254.1,1115793.0,122
2016,134,0,24024,Zach Johnson,254.1,932922.0,102
2016,134,0,29221,Webb Simpson,254.1,997085.0,109
2016,137,0,20645,John Senden,254.2,1244522.0,136
2016,137,0,26951,Johnson Wagner,254.2,1244414.0,136
2016,139,0,25364,Paul Casey,254.3,1117066.0,122
2016,140,0,24490,George McNeill,254.6,660046.0,72
2016,141,0,21731,Freddie Jacobson,254.7,962795.0,105
2016,141,0,28132,Tyrone Van Aswegen,254.7,1292956.0,141
2016,143,0,26851,Marc Leishman,254.9,1183814.0,129
2016,143,0,24781,Hunter Mahan,254.9,972691.0,106
2016,145,0,40058,Zac Blair,255.0,1009605.0,110
2016,145,0,20157,Retief Goosen,255.0,789431.0,86
2016,147,0,36689,Brooks Koepka,255.1,1432829.0,156
2016,148,0,25493,Nick Taylor,255.2,1267846.0,138
2016,149,0,30692,Scott Stallings,255.3,1194784.0,130
2016,150,0,27141,J.B. Holmes,255.4,1517264.0,165
2016,150,0,39975,Michael Kim,255.4,1167580.0,127
2016,152,0,27963,Chris Stroud,255.5,1131177.0,123
2016,153,0,37454,Whee Kim,255.8,1169536.0,127
2016,154,0,34409,David Lingmerth,255.9,967349.0,105
2016,154,0,36699,Patrick Rodgers,255.9,1593915.0,173
2016,156,0,35539,Luke Guthrie,256.1,663716.0,72
2016,157,0,32366,Kevin Chappell,256.2,1448171.0,157
2016,157,0,23800,Bryce Molder,256.2,857768.0,93
2016,159,0,45526,Abraham Ancer,256.3,470506.0,51
2016,159,0,29720,Andres Gonzales,256.3,1079716.0,117
2016,161,0,30927,Brendon Todd,256.4,636971.0,69
2016,162,0,26331,Charl Schwartzel,256.6,1117783.0,121
2016,163,0,34262,Jon Curran,256.7,702329.0,76
2016,164,0,22371,Aaron Baddeley,256.9,1313355.0,142
2016,164,0,29974,Branden Grace,256.9,693656.0,75
2016,164,0,28114,Dawie van der Walt,256.9,934252.0,101
2016,167,0,28092,D.H. Lee,257.0,582932.0,63
2016,167,0,1810,Phil Mickelson,257.0,1221040.0,132
2016,169,0,34174,John Huh,257.3,1231974.0,133
2016,170,0,23621,Rory Sabbatini,257.4,796861.0,86
2016,171,0,32200,Roberto Castro,257.6,1419005.0,153
2016,172,0,26300,Matt Jones,258.1,1179930.0,127
2016,173,0,35532,Tom Hoge,258.2,938870.0,101
2016,174,0,25834,Daniel Summerhays,258.6,1498733.0,161
2016,175,0,21209,Sergio Garcia,258.7,828819.0,89
2016,176,0,24507,Jason Bohn,259.0,848329.0,91
2016,176,0,36801,Mark Hubbard,259.0,1305270.0,140
2016,178,0,6527,Steve Stricker,259.2,419927.0,45
2016,179,0,25396,Kevin Na,259.6,1046749.0,112
2016,180,0,25720,Chad Collins,259.7,803908.0,86
2016,181,0,34261,Scott Langley,260.2,936790.0,100
2016,182,0,12716,Charley Hoffman,260.6,1313524.0,140
2016,183,0,20766,Padraig Harrington,261.0,845793.0,90
2016,184,0,31420,Anirban Lahiri,261.1,883607.0,94
2016,185,0,28475,Jeff Overton,264.4,1037515.0,109
2005,1,0,2010,Loren Roberts,238.3,257339.0,30
2005,2,0,2214,Kirk Triplett,240.5,450307.0,52
2005,3,0,24357,K.J. Choi,246.2,771234.0,87
2005,4,0,23983,Luke Donald,246.3,398972.0,45
2005,5,0,24502,Adam Scott,246.9,897547.0,101
2005,6,0,22046,Geoff Ogilvy,247.7,1186102.0,133
2005,7,0,1226,Fred Couples,247.8,776231.0,87
2005,8,0,24138,Ian Poulter,248.3,545338.0,61
2005,9,0,10860,Justin Leonard,248.8,671875.0,75
2005,10,0,12680,Shigeki Maruyama,248.9,1209612.0,135
2005,11,0,23541,Ben Crane,249.0,923357.0,103
2005,12,0,6373,José María Olazábal,249.1,699450.0,78
2005,12,0,1945,Kenny Perry,249.1,1130097.0,126
2005,14,0,2223,Bob Tway,249.3,969262.0,108
2005,15,0,1706,Davis Love III,249.5,1069046.0,119
2005,16,0,22621,Ben Curtis,249.8,647452.0,72
2005,16,0,20474,Phillip Price,249.8,917449.0,102
2005,18,0,6197,Michael Allen,250.2,1197762.0,133
2005,18,0,21961,Charles Howell III,250.2,1423347.0,158
2005,18,0,20094,Jonathan Kaye,250.2,1134699.0,126
2005,21,0,20098,Stuart Appleby,250.4,1117864.0,124
2005,21,0,6527,Steve Stricker,250.4,766156.0,85
2005,23,0,1035,Tommy Armour III,250.5,1298374.0,144
2005,23,0,1361,Dan Forsman,250.5,820714.0,91
2005,23,0,21951,Joey Snyder III,250.5,1713311.0,190
2005,26,0,20623,Gavin Coles,250.7,568559.0,63
2005,26,0,1457,Jay Haas,250.7,523463.0,58
2005,28,0,6004,Stephen Ames,250.8,921036.0,102
2005,29,0,23322,Brett Wetterich,250.9,1725340.0,191
2005,30,0,20498,Briny Baird,251.0,1427922.0,158
2005,31,0,10912,Craig Perks,251.2,922529.0,102
2005,32,0,7223,Brian Bateman,251.3,1483524.0,164
2005,33,0,7867,Woody Austin,251.6,1702856.0,188
2005,33,0,19846,Brian Gay,251.6,969009.0,107
2005,33,0,20127,Chris Riley,251.6,543398.0,60
2005,33,0,10425,Jay Williamson,251.6,706482.0,78
2005,37,0,10423,Mike Weir,251.7,715854.0,79
2005,38,0,10885,Robert Allenby,251.8,1522914.0,168
2005,39,0,1142,Bart Bryant,252.0,1188620.0,131
2005,39,0,2206,David Toms,252.0,979735.0,108
2005,41,0,12662,Thomas Levet,252.1,553514.0,61
2005,41,0,20634,Peter Lonard,252.1,998303.0,110
2005,43,0,1473,Todd Hamilton,252.6,1118632.0,123
2005,43,0,8537,J.P. Hayes,252.6,682152.0,75
2005,43,0,10117,Bob Heintz,252.6,945887.0,104
2005,43,0,6515,Shaun Micheel,252.6,1082274.0,119
2005,47,0,1139,Olin Browne,252.7,864250.0,95
2005,48,0,6575,Dudley Hart,252.8,1173972.0,129
2005,48,0,20663,Brenden Pappas,252.8,1064929.0,117
2005,48,0,25847,Rob Rashell,252.8,828189.0,91
2005,51,0,21753,Brian Davis,253.0,1174801.0,129
2005,51,0,1666,Bernhard Langer,253.0,683128.0,75
2005,53,0,24912,Will MacKenzie,253.1,1257285.0,138
2005,53,0,25396,Kevin Na,253.1,1211936.0,133
2005,55,0,10962,Bradley Hughes,253.3,948512.0,104
2005,55,0,2106,Chris Smith,253.3,1860389.0,204
2005,57,0,7457,Steve Flesch,253.4,1122006.0,123
2005,57,0,12782,Tim Herron,253.4,1277210.0,140
2005,59,0,22371,Aaron Baddeley,253.5,1478577.0,162
2005,59,0,1418,Bill Glasson,253.5,520154.0,57
2005,59,0,20628,Arron Oberholser,253.5,821302.0,90
2005,62,0,10733,Kent Jones,253.6,1314407.0,144
2005,63,0,22913,John Rollins,253.7,1780704.0,195
2005,63,0,23621,Rory Sabbatini,253.7,1032044.0,113
2005,63,0,2104,Jeff Sluman,253.7,1223674.0,134
2005,66,0,12823,Carlos Franco,253.8,1452718.0,159
2005,66,0,8075,Jerry Kelly,253.8,1233394.0,135
2005,68,0,1388,Robert Gamez,254.3,1217436.0,133
2005,69,0,10809,Jim Furyk,254.5,1007999.0,110
2005,69,0,21731,Freddie Jacobson,254.5,833792.0,91
2005,69,0,24024,Zach Johnson,254.5,1419864.0,155
2005,69,0,1766,Billy Mayfair,254.5,2006085.0,219
2005,69,0,6595,Kevin Sutherland,254.5,1310273.0,143
2005,74,0,26758,David Hearn,254.6,1163904.0,127
2005,74,0,20396,Lee Westwood,254.6,687526.0,75
2005,76,0,24361,Pat Perez,254.7,1421452.0,155
2005,77,0,24980,Scott Gutschewski,254.8,1779624.0,194
2005,77,0,8993,Franklin Langham,254.8,935733.0,102
2005,77,0,20382,Stephen Leaney,254.8,935743.0,102
2005,77,0,20691,Greg Owen,254.8,1513672.0,165
2005,77,0,2246,Duffy Waldorf,254.8,1183267.0,129
2005,82,0,8931,Glen Day,254.9,1110228.0,121
