YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,STREAK,CURRENT STREAK,ROUND,HOLE,YEAR/TOURN#
2013,394,0,1677,Tom Lehman,1,0,4,3,2013310
2013,394,0,33020,Darryn Lloyd,1,0,2,15,2013310
2013,394,0,39531,Ken Looper,1,0,3,18,2013300
2013,394,0,1707,Steve Lowery,1,0,1,5,2013300
2013,394,0,30741,Randy Lowry,1,0,1,16,2013140
2013,394,0,1717,Sandy Lyle,1,1,4,18,2013310
2013,394,0,32694,Morten Orum Madsen,1,1,4,9,2013250
2013,394,0,27938,Jeff Martin,1,0,2,13,2013350
2013,394,0,21470,Daisuke Maruyama,1,1,2,12,2013310
2013,394,0,32741,Michael McCabe,1,0,1,10,2013040
2013,394,0,10375,Sean McCarty,1,0,1,8,2013290
2013,394,0,24449,Parker McLachlin,1,1,1,8,2013300
2013,394,0,22122,Andrew McLardy,1,0,1,15,2013360
2013,394,0,19795,Kelly Mitchum,1,1,2,15,2013360
2013,394,0,1823,Larry Mize,1,0,2,5,2013160
2013,394,0,40099,Jimmy Mullen,1,1,4,3,2013310
2013,394,0,40189,David Muttitt,1,1,2,12,2013350
2013,394,0,39537,Chris Naegel,1,1,2,5,2013290
2013,394,0,23174,Jake Narro,1,0,1,18,2013180
2013,394,0,25861,Ryan Nelson,1,0,2,8,2013250
2013,394,0,21159,John Nieporte,1,1,2,6,2013250
2013,394,0,23123,Bret Nutt,1,1,3,5,2013060
2013,394,0,1887,Mark O'Meara,1,1,4,10,2013310
2013,394,0,29908,C.T. Pan,1,0,1,18,2013250
2013,394,0,25661,Bryn Parry,1,0,2,2,2013320
2013,394,0,1938,David Peoples,1,0,1,10,2013300
2013,394,0,34709,Eddie Pepperell,1,1,2,8,2013250
2013,394,0,34644,Josh Persons,1,0,2,3,2013020
2013,394,0,36976,Garrick Porteous,1,1,2,15,2013310
2013,394,0,25190,Jeff Quinney,1,0,1,7,2013210
2013,394,0,27485,Lee Rhind,1,0,2,6,2013350
2013,394,0,36496,Brian Ricketts,1,1,2,13,2013210
2013,394,0,28373,Lloyd Saltman,1,0,1,12,2013310
2013,394,0,23929,Paul Scaletta,1,1,2,7,2013090
2013,394,0,2076,Peter Senior,1,0,4,5,2013310
2013,394,0,33544,Mark Sheftic,1,1,2,9,2013350
2013,394,0,24808,Kevin Shields,1,0,1,16,2013280
2013,394,0,6132,Sonny Skinner,1,1,2,8,2013350
2013,394,0,27139,David Skinns,1,1,2,17,2013120
2013,394,0,32190,Jesse Smith,1,1,2,6,2013320
2013,394,0,28103,Stuart Smith,1,1,2,10,2013350
2013,394,0,18874,Miguel Suarez,1,0,2,9,2013100
2013,394,0,40115,Adam Svensson,1,1,2,12,2013320
2013,394,0,20935,Toru Taniguchi,1,1,4,2,2013340
2013,394,0,23364,Yui Ueda,1,0,2,13,2013250
2013,394,0,24457,Jaco Van Zyl,1,0,1,9,2013350
2013,394,0,37189,Harold Varner III,1,0,2,3,2013250
2013,394,0,35469,Sebastián Vázquez,1,1,3,17,2013100
2013,394,0,39480,T.J. Vogel,1,0,1,6,2013290
2013,394,0,26498,Matt Weibring,1,0,2,3,2013250
2013,394,0,35408,Riley Wheeldon,1,0,1,13,2013320
2013,394,0,34459,Trent Whitekiller,1,0,1,16,2013240
2013,394,0,34384,Eugene Wong,1,1,1,11,2013320
2013,394,0,39281,Clayton Wonnell,1,0,1,10,2013140
2013,394,0,2300,Ian Woosnam,1,0,1,7,2013160
2013,394,0,40056,Ryan Zylstra,1,1,1,13,2013280
2014,1,0,30926,Chris Kirk,14,5,3,5,2014020
2014,2,0,19846,Brian Gay,13,0,1,2,2014340
2014,3,0,20098,Stuart Appleby,12,2,4,10,2014190
2014,3,0,20160,Charlie Wi,12,0,4,16,2014310
2014,5,0,29479,Scott Brown,11,0,2,10,2014390
2014,5,0,20593,Greg Chalmers,11,1,3,7,2014020
2014,5,0,20157,Retief Goosen,11,2,1,5,2014410
2014,5,0,26851,Marc Leishman,11,1,2,11,2014010
2014,9,0,25274,Steven Bowditch,10,0,1,10,2014190
2014,9,0,23135,Tim Clark,10,1,1,2,2014410
2014,9,0,25720,Chad Collins,10,0,1,3,2014320
2014,9,0,29740,Brad Fritsch,10,0,3,6,2014310
2014,9,0,23108,Matt Kuchar,10,6,3,11,2014270
2014,9,0,25562,Andres Romero,10,1,4,9,2014370
2014,9,0,26331,Charl Schwartzel,10,0,3,13,2014210
2014,9,0,20645,John Senden,10,0,4,11,2014170
2014,9,0,27963,Chris Stroud,10,1,2,1,2014230
2014,9,0,33419,Cameron Tringale,10,3,1,10,2014340
2014,19,0,24507,Jason Bohn,9,0,3,13,2014220
2014,19,0,26499,Rafa Cabrera Bello,9,0,1,1,2014200
2014,19,0,34099,Harris English,9,1,2,4,2014120
2014,19,0,28500,Martin Flores,9,0,3,2,2014200
2014,19,0,21209,Sergio Garcia,9,2,3,18,2014030
2014,19,0,24924,Bill Haas,9,3,4,5,2014460
2014,19,0,21350,Ryuji Imada,9,2,3,18,2014120
2014,19,0,21731,Freddie Jacobson,9,1,2,18,2014190
2014,19,0,30944,Jason Kokrak,9,2,4,8,2014160
2014,19,0,10860,Justin Leonard,9,1,4,11,2014350
2014,19,0,32839,Hideki Matsuyama,9,1,2,15,2014320
2014,19,0,29289,S.Y. Noh,9,1,2,13,2014020
2014,19,0,23320,Ryan Palmer,9,5,3,14,2014160
2014,19,0,34707,Siddikur Rahman,9,2,2,12,2014030
2014,19,0,22293,Heath Slocum,9,0,4,11,2014360
2014,19,0,34046,Jordan Spieth,9,0,4,9,2014430
2014,35,0,6004,Stephen Ames,8,1,4,4,2014200
2014,35,0,22371,Aaron Baddeley,8,0,3,18,2014310
2014,35,0,27895,Jonas Blixt,8,2,1,12,2014150
2014,35,0,24925,Jonathan Byrd,8,0,1,9,2014390
2014,35,0,1161,Mark Calcavecchia,8,0,1,18,2014220
2014,35,0,21753,Brian Davis,8,0,2,16,2014150
2014,35,0,23983,Luke Donald,8,1,1,2,2014190
2014,35,0,25191,Gonzalo Fernandez-Castaño,8,1,2,9,2014300
2014,35,0,32753,Wenyi Huang,8,8,3,9,2014040
2014,35,0,29222,Billy Hurley III,8,0,1,18,2014050
2014,35,0,27936,Martin Laird,8,0,2,17,2014320
2014,35,0,24940,Edward Loar,8,1,1,9,2014410
2014,35,0,24912,Will MacKenzie,8,0,4,10,2014060
2014,35,0,24781,Hunter Mahan,8,2,2,9,2014270
2014,35,0,33199,Matteo Manassero,8,1,4,13,2014210
2014,35,0,24140,Sean O'Hair,8,0,1,14,2014290
2014,35,0,34360,Patrick Reed,8,2,4,11,2014210
2014,35,0,6567,Vijay Singh,8,3,1,10,2014410
2014,35,0,30927,Brendon Todd,8,2,4,2,2014310
2014,35,0,28132,Tyrone Van Aswegen,8,1,2,6,2014250
2014,35,0,25804,Bubba Watson,8,0,1,12,2014350
2014,35,0,28310,Lee Williams,8,0,1,2,2014160
2014,35,0,21878,Mark Wilson,8,2,2,15,2014050
2014,58,0,7867,Woody Austin,7,0,2,1,2014290
2014,58,0,24846,Ricky Barnes,7,0,2,14,2014190
2014,58,0,20472,Alex Cejka,7,0,1,2,2014200
2014,58,0,32366,Kevin Chappell,7,0,1,10,2014440
2014,58,0,23541,Ben Crane,7,0,1,18,2014470
2014,58,0,28089,Jason Day,7,0,1,11,2014490
2014,58,0,6251,Chris DiMarco,7,3,3,5,2014130
2014,58,0,28339,Victor Dubuisson,7,0,1,16,2014440
2014,58,0,20104,Ken Duke,7,0,1,1,2014360
2014,58,0,6522,Ernie Els,7,0,3,9,2014300
2014,58,0,37273,Derek Ernst,7,4,3,2,2014390
2014,58,0,28307,Matt Every,7,0,2,2,2014370
2014,58,0,20376,Stephen Gallacher,7,0,3,2,2014210
2014,58,0,24358,Robert Garrigus,7,0,1,11,2014410
2014,58,0,35539,Luke Guthrie,7,1,4,3,2014230
2014,58,0,33399,Adam Hadwin,7,0,2,11,2014410
2014,58,0,12782,Tim Herron,7,4,1,5,2014360
2014,58,0,25444,Justin Hicks,7,0,2,6,2014270
2014,58,0,33461,Morgan Hoffmann,7,1,1,16,2014310
2014,58,0,22378,Trevor Immelman,7,1,3,5,2014320
2014,58,0,34261,Scott Langley,7,3,4,15,2014450
2014,58,0,35139,Richard Lee,7,4,2,12,2014370
2014,58,0,34466,Peter Malnati,7,3,3,18,2014120
2014,58,0,25572,Graeme McDowell,7,0,2,1,2014440
2014,58,0,31202,William McGirt,7,2,2,5,2014410
2014,58,0,25198,Francesco Molinari,7,0,4,13,2014210
2014,58,0,25396,Kevin Na,7,0,2,12,2014460
2014,58,0,22046,Geoff Ogilvy,7,0,2,9,2014270
2014,58,0,28475,Jeff Overton,7,0,2,4,2014410
2014,58,0,24361,Pat Perez,7,0,1,3,2014060
2014,58,0,27556,Ted Potter Jr.,7,1,1,15,2014170
2014,58,0,22405,Justin Rose,7,4,1,15,2014290
2014,58,0,39327,Ben Silverman,7,7,1,7,2014410
2014,58,0,27649,Brandt Snedeker,7,0,3,6,2014410
2014,58,0,30110,Kyle Stanley,7,0,4,15,2014390
2014,58,0,21528,Henrik Stenson,7,0,1,3,2014440
2014,58,0,31560,Brian Stuard,7,2,1,15,2014170
2014,58,0,27330,Josh Teater,7,0,4,10,2014330
2014,58,0,10423,Mike Weir,7,0,1,11,2014410
2014,58,0,25349,Tim Wilkinson,7,0,4,6,2014360
2014,58,0,24663,Y.E. Yang,7,1,1,4,2014260
2014,99,0,10885,Robert Allenby,6,6,4,4,2014410
2014,99,0,20498,Briny Baird,6,0,4,15,2014010
2014,99,0,32334,Charlie Beljan,6,0,2,6,2014050
2014,99,0,33141,Keegan Bradley,6,0,1,14,2014360
2014,99,0,24357,K.J. Choi,6,1,4,11,2014410
2014,99,0,19825,Darren Clarke,6,3,1,16,2014350
2014,99,0,22621,Ben Curtis,6,4,1,17,2014250
2014,99,0,23638,Brendon de Jonge,6,0,4,17,2014120
2014,99,0,27436,Graham DeLaet,6,3,3,10,2014320
2014,99,0,23409,James Driscoll,6,1,2,12,2014360
2014,99,0,25686,Jason Dufner,6,3,2,3,2014040
2014,99,0,7457,Steve Flesch,6,4,2,1,2014320
2014,99,0,32102,Rickie Fowler,6,1,1,9,2014260
2014,99,0,22892,Jason Gore,6,2,1,14,2014290
2014,99,0,32448,James Hahn,6,1,2,10,2014410
2014,99,0,20766,Padraig Harrington,6,4,2,2,2014310
2014,99,0,23063,Scott Hend,6,0,1,9,2014210
2014,99,0,34098,Russell Henley,6,1,2,17,2014210
2014,99,0,31121,Berry Henson,6,6,2,3,2014030
2014,99,0,12716,Charley Hoffman,6,0,2,14,2014470
2014,99,0,29420,Billy Horschel,6,1,4,15,2014300
2014,99,0,21961,Charles Howell III,6,3,2,1,2014220
2014,99,0,34174,John Huh,6,2,4,3,2014010
2014,99,0,24024,Zach Johnson,6,1,1,2,2014430
2014,99,0,27408,Martin Kaymer,6,1,1,1,2014490
2014,99,0,8075,Jerry Kelly,6,3,1,14,2014270
2014,99,0,26956,Bronson La'Cassie,6,0,2,13,2014310
2014,99,0,28092,D.H. Lee,6,0,2,6,2014390
2014,99,0,27466,Spencer Levin,6,3,1,5,2014360
2014,99,0,34579,Alexander Levy,6,6,3,2,2014430
2014,99,0,34409,David Lingmerth,6,0,2,12,2014320
2014,99,0,35300,Andrew Loupe,6,1,2,15,2014320
2014,99,0,29461,Jamie Lovemark,6,0,3,9,2014160
2014,99,0,46110,Timothy Madigan,6,6,1,4,2014410
2014,99,0,27060,John Mallinger,6,0,3,12,2014160
2014,99,0,33413,Ben Martin,6,1,1,8,2014320
2014,99,0,32640,Troy Merritt,6,0,2,4,2014290
2014,99,0,1810,Phil Mickelson,6,0,4,8,2014440
2014,99,0,46048,Jordan Niebrugge,6,0,2,10,2014390
2014,99,0,25345,Carl Pettersson,6,0,1,3,2014190
2014,99,0,25240,D.A. Points,6,0,3,15,2014140
2014,99,0,28486,Michael Putnam,6,0,3,6,2014230
2014,99,0,23621,Rory Sabbatini,6,0,2,16,2014270
2014,99,0,24502,Adam Scott,6,0,3,14,2014110
2014,99,0,29221,Webb Simpson,6,0,4,5,2014250
2014,99,0,29518,Brendan Steele,6,1,1,15,2014240
2014,99,0,33418,Shawn Stefani,6,0,2,8,2014370
2014,99,0,27214,Kevin Streelman,6,1,2,10,2014400
2014,99,0,25834,Daniel Summerhays,6,1,4,12,2014300
2014,99,0,21498,Hideto Tanihara,6,1,1,3,2014140
2014,99,0,32150,Michael Thompson,6,0,1,11,2014030
2014,99,0,27770,Camilo Villegas,6,0,3,17,2014230
2014,99,0,37365,Brady Watt,6,6,3,3,2014370
2014,99,0,20396,Lee Westwood,6,1,3,7,2014430
2014,99,0,34265,Will Wilcox,6,6,1,4,2014410
2014,99,0,22000,Chris Wood,6,0,2,6,2014440
2014,155,0,23540,Jason Allred,5,0,4,14,2014310
2014,155,0,30978,Kiradech Aphibarnrat,5,0,1,1,2014160
2014,155,0,23048,Eric Axley,5,0,1,15,2014410
2014,155,0,28259,Sangmoon Bae,5,0,4,5,2014290
2014,155,0,12652,Cameron Beckman,5,1,1,11,2014010
2014,155,0,20070,Matt Bettencourt,5,5,2,9,2014410
2014,155,0,10944,Thomas Bjørn,5,1,2,7,2014190
2014,155,0,28093,Miguel Angel Carballo,5,0,2,11,2014160
2014,155,0,25364,Paul Casey,5,0,3,18,2014310
2014,155,0,32200,Roberto Castro,5,2,1,2,2014350
2014,155,0,34021,Bud Cauley,5,3,1,13,2014380
2014,155,0,20229,Stewart Cink,5,0,1,1,2014400
2014,155,0,24494,Erik Compton,5,1,2,17,2014330
2014,155,0,1249,John Daly,5,3,1,1,2014200
2014,155,0,25369,Jamie Donaldson,5,1,1,13,2014430
2014,155,0,6621,Joe Durant,5,1,3,5,2014360
2014,155,0,9011,David Duval,5,0,1,2,2014230
2014,155,0,35840,Kevin Foley,5,0,1,18,2014390
2014,155,0,21805,Harrison Frazar,5,1,1,3,2014310
2014,155,0,30750,Tommy Gainey,5,0,1,7,2014060
2014,155,0,29535,Brice Garnett,5,0,2,1,2014290
2014,155,0,32698,Bobby Gates,5,0,1,5,2014340
2014,155,0,37351,Oliver Goss,5,2,1,9,2014370
2014,155,0,6643,Paul Goydos,5,0,4,8,2014120
2014,155,0,27644,Brian Harman,5,2,4,16,2014440
2014,155,0,26758,David Hearn,5,0,2,11,2014410
2014,155,0,23353,J.J. Henry,5,0,1,15,2014050
2014,155,0,27141,J.B. Holmes,5,1,2,8,2014300
2014,155,0,39977,Max Homa,5,0,1,18,2014160
2014,155,0,1569,Peter Jacobsen,5,0,1,12,2014130
2014,155,0,30925,Dustin Johnson,5,0,3,1,2014310
2014,155,0,29478,Kevin Kisner,5,0,3,14,2014310
2014,155,0,33122,Russell Knox,5,1,2,15,2014050
2014,155,0,36689,Brooks Koepka,5,0,4,6,2014340
2014,155,0,22806,Doug LaBelle II,5,1,1,17,2014160
2014,155,0,1706,Davis Love III,5,0,4,14,2014250
2014,155,0,21099,David Lynn,5,1,4,17,2014040
2014,155,0,28158,Steve Marino,5,0,1,16,2014340
2014,155,0,27120,Troy Matteson,5,1,2,15,2014250
2014,155,0,28237,Rory McIlroy,5,4,2,6,2014250
2014,155,0,24490,George McNeill,5,1,1,18,2014200
2014,155,0,23800,Bryce Molder,5,0,2,7,2014460
2014,155,0,26596,Ryan Moore,5,2,3,7,2014430
2014,155,0,46585,Brian Norman,5,5,1,11,2014440
2014,155,0,26329,Louis Oosthuizen,5,0,3,5,2014320
2014,155,0,33667,Carlos Ortiz,5,0,1,10,2014330
2014,155,0,20572,Rod Pampling,5,0,3,6,2014160
2014,155,0,40250,Taylor Pendrith,5,5,2,15,2014410
2014,155,0,35541,John Peterson,5,2,1,3,2014190
2014,155,0,10213,Dicky Pride,5,0,3,6,2014160
2014,155,0,35732,Wes Roach,5,1,2,18,2014310
2014,155,0,23481,Marcel Siem,5,1,2,9,2014310
2014,155,0,30692,Scott Stallings,5,0,2,6,2014280
2014,155,0,24459,Richard Sterne,5,0,4,4,2014210
2014,155,0,34431,Robert Streb,5,0,4,9,2014160
2014,155,0,6527,Steve Stricker,5,0,4,8,2014300
2014,155,0,29425,Andrew Svoboda,5,0,3,7,2014240
2014,155,0,34264,Hudson Swafford,5,0,1,17,2014370
2014,155,0,28780,Nicholas Thompson,5,0,1,11,2014230
2014,155,0,2206,David Toms,5,0,2,12,2014240
2014,155,0,26668,Marc Turnesa,5,3,2,16,2014390
2014,155,0,27064,Jhonattan Vegas,5,0,2,16,2014390
2014,155,0,25632,Jimmy Walker,5,0,3,9,2014350
2014,155,0,31323,Gary Woodland,5,4,4,5,2014480
2014,155,0,8793,Tiger Woods,5,3,2,10,2014190
2014,220,0,29910,Blake Adams,4,1,2,1,2014140
2014,220,0,24461,Thomas Aiken,4,0,1,12,2014280
2014,220,0,31289,Benjamín Alvarado,4,4,4,6,2014340
2014,220,0,20848,Ángel Cabrera,4,2,2,7,2014430
2014,220,0,12510,Chad Campbell,4,2,2,4,2014160
2014,220,0,28937,George Coetzee,4,0,4,16,2014210
2014,220,0,23452,Nicolas Colsaerts,4,2,1,3,2014140
2014,220,0,1226,Fred Couples,4,0,3,2,2014260
2014,220,0,29253,Jeff Curl,4,1,3,4,2014320
2014,220,0,40098,Matt Fitzpatrick,4,0,1,12,2014260
2014,220,0,10809,Jim Furyk,4,3,2,12,2014330
2014,220,0,24399,Scott Gardiner,4,1,1,1,2014200
2014,220,0,25900,Lucas Glover,4,1,2,5,2014290
2014,220,0,23718,Nathan Green,4,2,1,4,2014410
2014,220,0,39954,Cody Gribble,4,4,2,5,2014350
2014,220,0,34563,Chesson Hadley,4,0,1,2,2014170
2014,220,0,22792,Peter Hanson,4,2,2,14,2014220
2014,220,0,31557,Jim Herman,4,0,4,16,2014200
2014,220,0,20608,David Howell,4,0,4,15,2014040
2014,220,0,24956,Mikko Ilonen,4,4,3,4,2014440
2014,220,0,30852,Ryo Ishikawa,4,2,2,13,2014460
2014,220,0,24511,Thongchai Jaidee,4,0,4,7,2014430
2014,220,0,1577,Lee Janzen,4,0,2,15,2014390
2014,220,0,19958,Miguel Angel Jiménez,4,0,4,8,2014430
2014,220,0,26300,Matt Jones,4,0,1,12,2014440
2014,220,0,27929,Shiv Kapur,4,2,1,3,2014030
2014,220,0,19970,Robert Karlsson,4,0,1,17,2014050
2014,220,0,31420,Anirban Lahiri,4,3,2,2,2014030
2014,220,0,29670,Pablo Larrazabal,4,1,1,5,2014440
2014,220,0,29926,Danny Lee,4,0,4,14,2014230
2014,220,0,32791,K.H. Lee,4,4,1,5,2014350
2014,220,0,28300,Joost Luiten,4,1,4,18,2014210
2014,220,0,33927,Bryden MacPherson,4,4,1,5,2014400
2014,220,0,1724,Jeff Maggert,4,1,2,3,2014270
2014,220,0,10585,Scott McCarron,4,0,2,12,2014200
2014,220,0,27933,John Merrick,4,2,3,13,2014110
2014,220,0,25478,Kiyoshi Miyazato,4,0,1,18,2014350
2014,220,0,21949,Joe Ogilvie,4,0,2,17,2014390
2014,220,0,27147,David Oh,4,1,1,4,2014350
2014,220,0,33968,Thorbjørn Olesen,4,0,4,13,2014400
2014,220,0,20691,Greg Owen,4,3,1,5,2014310
2014,220,0,12660,Jesper Parnevik,4,4,1,4,2014200
2014,220,0,1928,Corey Pavin,4,1,1,13,2014320
2014,220,0,1948,Tim Petrovic,4,1,2,10,2014410
2014,220,0,24138,Ian Poulter,4,0,4,7,2014430
2014,220,0,31193,Jim Renner,4,0,1,16,2014310
2014,220,0,23497,Tag Ridings,4,1,1,1,2014200
2014,220,0,22913,John Rollins,4,3,1,13,2014320
2014,220,0,26679,Kevin Stadler,4,1,1,16,2014360
2014,220,0,33448,Justin Thomas,4,2,4,6,2014330
2014,220,0,32333,Kevin Tway,4,2,1,11,2014360
2014,220,0,29484,Peter Uihlein,4,0,1,1,2014040
2014,220,0,28114,Dawie van der Walt,4,0,3,7,2014210
2014,220,0,23623,Bo Van Pelt,4,2,2,1,2014410
2014,220,0,26951,Johnson Wagner,4,1,2,13,2014410
2014,220,0,32139,Danny Willett,4,2,1,14,2014440
2014,276,0,25936,Alex Aragon,3,1,2,12,2014380
2014,276,0,33803,Lucas Bjerregaard,3,0,1,9,2014350
2014,276,0,40058,Zac Blair,3,0,1,11,2014350
2014,276,0,24227,Justin Bolli,3,0,2,5,2014360
2014,276,0,6214,Guy Boros,3,0,1,18,2014390
2014,276,0,35450,Patrick Cantlay,3,2,1,17,2014380
2014,276,0,20850,Daniel Chopra,3,0,1,13,2014340
2014,276,0,28455,Will Claxton,3,0,2,14,2014120
2014,276,0,19972,José Coceres,3,1,2,13,2014190
2014,276,0,39997,Corey Conners,3,0,1,13,2014410
2014,276,0,34262,Jon Curran,3,3,4,1,2014250
2014,276,0,34076,Joel Dahmen,3,0,2,7,2014410
2014,276,0,35376,Roberto Díaz,3,0,1,18,2014060
2014,276,0,26360,Bubba Dickerson,3,2,1,17,2014250
2014,276,0,24178,Chris Doak,3,3,2,3,2014350
2014,276,0,20721,Darren Fichardt,3,0,3,16,2014210
2014,276,0,38985,Steven Fox,3,3,1,7,2014160
2014,276,0,1381,Fred Funk,3,0,3,18,2014200
2014,276,0,28679,Fabián Gómez,3,0,2,2,2014160
2014,276,0,29974,Branden Grace,3,1,3,16,2014400
2014,276,0,6575,Dudley Hart,3,0,1,2,2014270
2014,276,0,32878,Jin Jeong,3,2,3,13,2014210
2014,276,0,28308,Troy Kelly,3,0,2,4,2014390
2014,276,0,30957,Maximilian Kieffer,3,3,2,9,2014350
2014,276,0,39975,Michael Kim,3,3,2,1,2014330
2014,276,0,46580,Raymond Knoll,3,0,1,17,2014390
2014,276,0,35104,Tom Lewis,3,3,1,10,2014350
2014,276,0,35296,Haotong Li,3,3,1,15,2014040
2014,276,0,24748,WC Liang,3,0,1,3,2014350
2014,276,0,33204,Shane Lowry,3,1,2,4,2014440
2014,276,0,1717,Sandy Lyle,3,0,4,3,2014260
2014,276,0,21470,Daisuke Maruyama,3,3,4,10,2014430
2014,276,0,1761,Len Mattiace,3,3,2,3,2014390
2014,276,0,1823,Larry Mize,3,3,3,9,2014260
2014,276,0,23814,Edoardo Molinari,3,1,2,1,2014440
2014,276,0,8635,Colin Montgomerie,3,3,3,18,2014440
2014,276,0,6373,José María Olazábal,3,0,1,4,2014260
2014,276,0,25863,Rod Perry,3,0,1,12,2014200
2014,276,0,25818,Scott Piercy,3,2,1,8,2014410
2014,276,0,35957,Daniel Popovic,3,3,1,4,2014040
2014,276,0,30946,Alex Prugh,3,1,2,13,2014410
2014,276,0,36699,Patrick Rodgers,3,0,2,15,2014370
2014,276,0,28456,Andrew Ruthkoski,3,0,2,18,2014390
2014,276,0,30040,Sebastián Saavedra,3,3,1,7,2014360
2014,276,0,46568,John Singleton,3,3,2,8,2014400
2014,276,0,23969,Graeme Storm,3,2,1,16,2014350
2014,276,0,18874,Miguel Suarez,3,0,1,3,2014200
2014,276,0,2239,Scott Verplank,3,0,1,2,2014340
2014,276,0,39075,Armando Villarreal,3,0,2,2,2014390
2014,276,0,25841,Marc Warren,3,0,4,2,2014400
2014,276,0,27095,Nick Watney,3,0,1,8,2014440
2014,276,0,2256,Tom Watson,3,0,2,2,2014400
2014,276,0,26289,Boo Weekley,3,0,2,6,2014340
2014,276,0,29454,Bernd Wiesberger,3,0,1,9,2014440
2014,276,0,33870,Ashun Wu,3,0,1,11,2014040
2014,276,0,22951,Azuma Yano,3,0,1,16,2014350
2014,276,0,29939,Fabrizio Zanotti,3,0,1,7,2014440
2014,333,0,20771,Steven Alker,2,1,2,10,2014350
2014,333,0,33120,Mark Anderson,2,0,1,17,2014310
2014,333,0,34387,Daniel Balin,2,0,1,6,2014200
2014,333,0,10505,Shane Bertsch,2,0,1,17,2014120
2014,333,0,28697,Gaganjeet Bhullar,2,0,4,12,2014030
2014,333,0,32331,Mark Blakefield,2,0,1,17,2014220
2014,333,0,22764,Michael Block,2,1,1,6,2014140
2014,333,0,40010,Fielding Brewbaker,2,0,2,13,2014290
2014,333,0,1132,Mark Brooks,2,0,3,14,2014130
2014,333,0,32262,Mark Brown,2,0,4,4,2014040
2014,333,0,36837,Julien Brun,2,1,1,5,2014320
2014,333,0,32070,Rafael Campos,2,0,2,15,2014200
2014,333,0,27767,David Carr,2,0,2,4,2014010
2014,333,0,39910,Kevin Carrigan,2,1,1,13,2014410
2014,333,0,1200,Keith Clearwater,2,1,1,3,2014320
2014,333,0,45860,Case Cochran,2,0,1,12,2014310
2014,333,0,46606,Eli Cole,2,2,2,2,2014410
2014,333,0,1235,Ben Crenshaw,2,2,2,7,2014260
2014,333,0,6034,Marco Dawson,2,0,1,18,2014200
2014,333,0,8931,Glen Day,2,1,1,11,2014200
2014,333,0,32582,Eric Dugas,2,1,2,11,2014120
2014,333,0,35213,Andrés Echavarría,2,1,1,12,2014350
2014,333,0,31416,Derek Fathauer,2,0,3,2,2014190
2014,333,0,30911,Tommy Fleetwood,2,2,2,15,2014400
2014,333,0,32662,Michael Gligic,2,0,1,5,2014410
2014,333,0,29720,Andres Gonzales,2,0,1,11,2014010
2014,333,0,23338,David Gossett,2,2,2,14,2014390
2014,333,0,31577,Tano Goya,2,0,4,7,2014430
2014,333,0,1473,Todd Hamilton,2,0,1,2,2014390
2014,333,0,34654,David Hronek,2,0,1,17,2014440
2014,333,0,28719,Mu Hu,2,2,4,1,2014040
2014,333,0,28072,Mingjie Huang,2,1,4,11,2014040
2014,333,0,29639,Jesse Hutchins,2,2,2,16,2014450
2014,333,0,23706,Rashid Ismail,2,1,3,11,2014030
2014,333,0,20832,Raphael Jacquelin,2,2,2,3,2014040
2014,333,0,37092,Hyung-Sung Kim,2,0,2,10,2014350
2014,333,0,23849,Hyung-Tae Kim,2,0,1,9,2014400
2014,333,0,30711,Colt Knost,2,0,1,6,2014310
2014,333,0,27797,Derek Lamely,2,0,2,1,2014240
2014,333,0,34396,Beonyeong Lee,2,2,2,2,2014410
2014,333,0,25056,Dave Lévesque,2,0,2,2,2014410
2014,333,0,37278,Nicholas Lindheim,2,0,1,6,2014350
2014,333,0,46459,Sam Love,2,1,2,6,2014350
2014,333,0,1766,Billy Mayfair,2,0,2,5,2014390
2014,333,0,6090,Jim McGovern,2,0,1,3,2014440
2014,333,0,27171,Jay McLuen,2,0,1,4,2014240
2014,333,0,6515,Shaun Micheel,2,0,1,1,2014440
2014,333,0,27118,Toshinori Muto,2,0,2,3,2014120
2014,333,0,27119,Koumei Oda,2,2,4,3,2014440
2014,333,0,27942,Rob Oppenheim,2,0,2,8,2014350
2014,333,0,26444,Juvic Pagunsan,2,2,1,15,2014400
2014,333,0,1945,Kenny Perry,2,2,4,8,2014440
2014,333,0,34644,Josh Persons,2,0,2,11,2014410
2014,333,0,34256,Andrew Putnam,2,0,2,17,2014250
2014,333,0,7749,Brett Quigley,2,2,1,11,2014130
2014,333,0,1978,Fran Quinn,2,2,4,13,2014350
2014,333,0,27072,Alvaro Quiros,2,0,4,6,2014060
2014,333,0,26476,Chez Reavie,2,0,2,5,2014010
2014,333,0,29476,Kyle Reifers,2,1,1,9,2014020
2014,333,0,25351,Chris Rodgers,2,0,3,11,2014400
2014,333,0,23797,Brett Rumford,2,0,1,16,2014210
2014,333,0,29223,Sam Saunders,2,1,3,17,2014230
2014,333,0,45582,Jared Sawada,2,2,1,17,2014120
2014,333,0,8215,Steve Schneiter,2,0,1,11,2014440
2014,333,0,27139,David Skinns,2,2,3,9,2014200
2014,333,0,27657,Nathan Smith,2,0,1,10,2014230
2014,333,0,35174,Matthew Southgate,2,2,2,1,2014400
2014,333,0,8375,Paul Stankowski,2,0,1,18,2014200
2014,333,0,2145,Craig Stevens,2,0,2,3,2014050
