YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
2022,83,0,46414,Aaron Rai,12.54,122,973,+0.02
2022,85,0,27649,Brandt Snedeker,12.61,85,674,+0.18
2022,86,0,29908,C.T. Pan,12.68,124,978,+0.08
2022,87,0,49771,J.T. Poston,12.75,141,1106,-0.03
2022,88,0,30692,Scott Stallings,12.79,147,1149,+0.03
2022,89,0,30944,Jason Kokrak,12.84,94,732,+0.01
2022,89,0,40006,Erik van Rooyen,12.84,75,584,+0.05
2022,91,0,32791,K.H. Lee,12.88,158,1227,+0.02
2022,91,0,49947,Taylor Moore,12.88,139,1079,-0.03
2022,93,0,30163,Henrik Norlander,12.92,107,828,+0.07
2022,94,0,34174,John Huh,13.01,109,838,+0.18
2022,95,0,35450,Patrick Cantlay,13.02,101,776,E
2022,96,0,45522,Christiaan Bezuidenhout,13.04,106,813,+0.02
2022,96,0,33399,Adam Hadwin,13.04,137,1051,+0.08
2022,96,0,40115,Adam Svensson,13.04,151,1158,+0.16
2022,96,0,33448,Justin Thomas,13.04,114,874,-0.03
2022,100,0,46717,Viktor Hovland,13.06,105,804,+0.08
2022,101,0,33141,Keegan Bradley,13.07,123,941,-0.05
2022,101,0,35449,Adam Long,13.07,137,1048,+0.10
2022,103,0,27095,Nick Watney,13.11,115,877,+0.14
2022,104,0,32757,Patton Kizzire,13.24,150,1133,+0.07
2022,104,0,33667,Carlos Ortiz,13.24,94,710,+0.10
2022,106,0,48117,Kurt Kitayama,13.25,90,679,+0.01
2022,107,0,36884,Ben Kohles,13.27,82,618,+0.11
2022,108,0,34610,Matthias Schwab,13.39,102,762,-0.07
2022,109,0,45157,Cam Davis,13.43,141,1050,E
2022,110,0,48084,Wesley Bryan,13.45,69,513,-0.01
2022,111,0,30926,Chris Kirk,13.5,125,926,+0.12
2022,111,0,27064,Jhonattan Vegas,13.5,116,859,E
2022,113,0,34466,Peter Malnati,13.52,161,1191,+0.16
2022,114,0,36871,Matthew NeSmith,13.56,150,1106,+0.17
2022,115,0,20229,Stewart Cink,13.59,131,964,+0.06
2022,116,0,23325,Vaughn Taylor,13.61,75,551,+0.08
2022,117,0,28089,Jason Day,13.64,96,704,+0.21
2022,118,0,51766,Wyndham Clark,13.72,146,1064,+0.03
2022,119,0,23320,Ryan Palmer,13.75,102,742,+0.02
2022,120,0,25686,Jason Dufner,13.78,74,537,+0.12
2022,121,0,24980,Scott Gutschewski,13.79,72,522,+0.06
2022,122,0,47988,Nick Hardy,13.8,86,623,+0.06
2022,123,0,32448,James Hahn,13.86,115,830,-0.01
2022,124,0,34360,Patrick Reed,13.92,98,704,+0.20
2022,125,0,50095,Austin Smotherman,13.97,121,866,+0.17
2022,126,0,46340,Alex Smalley,14.04,152,1083,-0.02
2022,127,0,39058,Lucas Herbert,14.06,80,569,+0.01
2022,128,0,28252,Seamus Power,14.09,116,823,-0.03
2022,128,0,47483,Will Zalatoris,14.09,115,816,-0.10
2022,130,0,47504,Sam Burns,14.14,142,1004,+0.02
2022,131,0,29221,Webb Simpson,14.17,102,720,+0.11
2022,132,0,31323,Gary Woodland,14.2,116,817,+0.09
2022,133,0,49964,Aaron Wise,14.3,151,1056,+0.03
2022,134,0,53165,Doc Redman,14.35,125,871,+0.14
2022,135,0,54628,Lee Hodges,14.41,165,1145,+0.15
2022,136,0,32366,Kevin Chappell,14.48,87,601,+0.13
2022,137,0,54421,Garrick Higgo,14.55,80,550,+0.29
2022,138,0,28114,Dawie van der Walt,14.66,96,655,+0.02
2022,139,0,40250,Taylor Pendrith,14.67,120,818,-0.07
2022,140,0,39436,Joshua Creel,14.68,75,511,+0.07
2022,140,0,29926,Danny Lee,14.68,80,545,+0.08
2022,142,0,26300,Matt Jones,14.77,104,704,-0.02
2022,143,0,34363,Tyrrell Hatton,14.81,105,709,+0.12
2022,144,0,36799,Stephan Jaeger,14.83,151,1018,+0.09
2022,145,0,47347,Adam Schenk,14.84,158,1065,+0.13
2022,146,0,23983,Luke Donald,14.88,110,739,+0.06
2022,146,0,48887,Matt Wallace,14.88,103,692,+0.12
2022,148,0,33419,Cameron Tringale,15.01,159,1059,+0.08
2022,149,0,45540,Jared Wolfe,15.06,97,644,+0.04
2022,150,0,36699,Patrick Rodgers,15.14,147,971,-0.10
2022,151,0,57366,Cameron Young,15.36,153,996,-0.01
2022,152,0,22056,Cameron Percy,15.45,68,440,-0.12
2022,153,0,36689,Brooks Koepka,15.46,83,537,+0.05
2022,154,0,34563,Chesson Hadley,15.59,138,885,+0.06
2022,155,0,28237,Rory McIlroy,15.66,112,715,-0.07
2022,155,0,51634,Sahith Theegala,15.66,202,1290,-0.01
2022,157,0,37212,Paul Barjon,15.72,136,865,+0.05
2022,158,0,35110,Brett Drewitt,15.79,90,570,+0.18
2022,159,0,35891,Cameron Smith,15.82,115,727,-0.01
2022,160,0,47995,Davis Riley,15.85,178,1123,+0.06
2022,160,0,46046,Scottie Scheffler,15.85,149,940,-0.03
2022,162,0,24361,Pat Perez,15.88,111,699,E
2022,163,0,35506,Mackenzie Hughes,16.02,149,930,+0.07
2022,164,0,33597,Harry Higgs,16.07,149,927,+0.09
2022,165,0,47856,Seth Reeves,16.08,109,678,+0.15
2022,166,0,29289,S.Y. Noh,16.09,98,609,-0.06
2022,167,0,29970,Dylan Frittelli,16.11,170,1055,-0.01
2022,168,0,47128,Richy Werenski,16.12,112,695,+0.14
2022,169,0,33204,Shane Lowry,16.13,106,657,+0.06
2022,170,0,34255,Joseph Bramlett,16.15,147,910,+0.05
2022,171,0,27895,Jonas Blixt,16.17,93,575,+0.20
2022,171,0,47529,Mito Pereira,16.17,172,1064,-0.09
2022,173,0,25493,Nick Taylor,16.32,163,999,+0.17
2022,174,0,24502,Adam Scott,16.38,143,873,+0.01
2022,175,0,27129,Luke List,16.39,149,909,+0.01
2022,176,0,34046,Jordan Spieth,16.48,149,904,+0.03
2022,177,0,46550,Brandon Hagy,16.6,133,801,+0.06
2022,178,0,29725,Tony Finau,16.63,163,980,-0.05
2022,178,0,33490,Bo Hoag,16.63,85,511,+0.25
2022,180,0,32333,Kevin Tway,16.7,153,916,+0.10
2022,181,0,36852,Jim Knous,17.18,84,489,+0.10
2022,182,0,52372,Cameron Champ,17.21,111,645,-0.03
2022,183,0,34431,Robert Streb,17.22,177,1028,+0.09
2022,184,0,37189,Harold Varner III,17.5,137,783,+0.06
2022,185,0,46601,Trey Mullinax,17.56,158,900,E
2022,186,0,27770,Camilo Villegas,17.95,126,702,+0.10
2022,187,0,51894,Vince Whaley,18.22,166,911,+0.03
2022,188,0,54783,Dylan Wu,18.23,128,702,+0.11
2022,189,0,35617,Martin Trainer,18.44,154,835,+0.08
2022,190,0,27139,David Skinns,18.76,133,709,+0.04
2022,191,0,10381,Curtis Thompson,19.5,116,595,+0.03
2022,192,0,48699,Callum Tarren,19.97,153,766,+0.01
2022,193,0,35461,Beau Hossler,20.49,184,898,+0.13
2024,1,0,40058,Zac Blair,7.50%,77,1026,+0.10
2024,2,0,40026,Daniel Berger,7.80%,65,833,+0.06
2024,3,0,46414,Aaron Rai,8.14%,84,1032,-0.07
2024,4,0,50525,Collin Morikawa,8.24%,79,959,+0.10
2024,5,0,45609,Tyler Duncan,8.27%,64,774,+0.08
2024,6,0,36801,Mark Hubbard,8.40%,102,1214,+0.14
2024,7,0,52374,Brandon Wu,9.11%,79,867,+0.10
2024,8,0,30911,Tommy Fleetwood,9.15%,82,896,+0.06
2024,9,0,32640,Troy Merritt,9.38%,75,800,-0.09
2024,10,0,49960,Sepp Straka,9.76%,90,922,+0.10
2024,11,0,28237,Rory McIlroy,10.10%,87,861,-0.14
2024,12,0,57362,Austin Eckroat,10.14%,110,1085,+0.14
2024,13,0,33204,Shane Lowry,10.21%,87,852,+0.02
2024,14,0,55182,Tom Kim,10.24%,103,1006,+0.02
2024,15,0,27330,Josh Teater,10.33%,54,523,+0.22
2024,16,0,36884,Ben Kohles,10.40%,105,1010,+0.19
2024,17,0,49771,J.T. Poston,10.45%,113,1081,+0.13
2024,18,0,50493,Justin Suh,10.55%,90,853,+0.04
2024,19,0,51349,Nico Echavarria,10.58%,102,964,+0.20
2024,20,0,29535,Brice Garnett,10.59%,63,595,+0.16
2024,21,0,39997,Corey Conners,10.65%,116,1089,+0.05
2024,22,0,34099,Harris English,10.73%,117,1090,+0.08
2024,23,0,22405,Justin Rose,10.78%,80,742,+0.10
2024,24,0,32102,Rickie Fowler,10.89%,103,946,+0.02
2024,24,0,25900,Lucas Glover,10.89%,117,1074,+0.04
2024,26,0,48117,Kurt Kitayama,10.95%,106,968,E
2024,26,0,40115,Adam Svensson,10.95%,152,1388,+0.05
2024,28,0,47504,Sam Burns,10.97%,101,921,-0.02
2024,28,0,34046,Jordan Spieth,10.97%,96,875,-0.05
2024,30,0,37455,Si Woo Kim,10.99%,119,1083,+0.08
2024,31,0,48081,Xander Schauffele,11.03%,105,952,-0.01
2024,32,0,27214,Kevin Streelman,11.13%,88,791,+0.09
2024,33,0,30926,Chris Kirk,11.17%,105,940,+0.10
2024,34,0,47993,Denny McCarthy,11.18%,123,1100,+0.02
2024,35,0,32757,Patton Kizzire,11.20%,82,732,+0.07
2024,36,0,32366,Kevin Chappell,11.37%,64,563,-0.02
2024,37,0,46441,Robby Shelton,11.39%,103,904,+0.07
2024,38,0,28089,Jason Day,11.42%,94,823,-0.01
2024,39,0,55708,Hayden Buckley,11.43%,95,831,+0.19
2024,40,0,35532,Tom Hoge,11.45%,144,1258,+0.03
2024,41,0,51070,Vincent Norrman,11.46%,73,637,+0.10
2024,41,0,52513,Carson Young,11.46%,117,1021,+0.03
2024,43,0,30163,Henrik Norlander,11.50%,78,678,-0.03
2024,44,0,34256,Andrew Putnam,11.51%,120,1043,+0.07
2024,44,0,47483,Will Zalatoris,11.51%,93,808,+0.05
2024,46,0,48153,Matthieu Pavon,11.56%,85,735,-0.12
2024,46,0,30927,Brendon Todd,11.56%,143,1237,+0.04
2024,48,0,51287,Ryo Hisatsune,11.59%,111,958,+0.03
2024,49,0,28252,Seamus Power,11.60%,143,1233,+0.02
2024,50,0,34076,Joel Dahmen,11.61%,117,1008,+0.05
2024,51,0,51696,Rico Hoey,11.62%,107,921,+0.07
2024,52,0,47988,Nick Hardy,11.66%,123,1055,+0.02
2024,53,0,36799,Stephan Jaeger,11.72%,118,1007,+0.11
2024,54,0,54628,Lee Hodges,11.75%,140,1191,+0.13
2024,55,0,33653,Thomas Detry,11.77%,105,892,-0.10
2024,56,0,46717,Viktor Hovland,11.81%,86,728,-0.19
2024,57,0,51890,Greyson Sigg,11.95%,109,912,+0.06
2024,58,0,26476,Chez Reavie,12.02%,93,774,+0.11
2024,59,0,39324,J.J. Spaun,12.05%,121,1004,-0.03
2024,60,0,34021,Bud Cauley,12.07%,85,704,+0.01
2024,61,0,37275,Sam Ryder,12.09%,100,827,+0.12
2024,62,0,47983,Chad Ramey,12.12%,115,949,+0.02
2024,63,0,51634,Sahith Theegala,12.15%,143,1177,+0.01
2024,64,0,33486,Roger Sloan,12.18%,90,739,+0.01
2024,65,0,37378,Min Woo Lee,12.27%,99,807,-0.01
2024,66,0,29908,C.T. Pan,12.31%,97,788,+0.04
2024,67,0,52666,Sami Valimaki,12.48%,97,777,+0.11
2024,68,0,51766,Wyndham Clark,12.49%,107,857,+0.01
2024,69,0,24024,Zach Johnson,12.52%,75,599,+0.03
2024,70,0,50095,Austin Smotherman,12.55%,66,526,+0.03
2024,71,0,54576,Patrick Fishburn,12.58%,97,771,+0.05
2024,71,0,51997,Andrew Novak,12.58%,132,1049,+0.07
2024,73,0,26596,Ryan Moore,12.59%,111,882,+0.08
2024,74,0,40006,Erik van Rooyen,12.67%,123,971,+0.03
2024,75,0,56630,Akshay Bhatia,12.68%,139,1096,E
2024,75,0,34098,Russell Henley,12.68%,114,899,+0.10
2024,77,0,24502,Adam Scott,12.69%,109,859,+0.08
2024,78,0,54591,Ben Griffin,12.70%,158,1244,-0.05
2024,78,0,46046,Scottie Scheffler,12.70%,110,866,-0.11
2024,80,0,46340,Alex Smalley,12.73%,104,817,+0.08
2024,81,0,36871,Matt NeSmith,12.79%,110,860,+0.14
2024,82,0,46442,Maverick McNealy,12.81%,140,1093,-0.10
2024,82,0,50484,Hayden Springer,12.81%,98,765,-0.09
2024,84,0,49947,Taylor Moore,12.87%,156,1212,-0.04
2024,85,0,40098,Matt Fitzpatrick,13.11%,113,862,+0.11
2024,86,0,32839,Hideki Matsuyama,13.15%,117,890,+0.02
2024,87,0,33141,Keegan Bradley,13.18%,131,994,+0.05
2024,88,0,47347,Adam Schenk,13.27%,149,1123,+0.06
2024,88,0,39327,Ben Silverman,13.27%,130,980,-0.09
2024,90,0,25493,Nick Taylor,13.28%,140,1054,+0.06
2024,91,0,37212,Paul Barjon,13.29%,80,602,+0.16
2024,92,0,52375,Doug Ghim,13.33%,145,1088,+0.06
2024,93,0,29478,Kevin Kisner,13.34%,87,652,+0.20
2024,94,0,23108,Matt Kuchar,13.36%,124,928,+0.05
2024,95,0,31323,Gary Woodland,13.41%,132,984,-0.02
2024,96,0,35310,Lanto Griffin,13.47%,108,802,+0.08
2024,97,0,45157,Cam Davis,13.52%,134,991,+0.05
2024,97,0,57900,Chandler Phillips,13.52%,139,1028,+0.05
2024,97,0,58168,Davis Thompson,13.52%,149,1102,-0.06
2024,100,0,27644,Brian Harman,13.53%,149,1101,+0.04
2024,101,0,45242,Kevin Yu,13.58%,124,913,+0.01
2024,102,0,47663,Kevin Dougherty,13.59%,92,677,+0.03
2024,103,0,48319,Tom Whitney,13.64%,94,689,+0.06
2024,104,0,52955,Ludvig Åberg,13.65%,126,923,+0.02
2024,105,0,32791,K.H. Lee,13.66%,127,930,+0.07
2024,106,0,57366,Cameron Young,13.67%,137,1002,+0.04
2024,107,0,51977,Max Greyserman,13.73%,120,874,+0.02
2024,107,0,52453,Nicolai Højgaard,13.73%,84,612,+0.11
2024,109,0,36326,David Lipsky,13.77%,110,799,+0.22
2024,110,0,31646,Emiliano Grillo,13.79%,148,1073,+0.07
2024,111,0,48867,Matti Schmid,13.81%,119,862,+0.11
2024,112,0,29936,Ryan Fox,13.82%,130,941,+0.07
2024,113,0,39971,Sungjae Im,13.83%,152,1099,+0.03
2024,114,0,59866,Nick Dunlap,13.85%,122,881,+0.06
2024,115,0,36699,Patrick Rodgers,13.88%,171,1232,+0.02
2024,116,0,12716,Charley Hoffman,13.96%,116,831,+0.16
2024,117,0,48119,Ben Taylor,14.13%,104,736,+0.12
2024,117,0,33448,Justin Thomas,14.13%,116,821,+0.02
2024,119,0,29725,Tony Finau,14.14%,139,983,-0.09
2024,120,0,54421,Garrick Higgo,14.20%,122,859,+0.04
2024,121,0,27349,Alex Noren,14.23%,118,829,-0.05
2024,122,0,40250,Taylor Pendrith,14.27%,139,974,-0.06
2024,123,0,60004,Jacob Bridgeman,14.34%,118,823,E
2024,123,0,33968,Thorbjørn Olesen,14.34%,77,537,-0.05
2024,125,0,27649,Brandt Snedeker,14.37%,103,717,+0.19
2024,126,0,52514,Trace Crowe,14.46%,105,726,+0.04
2024,127,0,52215,Robert MacIntyre,14.48%,125,863,-0.02
2024,128,0,45522,Christiaan Bezuidenhout,14.61%,146,999,+0.16
2024,129,0,59095,Chris Gotterup,14.67%,130,886,-0.08
2024,129,0,40162,Justin Lower,14.67%,167,1138,+0.02
2024,129,0,59143,Mac Meissner,14.67%,131,893,+0.09
2024,129,0,35617,Martin Trainer,14.67%,82,559,+0.05
2024,133,0,27936,Martin Laird,14.71%,118,802,+0.08
2024,134,0,39977,Max Homa,14.72%,140,951,+0.01
2024,135,0,32333,Kevin Tway,14.79%,92,622,+0.09
2024,136,0,34587,Chan Kim,14.81%,144,972,+0.01
2024,137,0,48699,Callum Tarren,14.83%,117,789,+0.10
2024,138,0,39975,Michael Kim,14.94%,128,857,+0.03
2024,139,0,33408,Tyson Alexander,15.02%,125,832,+0.01
2024,140,0,22371,Aaron Baddeley,15.05%,121,804,+0.07
2024,141,0,47679,Victor Perez,15.13%,125,826,+0.09
2024,142,0,28775,Nate Lashley,15.34%,131,854,+0.08
2024,143,0,59836,Pierceson Coody,15.39%,131,851,+0.01
2024,144,0,33399,Adam Hadwin,15.40%,152,987,+0.14
2024,145,0,34255,Joseph Bramlett,15.48%,152,982,-0.01
2024,146,0,55893,Sam Stevens,15.49%,169,1091,-0.07
2024,147,0,47591,Eric Cole,15.51%,205,1322,+0.11
2024,148,0,50188,S.H. Kim,15.52%,191,1231,+0.04
2024,149,0,34466,Peter Malnati,15.57%,145,931,+0.10
2024,150,0,27129,Luke List,15.65%,143,914,+0.13
2024,151,0,55454,Carl Yuan,15.69%,115,733,+0.09
2024,152,0,34563,Chesson Hadley,15.70%,132,841,-0.08
2024,152,0,29221,Webb Simpson,15.70%,106,675,+0.02
2024,152,0,27770,Camilo Villegas,15.70%,97,618,+0.16
2024,155,0,52372,Cameron Champ,15.80%,106,671,-0.02
2024,156,0,56149,Wilson Furr,15.82%,100,632,-0.04
2024,157,0,60767,Blaine Hale Jr.,15.83%,82,518,E
2024,158,0,33948,Byeong Hun An,16.03%,147,917,E
2024,158,0,35461,Beau Hossler,16.03%,175,1092,+0.02
2024,160,0,35506,Mackenzie Hughes,16.08%,187,1163,E
2024,161,0,47420,Jake Knapp,16.28%,154,946,+0.05
2024,162,0,60067,Joe Highsmith,16.33%,130,796,+0.14
2024,163,0,35450,Patrick Cantlay,16.36%,126,770,+0.03
2024,164,0,54783,Dylan Wu,16.48%,158,959,+0.08
2024,165,0,39546,Keith Mitchell,16.67%,174,1044,+0.02
2024,166,0,50497,Adrien Dumont de Chassart,16.86%,133,789,+0.14
2024,167,0,38991,Alejandro Tosti,16.92%,142,839,+0.03
2024,168,0,23320,Ryan Palmer,16.94%,83,490,+0.11
2024,169,0,29420,Billy Horschel,17.01%,157,923,+0.06
2024,170,0,47995,Davis Riley,17.03%,163,957,-0.04
2024,171,0,28420,Ryan Brehm,17.07%,106,621,-0.01
2024,172,0,48084,Wesley Bryan,17.08%,83,486,-0.05
2024,172,0,32367,Jorge Campillo,17.08%,97,568,-0.02
2024,174,0,57975,Harry Hall,17.30%,165,954,-0.02
2024,175,0,32070,Rafael Campos,17.44%,105,602,+0.02
2024,176,0,47806,Raul Pereda,17.48%,86,492,+0.10
2024,177,0,59442,Parker Coody,17.76%,116,653,E
2024,178,0,46113,Ryan McCormick,17.89%,112,626,+0.14
2024,179,0,51894,Vince Whaley,18.12%,133,734,+0.02
2024,180,0,27064,Jhonattan Vegas,18.25%,152,833,+0.07
2024,181,0,48887,Matt Wallace,18.35%,145,790,-0.01
2024,182,0,34374,Erik Barnes,18.54%,109,588,+0.06
2024,183,0,27139,David Skinns,18.55%,172,927,+0.12
2024,184,0,55789,Taylor Montgomery,19.52%,123,630,+0.01
2023,1,0,55182,Tom Kim,9.74%,103,1058,+0.08
2023,2,0,37455,Si Woo Kim,9.95%,119,1196,+0.08
2023,3,0,45609,Tyler Duncan,10.09%,111,1100,+0.10
2023,4,0,19803,Ryan Armour,10.15%,94,926,+0.12
2023,5,0,51950,Max McGreevy,10.32%,91,882,+0.21
2023,6,0,26596,Ryan Moore,10.40%,93,894,+0.14
2023,7,0,33410,Andrew Landry,10.48%,92,878,+0.11
2023,8,0,50493,Justin Suh,10.66%,143,1341,+0.18
2023,9,0,35310,Lanto Griffin,10.77%,67,622,+0.04
2023,10,0,31577,Tano Goya,10.85%,97,894,+0.15
2023,11,0,32816,Satoshi Kodaira,10.92%,65,595,+0.06
2023,12,0,50525,Collin Morikawa,10.96%,95,867,+0.21
2023,12,0,25818,Scott Piercy,10.96%,106,967,+0.04
2023,14,0,34256,Andrew Putnam,11.04%,137,1241,+0.13
2023,15,0,34098,Russell Henley,11.09%,113,1019,+0.12
2023,16,0,35449,Adam Long,11.12%,133,1196,+0.16
2023,17,0,40058,Zac Blair,11.23%,98,873,+0.19
2023,18,0,23320,Ryan Palmer,11.26%,101,897,+0.03
2023,19,0,31557,Jim Herman,11.32%,98,866,+0.06
2023,20,0,12716,Charley Hoffman,11.42%,90,788,+0.02
2023,21,0,46414,Aaron Rai,11.49%,139,1210,+0.09
2023,22,0,27936,Martin Laird,11.50%,108,939,+0.09
2023,23,0,32640,Troy Merritt,11.55%,112,970,+0.12
2023,24,0,49960,Sepp Straka,11.59%,124,1070,+0.01
2023,25,0,45522,Christiaan Bezuidenhout,11.66%,128,1098,+0.02
2023,26,0,47988,Nick Hardy,11.75%,144,1226,+0.06
2023,27,0,51890,Greyson Sigg,11.81%,146,1236,+0.05
2023,28,0,30927,Brendon Todd,11.97%,144,1203,+0.13
2023,29,0,51997,Andrew Novak,12.03%,113,939,+0.03
2023,30,0,40115,Adam Svensson,12.09%,174,1439,+0.09
2023,31,0,34363,Tyrrell Hatton,12.10%,111,917,-0.02
2023,32,0,33122,Russell Knox,12.11%,141,1164,+0.11
2023,33,0,24140,Sean O'Hair,12.12%,52,429,-0.08
2023,34,0,22056,Cameron Percy,12.14%,75,618,-0.01
2023,35,0,39997,Corey Conners,12.20%,128,1049,E
2023,36,0,32139,Danny Willett,12.21%,90,737,+0.12
2023,37,0,52513,Carson Young,12.22%,127,1039,+0.09
2023,38,0,36801,Mark Hubbard,12.23%,151,1235,+0.06
2023,39,0,31560,Brian Stuard,12.28%,85,692,+0.07
2023,40,0,39058,Lucas Herbert,12.29%,81,659,+0.11
2023,41,0,49771,J.T. Poston,12.44%,148,1190,+0.03
2023,42,0,35532,Tom Hoge,12.45%,147,1181,+0.01
2023,42,0,46717,Viktor Hovland,12.45%,121,972,-0.02
2023,44,0,33204,Shane Lowry,12.48%,97,777,+0.13
2023,45,0,35450,Patrick Cantlay,12.49%,108,865,-0.01
2023,46,0,52374,Brandon Wu,12.53%,147,1173,+0.10
2023,47,0,57362,Austin Eckroat,12.54%,124,989,+0.15
2023,48,0,28089,Jason Day,12.56%,111,884,E
2023,49,0,26476,Chez Reavie,12.68%,151,1191,+0.12
2023,50,0,28252,Seamus Power,12.72%,115,904,+0.10
2023,51,0,32448,James Hahn,12.76%,121,948,+0.02
2023,51,0,27644,Brian Harman,12.76%,140,1097,+0.04
2023,53,0,34099,Harris English,12.83%,145,1130,+0.13
2023,54,0,24024,Zach Johnson,12.90%,100,775,+0.20
2023,55,0,46442,Maverick McNealy,12.93%,86,665,+0.15
2023,56,0,47983,Chad Ramey,12.96%,161,1242,+0.06
2023,57,0,39324,J.J. Spaun,12.99%,151,1162,+0.08
2023,58,0,49947,Taylor Moore,13.03%,145,1113,+0.06
2023,58,0,51070,Vincent Norrman,13.03%,117,898,+0.13
2023,60,0,39977,Max Homa,13.10%,140,1069,+0.04
2023,60,0,33413,Ben Martin,13.10%,144,1099,+0.01
2023,62,0,39971,Sungjae Im,13.12%,156,1189,+0.02
2023,62,0,30692,Scott Stallings,13.12%,122,930,+0.03
2023,64,0,24925,Jonathan Byrd,13.14%,67,510,+0.06
2023,65,0,52375,Doug Ghim,13.15%,135,1027,+0.03
2023,66,0,47504,Sam Burns,13.21%,133,1007,+0.14
2023,67,0,25900,Lucas Glover,13.35%,149,1116,-0.01
2023,67,0,34610,Matthias Schwab,13.35%,149,1116,+0.07
2023,69,0,55708,Hayden Buckley,13.36%,121,906,+0.13
2023,70,0,52372,Cameron Champ,13.39%,109,814,+0.03
2023,71,0,33399,Adam Hadwin,13.42%,151,1125,+0.13
2023,72,0,23108,Matt Kuchar,13.44%,148,1101,+0.10
2023,73,0,51414,Brent Grant,13.51%,107,792,+0.17
2023,74,0,54628,Lee Hodges,13.54%,167,1233,+0.10
2023,75,0,32839,Hideki Matsuyama,13.55%,132,974,+0.01
2023,76,0,35901,Paul Haley II,13.56%,129,951,+0.14
2023,77,0,52955,Ludvig Åberg,13.58%,85,626,-0.01
2023,78,0,27349,Alex Noren,13.66%,137,1003,+0.09
2023,79,0,25632,Jimmy Walker,13.67%,140,1024,+0.08
2023,80,0,29420,Billy Horschel,13.72%,100,729,+0.07
2023,81,0,47993,Denny McCarthy,13.76%,167,1214,+0.12
2023,81,0,27963,Chris Stroud,13.76%,78,567,+0.05
2023,83,0,45242,Kevin Yu,13.77%,91,661,+0.05
2023,84,0,39546,Keith Mitchell,13.78%,141,1023,+0.11
2023,85,0,32366,Kevin Chappell,13.85%,68,491,-0.09
2023,86,0,55789,Taylor Montgomery,13.86%,162,1169,-0.02
2023,87,0,32757,Patton Kizzire,13.91%,159,1143,+0.06
2023,88,0,53165,Doc Redman,13.99%,130,929,+0.08
2023,89,0,25493,Nick Taylor,14.00%,145,1036,-0.03
2023,90,0,29725,Tony Finau,14.07%,141,1002,+0.08
2023,90,0,29535,Brice Garnett,14.07%,123,874,+0.09
2023,90,0,29908,C.T. Pan,14.07%,76,540,+0.03
2023,93,0,56762,Will Gordon,14.10%,173,1227,+0.07
2023,94,0,36871,Matt NeSmith,14.14%,165,1167,+0.08
2023,95,0,22371,Aaron Baddeley,14.18%,116,818,-0.04
2023,96,0,36724,Augusto Núñez,14.20%,112,789,E
2023,97,0,27214,Kevin Streelman,14.22%,167,1174,+0.01
2023,98,0,32102,Rickie Fowler,14.23%,159,1117,+0.07
2023,98,0,46340,Alex Smalley,14.23%,183,1286,+0.01
2023,100,0,51349,Nico Echavarria,14.25%,107,751,+0.02
2023,101,0,30911,Tommy Fleetwood,14.27%,122,855,+0.08
2023,102,0,34076,Joel Dahmen,14.36%,145,1010,+0.02
2023,103,0,24502,Adam Scott,14.40%,104,722,E
2023,103,0,31323,Gary Woodland,14.40%,145,1007,+0.01
2023,105,0,29221,Webb Simpson,14.42%,106,735,+0.10
2023,106,0,50095,Austin Smotherman,14.43%,162,1123,+0.12
2023,107,0,47995,Davis Riley,14.46%,151,1044,+0.09
2023,108,0,59018,Ryan Gerard,14.50%,97,669,-0.05
2023,109,0,37338,Zecheng Dou,14.60%,153,1048,+0.09
2023,110,0,33448,Justin Thomas,14.67%,136,927,-0.04
2023,111,0,57366,Cameron Young,14.70%,137,932,+0.18
2023,112,0,54591,Ben Griffin,14.75%,181,1227,-0.01
2023,113,0,36326,David Lipsky,14.80%,166,1122,+0.10
2023,113,0,58168,Davis Thompson,14.80%,178,1203,+0.11
2023,115,0,33141,Keegan Bradley,14.81%,138,932,+0.09
2023,116,0,37275,Sam Ryder,14.82%,181,1221,+0.13
2023,117,0,51766,Wyndham Clark,14.83%,172,1160,-0.06
2023,118,0,46435,Austin Cook,14.88%,115,773,+0.07
2023,119,0,56630,Akshay Bhatia,14.89%,120,806,+0.11
2023,120,0,45157,Cam Davis,14.92%,164,1099,+0.01
2023,120,0,28775,Nate Lashley,14.92%,174,1166,+0.01
2023,122,0,54421,Garrick Higgo,14.93%,185,1239,+0.01
2023,123,0,50188,S.H. Kim,14.95%,200,1338,-0.04
2023,124,0,49298,Kramer Hickok,14.99%,162,1081,+0.04
2023,125,0,34409,David Lingmerth,15.07%,123,816,+0.12
2023,126,0,25686,Jason Dufner,15.08%,144,955,+0.12
2023,127,0,31202,William McGirt,15.12%,78,516,+0.13
2023,128,0,40162,Justin Lower,15.13%,169,1117,+0.11
2023,129,0,47347,Adam Schenk,15.23%,206,1353,+0.04
2023,130,0,33948,Byeong Hun An,15.26%,184,1206,+0.01
2023,131,0,54783,Dylan Wu,15.27%,166,1087,+0.04
2023,132,0,32662,Michael Gligic,15.37%,109,709,+0.10
2023,133,0,30163,Henrik Norlander,15.39%,145,942,+0.08
2023,134,0,33408,Tyson Alexander,15.45%,148,958,+0.07
2023,134,0,34255,Joseph Bramlett,15.45%,142,919,+0.05
2023,134,0,34046,Jordan Spieth,15.45%,133,861,+0.05
