YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
2007,125,0,24357,K.J. Choi,306.0,1530,5
2007,125,0,23108,Matt Kuchar,306.0,1530,5
2007,125,0,20634,Peter Lonard,306.0,1530,5
2007,128,0,19824,Craig Barlow,312.0,936,3
2007,128,0,22806,Doug LaBelle II,312.0,1872,6
2007,128,0,26882,Michael Sim,312.0,936,3
2007,131,0,21878,Mark Wilson,313.2,1566,5
2007,132,0,12660,Jesper Parnevik,316.8,1584,5
2007,133,0,29476,Kyle Reifers,319.5,1278,4
2007,134,0,1797,Rocco Mediate,324.0,1296,4
2007,135,0,20098,Stuart Appleby,328.5,1314,4
2007,135,0,6034,Marco Dawson,328.5,1314,4
2007,137,0,12195,Tom Johnson,333.0,1332,4
2007,138,0,29718,Anthony Kim,334.8,1674,5
2007,139,0,12652,Cameron Beckman,345.6,1728,5
2007,140,0,2206,David Toms,346.5,1386,4
2007,141,0,12716,Charley Hoffman,349.2,1746,5
2007,142,0,20127,Chris Riley,354.0,1062,3
2007,143,0,23613,Rich Barcelo,360.0,1440,4
2007,143,0,22621,Ben Curtis,360.0,1440,4
2007,143,0,24138,Ian Poulter,360.0,1080,3
2007,146,0,1928,Corey Pavin,364.5,1458,4
2007,147,0,2223,Bob Tway,370.8,1854,5
2007,148,0,20766,Padraig Harrington,372.0,1116,3
2007,149,0,27649,Brandt Snedeker,378.0,1890,5
2007,150,0,20850,Daniel Chopra,381.6,1908,5
2007,151,0,8931,Glen Day,382.5,1530,4
2007,151,0,10117,Bob Heintz,382.5,1530,4
2007,151,0,6595,Kevin Sutherland,382.5,1530,4
2007,154,0,19803,Ryan Armour,385.2,1926,5
2007,155,0,1381,Fred Funk,390.0,1170,3
2007,156,0,1320,Bob Estes,396.0,1584,4
2007,157,0,8537,J.P. Hayes,400.5,1602,4
2007,158,0,27933,John Merrick,414.0,1656,4
2007,158,0,21528,Henrik Stenson,414.0,828,2
2007,160,0,10213,Dicky Pride,426.0,1278,3
2007,161,0,7867,Woody Austin,427.5,1710,4
2007,161,0,10860,Justin Leonard,427.5,1710,4
2007,163,0,23788,D.J. Trahan,445.5,1782,4
2007,164,0,6373,José María Olazábal,450.0,900,2
2007,165,0,24457,Jaco Van Zyl,459.0,918,2
2007,166,0,6004,Stephen Ames,462.0,1386,3
2007,167,0,19846,Brian Gay,481.5,1926,4
2007,168,0,7547,Craig Kanada,490.5,1962,4
2007,169,0,10809,Jim Furyk,492.0,1476,3
2007,170,0,7223,Brian Bateman,495.0,990,2
2007,170,0,20859,Anders Hansen,495.0,990,2
2007,172,0,1142,Bart Bryant,516.0,1548,3
2007,173,0,6621,Joe Durant,522.0,1566,3
2007,174,0,6515,Shaun Micheel,528.0,1584,3
2007,175,0,6643,Paul Goydos,531.0,1062,2
2007,176,0,12602,Dean Wilson,552.0,1656,3
2007,177,0,26420,Richard Johnson,558.0,1674,3
2007,178,0,1706,Davis Love III,585.0,1170,2
2007,179,0,23983,Luke Donald,603.0,1206,2
2007,180,0,22378,Trevor Immelman,612.0,1224,2
2007,180,0,22348,Nick O'Hern,612.0,1224,2
2007,182,0,21731,Freddie Jacobson,630.0,1260,2
2007,183,0,20433,Mark Hensby,729.0,1458,2
2007,184,0,20623,Gavin Coles,783.0,1566,2
2007,185,0,12782,Tim Herron,882.0,1764,2
2007,186,0,19972,José Coceres,900.0,900,1
2007,187,0,26360,Bubba Dickerson,918.0,918,1
2007,188,0,8375,Paul Stankowski,936.0,936,1
2007,189,0,1132,Mark Brooks,954.0,954,1
2007,190,0,23800,Bryce Molder,1008.0,1008,1
2007,191,0,2104,Jeff Sluman,1080.0,1080,1
2007,192,0,23933,Michael Boyd,1098.0,1098,1
2007,193,0,20628,Arron Oberholser,1224.0,1224,1
2000,1,0,8793,Tiger Woods,72.0,1368,19
2000,2,0,1810,Phil Mickelson,80.0,1440,18
2000,3,0,23621,Rory Sabbatini,87.9,1494,17
2000,4,0,1042,Paul Azinger,108.0,1296,12
2000,5,0,21209,Sergio Garcia,117.0,936,8
2000,6,0,8535,Gary Nicklaus,123.0,1476,12
2000,7,0,21805,Harrison Frazar,126.0,1260,10
2000,8,0,6251,Chris DiMarco,128.3,2052,16
2000,9,0,2133,Craig Stadler,132.0,1188,9
2000,10,0,1943,Chris Perry,135.0,1890,14
2000,11,0,7457,Steve Flesch,136.1,2178,16
2000,12,0,1706,Davis Love III,138.0,1656,12
2000,13,0,1418,Bill Glasson,139.5,1674,12
2000,14,0,7749,Brett Quigley,141.8,1134,8
2000,15,0,1116,Michael Bradley,146.0,1314,9
2000,16,0,1388,Robert Gamez,152.0,1368,9
2000,17,0,12660,Jesper Parnevik,153.0,1224,8
2000,18,0,20043,Edward Fryatt,158.7,1746,11
2000,19,0,6809,Bob Burns,160.2,1602,10
2000,19,0,20574,Mathew Goggin,160.2,1602,10
2000,19,0,2170,Hal Sutton,160.2,1602,10
2000,22,0,20098,Stuart Appleby,162.0,1458,9
2000,22,0,1927,Dennis Paulson,162.0,1458,9
2000,22,0,1938,David Peoples,162.0,1782,11
2000,25,0,1723,Andrew Magee,164.3,1314,8
2000,26,0,23125,Brad Elder,165.0,1980,12
2000,27,0,20593,Greg Chalmers,165.6,1656,10
2000,28,0,20095,Carl Paulson,168.5,1854,11
2000,29,0,2245,Grant Waite,170.0,1530,9
2000,30,0,19822,Bobby Cochran,171.0,1368,8
2000,30,0,1797,Rocco Mediate,171.0,1368,8
2000,32,0,12753,David Morland IV,172.0,1548,9
2000,33,0,9011,David Duval,172.3,1206,7
2000,34,0,1313,Steve Elkington,174.0,1044,6
2000,35,0,6522,Ernie Els,174.9,1224,7
2000,36,0,6573,Brandt Jobe,176.0,1584,9
2000,37,0,1185,Brandel Chamblee,180.0,1260,7
2000,37,0,10962,Bradley Hughes,180.0,1620,9
2000,39,0,7867,Woody Austin,181.8,1818,10
2000,40,0,10860,Justin Leonard,186.0,1674,9
2000,41,0,1707,Steve Lowery,187.2,1872,10
2000,42,0,10885,Robert Allenby,188.0,1692,9
2000,43,0,12823,Carlos Franco,189.0,1512,8
2000,43,0,10201,Matt Gogel,189.0,1512,8
2000,45,0,6090,Jim McGovern,190.8,954,5
2000,46,0,1941,Tom Pernice Jr.,192.0,1728,9
2000,47,0,1945,Kenny Perry,195.4,1368,7
2000,48,0,10585,Scott McCarron,196.0,1764,9
2000,49,0,1766,Billy Mayfair,198.0,1584,8
2000,50,0,8537,J.P. Hayes,200.3,1602,8
2000,51,0,20029,Notah Begay III,200.6,1404,7
2000,52,0,19881,Robert Damron,204.8,1638,8
2000,52,0,6350,Bob May,204.8,1638,8
2000,54,0,12388,Michael Clark II,205.7,1440,7
2000,55,0,1261,Jay Delsing,209.3,1674,8
2000,56,0,1724,Jeff Maggert,210.9,1476,7
2000,57,0,1175,Jim Carter,211.5,1692,8
2000,57,0,6595,Kevin Sutherland,211.5,1692,8
2000,59,0,6036,Scott Dunlap,212.0,1908,9
2000,59,0,6012,Greg Kraft,212.0,1908,9
2000,61,0,19824,Craig Barlow,216.0,1728,8
2000,61,0,2101,Joey Sindelar,216.0,1512,7
2000,63,0,2218,Ted Tryba,222.0,1998,9
2000,64,0,1968,Nick Price,223.2,1116,5
2000,65,0,1619,Skip Kendall,224.0,2016,9
2000,66,0,23656,Jason Caron,225.0,1350,6
2000,66,0,12645,Brent Geiberger,225.0,1350,6
2000,66,0,6140,Sean Murphy,225.0,1800,8
2000,69,0,8993,Franklin Langham,234.0,1638,7
2000,69,0,6515,Shaun Micheel,234.0,1638,7
2000,69,0,21949,Joe Ogilvie,234.0,1638,7
2000,72,0,1093,Ronnie Black,237.0,1422,6
2000,73,0,8045,Perry Moss,238.5,954,4
2000,74,0,1191,Barry Cheesman,239.1,1674,7
2000,75,0,7763,Doug Dunakey,240.0,1440,6
2000,76,0,1761,Len Mattiace,240.8,1926,8
2000,77,0,12652,Cameron Beckman,243.0,1458,6
2000,78,0,20229,Stewart Cink,244.3,1710,7
2000,79,0,20105,Jeff Gove,246.0,1476,6
2000,80,0,10423,Mike Weir,246.9,1728,7
2000,81,0,2214,Kirk Triplett,249.4,1746,7
2000,82,0,2104,Jeff Sluman,249.8,1998,8
2000,83,0,1226,Fred Couples,252.0,1260,5
2000,84,0,6014,Eric Booker,255.0,1530,6
2000,85,0,1203,Russ Cochran,255.6,1278,5
2000,86,0,11011,Mike Sposa,262.8,1314,5
2000,86,0,8375,Paul Stankowski,262.8,1314,5
2000,88,0,20445,Casey Martin,264.0,1584,6
2000,89,0,1035,Tommy Armour III,267.0,1602,6
2000,90,0,1014,Fulton Allem,270.0,1350,5
2000,90,0,11032,Frank Lickliter II,270.0,1890,7
2000,92,0,6527,Steve Stricker,274.5,1098,4
2000,93,0,6567,Vijay Singh,276.0,1656,6
2000,94,0,1098,Jay Don Blake,279.0,1674,6
2000,95,0,1381,Fred Funk,280.3,1962,7
2000,95,0,2206,David Toms,280.3,1962,7
2000,97,0,12782,Tim Herron,282.0,1692,6
2000,98,0,6004,Stephen Ames,285.0,1710,6
2000,99,0,8075,Jerry Kelly,285.4,1998,7
2000,99,0,6078,Esteban Toledo,285.4,1998,7
2000,101,0,11653,Paul Curry,288.0,1152,4
2000,101,0,1549,Mike Hulbert,288.0,1440,5
2000,101,0,1553,John Huston,288.0,1440,5
2000,101,0,20094,Jonathan Kaye,288.0,2016,7
2000,105,0,1139,Olin Browne,297.0,1782,6
2000,105,0,1307,Joel Edwards,297.0,1782,6
2000,105,0,8547,John Maginnes,297.0,1782,6
2000,108,0,21007,Gabriel Hjertstedt,298.8,1494,5
2000,109,0,10649,Tom Scherrer,303.0,1818,6
2000,110,0,10117,Bob Heintz,306.0,1530,5
2000,111,0,1024,Billy Andrade,309.6,1548,5
2000,111,0,10569,Mike Brisky,309.6,1548,5
2000,113,0,1063,Ben Bates,312.0,1872,6
2000,113,0,1527,Scott Hoch,312.0,1872,6
2000,113,0,1771,Blaine McCallister,312.0,1872,6
2000,116,0,1132,Mark Brooks,316.8,1584,5
2000,116,0,1361,Dan Forsman,316.8,1584,5
2000,118,0,1905,Joe Ozaki,318.0,954,3
2000,119,0,1249,John Daly,319.5,1278,4
2000,119,0,1331,Rick Fehr,319.5,1278,4
2000,119,0,1599,Steve Jones,319.5,1278,4
2000,122,0,6088,Steve Gotsche,320.4,1602,5
2000,122,0,6617,Brian Henninger,320.4,1602,5
2000,124,0,22913,John Rollins,324.0,1296,4
2000,125,0,1577,Lee Janzen,327.6,1638,5
2000,126,0,8243,Aaron Bengoechea,328.5,1314,4
2000,126,0,1142,Bart Bryant,328.5,1314,4
2000,128,0,1928,Corey Pavin,333.0,1332,4
2000,129,0,21593,Keith Nolan,342.0,1026,3
2000,130,0,1374,Robin Freeman,352.8,1764,5
2000,130,0,6062,Charles Raulerson,352.8,1764,5
2000,132,0,19846,Brian Gay,356.4,1782,5
2000,133,0,23614,Rich Beem,364.5,1458,4
2000,134,0,20099,Doug Barron,369.0,1476,4
2000,134,0,10912,Craig Perks,369.0,1476,4
2000,136,0,10963,Jimmy Green,373.5,1494,4
2000,137,0,1282,Trevor Dodds,378.0,1512,4
2000,138,0,12680,Shigeki Maruyama,382.5,1530,4
2000,138,0,22064,Craig Spence,382.5,1530,4
2000,140,0,7101,Dave Stockton Jr.,391.5,1566,4
2000,141,0,1323,Brad Fabel,396.0,1584,4
2000,142,0,2223,Bob Tway,400.5,1602,4
2000,143,0,1161,Mark Calcavecchia,414.0,1656,4
2000,143,0,1376,Bob Friend,414.0,1656,4
2000,143,0,1677,Tom Lehman,414.0,1242,3
2000,143,0,1823,Larry Mize,414.0,1242,3
2000,143,0,1926,Steve Pate,414.0,1656,4
2000,148,0,6332,Neal Lancaster,427.5,1710,4
2000,148,0,10457,Frank Nobilo,427.5,1710,4
2000,150,0,1329,Brad Faxon,432.0,1728,4
2000,150,0,1996,Mike Reid,432.0,1296,3
2000,152,0,1072,Chip Beck,441.0,882,2
2000,152,0,1326,Nick Faldo,441.0,882,2
2000,154,0,2246,Duffy Waldorf,450.0,1350,3
2000,155,0,10425,Jay Williamson,459.0,1836,4
2000,156,0,1510,Nolan Henke,474.0,1422,3
2000,157,0,2239,Scott Verplank,477.0,1908,4
2000,158,0,12449,Ryan Howison,486.0,1458,3
2000,159,0,1975,Tom Purtzer,504.0,1008,2
2000,160,0,2010,Loren Roberts,516.0,1548,3
2000,161,0,2257,Brian Watts,528.0,1584,3
2000,162,0,1157,Tom Byrum,534.0,1602,3
2000,163,0,6613,Tommy Tolles,540.0,1080,2
2000,164,0,8931,Glen Day,552.0,1656,3
2000,164,0,2279,Mark Wiebe,552.0,1656,3
2000,166,0,6621,Joe Durant,564.0,1692,3
2000,166,0,10213,Dicky Pride,564.0,1692,3
2000,166,0,20127,Chris Riley,564.0,1692,3
2000,169,0,10809,Jim Furyk,570.0,1710,3
2000,170,0,1040,Emlyn Aubrey,576.0,1152,2
2000,171,0,6643,Paul Goydos,582.0,1746,3
2000,172,0,1569,Peter Jacobsen,585.0,1170,2
2000,173,0,2110,Jerry Smith,606.0,1818,3
2000,174,0,6315,Pete Jordan,612.0,1836,3
2000,174,0,1685,J.L. Lewis,612.0,1836,3
2000,176,0,1920,Craig Parry,621.0,1242,2
2000,177,0,6044,Scott Gump,630.0,1890,3
2000,178,0,6581,David Sutherland,636.0,1908,3
2000,179,0,6575,Dudley Hart,657.0,1314,2
2000,180,0,2131,Mike Springer,729.0,1458,2
2000,181,0,24356,Jason Buha,738.0,1476,2
2000,181,0,1408,Kelly Gibson,738.0,1476,2
2000,183,0,1219,John Cook,792.0,1584,2
2000,184,0,24357,K.J. Choi,801.0,1602,2
2000,185,0,8545,Glen Hnatiuk,810.0,1620,2
2000,186,0,1887,Mark O'Meara,990.0,990,1
2000,187,0,1320,Bob Estes,1134.0,1134,1
2000,187,0,1378,David Frost,1134.0,1134,1
2000,189,0,1533,P.H. Horgan III,1170.0,1170,1
2000,190,0,6431,Jean Van de Velde,1206.0,1206,1
2000,191,0,1489,Steve Hart,1260.0,1260,1
2000,192,0,1457,Jay Haas,1386.0,1386,1
2000,193,0,7753,Kevin Wentworth,1440.0,1440,1
2000,194,0,8385,Omar Uresti,1692.0,1692,1
2009,1,0,25804,Bubba Watson,77.3,1314,17
2009,2,0,20157,Retief Goosen,82.1,1314,16
2009,3,0,23497,Tag Ridings,90.0,900,10
2009,4,0,26679,Kevin Stadler,97.5,1170,12
2009,5,0,24361,Pat Perez,108.0,1296,12
2009,6,0,25632,Jimmy Walker,111.0,1332,12
2009,7,0,8793,Tiger Woods,111.6,1116,10
2009,8,0,1810,Phil Mickelson,113.4,1134,10
2009,9,0,20127,Chris Riley,115.5,1386,12
2009,10,0,30925,Dustin Johnson,116.3,1512,13
2009,11,0,24024,Zach Johnson,118.3,1656,14
2009,12,0,20645,John Senden,120.0,1800,15
2009,13,0,27963,Chris Stroud,121.8,1584,13
2009,14,0,24358,Robert Garrigus,124.5,1494,12
2009,15,0,26300,Matt Jones,126.0,1008,8
2009,16,0,25562,Andres Romero,128.3,1026,8
2009,17,0,27095,Nick Watney,129.0,1548,12
2009,18,0,27936,Martin Laird,129.6,1296,10
2009,19,0,22371,Aaron Baddeley,130.0,1170,9
2009,20,0,21209,Sergio Garcia,130.5,1044,8
2009,21,0,27770,Camilo Villegas,131.4,1314,10
2009,22,0,12716,Charley Hoffman,134.3,1746,13
2009,23,0,23548,Bill Lunde,135.8,1494,11
2009,24,0,1313,Steve Elkington,140.0,1260,9
2009,25,0,24925,Jonathan Byrd,145.6,1602,11
2009,26,0,26498,Matt Weibring,146.3,1170,8
2009,27,0,24663,Y.E. Yang,149.4,1494,10
2009,28,0,10423,Mike Weir,151.2,1512,10
2009,29,0,23541,Ben Crane,152.2,1674,11
2009,29,0,21805,Harrison Frazar,152.2,1674,11
2009,31,0,27683,Leif Olson,153.0,918,6
2009,32,0,23614,Rich Beem,154.0,1386,9
2009,33,0,12652,Cameron Beckman,156.6,1566,10
2009,33,0,1706,Davis Love III,156.6,1566,10
2009,35,0,28089,Jason Day,156.9,1098,7
2009,35,0,28118,Peter Tomasulo,156.9,1098,7
2009,37,0,26695,Michael Letzig,157.1,1728,11
2009,37,0,28780,Nicholas Thompson,157.1,1728,11
2009,37,0,23788,D.J. Trahan,157.1,1728,11
2009,40,0,23778,Brad Adamonis,157.5,1260,8
2009,40,0,10885,Robert Allenby,157.5,1260,8
2009,42,0,23353,J.J. Henry,158.7,1746,11
2009,43,0,20850,Daniel Chopra,160.2,1602,10
2009,44,0,27060,John Mallinger,162.0,1620,10
2009,44,0,26951,Johnson Wagner,162.0,1458,9
2009,46,0,25396,Kevin Na,163.8,1638,10
2009,47,0,20229,Stewart Cink,164.3,1314,8
2009,48,0,22913,John Rollins,165.6,1656,10
2009,49,0,29221,Webb Simpson,169.2,1692,10
2009,50,0,6522,Ernie Els,169.7,1188,7
2009,51,0,27120,Troy Matteson,171.0,1710,10
2009,52,0,1320,Bob Estes,175.5,1404,8
2009,52,0,23320,Ryan Palmer,175.5,1404,8
2009,54,0,12510,Chad Campbell,180.0,1620,9
2009,55,0,24924,Bill Haas,182.0,1638,9
2009,55,0,26851,Marc Leishman,182.0,1638,9
2009,55,0,27933,John Merrick,182.0,1638,9
2009,58,0,25919,Brian Vranesh,183.6,918,5
2009,59,0,7749,Brett Quigley,184.0,1656,9
2009,60,0,31416,Derek Fathauer,189.0,1134,6
2009,61,0,25345,Carl Pettersson,193.5,1548,8
2009,62,0,20691,Greg Owen,194.0,1746,9
2009,63,0,1226,Fred Couples,194.4,972,5
2009,64,0,24140,Sean O'Hair,195.4,1368,7
2009,65,0,20104,Ken Duke,195.8,1566,8
2009,65,0,12782,Tim Herron,195.8,1566,8
2009,67,0,20498,Briny Baird,200.3,1602,8
2009,68,0,24846,Ricky Barnes,201.0,1206,6
2009,69,0,9011,David Duval,201.6,1008,5
2009,70,0,1797,Rocco Mediate,203.1,1422,7
2009,71,0,23621,Rory Sabbatini,205.7,1440,7
2009,72,0,28475,Jeff Overton,207.0,1656,8
2009,72,0,20160,Charlie Wi,207.0,1656,8
2009,74,0,24490,George McNeill,210.9,1476,7
2009,75,0,26497,Casey Wittenberg,213.0,1278,6
2009,76,0,1473,Todd Hamilton,213.4,1494,7
2009,77,0,22293,Heath Slocum,213.8,1710,8
2009,77,0,6595,Kevin Sutherland,213.8,1710,8
2009,79,0,28087,Kris Blanks,216.0,1080,5
2009,79,0,2214,Kirk Triplett,216.0,1080,5
2009,81,0,27214,Kevin Streelman,218.3,1746,8
2009,82,0,6197,Michael Allen,219.0,1314,6
2009,83,0,20070,Matt Bettencourt,220.5,1764,8
2009,83,0,2206,David Toms,220.5,1764,8
2009,85,0,26301,James Nitties,221.1,1548,7
2009,86,0,20574,Mathew Goggin,222.0,1332,6
2009,86,0,29718,Anthony Kim,222.0,1332,6
2009,88,0,25240,D.A. Points,222.8,1782,8
2009,89,0,6004,Stephen Ames,225.0,1350,6
2009,89,0,23623,Bo Van Pelt,225.0,1800,8
2009,91,0,23325,Vaughn Taylor,226.3,1584,7
2009,91,0,2239,Scott Verplank,226.3,1584,7
2009,93,0,23349,Charles Warren,226.8,1134,5
2009,94,0,21959,Ted Purdy,227.3,1818,8
2009,95,0,7457,Steve Flesch,231.0,1386,6
2009,96,0,22348,Nick O'Hern,231.4,1620,7
2009,97,0,23135,Tim Clark,234.0,1404,6
2009,97,0,20766,Padraig Harrington,234.0,1170,5
2009,97,0,26881,Jarrod Lyle,234.0,1170,5
2009,97,0,22295,Darron Stiles,234.0,936,4
2009,101,0,6643,Paul Goydos,237.0,1422,6
2009,101,0,6527,Steve Stricker,237.0,1422,6
2009,103,0,26476,Chez Reavie,243.0,1458,6
2009,104,0,1941,Tom Pernice Jr.,246.0,1476,6
2009,105,0,23800,Bryce Molder,248.4,1242,5
2009,105,0,6567,Vijay Singh,248.4,1242,5
2009,107,0,1707,Steve Lowery,249.0,1494,6
2009,107,0,1766,Billy Mayfair,249.0,1494,6
2009,109,0,28158,Steve Marino,252.0,1764,7
2009,109,0,22405,Justin Rose,252.0,1260,5
2009,111,0,21949,Joe Ogilvie,255.0,1530,6
2009,111,0,25818,Scott Piercy,255.0,1530,6
2009,113,0,20572,Rod Pampling,255.6,1278,5
2009,114,0,1928,Corey Pavin,262.8,1314,5
2009,115,0,24507,Jason Bohn,264.0,1584,6
2009,116,0,22892,Jason Gore,266.4,1332,5
2009,117,0,25686,Jason Dufner,270.0,1620,6
2009,118,0,10585,Scott McCarron,273.0,1638,6
2009,118,0,1945,Kenny Perry,273.0,1638,6
2009,120,0,27649,Brandt Snedeker,291.6,1458,5
2009,121,0,21878,Mark Wilson,297.0,1782,6
2009,122,0,10809,Jim Furyk,298.8,1494,5
2009,123,0,7867,Woody Austin,302.4,1512,5
2009,124,0,20593,Greg Chalmers,306.0,1530,5
2009,124,0,22548,Patrick Sheehan,306.0,918,3
2009,126,0,10425,Jay Williamson,310.5,1242,4
2009,127,0,24502,Adam Scott,312.0,936,3
2009,128,0,30927,Brendon Todd,318.0,954,3
2009,129,0,30711,Colt Knost,319.5,1278,4
2009,130,0,28620,Aron Price,320.4,1602,5
2009,131,0,8075,Jerry Kelly,324.0,1620,5
2009,131,0,22046,Geoff Ogilvy,324.0,1296,4
2009,131,0,6539,Rick Price,324.0,972,3
2009,134,0,10860,Justin Leonard,327.6,1638,5
2009,135,0,10733,Kent Jones,328.5,1314,4
2009,136,0,1132,Mark Brooks,330.0,990,3
2009,137,0,27141,J.B. Holmes,333.0,1332,4
2009,137,0,1577,Lee Janzen,333.0,1332,4
2009,139,0,26289,Boo Weekley,346.5,1386,4
2009,140,0,1035,Tommy Armour III,348.0,1044,3
2009,141,0,6251,Chris DiMarco,349.2,1746,5
2009,142,0,25190,Jeff Quinney,351.0,1404,4
2009,143,0,8931,Glen Day,355.5,1422,4
2009,144,0,12602,Dean Wilson,364.5,1458,4
2009,145,0,20472,Alex Cejka,369.0,1476,4
2009,145,0,23108,Matt Kuchar,369.0,1476,4
2009,145,0,22961,David Mathis,369.0,1476,4
2009,148,0,21753,Brian Davis,370.8,1854,5
2009,149,0,22621,Ben Curtis,372.0,1116,3
2009,150,0,20634,Peter Lonard,387.0,1548,4
2009,151,0,26596,Ryan Moore,400.5,1602,4
2009,152,0,24781,Hunter Mahan,414.0,1656,4
2009,153,0,23048,Eric Axley,426.0,1278,3
2009,153,0,24449,Parker McLachlin,426.0,1278,3
2009,155,0,1948,Tim Petrovic,436.5,1746,4
2009,156,0,27466,Spencer Levin,450.0,1350,3
2009,157,0,23718,Nathan Green,468.0,1872,4
2009,158,0,1724,Jeff Maggert,474.0,1422,3
2009,159,0,31323,Gary Woodland,477.0,954,2
2009,160,0,20848,Ángel Cabrera,486.0,972,2
2009,161,0,7223,Brian Bateman,495.0,990,2
2009,162,0,24138,Ian Poulter,504.0,1008,2
2009,163,0,21350,Ryuji Imada,510.0,1530,3
2009,164,0,1142,Bart Bryant,522.0,1044,2
2009,165,0,1329,Brad Faxon,531.0,1062,2
2009,166,0,6621,Joe Durant,558.0,1116,2
2009,167,0,24503,Jeff Klauk,582.0,1746,3
2009,168,0,21961,Charles Howell III,594.0,1782,3
2009,169,0,24912,Will MacKenzie,621.0,1242,2
2009,170,0,1161,Mark Calcavecchia,648.0,1296,2
2009,171,0,23983,Luke Donald,684.0,1368,2
2009,172,0,26668,Marc Turnesa,693.0,1386,2
2009,173,0,20098,Stuart Appleby,702.0,1404,2
2009,173,0,12705,Cliff Kresge,702.0,1404,2
2009,175,0,26420,Richard Johnson,765.0,1530,2
2009,176,0,23638,Brendon de Jonge,810.0,1620,2
2009,177,0,25900,Lucas Glover,837.0,1674,2
2009,178,0,8845,Scott Sterling,918.0,918,1
2009,179,0,1677,Tom Lehman,990.0,990,1
2009,180,0,10117,Bob Heintz,1062.0,1062,1
2009,181,0,24357,K.J. Choi,1152.0,1152,1
2009,182,0,19846,Brian Gay,1728.0,1728,1
2017,1,0,27129,Luke List,98.0,1764,18
2017,2,0,33448,Justin Thomas,101.6,1422,14
2017,3,0,35300,Andrew Loupe,104.0,936,9
2017,4,0,27936,Martin Laird,106.7,1494,14
2017,5,0,28089,Jason Day,108.0,1188,11
2017,6,0,28093,Miguel Angel Carballo,114.0,1026,9
2017,6,0,32839,Hideki Matsuyama,114.0,1368,12
2017,8,0,46550,Brandon Hagy,115.5,1386,12
2017,9,0,29725,Tony Finau,117.0,1872,16
2017,10,0,1810,Phil Mickelson,120.0,1440,12
2017,11,0,33418,Shawn Stefani,122.4,1224,10
2017,12,0,35891,Cameron Smith,123.0,1476,12
2017,13,0,36689,Brooks Koepka,130.9,1440,11
2017,14,0,29461,Jamie Lovemark,132.9,1728,13
2017,15,0,32366,Kevin Chappell,135.0,1620,12
2017,15,0,26851,Marc Leishman,135.0,1620,12
2017,17,0,46970,Jon Rahm,135.8,1494,11
2017,18,0,27436,Graham DeLaet,136.8,1368,10
2017,18,0,27141,J.B. Holmes,136.8,1368,10
2017,20,0,29720,Andres Gonzales,138.0,1242,9
2017,21,0,30110,Kyle Stanley,138.5,1800,13
2017,22,0,21209,Sergio Garcia,139.5,1116,8
2017,23,0,27895,Jonas Blixt,140.0,1260,9
2017,23,0,28307,Matt Every,140.0,1260,9
2017,23,0,30925,Dustin Johnson,140.0,1260,9
2017,26,0,33141,Keegan Bradley,141.2,1836,13
2017,27,0,35450,Patrick Cantlay,144.0,864,6
2017,27,0,29476,Kyle Reifers,144.0,1584,11
2017,29,0,28500,Martin Flores,145.8,1458,10
2017,30,0,23621,Rory Sabbatini,146.3,1170,8
2017,31,0,25686,Jason Dufner,147.6,1476,10
2017,32,0,12716,Charley Hoffman,149.5,1944,13
2017,33,0,46732,Rick Lamb,150.0,900,6
2017,34,0,25345,Carl Pettersson,151.7,1062,7
2017,34,0,23497,Tag Ridings,151.7,1062,7
2017,36,0,28420,Ryan Brehm,154.0,1386,9
2017,36,0,30692,Scott Stallings,154.0,1386,9
2017,38,0,6522,Ernie Els,156.0,936,6
2017,39,0,32333,Kevin Tway,158.4,1584,10
2017,40,0,26329,Louis Oosthuizen,159.4,1116,7
2017,41,0,24781,Hunter Mahan,159.8,1278,8
2017,42,0,25364,Paul Casey,162.0,1620,10
2017,42,0,37454,Whee Kim,162.0,1296,8
2017,42,0,31420,Anirban Lahiri,162.0,1296,8
2017,42,0,25804,Bubba Watson,162.0,1134,7
2017,46,0,48084,Wesley Bryan,163.8,1638,10
2017,47,0,26289,Boo Weekley,164.3,1314,8
2017,48,0,48081,Xander Schauffele,165.6,1656,10
2017,49,0,36801,Mark Hubbard,166.5,1332,8
2017,50,0,27974,Sung Kang,166.9,1836,11
2017,51,0,20229,Stewart Cink,167.4,1674,10
2017,52,0,29518,Brendan Steele,168.0,1512,9
2017,52,0,32150,Michael Thompson,168.0,1008,6
2017,54,0,29485,Brett Stegmaier,171.0,1368,8
2017,54,0,25493,Nick Taylor,171.0,1710,10
2017,56,0,40026,Daniel Berger,172.0,1548,9
2017,56,0,39324,J.J. Spaun,172.0,1548,9
2017,58,0,28237,Rory McIlroy,172.8,864,5
2017,59,0,25240,D.A. Points,174.9,1224,7
2017,60,0,34046,Jordan Spieth,175.5,1404,8
2017,61,0,33461,Morgan Hoffmann,176.0,1584,9
2017,62,0,19803,Ryan Armour,177.0,1062,6
2017,63,0,27095,Nick Watney,177.4,1242,7
2017,64,0,29221,Webb Simpson,178.2,1782,10
2017,65,0,24358,Robert Garrigus,185.1,1296,7
2017,65,0,25198,Francesco Molinari,185.1,1296,7
2017,67,0,25720,Chad Collins,186.0,1116,6
2017,68,0,25834,Daniel Summerhays,188.0,1692,9
