YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR <= 240,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
2002,19,0,2239,Scott Verplank,13.54,47,347,+0.234
2002,20,0,19846,Brian Gay,13.2,68,515,-0.029
2002,21,0,1666,Bernhard Langer,13.07,23,176,+0.217
2002,22,0,1926,Steve Pate,13.04,33,253,-0.182
2002,23,0,10425,Jay Williamson,13.02,59,453,+0.169
2002,24,0,6016,Brad Lardon,12.96,35,270,+0.114
2002,25,0,2170,Hal Sutton,12.81,36,281,-0.028
2002,26,0,20593,Greg Chalmers,12.78,51,399,+0.137
2002,27,0,2010,Loren Roberts,12.72,57,448,E
2002,28,0,10201,Matt Gogel,12.5,41,328,+0.366
2002,29,0,22293,Heath Slocum,12.44,49,394,+0.020
2002,30,0,1219,John Cook,12.37,37,299,E
2002,30,0,2214,Kirk Triplett,12.37,37,299,-0.027
2002,32,0,12660,Jesper Parnevik,12.29,29,236,+0.586
2002,33,0,2110,Jerry Smith,12.26,52,424,+0.365
2002,34,0,6197,Michael Allen,12.23,40,327,+0.250
2002,35,0,7721,Pat Bates,12.08,54,447,+0.074
2002,36,0,1329,Brad Faxon,11.97,42,351,+0.095
2002,37,0,1014,Fulton Allem,11.95,35,293,+0.057
2002,38,0,1139,Olin Browne,11.91,61,512,+0.098
2002,39,0,6621,Joe Durant,11.7,40,342,-0.200
2002,39,0,8993,Franklin Langham,11.7,42,359,+0.238
2002,41,0,12388,Michael Clark II,11.58,52,449,+0.096
2002,41,0,1766,Billy Mayfair,11.58,44,380,+0.227
2002,43,0,1378,David Frost,11.54,48,416,+0.063
2002,44,0,23108,Matt Kuchar,11.49,40,348,+0.025
2002,45,0,1887,Mark O'Meara,11.42,25,219,+0.200
2002,46,0,1185,Brandel Chamblee,11.36,45,396,+0.178
2002,47,0,1968,Nick Price,11.35,32,282,+0.156
2002,48,0,12823,Carlos Franco,11.19,61,545,+0.180
2002,49,0,20566,Kaname Yokoo,11.18,35,313,+0.229
2002,50,0,1157,Tom Byrum,11.17,40,358,E
2002,51,0,1761,Len Mattiace,11.04,55,498,+0.091
2002,52,0,1320,Bob Estes,10.91,43,394,+0.116
2002,53,0,12663,Phil Tataurangi,10.88,42,386,+0.119
2002,54,0,9011,David Duval,10.71,33,308,-0.030
2002,55,0,6012,Greg Kraft,10.64,43,404,+0.349
2002,55,0,2245,Grant Waite,10.64,50,470,+0.040
2002,57,0,6575,Dudley Hart,10.62,36,339,+0.222
2002,58,0,23125,Brad Elder,10.56,34,322,+0.088
2002,59,0,1707,Steve Lowery,10.48,44,420,-0.045
2002,60,0,8633,Per-Ulrik Johansson,10.46,39,373,+0.308
2002,61,0,6522,Ernie Els,10.37,28,270,-0.071
2002,62,0,7749,Brett Quigley,10.33,47,455,+0.021
2002,63,0,1599,Steve Jones,10.32,29,281,+0.034
2002,64,0,1132,Mark Brooks,10.28,41,399,+0.024
2002,65,0,1035,Tommy Armour III,10.12,35,346,+0.086
2002,66,0,6527,Steve Stricker,10.09,22,218,-0.091
2002,67,0,6595,Kevin Sutherland,10.06,33,328,+0.091
2002,68,0,1677,Tom Lehman,10.04,24,239,+0.083
2002,68,0,2104,Jeff Sluman,10.04,54,538,-0.037
2002,70,0,8339,Spike McRoy,10.03,29,289,E
2002,71,0,22046,Geoff Ogilvy,9.98,40,401,+0.150
2002,72,0,1381,Fred Funk,9.94,52,523,+0.058
2002,73,0,8545,Glen Hnatiuk,9.88,48,486,-0.063
2002,74,0,1569,Peter Jacobsen,9.83,29,295,+0.172
2002,75,0,8931,Glen Day,9.79,52,531,+0.135
2002,76,0,1024,Billy Andrade,9.75,43,441,+0.023
2002,76,0,10649,Tom Scherrer,9.75,43,441,+0.116
2002,78,0,7867,Woody Austin,9.73,47,483,-0.021
2002,79,0,6350,Bob May,9.72,42,432,+0.238
2002,80,0,23983,Luke Donald,9.71,47,484,+0.043
2002,81,0,19958,Miguel Angel Jiménez,9.65,22,228,+0.500
2002,82,0,2223,Bob Tway,9.64,40,415,+0.125
2002,83,0,10457,Frank Nobilo,9.62,43,447,+0.140
2002,84,0,1457,Jay Haas,9.6,31,323,+0.032
2002,84,0,1938,David Peoples,9.6,46,479,+0.196
2002,86,0,1527,Scott Hoch,9.59,28,292,+0.214
2002,87,0,1475,Donnie Hammond,9.52,26,273,-0.115
2002,87,0,20663,Brenden Pappas,9.52,30,315,+0.267
2002,89,0,1771,Blaine McCallister,9.41,32,340,+0.125
2002,90,0,10107,Deane Pappas,9.39,37,394,+0.297
2002,91,0,23903,Stephen Gangluff,9.37,37,395,+0.486
2002,92,0,11011,Mike Sposa,9.36,48,513,-0.104
2002,93,0,1361,Dan Forsman,9.34,37,396,+0.054
2002,94,0,1941,Tom Pernice Jr.,9.33,39,418,+0.333
2002,95,0,6004,Stephen Ames,9.23,31,336,+0.226
2002,96,0,21259,Jason Hill,9.22,26,282,+0.231
2002,97,0,1920,Craig Parry,9.17,33,360,+0.030
2002,97,0,10423,Mike Weir,9.17,33,360,+0.273
2002,99,0,10809,Jim Furyk,9.12,31,340,-0.097
2002,100,0,12645,Brent Geiberger,9.11,38,417,+0.263
2002,101,0,1042,Paul Azinger,9.09,20,220,+0.050
2002,101,0,23541,Ben Crane,9.09,37,407,+0.054
2002,101,0,7457,Steve Flesch,9.09,37,407,+0.189
2002,104,0,19881,Robert Damron,9.05,38,420,+0.237
2002,105,0,23353,J.J. Henry,9.0,46,511,+0.152
2002,106,0,6809,Bob Burns,8.96,37,413,+0.135
2002,106,0,10585,Scott McCarron,8.96,38,424,+0.026
2002,108,0,19824,Craig Barlow,8.92,29,325,-0.172
2002,108,0,1724,Jeff Maggert,8.92,29,325,+0.103
2002,110,0,1098,Jay Don Blake,8.88,42,473,+0.095
2002,111,0,20548,Hidemichi Tanaka,8.87,41,462,+0.268
2002,112,0,10733,Kent Jones,8.86,45,508,E
2002,113,0,24361,Pat Perez,8.81,31,352,+0.194
2002,114,0,1577,Lee Janzen,8.76,34,388,-0.176
2002,115,0,20095,Carl Paulson,8.59,36,419,-0.111
2002,116,0,12652,Cameron Beckman,8.57,30,350,+0.067
2002,117,0,23800,Bryce Molder,8.56,31,362,+0.194
2002,118,0,8123,Jeff Brehaut,8.53,39,457,+0.282
2002,119,0,1307,Joel Edwards,8.48,42,495,+0.190
2002,120,0,8535,Gary Nicklaus,8.47,25,295,+0.120
2002,121,0,20157,Retief Goosen,8.46,22,260,E
2002,121,0,6617,Brian Henninger,8.46,27,319,+0.185
2002,123,0,1723,Andrew Magee,8.45,31,367,+0.097
2002,124,0,6573,Brandt Jobe,8.41,39,464,+0.256
2002,125,0,2246,Duffy Waldorf,8.38,33,394,+0.242
2002,126,0,1142,Bart Bryant,8.33,29,348,+0.138
2002,126,0,8075,Jerry Kelly,8.33,36,432,+0.194
2002,128,0,8793,Tiger Woods,8.27,21,254,-0.095
2002,129,0,1313,Steve Elkington,8.2,26,317,+0.231
2002,130,0,20645,John Senden,8.08,32,396,+0.344
2002,131,0,12510,Chad Campbell,8.06,41,509,-0.146
2002,132,0,20229,Stewart Cink,8.05,28,348,-0.071
2002,133,0,12782,Tim Herron,8.01,35,437,+0.143
2002,134,0,1797,Rocco Mediate,7.94,25,315,-0.040
2002,135,0,6332,Neal Lancaster,7.91,33,417,+0.364
2002,136,0,10860,Justin Leonard,7.87,31,394,+0.194
2002,136,0,2106,Chris Smith,7.87,35,445,E
2002,138,0,1161,Mark Calcavecchia,7.86,22,280,-0.182
2002,139,0,7223,Brian Bateman,7.84,36,459,-0.028
2002,139,0,22913,John Rollins,7.84,46,587,+0.109
2002,141,0,6251,Chris DiMarco,7.82,34,435,-0.118
2002,142,0,6515,Shaun Micheel,7.79,37,475,-0.027
2002,143,0,21805,Harrison Frazar,7.67,29,378,-0.069
2002,144,0,21633,Steve Allan,7.61,35,460,+0.171
2002,144,0,23135,Tim Clark,7.61,29,381,+0.069
2002,146,0,6613,Tommy Tolles,7.55,25,331,+0.360
2002,147,0,1948,Tim Petrovic,7.52,30,399,+0.133
2002,148,0,6643,Paul Goydos,7.43,24,323,+0.208
2002,149,0,7003,David Berganio Jr.,7.42,29,391,+0.034
2002,150,0,20105,Jeff Gove,7.37,35,475,+0.429
2002,151,0,10565,Ian Leggatt,7.28,31,426,+0.065
2002,152,0,20043,Edward Fryatt,7.26,30,413,+0.533
2002,153,0,20029,Notah Begay III,7.23,30,415,+0.233
2002,154,0,10962,Bradley Hughes,7.14,21,294,+0.048
2002,155,0,20498,Briny Baird,7.13,35,491,+0.114
2002,155,0,20094,Jonathan Kaye,7.13,30,421,+0.200
2002,157,0,20572,Rod Pampling,7.12,28,393,+0.036
2002,158,0,6036,Scott Dunlap,7.04,24,341,+0.333
2002,158,0,26289,Boo Weekley,7.04,20,284,+0.150
2002,160,0,24937,Jess Daley,7.01,27,385,+0.074
2002,161,0,10912,Craig Perks,6.97,23,330,-0.087
2002,162,0,20574,Mathew Goggin,6.96,22,316,+0.045
2002,163,0,20502,Michael Long,6.94,27,389,+0.111
2002,164,0,10117,Bob Heintz,6.92,22,318,+0.500
2002,165,0,1374,Robin Freeman,6.91,26,376,+0.115
2002,166,0,1553,John Huston,6.89,29,421,-0.034
2002,167,0,10213,Dicky Pride,6.87,20,291,+0.350
2002,168,0,20127,Chris Riley,6.85,33,482,+0.212
2002,169,0,20098,Stuart Appleby,6.63,27,407,-0.037
2002,170,0,23338,David Gossett,6.62,29,438,+0.207
2002,171,0,20634,Peter Lonard,6.53,25,383,-0.040
2002,172,0,21806,Paul Gow,6.5,32,492,+0.219
2002,173,0,21961,Charles Howell III,6.41,30,468,+0.033
2002,174,0,1388,Robert Gamez,6.39,23,360,-0.130
2002,175,0,6567,Vijay Singh,6.36,28,440,+0.036
2002,176,0,23623,Bo Van Pelt,6.3,26,413,+0.231
2002,177,0,8375,Paul Stankowski,6.22,26,418,+0.308
2002,178,0,21209,Sergio Garcia,6.2,17,274,+0.235
2002,179,0,20436,Garrett Willis,6.17,23,373,+0.304
2002,180,0,1226,Fred Couples,6.1,13,213,E
2002,180,0,23177,Kenneth Staton,6.1,31,508,+0.355
2002,182,0,1514,Eduardo Herrera,6.09,19,312,+0.211
2002,183,0,12680,Shigeki Maruyama,5.92,20,338,-0.050
2002,184,0,1249,John Daly,5.85,11,188,+0.818
2002,185,0,10885,Robert Allenby,5.82,27,464,+0.037
2002,186,0,1810,Phil Mickelson,5.65,24,425,-0.167
2002,187,0,11032,Frank Lickliter II,5.53,21,380,+0.286
2002,188,0,1203,Russ Cochran,5.45,17,312,+0.059
2002,189,0,2206,David Toms,5.38,26,483,-0.269
2002,190,0,2002,John Riegger,5.25,23,438,-0.174
2002,191,0,23322,Brett Wetterich,5.2,23,442,+0.435
2002,192,0,12753,David Morland IV,5.19,16,308,+0.250
2002,193,0,1685,J.L. Lewis,5.12,24,469,-0.083
2002,194,0,24357,K.J. Choi,5.1,21,412,-0.048
2002,195,0,1706,Davis Love III,5.09,20,393,-0.250
2002,196,0,21949,Joe Ogilvie,5.06,13,257,+0.077
2002,197,0,24925,Jonathan Byrd,4.94,22,445,+0.182
2002,198,0,23614,Rich Beem,4.58,20,437,+0.150
2002,199,0,23621,Rory Sabbatini,4.53,11,243,+0.273
2002,200,0,8881,Tripp Isenhour,4.27,15,351,+0.067
2002,201,0,1927,Dennis Paulson,4.15,17,410,E
2002,202,0,1945,Kenny Perry,4.0,18,450,E
2003,1,0,2010,Loren Roberts,14.29,124,868,-0.008
2003,2,0,6475,Jeff Klein,13.12,90,686,+0.200
2003,3,0,20771,Steven Alker,13.09,127,970,+0.150
2003,4,0,1175,Jim Carter,12.5,140,1120,+0.164
2003,5,0,1928,Corey Pavin,12.42,119,958,+0.176
2003,6,0,20623,Gavin Coles,12.04,91,756,+0.253
2003,7,0,2049,Gene Sauers,11.87,118,994,+0.068
2003,8,0,6575,Dudley Hart,11.33,81,715,+0.086
2003,9,0,23125,Brad Elder,11.11,63,567,+0.222
2003,10,0,26420,Richard Johnson,10.81,111,1027,+0.117
2003,11,0,12388,Michael Clark II,10.76,74,688,+0.162
2003,12,0,1139,Olin Browne,10.33,130,1258,+0.069
2003,13,0,8545,Glen Hnatiuk,9.95,111,1116,+0.036
2003,14,0,10201,Matt Gogel,9.93,83,836,+0.169
2003,15,0,6078,Esteban Toledo,9.89,125,1264,+0.192
2003,16,0,1761,Len Mattiace,9.74,95,975,+0.042
2003,17,0,23983,Luke Donald,9.63,99,1028,+0.101
2003,18,0,1307,Joel Edwards,9.61,76,791,+0.053
2003,19,0,8537,J.P. Hayes,9.58,83,866,+0.072
2003,20,0,20573,Scott Laycock,9.52,74,777,+0.162
2003,21,0,7749,Brett Quigley,9.44,97,1028,+0.144
2003,22,0,2101,Joey Sindelar,9.41,104,1105,+0.135
2003,23,0,1887,Mark O'Meara,9.37,55,587,+0.127
2003,24,0,7941,Mike Grob,9.29,90,969,-0.056
2003,25,0,1378,David Frost,9.21,92,999,E
2003,25,0,20940,Kenichi Kuboya,9.21,98,1064,+0.184
2003,27,0,2170,Hal Sutton,9.19,83,903,+0.024
2003,28,0,21878,Mark Wilson,9.16,87,950,+0.195
2003,29,0,12660,Jesper Parnevik,9.09,98,1078,+0.163
2003,30,0,12645,Brent Geiberger,9.06,55,607,+0.145
2003,31,0,6643,Paul Goydos,9.04,90,996,+0.211
2003,32,0,1577,Lee Janzen,9.03,71,786,+0.127
2003,33,0,1666,Bernhard Langer,8.91,57,640,+0.088
2003,34,0,1938,David Peoples,8.9,100,1124,+0.160
2003,35,0,1320,Bob Estes,8.87,85,958,-0.071
2003,36,0,1132,Mark Brooks,8.84,86,973,+0.256
2003,36,0,1157,Tom Byrum,8.84,92,1041,+0.152
2003,38,0,21739,Aaron Barber,8.69,95,1093,+0.032
2003,39,0,8547,John Maginnes,8.66,81,935,+0.136
2003,40,0,7721,Pat Bates,8.51,110,1292,+0.027
2003,41,0,24361,Pat Perez,8.44,84,995,+0.274
2003,42,0,6617,Brian Henninger,8.37,56,669,+0.089
2003,43,0,6004,Stephen Ames,8.23,89,1082,+0.157
2003,44,0,23353,J.J. Henry,8.22,99,1205,+0.071
2003,45,0,7101,Dave Stockton Jr.,8.19,70,855,+0.243
2003,46,0,22548,Patrick Sheehan,8.18,99,1211,+0.121
2003,47,0,10213,Dicky Pride,8.17,66,808,+0.303
2003,48,0,1098,Jay Don Blake,8.16,64,784,+0.125
2003,49,0,23036,Chris Anderson,8.12,85,1047,+0.165
2003,49,0,6527,Steve Stricker,8.12,57,702,+0.123
2003,51,0,8339,Spike McRoy,8.08,97,1201,+0.021
2003,52,0,20593,Greg Chalmers,8.0,93,1163,+0.108
2003,53,0,19881,Robert Damron,7.97,89,1116,+0.213
2003,54,0,1042,Paul Azinger,7.96,66,829,+0.364
2003,55,0,1475,Donnie Hammond,7.84,84,1072,+0.095
2003,56,0,25031,Andy Miller,7.83,67,856,+0.224
2003,57,0,24356,Jason Buha,7.81,54,691,+0.222
2003,58,0,1948,Tim Petrovic,7.78,90,1157,+0.233
2003,59,0,1766,Billy Mayfair,7.71,88,1142,+0.102
2003,60,0,6573,Brandt Jobe,7.67,68,887,-0.059
2003,61,0,20628,Arron Oberholser,7.65,77,1006,+0.065
2003,62,0,10733,Kent Jones,7.57,64,845,-0.031
2003,63,0,2223,Bob Tway,7.52,76,1010,+0.013
2003,64,0,1361,Dan Forsman,7.46,83,1112,+0.036
2003,65,0,20229,Stewart Cink,7.43,85,1144,+0.071
2003,66,0,2239,Scott Verplank,7.4,79,1068,-0.038
2003,67,0,23338,David Gossett,7.38,83,1124,+0.060
2003,68,0,19972,José Coceres,7.37,53,719,+0.264
2003,69,0,12823,Carlos Franco,7.35,87,1184,+0.207
2003,70,0,22371,Aaron Baddeley,7.34,55,749,+0.127
2003,71,0,1035,Tommy Armour III,7.28,54,742,E
2003,72,0,20548,Hidemichi Tanaka,7.27,97,1335,-0.082
2003,73,0,12680,Shigeki Maruyama,7.24,66,911,+0.182
2003,74,0,1707,Steve Lowery,7.22,63,873,+0.063
2003,75,0,20566,Kaname Yokoo,7.18,45,627,+0.089
2003,76,0,22892,Jason Gore,7.1,66,930,+0.288
2003,77,0,6515,Shaun Micheel,7.09,80,1128,+0.150
2003,78,0,26489,Cameron Yancey,7.07,46,651,+0.283
2003,79,0,20663,Brenden Pappas,7.04,84,1193,+0.190
2003,80,0,23135,Tim Clark,7.02,59,840,+0.068
2003,80,0,6034,Marco Dawson,7.02,63,897,+0.206
2003,82,0,25345,Carl Pettersson,7.01,66,942,+0.333
2003,83,0,8337,Mike Heinen,6.99,75,1073,+0.013
2003,84,0,8633,Per-Ulrik Johansson,6.97,78,1119,+0.115
2003,84,0,12755,Vance Veazey,6.97,52,746,+0.346
2003,86,0,6581,David Sutherland,6.95,59,849,+0.254
2003,87,0,20645,John Senden,6.89,88,1278,+0.091
2003,88,0,6522,Ernie Els,6.88,38,552,-0.105
2003,89,0,1553,John Huston,6.86,60,874,-0.117
2003,90,0,20095,Carl Paulson,6.82,85,1246,+0.094
2003,90,0,1941,Tom Pernice Jr.,6.82,79,1158,+0.076
2003,92,0,7223,Brian Bateman,6.73,53,787,+0.019
2003,92,0,1329,Brad Faxon,6.73,66,981,+0.136
2003,94,0,20121,Todd Fischer,6.72,74,1101,+0.108
2003,94,0,8725,Tom Gillis,6.72,55,818,+0.182
2003,96,0,2246,Duffy Waldorf,6.69,63,942,+0.127
2003,97,0,19846,Brian Gay,6.66,73,1096,+0.274
2003,98,0,12662,Thomas Levet,6.63,64,966,+0.109
2003,99,0,20127,Chris Riley,6.56,63,960,+0.175
2003,100,0,20099,Doug Barron,6.52,70,1073,+0.014
2003,101,0,1619,Skip Kendall,6.51,81,1244,+0.148
2003,102,0,12661,Todd Barranger,6.47,57,881,+0.140
2003,102,0,1569,Peter Jacobsen,6.47,54,834,+0.074
2003,102,0,25692,Akio Sadakata,6.47,59,912,+0.203
2003,105,0,11011,Mike Sposa,6.44,56,869,+0.054
2003,106,0,20029,Notah Begay III,6.38,68,1066,+0.147
2003,107,0,23108,Matt Kuchar,6.33,47,743,+0.234
2003,108,0,6809,Bob Burns,6.32,58,918,+0.276
2003,109,0,1024,Billy Andrade,6.31,72,1141,+0.111
2003,110,0,1677,Tom Lehman,6.3,51,809,+0.118
2003,111,0,22046,Geoff Ogilvy,6.27,57,909,+0.175
2003,112,0,10860,Justin Leonard,6.24,51,817,-0.118
2003,113,0,2104,Jeff Sluman,6.23,69,1107,+0.029
2003,114,0,10425,Jay Williamson,6.22,69,1109,+0.043
2003,115,0,10585,Scott McCarron,6.16,49,796,+0.265
2003,116,0,20568,Anthony Painter,6.04,60,993,+0.183
2003,117,0,12602,Dean Wilson,5.99,57,951,+0.281
2003,118,0,7457,Steve Flesch,5.92,75,1266,+0.160
2003,119,0,10565,Ian Leggatt,5.9,47,796,+0.170
2003,120,0,1381,Fred Funk,5.75,70,1217,+0.057
2003,121,0,22913,John Rollins,5.73,45,785,-0.022
2003,122,0,22293,Heath Slocum,5.72,71,1241,+0.056
2003,123,0,23656,Jason Caron,5.71,48,840,+0.292
2003,123,0,23541,Ben Crane,5.71,59,1034,+0.203
2003,123,0,1968,Nick Price,5.71,37,648,-0.027
2003,126,0,12782,Tim Herron,5.7,66,1158,+0.288
2003,127,0,1797,Rocco Mediate,5.69,47,826,+0.085
2003,128,0,1723,Andrew Magee,5.65,59,1045,+0.322
2003,129,0,6595,Kevin Sutherland,5.57,51,916,-0.098
2003,130,0,21633,Steve Allan,5.56,35,630,+0.114
2003,130,0,1388,Robert Gamez,5.56,72,1295,+0.056
2003,132,0,8931,Glen Day,5.52,68,1231,+0.059
2003,133,0,21961,Charles Howell III,5.45,65,1192,+0.123
2003,134,0,6621,Joe Durant,5.42,58,1071,+0.138
2003,134,0,11032,Frank Lickliter II,5.42,55,1015,+0.218
2003,136,0,8075,Jerry Kelly,5.39,59,1094,+0.186
2003,137,0,22621,Ben Curtis,5.38,43,799,+0.047
2003,137,0,12705,Cliff Kresge,5.38,59,1096,+0.203
2003,137,0,1706,Davis Love III,5.38,42,781,-0.143
2003,140,0,1724,Jeff Maggert,5.31,48,904,+0.104
2003,141,0,24925,Jonathan Byrd,5.3,55,1037,+0.127
2003,142,0,10809,Jim Furyk,5.29,54,1021,-0.093
2003,143,0,2214,Kirk Triplett,5.27,52,987,-0.115
2003,144,0,23177,Kenneth Staton,5.25,37,705,+0.270
2003,145,0,20572,Rod Pampling,5.22,47,900,+0.277
2003,146,0,1457,Jay Haas,5.16,48,931,+0.188
2003,147,0,2002,John Riegger,5.14,32,622,+0.188
2003,148,0,12510,Chad Campbell,5.13,56,1091,+0.018
2003,149,0,1161,Mark Calcavecchia,5.01,46,919,-0.022
2003,150,0,10107,Deane Pappas,4.91,43,876,+0.140
2003,151,0,26950,John Morgan,4.9,46,938,+0.413
2003,152,0,8123,Jeff Brehaut,4.8,61,1271,-0.033
2003,152,0,21209,Sergio Garcia,4.8,24,500,+0.167
2003,154,0,23621,Rory Sabbatini,4.79,47,981,+0.277
2003,155,0,20498,Briny Baird,4.78,62,1296,+0.048
2003,156,0,20094,Jonathan Kaye,4.74,45,949,+0.111
2003,157,0,1685,J.L. Lewis,4.73,49,1035,+0.204
2003,158,0,23614,Rich Beem,4.71,36,764,+0.278
2003,159,0,23552,Hank Kuehne,4.65,40,861,+0.250
2003,160,0,10912,Craig Perks,4.62,40,866,+0.250
2003,160,0,23034,Brent Schwarzrock,4.62,32,692,+0.156
2003,162,0,2106,Chris Smith,4.61,47,1019,+0.064
2003,163,0,21806,Paul Gow,4.6,35,761,+0.286
2003,164,0,20472,Alex Cejka,4.59,44,959,+0.295
2003,164,0,1945,Kenny Perry,4.59,44,958,+0.045
2003,166,0,12652,Cameron Beckman,4.57,47,1029,+0.213
2003,167,0,6332,Neal Lancaster,4.56,59,1295,+0.153
2003,168,0,20634,Peter Lonard,4.53,44,971,+0.068
2003,169,0,6251,Chris DiMarco,4.52,44,974,+0.159
2003,170,0,20574,Mathew Goggin,4.44,44,992,+0.182
2003,171,0,10423,Mike Weir,4.41,32,725,+0.031
2003,172,0,1810,Phil Mickelson,4.29,31,723,+0.226
2003,173,0,24357,K.J. Choi,4.16,46,1105,+0.065
2003,174,0,21805,Harrison Frazar,4.11,42,1022,E
2003,175,0,7867,Woody Austin,4.06,48,1182,+0.063
2003,176,0,8375,Paul Stankowski,3.94,30,761,+0.400
2003,177,0,24502,Adam Scott,3.85,18,468,+0.167
2003,178,0,22295,Darron Stiles,3.47,34,979,+0.029
2003,179,0,20436,Garrett Willis,3.36,39,1160,+0.308
2003,180,0,25450,Ty Tryon,3.17,18,568,+0.056
2003,181,0,19824,Craig Barlow,3.11,35,1125,+0.229
2003,182,0,6567,Vijay Singh,3.05,32,1048,+0.063
2003,183,0,8793,Tiger Woods,2.89,20,691,+0.150
2003,184,0,20157,Retief Goosen,2.84,17,598,-0.059
2003,185,0,20098,Stuart Appleby,2.74,25,911,+0.080
2003,186,0,10885,Robert Allenby,2.73,22,807,E
2003,187,0,2206,David Toms,2.65,22,831,-0.227
2003,188,0,1226,Fred Couples,2.64,15,568,-0.200
2003,189,0,1249,John Daly,2.56,15,587,+0.733
2003,190,0,19825,Darren Clarke,2.32,12,517,+0.083
2004,1,0,1928,Corey Pavin,16.32,150,919,+0.060
2004,2,0,12682,Hirofumi Miyase,11.01,86,781,+0.337
2004,3,0,1329,Brad Faxon,10.49,101,963,+0.228
2004,4,0,1219,John Cook,10.31,69,669,+0.087
2004,5,0,2099,Scott Simpson,10.3,73,709,+0.123
2004,6,0,1320,Bob Estes,10.19,71,697,+0.141
2004,7,0,2223,Bob Tway,10.18,94,923,+0.106
2004,8,0,2010,Loren Roberts,9.53,90,944,-0.011
2004,9,0,1378,David Frost,9.11,93,1021,+0.290
2004,10,0,2214,Kirk Triplett,9.0,82,911,-0.049
2004,11,0,25237,Kevin Muncrief,8.99,56,623,+0.232
2004,12,0,1473,Todd Hamilton,8.76,86,982,+0.233
2004,13,0,1926,Steve Pate,8.71,72,827,+0.125
2004,14,0,1771,Blaine McCallister,8.51,72,846,+0.153
2004,15,0,6078,Esteban Toledo,8.45,93,1101,+0.194
2004,16,0,10733,Kent Jones,8.37,100,1195,+0.080
2004,17,0,1139,Olin Browne,8.33,91,1093,+0.055
2004,18,0,7721,Pat Bates,8.31,103,1240,+0.204
2004,19,0,1157,Tom Byrum,8.18,82,1002,+0.073
2004,19,0,1920,Craig Parry,8.18,41,501,+0.024
2004,21,0,23983,Luke Donald,8.11,70,863,+0.171
2004,22,0,21878,Mark Wilson,8.07,64,793,+0.047
2004,23,0,26420,Richard Johnson,8.05,103,1280,+0.107
2004,24,0,7363,Craig Bowden,8.04,83,1032,+0.096
2004,25,0,7223,Brian Bateman,8.03,81,1009,-0.074
2004,26,0,1968,Nick Price,7.91,40,506,+0.100
2004,27,0,6373,José María Olazábal,7.89,46,583,+0.109
2004,28,0,1132,Mark Brooks,7.86,62,789,+0.339
2004,29,0,1887,Mark O'Meara,7.85,45,573,+0.178
2004,30,0,22548,Patrick Sheehan,7.82,108,1381,+0.093
2004,31,0,20382,Stephen Leaney,7.81,62,794,+0.177
2004,32,0,1313,Steve Elkington,7.79,60,770,+0.200
2004,33,0,1761,Len Mattiace,7.67,74,965,+0.284
2004,34,0,6527,Steve Stricker,7.66,72,940,+0.194
2004,35,0,2049,Gene Sauers,7.62,77,1011,+0.117
2004,36,0,10425,Jay Williamson,7.61,95,1248,+0.126
2004,37,0,23108,Matt Kuchar,7.59,80,1054,+0.113
2004,38,0,8385,Omar Uresti,7.54,79,1048,+0.063
2004,39,0,1361,Dan Forsman,7.4,67,905,+0.075
2004,40,0,12660,Jesper Parnevik,7.36,75,1019,+0.173
2004,41,0,20548,Hidemichi Tanaka,7.31,79,1080,-0.051
2004,42,0,22621,Ben Curtis,7.18,41,571,-0.024
2004,43,0,12645,Brent Geiberger,7.17,83,1158,-0.024
2004,44,0,1261,Jay Delsing,7.05,62,879,+0.145
2004,45,0,23338,David Gossett,6.99,49,701,+0.694
2004,46,0,1024,Billy Andrade,6.96,88,1265,-0.023
2004,46,0,20645,John Senden,6.96,83,1193,+0.120
2004,48,0,23541,Ben Crane,6.87,77,1121,+0.117
2004,48,0,7939,Dan Olsen,6.87,61,888,+0.115
2004,50,0,10213,Dicky Pride,6.86,56,816,+0.161
2004,51,0,1042,Paul Azinger,6.82,61,895,+0.279
2004,52,0,8537,J.P. Hayes,6.8,60,883,+0.250
2004,53,0,8339,Spike McRoy,6.79,72,1061,+0.139
2004,54,0,21646,David Branshaw,6.71,67,999,+0.209
2004,55,0,1724,Jeff Maggert,6.7,47,702,-0.128
2004,56,0,12705,Cliff Kresge,6.69,69,1032,+0.319
2004,57,0,10201,Matt Gogel,6.61,64,968,+0.094
2004,58,0,6613,Tommy Tolles,6.57,55,837,+0.309
2004,59,0,12510,Chad Campbell,6.51,70,1076,+0.114
2004,60,0,22371,Aaron Baddeley,6.5,69,1062,+0.261
2004,61,0,2239,Scott Verplank,6.49,61,940,+0.033
2004,62,0,21731,Freddie Jacobson,6.47,56,865,+0.304
2004,63,0,12823,Carlos Franco,6.46,80,1239,-0.013
2004,64,0,1619,Skip Kendall,6.43,70,1088,+0.157
2004,65,0,6197,Michael Allen,6.41,68,1061,+0.059
2004,66,0,8337,Mike Heinen,6.39,45,704,+0.222
2004,67,0,10860,Justin Leonard,6.37,58,910,+0.155
2004,68,0,20127,Chris Riley,6.29,46,731,+0.283
2004,69,0,24290,D.J. Brigman,6.24,59,946,+0.017
2004,70,0,1035,Tommy Armour III,6.21,66,1063,+0.136
