YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL FAIRWAY BUNKERS,POSSIBLE FWYS,RELATIVE TO PAR
2022,84,0,35617,Martin Trainer,5.9,49,205,+0.143
2022,91,0,33141,Keegan Bradley,6.0,56,241,+0.179
2022,91,0,46717,Viktor Hovland,6.0,48,207,+0.125
2022,91,0,29478,Kevin Kisner,6.0,46,193,+0.087
2022,91,0,33122,Russell Knox,6.0,65,280,+0.308
2022,91,0,45486,Joaquin Niemann,6.0,51,215,+0.137
2022,91,0,48081,Xander Schauffele,6.0,51,216,-0.020
2022,91,0,40115,Adam Svensson,6.0,69,290,+0.217
2022,91,0,32150,Michael Thompson,6.0,61,260,+0.213
2022,91,0,27095,Nick Watney,6.0,53,221,+0.283
2022,91,0,56278,Matthew Wolff,6.0,31,136,+0.258
2022,91,0,57366,Cameron Young,6.0,60,259,+0.100
2022,102,0,24925,Jonathan Byrd,6.1,36,151,+0.111
2022,102,0,32662,Michael Gligic,6.1,48,201,+0.208
2022,102,0,24980,Scott Gutschewski,6.1,32,135,+0.125
2022,102,0,33490,Bo Hoag,6.1,31,131,+0.226
2022,102,0,36689,Brooks Koepka,6.1,33,143,+0.152
2022,102,0,32640,Troy Merritt,6.1,66,283,+0.167
2022,102,0,29908,C.T. Pan,6.1,60,252,+0.350
2022,102,0,49964,Aaron Wise,6.1,64,275,+0.141
2022,102,0,45540,Jared Wolfe,6.1,39,165,+0.231
2022,111,0,30911,Tommy Fleetwood,6.2,37,159,-0.054
2022,111,0,32102,Rickie Fowler,6.2,51,214,+0.529
2022,111,0,35310,Lanto Griffin,6.2,58,250,+0.103
2022,111,0,35461,Beau Hossler,6.2,56,235,+0.161
2022,111,0,47983,Chad Ramey,6.2,47,201,+0.043
2022,111,0,22405,Justin Rose,6.2,36,156,+0.194
2022,111,0,27649,Brandt Snedeker,6.2,42,179,+0.214
2022,111,0,30692,Scott Stallings,6.2,71,300,+0.183
2022,119,0,27895,Jonas Blixt,6.3,36,154,+0.389
2022,119,0,39058,Lucas Herbert,6.3,36,153,+0.167
2022,119,0,35532,Tom Hoge,6.3,66,279,+0.167
2022,119,0,28775,Nate Lashley,6.3,53,227,+0.283
2022,119,0,49766,Hank Lebioda,6.3,59,252,+0.305
2022,119,0,26851,Marc Leishman,6.3,57,244,+0.018
2022,119,0,49947,Taylor Moore,6.3,68,291,+0.324
2022,119,0,28252,Seamus Power,6.3,52,223,E
2022,119,0,46970,Jon Rahm,6.3,52,219,+0.269
2022,119,0,33448,Justin Thomas,6.3,55,232,+0.109
2022,119,0,27770,Camilo Villegas,6.3,44,187,+0.364
2022,130,0,45522,Christiaan Bezuidenhout,6.4,52,218,+0.173
2022,130,0,47504,Sam Burns,6.4,64,278,+0.047
2022,130,0,35450,Patrick Cantlay,6.4,50,209,+0.180
2022,130,0,27644,Brian Harman,6.4,69,289,+0.101
2022,130,0,29289,S.Y. Noh,6.4,39,163,+0.026
2022,130,0,34360,Patrick Reed,6.4,45,189,+0.111
2022,130,0,34046,Jordan Spieth,6.4,58,244,+0.190
2022,130,0,33419,Cameron Tringale,6.4,68,287,+0.265
2022,130,0,37189,Harold Varner III,6.4,50,216,E
2022,139,0,32757,Patton Kizzire,6.5,74,314,+0.095
2022,139,0,25198,Francesco Molinari,6.5,38,160,+0.289
2022,139,0,40250,Taylor Pendrith,6.5,53,222,+0.113
2022,139,0,25818,Scott Piercy,6.5,60,257,+0.233
2022,139,0,34431,Robert Streb,6.5,67,287,+0.090
2022,144,0,23108,Matt Kuchar,6.6,58,244,+0.138
2022,145,0,29221,Webb Simpson,6.7,48,211,+0.021
2022,146,0,29926,Danny Lee,6.8,37,156,+0.216
2022,146,0,50525,Collin Morikawa,6.8,47,199,+0.340
2022,146,0,39324,J.J. Spaun,6.8,72,310,+0.181
2022,146,0,27064,Jhonattan Vegas,6.8,58,249,+0.172
2022,150,0,25686,Jason Dufner,6.9,37,153,+0.351
2022,150,0,47529,Mito Pereira,6.9,73,310,+0.342
2022,150,0,36699,Patrick Rodgers,6.9,67,287,+0.284
2022,150,0,24502,Adam Scott,6.9,60,254,+0.167
2022,150,0,49960,Sepp Straka,6.9,73,309,+0.247
2022,155,0,35110,Brett Drewitt,7.0,40,172,+0.175
2022,155,0,25900,Lucas Glover,7.0,82,339,+0.305
2022,155,0,39977,Max Homa,7.0,72,303,+0.125
2022,155,0,33204,Shane Lowry,7.0,46,203,E
2022,155,0,51997,Andrew Novak,7.0,54,226,+0.333
2022,155,0,33667,Carlos Ortiz,7.0,50,217,+0.140
2022,155,0,34610,Matthias Schwab,7.0,53,225,+0.264
2022,155,0,32333,Kevin Tway,7.0,64,273,+0.156
2022,155,0,51894,Vince Whaley,7.0,64,271,+0.031
2022,155,0,32139,Danny Willett,7.0,42,184,+0.262
2022,165,0,21961,Charles Howell III,7.1,46,196,E
2022,165,0,27936,Martin Laird,7.1,60,253,+0.300
2022,165,0,48822,Sebastián Muñoz,7.1,69,293,+0.072
2022,168,0,32366,Kevin Chappell,7.2,43,179,+0.093
2022,168,0,45157,Cam Davis,7.2,76,322,+0.105
2022,168,0,29970,Dylan Frittelli,7.2,76,325,+0.105
2022,171,0,31646,Emiliano Grillo,7.3,70,300,+0.171
2022,171,0,34466,Peter Malnati,7.3,87,366,+0.103
2022,171,0,39546,Keith Mitchell,7.3,77,323,+0.091
2022,171,0,51890,Greyson Sigg,7.3,72,311,+0.014
2022,175,0,28089,Jason Day,7.4,52,222,+0.096
2022,175,0,51634,Sahith Theegala,7.4,96,412,+0.188
2022,177,0,54421,Garrick Higgo,7.5,41,175,+0.098
2022,177,0,29420,Billy Horschel,7.5,60,253,+0.067
2022,177,0,31420,Anirban Lahiri,7.5,64,275,+0.344
2022,177,0,37275,Sam Ryder,7.5,81,337,+0.185
2022,177,0,23621,Rory Sabbatini,7.5,52,219,+0.192
2022,182,0,46046,Scottie Scheffler,7.6,71,297,+0.099
2022,183,0,25493,Nick Taylor,7.8,78,337,+0.218
2022,183,0,54783,Dylan Wu,7.8,55,238,+0.109
2022,185,0,27129,Luke List,7.9,72,306,+0.333
2022,186,0,49771,J.T. Poston,8.0,89,367,+0.191
2022,187,0,32839,Hideki Matsuyama,8.1,67,287,+0.015
2022,187,0,46442,Maverick McNealy,8.1,86,366,+0.174
2022,189,0,26300,Matt Jones,8.2,58,252,E
2022,190,0,24924,Bill Haas,8.3,77,333,+0.026
2022,191,0,23983,Luke Donald,8.5,63,268,+0.159
2022,192,0,27349,Alex Noren,8.7,62,262,+0.048
2022,193,0,24138,Ian Poulter,9.2,48,203,+0.146
2024,1,0,26596,Ryan Moore,2.9,26,111,+0.038
2024,2,0,28775,Nate Lashley,3.2,27,111,+0.148
2024,3,0,32367,Jorge Campillo,3.3,19,82,+0.316
2024,4,0,54576,Patrick Fishburn,3.5,27,116,+0.185
2024,5,0,40026,Daniel Berger,3.6,30,127,+0.200
2024,5,0,59836,Pierceson Coody,3.6,31,131,+0.032
2024,7,0,46113,Ryan McCormick,3.8,24,102,+0.125
2024,7,0,57900,Chandler Phillips,3.8,39,166,+0.256
2024,9,0,51766,Wyndham Clark,3.9,33,138,+0.121
2024,9,0,34587,Chan Kim,3.9,38,165,+0.026
2024,9,0,47806,Raul Pereda,3.9,19,80,+0.211
2024,12,0,52372,Cameron Champ,4.0,27,117,+0.296
2024,12,0,25900,Lucas Glover,4.0,43,186,+0.186
2024,12,0,29478,Kevin Kisner,4.0,26,113,+0.115
2024,12,0,36884,Ben Kohles,4.0,40,168,+0.475
2024,16,0,34076,Joel Dahmen,4.1,41,177,+0.171
2024,16,0,47663,Kevin Dougherty,4.1,28,122,+0.500
2024,16,0,33486,Roger Sloan,4.1,30,125,+0.067
2024,19,0,32839,Hideki Matsuyama,4.2,37,152,+0.081
2024,19,0,50484,Hayden Springer,4.2,32,137,+0.219
2024,21,0,59143,Mac Meissner,4.3,38,163,+0.132
2024,21,0,30927,Brendon Todd,4.3,53,220,+0.208
2024,21,0,54783,Dylan Wu,4.3,41,173,+0.195
2024,24,0,39546,Keith Mitchell,4.4,46,198,+0.217
2024,24,0,27064,Jhonattan Vegas,4.4,37,153,+0.189
2024,24,0,55454,Carl Yuan,4.4,32,136,+0.156
2024,27,0,45157,Cam Davis,4.5,45,186,+0.378
2024,27,0,35310,Lanto Griffin,4.5,36,151,+0.306
2024,27,0,32757,Patton Kizzire,4.5,33,144,+0.091
2024,27,0,34256,Andrew Putnam,4.5,47,197,+0.064
2024,27,0,52513,Carson Young,4.5,46,195,+0.065
2024,27,0,47483,Will Zalatoris,4.5,36,148,+0.278
2024,33,0,57975,Harry Hall,4.6,44,182,+0.432
2024,33,0,47988,Nick Hardy,4.6,49,205,+0.327
2024,33,0,51696,Rico Hoey,4.6,42,177,+0.048
2024,33,0,48867,Matti Schmid,4.6,40,174,+0.275
2024,33,0,39327,Ben Silverman,4.6,45,194,+0.133
2024,33,0,31323,Gary Woodland,4.6,45,189,-0.067
2024,39,0,33653,Thomas Detry,4.7,42,180,+0.286
2024,39,0,30911,Tommy Fleetwood,4.7,42,176,+0.119
2024,39,0,59095,Chris Gotterup,4.7,42,178,+0.071
2024,39,0,24024,Zach Johnson,4.7,28,115,+0.357
2024,39,0,30163,Henrik Norlander,4.7,32,137,-0.063
2024,39,0,46414,Aaron Rai,4.7,48,200,+0.208
2024,39,0,26476,Chez Reavie,4.7,36,149,+0.083
2024,39,0,37275,Sam Ryder,4.7,39,169,+0.051
2024,47,0,37212,Paul Barjon,4.8,29,121,+0.379
2024,47,0,56630,Akshay Bhatia,4.8,53,222,+0.396
2024,47,0,47679,Victor Perez,4.8,40,175,+0.075
2024,47,0,49960,Sepp Straka,4.8,44,187,+0.364
2024,51,0,51349,Nico Echavarria,4.9,47,202,+0.149
2024,51,0,40098,Matt Fitzpatrick,4.9,42,180,+0.333
2024,51,0,29420,Billy Horschel,4.9,45,184,+0.289
2024,51,0,36801,Mark Hubbard,4.9,60,253,+0.167
2024,51,0,47993,Denny McCarthy,4.9,54,224,+0.278
2024,51,0,23320,Ryan Palmer,4.9,24,105,+0.250
2024,51,0,51890,Greyson Sigg,4.9,45,194,-0.067
2024,51,0,46340,Alex Smalley,4.9,40,168,+0.225
2024,51,0,50095,Austin Smotherman,4.9,26,107,-0.115
2024,51,0,27214,Kevin Streelman,4.9,39,167,+0.205
2024,51,0,58168,Davis Thompson,4.9,54,228,+0.130
2024,51,0,40006,Erik van Rooyen,4.9,48,205,+0.063
2024,63,0,32070,Rafael Campos,5.0,30,126,+0.167
2024,63,0,60767,Blaine Hale Jr.,5.0,26,110,-0.038
2024,63,0,27644,Brian Harman,5.0,55,233,+0.145
2024,63,0,54628,Lee Hodges,5.0,60,254,+0.300
2024,63,0,50493,Justin Suh,5.0,43,182,+0.116
2024,63,0,32333,Kevin Tway,5.0,31,129,+0.129
2024,69,0,22371,Aaron Baddeley,5.1,41,175,+0.171
2024,69,0,52375,Doug Ghim,5.1,56,239,+0.196
2024,69,0,34563,Chesson Hadley,5.1,43,185,+0.209
2024,69,0,27936,Martin Laird,5.1,41,171,+0.049
2024,69,0,36871,Matt NeSmith,5.1,44,190,+0.159
2024,69,0,29908,C.T. Pan,5.1,40,165,+0.025
2024,69,0,49771,J.T. Poston,5.1,55,233,+0.236
2024,69,0,28252,Seamus Power,5.1,63,267,+0.063
2024,77,0,34255,Joseph Bramlett,5.2,51,219,+0.314
2024,77,0,57362,Austin Eckroat,5.2,56,237,+0.125
2024,77,0,29535,Brice Garnett,5.2,31,129,+0.387
2024,77,0,39324,J.J. Spaun,5.2,52,220,+0.154
2024,77,0,48887,Matt Wallace,5.2,41,176,-0.073
2024,82,0,55182,Tom Kim,5.3,53,225,+0.151
2024,82,0,40250,Taylor Pendrith,5.3,52,219,+0.154
2024,82,0,46046,Scottie Scheffler,5.3,46,187,+0.152
2024,85,0,34374,Erik Barnes,5.4,32,140,+0.313
2024,85,0,51977,Max Greyserman,5.4,47,198,+0.298
2024,85,0,31646,Emiliano Grillo,5.4,58,242,+0.293
2024,85,0,60067,Joe Highsmith,5.4,43,186,+0.209
2024,85,0,49947,Taylor Moore,5.4,66,277,+0.197
2024,85,0,50525,Collin Morikawa,5.4,52,216,+0.135
2024,85,0,34046,Jordan Spieth,5.4,47,202,+0.213
2024,85,0,38991,Alejandro Tosti,5.4,45,193,+0.022
2024,85,0,57366,Cameron Young,5.4,54,229,+0.111
2024,94,0,35450,Patrick Cantlay,5.5,42,178,+0.048
2024,94,0,56149,Wilson Furr,5.5,35,148,+0.143
2024,94,0,12716,Charley Hoffman,5.5,46,192,+0.217
2024,94,0,35506,Mackenzie Hughes,5.5,64,272,+0.156
2024,94,0,37455,Si Woo Kim,5.5,60,247,+0.200
2024,94,0,28237,Rory McIlroy,5.5,47,196,+0.064
2024,94,0,47983,Chad Ramey,5.5,52,222,+0.231
2024,94,0,47995,Davis Riley,5.5,53,222,+0.283
2024,94,0,47347,Adam Schenk,5.5,62,260,+0.387
2024,94,0,27330,Josh Teater,5.5,29,121,+0.241
2024,94,0,35617,Martin Trainer,5.5,31,134,+0.097
2024,94,0,27770,Camilo Villegas,5.5,34,144,+0.206
2024,94,0,45242,Kevin Yu,5.5,50,212,+0.220
2024,107,0,40058,Zac Blair,5.6,57,235,+0.053
2024,107,0,60004,Jacob Bridgeman,5.6,46,195,+0.283
2024,107,0,48084,Wesley Bryan,5.6,27,115,+0.037
2024,107,0,52514,Trace Crowe,5.6,41,175,+0.073
2024,107,0,54421,Garrick Higgo,5.6,48,207,+0.063
2024,107,0,52215,Robert MacIntyre,5.6,48,202,+0.229
2024,107,0,48081,Xander Schauffele,5.6,53,227,-0.038
2024,107,0,29221,Webb Simpson,5.6,38,167,-0.158
2024,107,0,40115,Adam Svensson,5.6,78,327,+0.103
2024,107,0,48699,Callum Tarren,5.6,44,183,+0.409
2024,117,0,54591,Ben Griffin,5.7,71,297,+0.042
2024,117,0,34098,Russell Henley,5.7,51,213,+0.078
2024,117,0,51287,Ryo Hisatsune,5.7,55,234,+0.036
2024,117,0,48117,Kurt Kitayama,5.7,55,235,+0.127
2024,117,0,27139,David Skinns,5.7,53,229,+0.038
2024,117,0,48319,Tom Whitney,5.7,39,170,-0.026
2024,123,0,55708,Hayden Buckley,5.8,48,202,+0.167
2024,123,0,39997,Corey Conners,5.8,63,265,+0.302
2024,123,0,59442,Parker Coody,5.8,38,165,+0.132
2024,123,0,35461,Beau Hossler,5.8,63,268,+0.111
2024,123,0,46717,Viktor Hovland,5.8,42,173,+0.167
2024,123,0,46442,Maverick McNealy,5.8,63,268,+0.175
2024,123,0,52666,Sami Valimaki,5.8,45,191,+0.356
2024,130,0,33399,Adam Hadwin,5.9,58,243,+0.241
2024,130,0,27349,Alex Noren,5.9,49,203,+0.265
2024,130,0,51997,Andrew Novak,5.9,62,265,+0.048
2024,130,0,24502,Adam Scott,5.9,51,210,+0.078
2024,130,0,55893,Sam Stevens,5.9,64,277,+0.047
2024,135,0,35532,Tom Hoge,6.0,76,324,+0.092
2024,135,0,36799,Stephan Jaeger,6.0,60,259,-0.033
2024,135,0,48119,Ben Taylor,6.0,44,187,+0.273
2024,138,0,47504,Sam Burns,6.1,56,234,+0.339
2024,138,0,45609,Tyler Duncan,6.1,47,195,+0.213
2024,138,0,39977,Max Homa,6.1,58,244,+0.103
2024,138,0,50188,S.H. Kim,6.1,75,315,+0.120
2024,138,0,23108,Matt Kuchar,6.1,57,246,+0.158
2024,138,0,37378,Min Woo Lee,6.1,49,206,+0.367
2024,138,0,40162,Justin Lower,6.1,69,301,+0.188
2024,138,0,27649,Brandt Snedeker,6.1,44,187,+0.159
2024,138,0,52374,Brandon Wu,6.1,53,221,+0.189
2024,147,0,33948,Byeong Hun An,6.2,57,239,+0.018
2024,147,0,45522,Christiaan Bezuidenhout,6.2,62,260,+0.161
2024,147,0,32102,Rickie Fowler,6.2,59,246,+0.102
2024,147,0,29936,Ryan Fox,6.2,58,241,+0.259
2024,147,0,39971,Sungjae Im,6.2,68,283,+0.059
2024,147,0,55789,Taylor Montgomery,6.2,39,165,+0.051
2024,153,0,52955,Ludvig Åberg,6.3,58,250,+0.121
2024,153,0,28420,Ryan Brehm,6.3,39,163,+0.256
2024,153,0,47591,Eric Cole,6.3,83,352,+0.133
2024,153,0,50497,Adrien Dumont de Chassart,6.3,50,220,E
2024,153,0,36326,David Lipsky,6.3,50,208,+0.060
2024,158,0,33408,Tyson Alexander,6.4,53,222,+0.170
2024,158,0,34021,Bud Cauley,6.4,45,189,+0.178
2024,158,0,25493,Nick Taylor,6.4,67,286,+0.239
2024,161,0,32640,Troy Merritt,6.5,52,218,+0.231
2024,161,0,33448,Justin Thomas,6.5,53,221,+0.132
2024,161,0,51894,Vince Whaley,6.5,48,203,+0.063
2024,164,0,33141,Keegan Bradley,6.6,66,275,+0.242
2024,164,0,30926,Chris Kirk,6.6,62,261,+0.161
2024,164,0,36699,Patrick Rodgers,6.6,81,344,+0.136
2024,164,0,51634,Sahith Theegala,6.6,78,330,+0.167
2024,168,0,28089,Jason Day,6.7,55,232,+0.055
2024,169,0,34466,Peter Malnati,6.8,63,264,+0.254
2024,169,0,48153,Matthieu Pavon,6.8,50,209,+0.300
2024,171,0,47420,Jake Knapp,6.9,65,271,+0.077
2024,171,0,32791,K.H. Lee,6.9,64,273,+0.234
2024,171,0,22405,Justin Rose,6.9,51,216,+0.275
2024,174,0,52453,Nicolai Højgaard,7.0,43,185,+0.163
2024,175,0,32366,Kevin Chappell,7.1,40,172,+0.200
2024,175,0,29725,Tony Finau,7.1,70,295,+0.129
2024,175,0,51070,Vincent Norrman,7.1,45,190,+0.444
2024,175,0,46441,Robby Shelton,7.1,64,267,+0.031
2024,179,0,34099,Harris English,7.2,79,330,+0.291
2024,179,0,39975,Michael Kim,7.2,62,262,+0.113
2024,179,0,27129,Luke List,7.2,66,279,+0.182
2024,182,0,33968,Thorbjørn Olesen,7.4,40,169,+0.200
2024,183,0,59866,Nick Dunlap,7.5,66,286,+0.152
2024,184,0,33204,Shane Lowry,7.6,65,269,+0.231
2023,1,0,51491,Brandon Matthews,3.3,18,77,+0.167
2023,2,0,40058,Zac Blair,3.4,30,124,+0.533
2023,3,0,52374,Brandon Wu,3.6,42,178,+0.310
2023,4,0,58696,Peter Kuest,3.7,20,83,+0.350
2023,4,0,31202,William McGirt,3.7,19,83,+0.579
2023,6,0,27963,Chris Stroud,3.9,22,92,+0.136
2023,6,0,52411,Kyle Westmoreland,3.9,30,134,+0.033
2023,8,0,29535,Brice Garnett,4.0,35,150,+0.257
2023,8,0,35879,Kelly Kraft,4.0,41,177,+0.171
2023,10,0,19803,Ryan Armour,4.1,38,159,+0.421
2023,11,0,49453,Trevor Cone,4.2,36,157,+0.250
2023,11,0,56762,Will Gordon,4.2,52,221,+0.423
2023,11,0,51414,Brent Grant,4.2,33,142,+0.242
2023,11,0,27974,Sung Kang,4.2,18,81,+0.111
2023,11,0,22056,Cameron Percy,4.2,26,110,+0.115
2023,11,0,48867,Matti Schmid,4.2,30,134,+0.133
2023,17,0,48084,Wesley Bryan,4.3,18,75,-0.056
2023,17,0,31560,Brian Stuard,4.3,30,124,+0.267
2023,19,0,27936,Martin Laird,4.4,41,177,+0.390
2023,20,0,31577,Tano Goya,4.5,40,170,+0.225
2023,20,0,51950,Max McGreevy,4.5,40,168,+0.400
2023,20,0,36871,Matt NeSmith,4.5,53,226,+0.151
2023,20,0,50095,Austin Smotherman,4.5,51,223,+0.275
2023,24,0,28237,Rory McIlroy,4.6,37,156,-0.027
2023,25,0,32816,Satoshi Kodaira,4.7,28,118,+0.393
2023,25,0,26596,Ryan Moore,4.7,42,178,+0.238
2023,25,0,46046,Scottie Scheffler,4.7,48,204,+0.104
2023,28,0,52375,Doug Ghim,4.8,49,210,+0.143
2023,28,0,35901,Paul Haley II,4.8,46,192,+0.326
2023,28,0,31557,Jim Herman,4.8,42,176,+0.381
2023,28,0,46414,Aaron Rai,4.8,58,247,+0.190
2023,28,0,49960,Sepp Straka,4.8,51,216,+0.451
2023,33,0,36801,Mark Hubbard,4.9,61,260,+0.131
2023,33,0,24140,Sean O'Hair,4.9,21,92,+0.095
2023,33,0,31323,Gary Woodland,4.9,49,210,+0.265
2023,36,0,57975,Harry Hall,5.0,50,213,+0.200
2023,36,0,34098,Russell Henley,5.0,51,213,+0.118
2023,36,0,55182,Tom Kim,5.0,53,227,+0.226
2023,36,0,47128,Richy Werenski,5.0,50,219,+0.060
2023,40,0,52955,Ludvig Åberg,5.1,32,139,+0.063
2023,40,0,32366,Kevin Chappell,5.1,25,106,+0.040
2023,40,0,45609,Tyler Duncan,5.1,56,238,+0.357
2023,40,0,32662,Michael Gligic,5.1,36,153,+0.222
2023,40,0,25900,Lucas Glover,5.1,57,242,+0.228
2023,40,0,52513,Carson Young,5.1,53,223,+0.226
2023,46,0,52372,Cameron Champ,5.2,42,182,+0.214
2023,46,0,39335,Kevin Roy,5.2,38,166,+0.079
2023,48,0,51766,Wyndham Clark,5.3,62,261,+0.081
2023,48,0,35506,Mackenzie Hughes,5.3,52,215,+0.288
2023,48,0,34409,David Lingmerth,5.3,43,181,+0.442
2023,48,0,48887,Matt Wallace,5.3,48,208,+0.021
2023,48,0,45242,Kevin Yu,5.3,35,143,+0.143
2023,53,0,36724,Augusto Núñez,5.4,43,182,+0.256
2023,53,0,47983,Chad Ramey,5.4,67,286,+0.239
2023,53,0,54783,Dylan Wu,5.4,59,251,+0.102
2023,56,0,30163,Henrik Norlander,5.5,52,224,+0.231
2023,56,0,50493,Justin Suh,5.5,74,314,+0.270
2023,58,0,32448,James Hahn,5.6,53,224,+0.132
2023,58,0,27554,Scott Harrington,5.6,44,186,+0.205
2023,58,0,32757,Patton Kizzire,5.6,64,274,+0.063
2023,58,0,51070,Vincent Norrman,5.6,50,215,+0.280
2023,58,0,34256,Andrew Putnam,5.6,70,291,+0.100
2023,58,0,48699,Callum Tarren,5.6,63,268,+0.286
2023,58,0,55454,Carl Yuan,5.6,53,227,+0.245
2023,65,0,46435,Austin Cook,5.7,44,186,+0.318
2023,65,0,34563,Chesson Hadley,5.7,61,258,+0.131
2023,65,0,33399,Adam Hadwin,5.7,64,269,+0.203
2023,65,0,49298,Kramer Hickok,5.7,62,265,+0.274
2023,65,0,52453,Nicolai Hojgaard,5.7,26,115,+0.154
2023,65,0,30692,Scott Stallings,5.7,53,223,+0.132
2023,65,0,35617,Martin Trainer,5.7,30,129,+0.267
2023,72,0,56630,Akshay Bhatia,5.8,47,200,-0.085
2023,72,0,47504,Sam Burns,5.8,58,239,+0.310
2023,72,0,35450,Patrick Cantlay,5.8,50,212,+0.140
2023,72,0,46717,Viktor Hovland,5.8,56,235,+0.464
2023,72,0,33410,Andrew Landry,5.8,51,213,+0.176
2023,72,0,58168,Davis Thompson,5.8,70,290,+0.314
2023,78,0,22371,Aaron Baddeley,5.9,48,204,+0.083
2023,78,0,24024,Zach Johnson,5.9,46,197,+0.239
2023,78,0,27214,Kevin Streelman,5.9,69,304,+0.391
2023,81,0,28420,Ryan Brehm,6.0,55,233,+0.073
2023,81,0,37338,Zecheng Dou,6.0,63,269,+0.222
2023,81,0,59018,Ryan Gerard,6.0,40,169,+0.225
2023,81,0,54628,Lee Hodges,6.0,74,317,+0.176
2023,81,0,53165,Doc Redman,6.0,56,245,+0.214
2023,81,0,46441,Robby Shelton,6.0,68,289,+0.074
2023,81,0,58967,Trevor Werbylo,6.0,48,205,+0.146
2023,88,0,34255,Joseph Bramlett,6.1,56,251,+0.143
2023,88,0,39954,Cody Gribble,6.1,42,183,E
2023,88,0,29908,C.T. Pan,6.1,33,143,+0.303
2023,91,0,57362,Austin Eckroat,6.2,61,269,+0.082
2023,91,0,54591,Ben Griffin,6.2,76,319,+0.171
2023,91,0,36799,Stephan Jaeger,6.2,92,392,+0.065
2023,91,0,40162,Justin Lower,6.2,69,298,+0.029
2023,91,0,39546,Keith Mitchell,6.2,63,260,+0.159
2023,91,0,26476,Chez Reavie,6.2,74,314,+0.338
2023,91,0,34431,Robert Streb,6.2,53,220,+0.302
2023,91,0,40115,Adam Svensson,6.2,89,378,+0.101
2023,91,0,40006,Erik van Rooyen,6.2,48,204,+0.313
2023,91,0,27095,Nick Watney,6.2,46,195,+0.326
2023,101,0,39067,MJ Daffue,6.3,64,269,+0.281
2023,101,0,49766,Hank Lebioda,6.3,36,153,+0.306
2023,101,0,50525,Collin Morikawa,6.3,55,230,+0.345
2023,101,0,46601,Trey Mullinax,6.3,57,236,+0.386
2023,101,0,36699,Patrick Rodgers,6.3,73,318,+0.233
2023,106,0,55708,Hayden Buckley,6.4,58,248,+0.190
2023,106,0,45157,Cam Davis,6.4,70,296,+0.286
2023,106,0,47988,Nick Hardy,6.4,78,329,+0.231
2023,106,0,33122,Russell Knox,6.4,75,310,+0.187
2023,106,0,36326,David Lipsky,6.4,72,311,+0.125
2023,106,0,33413,Ben Martin,6.4,70,301,+0.100
2023,106,0,47993,Denny McCarthy,6.4,78,340,+0.090
2023,106,0,34610,Matthias Schwab,6.4,71,301,+0.085
2023,106,0,46340,Alex Smalley,6.4,82,350,+0.341
2023,115,0,54421,Garrick Higgo,6.5,81,343,+0.222
2023,115,0,27129,Luke List,6.5,74,313,+0.149
2023,115,0,27349,Alex Noren,6.5,65,278,+0.015
2023,115,0,40250,Taylor Pendrith,6.5,72,309,+0.153
2023,115,0,39324,J.J. Spaun,6.5,75,314,+0.200
2023,120,0,47079,Harrison Endycott,6.6,62,263,+0.242
2023,120,0,29725,Tony Finau,6.6,66,280,+0.061
2023,120,0,35449,Adam Long,6.6,79,340,+0.101
2023,120,0,25818,Scott Piercy,6.6,64,272,+0.188
2023,120,0,49771,J.T. Poston,6.6,78,332,+0.115
2023,120,0,24502,Adam Scott,6.6,48,210,+0.229
2023,120,0,51634,Sahith Theegala,6.6,78,331,+0.167
2023,127,0,20229,Stewart Cink,6.7,60,258,+0.117
2023,127,0,33653,Thomas Detry,6.7,62,268,+0.210
2023,127,0,25686,Jason Dufner,6.7,64,273,+0.266
2023,127,0,34099,Harris English,6.7,76,332,+0.066
2023,127,0,39971,Sungjae Im,6.7,80,341,+0.175
2023,127,0,37275,Sam Ryder,6.7,82,350,+0.061
2023,127,0,30927,Brendon Todd,6.7,80,334,+0.238
2023,127,0,57366,Cameron Young,6.7,62,258,+0.113
2023,135,0,33948,Byeong Hun An,6.8,82,354,+0.171
2023,135,0,45522,Christiaan Bezuidenhout,6.8,75,319,+0.347
2023,135,0,34076,Joel Dahmen,6.8,69,292,+0.333
2023,135,0,51997,Andrew Novak,6.8,64,271,+0.063
2023,139,0,24925,Jonathan Byrd,6.9,35,146,+0.114
2023,139,0,35310,Lanto Griffin,6.9,43,184,+0.326
2023,139,0,28775,Nate Lashley,6.9,80,336,+0.325
2023,139,0,48119,Ben Taylor,6.9,79,335,+0.329
2023,139,0,25493,Nick Taylor,6.9,71,299,+0.254
2023,144,0,32102,Rickie Fowler,7.0,78,330,+0.103
2023,144,0,34466,Peter Malnati,7.0,74,320,+0.108
2023,144,0,29289,S.Y. Noh,7.0,44,191,+0.136
2023,144,0,22405,Justin Rose,7.0,52,217,+0.212
2023,148,0,33408,Tyson Alexander,7.1,68,288,+0.103
2023,148,0,47591,Eric Cole,7.1,106,454,+0.066
2023,148,0,30911,Tommy Fleetwood,7.1,61,257,+0.197
2023,148,0,39058,Lucas Herbert,7.1,47,201,+0.106
2023,148,0,12716,Charley Hoffman,7.1,56,240,+0.232
2023,148,0,55893,Sam Stevens,7.1,81,350,+0.185
2023,154,0,39997,Corey Conners,7.2,76,312,+0.263
2023,154,0,50188,S.H. Kim,7.2,96,412,+0.115
