YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
2022,10,0,45486,Joaquin Niemann,1.335,0.545,0.527,0.263,58
2022,11,0,48081,Xander Schauffele,1.309,0.372,0.701,0.235,57
2022,12,0,46970,Jon Rahm,1.29,1.025,0.363,-0.098,55
2022,13,0,39997,Corey Conners,1.242,0.7,0.601,-0.06,71
2022,14,0,35450,Patrick Cantlay,1.156,0.526,0.363,0.266,52
2022,15,0,57366,Cameron Young,1.124,0.914,0.098,0.112,70
2022,16,0,47529,Mito Pereira,1.099,0.386,0.679,0.047,75
2022,17,0,50525,Collin Morikawa,1.066,0.361,0.854,-0.149,48
2022,18,0,34046,Jordan Spieth,1.046,0.335,0.416,0.295,61
2022,19,0,32839,Hideki Matsuyama,1.044,0.127,0.711,0.206,57
2022,20,0,30926,Chris Kirk,1.031,0.367,0.256,0.408,63
2022,21,0,46402,Talor Gooch,1.017,-0.138,0.653,0.502,55
2022,22,0,33204,Shane Lowry,1.013,0.16,0.679,0.173,48
2022,23,0,33141,Keegan Bradley,0.986,0.433,0.437,0.115,66
2022,24,0,39977,Max Homa,0.975,0.425,0.384,0.165,70
2022,25,0,49964,Aaron Wise,0.952,0.387,0.489,0.076,77
2022,26,0,29518,Brendan Steele,0.884,0.694,0.325,-0.135,62
2022,27,0,21961,Charles Howell III,0.876,0.398,0.064,0.413,47
2022,28,0,35891,Cameron Smith,0.869,-0.125,0.771,0.223,49
2022,29,0,39546,Keith Mitchell,0.865,0.761,0.024,0.079,72
2022,30,0,27936,Martin Laird,0.86,0.175,0.444,0.24,61
2022,31,0,26300,Matt Jones,0.841,0.253,0.107,0.48,51
2022,32,0,47504,Sam Burns,0.838,0.067,0.554,0.217,69
2022,33,0,35532,Tom Hoge,0.777,0.058,0.664,0.056,74
2022,34,0,31323,Gary Woodland,0.765,0.303,0.318,0.144,56
2022,35,0,37189,Harold Varner III,0.748,-0.058,0.458,0.348,57
2022,36,0,40250,Taylor Pendrith,0.711,0.591,0.115,0.005,59
2022,37,0,30911,Tommy Fleetwood,0.675,0.027,0.181,0.467,40
2022,38,0,37455,Si Woo Kim,0.631,0.287,0.072,0.272,81
2022,39,0,27064,Jhonattan Vegas,0.607,0.393,0.396,-0.182,59
2022,40,0,29420,Billy Horschel,0.583,0.237,-0.067,0.413,55
2022,41,0,36871,Matthew NeSmith,0.562,0.168,0.417,-0.024,78
2022,42,0,33122,Russell Knox,0.559,0.139,0.45,-0.03,74
2022,43,0,33399,Adam Hadwin,0.55,-0.084,0.274,0.361,76
2022,44,0,48822,Sebastián Muñoz,0.536,0.232,0.331,-0.027,69
2022,45,0,45609,Tyler Duncan,0.499,0.33,0.133,0.036,65
2022,46,0,27644,Brian Harman,0.49,0.127,0.177,0.186,76
2022,46,0,46414,Aaron Rai,0.49,0.146,0.301,0.042,69
2022,48,0,27214,Kevin Streelman,0.488,0.304,0.054,0.129,80
2022,49,0,50095,Austin Smotherman,0.484,0.428,0.412,-0.356,63
2022,50,0,47995,Davis Riley,0.471,0.312,0.161,-0.003,82
2022,51,0,31646,Emiliano Grillo,0.47,0.48,0.043,-0.054,70
2022,52,0,23320,Ryan Palmer,0.457,0.404,-0.056,0.109,50
2022,53,0,55708,Hayden Buckley,0.447,0.568,0.086,-0.207,77
2022,54,0,45157,Cam Davis,0.446,0.138,0.269,0.038,76
2022,55,0,49771,J.T. Poston,0.417,0.18,0.018,0.218,80
2022,56,0,31420,Anirban Lahiri,0.413,0.448,-0.18,0.145,60
2022,57,0,34255,Joseph Bramlett,0.411,0.332,0.125,-0.046,67
2022,58,0,36326,David Lipsky,0.382,0.001,0.354,0.026,72
2022,58,0,51634,Sahith Theegala,0.382,0.03,0.185,0.167,95
2022,60,0,46717,Viktor Hovland,0.379,0.423,0.606,-0.651,56
2022,61,0,54628,Lee Hodges,0.377,0.119,0.256,0.002,83
2022,62,0,25900,Lucas Glover,0.373,0.23,0.368,-0.224,82
2022,63,0,36801,Mark Hubbard,0.361,-0.13,0.494,-0.003,55
2022,64,0,46601,Trey Mullinax,0.354,0.451,0.021,-0.118,66
2022,65,0,46340,Alex Smalley,0.352,0.207,0.26,-0.115,75
2022,66,0,24502,Adam Scott,0.34,0.158,0.256,-0.075,63
2022,67,0,29221,Webb Simpson,0.329,-0.044,0.143,0.23,52
2022,68,0,19803,Ryan Armour,0.32,0.28,0.122,-0.082,35
2022,69,0,48117,Kurt Kitayama,0.307,0.142,0.149,0.016,46
2022,70,0,34363,Tyrrell Hatton,0.292,-0.047,0.153,0.186,48
2022,71,0,30692,Scott Stallings,0.291,-0.024,0.191,0.124,84
2022,72,0,32791,K.H. Lee,0.288,0.22,-0.009,0.077,86
2022,73,0,34174,John Huh,0.287,-0.012,0.171,0.128,61
2022,74,0,26851,Marc Leishman,0.277,-0.021,0.166,0.132,63
2022,75,0,23325,Vaughn Taylor,0.274,-0.15,0.386,0.038,40
2022,76,0,28252,Seamus Power,0.267,0.163,0.013,0.091,59
2022,77,0,33419,Cameron Tringale,0.262,-0.135,0.294,0.103,73
2022,78,0,24361,Pat Perez,0.257,-0.402,0.199,0.46,51
2022,79,0,29908,C.T. Pan,0.254,-0.027,0.2,0.08,71
2022,80,0,52375,Doug Ghim,0.248,0.135,0.158,-0.045,68
2022,81,0,32640,Troy Merritt,0.23,0.201,0.046,-0.018,74
2022,82,0,46442,Maverick McNealy,0.229,0.277,-0.004,-0.044,73
2022,83,0,48699,Callum Tarren,0.222,0.122,0.197,-0.097,54
2022,84,0,32448,James Hahn,0.22,0.286,0.013,-0.079,60
2022,85,0,23108,Matt Kuchar,0.212,-0.272,-0.035,0.519,60
2022,86,0,39324,J.J. Spaun,0.208,0.124,0.127,-0.043,73
2022,87,0,36699,Patrick Rodgers,0.203,0.163,0.091,-0.051,69
2022,88,0,39953,Chase Seiffert,0.189,0.003,0.186,0.001,37
2022,89,0,26476,Chez Reavie,0.184,-0.209,0.467,-0.074,75
2022,90,0,35310,Lanto Griffin,0.171,0.012,0.438,-0.279,68
2022,91,0,35449,Adam Long,0.15,0.088,0.062,0.0,76
2022,91,0,49947,Taylor Moore,0.15,0.243,-0.196,0.103,78
2022,93,0,40115,Adam Svensson,0.148,-0.005,0.331,-0.178,84
2022,94,0,34610,Matthias Schwab,0.143,-0.241,0.18,0.204,55
2022,95,0,34256,Andrew Putnam,0.127,-0.238,0.032,0.333,81
2022,96,0,28089,Jason Day,0.112,0.018,-0.137,0.231,51
2022,97,0,51997,Andrew Novak,0.109,-0.08,0.164,0.024,54
2022,98,0,34076,Joel Dahmen,0.105,0.14,0.195,-0.229,74
2022,99,0,45522,Christiaan Bezuidenhout,0.1,-0.035,0.12,0.015,55
2022,100,0,52372,Cameron Champ,0.095,0.637,-0.178,-0.365,47
2022,101,0,32102,Rickie Fowler,0.092,-0.022,-0.161,0.274,56
2022,102,0,30944,Jason Kokrak,0.085,0.117,0.026,-0.058,51
2022,103,0,28775,Nate Lashley,0.084,0.017,0.093,-0.026,61
2022,104,0,36799,Stephan Jaeger,0.08,-0.506,0.177,0.408,73
2022,105,0,24980,Scott Gutschewski,0.077,-0.164,0.264,-0.023,38
2022,106,0,22056,Cameron Percy,0.074,0.021,-0.078,0.131,32
2022,107,0,32139,Danny Willett,0.07,0.016,-0.458,0.513,42
2022,108,0,32816,Satoshi Kodaira,0.067,0.159,0.118,-0.211,41
2022,109,0,34431,Robert Streb,0.066,0.037,-0.042,0.071,73
2022,110,0,22405,Justin Rose,0.055,0.022,0.065,-0.032,38
2022,111,0,40006,Erik van Rooyen,0.041,0.09,0.411,-0.46,40
2022,112,0,25493,Nick Taylor,0.03,-0.036,0.015,0.051,69
2022,113,0,27349,Alex Noren,0.026,-0.019,0.002,0.042,48
2022,114,0,47993,Denny McCarthy,0.019,-0.183,-0.059,0.261,87
2022,115,0,51890,Greyson Sigg,0.002,0.017,0.056,-0.071,72
2022,116,0,30163,Henrik Norlander,-0.002,-0.222,0.158,0.061,60
2022,117,0,32757,Patton Kizzire,-0.007,-0.16,0.213,-0.061,82
2022,118,0,49298,Kramer Hickok,-0.01,0.232,0.041,-0.283,74
2022,119,0,25818,Scott Piercy,-0.014,0.022,-0.217,0.181,67
2022,120,0,27770,Camilo Villegas,-0.015,-0.331,0.017,0.298,51
2022,121,0,32662,Michael Gligic,-0.017,0.168,-0.087,-0.097,57
2022,122,0,45526,Abraham Ancer,-0.026,0.395,0.026,-0.447,46
2022,123,0,47988,Nick Hardy,-0.059,0.386,-0.134,-0.312,45
2022,124,0,23983,Luke Donald,-0.072,-0.84,0.451,0.318,52
2022,125,0,25198,Francesco Molinari,-0.073,-0.267,-0.142,0.336,40
2022,125,0,23621,Rory Sabbatini,-0.073,-0.087,-0.337,0.351,50
2022,127,0,29970,Dylan Frittelli,-0.102,-0.192,-0.007,0.096,73
2022,128,0,29535,Brice Garnett,-0.107,0.042,-0.266,0.117,61
2022,129,0,34466,Peter Malnati,-0.124,-0.268,-0.023,0.167,87
2022,130,0,51766,Wyndham Clark,-0.127,0.209,-0.375,0.039,75
2022,131,0,52374,Brandon Wu,-0.13,0.165,-0.019,-0.276,50
2022,132,0,49766,Hank Lebioda,-0.134,-0.235,0.085,0.015,68
2022,133,0,36689,Brooks Koepka,-0.137,0.21,-0.064,-0.284,39
2022,133,0,37275,Sam Ryder,-0.137,-0.153,0.062,-0.046,78
2022,135,0,12716,Charley Hoffman,-0.159,0.008,-0.107,-0.061,58
2022,136,0,20229,Stewart Cink,-0.162,0.1,-0.013,-0.249,66
2022,137,0,29478,Kevin Kisner,-0.174,-0.317,-0.171,0.314,55
2022,138,0,24138,Ian Poulter,-0.185,-0.219,-0.217,0.251,36
2022,139,0,35506,Mackenzie Hughes,-0.207,-0.289,-0.206,0.288,66
2022,140,0,24925,Jonathan Byrd,-0.211,-0.591,-0.003,0.382,43
2022,141,0,32150,Michael Thompson,-0.257,-0.255,-0.133,0.132,74
2022,142,0,30927,Brendon Todd,-0.262,-0.34,-0.065,0.144,70
2022,143,0,47347,Adam Schenk,-0.286,-0.052,0.152,-0.386,77
2022,144,0,29974,Branden Grace,-0.29,0.028,-0.318,0.001,43
2022,145,0,47983,Chad Ramey,-0.306,-0.192,0.053,-0.167,55
2022,146,0,31560,Brian Stuard,-0.307,-0.475,0.021,0.146,69
2022,147,0,49960,Sepp Straka,-0.314,0.023,-0.247,-0.09,74
2022,148,0,34264,Hudson Swafford,-0.316,-0.008,0.438,-0.747,48
2022,149,0,25686,Jason Dufner,-0.386,-0.287,-0.085,-0.014,39
2022,149,0,24024,Zach Johnson,-0.386,-0.338,-0.159,0.111,55
2022,151,0,53165,Doc Redman,-0.389,-0.114,0.146,-0.421,63
2022,152,0,29926,Danny Lee,-0.391,0.072,-0.085,-0.379,40
2022,153,0,27649,Brandt Snedeker,-0.395,-0.355,-0.081,0.04,49
2022,154,0,51894,Vince Whaley,-0.417,-0.052,-0.466,0.101,67
2022,155,0,24924,Bill Haas,-0.44,-0.276,-0.513,0.349,68
2022,156,0,33486,Roger Sloan,-0.467,-0.232,-0.241,0.005,62
2022,157,0,47856,Seth Reeves,-0.487,0.475,-0.533,-0.429,49
2022,157,0,45540,Jared Wolfe,-0.487,-0.079,-0.189,-0.218,47
2022,159,0,40162,Justin Lower,-0.512,-0.334,0.093,-0.272,54
2022,160,0,37212,Paul Barjon,-0.531,0.454,-0.245,-0.74,63
2022,160,0,31557,Jim Herman,-0.531,-0.035,-0.259,-0.236,43
2022,162,0,51950,Max McGreevy,-0.533,-0.316,-0.225,0.009,56
2022,163,0,34360,Patrick Reed,-0.54,-0.503,-0.317,0.28,51
2022,164,0,36852,Jim Knous,-0.543,-0.29,-0.555,0.302,36
2022,165,0,33667,Carlos Ortiz,-0.561,-0.069,-0.141,-0.351,52
2022,166,0,54783,Dylan Wu,-0.58,-0.239,-0.204,-0.137,51
2022,167,0,46435,Austin Cook,-0.608,-0.348,-0.272,0.013,53
2022,168,0,30978,Kiradech Aphibarnrat,-0.642,0.015,-0.409,-0.249,36
2022,169,0,35461,Beau Hossler,-0.646,-0.121,-0.666,0.141,65
2022,170,0,28114,Dawie van der Walt,-0.653,-0.03,-0.24,-0.384,48
2022,171,0,54421,Garrick Higgo,-0.677,-0.128,-0.155,-0.394,38
2022,172,0,48887,Matt Wallace,-0.681,-0.45,-0.109,-0.123,49
2022,173,0,56278,Matthew Wolff,-0.683,-0.234,-0.632,0.183,38
2022,174,0,34563,Chesson Hadley,-0.684,-0.433,-0.003,-0.248,64
2022,175,0,35879,Kelly Kraft,-0.693,-0.102,-0.323,-0.268,57
2022,176,0,29289,S.Y. Noh,-0.695,-1.137,0.147,0.294,46
2022,177,0,32333,Kevin Tway,-0.701,-0.105,-0.654,0.058,67
2022,178,0,27095,Nick Watney,-0.728,-0.553,0.131,-0.306,62
2022,179,0,36884,Ben Kohles,-0.735,-0.546,0.13,-0.319,45
2022,180,0,33490,Bo Hoag,-0.744,-0.237,-0.306,-0.201,37
2022,181,0,46550,Brandon Hagy,-0.75,0.079,-0.539,-0.29,60
2022,182,0,32366,Kevin Chappell,-0.764,0.001,-0.59,-0.174,44
2022,183,0,10381,Curtis Thompson,-0.833,-0.029,-0.505,-0.299,44
2022,184,0,27139,David Skinns,-0.864,-0.819,-0.09,0.045,52
2022,185,0,39436,Joshua Creel,-0.892,-0.163,-0.409,-0.321,37
2022,186,0,27974,Sung Kang,-1.012,-0.386,-0.488,-0.138,62
2022,187,0,35110,Brett Drewitt,-1.038,-0.726,-0.482,0.17,42
2022,188,0,33597,Harry Higgs,-1.039,-0.35,-0.6,-0.089,68
2022,189,0,39058,Lucas Herbert,-1.132,-0.247,-0.979,0.094,40
2022,190,0,48084,Wesley Bryan,-1.141,-1.574,0.161,0.271,39
2022,191,0,47128,Richy Werenski,-1.339,-0.689,-0.513,-0.137,51
2022,192,0,35617,Martin Trainer,-1.405,-0.34,-0.938,-0.127,62
2022,193,0,27895,Jonas Blixt,-1.61,-0.005,-1.352,-0.253,42
2024,1,0,46046,Scottie Scheffler,2.401,0.816,1.269,0.316,62
2024,2,0,48081,Xander Schauffele,1.431,0.557,0.678,0.195,69
2024,3,0,32839,Hideki Matsuyama,1.386,0.306,0.499,0.58,64
2024,4,0,29725,Tony Finau,1.33,0.161,0.808,0.36,71
2024,5,0,33448,Justin Thomas,1.24,0.135,0.639,0.466,60
2024,6,0,28237,Rory McIlroy,1.239,0.73,0.26,0.248,62
2024,7,0,48117,Kurt Kitayama,1.171,0.446,0.608,0.118,70
2024,8,0,39546,Keith Mitchell,1.152,0.615,0.531,0.006,76
2024,9,0,46414,Aaron Rai,1.131,0.303,0.676,0.152,75
2024,10,0,39997,Corey Conners,1.13,0.411,0.776,-0.057,78
2024,11,0,50525,Collin Morikawa,1.082,0.417,0.292,0.374,69
2024,12,0,52375,Doug Ghim,1.062,0.413,0.659,-0.011,79
2024,13,0,58168,Davis Thompson,1.018,0.28,0.306,0.432,80
2024,14,0,37455,Si Woo Kim,0.98,0.28,0.506,0.193,78
2024,15,0,52955,Ludvig Åberg,0.929,0.502,0.434,-0.008,66
2024,16,0,34587,Chan Kim,0.92,0.242,0.354,0.323,71
2024,17,0,25900,Lucas Glover,0.861,-0.017,0.71,0.168,77
2024,18,0,27064,Jhonattan Vegas,0.846,0.611,0.433,-0.198,61
2024,19,0,27349,Alex Noren,0.798,0.118,0.286,0.394,60
2024,20,0,51997,Andrew Novak,0.789,0.159,0.43,0.2,77
2024,21,0,59143,Mac Meissner,0.762,0.184,0.405,0.172,65
2024,22,0,33204,Shane Lowry,0.733,0.234,0.531,-0.033,61
2024,23,0,40026,Daniel Berger,0.691,0.385,0.218,0.087,60
2024,24,0,34255,Joseph Bramlett,0.688,0.355,0.103,0.23,72
2024,25,0,51634,Sahith Theegala,0.687,0.35,0.272,0.064,85
2024,26,0,46442,Maverick McNealy,0.685,0.391,-0.08,0.374,79
2024,27,0,51696,Rico Hoey,0.677,0.586,0.155,-0.064,67
2024,28,0,50095,Austin Smotherman,0.665,0.236,0.456,-0.027,38
2024,29,0,39971,Sungjae Im,0.662,0.344,0.054,0.264,79
2024,30,0,34098,Russell Henley,0.646,0.014,0.343,0.289,64
2024,31,0,30163,Henrik Norlander,0.626,0.034,0.571,0.021,49
2024,32,0,45242,Kevin Yu,0.624,0.539,0.319,-0.233,66
2024,33,0,34076,Joel Dahmen,0.62,0.278,0.486,-0.144,73
2024,34,0,30911,Tommy Fleetwood,0.618,0.302,0.099,0.218,64
2024,35,0,26596,Ryan Moore,0.593,-0.048,0.427,0.214,64
2024,36,0,37378,Min Woo Lee,0.588,0.69,-0.213,0.111,59
2024,37,0,51890,Greyson Sigg,0.581,-0.066,0.414,0.234,66
2024,38,0,33948,Byeong Hun An,0.579,0.404,0.181,-0.006,66
2024,39,0,51766,Wyndham Clark,0.556,0.42,0.075,0.061,62
2024,40,0,40115,Adam Svensson,0.547,0.059,0.344,0.145,100
2024,41,0,24502,Adam Scott,0.54,0.321,0.114,0.104,62
2024,42,0,30926,Chris Kirk,0.532,0.266,0.155,0.11,67
2024,43,0,47504,Sam Burns,0.507,0.265,0.173,0.069,66
2024,44,0,27644,Brian Harman,0.497,0.083,0.322,0.092,79
2024,45,0,29908,C.T. Pan,0.496,-0.023,0.159,0.36,57
2024,45,0,57366,Cameron Young,0.496,0.375,0.116,0.005,72
2024,47,0,34021,Bud Cauley,0.488,0.176,0.161,0.15,51
2024,48,0,33141,Keegan Bradley,0.482,0.173,0.301,0.008,71
2024,49,0,54591,Ben Griffin,0.478,-0.12,0.327,0.271,91
2024,50,0,57362,Austin Eckroat,0.473,0.333,0.395,-0.243,78
2024,51,0,32757,Patton Kizzire,0.455,-0.062,0.458,0.059,53
2024,52,0,55182,Tom Kim,0.452,0.132,0.263,0.057,72
2024,53,0,46717,Viktor Hovland,0.451,0.507,0.458,-0.514,52
2024,54,0,35532,Tom Hoge,0.446,-0.062,0.754,-0.247,91
2024,55,0,35450,Patrick Cantlay,0.43,0.187,0.024,0.218,55
2024,56,0,39324,J.J. Spaun,0.424,-0.016,0.469,-0.029,73
2024,57,0,52215,Robert MacIntyre,0.404,0.288,-0.051,0.166,63
2024,58,0,56630,Akshay Bhatia,0.403,0.188,0.264,-0.048,79
2024,58,0,54576,Patrick Fishburn,0.403,0.616,-0.083,-0.13,56
2024,60,0,57975,Harry Hall,0.392,-0.181,0.167,0.406,71
2024,61,0,36799,Stephan Jaeger,0.382,0.309,-0.086,0.159,73
2024,62,0,12716,Charley Hoffman,0.357,0.135,0.17,0.052,61
2024,63,0,47679,Victor Perez,0.356,0.084,0.305,-0.033,61
2024,64,0,32367,Jorge Campillo,0.352,-0.096,0.157,0.29,42
2024,65,0,28252,Seamus Power,0.336,0.059,0.238,0.039,89
2024,66,0,60067,Joe Highsmith,0.294,0.066,0.061,0.167,58
2024,67,0,29420,Billy Horschel,0.289,0.146,0.007,0.136,67
2024,68,0,40250,Taylor Pendrith,0.288,0.149,0.186,-0.047,71
2024,69,0,36801,Mark Hubbard,0.28,0.054,0.249,-0.024,88
2024,70,0,29535,Brice Garnett,0.275,-0.173,0.185,0.263,43
2024,71,0,34046,Jordan Spieth,0.271,0.5,-0.204,-0.024,63
2024,72,0,48887,Matt Wallace,0.248,-0.246,0.225,0.268,58
2024,73,0,55893,Sam Stevens,0.235,0.433,-0.296,0.098,80
2024,74,0,49771,J.T. Poston,0.234,-0.011,0.012,0.233,77
2024,75,0,49960,Sepp Straka,0.223,0.253,0.303,-0.333,66
2024,76,0,51287,Ryo Hisatsune,0.206,0.041,0.181,-0.016,70
2024,77,0,47483,Will Zalatoris,0.197,0.128,0.197,-0.127,59
2024,78,0,28775,Nate Lashley,0.188,-0.243,0.212,0.219,62
2024,79,0,45522,Christiaan Bezuidenhout,0.181,-0.233,0.237,0.177,72
2024,80,0,50484,Hayden Springer,0.18,0.269,-0.119,0.031,56
2024,81,0,25493,Nick Taylor,0.175,-0.12,0.243,0.051,76
2024,82,0,39327,Ben Silverman,0.167,0.097,-0.008,0.078,71
2024,83,0,40006,Erik van Rooyen,0.157,0.278,0.095,-0.216,70
2024,84,0,29221,Webb Simpson,0.155,-0.1,-0.321,0.576,49
2024,85,0,57900,Chandler Phillips,0.131,0.005,0.101,0.026,75
2024,86,0,52513,Carson Young,0.128,0.301,0.153,-0.327,74
2024,87,0,51977,Max Greyserman,0.121,0.18,0.013,-0.072,64
2024,88,0,39975,Michael Kim,0.1,-0.239,0.311,0.027,63
2024,89,0,47988,Nick Hardy,0.098,0.253,0.223,-0.378,76
2024,90,0,35461,Beau Hossler,0.097,0.086,-0.374,0.385,79
2024,91,0,26476,Chez Reavie,0.094,-0.437,0.394,0.137,56
2024,92,0,54628,Lee Hodges,0.093,-0.023,0.363,-0.247,86
2024,93,0,32640,Troy Merritt,0.088,-0.123,0.163,0.049,58
2024,94,0,36699,Patrick Rodgers,0.083,0.189,-0.191,0.086,89
2024,95,0,46340,Alex Smalley,0.067,0.352,-0.086,-0.198,59
2024,96,0,52453,Nicolai Højgaard,0.056,0.013,0.359,-0.316,45
2024,97,0,32791,K.H. Lee,0.054,0.118,-0.233,0.168,68
2024,98,0,48867,Matti Schmid,0.051,0.259,0.035,-0.243,63
2024,99,0,48084,Wesley Bryan,0.04,0.047,-0.142,0.135,35
2024,100,0,48319,Tom Whitney,0.035,0.197,0.231,-0.392,50
2024,101,0,47591,Eric Cole,0.03,-0.346,0.204,0.172,96
2024,102,0,40058,Zac Blair,0.027,-0.294,0.11,0.21,74
2024,103,0,49947,Taylor Moore,0.02,0.261,-0.289,0.048,88
2024,104,0,47993,Denny McCarthy,0.018,-0.324,-0.017,0.358,79
2024,105,0,31323,Gary Woodland,0.009,0.053,0.268,-0.312,72
2024,106,0,34256,Andrew Putnam,0.007,-0.485,0.212,0.28,75
2024,107,0,35310,Lanto Griffin,-0.004,0.204,0.168,-0.377,58
2024,108,0,40098,Matt Fitzpatrick,-0.011,0.036,-0.122,0.075,62
2024,109,0,36326,David Lipsky,-0.013,-0.415,0.263,0.139,58
2024,110,0,60004,Jacob Bridgeman,-0.027,-0.251,0.084,0.14,60
2024,111,0,39977,Max Homa,-0.029,-0.383,0.145,0.208,69
2024,112,0,27214,Kevin Streelman,-0.033,0.064,-0.053,-0.044,57
2024,113,0,35506,Mackenzie Hughes,-0.037,-0.289,-0.192,0.444,84
2024,114,0,29936,Ryan Fox,-0.049,0.175,0.008,-0.232,69
2024,115,0,33399,Adam Hadwin,-0.051,-0.002,-0.053,0.004,71
2024,116,0,59095,Chris Gotterup,-0.056,0.253,-0.419,0.109,66
2024,117,0,28089,Jason Day,-0.058,0.132,-0.343,0.153,59
2024,118,0,54783,Dylan Wu,-0.059,-0.287,0.18,0.048,70
2024,119,0,51349,Nico Echavarria,-0.061,-0.029,0.03,-0.062,70
2024,120,0,59442,Parker Coody,-0.066,-0.148,0.242,-0.159,48
2024,121,0,27139,David Skinns,-0.077,-0.234,0.27,-0.113,68
2024,122,0,31646,Emiliano Grillo,-0.079,0.057,0.272,-0.408,77
2024,123,0,24024,Zach Johnson,-0.103,-0.099,-0.121,0.117,43
2024,124,0,23108,Matt Kuchar,-0.107,-0.228,-0.124,0.245,67
2024,125,0,33486,Roger Sloan,-0.111,-0.348,0.098,0.139,54
2024,126,0,47663,Kevin Dougherty,-0.124,0.766,-0.518,-0.372,50
2024,127,0,34099,Harris English,-0.132,0.095,-0.325,0.097,78
2024,128,0,48153,Matthieu Pavon,-0.138,0.027,0.249,-0.414,53
2024,129,0,52514,Trace Crowe,-0.148,-0.134,-0.069,0.055,53
2024,129,0,36884,Ben Kohles,-0.148,0.015,0.169,-0.332,73
2024,131,0,59866,Nick Dunlap,-0.149,-0.245,0.205,-0.109,64
2024,131,0,40162,Justin Lower,-0.149,-0.234,0.166,-0.081,83
2024,133,0,33968,Thorbjørn Olesen,-0.15,-0.372,0.022,0.2,40
2024,134,0,45157,Cam Davis,-0.172,-0.109,-0.105,0.041,72
2024,135,0,55454,Carl Yuan,-0.177,0.23,-0.359,-0.048,54
2024,136,0,32333,Kevin Tway,-0.217,0.177,-0.565,0.171,45
2024,137,0,47420,Jake Knapp,-0.241,-0.045,0.001,-0.197,69
2024,138,0,52666,Sami Valimaki,-0.272,0.067,-0.036,-0.303,57
2024,139,0,37275,Sam Ryder,-0.295,-0.332,0.263,-0.227,60
2024,140,0,36871,Matt NeSmith,-0.297,-0.02,-0.065,-0.213,62
2024,141,0,38991,Alejandro Tosti,-0.3,0.547,-0.602,-0.244,61
2024,142,0,33653,Thomas Detry,-0.301,0.12,-0.196,-0.226,65
2024,143,0,27129,Luke List,-0.306,0.103,-0.16,-0.25,66
2024,144,0,34563,Chesson Hadley,-0.312,0.062,-0.154,-0.22,61
2024,145,0,52374,Brandon Wu,-0.32,-0.478,-0.006,0.164,63
2024,146,0,32102,Rickie Fowler,-0.346,-0.18,-0.117,-0.049,68
2024,147,0,32366,Kevin Chappell,-0.357,-0.112,-0.307,0.063,41
2024,148,0,27936,Martin Laird,-0.382,-0.357,-0.328,0.303,58
2024,149,0,46441,Robby Shelton,-0.388,-0.577,-0.162,0.351,66
2024,150,0,45609,Tyler Duncan,-0.4,0.264,-0.541,-0.124,56
2024,151,0,51070,Vincent Norrman,-0.42,0.214,-0.313,-0.322,46
2024,152,0,32070,Rafael Campos,-0.434,-0.18,0.061,-0.315,44
2024,153,0,47347,Adam Schenk,-0.437,0.188,-0.531,-0.094,81
2024,154,0,23320,Ryan Palmer,-0.461,0.125,-0.475,-0.111,36
2024,155,0,55708,Hayden Buckley,-0.462,0.069,-0.298,-0.233,60
2024,155,0,47983,Chad Ramey,-0.462,-0.116,-0.402,0.056,69
2024,157,0,22405,Justin Rose,-0.467,-0.061,-0.377,-0.029,53
2024,158,0,52372,Cameron Champ,-0.47,0.883,-0.716,-0.637,49
2024,159,0,30927,Brendon Todd,-0.521,-0.398,-0.423,0.3,89
2024,160,0,56149,Wilson Furr,-0.526,-0.102,-0.399,-0.025,46
2024,161,0,27330,Josh Teater,-0.559,-0.122,-0.36,-0.077,38
2024,162,0,59836,Pierceson Coody,-0.579,0.072,-0.378,-0.273,62
2024,163,0,48699,Callum Tarren,-0.618,-0.344,-0.092,-0.182,58
2024,164,0,54421,Garrick Higgo,-0.649,-0.184,-0.377,-0.088,63
2024,165,0,50188,S.H. Kim,-0.668,-0.206,-0.626,0.164,90
2024,166,0,51894,Vince Whaley,-0.694,-0.62,-0.337,0.263,54
2024,167,0,34466,Peter Malnati,-0.836,-0.589,-0.308,0.061,68
2024,168,0,50493,Justin Suh,-0.914,-0.203,-0.523,-0.187,62
2024,169,0,47995,Davis Riley,-0.919,-0.36,-0.486,-0.074,70
2024,170,0,50497,Adrien Dumont de Chassart,-0.942,-0.336,-0.379,-0.227,58
2024,171,0,46113,Ryan McCormick,-0.955,-0.52,-0.151,-0.284,47
2024,172,0,28420,Ryan Brehm,-0.973,0.103,-0.555,-0.521,46
2024,173,0,22371,Aaron Baddeley,-0.986,-1.031,-0.359,0.404,59
2024,174,0,48119,Ben Taylor,-1.18,-0.675,-0.644,0.139,54
2024,175,0,33408,Tyson Alexander,-1.197,-0.806,-0.468,0.077,61
2024,176,0,60767,Blaine Hale Jr.,-1.201,-0.384,-0.157,-0.661,38
2024,177,0,27770,Camilo Villegas,-1.268,-0.96,-0.251,-0.057,44
2024,178,0,27649,Brandt Snedeker,-1.311,-0.561,-0.697,-0.054,52
2024,179,0,55789,Taylor Montgomery,-1.57,-1.352,-0.442,0.224,47
2024,180,0,35617,Martin Trainer,-1.728,-0.649,-1.028,-0.051,41
