YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER TEE SHOT,TOTAL TEE SHOTS
2022,98,0,22405,Justin Rose,171.8,3215197.0,520
2022,98,0,33486,Roger Sloan,171.8,5233041.0,846
2022,100,0,46402,Talor Gooch,172.1,4707460.0,760
2022,100,0,29974,Branden Grace,172.1,3668445.0,592
2022,100,0,25818,Scott Piercy,172.1,5663417.0,914
2022,103,0,27644,Brian Harman,172.2,6491737.0,1047
2022,103,0,23621,Rory Sabbatini,172.2,4309439.0,695
2022,105,0,24924,Bill Haas,172.3,5744847.0,926
2022,105,0,34466,Peter Malnati,172.3,7413072.0,1195
2022,107,0,33204,Shane Lowry,172.4,4057993.0,654
2022,108,0,30911,Tommy Fleetwood,172.5,3397323.0,547
2022,109,0,28775,Nate Lashley,172.7,5186179.0,834
2022,110,0,31420,Anirban Lahiri,172.8,5170455.0,831
2022,111,0,24980,Scott Gutschewski,172.9,3235985.0,520
2022,111,0,36871,Matthew NeSmith,172.9,6680302.0,1073
2022,111,0,27095,Nick Watney,172.9,5265076.0,846
2022,114,0,34076,Joel Dahmen,173.0,6377585.0,1024
2022,114,0,48822,Sebastián Muñoz,173.0,5896920.0,947
2022,116,0,35532,Tom Hoge,173.2,6397633.0,1026
2022,116,0,50525,Collin Morikawa,173.2,4171811.0,669
2022,116,0,27139,David Skinns,173.2,4389697.0,704
2022,119,0,45609,Tyler Duncan,173.3,5572286.0,893
2022,119,0,35506,Mackenzie Hughes,173.3,5628284.0,902
2022,121,0,36801,Mark Hubbard,173.4,4718787.0,756
2022,122,0,30926,Chris Kirk,173.5,5438862.0,871
2022,123,0,34610,Matthias Schwab,173.6,4698811.0,752
2022,124,0,47347,Adam Schenk,173.7,6609680.0,1057
2022,124,0,31323,Gary Woodland,173.7,4797580.0,767
2022,126,0,33490,Bo Hoag,173.8,3166147.0,506
2022,127,0,27974,Sung Kang,174.0,5275270.0,842
2022,128,0,28089,Jason Day,174.1,4368102.0,697
2022,129,0,33399,Adam Hadwin,174.2,6533228.0,1042
2022,130,0,37275,Sam Ryder,174.4,6785729.0,1081
2022,131,0,35310,Lanto Griffin,174.5,5815628.0,926
2022,131,0,34098,Russell Henley,174.5,5432549.0,865
2022,133,0,49298,Kramer Hickok,174.6,6387478.0,1016
2022,134,0,52374,Brandon Wu,174.7,4333472.0,689
2022,135,0,30978,Kiradech Aphibarnrat,174.8,3096457.0,492
2022,136,0,33122,Russell Knox,175.0,6433888.0,1021
2022,136,0,53165,Doc Redman,175.0,5448564.0,865
2022,138,0,29926,Danny Lee,175.1,3409956.0,541
2022,138,0,40115,Adam Svensson,175.1,7269600.0,1153
2022,138,0,25493,Nick Taylor,175.1,5945420.0,943
2022,141,0,39324,J.J. Spaun,175.2,6350377.0,1007
2022,142,0,24925,Jonathan Byrd,175.3,3679626.0,583
2022,142,0,52375,Doug Ghim,175.3,5900325.0,935
2022,142,0,27349,Alex Noren,175.3,4171344.0,661
2022,142,0,51890,Greyson Sigg,175.3,6239909.0,989
2022,146,0,39953,Chase Seiffert,175.4,3194350.0,506
2022,147,0,45526,Abraham Ancer,175.5,4037217.0,639
2022,147,0,29289,S.Y. Noh,175.5,3854696.0,610
2022,149,0,35110,Brett Drewitt,175.6,3584297.0,567
2022,150,0,32640,Troy Merritt,175.7,6494447.0,1027
2022,151,0,40162,Justin Lower,176.0,4681109.0,739
2022,152,0,27214,Kevin Streelman,176.1,6954243.0,1097
2022,153,0,33419,Cameron Tringale,176.3,6346167.0,1000
2022,154,0,36799,Stephan Jaeger,176.5,6282607.0,989
2022,155,0,46414,Aaron Rai,176.6,6007008.0,945
2022,156,0,19803,Ryan Armour,176.7,3066222.0,482
2022,156,0,27770,Camilo Villegas,176.7,4464878.0,702
2022,158,0,27936,Martin Laird,176.8,5366347.0,843
2022,159,0,25686,Jason Dufner,177.2,3388203.0,531
2022,159,0,29478,Kevin Kisner,177.2,4861928.0,762
2022,159,0,49766,Hank Lebioda,177.2,5918938.0,928
2022,162,0,34174,John Huh,177.5,5334306.0,835
2022,162,0,47128,Richy Werenski,177.5,4376804.0,685
2022,164,0,31557,Jim Herman,177.6,3765165.0,589
2022,165,0,36326,David Lipsky,177.7,6293832.0,984
2022,166,0,45522,Christiaan Bezuidenhout,177.8,4884787.0,763
2022,167,0,30163,Henrik Norlander,177.9,5259139.0,821
2022,168,0,27649,Brandt Snedeker,178.0,4299891.0,671
2022,168,0,23325,Vaughn Taylor,178.0,3517205.0,549
2022,170,0,47983,Chad Ramey,178.1,4840846.0,755
2022,171,0,23983,Luke Donald,178.3,4517721.0,704
2022,171,0,36884,Ben Kohles,178.3,3915387.0,610
2022,171,0,29908,C.T. Pan,178.3,6275923.0,978
2022,174,0,46435,Austin Cook,178.5,4659548.0,725
2022,174,0,29535,Brice Garnett,178.5,5346275.0,832
2022,174,0,32816,Satoshi Kodaira,178.5,3643713.0,567
2022,174,0,35449,Adam Long,178.5,6694518.0,1042
2022,178,0,25198,Francesco Molinari,178.6,3522474.0,548
2022,179,0,39436,Joshua Creel,178.7,3261838.0,507
2022,179,0,24024,Zach Johnson,178.7,4849352.0,754
2022,181,0,47993,Denny McCarthy,179.1,7742245.0,1201
2022,181,0,24138,Ian Poulter,179.1,3210025.0,498
2022,183,0,51950,Max McGreevy,179.5,4910848.0,760
2022,183,0,32150,Michael Thompson,179.5,6612319.0,1023
2022,185,0,23108,Matt Kuchar,179.7,5363280.0,829
2022,186,0,35879,Kelly Kraft,179.8,5028276.0,777
2022,187,0,48084,Wesley Bryan,180.4,3351324.0,516
2022,188,0,34256,Andrew Putnam,181.5,7318471.0,1120
2022,189,0,34360,Patrick Reed,182.8,4594233.0,698
2022,190,0,26476,Chez Reavie,183.7,6786159.0,1026
2022,191,0,30927,Brendon Todd,185.2,6418812.0,963
2022,192,0,24361,Pat Perez,186.7,4671661.0,695
2022,193,0,31560,Brian Stuard,188.4,6422861.0,947
2024,1,0,38991,Alejandro Tosti,158.4,4711422.0,826
2024,2,0,47663,Kevin Dougherty,158.9,3855431.0,674
2024,3,0,59836,Pierceson Coody,159.4,4854813.0,846
2024,4,0,39546,Keith Mitchell,160.3,6007564.0,1041
2024,5,0,33948,Byeong Hun An,160.7,5277018.0,912
2024,5,0,52372,Cameron Champ,160.7,3847517.0,665
2024,7,0,34255,Joseph Bramlett,162.1,5747865.0,985
2024,8,0,37212,Paul Barjon,162.5,3534130.0,604
2024,8,0,57366,Cameron Young,162.5,5785828.0,989
2024,10,0,59095,Chris Gotterup,163.1,5296103.0,902
2024,10,0,54421,Garrick Higgo,163.1,5009133.0,853
2024,10,0,55893,Sam Stevens,163.1,6406049.0,1091
2024,13,0,37378,Min Woo Lee,163.2,4759758.0,810
2024,13,0,34046,Jordan Spieth,163.2,5093732.0,867
2024,15,0,28237,Rory McIlroy,163.4,4994605.0,849
2024,15,0,40006,Erik van Rooyen,163.4,5665961.0,963
2024,17,0,40250,Taylor Pendrith,163.6,5720257.0,971
2024,18,0,52955,Ludvig Åberg,163.7,5402985.0,917
2024,18,0,54576,Patrick Fishburn,163.7,4519556.0,767
2024,20,0,27064,Jhonattan Vegas,163.9,4908050.0,832
2024,21,0,56149,Wilson Furr,164.0,3648824.0,618
2024,21,0,45242,Kevin Yu,164.0,5349825.0,906
2024,23,0,48084,Wesley Bryan,164.1,2858437.0,484
2024,23,0,51766,Wyndham Clark,164.1,5046627.0,854
2024,25,0,32333,Kevin Tway,164.3,3691478.0,624
2024,26,0,47504,Sam Burns,164.4,5404309.0,913
2024,27,0,47988,Nick Hardy,164.6,6245454.0,1054
2024,28,0,48699,Callum Tarren,165.1,4624427.0,778
2024,29,0,27129,Luke List,165.3,5327222.0,895
2024,30,0,29936,Ryan Fox,165.4,5586218.0,938
2024,30,0,24502,Adam Scott,165.4,5072630.0,852
2024,32,0,50484,Hayden Springer,165.6,4523576.0,759
2024,33,0,48117,Kurt Kitayama,165.8,5759337.0,965
2024,34,0,47995,Davis Riley,165.9,5624451.0,942
2024,34,0,36699,Patrick Rodgers,165.9,7270521.0,1217
2024,36,0,51070,Vincent Norrman,166.0,3783445.0,633
2024,36,0,55454,Carl Yuan,166.0,4403341.0,737
2024,38,0,28420,Ryan Brehm,166.4,3721039.0,621
2024,38,0,31323,Gary Woodland,166.4,5852963.0,977
2024,40,0,51696,Rico Hoey,166.5,5501150.0,918
2024,41,0,32366,Kevin Chappell,166.7,3349056.0,558
2024,41,0,46046,Scottie Scheffler,166.7,5178270.0,863
2024,43,0,46340,Alex Smalley,166.8,4876885.0,812
2024,44,0,47420,Jake Knapp,167.1,5647610.0,939
2024,44,0,49947,Taylor Moore,167.1,7249290.0,1205
2024,44,0,51894,Vince Whaley,167.1,4396939.0,731
2024,47,0,60767,Blaine Hale Jr.,167.4,3073011.0,510
2024,48,0,39975,Michael Kim,167.6,5109889.0,847
2024,49,0,39997,Corey Conners,168.2,6571375.0,1085
2024,49,0,46717,Viktor Hovland,168.2,4378307.0,723
2024,51,0,46442,Maverick McNealy,168.4,6594633.0,1088
2024,52,0,30926,Chris Kirk,168.5,5673180.0,935
2024,52,0,48867,Matti Schmid,168.5,5199451.0,857
2024,54,0,45609,Tyler Duncan,168.6,4684893.0,772
2024,54,0,50095,Austin Smotherman,168.6,3162772.0,521
2024,56,0,36799,Stephan Jaeger,168.7,6066334.0,999
2024,56,0,32757,Patton Kizzire,168.7,4432628.0,730
2024,56,0,52215,Robert MacIntyre,168.7,5233819.0,862
2024,59,0,51977,Max Greyserman,169.0,5282158.0,868
2024,59,0,60067,Joe Highsmith,169.0,4813384.0,791
2024,59,0,35617,Martin Trainer,169.0,3345631.0,550
2024,62,0,33141,Keegan Bradley,169.1,6001519.0,986
2024,62,0,50497,Adrien Dumont de Chassart,169.1,4771364.0,784
2024,64,0,39324,J.J. Spaun,169.2,6059371.0,995
2024,65,0,29725,Tony Finau,169.3,5935608.0,974
2024,65,0,35461,Beau Hossler,169.3,6619532.0,1086
2024,67,0,52514,Trace Crowe,169.6,4390248.0,719
2024,67,0,12716,Charley Hoffman,169.6,5080228.0,832
2024,67,0,51634,Sahith Theegala,169.6,7187299.0,1177
2024,70,0,46113,Ryan McCormick,169.7,3885563.0,636
2024,70,0,33448,Justin Thomas,169.7,4980347.0,815
2024,72,0,35450,Patrick Cantlay,169.9,4666849.0,763
2024,73,0,48081,Xander Schauffele,170.0,5806358.0,949
2024,74,0,47347,Adam Schenk,170.1,6864222.0,1121
2024,75,0,60004,Jacob Bridgeman,170.3,5015771.0,818
2024,75,0,58168,Davis Thompson,170.3,6719465.0,1096
2024,77,0,33399,Adam Hadwin,170.4,5986749.0,976
2024,78,0,45157,Cam Davis,170.5,6059614.0,987
2024,78,0,22405,Justin Rose,170.5,4491932.0,732
2024,80,0,56630,Akshay Bhatia,170.7,6674306.0,1086
2024,80,0,57975,Harry Hall,170.7,5912838.0,962
2024,80,0,50188,S.H. Kim,170.7,7516861.0,1223
2024,83,0,55708,Hayden Buckley,170.8,5067509.0,824
2024,83,0,29221,Webb Simpson,170.8,4114346.0,669
2024,83,0,27214,Kevin Streelman,170.8,4850210.0,789
2024,86,0,59866,Nick Dunlap,170.9,5376802.0,874
2024,87,0,34563,Chesson Hadley,171.1,5162265.0,838
2024,88,0,34076,Joel Dahmen,171.3,6184394.0,1003
2024,88,0,34587,Chan Kim,171.3,5938996.0,963
2024,90,0,32070,Rafael Campos,171.4,3676550.0,596
2024,90,0,34021,Bud Cauley,171.4,4343568.0,704
2024,90,0,34466,Peter Malnati,171.4,5701994.0,924
2024,93,0,35310,Lanto Griffin,171.5,4908826.0,795
2024,94,0,33408,Tyson Alexander,171.6,5039514.0,816
2024,95,0,34099,Harris English,171.7,6686776.0,1082
2024,96,0,39971,Sungjae Im,171.8,6765194.0,1094
2024,97,0,40026,Daniel Berger,171.9,5129213.0,829
2024,98,0,50493,Justin Suh,172.1,5258740.0,849
2024,99,0,52453,Nicolai Højgaard,172.2,3807288.0,614
2024,99,0,49771,J.T. Poston,172.2,6687171.0,1079
2024,101,0,32839,Hideki Matsuyama,172.3,5494099.0,886
2024,101,0,51997,Andrew Novak,172.3,6488249.0,1046
2024,101,0,48887,Matt Wallace,172.3,4912560.0,792
2024,104,0,28089,Jason Day,172.4,5095599.0,821
2024,105,0,57362,Austin Eckroat,172.5,6645414.0,1070
2024,105,0,55182,Tom Kim,172.5,6190386.0,997
2024,107,0,47591,Eric Cole,172.7,8175459.0,1315
2024,107,0,23320,Ryan Palmer,172.7,3009328.0,484
2024,109,0,32791,K.H. Lee,172.9,5770189.0,927
2024,110,0,32102,Rickie Fowler,173.0,5816169.0,934
2024,110,0,48153,Matthieu Pavon,173.0,4559220.0,732
2024,112,0,27139,David Skinns,173.1,5778135.0,927
2024,113,0,35506,Mackenzie Hughes,173.2,7134757.0,1144
2024,114,0,33204,Shane Lowry,173.3,5266803.0,844
2024,114,0,40115,Adam Svensson,173.3,8583050.0,1376
2024,116,0,54591,Ben Griffin,173.4,7757920.0,1243
2024,116,0,59143,Mac Meissner,173.4,5562389.0,891
2024,118,0,29420,Billy Horschel,173.7,5751891.0,920
2024,118,0,27330,Josh Teater,173.7,3258324.0,521
2024,118,0,48319,Tom Whitney,173.7,4294870.0,687
2024,121,0,33653,Thomas Detry,173.9,5540216.0,885
2024,121,0,48119,Ben Taylor,173.9,4600647.0,735
2024,123,0,59442,Parker Coody,174.1,4098142.0,654
2024,123,0,51349,Nico Echavarria,174.1,6034979.0,963
2024,123,0,28252,Seamus Power,174.1,7690390.0,1227
2024,126,0,40098,Matt Fitzpatrick,174.2,5392790.0,860
2024,126,0,37455,Si Woo Kim,174.2,6746937.0,1076
2024,126,0,30163,Henrik Norlander,174.2,4238563.0,676
2024,129,0,36871,Matt NeSmith,174.3,5395537.0,860
2024,130,0,30911,Tommy Fleetwood,174.4,5605932.0,893
2024,130,0,33486,Roger Sloan,174.4,4608864.0,734
2024,130,0,27770,Camilo Villegas,174.4,3837036.0,611
2024,133,0,32640,Troy Merritt,174.7,5019181.0,798
2024,133,0,47679,Victor Perez,174.7,5212960.0,829
2024,135,0,25493,Nick Taylor,175.0,6607057.0,1049
2024,136,0,34374,Erik Barnes,175.1,3662142.0,581
2024,136,0,57900,Chandler Phillips,175.1,6410644.0,1017
2024,138,0,27644,Brian Harman,175.5,6918976.0,1095
2024,139,0,52375,Doug Ghim,175.6,6872551.0,1087
2024,140,0,39977,Max Homa,175.7,5944868.0,940
2024,140,0,49960,Sepp Straka,175.7,5826546.0,921
2024,142,0,54628,Lee Hodges,175.8,7467037.0,1180
2024,143,0,52513,Carson Young,175.9,6425731.0,1015
2024,144,0,35532,Tom Hoge,176.0,7956497.0,1256
2024,144,0,47983,Chad Ramey,176.0,5974464.0,943
2024,146,0,37275,Sam Ryder,176.2,5182829.0,817
2024,147,0,50525,Collin Morikawa,176.3,6081498.0,958
2024,148,0,33968,Thorbjørn Olesen,176.5,3424081.0,539
2024,149,0,51287,Ryo Hisatsune,176.6,6091829.0,958
2024,150,0,47483,Will Zalatoris,176.8,5149059.0,809
2024,151,0,27936,Martin Laird,176.9,5114261.0,803
2024,151,0,52374,Brandon Wu,176.9,5521379.0,867
2024,153,0,52666,Sami Valimaki,177.0,4938156.0,775
2024,154,0,36801,Mark Hubbard,177.1,7706718.0,1209
2024,154,0,54783,Dylan Wu,177.1,6109109.0,958
2024,156,0,25900,Lucas Glover,177.2,6792439.0,1065
2024,157,0,47993,Denny McCarthy,177.3,6975593.0,1093
2024,158,0,31646,Emiliano Grillo,177.4,6815070.0,1067
2024,158,0,29908,C.T. Pan,177.4,5008174.0,784
2024,158,0,51890,Greyson Sigg,177.4,5761616.0,902
2024,161,0,39327,Ben Silverman,177.5,6242325.0,977
2024,162,0,36326,David Lipsky,177.7,5079821.0,794
2024,163,0,34098,Russell Henley,177.9,5731945.0,895
2024,164,0,32367,Jorge Campillo,178.5,3663189.0,570
2024,165,0,28775,Nate Lashley,178.9,5442822.0,845
2024,166,0,55789,Taylor Montgomery,179.5,4052622.0,627
2024,167,0,40162,Justin Lower,179.7,7344461.0,1135
2024,168,0,24024,Zach Johnson,180.0,3881745.0,599
2024,169,0,27349,Alex Noren,180.1,5347731.0,825
2024,169,0,46441,Robby Shelton,180.1,5822308.0,898
2024,171,0,29535,Brice Garnett,180.3,3862312.0,595
2024,172,0,23108,Matt Kuchar,180.9,6031091.0,926
2024,173,0,47806,Raul Pereda,181.0,3159580.0,485
2024,174,0,46414,Aaron Rai,181.1,6721049.0,1031
2024,175,0,45522,Christiaan Bezuidenhout,181.2,6537479.0,1002
2024,176,0,29478,Kevin Kisner,181.7,4239124.0,648
2024,177,0,36884,Ben Kohles,181.9,6587469.0,1006
2024,178,0,26596,Ryan Moore,182.0,5753831.0,878
2024,179,0,26476,Chez Reavie,183.3,5074495.0,769
2024,180,0,40058,Zac Blair,184.1,6781070.0,1023
2024,181,0,30927,Brendon Todd,185.0,8173553.0,1227
2024,182,0,27649,Brandt Snedeker,186.3,4816292.0,718
2024,183,0,34256,Andrew Putnam,186.4,6977118.0,1040
2024,184,0,22371,Aaron Baddeley,187.9,5411525.0,800
2023,1,0,52955,Ludvig Åberg,153.8,3450542.0,623
2023,2,0,45242,Kevin Yu,154.1,3683498.0,664
2023,3,0,28237,Rory McIlroy,154.3,4411415.0,794
2023,4,0,57366,Cameron Young,154.6,5129888.0,922
2023,5,0,58696,Peter Kuest,155.8,3055978.0,545
2023,6,0,49453,Trevor Cone,155.9,4877619.0,869
2023,7,0,39067,MJ Daffue,157.6,5780409.0,1019
2023,8,0,51414,Brent Grant,157.9,4461555.0,785
2023,9,0,51491,Brandon Matthews,158.8,3269390.0,572
2023,10,0,51070,Vincent Norrman,159.2,5129774.0,895
2023,11,0,27129,Luke List,159.6,6534524.0,1137
2023,12,0,33948,Byeong Hun An,160.1,7000598.0,1215
2023,12,0,24502,Adam Scott,160.1,4116183.0,714
2023,14,0,48699,Callum Tarren,160.3,6450032.0,1118
2023,15,0,48867,Matti Schmid,160.5,4096657.0,709
2023,16,0,55454,Carl Yuan,160.6,5456541.0,944
2023,17,0,52411,Kyle Westmoreland,160.7,4592277.0,794
2023,18,0,39546,Keith Mitchell,161.0,5869795.0,1013
2023,19,0,28420,Ryan Brehm,161.2,5322224.0,917
2023,20,0,52372,Cameron Champ,161.6,4688358.0,806
2023,21,0,27554,Scott Harrington,162.1,4557332.0,781
2023,22,0,46046,Scottie Scheffler,162.2,5971764.0,1023
2023,23,0,39058,Lucas Herbert,162.3,3833642.0,656
2023,24,0,45157,Cam Davis,162.7,6494570.0,1109
2023,25,0,40250,Taylor Pendrith,162.9,6444745.0,1099
2023,25,0,55893,Sam Stevens,162.9,6630725.0,1131
2023,27,0,35450,Patrick Cantlay,163.0,5050834.0,861
2023,27,0,58168,Davis Thompson,163.0,7037370.0,1199
2023,29,0,46717,Viktor Hovland,163.2,5664412.0,964
2023,30,0,32333,Kevin Tway,163.3,6495046.0,1105
2023,31,0,52453,Nicolai Hojgaard,163.4,2705255.0,460
2023,32,0,46601,Trey Mullinax,163.6,5395905.0,916
2023,33,0,46970,Jon Rahm,164.0,4836114.0,819
2023,34,0,47988,Nick Hardy,164.2,7230593.0,1223
2023,35,0,36799,Stephan Jaeger,164.3,8683901.0,1468
2023,35,0,36724,Augusto Núñez,164.3,4690794.0,793
2023,37,0,39997,Corey Conners,164.5,6178305.0,1043
2023,38,0,56630,Akshay Bhatia,164.6,4762772.0,804
2023,38,0,51766,Wyndham Clark,164.6,6813361.0,1150
2023,40,0,54421,Garrick Higgo,164.7,7330186.0,1236
2023,41,0,34255,Joseph Bramlett,165.1,5497402.0,925
2023,42,0,37338,Zecheng Dou,165.2,6179742.0,1039
2023,43,0,12716,Charley Hoffman,165.3,4659289.0,783
2023,43,0,39977,Max Homa,165.3,6344996.0,1066
2023,45,0,47504,Sam Burns,165.5,5959040.0,1000
2023,46,0,35461,Beau Hossler,165.6,7200773.0,1208
2023,47,0,36699,Patrick Rodgers,165.9,6812762.0,1141
2023,47,0,30692,Scott Stallings,165.9,5510995.0,923
2023,49,0,32662,Michael Gligic,166.0,4249669.0,711
2023,49,0,39324,J.J. Spaun,166.0,6909592.0,1156
2023,51,0,55708,Hayden Buckley,166.4,5392699.0,900
2023,51,0,56762,Will Gordon,166.4,7289987.0,1217
2023,53,0,33653,Thomas Detry,166.5,5513246.0,920
2023,53,0,33448,Justin Thomas,166.5,5496568.0,917
2023,55,0,34563,Chesson Hadley,166.7,6446496.0,1074
2023,55,0,35617,Martin Trainer,166.7,3131963.0,522
2023,57,0,20229,Stewart Cink,166.8,5385732.0,897
2023,58,0,23320,Ryan Palmer,166.9,5378734.0,895
2023,59,0,45609,Tyler Duncan,167.1,6593061.0,1096
2023,59,0,58967,Trevor Werbylo,167.1,4763167.0,792
2023,61,0,34046,Jordan Spieth,167.2,5102865.0,848
2023,62,0,34431,Robert Streb,167.3,5175113.0,859
2023,63,0,32757,Patton Kizzire,167.5,6866295.0,1139
2023,63,0,50095,Austin Smotherman,167.5,6694162.0,1110
2023,65,0,34363,Tyrrell Hatton,167.6,5497928.0,911
2023,65,0,33597,Harry Higgs,167.6,4869689.0,807
2023,67,0,28089,Jason Day,167.8,5304368.0,878
2023,67,0,48117,Kurt Kitayama,167.8,4541793.0,752
2023,69,0,25632,Jimmy Walker,167.9,6256631.0,1035
2023,70,0,33408,Tyson Alexander,168.0,5758411.0,952
2023,70,0,31323,Gary Woodland,168.0,6073258.0,1004
2023,72,0,39971,Sungjae Im,168.1,7160294.0,1183
2023,73,0,47995,Davis Riley,168.2,6223946.0,1028
2023,73,0,47347,Adam Schenk,168.2,8161391.0,1348
2023,75,0,39975,Michael Kim,168.3,5736647.0,947
2023,76,0,40006,Erik van Rooyen,168.4,4594290.0,758
2023,77,0,50188,S.H. Kim,168.5,8129277.0,1340
2023,77,0,51997,Andrew Novak,168.5,5665949.0,934
2023,79,0,48084,Wesley Bryan,168.7,2587774.0,426
2023,79,0,31577,Tano Goya,168.7,5434154.0,895
2023,81,0,32791,K.H. Lee,168.8,6848004.0,1127
2023,81,0,49947,Taylor Moore,168.8,6715570.0,1105
2023,81,0,51634,Sahith Theegala,168.8,7150637.0,1177
2023,84,0,32366,Kevin Chappell,168.9,2998477.0,493
2023,84,0,40098,Matt Fitzpatrick,168.9,5300754.0,872
2023,86,0,33141,Keegan Bradley,169.0,5645485.0,928
2023,86,0,54591,Ben Griffin,169.0,7526192.0,1237
2023,86,0,47983,Chad Ramey,169.0,7494437.0,1232
2023,89,0,27644,Brian Harman,169.1,6655600.0,1093
2023,89,0,49771,J.T. Poston,169.1,7221901.0,1186
2023,89,0,39335,Kevin Roy,169.1,4388206.0,721
2023,92,0,57362,Austin Eckroat,169.2,5992665.0,984
2023,93,0,25686,Jason Dufner,169.4,5781278.0,948
2023,93,0,37455,Si Woo Kim,169.4,7233705.0,1186
2023,95,0,34076,Joel Dahmen,169.5,6118835.0,1003
2023,96,0,29725,Tony Finau,169.7,6144114.0,1006
2023,96,0,29420,Billy Horschel,169.7,4399012.0,720
2023,98,0,29970,Dylan Frittelli,169.8,4889519.0,800
2023,99,0,29221,Webb Simpson,169.9,4416770.0,722
2023,100,0,39954,Cody Gribble,170.1,4224616.0,690
2023,100,0,33204,Shane Lowry,170.1,4741007.0,774
2023,100,0,51890,Greyson Sigg,170.1,7540171.0,1231
2023,100,0,46340,Alex Smalley,170.1,7845604.0,1281
2023,104,0,48887,Matt Wallace,170.3,5510473.0,899
2023,105,0,55789,Taylor Montgomery,170.4,7150878.0,1166
2023,106,0,48081,Xander Schauffele,170.5,5212417.0,849
2023,107,0,55182,Tom Kim,170.8,6463228.0,1051
2023,107,0,48119,Ben Taylor,170.8,7088668.0,1153
2023,109,0,32102,Rickie Fowler,170.9,6811422.0,1107
2023,109,0,52375,Doug Ghim,170.9,6310892.0,1026
2023,109,0,35506,Mackenzie Hughes,170.9,5992689.0,974
2023,109,0,34610,Matthias Schwab,170.9,6797514.0,1105
2023,113,0,34466,Peter Malnati,171.1,6412368.0,1041
2023,113,0,28252,Seamus Power,171.1,5549303.0,901
2023,115,0,49298,Kramer Hickok,171.2,6607529.0,1072
2023,115,0,32640,Troy Merritt,171.2,5973359.0,969
2023,117,0,47591,Eric Cole,171.3,9178856.0,1488
2023,117,0,25818,Scott Piercy,171.3,5955583.0,966
2023,119,0,57975,Harry Hall,171.5,6235595.0,1010
2023,119,0,30926,Chris Kirk,171.5,6489720.0,1051
2023,119,0,40115,Adam Svensson,171.5,8838726.0,1432
2023,122,0,28775,Nate Lashley,171.7,7174471.0,1161
2023,122,0,47128,Richy Werenski,171.7,6088964.0,985
2023,124,0,52374,Brandon Wu,171.8,7246551.0,1172
2023,125,0,32448,James Hahn,172.0,5913563.0,955
2023,126,0,33410,Andrew Landry,172.1,5419938.0,875
2023,126,0,29289,S.Y. Noh,172.1,3846466.0,621
2023,128,0,29908,C.T. Pan,172.2,3367111.0,543
2023,129,0,35532,Tom Hoge,172.3,7295865.0,1176
2023,129,0,49960,Sepp Straka,172.3,6580042.0,1061
2023,131,0,31646,Emiliano Grillo,172.4,7573811.0,1220
2023,132,0,23108,Matt Kuchar,172.5,6832450.0,1100
2023,132,0,36871,Matt NeSmith,172.5,7180097.0,1156
2023,132,0,52513,Carson Young,172.5,6450400.0,1039
2023,135,0,27349,Alex Noren,172.6,6146897.0,989
2023,136,0,30911,Tommy Fleetwood,172.7,5316588.0,855
2023,137,0,46442,Maverick McNealy,172.8,4098716.0,659
2023,138,0,47079,Harrison Endycott,172.9,5833390.0,937
2023,138,0,32839,Hideki Matsuyama,172.9,6012578.0,966
2023,138,0,53165,Doc Redman,172.9,5745505.0,923
2023,141,0,27214,Kevin Streelman,173.2,7274423.0,1167
2023,142,0,54783,Dylan Wu,173.3,6782814.0,1087
2023,143,0,54628,Lee Hodges,173.4,7672326.0,1229
2023,143,0,33413,Ben Martin,173.4,6867282.0,1100
2023,145,0,25493,Nick Taylor,173.5,6427251.0,1029
2023,146,0,50525,Collin Morikawa,173.6,5381478.0,861
2023,147,0,35310,Lanto Griffin,173.7,3870989.0,619
2023,148,0,51349,Nico Echavarria,173.9,4650939.0,743
2023,149,0,50493,Justin Suh,174.0,8360097.0,1335
2023,150,0,40162,Justin Lower,174.1,6944664.0,1108
2023,150,0,37275,Sam Ryder,174.1,7545191.0,1204
2023,152,0,22056,Cameron Percy,174.2,3912427.0,624
2023,153,0,34098,Russell Henley,174.4,6367004.0,1014
2023,154,0,31557,Jim Herman,174.5,5402429.0,860
2023,155,0,27974,Sung Kang,174.7,2698146.0,429
2023,155,0,46414,Aaron Rai,174.7,7589774.0,1207
2023,157,0,34099,Harris English,174.8,7067458.0,1123
2023,157,0,47993,Denny McCarthy,174.8,7624744.0,1212
2023,159,0,25900,Lucas Glover,175.3,7005962.0,1110
2023,159,0,51950,Max McGreevy,175.3,5527090.0,876
2023,159,0,32139,Danny Willett,175.3,4599263.0,729
2023,162,0,36801,Mark Hubbard,175.6,7732114.0,1223
2023,163,0,59018,Ryan Gerard,175.7,4282620.0,677
2023,164,0,46441,Robby Shelton,176.1,7225929.0,1140
