YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
2013,1,0,21753,Brian Davis,20
2013,2,0,19846,Brian Gay,18
2013,2,0,34174,John Huh,18
2013,4,0,25818,Scott Piercy,17
2013,5,0,23638,Brendon de Jonge,16
2013,5,0,30944,Jason Kokrak,16
2013,7,0,27120,Troy Matteson,15
2013,7,0,27933,John Merrick,15
2013,7,0,34360,Patrick Reed,15
2013,7,0,34046,Jordan Spieth,15
2013,7,0,25834,Daniel Summerhays,15
2013,12,0,20098,Stuart Appleby,14
2013,12,0,28259,Sangmoon Bae,14
2013,12,0,24507,Jason Bohn,14
2013,12,0,20848,Ángel Cabrera,14
2013,12,0,29740,Brad Fritsch,14
2013,12,0,32448,James Hahn,14
2013,12,0,30926,Chris Kirk,14
2013,12,0,10860,Justin Leonard,14
2013,12,0,21099,David Lynn,14
2013,12,0,23800,Bryce Molder,14
2013,12,0,25240,D.A. Points,14
2013,12,0,27963,Chris Stroud,14
2013,24,0,24024,Zach Johnson,13
2013,24,0,36884,Ben Kohles,13
2013,24,0,31202,William McGirt,13
2013,24,0,24490,George McNeill,13
2013,24,0,10213,Dicky Pride,13
2013,24,0,29221,Webb Simpson,13
2013,24,0,26679,Kevin Stadler,13
2013,24,0,20160,Charlie Wi,13
2013,32,0,20593,Greg Chalmers,12
2013,32,0,20104,Ken Duke,12
2013,32,0,28500,Martin Flores,12
2013,32,0,30750,Tommy Gainey,12
2013,32,0,27644,Brian Harman,12
2013,32,0,34098,Russell Henley,12
2013,32,0,8075,Jerry Kelly,12
2013,32,0,27936,Martin Laird,12
2013,32,0,24140,Sean O'Hair,12
2013,32,0,26476,Chez Reavie,12
2013,32,0,23621,Rory Sabbatini,12
2013,32,0,28780,Nicholas Thompson,12
2013,32,0,31323,Gary Woodland,12
2013,45,0,22371,Aaron Baddeley,11
2013,45,0,27895,Jonas Blixt,11
2013,45,0,25274,Steven Bowditch,11
2013,45,0,33141,Keegan Bradley,11
2013,45,0,29479,Scott Brown,11
2013,45,0,12510,Chad Campbell,11
2013,45,0,32200,Roberto Castro,11
2013,45,0,23409,James Driscoll,11
2013,45,0,33461,Morgan Hoffmann,11
2013,45,0,29420,Billy Horschel,11
2013,45,0,34409,David Lingmerth,11
2013,45,0,24781,Hunter Mahan,11
2013,45,0,33419,Cameron Tringale,11
2013,45,0,28310,Lee Williams,11
2013,59,0,24494,Erik Compton,10
2013,59,0,32102,Rickie Fowler,10
2013,59,0,24399,Scott Gardiner,10
2013,59,0,35539,Luke Guthrie,10
2013,59,0,24924,Bill Haas,10
2013,59,0,12716,Charley Hoffman,10
2013,59,0,21961,Charles Howell III,10
2013,59,0,30711,Colt Knost,10
2013,59,0,22806,Doug LaBelle II,10
2013,59,0,26596,Ryan Moore,10
2013,59,0,24361,Pat Perez,10
2013,59,0,27556,Ted Potter Jr.,10
2013,59,0,22913,John Rollins,10
2013,59,0,25562,Andres Romero,10
2013,59,0,29518,Brendan Steele,10
2013,59,0,33418,Shawn Stefani,10
2013,59,0,32150,Michael Thompson,10
2013,59,0,21878,Mark Wilson,10
2013,77,0,24227,Justin Bolli,9
2013,77,0,34021,Bud Cauley,9
2013,77,0,32366,Kevin Chappell,9
2013,77,0,24357,K.J. Choi,9
2013,77,0,27436,Graham DeLaet,9
2013,77,0,23983,Luke Donald,9
2013,77,0,25686,Jason Dufner,9
2013,77,0,6522,Ernie Els,9
2013,77,0,32698,Bobby Gates,9
2013,77,0,26758,David Hearn,9
2013,77,0,22378,Trevor Immelman,9
2013,77,0,26300,Matt Jones,9
2013,77,0,35139,Richard Lee,9
2013,77,0,25345,Carl Pettersson,9
2013,77,0,27649,Brandt Snedeker,9
2013,77,0,22295,Darron Stiles,9
2013,77,0,27214,Kevin Streelman,9
2013,77,0,6527,Steve Stricker,9
2013,77,0,31560,Brian Stuard,9
2013,77,0,27095,Nick Watney,9
2013,77,0,26289,Boo Weekley,9
2013,98,0,1116,Michael Bradley,8
2013,98,0,28455,Will Claxton,8
2013,98,0,23541,Ben Crane,8
2013,98,0,1320,Bob Estes,8
2013,98,0,25900,Lucas Glover,8
2013,98,0,28679,Fabián Gómez,8
2013,98,0,31557,Jim Herman,8
2013,98,0,12782,Tim Herron,8
2013,98,0,30852,Ryo Ishikawa,8
2013,98,0,26851,Marc Leishman,8
2013,98,0,22961,David Mathis,8
2013,98,0,22056,Cameron Percy,8
2013,98,0,20645,John Senden,8
2013,98,0,6567,Vijay Singh,8
2013,98,0,27330,Josh Teater,8
2013,98,0,25632,Jimmy Walker,8
2013,114,0,22621,Ben Curtis,7
2013,114,0,34099,Harris English,7
2013,114,0,37273,Derek Ernst,7
2013,114,0,10809,Jim Furyk,7
2013,114,0,21209,Sergio Garcia,7
2013,114,0,20766,Padraig Harrington,7
2013,114,0,23353,J.J. Henry,7
2013,114,0,25444,Justin Hicks,7
2013,114,0,21731,Freddie Jacobson,7
2013,114,0,6573,Brandt Jobe,7
2013,114,0,34261,Scott Langley,7
2013,114,0,28092,D.H. Lee,7
2013,114,0,1724,Jeff Maggert,7
2013,114,0,28237,Rory McIlroy,7
2013,114,0,33869,Eric Meierdierks,7
2013,114,0,1810,Phil Mickelson,7
2013,114,0,30163,Henrik Norlander,7
2013,114,0,20691,Greg Owen,7
2013,114,0,23320,Ryan Palmer,7
2013,114,0,23497,Tag Ridings,7
2013,114,0,24502,Adam Scott,7
2013,114,0,34431,Robert Streb,7
2013,114,0,2206,David Toms,7
2013,114,0,27770,Camilo Villegas,7
2013,114,0,28135,Aaron Watkins,7
2013,114,0,10423,Mike Weir,7
2013,140,0,10885,Robert Allenby,6
2013,140,0,23452,Nicolas Colsaerts,6
2013,140,0,28089,Jason Day,6
2013,140,0,28307,Matt Every,6
2013,140,0,24358,Robert Garrigus,6
2013,140,0,8725,Tom Gillis,6
2013,140,0,27503,Steve LeBrun,6
2013,140,0,27129,Luke List,6
2013,140,0,29289,S.Y. Noh,6
2013,140,0,20572,Rod Pampling,6
2013,140,0,26331,Charl Schwartzel,6
2013,140,0,26951,Johnson Wagner,6
2013,140,0,20396,Lee Westwood,6
2013,153,0,6004,Stephen Ames,5
2013,153,0,32334,Charlie Beljan,5
2013,153,0,20229,Stewart Cink,5
2013,153,0,30925,Dustin Johnson,5
2013,153,0,27408,Martin Kaymer,5
2013,153,0,22046,Geoff Ogilvy,5
2013,153,0,28475,Jeff Overton,5
2013,153,0,25336,Alistair Presnell,5
2013,153,0,22405,Justin Rose,5
2013,153,0,30692,Scott Stallings,5
2013,153,0,30110,Kyle Stanley,5
2013,153,0,29425,Andrew Svoboda,5
2013,153,0,23325,Vaughn Taylor,5
2013,153,0,24663,Y.E. Yang,5
2013,167,0,23135,Tim Clark,4
2013,167,0,22792,Peter Hanson,4
2013,167,0,20443,Jin Park,4
2013,167,0,24138,Ian Poulter,4
2013,167,0,21528,Henrik Stenson,4
2013,167,0,23788,D.J. Trahan,4
2013,167,0,23623,Bo Van Pelt,4
2013,167,0,25804,Bubba Watson,4
2013,167,0,8793,Tiger Woods,4
2013,176,0,24846,Ricky Barnes,3
2013,176,0,19970,Robert Karlsson,3
2013,176,0,25572,Graeme McDowell,3
2013,176,0,26497,Casey Wittenberg,3
2013,180,0,23108,Matt Kuchar,2
2014,1,0,21961,Charles Howell III,22
2014,2,0,20098,Stuart Appleby,20
2014,3,0,33419,Cameron Tringale,19
2014,4,0,21753,Brian Davis,18
2014,5,0,25562,Andres Romero,17
2014,6,0,29479,Scott Brown,16
2014,6,0,25720,Chad Collins,16
2014,6,0,30926,Chris Kirk,16
2014,6,0,10860,Justin Leonard,16
2014,6,0,31560,Brian Stuard,16
2014,11,0,24507,Jason Bohn,15
2014,11,0,34098,Russell Henley,15
2014,11,0,24912,Will MacKenzie,15
2014,11,0,25396,Kevin Na,15
2014,15,0,32448,James Hahn,14
2014,15,0,27644,Brian Harman,14
2014,15,0,33461,Morgan Hoffmann,14
2014,15,0,28475,Jeff Overton,14
2014,15,0,34360,Patrick Reed,14
2014,15,0,30692,Scott Stallings,14
2014,15,0,30110,Kyle Stanley,14
2014,15,0,25834,Daniel Summerhays,14
2014,15,0,30927,Brendon Todd,14
2014,15,0,31323,Gary Woodland,14
2014,25,0,34099,Harris English,13
2014,25,0,24358,Robert Garrigus,13
2014,25,0,34563,Chesson Hadley,13
2014,25,0,21731,Freddie Jacobson,13
2014,25,0,34409,David Lingmerth,13
2014,25,0,23320,Ryan Palmer,13
2014,25,0,24361,Pat Perez,13
2014,25,0,20645,John Senden,13
2014,25,0,26951,Johnson Wagner,13
2014,34,0,33141,Keegan Bradley,12
2014,34,0,24925,Jonathan Byrd,12
2014,34,0,34021,Bud Cauley,12
2014,34,0,23638,Brendon de Jonge,12
2014,34,0,22378,Trevor Immelman,12
2014,34,0,29478,Kevin Kisner,12
2014,34,0,34261,Scott Langley,12
2014,34,0,33413,Ben Martin,12
2014,34,0,29289,S.Y. Noh,12
2014,34,0,20160,Charlie Wi,12
2014,44,0,23541,Ben Crane,11
2014,44,0,22621,Ben Curtis,11
2014,44,0,20104,Ken Duke,11
2014,44,0,10809,Jim Furyk,11
2014,44,0,29535,Brice Garnett,11
2014,44,0,35539,Luke Guthrie,11
2014,44,0,33122,Russell Knox,11
2014,44,0,27936,Martin Laird,11
2014,44,0,27466,Spencer Levin,11
2014,44,0,35300,Andrew Loupe,11
2014,44,0,32839,Hideki Matsuyama,11
2014,44,0,24490,George McNeill,11
2014,44,0,28486,Michael Putnam,11
2014,44,0,26331,Charl Schwartzel,11
2014,44,0,27963,Chris Stroud,11
2014,59,0,25274,Steven Bowditch,10
2014,59,0,24494,Erik Compton,10
2014,59,0,23409,James Driscoll,10
2014,59,0,6522,Ernie Els,10
2014,59,0,28500,Martin Flores,10
2014,59,0,19846,Brian Gay,10
2014,59,0,24924,Bill Haas,10
2014,59,0,26758,David Hearn,10
2014,59,0,29222,Billy Hurley III,10
2014,59,0,30852,Ryo Ishikawa,10
2014,59,0,26300,Matt Jones,10
2014,59,0,8075,Jerry Kelly,10
2014,59,0,30944,Jason Kokrak,10
2014,59,0,23108,Matt Kuchar,10
2014,59,0,35139,Richard Lee,10
2014,59,0,31202,William McGirt,10
2014,59,0,25345,Carl Pettersson,10
2014,59,0,29518,Brendan Steele,10
2014,59,0,27330,Josh Teater,10
2014,59,0,23623,Bo Van Pelt,10
2014,59,0,34265,Will Wilcox,10
2014,80,0,32200,Roberto Castro,9
2014,80,0,27436,Graham DeLaet,9
2014,80,0,37273,Derek Ernst,9
2014,80,0,28307,Matt Every,9
2014,80,0,29420,Billy Horschel,9
2014,80,0,24024,Zach Johnson,9
2014,80,0,29926,Danny Lee,9
2014,80,0,27556,Ted Potter Jr.,9
2014,80,0,6567,Vijay Singh,9
2014,80,0,27214,Kevin Streelman,9
2014,80,0,29425,Andrew Svoboda,9
2014,80,0,26289,Boo Weekley,9
2014,80,0,21878,Mark Wilson,9
2014,93,0,24846,Ricky Barnes,8
2014,93,0,20593,Greg Chalmers,8
2014,93,0,32366,Kevin Chappell,8
2014,93,0,25191,Gonzalo Fernandez-Castaño,8
2014,93,0,29740,Brad Fritsch,8
2014,93,0,20157,Retief Goosen,8
2014,93,0,27141,J.B. Holmes,8
2014,93,0,26851,Marc Leishman,8
2014,93,0,28237,Rory McIlroy,8
2014,93,0,27933,John Merrick,8
2014,93,0,24140,Sean O'Hair,8
2014,93,0,29221,Webb Simpson,8
2014,93,0,34046,Jordan Spieth,8
2014,93,0,26679,Kevin Stadler,8
2014,93,0,34431,Robert Streb,8
2014,93,0,34264,Hudson Swafford,8
2014,93,0,32333,Kevin Tway,8
2014,93,0,28132,Tyrone Van Aswegen,8
2014,93,0,25632,Jimmy Walker,8
2014,93,0,25349,Tim Wilkinson,8
2014,93,0,24663,Y.E. Yang,8
2014,114,0,10885,Robert Allenby,7
2014,114,0,32334,Charlie Beljan,7
2014,114,0,20229,Stewart Cink,7
2014,114,0,23135,Tim Clark,7
2014,114,0,32102,Rickie Fowler,7
2014,114,0,23353,J.J. Henry,7
2014,114,0,31557,Jim Herman,7
2014,114,0,25444,Justin Hicks,7
2014,114,0,29461,Jamie Lovemark,7
2014,114,0,27120,Troy Matteson,7
2014,114,0,26596,Ryan Moore,7
2014,114,0,35541,John Peterson,7
2014,114,0,31193,Jim Renner,7
2014,114,0,35732,Wes Roach,7
2014,114,0,23621,Rory Sabbatini,7
2014,114,0,24502,Adam Scott,7
2014,114,0,33418,Shawn Stefani,7
2014,114,0,32150,Michael Thompson,7
2014,114,0,28780,Nicholas Thompson,7
2014,114,0,27064,Jhonattan Vegas,7
2014,134,0,22371,Aaron Baddeley,6
2014,134,0,20498,Briny Baird,6
2014,134,0,20848,Ángel Cabrera,6
2014,134,0,25364,Paul Casey,6
2014,134,0,24357,K.J. Choi,6
2014,134,0,25686,Jason Dufner,6
2014,134,0,21209,Sergio Garcia,6
2014,134,0,34174,John Huh,6
2014,134,0,25572,Graeme McDowell,6
2014,134,0,1810,Phil Mickelson,6
2014,134,0,23800,Bryce Molder,6
2014,134,0,22046,Geoff Ogilvy,6
2014,134,0,22913,John Rollins,6
2014,134,0,22293,Heath Slocum,6
2014,134,0,27649,Brandt Snedeker,6
2014,134,0,25804,Bubba Watson,6
2014,134,0,10423,Mike Weir,6
2014,151,0,7867,Woody Austin,5
2014,151,0,27895,Jonas Blixt,5
2014,151,0,12510,Chad Campbell,5
2014,151,0,23983,Luke Donald,5
2014,151,0,12716,Charley Hoffman,5
2014,151,0,30925,Dustin Johnson,5
2014,151,0,36689,Brooks Koepka,5
2014,151,0,32640,Troy Merritt,5
2014,151,0,25240,D.A. Points,5
2014,151,0,22405,Justin Rose,5
2014,151,0,27770,Camilo Villegas,5
2014,162,0,28259,Sangmoon Bae,4
2014,162,0,28089,Jason Day,4
2014,162,0,27408,Martin Kaymer,4
2014,162,0,26956,Bronson La'Cassie,4
2014,162,0,28092,D.H. Lee,4
2014,162,0,1706,Davis Love III,4
2014,162,0,24781,Hunter Mahan,4
2014,162,0,2206,David Toms,4
2014,170,0,30750,Tommy Gainey,3
2014,170,0,25900,Lucas Glover,3
2014,170,0,1724,Jeff Maggert,3
2014,170,0,26329,Louis Oosthuizen,3
2014,170,0,24138,Ian Poulter,3
2014,170,0,21528,Henrik Stenson,3
2014,176,0,27095,Nick Watney,2
2014,176,0,20396,Lee Westwood,2
2022,1,0,39971,Sungjae Im,25
2022,2,0,39977,Max Homa,22
2022,3,0,37455,Si Woo Kim,21
2022,3,0,46340,Alex Smalley,21
2022,3,0,40115,Adam Svensson,21
2022,6,0,37275,Sam Ryder,20
2022,7,0,45157,Cam Davis,19
2022,7,0,24924,Bill Haas,19
2022,7,0,34466,Peter Malnati,19
2022,7,0,47995,Davis Riley,19
2022,11,0,29970,Dylan Frittelli,18
2022,11,0,30926,Chris Kirk,18
2022,11,0,46442,Maverick McNealy,18
2022,11,0,47983,Chad Ramey,18
2022,11,0,27214,Kevin Streelman,18
2022,11,0,57366,Cameron Young,18
2022,17,0,23983,Luke Donald,17
2022,17,0,45609,Tyler Duncan,17
2022,17,0,27644,Brian Harman,17
2022,17,0,23108,Matt Kuchar,17
2022,17,0,27129,Luke List,17
2022,17,0,32640,Troy Merritt,17
2022,17,0,51997,Andrew Novak,17
2022,24,0,55708,Hayden Buckley,16
2022,24,0,46402,Talor Gooch,16
2022,24,0,34563,Chesson Hadley,16
2022,24,0,54628,Lee Hodges,16
2022,24,0,49771,J.T. Poston,16
2022,24,0,51634,Sahith Theegala,16
2022,30,0,20229,Stewart Cink,15
2022,30,0,33597,Harry Higgs,15
2022,30,0,36799,Stephan Jaeger,15
2022,30,0,39546,Keith Mitchell,15
2022,30,0,49947,Taylor Moore,15
2022,30,0,45486,Joaquin Niemann,15
2022,30,0,53165,Doc Redman,15
2022,30,0,30692,Scott Stallings,15
2022,30,0,34431,Robert Streb,15
2022,30,0,31560,Brian Stuard,15
2022,30,0,33419,Cameron Tringale,15
2022,41,0,39997,Corey Conners,14
2022,41,0,29725,Tony Finau,14
2022,41,0,32102,Rickie Fowler,14
2022,41,0,31646,Emiliano Grillo,14
2022,41,0,24980,Scott Gutschewski,14
2022,41,0,33399,Adam Hadwin,14
2022,41,0,34098,Russell Henley,14
2022,41,0,26300,Matt Jones,14
2022,41,0,28775,Nate Lashley,14
2022,41,0,34360,Patrick Reed,14
2022,41,0,36699,Patrick Rodgers,14
2022,41,0,47347,Adam Schenk,14
2022,41,0,27064,Jhonattan Vegas,14
2022,41,0,27095,Nick Watney,14
2022,55,0,34255,Joseph Bramlett,13
2022,55,0,24925,Jonathan Byrd,13
2022,55,0,35532,Tom Hoge,13
2022,55,0,29420,Billy Horschel,13
2022,55,0,32791,K.H. Lee,13
2022,55,0,47993,Denny McCarthy,13
2022,55,0,29289,S.Y. Noh,13
2022,55,0,24361,Pat Perez,13
2022,55,0,26476,Chez Reavie,13
2022,55,0,29221,Webb Simpson,13
2022,55,0,27139,David Skinns,13
2022,55,0,25493,Nick Taylor,13
2022,55,0,30927,Brendon Todd,13
2022,55,0,51894,Vince Whaley,13
2022,69,0,33141,Keegan Bradley,12
2022,69,0,51766,Wyndham Clark,12
2022,69,0,46435,Austin Cook,12
2022,69,0,52375,Doug Ghim,12
2022,69,0,46550,Brandon Hagy,12
2022,69,0,39058,Lucas Herbert,12
2022,69,0,29926,Danny Lee,12
2022,69,0,46601,Trey Mullinax,12
2022,69,0,33667,Carlos Ortiz,12
2022,69,0,25818,Scott Piercy,12
2022,69,0,34610,Matthias Schwab,12
2022,69,0,24502,Adam Scott,12
2022,69,0,39324,J.J. Spaun,12
2022,69,0,34046,Jordan Spieth,12
2022,69,0,49960,Sepp Straka,12
2022,84,0,35110,Brett Drewitt,11
2022,84,0,35461,Beau Hossler,11
2022,84,0,27974,Sung Kang,11
2022,84,0,32757,Patton Kizzire,11
2022,84,0,33122,Russell Knox,11
2022,84,0,35879,Kelly Kraft,11
2022,84,0,27936,Martin Laird,11
2022,84,0,49766,Hank Lebioda,11
2022,84,0,35449,Adam Long,11
2022,84,0,25198,Francesco Molinari,11
2022,84,0,47529,Mito Pereira,11
2022,84,0,28252,Seamus Power,11
2022,84,0,34256,Andrew Putnam,11
2022,84,0,46046,Scottie Scheffler,11
2022,84,0,35891,Cameron Smith,11
2022,84,0,48699,Callum Tarren,11
2022,84,0,33448,Justin Thomas,11
2022,84,0,10381,Curtis Thompson,11
2022,84,0,37189,Harold Varner III,11
2022,84,0,49964,Aaron Wise,11
2022,84,0,31323,Gary Woodland,11
2022,84,0,47483,Will Zalatoris,11
2022,106,0,52372,Cameron Champ,10
2022,106,0,35310,Lanto Griffin,10
2022,106,0,34363,Tyrrell Hatton,10
2022,106,0,34174,John Huh,10
2022,106,0,30944,Jason Kokrak,10
2022,106,0,28237,Rory McIlroy,10
2022,106,0,48822,Sebastián Muñoz,10
2022,106,0,46414,Aaron Rai,10
2022,106,0,23621,Rory Sabbatini,10
2022,106,0,48081,Xander Schauffele,10
2022,106,0,50095,Austin Smotherman,10
2022,106,0,28114,Dawie van der Walt,10
2022,118,0,37212,Paul Barjon,9
2022,118,0,48084,Wesley Bryan,9
2022,118,0,28089,Jason Day,9
2022,118,0,30911,Tommy Fleetwood,9
2022,118,0,25900,Lucas Glover,9
2022,118,0,32448,James Hahn,9
2022,118,0,54421,Garrick Higgo,9
2022,118,0,46717,Viktor Hovland,9
2022,118,0,36801,Mark Hubbard,9
2022,118,0,31420,Anirban Lahiri,9
2022,118,0,36326,David Lipsky,9
2022,118,0,32839,Hideki Matsuyama,9
2022,118,0,50525,Collin Morikawa,9
2022,118,0,36871,Matthew NeSmith,9
2022,118,0,23320,Ryan Palmer,9
2022,118,0,40250,Taylor Pendrith,9
2022,118,0,22405,Justin Rose,9
2022,118,0,51890,Greyson Sigg,9
2022,118,0,32150,Michael Thompson,9
2022,118,0,35617,Martin Trainer,9
2022,118,0,48887,Matt Wallace,9
2022,118,0,32139,Danny Willett,9
2022,118,0,45540,Jared Wolfe,9
2022,118,0,56278,Matthew Wolff,9
2022,118,0,54783,Dylan Wu,9
2022,143,0,32662,Michael Gligic,8
2022,143,0,12716,Charley Hoffman,8
2022,143,0,29478,Kevin Kisner,8
2022,143,0,36689,Brooks Koepka,8
2022,143,0,36884,Ben Kohles,8
2022,143,0,51950,Max McGreevy,8
2022,143,0,47856,Seth Reeves,8
2022,143,0,29518,Brendan Steele,8
2022,143,0,32333,Kevin Tway,8
2022,143,0,52374,Brandon Wu,8
2022,153,0,45526,Abraham Ancer,7
2022,153,0,30978,Kiradech Aphibarnrat,7
2022,153,0,19803,Ryan Armour,7
2022,153,0,45522,Christiaan Bezuidenhout,7
2022,153,0,27895,Jonas Blixt,7
2022,153,0,47504,Sam Burns,7
2022,153,0,32366,Kevin Chappell,7
2022,153,0,34076,Joel Dahmen,7
2022,153,0,29535,Brice Garnett,7
2022,153,0,48117,Kurt Kitayama,7
2022,153,0,22056,Cameron Percy,7
2022,153,0,39953,Chase Seiffert,7
2022,153,0,34264,Hudson Swafford,7
2022,153,0,27770,Camilo Villegas,7
2022,167,0,39436,Joshua Creel,6
2022,167,0,40098,Matt Fitzpatrick,6
2022,167,0,21961,Charles Howell III,6
2022,167,0,35506,Mackenzie Hughes,6
2022,167,0,24024,Zach Johnson,6
2022,167,0,32816,Satoshi Kodaira,6
2022,167,0,26851,Marc Leishman,6
2022,167,0,40162,Justin Lower,6
2022,167,0,27349,Alex Noren,6
2022,167,0,46970,Jon Rahm,6
2022,167,0,33486,Roger Sloan,6
2022,167,0,27649,Brandt Snedeker,6
2022,167,0,23325,Vaughn Taylor,6
2022,180,0,29974,Branden Grace,5
2022,180,0,47988,Nick Hardy,5
2022,180,0,31557,Jim Herman,5
2022,180,0,49298,Kramer Hickok,5
2022,180,0,24138,Ian Poulter,5
2022,180,0,40006,Erik van Rooyen,5
2022,180,0,47128,Richy Werenski,5
2022,187,0,35450,Patrick Cantlay,4
2022,187,0,25686,Jason Dufner,4
2022,187,0,33490,Bo Hoag,4
2022,187,0,29908,C.T. Pan,4
2022,191,0,36852,Jim Knous,3
2022,191,0,33204,Shane Lowry,3
2022,191,0,30163,Henrik Norlander,3
2024,1,0,35506,Mackenzie Hughes,32
2024,1,0,55893,Sam Stevens,32
2024,3,0,46442,Maverick McNealy,27
2024,3,0,46441,Robby Shelton,27
2024,3,0,40115,Adam Svensson,27
2024,6,0,29725,Tony Finau,26
2024,7,0,50188,S.H. Kim,25
2024,8,0,54591,Ben Griffin,24
2024,8,0,57975,Harry Hall,24
2024,8,0,36801,Mark Hubbard,24
2024,8,0,40162,Justin Lower,24
2024,12,0,32839,Hideki Matsuyama,23
2024,12,0,47993,Denny McCarthy,23
2024,14,0,39975,Michael Kim,22
2024,14,0,30926,Chris Kirk,22
2024,14,0,49947,Taylor Moore,22
2024,14,0,51634,Sahith Theegala,22
2024,18,0,60067,Joe Highsmith,21
2024,18,0,29420,Billy Horschel,21
2024,18,0,58168,Davis Thompson,21
2024,21,0,52375,Doug Ghim,20
2024,21,0,25900,Lucas Glover,20
2024,21,0,34587,Chan Kim,20
2024,21,0,50525,Collin Morikawa,20
2024,21,0,28252,Seamus Power,20
2024,21,0,47347,Adam Schenk,20
2024,21,0,50493,Justin Suh,20
2024,21,0,30927,Brendon Todd,20
2024,21,0,55454,Carl Yuan,20
2024,30,0,33408,Tyson Alexander,19
2024,30,0,60004,Jacob Bridgeman,19
2024,30,0,47591,Eric Cole,19
2024,30,0,59836,Pierceson Coody,19
2024,30,0,52514,Trace Crowe,19
2024,30,0,34076,Joel Dahmen,19
2024,30,0,51696,Rico Hoey,19
2024,30,0,35461,Beau Hossler,19
2024,30,0,39971,Sungjae Im,19
2024,30,0,28775,Nate Lashley,19
2024,30,0,39546,Keith Mitchell,19
2024,30,0,27349,Alex Noren,19
2024,30,0,57900,Chandler Phillips,19
2024,30,0,36699,Patrick Rodgers,19
2024,30,0,27139,David Skinns,19
2024,30,0,52513,Carson Young,19
2024,46,0,40058,Zac Blair,18
2024,46,0,59866,Nick Dunlap,18
2024,46,0,57362,Austin Eckroat,18
2024,46,0,34098,Russell Henley,18
2024,46,0,37378,Min Woo Lee,18
2024,46,0,36326,David Lipsky,18
2024,46,0,49771,J.T. Poston,18
2024,46,0,39327,Ben Silverman,18
2024,46,0,57366,Cameron Young,18
2024,55,0,52955,Ludvig Åberg,17
2024,55,0,47504,Sam Burns,17
2024,55,0,45157,Cam Davis,17
2024,55,0,26596,Ryan Moore,17
2024,55,0,29908,C.T. Pan,17
2024,55,0,27214,Kevin Streelman,17
2024,55,0,52374,Brandon Wu,17
2024,62,0,22371,Aaron Baddeley,16
2024,62,0,35450,Patrick Cantlay,16
2024,62,0,34021,Bud Cauley,16
2024,62,0,39997,Corey Conners,16
2024,62,0,50497,Adrien Dumont de Chassart,16
2024,62,0,47988,Nick Hardy,16
2024,62,0,51287,Ryo Hisatsune,16
2024,62,0,37455,Si Woo Kim,16
2024,62,0,27936,Martin Laird,16
2024,62,0,32640,Troy Merritt,16
2024,62,0,51997,Andrew Novak,16
2024,62,0,34256,Andrew Putnam,16
2024,62,0,50484,Hayden Springer,16
2024,75,0,33141,Keegan Bradley,15
2024,75,0,32366,Kevin Chappell,15
2024,75,0,28089,Jason Day,15
2024,75,0,33653,Thomas Detry,15
2024,75,0,51349,Nico Echavarria,15
2024,75,0,33399,Adam Hadwin,15
2024,75,0,54421,Garrick Higgo,15
2024,75,0,54628,Lee Hodges,15
2024,75,0,12716,Charley Hoffman,15
2024,75,0,36799,Stephan Jaeger,15
2024,75,0,55182,Tom Kim,15
2024,75,0,32757,Patton Kizzire,15
2024,75,0,28237,Rory McIlroy,15
2024,75,0,36871,Matt NeSmith,15
2024,75,0,26476,Chez Reavie,15
2024,75,0,29221,Webb Simpson,15
2024,75,0,46340,Alex Smalley,15
2024,75,0,34046,Jordan Spieth,15
2024,75,0,48119,Ben Taylor,15
2024,75,0,33448,Justin Thomas,15
2024,75,0,48319,Tom Whitney,15
2024,75,0,31323,Gary Woodland,15
2024,97,0,34374,Erik Barnes,14
2024,97,0,40026,Daniel Berger,14
2024,97,0,55708,Hayden Buckley,14
2024,97,0,56149,Wilson Furr,14
2024,97,0,31646,Emiliano Grillo,14
2024,97,0,48117,Kurt Kitayama,14
2024,97,0,55789,Taylor Montgomery,14
2024,97,0,47806,Raul Pereda,14
2024,97,0,47995,Davis Riley,14
2024,97,0,22405,Justin Rose,14
2024,97,0,48867,Matti Schmid,14
2024,97,0,25493,Nick Taylor,14
2024,97,0,45242,Kevin Yu,14
2024,97,0,47483,Will Zalatoris,14
2024,111,0,56630,Akshay Bhatia,13
2024,111,0,34255,Joseph Bramlett,13
2024,111,0,32367,Jorge Campillo,13
2024,111,0,29535,Brice Garnett,13
2024,111,0,51977,Max Greyserman,13
2024,111,0,27644,Brian Harman,13
2024,111,0,30163,Henrik Norlander,13
2024,111,0,40250,Taylor Pendrith,13
2024,111,0,51890,Greyson Sigg,13
2024,111,0,51894,Vince Whaley,13
2024,121,0,32070,Rafael Campos,12
2024,121,0,34099,Harris English,12
2024,121,0,32102,Rickie Fowler,12
2024,121,0,59095,Chris Gotterup,12
2024,121,0,35310,Lanto Griffin,12
2024,121,0,39977,Max Homa,12
2024,121,0,24024,Zach Johnson,12
2024,121,0,29478,Kevin Kisner,12
2024,121,0,36884,Ben Kohles,12
2024,121,0,23108,Matt Kuchar,12
2024,121,0,33204,Shane Lowry,12
2024,121,0,52215,Robert MacIntyre,12
2024,121,0,34466,Peter Malnati,12
2024,121,0,59143,Mac Meissner,12
2024,121,0,47679,Victor Perez,12
2024,121,0,48081,Xander Schauffele,12
2024,121,0,46046,Scottie Scheffler,12
