YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:ARG,MEASURED ROUNDS
2022,123,0,39324,J.J. Spaun,-0.043,-3.136,73
2022,124,0,46442,Maverick McNealy,-0.044,-3.21,73
2022,125,0,52375,Doug Ghim,-0.045,-3.044,68
2022,126,0,34255,Joseph Bramlett,-0.046,-3.115,67
2022,126,0,37275,Sam Ryder,-0.046,-3.561,78
2022,128,0,36699,Patrick Rodgers,-0.051,-3.553,69
2022,129,0,31646,Emiliano Grillo,-0.054,-3.814,70
2022,130,0,30944,Jason Kokrak,-0.058,-2.964,51
2022,131,0,39997,Corey Conners,-0.06,-4.279,71
2022,132,0,12716,Charley Hoffman,-0.061,-3.527,58
2022,132,0,32757,Patton Kizzire,-0.061,-4.998,82
2022,134,0,51890,Greyson Sigg,-0.071,-5.11,72
2022,135,0,26476,Chez Reavie,-0.074,-5.575,75
2022,136,0,24502,Adam Scott,-0.075,-4.702,63
2022,137,0,32448,James Hahn,-0.079,-4.73,60
2022,138,0,19803,Ryan Armour,-0.082,-2.875,35
2022,139,0,33597,Harry Higgs,-0.089,-6.051,68
2022,140,0,49960,Sepp Straka,-0.09,-6.664,74
2022,141,0,32662,Michael Gligic,-0.097,-5.555,57
2022,141,0,48699,Callum Tarren,-0.097,-5.244,54
2022,143,0,46970,Jon Rahm,-0.098,-5.4,55
2022,144,0,46340,Alex Smalley,-0.115,-8.594,75
2022,145,0,46601,Trey Mullinax,-0.118,-7.78,66
2022,146,0,48887,Matt Wallace,-0.123,-6.019,49
2022,147,0,35617,Martin Trainer,-0.127,-7.86,62
2022,148,0,29518,Brendan Steele,-0.135,-8.38,62
2022,149,0,47128,Richy Werenski,-0.137,-6.978,51
2022,149,0,54783,Dylan Wu,-0.137,-6.979,51
2022,151,0,27974,Sung Kang,-0.138,-8.584,62
2022,152,0,50525,Collin Morikawa,-0.149,-7.173,48
2022,153,0,47983,Chad Ramey,-0.167,-9.177,55
2022,154,0,32366,Kevin Chappell,-0.174,-7.657,44
2022,155,0,40115,Adam Svensson,-0.178,-14.916,84
2022,156,0,27064,Jhonattan Vegas,-0.182,-10.752,59
2022,157,0,33490,Bo Hoag,-0.201,-7.453,37
2022,158,0,55708,Hayden Buckley,-0.207,-15.964,77
2022,159,0,32816,Satoshi Kodaira,-0.211,-8.642,41
2022,160,0,45540,Jared Wolfe,-0.218,-10.261,47
2022,161,0,25900,Lucas Glover,-0.224,-18.408,82
2022,162,0,34076,Joel Dahmen,-0.229,-16.95,74
2022,163,0,31557,Jim Herman,-0.236,-10.155,43
2022,164,0,34563,Chesson Hadley,-0.248,-15.855,64
2022,165,0,30978,Kiradech Aphibarnrat,-0.249,-8.957,36
2022,165,0,20229,Stewart Cink,-0.249,-16.447,66
2022,167,0,27895,Jonas Blixt,-0.253,-10.645,42
2022,168,0,35879,Kelly Kraft,-0.268,-15.296,57
2022,169,0,40162,Justin Lower,-0.272,-14.664,54
2022,170,0,52374,Brandon Wu,-0.276,-13.815,50
2022,171,0,35310,Lanto Griffin,-0.279,-18.981,68
2022,172,0,49298,Kramer Hickok,-0.283,-20.933,74
2022,173,0,36689,Brooks Koepka,-0.284,-11.057,39
2022,174,0,46550,Brandon Hagy,-0.29,-17.417,60
2022,175,0,10381,Curtis Thompson,-0.299,-13.166,44
2022,176,0,27095,Nick Watney,-0.306,-18.985,62
2022,177,0,47988,Nick Hardy,-0.312,-14.023,45
2022,178,0,36884,Ben Kohles,-0.319,-14.355,45
2022,179,0,39436,Joshua Creel,-0.321,-11.865,37
2022,180,0,33667,Carlos Ortiz,-0.351,-18.238,52
2022,181,0,50095,Austin Smotherman,-0.356,-22.429,63
2022,182,0,52372,Cameron Champ,-0.365,-17.155,47
2022,183,0,29926,Danny Lee,-0.379,-15.141,40
2022,184,0,28114,Dawie van der Walt,-0.384,-18.413,48
2022,185,0,47347,Adam Schenk,-0.386,-29.754,77
2022,186,0,54421,Garrick Higgo,-0.394,-14.98,38
2022,187,0,53165,Doc Redman,-0.421,-26.494,63
2022,188,0,47856,Seth Reeves,-0.429,-21.011,49
2022,189,0,45526,Abraham Ancer,-0.447,-20.567,46
2022,190,0,40006,Erik van Rooyen,-0.46,-18.389,40
2022,191,0,46717,Viktor Hovland,-0.651,-36.432,56
2022,192,0,37212,Paul Barjon,-0.74,-46.628,63
2022,193,0,34264,Hudson Swafford,-0.747,-35.862,48
2024,1,0,32839,Hideki Matsuyama,0.58,37.135,64
2024,2,0,29221,Webb Simpson,0.576,28.221,49
2024,3,0,33448,Justin Thomas,0.466,27.934,60
2024,4,0,35506,Mackenzie Hughes,0.444,37.288,84
2024,5,0,58168,Davis Thompson,0.432,34.55,80
2024,6,0,57975,Harry Hall,0.406,28.848,71
2024,7,0,22371,Aaron Baddeley,0.404,23.848,59
2024,8,0,27349,Alex Noren,0.394,23.635,60
2024,9,0,35461,Beau Hossler,0.385,30.443,79
2024,10,0,46442,Maverick McNealy,0.374,29.57,79
2024,10,0,50525,Collin Morikawa,0.374,25.774,69
2024,12,0,29725,Tony Finau,0.36,25.543,71
2024,12,0,29908,C.T. Pan,0.36,20.539,57
2024,14,0,47993,Denny McCarthy,0.358,28.272,79
2024,15,0,46441,Robby Shelton,0.351,23.154,66
2024,16,0,34587,Chan Kim,0.323,22.96,71
2024,17,0,46046,Scottie Scheffler,0.316,19.6,62
2024,18,0,27936,Martin Laird,0.303,17.559,58
2024,19,0,30927,Brendon Todd,0.3,26.689,89
2024,20,0,32367,Jorge Campillo,0.29,12.2,42
2024,21,0,34098,Russell Henley,0.289,18.495,64
2024,22,0,34256,Andrew Putnam,0.28,20.987,75
2024,23,0,54591,Ben Griffin,0.271,24.643,91
2024,24,0,48887,Matt Wallace,0.268,15.551,58
2024,25,0,39971,Sungjae Im,0.264,20.861,79
2024,26,0,29535,Brice Garnett,0.263,11.292,43
2024,26,0,51894,Vince Whaley,0.263,14.2,54
2024,28,0,28237,Rory McIlroy,0.248,15.403,62
2024,29,0,23108,Matt Kuchar,0.245,16.382,67
2024,30,0,51890,Greyson Sigg,0.234,15.426,66
2024,31,0,49771,J.T. Poston,0.233,17.924,77
2024,32,0,34255,Joseph Bramlett,0.23,16.528,72
2024,33,0,55789,Taylor Montgomery,0.224,10.548,47
2024,34,0,28775,Nate Lashley,0.219,13.578,62
2024,35,0,35450,Patrick Cantlay,0.218,11.99,55
2024,35,0,30911,Tommy Fleetwood,0.218,13.921,64
2024,37,0,26596,Ryan Moore,0.214,13.7,64
2024,38,0,40058,Zac Blair,0.21,15.54,74
2024,39,0,39977,Max Homa,0.208,14.36,69
2024,40,0,51997,Andrew Novak,0.2,15.396,77
2024,40,0,33968,Thorbjørn Olesen,0.2,7.986,40
2024,42,0,48081,Xander Schauffele,0.195,13.473,69
2024,43,0,37455,Si Woo Kim,0.193,15.091,78
2024,44,0,45522,Christiaan Bezuidenhout,0.177,12.756,72
2024,45,0,47591,Eric Cole,0.172,16.48,96
2024,45,0,59143,Mac Meissner,0.172,11.161,65
2024,47,0,32333,Kevin Tway,0.171,7.696,45
2024,48,0,25900,Lucas Glover,0.168,12.943,77
2024,48,0,32791,K.H. Lee,0.168,11.457,68
2024,50,0,60067,Joe Highsmith,0.167,9.7,58
2024,51,0,52215,Robert MacIntyre,0.166,10.483,63
2024,52,0,50188,S.H. Kim,0.164,14.778,90
2024,52,0,52374,Brandon Wu,0.164,10.316,63
2024,54,0,36799,Stephan Jaeger,0.159,11.627,73
2024,55,0,28089,Jason Day,0.153,9.008,59
2024,56,0,46414,Aaron Rai,0.152,11.383,75
2024,57,0,34021,Bud Cauley,0.15,7.674,51
2024,58,0,40115,Adam Svensson,0.145,14.478,100
2024,59,0,60004,Jacob Bridgeman,0.14,8.371,60
2024,60,0,36326,David Lipsky,0.139,8.07,58
2024,60,0,33486,Roger Sloan,0.139,7.522,54
2024,60,0,48119,Ben Taylor,0.139,7.516,54
2024,63,0,26476,Chez Reavie,0.137,7.675,56
2024,64,0,29420,Billy Horschel,0.136,9.133,67
2024,65,0,48084,Wesley Bryan,0.135,4.71,35
2024,66,0,48117,Kurt Kitayama,0.118,8.225,70
2024,67,0,24024,Zach Johnson,0.117,5.041,43
2024,68,0,37378,Min Woo Lee,0.111,6.524,59
2024,69,0,30926,Chris Kirk,0.11,7.387,67
2024,70,0,59095,Chris Gotterup,0.109,7.188,66
2024,71,0,24502,Adam Scott,0.104,6.467,62
2024,72,0,55893,Sam Stevens,0.098,7.876,80
2024,73,0,34099,Harris English,0.097,7.599,78
2024,74,0,27644,Brian Harman,0.092,7.26,79
2024,75,0,40026,Daniel Berger,0.087,5.23,60
2024,76,0,36699,Patrick Rodgers,0.086,7.641,89
2024,77,0,39327,Ben Silverman,0.078,5.526,71
2024,78,0,33408,Tyson Alexander,0.077,4.714,61
2024,79,0,40098,Matt Fitzpatrick,0.075,4.658,62
2024,80,0,47504,Sam Burns,0.069,4.524,66
2024,81,0,51634,Sahith Theegala,0.064,5.454,85
2024,82,0,32366,Kevin Chappell,0.063,2.572,41
2024,83,0,51766,Wyndham Clark,0.061,3.762,62
2024,83,0,34466,Peter Malnati,0.061,4.176,68
2024,85,0,32757,Patton Kizzire,0.059,3.116,53
2024,86,0,55182,Tom Kim,0.057,4.105,72
2024,87,0,47983,Chad Ramey,0.056,3.86,69
2024,88,0,52514,Trace Crowe,0.055,2.906,53
2024,89,0,12716,Charley Hoffman,0.052,3.169,61
2024,90,0,25493,Nick Taylor,0.051,3.885,76
2024,91,0,32640,Troy Merritt,0.049,2.841,58
2024,92,0,49947,Taylor Moore,0.048,4.25,88
2024,92,0,54783,Dylan Wu,0.048,3.357,70
2024,94,0,45157,Cam Davis,0.041,2.978,72
2024,95,0,28252,Seamus Power,0.039,3.488,89
2024,96,0,50484,Hayden Springer,0.031,1.721,56
2024,97,0,39975,Michael Kim,0.027,1.722,63
2024,98,0,57900,Chandler Phillips,0.026,1.937,75
2024,99,0,30163,Henrik Norlander,0.021,1.016,49
2024,100,0,33141,Keegan Bradley,0.008,0.552,71
2024,101,0,39546,Keith Mitchell,0.006,0.438,76
2024,102,0,57366,Cameron Young,0.005,0.328,72
2024,103,0,33399,Adam Hadwin,0.004,0.313,71
2024,104,0,33948,Byeong Hun An,-0.006,-0.376,66
2024,105,0,52955,Ludvig Åberg,-0.008,-0.519,66
2024,106,0,52375,Doug Ghim,-0.011,-0.863,79
2024,107,0,51287,Ryo Hisatsune,-0.016,-1.13,70
2024,108,0,36801,Mark Hubbard,-0.024,-2.12,88
2024,108,0,34046,Jordan Spieth,-0.024,-1.539,63
2024,110,0,56149,Wilson Furr,-0.025,-1.13,46
2024,111,0,50095,Austin Smotherman,-0.027,-1.033,38
2024,112,0,22405,Justin Rose,-0.029,-1.54,53
2024,112,0,39324,J.J. Spaun,-0.029,-2.143,73
2024,114,0,33204,Shane Lowry,-0.033,-2.015,61
2024,114,0,47679,Victor Perez,-0.033,-2.041,61
2024,116,0,34374,Erik Barnes,-0.035,-1.529,44
2024,117,0,27214,Kevin Streelman,-0.044,-2.511,57
2024,118,0,40250,Taylor Pendrith,-0.047,-3.335,71
2024,119,0,56630,Akshay Bhatia,-0.048,-3.819,79
2024,119,0,55454,Carl Yuan,-0.048,-2.613,54
2024,121,0,32102,Rickie Fowler,-0.049,-3.312,68
2024,122,0,35617,Martin Trainer,-0.051,-2.083,41
2024,123,0,27649,Brandt Snedeker,-0.054,-2.793,52
2024,124,0,39997,Corey Conners,-0.057,-4.432,78
2024,124,0,27770,Camilo Villegas,-0.057,-2.51,44
2024,126,0,51349,Nico Echavarria,-0.062,-4.308,70
2024,127,0,51696,Rico Hoey,-0.064,-4.256,67
2024,128,0,51977,Max Greyserman,-0.072,-4.628,64
2024,129,0,47995,Davis Riley,-0.074,-5.146,70
2024,130,0,27330,Josh Teater,-0.077,-2.924,38
2024,131,0,40162,Justin Lower,-0.081,-6.694,83
2024,132,0,54421,Garrick Higgo,-0.088,-5.523,63
2024,133,0,47347,Adam Schenk,-0.094,-7.647,81
2024,134,0,59866,Nick Dunlap,-0.109,-6.979,64
2024,135,0,23320,Ryan Palmer,-0.111,-3.979,36
2024,136,0,27139,David Skinns,-0.113,-7.667,68
2024,137,0,45609,Tyler Duncan,-0.124,-6.967,56
2024,138,0,47483,Will Zalatoris,-0.127,-7.513,59
2024,139,0,54576,Patrick Fishburn,-0.13,-7.306,56
2024,140,0,47806,Raul Pereda,-0.137,-4.945,36
2024,141,0,34076,Joel Dahmen,-0.144,-10.517,73
2024,142,0,59442,Parker Coody,-0.159,-7.645,48
2024,143,0,48699,Callum Tarren,-0.182,-10.551,58
2024,144,0,50493,Justin Suh,-0.187,-11.604,62
2024,145,0,47420,Jake Knapp,-0.197,-13.573,69
2024,146,0,46340,Alex Smalley,-0.198,-11.705,59
2024,146,0,27064,Jhonattan Vegas,-0.198,-12.086,61
2024,148,0,36871,Matt NeSmith,-0.213,-13.181,62
2024,149,0,40006,Erik van Rooyen,-0.216,-15.113,70
2024,150,0,34563,Chesson Hadley,-0.22,-13.449,61
2024,151,0,33653,Thomas Detry,-0.226,-14.661,65
2024,152,0,50497,Adrien Dumont de Chassart,-0.227,-13.167,58
2024,152,0,37275,Sam Ryder,-0.227,-13.593,60
2024,154,0,29936,Ryan Fox,-0.232,-16.022,69
2024,155,0,55708,Hayden Buckley,-0.233,-13.974,60
2024,155,0,45242,Kevin Yu,-0.233,-15.392,66
2024,157,0,57362,Austin Eckroat,-0.243,-18.943,78
2024,157,0,48867,Matti Schmid,-0.243,-15.308,63
2024,159,0,38991,Alejandro Tosti,-0.244,-14.914,61
2024,160,0,54628,Lee Hodges,-0.247,-21.213,86
2024,160,0,35532,Tom Hoge,-0.247,-22.479,91
2024,162,0,27129,Luke List,-0.25,-16.471,66
2024,163,0,59836,Pierceson Coody,-0.273,-16.902,62
2024,164,0,46113,Ryan McCormick,-0.284,-13.33,47
2024,165,0,52666,Sami Valimaki,-0.303,-17.271,57
2024,166,0,31323,Gary Woodland,-0.312,-22.432,72
2024,167,0,32070,Rafael Campos,-0.315,-13.857,44
2024,168,0,52453,Nicolai Højgaard,-0.316,-14.221,45
2024,169,0,51070,Vincent Norrman,-0.322,-14.806,46
2024,170,0,52513,Carson Young,-0.327,-24.168,74
2024,171,0,36884,Ben Kohles,-0.332,-24.204,73
2024,172,0,49960,Sepp Straka,-0.333,-21.996,66
2024,173,0,47663,Kevin Dougherty,-0.372,-18.592,50
2024,174,0,35310,Lanto Griffin,-0.377,-21.875,58
2024,175,0,47988,Nick Hardy,-0.378,-28.719,76
2024,176,0,48319,Tom Whitney,-0.392,-19.585,50
2024,177,0,31646,Emiliano Grillo,-0.408,-31.451,77
2024,178,0,29478,Kevin Kisner,-0.414,-19.451,47
2024,178,0,48153,Matthieu Pavon,-0.414,-21.951,53
2024,180,0,46717,Viktor Hovland,-0.514,-26.729,52
2024,181,0,28420,Ryan Brehm,-0.521,-23.948,46
2024,182,0,52372,Cameron Champ,-0.637,-31.198,49
2024,183,0,60767,Blaine Hale Jr.,-0.661,-25.104,38
2024,184,0,37212,Paul Barjon,-0.932,-40.991,44
2023,1,0,24925,Jonathan Byrd,0.527,19.493,37
2023,2,0,22371,Aaron Baddeley,0.479,28.249,59
2023,3,0,30927,Brendon Todd,0.454,39.066,86
2023,4,0,33448,Justin Thomas,0.436,29.239,67
2023,5,0,46046,Scottie Scheffler,0.399,29.555,74
2023,6,0,33948,Byeong Hun An,0.396,35.269,89
2023,7,0,36799,Stephan Jaeger,0.387,41.455,107
2023,8,0,35506,Mackenzie Hughes,0.383,27.166,71
2023,9,0,23108,Matt Kuchar,0.359,28.375,79
2023,10,0,30911,Tommy Fleetwood,0.355,21.993,62
2023,11,0,27349,Alex Noren,0.341,24.899,73
2023,12,0,54591,Ben Griffin,0.33,29.721,90
2023,13,0,32839,Hideki Matsuyama,0.324,22.672,70
2023,14,0,28237,Rory McIlroy,0.309,17.937,58
2023,15,0,30926,Chris Kirk,0.283,21.54,76
2023,16,0,47591,Eric Cole,0.282,30.728,109
2023,17,0,39971,Sungjae Im,0.279,23.756,85
2023,18,0,48084,Wesley Bryan,0.278,8.625,31
2023,18,0,55789,Taylor Montgomery,0.278,23.614,85
2023,20,0,22405,Justin Rose,0.272,14.698,54
2023,21,0,32102,Rickie Fowler,0.269,21.752,81
2023,22,0,51634,Sahith Theegala,0.267,22.975,86
2023,23,0,34466,Peter Malnati,0.265,20.103,76
2023,24,0,46435,Austin Cook,0.261,14.599,56
2023,25,0,35461,Beau Hossler,0.259,22.789,88
2023,26,0,32791,K.H. Lee,0.257,21.06,82
2023,27,0,51766,Wyndham Clark,0.255,21.933,86
2023,28,0,34046,Jordan Spieth,0.25,15.522,62
2023,29,0,34098,Russell Henley,0.249,18.195,73
2023,30,0,34610,Matthias Schwab,0.242,19.578,81
2023,31,0,40098,Matt Fitzpatrick,0.238,14.982,63
2023,32,0,39324,J.J. Spaun,0.237,19.693,83
2023,33,0,39977,Max Homa,0.233,17.945,77
2023,34,0,48887,Matt Wallace,0.228,15.26,67
2023,35,0,46441,Robby Shelton,0.219,18.152,83
2023,36,0,40058,Zac Blair,0.218,13.724,63
2023,37,0,24502,Adam Scott,0.212,11.023,52
2023,38,0,50188,S.H. Kim,0.21,20.413,97
2023,39,0,52955,Ludvig Åberg,0.209,9.399,45
2023,39,0,35449,Adam Long,0.209,17.961,86
2023,41,0,32640,Troy Merritt,0.206,14.436,70
2023,42,0,45522,Christiaan Bezuidenhout,0.205,16.219,79
2023,43,0,36801,Mark Hubbard,0.203,18.073,89
2023,44,0,37455,Si Woo Kim,0.201,17.286,86
2023,45,0,28089,Jason Day,0.192,12.29,64
2023,46,0,45157,Cam Davis,0.191,15.28,80
2023,47,0,36699,Patrick Rodgers,0.19,15.97,84
2023,48,0,25493,Nick Taylor,0.181,13.565,75
2023,49,0,34099,Harris English,0.178,14.588,82
2023,49,0,29725,Tony Finau,0.178,13.015,73
2023,51,0,32816,Satoshi Kodaira,0.171,7.359,43
2023,51,0,51997,Andrew Novak,0.171,11.596,68
2023,53,0,57975,Harry Hall,0.158,11.689,74
2023,54,0,34255,Joseph Bramlett,0.157,10.65,68
2023,55,0,31577,Tano Goya,0.156,10.159,65
2023,56,0,46414,Aaron Rai,0.149,12.993,87
2023,57,0,35450,Patrick Cantlay,0.147,9.143,62
2023,58,0,47993,Denny McCarthy,0.143,12.594,88
2023,59,0,46442,Maverick McNealy,0.141,6.893,49
2023,60,0,28252,Seamus Power,0.139,9.041,65
2023,61,0,27214,Kevin Streelman,0.135,11.472,85
2023,62,0,59018,Ryan Gerard,0.13,6.385,49
2023,63,0,34363,Tyrrell Hatton,0.128,8.464,66
2023,64,0,25686,Jason Dufner,0.122,8.386,69
2023,65,0,34076,Joel Dahmen,0.119,8.723,73
2023,66,0,55893,Sam Stevens,0.116,9.652,83
2023,67,0,32139,Danny Willett,0.115,6.099,53
2023,68,0,47079,Harrison Endycott,0.111,7.557,68
2023,69,0,31560,Brian Stuard,0.109,5.432,50
2023,70,0,48117,Kurt Kitayama,0.106,5.822,55
2023,71,0,29535,Brice Garnett,0.104,6.583,63
2023,71,0,46970,Jon Rahm,0.104,6.222,60
2023,73,0,31202,William McGirt,0.102,3.771,37
2023,73,0,34256,Andrew Putnam,0.102,9.196,90
2023,75,0,25632,Jimmy Walker,0.1,7.567,76
2023,76,0,20229,Stewart Cink,0.098,6.497,66
2023,77,0,51890,Greyson Sigg,0.096,8.578,89
2023,78,0,33653,Thomas Detry,0.095,6.377,67
2023,79,0,52375,Doug Ghim,0.093,6.905,74
2023,80,0,30692,Scott Stallings,0.09,6.016,67
2023,81,0,37338,Zecheng Dou,0.085,6.496,76
2023,82,0,33204,Shane Lowry,0.067,3.741,56
2023,83,0,33399,Adam Hadwin,0.065,5.264,81
2023,84,0,28775,Nate Lashley,0.063,5.285,84
2023,85,0,40115,Adam Svensson,0.062,6.396,103
2023,86,0,46717,Viktor Hovland,0.06,4.205,70
2023,87,0,36326,David Lipsky,0.059,4.757,81
2023,88,0,58168,Davis Thompson,0.058,5.088,87
2023,89,0,33408,Tyson Alexander,0.057,4.012,70
2023,90,0,48081,Xander Schauffele,0.056,3.488,62
2023,91,0,29908,C.T. Pan,0.054,2.116,39
2023,92,0,27936,Martin Laird,0.051,3.502,68
2023,93,0,39975,Michael Kim,0.05,3.471,69
2023,93,0,55182,Tom Kim,0.05,3.82,76
2023,95,0,29420,Billy Horschel,0.048,2.532,53
2023,96,0,50525,Collin Morikawa,0.047,2.895,62
2023,97,0,47504,Sam Burns,0.046,3.359,73
2023,98,0,30163,Henrik Norlander,0.04,2.719,68
2023,99,0,49771,J.T. Poston,0.038,3.255,86
2023,100,0,58967,Trevor Werbylo,0.036,2.111,58
2023,101,0,48119,Ben Taylor,0.033,2.845,85
2023,101,0,45242,Kevin Yu,0.033,1.592,48
2023,103,0,32757,Patton Kizzire,0.031,2.608,83
2023,104,0,51950,Max McGreevy,0.025,1.615,64
2023,105,0,34431,Robert Streb,0.023,1.403,62
2023,106,0,46340,Alex Smalley,0.022,2.081,93
2023,107,0,27644,Brian Harman,0.018,1.449,79
2023,108,0,29970,Dylan Frittelli,0.016,0.925,59
2023,108,0,52453,Nicolai Hojgaard,0.016,0.54,34
2023,110,0,49947,Taylor Moore,0.015,1.21,81
2023,111,0,54783,Dylan Wu,0.007,0.525,79
2023,112,0,47347,Adam Schenk,0.001,0.06,98
2023,113,0,33141,Keegan Bradley,0.0,-0.024,67
2023,114,0,39954,Cody Gribble,-0.002,-0.119,50
2023,115,0,52374,Brandon Wu,-0.004,-0.306,85
2023,116,0,12716,Charley Hoffman,-0.006,-0.321,58
2023,117,0,29289,S.Y. Noh,-0.01,-0.443,46
2023,118,0,35901,Paul Haley II,-0.012,-0.848,69
2023,119,0,57366,Cameron Young,-0.019,-1.257,67
2023,120,0,25818,Scott Piercy,-0.02,-1.386,70
2023,121,0,39546,Keith Mitchell,-0.027,-2.012,74
2023,121,0,22056,Cameron Percy,-0.027,-1.206,45
2023,123,0,24024,Zach Johnson,-0.029,-1.631,56
2023,124,0,36871,Matt NeSmith,-0.03,-2.506,84
2023,124,0,51070,Vincent Norrman,-0.03,-1.941,65
2023,126,0,35617,Martin Trainer,-0.032,-1.21,38
2023,127,0,37275,Sam Ryder,-0.036,-3.166,88
2023,128,0,56630,Akshay Bhatia,-0.037,-2.144,58
2023,129,0,24140,Sean O'Hair,-0.043,-1.337,31
2023,130,0,33122,Russell Knox,-0.046,-3.835,84
2023,131,0,57362,Austin Eckroat,-0.049,-3.532,72
2023,132,0,52411,Kyle Westmoreland,-0.05,-2.881,58
2023,133,0,25900,Lucas Glover,-0.061,-4.895,80
2023,133,0,49298,Kramer Hickok,-0.061,-4.768,78
2023,135,0,39997,Corey Conners,-0.066,-4.962,75
2023,136,0,34409,David Lingmerth,-0.072,-4.248,59
2023,137,0,32366,Kevin Chappell,-0.073,-2.623,36
2023,137,0,36724,Augusto Núñez,-0.073,-4.211,58
2023,139,0,27963,Chris Stroud,-0.078,-3.214,41
2023,140,0,47983,Chad Ramey,-0.079,-6.99,89
2023,141,0,35310,Lanto Griffin,-0.08,-3.617,45
2023,142,0,29221,Webb Simpson,-0.095,-5.031,53
2023,143,0,54421,Garrick Higgo,-0.098,-8.836,90
2023,144,0,33597,Harry Higgs,-0.113,-6.691,59
2023,144,0,40250,Taylor Pendrith,-0.113,-9.042,80
2023,146,0,27554,Scott Harrington,-0.114,-6.494,57
2023,147,0,27129,Luke List,-0.123,-10.213,83
2023,148,0,19803,Ryan Armour,-0.126,-8.435,67
2023,149,0,39335,Kevin Roy,-0.13,-6.868,53
2023,150,0,46601,Trey Mullinax,-0.132,-8.832,67
2023,151,0,35532,Tom Hoge,-0.134,-11.393,85
2023,151,0,32333,Kevin Tway,-0.134,-10.687,80
2023,153,0,47128,Richy Werenski,-0.138,-9.911,72
2023,154,0,23320,Ryan Palmer,-0.158,-10.301,65
2023,155,0,54628,Lee Hodges,-0.16,-14.215,89
2023,156,0,27095,Nick Watney,-0.181,-9.973,55
2023,157,0,27974,Sung Kang,-0.183,-5.659,31
2023,158,0,31646,Emiliano Grillo,-0.194,-17.083,88
2023,159,0,39067,MJ Daffue,-0.199,-14.695,74
2023,160,0,26596,Ryan Moore,-0.211,-13.495,64
2023,161,0,40162,Justin Lower,-0.212,-16.931,80
2023,161,0,55454,Carl Yuan,-0.212,-14.605,69
2023,163,0,26476,Chez Reavie,-0.213,-18.107,85
2023,164,0,47988,Nick Hardy,-0.214,-19.071,89
2023,165,0,48699,Callum Tarren,-0.229,-18.816,82
2023,166,0,51349,Nico Echavarria,-0.237,-13.042,55
2023,167,0,49960,Sepp Straka,-0.242,-18.615,77
2023,168,0,33410,Andrew Landry,-0.271,-17.095,63
2023,169,0,32448,James Hahn,-0.28,-19.341,69
2023,170,0,50095,Austin Smotherman,-0.284,-23.002,81
2023,171,0,35879,Kelly Kraft,-0.292,-21.338,73
2023,172,0,31557,Jim Herman,-0.3,-18.589,62
2023,173,0,47995,Davis Riley,-0.323,-24.57,76
2023,174,0,33413,Ben Martin,-0.33,-26.38,80
2023,175,0,39058,Lucas Herbert,-0.337,-16.154,48
2023,176,0,58696,Peter Kuest,-0.342,-13.344,39
2023,177,0,45609,Tyler Duncan,-0.348,-27.484,79
2023,178,0,31323,Gary Woodland,-0.349,-25.817,74
2023,179,0,49766,Hank Lebioda,-0.367,-15.434,42
2023,179,0,40006,Erik van Rooyen,-0.367,-20.533,56
2023,181,0,34563,Chesson Hadley,-0.388,-30.259,78
2023,181,0,53165,Doc Redman,-0.388,-25.98,67
2023,183,0,50493,Justin Suh,-0.394,-38.232,97
2023,184,0,56762,Will Gordon,-0.416,-37.01,89
2023,185,0,52513,Carson Young,-0.425,-31.879,75
2023,186,0,28420,Ryan Brehm,-0.44,-29.48,67
2023,187,0,48867,Matti Schmid,-0.473,-24.588,52
2023,188,0,51414,Brent Grant,-0.5,-28.528,57
2023,189,0,49453,Trevor Cone,-0.503,-31.7,63
2023,190,0,32662,Michael Gligic,-0.513,-26.676,52
2023,191,0,55708,Hayden Buckley,-0.535,-34.769,65
2023,192,0,52372,Cameron Champ,-0.57,-33.643,59
2023,193,0,51491,Brandon Matthews,-0.893,-37.514,42
2015,1,0,25396,Kevin Na,0.66,46.827,71
2015,2,0,24925,Jonathan Byrd,0.596,30.392,51
2015,3,0,29221,Webb Simpson,0.539,34.496,64
2015,4,0,23983,Luke Donald,0.514,27.783,54
2015,5,0,10809,Jim Furyk,0.513,26.701,52
2015,6,0,23108,Matt Kuchar,0.479,36.865,77
2015,7,0,34046,Jordan Spieth,0.471,31.055,66
2015,8,0,20771,Steven Alker,0.406,20.301,50
2015,9,0,21878,Mark Wilson,0.377,30.508,81
2015,10,0,33419,Cameron Tringale,0.373,29.439,79
2015,11,0,22371,Aaron Baddeley,0.37,24.399,66
2015,12,0,27649,Brandt Snedeker,0.344,25.818,75
2015,13,0,33461,Morgan Hoffmann,0.343,23.658,69
2015,14,0,24846,Ricky Barnes,0.336,21.182,63
2015,14,0,20766,Padraig Harrington,0.336,16.444,49
2015,16,0,26300,Matt Jones,0.333,22.303,67
2015,17,0,27963,Chris Stroud,0.295,20.046,68
2015,18,0,28089,Jason Day,0.287,16.357,57
2015,19,0,25686,Jason Dufner,0.281,13.474,48
2015,20,0,30927,Brendon Todd,0.28,21.286,76
2015,20,0,25349,Tim Wilkinson,0.28,16.227,58
2015,22,0,34360,Patrick Reed,0.273,20.718,76
2015,23,0,34262,Jon Curran,0.27,17.554,65
2015,24,0,27141,J.B. Holmes,0.268,17.7,66
2015,25,0,33141,Keegan Bradley,0.263,16.863,64
