YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
2009,31,0,23778,Brad Adamonis,8,221,1
2009,31,0,10885,Robert Allenby,8,208,3
2009,31,0,22371,Aaron Baddeley,8,208,0
2009,31,0,23614,Rich Beem,8,243,2
2009,31,0,23541,Ben Crane,8,291,3
2009,31,0,21209,Sergio Garcia,8,168,0
2009,31,0,1706,Davis Love III,8,269,3
2009,31,0,7749,Brett Quigley,8,290,2
2009,31,0,23497,Tag Ridings,8,147,2
2009,31,0,2206,David Toms,8,289,2
2009,31,0,27770,Camilo Villegas,8,241,3
2009,31,0,8793,Tiger Woods,8,192,1
2009,43,0,20070,Matt Bettencourt,7,306,0
2009,43,0,24924,Bill Haas,7,284,2
2009,43,0,1473,Todd Hamilton,7,260,0
2009,43,0,26300,Matt Jones,7,183,2
2009,43,0,26851,Marc Leishman,7,269,1
2009,43,0,27120,Troy Matteson,7,298,2
2009,43,0,1797,Rocco Mediate,7,242,1
2009,43,0,26301,James Nitties,7,251,1
2009,43,0,22348,Nick O'Hern,7,262,2
2009,43,0,23320,Ryan Palmer,7,253,0
2009,43,0,25345,Carl Pettersson,7,258,1
2009,43,0,21959,Ted Purdy,7,309,1
2009,43,0,25562,Andres Romero,7,180,0
2009,43,0,29221,Webb Simpson,7,297,1
2009,43,0,27214,Kevin Streelman,7,285,1
2009,43,0,28118,Peter Tomasulo,7,194,0
2009,43,0,23623,Bo Van Pelt,7,313,1
2009,43,0,26498,Matt Weibring,7,197,3
2009,43,0,20160,Charlie Wi,7,289,1
2009,62,0,6197,Michael Allen,6,237,1
2009,62,0,6004,Stephen Ames,6,240,1
2009,62,0,24846,Ricky Barnes,6,191,0
2009,62,0,12510,Chad Campbell,6,274,2
2009,62,0,20229,Stewart Cink,6,208,1
2009,62,0,23135,Tim Clark,6,233,2
2009,62,0,28089,Jason Day,6,197,1
2009,62,0,20104,Ken Duke,6,291,2
2009,62,0,7457,Steve Flesch,6,253,1
2009,62,0,20574,Mathew Goggin,6,234,3
2009,62,0,27933,John Merrick,6,284,1
2009,62,0,21949,Joe Ogilvie,6,269,1
2009,62,0,20691,Greg Owen,6,294,0
2009,62,0,23621,Rory Sabbatini,6,250,1
2009,62,0,2239,Scott Verplank,6,251,2
2009,77,0,7867,Woody Austin,5,268,2
2009,77,0,20498,Briny Baird,5,270,0
2009,77,0,28087,Kris Blanks,5,190,1
2009,77,0,25686,Jason Dufner,5,283,1
2009,77,0,9011,David Duval,5,177,2
2009,77,0,1313,Steve Elkington,5,236,1
2009,77,0,6522,Ernie Els,5,202,0
2009,77,0,20766,Padraig Harrington,5,207,0
2009,77,0,12782,Tim Herron,5,258,2
2009,77,0,8075,Jerry Kelly,5,267,2
2009,77,0,29718,Anthony Kim,5,224,0
2009,77,0,1707,Steve Lowery,5,265,1
2009,77,0,28158,Steve Marino,5,286,2
2009,77,0,1766,Billy Mayfair,5,261,1
2009,77,0,10585,Scott McCarron,5,287,0
2009,77,0,24490,George McNeill,5,242,0
2009,77,0,23800,Bryce Molder,5,191,0
2009,77,0,24140,Sean O'Hair,5,227,0
2009,77,0,27683,Leif Olson,5,159,1
2009,77,0,1941,Tom Pernice Jr.,5,271,2
2009,77,0,1945,Kenny Perry,5,277,1
2009,77,0,25240,D.A. Points,5,312,2
2009,77,0,28620,Aron Price,5,276,1
2009,77,0,6527,Steve Stricker,5,248,2
2009,77,0,6595,Kevin Sutherland,5,313,1
2009,77,0,23325,Vaughn Taylor,5,261,1
2009,77,0,2214,Kirk Triplett,5,193,1
2009,77,0,21878,Mark Wilson,5,302,1
2009,105,0,24507,Jason Bohn,4,279,0
2009,105,0,20472,Alex Cejka,4,261,1
2009,105,0,1226,Fred Couples,4,171,1
2009,105,0,21753,Brian Davis,4,308,1
2009,105,0,6251,Chris DiMarco,4,285,3
2009,105,0,1320,Bob Estes,4,244,0
2009,105,0,31416,Derek Fathauer,4,199,1
2009,105,0,22892,Jason Gore,4,236,1
2009,105,0,10733,Kent Jones,4,229,2
2009,105,0,10860,Justin Leonard,4,274,1
2009,105,0,26881,Jarrod Lyle,4,206,0
2009,105,0,24781,Hunter Mahan,4,277,0
2009,105,0,22961,David Mathis,4,253,1
2009,105,0,26596,Ryan Moore,4,280,1
2009,105,0,22046,Geoff Ogilvy,4,226,0
2009,105,0,28475,Jeff Overton,4,291,1
2009,105,0,20572,Rod Pampling,4,226,0
2009,105,0,1928,Corey Pavin,4,230,3
2009,105,0,1948,Tim Petrovic,4,309,1
2009,105,0,25818,Scott Piercy,4,278,2
2009,105,0,25190,Jeff Quinney,4,256,2
2009,105,0,26476,Chez Reavie,4,248,1
2009,105,0,22405,Justin Rose,4,212,0
2009,105,0,22293,Heath Slocum,4,278,1
2009,105,0,27649,Brandt Snedeker,4,251,2
2009,105,0,22295,Darron Stiles,4,165,2
2009,105,0,25919,Brian Vranesh,4,157,1
2009,105,0,26289,Boo Weekley,4,224,1
2009,105,0,10425,Jay Williamson,4,215,2
2009,105,0,26497,Casey Wittenberg,4,223,1
2009,135,0,23048,Eric Axley,3,230,1
2009,135,0,20593,Greg Chalmers,3,256,1
2009,135,0,22621,Ben Curtis,3,206,0
2009,135,0,8931,Glen Day,3,247,1
2009,135,0,10809,Jim Furyk,3,259,2
2009,135,0,6643,Paul Goydos,3,233,1
2009,135,0,23718,Nathan Green,3,313,0
2009,135,0,27141,J.B. Holmes,3,233,0
2009,135,0,21961,Charles Howell III,3,307,2
2009,135,0,21350,Ryuji Imada,3,266,1
2009,135,0,1577,Lee Janzen,3,234,0
2009,135,0,30711,Colt Knost,3,225,0
2009,135,0,23108,Matt Kuchar,3,265,0
2009,135,0,27466,Spencer Levin,3,233,1
2009,135,0,1724,Jeff Maggert,3,240,0
2009,135,0,24449,Parker McLachlin,3,237,0
2009,135,0,24502,Adam Scott,3,156,1
2009,135,0,6567,Vijay Singh,3,205,1
2009,135,0,30927,Brendon Todd,3,161,2
2009,135,0,23349,Charles Warren,3,211,0
2009,155,0,20098,Stuart Appleby,2,242,1
2009,155,0,1035,Tommy Armour III,2,186,0
2009,155,0,1132,Mark Brooks,2,176,0
2009,155,0,20848,Ángel Cabrera,2,156,0
2009,155,0,23638,Brendon de Jonge,2,287,0
2009,155,0,23983,Luke Donald,2,236,1
2009,155,0,1329,Brad Faxon,2,186,0
2009,155,0,25900,Lucas Glover,2,276,1
2009,155,0,26420,Richard Johnson,2,259,0
2009,155,0,12705,Cliff Kresge,2,236,1
2009,155,0,20634,Peter Lonard,2,261,1
2009,155,0,24912,Will MacKenzie,2,226,0
2009,155,0,6539,Rick Price,2,183,1
2009,155,0,22548,Patrick Sheehan,2,161,1
2009,155,0,26668,Marc Turnesa,2,233,0
2009,155,0,12602,Dean Wilson,2,261,1
2009,155,0,31323,Gary Woodland,2,156,0
2009,172,0,7223,Brian Bateman,1,176,0
2009,172,0,1142,Bart Bryant,1,169,0
2009,172,0,1161,Mark Calcavecchia,1,228,0
2009,172,0,24357,K.J. Choi,1,215,0
2009,172,0,6621,Joe Durant,1,205,0
2009,172,0,19846,Brian Gay,1,276,0
2009,172,0,10117,Bob Heintz,1,181,0
2009,172,0,24503,Jeff Klauk,1,311,0
2009,172,0,1677,Tom Lehman,1,163,0
2009,172,0,24138,Ian Poulter,1,178,1
2009,172,0,8845,Scott Sterling,1,159,0
2017,1,0,29725,Tony Finau,14,322,0
2017,2,0,30110,Kyle Stanley,13,290,2
2017,3,0,46550,Brandon Hagy,11,238,1
2017,3,0,27936,Martin Laird,11,272,2
2017,3,0,27129,Luke List,11,314,4
2017,3,0,29461,Jamie Lovemark,11,302,0
2017,7,0,33141,Keegan Bradley,10,322,1
2017,7,0,32366,Kevin Chappell,10,296,3
2017,7,0,20229,Stewart Cink,10,296,0
2017,7,0,28089,Jason Day,10,204,3
2017,7,0,12716,Charley Hoffman,10,346,1
2017,7,0,27974,Sung Kang,10,310,1
2017,7,0,36689,Brooks Koepka,10,242,1
2017,7,0,1810,Phil Mickelson,10,254,3
2017,7,0,46970,Jon Rahm,10,264,2
2017,7,0,35891,Cameron Smith,10,272,2
2017,7,0,33448,Justin Thomas,10,246,0
2017,18,0,27895,Jonas Blixt,9,218,3
2017,18,0,28093,Miguel Angel Carballo,9,186,1
2017,18,0,32839,Hideki Matsuyama,9,246,1
2017,18,0,29221,Webb Simpson,9,294,2
2017,18,0,32333,Kevin Tway,9,272,1
2017,23,0,48084,Wesley Bryan,8,272,0
2017,23,0,34021,Bud Cauley,8,266,2
2017,23,0,25686,Jason Dufner,8,244,1
2017,23,0,28500,Martin Flores,8,248,1
2017,23,0,23353,J.J. Henry,8,264,1
2017,23,0,30925,Dustin Johnson,8,220,0
2017,23,0,31420,Anirban Lahiri,8,214,1
2017,23,0,29289,S.Y. Noh,8,278,2
2017,23,0,26476,Chez Reavie,8,298,3
2017,23,0,29476,Kyle Reifers,8,283,1
2017,23,0,23621,Rory Sabbatini,8,196,1
2017,23,0,39324,J.J. Spaun,8,268,0
2017,23,0,33418,Shawn Stefani,8,208,2
2017,23,0,25493,Nick Taylor,8,300,3
2017,37,0,24846,Ricky Barnes,7,292,0
2017,37,0,40026,Daniel Berger,7,262,1
2017,37,0,28420,Ryan Brehm,7,234,2
2017,37,0,25364,Paul Casey,7,280,1
2017,37,0,27436,Graham DeLaet,7,238,1
2017,37,0,24358,Robert Garrigus,7,228,2
2017,37,0,27644,Brian Harman,7,308,2
2017,37,0,27141,J.B. Holmes,7,240,0
2017,37,0,26851,Marc Leishman,7,258,3
2017,37,0,35300,Andrew Loupe,7,164,1
2017,37,0,24140,Sean O'Hair,7,259,3
2017,37,0,26329,Louis Oosthuizen,7,192,1
2017,37,0,48081,Xander Schauffele,7,264,0
2017,37,0,30692,Scott Stallings,7,226,2
2017,37,0,25834,Daniel Summerhays,7,296,2
2017,37,0,27095,Nick Watney,7,204,1
2017,37,0,25804,Bubba Watson,7,199,0
2017,54,0,19803,Ryan Armour,6,188,3
2017,54,0,12510,Chad Campbell,6,292,4
2017,54,0,35450,Patrick Cantlay,6,160,1
2017,54,0,25720,Chad Collins,6,200,1
2017,54,0,28307,Matt Every,6,217,2
2017,54,0,21209,Sergio Garcia,6,182,2
2017,54,0,25900,Lucas Glover,6,286,0
2017,54,0,31646,Emiliano Grillo,6,278,2
2017,54,0,31557,Jim Herman,6,244,3
2017,54,0,33461,Morgan Hoffmann,6,266,3
2017,54,0,36801,Mark Hubbard,6,226,0
2017,54,0,46440,Smylie Kaufman,6,228,1
2017,54,0,37454,Whee Kim,6,222,1
2017,54,0,29478,Kevin Kisner,6,298,1
2017,54,0,30944,Jason Kokrak,6,302,1
2017,54,0,23108,Matt Kuchar,6,290,0
2017,54,0,34409,David Lingmerth,6,238,2
2017,54,0,24781,Hunter Mahan,6,226,0
2017,54,0,31202,William McGirt,6,254,1
2017,54,0,46601,Trey Mullinax,6,260,1
2017,54,0,34213,Grayson Murray,6,282,1
2017,54,0,24361,Pat Perez,6,288,1
2017,54,0,25345,Carl Pettersson,6,187,2
2017,54,0,23497,Tag Ridings,6,189,0
2017,54,0,46501,Ollie Schniederjans,6,262,1
2017,54,0,34046,Jordan Spieth,6,228,1
2017,54,0,29518,Brendan Steele,6,274,0
2017,54,0,29485,Brett Stegmaier,6,233,2
2017,54,0,27214,Kevin Streelman,6,282,2
2017,54,0,32150,Michael Thompson,6,176,1
2017,54,0,31323,Gary Woodland,6,274,2
2017,85,0,33948,Byeong Hun An,5,236,1
2017,85,0,29479,Scott Brown,5,276,2
2017,85,0,6522,Ernie Els,5,164,0
2017,85,0,19846,Brian Gay,5,220,0
2017,85,0,29720,Andres Gonzales,5,221,1
2017,85,0,29974,Branden Grace,5,204,0
2017,85,0,39954,Cody Gribble,5,240,1
2017,85,0,32448,James Hahn,5,308,1
2017,85,0,34098,Russell Henley,5,286,1
2017,85,0,21961,Charles Howell III,5,248,0
2017,85,0,26596,Ryan Moore,5,251,1
2017,85,0,22056,Cameron Percy,5,202,0
2017,85,0,25818,Scott Piercy,5,216,1
2017,85,0,25240,D.A. Points,5,218,4
2017,85,0,49771,J.T. Poston,5,280,1
2017,85,0,28252,Seamus Power,5,246,2
2017,85,0,22405,Justin Rose,5,198,0
2017,85,0,33419,Cameron Tringale,5,260,2
2017,85,0,37189,Harold Varner III,5,310,0
2017,85,0,26289,Boo Weekley,5,228,2
2017,85,0,47128,Richy Werenski,5,236,0
2017,106,0,33120,Mark Anderson,4,172,0
2017,106,0,35545,Blayne Barber,4,228,0
2017,106,0,40058,Zac Blair,4,310,1
2017,106,0,20472,Alex Cejka,4,246,2
2017,106,0,20104,Ken Duke,4,224,1
2017,106,0,31416,Derek Fathauer,4,234,1
2017,106,0,25191,Gonzalo Fernandez-Castaño,4,180,2
2017,106,0,35506,Mackenzie Hughes,4,326,1
2017,106,0,34174,John Huh,4,266,1
2017,106,0,37455,Si Woo Kim,4,245,0
2017,106,0,32757,Patton Kizzire,4,230,0
2017,106,0,46732,Rick Lamb,4,157,2
2017,106,0,27466,Spencer Levin,4,264,0
2017,106,0,34466,Peter Malnati,4,262,0
2017,106,0,25572,Graeme McDowell,4,180,0
2017,106,0,32640,Troy Merritt,4,250,1
2017,106,0,25198,Francesco Molinari,4,230,3
2017,106,0,29908,C.T. Pan,4,264,1
2017,106,0,34358,Jonathan Randolph,4,205,3
2017,106,0,26331,Charl Schwartzel,4,186,0
2017,106,0,24502,Adam Scott,4,186,1
2017,106,0,34264,Hudson Swafford,4,278,0
2017,106,0,28132,Tyrone Van Aswegen,4,300,2
2017,106,0,27770,Camilo Villegas,4,222,1
2017,106,0,26951,Johnson Wagner,4,194,2
2017,106,0,25632,Jimmy Walker,4,204,1
2017,106,0,25349,Tim Wilkinson,4,178,2
2017,133,0,22371,Aaron Baddeley,3,198,1
2017,133,0,24507,Jason Bohn,3,214,1
2017,133,0,46443,Brian Campbell,3,166,1
2017,133,0,32200,Roberto Castro,3,226,0
2017,133,0,23541,Ben Crane,3,241,0
2017,133,0,47959,Bryson DeChambeau,3,263,1
2017,133,0,23983,Luke Donald,3,144,0
2017,133,0,30191,Julián Etulain,3,200,1
2017,133,0,32102,Rickie Fowler,3,232,0
2017,133,0,29740,Brad Fritsch,3,172,1
2017,133,0,10809,Jim Furyk,3,168,1
2017,133,0,28679,Fabián Gómez,3,188,1
2017,133,0,33399,Adam Hadwin,3,318,0
2017,133,0,29420,Billy Horschel,3,242,2
2017,133,0,29222,Billy Hurley III,3,250,1
2017,133,0,30852,Ryo Ishikawa,3,188,1
2017,133,0,33122,Russell Knox,3,208,1
2017,133,0,29926,Danny Lee,3,279,0
2017,133,0,37278,Nicholas Lindheim,3,183,0
2017,133,0,33204,Shane Lowry,3,171,1
2017,133,0,33413,Ben Martin,3,248,2
2017,133,0,28237,Rory McIlroy,3,146,0
2017,133,0,25396,Kevin Na,3,250,1
2017,133,0,23320,Ryan Palmer,3,154,1
2017,133,0,24138,Ian Poulter,3,208,1
2017,133,0,34431,Robert Streb,3,269,2
2017,133,0,27064,Jhonattan Vegas,3,282,0
2017,133,0,25892,Steve Wheatcroft,3,154,1
2017,161,0,20771,Steven Alker,2,202,1
2017,161,0,27958,Ryan Blaum,2,297,0
2017,161,0,25274,Steven Bowditch,2,176,0
2017,161,0,20593,Greg Chalmers,2,228,0
2017,161,0,34099,Harris English,2,224,0
2017,161,0,20157,Retief Goosen,2,150,0
2017,161,0,24924,Bill Haas,2,258,2
2017,161,0,26758,David Hearn,2,262,0
2017,161,0,35532,Tom Hoge,2,148,1
2017,161,0,24024,Zach Johnson,2,234,2
2017,161,0,26300,Matt Jones,2,170,1
2017,161,0,39975,Michael Kim,2,270,0
2017,161,0,30926,Chris Kirk,2,272,0
2017,161,0,35879,Kelly Kraft,2,213,0
2017,161,0,23800,Bryce Molder,2,240,2
2017,161,0,48822,Sebastián Muñoz,2,154,0
2017,161,0,22046,Geoff Ogilvy,2,218,0
2017,161,0,20572,Rod Pampling,2,220,0
2017,161,0,29223,Sam Saunders,2,222,1
2017,161,0,27649,Brandt Snedeker,2,160,0
2017,161,0,27963,Chris Stroud,2,172,2
2017,161,0,23325,Vaughn Taylor,2,259,1
2017,183,0,26499,Rafa Cabrera Bello,1,188,1
2017,183,0,24357,K.J. Choi,1,208,0
2017,183,0,22986,Søren Kjeldsen,1,160,0
2017,183,0,34360,Patrick Reed,1,316,0
2017,183,0,36699,Patrick Rodgers,1,218,0
2017,183,0,31560,Brian Stuard,1,282,0
2010,1,0,20070,Matt Bettencourt,17,303,4
2010,2,0,30925,Dustin Johnson,13,263,2
2010,3,0,27141,J.B. Holmes,12,309,1
2010,3,0,27936,Martin Laird,12,286,0
2010,3,0,25804,Bubba Watson,12,246,3
2010,6,0,22371,Aaron Baddeley,10,297,3
2010,6,0,24846,Ricky Barnes,10,325,2
2010,6,0,12716,Charley Hoffman,10,270,1
2010,6,0,25818,Scott Piercy,10,281,2
2010,6,0,26679,Kevin Stadler,10,286,0
2010,6,0,23788,D.J. Trahan,10,298,2
2010,12,0,1249,John Daly,9,185,1
2010,12,0,32102,Rickie Fowler,9,312,2
2010,12,0,24924,Bill Haas,9,282,3
2010,12,0,26300,Matt Jones,9,283,3
2010,12,0,26695,Michael Letzig,9,257,1
2010,12,0,24781,Hunter Mahan,9,267,1
2010,12,0,1810,Phil Mickelson,9,253,1
2010,12,0,21949,Joe Ogilvie,9,315,5
2010,12,0,6595,Kevin Sutherland,9,281,1
2010,12,0,27095,Nick Watney,9,285,3
2010,22,0,7867,Woody Austin,8,296,2
2010,22,0,23673,Michael Connell,8,275,2
2010,22,0,25686,Jason Dufner,8,284,2
2010,22,0,26420,Richard Johnson,8,271,2
2010,22,0,27797,Derek Lamely,8,259,2
2010,22,0,1706,Davis Love III,8,243,3
2010,22,0,23548,Bill Lunde,8,268,1
2010,22,0,26301,James Nitties,8,293,0
2010,22,0,25562,Andres Romero,8,232,1
2010,22,0,27330,Josh Teater,8,325,2
2010,22,0,23349,Charles Warren,8,200,0
2010,33,0,20098,Stuart Appleby,7,307,0
2010,33,0,23613,Rich Barcelo,7,218,2
2010,33,0,23638,Brendon de Jonge,7,369,1
2010,33,0,8725,Tom Gillis,7,313,1
2010,33,0,20574,Mathew Goggin,7,266,0
2010,33,0,23353,J.J. Henry,7,287,2
2010,33,0,21961,Charles Howell III,7,330,2
2010,33,0,23108,Matt Kuchar,7,298,2
2010,33,0,10585,Scott McCarron,7,288,2
2010,33,0,24140,Sean O'Hair,7,265,0
2010,33,0,20572,Rod Pampling,7,253,2
2010,33,0,1945,Kenny Perry,7,216,2
2010,33,0,25345,Carl Pettersson,7,314,1
2010,33,0,30946,Alex Prugh,7,279,1
2010,33,0,6567,Vijay Singh,7,219,3
2010,33,0,26289,Boo Weekley,7,267,2
2010,49,0,10885,Robert Allenby,6,226,2
2010,49,0,24507,Jason Bohn,6,271,2
2010,49,0,24925,Jonathan Byrd,6,259,2
2010,49,0,25364,Paul Casey,6,170,0
2010,49,0,20593,Greg Chalmers,6,295,1
2010,49,0,20229,Stewart Cink,6,248,2
2010,49,0,25720,Chad Collins,6,265,2
2010,49,0,11123,Chris Couch,6,216,1
2010,49,0,23541,Ben Crane,6,253,3
2010,49,0,23409,James Driscoll,6,240,2
2010,49,0,7457,Steve Flesch,6,261,2
2010,49,0,25900,Lucas Glover,6,234,0
2010,49,0,8537,J.P. Hayes,6,261,3
2010,49,0,24490,George McNeill,6,248,0
2010,49,0,27933,John Merrick,6,344,0
2010,49,0,32640,Troy Merritt,6,271,2
2010,49,0,27302,Garth Mulroy,6,174,0
2010,49,0,28475,Jeff Overton,6,271,0
2010,49,0,23320,Ryan Palmer,6,271,1
2010,49,0,7749,Brett Quigley,6,313,2
2010,49,0,24502,Adam Scott,6,227,1
2010,49,0,27214,Kevin Streelman,6,287,2
2010,49,0,23623,Bo Van Pelt,6,321,0
2010,49,0,26951,Johnson Wagner,6,272,2
2010,73,0,24357,K.J. Choi,5,263,0
2010,73,0,20850,Daniel Chopra,5,237,2
2010,73,0,21753,Brian Davis,5,328,1
2010,73,0,6621,Joe Durant,5,200,1
2010,73,0,1313,Steve Elkington,5,245,3
2010,73,0,28500,Martin Flores,5,247,1
2010,73,0,20766,Padraig Harrington,5,175,0
2010,73,0,8075,Jerry Kelly,5,316,2
2010,73,0,27060,John Mallinger,5,250,1
2010,73,0,28158,Steve Marino,5,267,1
2010,73,0,1766,Billy Mayfair,5,247,0
2010,73,0,26596,Ryan Moore,5,253,0
2010,73,0,25396,Kevin Na,5,285,1
2010,73,0,25240,D.A. Points,5,287,3
2010,73,0,28620,Aron Price,5,216,1
2010,73,0,22913,John Rollins,5,252,2
2010,73,0,23621,Rory Sabbatini,5,262,1
2010,73,0,27649,Brandt Snedeker,5,279,1
2010,73,0,6527,Steve Stricker,5,224,2
2010,73,0,23325,Vaughn Taylor,5,285,3
2010,73,0,28780,Nicholas Thompson,5,286,0
2010,73,0,27770,Camilo Villegas,5,220,0
2010,73,0,25632,Jimmy Walker,5,262,0
2010,96,0,6004,Stephen Ames,4,230,1
2010,96,0,20498,Briny Baird,4,259,0
2010,96,0,22946,Henrik Bjornstad,4,235,1
2010,96,0,20472,Alex Cejka,4,266,1
2010,96,0,28089,Jason Day,4,247,1
2010,96,0,27436,Graham DeLaet,4,271,1
2010,96,0,24358,Robert Garrigus,4,216,1
2010,96,0,22378,Trevor Immelman,4,168,2
2010,96,0,6514,Kevin Johnson,4,201,0
2010,96,0,26851,Marc Leishman,4,259,1
2010,96,0,27613,David Lutterus,4,224,2
2010,96,0,1724,Jeff Maggert,4,235,1
2010,96,0,27120,Troy Matteson,4,266,0
2010,96,0,1797,Rocco Mediate,4,224,3
2010,96,0,24361,Pat Perez,4,287,1
2010,96,0,25190,Jeff Quinney,4,283,0
2010,96,0,20127,Chris Riley,4,213,0
2010,96,0,20645,John Senden,4,329,0
2010,96,0,29221,Webb Simpson,4,299,1
2010,96,0,22293,Heath Slocum,4,315,0
2010,96,0,23307,Roger Tambellini,4,247,1
2010,96,0,26287,Roland Thatcher,4,227,1
2010,96,0,2206,David Toms,4,266,0
2010,96,0,33419,Cameron Tringale,4,179,0
2010,96,0,10423,Mike Weir,4,185,2
2010,96,0,25892,Steve Wheatcroft,4,237,1
2010,96,0,20160,Charlie Wi,4,290,0
2010,96,0,10425,Jay Williamson,4,234,0
2010,96,0,20436,Garrett Willis,4,264,0
2010,96,0,21878,Mark Wilson,4,277,1
2010,126,0,29910,Blake Adams,3,252,1
2010,126,0,20848,Ángel Cabrera,3,196,0
2010,126,0,1161,Mark Calcavecchia,3,163,0
2010,126,0,12510,Chad Campbell,3,289,0
2010,126,0,6251,Chris DiMarco,3,278,1
2010,126,0,1320,Bob Estes,3,244,1
2010,126,0,10809,Jim Furyk,3,235,1
2010,126,0,19846,Brian Gay,3,306,2
2010,126,0,20157,Retief Goosen,3,215,0
2010,126,0,20105,Jeff Gove,3,184,1
2010,126,0,23718,Nathan Green,3,266,0
2010,126,0,12782,Tim Herron,3,245,0
2010,126,0,21731,Freddie Jacobson,3,255,0
2010,126,0,10860,Justin Leonard,3,255,1
2010,126,0,28237,Rory McIlroy,3,162,0
2010,126,0,22056,Cameron Percy,3,239,1
2010,126,0,1941,Tom Pernice Jr.,3,227,0
2010,126,0,20686,Jeev Milkha Singh,3,164,2
2010,126,0,31560,Brian Stuard,3,249,0
2010,126,0,12714,Chris Tidland,3,251,0
2010,126,0,12755,Vance Veazey,3,185,0
2010,126,0,2239,Scott Verplank,3,220,0
2010,126,0,23322,Brett Wetterich,3,164,1
2010,126,0,24663,Y.E. Yang,3,214,0
2010,150,0,12652,Cameron Beckman,2,204,0
2010,150,0,23135,Tim Clark,2,267,0
2010,150,0,22621,Ben Curtis,2,237,0
2010,150,0,9011,David Duval,2,237,0
2010,150,0,6522,Ernie Els,2,224,0
2010,150,0,28307,Matt Every,2,192,0
2010,150,0,1329,Brad Faxon,2,189,0
2010,150,0,21209,Sergio Garcia,2,169,1
2010,150,0,20378,Mathias Grönberg,2,187,0
2010,150,0,21350,Ryuji Imada,2,279,0
2010,150,0,1577,Lee Janzen,2,240,0
2010,150,0,24024,Zach Johnson,2,280,1
2010,150,0,1619,Skip Kendall,2,184,0
2010,150,0,12705,Cliff Kresge,2,154,0
2010,150,0,27466,Spencer Levin,2,341,0
2010,150,0,1707,Steve Lowery,2,213,0
2010,150,0,26881,Jarrod Lyle,2,166,0
2010,150,0,24912,Will MacKenzie,2,223,0
2010,150,0,22122,Andrew McLardy,2,167,1
2010,150,0,6515,Shaun Micheel,2,218,1
2010,150,0,23800,Bryce Molder,2,269,1
2010,150,0,20663,Brenden Pappas,2,215,1
2010,150,0,24138,Ian Poulter,2,148,0
2010,150,0,21959,Ted Purdy,2,276,0
2010,150,0,22405,Justin Rose,2,235,1
2010,150,0,26882,Michael Sim,2,196,0
2010,150,0,8375,Paul Stankowski,2,188,0
2010,150,0,27963,Chris Stroud,2,285,1
2010,150,0,32617,Jerod Turner,2,165,0
2010,150,0,26392,Chris Wilson,2,213,1
2010,180,0,28087,Kris Blanks,1,300,0
2010,180,0,24227,Justin Bolli,1,178,0
2010,180,0,1116,Michael Bradley,1,246,0
2010,180,0,29285,Brent Delahoussaye,1,179,0
2010,180,0,6643,Paul Goydos,1,253,0
2010,180,0,6012,Greg Kraft,1,168,0
2010,180,0,22046,Geoff Ogilvy,1,196,0
2010,180,0,20691,Greg Owen,1,226,0
2010,180,0,1948,Tim Petrovic,1,334,0
2010,180,0,8385,Omar Uresti,1,239,0
2010,180,0,12602,Dean Wilson,1,160,0
2019,1,0,27936,Martin Laird,16,258,3
2019,2,0,39971,Sungjae Im,14,375,5
2019,3,0,36689,Brooks Koepka,13,224,3
2019,4,0,47504,Sam Burns,12,250,1
2019,4,0,34099,Harris English,12,290,2
2019,4,0,39954,Cody Gribble,12,208,6
2019,4,0,39546,Keith Mitchell,12,270,0
2019,4,0,49771,J.T. Poston,12,314,3
2019,4,0,33448,Justin Thomas,12,218,3
2019,4,0,27064,Jhonattan Vegas,12,240,3
2019,11,0,45157,Cam Davis,11,234,2
2019,11,0,31646,Emiliano Grillo,11,252,1
2019,11,0,27974,Sung Kang,11,272,2
2019,11,0,28237,Rory McIlroy,11,218,0
2019,11,0,45486,Joaquin Niemann,11,302,1
2019,11,0,25818,Scott Piercy,11,272,2
2019,11,0,30946,Alex Prugh,11,231,3
2019,11,0,29221,Webb Simpson,11,226,0
2019,19,0,29479,Scott Brown,10,250,3
2019,19,0,29725,Tony Finau,10,264,2
2019,19,0,29970,Dylan Frittelli,10,264,2
2019,19,0,39977,Max Homa,10,255,3
2019,19,0,21961,Charles Howell III,10,297,0
2019,19,0,26851,Marc Leishman,10,232,1
2019,19,0,33667,Carlos Ortiz,10,262,2
2019,19,0,48081,Xander Schauffele,10,242,1
2019,19,0,47347,Adam Schenk,10,332,3
2019,19,0,30692,Scott Stallings,10,265,6
2019,19,0,30110,Kyle Stanley,10,244,2
2019,30,0,52372,Cameron Champ,9,242,2
2019,30,0,32102,Rickie Fowler,9,246,4
2019,30,0,28679,Fabián Gómez,9,204,2
2019,30,0,29974,Branden Grace,9,224,3
2019,30,0,33399,Adam Hadwin,9,264,3
2019,30,0,29420,Billy Horschel,9,302,0
2019,30,0,27129,Luke List,9,204,4
2019,30,0,35449,Adam Long,9,240,3
2019,30,0,48822,Sebastián Muñoz,9,254,3
2019,30,0,46970,Jon Rahm,9,224,1
2019,30,0,22405,Justin Rose,9,200,0
2019,30,0,40115,Adam Svensson,9,218,2
2019,30,0,25804,Bubba Watson,9,180,1
2019,30,0,47128,Richy Werenski,9,264,3
