YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
2012,180,0,25804,Bubba Watson,"27' 9""",11193.0,403
2012,181,0,22348,Nick O'Hern,"27' 11""",16485.833,590
2012,182,0,22371,Aaron Baddeley,"28' 0""",11326.5,404
2012,183,0,20229,Stewart Cink,"28' 1""",10781.417,384
2012,184,0,23903,Stephen Gangluff,"28' 2""",8331.0,296
2012,185,0,1941,Tom Pernice Jr.,"28' 5""",12060.333,425
2012,186,0,25396,Kevin Na,"28' 6""",17058.167,599
2012,187,0,20848,Ángel Cabrera,"28' 9""",8345.333,290
2012,188,0,27797,Derek Lamely,"28' 10""",11409.333,396
2012,189,0,23800,Bryce Molder,"29' 5""",17725.917,603
2012,189,0,31323,Gary Woodland,"29' 5""",11516.5,392
2012,191,0,1116,Michael Bradley,"33' 7""",13258.25,395
2008,1,0,24138,Ian Poulter,"19' 8""",4625.083,235
2008,2,0,1797,Rocco Mediate,"23' 1""",11182.0,485
2008,3,0,1810,Phil Mickelson,"23' 2""",9097.583,392
2008,4,0,29718,Anthony Kim,"23' 5""",9869.667,422
2008,5,0,25345,Carl Pettersson,"23' 11""",15472.833,646
2008,6,0,20433,Mark Hensby,"24' 0""",10216.583,426
2008,7,0,21959,Ted Purdy,"24' 2""",7722.083,320
2008,8,0,11032,Frank Lickliter II,"24' 3""",16719.583,689
2008,9,0,1226,Fred Couples,"24' 4""",7127.917,293
2008,10,0,20098,Stuart Appleby,"24' 5""",9657.0,396
2008,10,0,26500,Alejandro Cañizares,"24' 5""",6958.667,285
2008,12,0,21209,Sergio Garcia,"24' 6""",9646.0,394
2008,12,0,1724,Jeff Maggert,"24' 6""",13417.417,548
2008,14,0,20645,John Senden,"24' 7""",15113.667,614
2008,15,0,12782,Tim Herron,"24' 8""",13905.0,564
2008,15,0,24663,Y.E. Yang,"24' 8""",13966.917,566
2008,17,0,24227,Justin Bolli,"24' 9""",12433.5,502
2008,17,0,1707,Steve Lowery,"24' 9""",9894.25,400
2008,19,0,24449,Parker McLachlin,"24' 10""",10749.583,433
2008,19,0,20663,Brenden Pappas,"24' 10""",7224.833,291
2008,19,0,26951,Johnson Wagner,"24' 10""",9920.083,399
2008,22,0,6573,Brandt Jobe,"24' 11""",5474.25,220
2008,22,0,1945,Kenny Perry,"24' 11""",12671.0,508
2008,24,0,21461,Kenneth Ferrie,"25' 0""",10597.167,424
2008,24,0,20378,Mathias Grönberg,"25' 0""",12984.333,519
2008,24,0,12705,Cliff Kresge,"25' 0""",10644.917,426
2008,24,0,26679,Kevin Stadler,"25' 0""",12536.833,502
2008,28,0,27933,John Merrick,"25' 1""",14182.0,565
2008,29,0,27613,David Lutterus,"25' 2""",6584.667,262
2008,29,0,8385,Omar Uresti,"25' 2""",11519.75,457
2008,31,0,6595,Kevin Sutherland,"25' 3""",14053.167,556
2008,32,0,6251,Chris DiMarco,"25' 4""",12068.417,476
2008,32,0,6522,Ernie Els,"25' 4""",7065.25,279
2008,32,0,23157,Richard Johnson,"25' 4""",10319.583,407
2008,32,0,27060,John Mallinger,"25' 4""",16154.5,638
2008,32,0,23320,Ryan Palmer,"25' 4""",7878.667,311
2008,37,0,1035,Tommy Armour III,"25' 5""",10759.5,423
2008,37,0,20229,Stewart Cink,"25' 5""",9864.5,388
2008,37,0,28780,Nicholas Thompson,"25' 5""",16334.583,642
2008,40,0,23135,Tim Clark,"25' 6""",13485.917,529
2008,40,0,22378,Trevor Immelman,"25' 6""",9161.833,359
2008,40,0,10860,Justin Leonard,"25' 6""",15726.0,617
2008,40,0,28158,Steve Marino,"25' 6""",17811.083,698
2008,40,0,27214,Kevin Streelman,"25' 6""",15268.917,598
2008,40,0,23325,Vaughn Taylor,"25' 6""",15217.667,596
2008,46,0,28089,Jason Day,"25' 7""",12128.083,474
2008,46,0,12823,Carlos Franco,"25' 7""",9850.417,385
2008,46,0,21731,Freddie Jacobson,"25' 7""",11186.75,437
2008,46,0,1677,Tom Lehman,"25' 7""",6160.25,241
2008,46,0,28475,Jeff Overton,"25' 7""",13596.75,531
2008,46,0,20572,Rod Pampling,"25' 7""",11470.833,448
2008,52,0,24361,Pat Perez,"25' 8""",14076.667,548
2008,53,0,25364,Paul Casey,"25' 9""",7257.167,282
2008,53,0,20574,Mathew Goggin,"25' 9""",16021.167,623
2008,53,0,6575,Dudley Hart,"25' 9""",10438.25,406
2008,53,0,1706,Davis Love III,"25' 9""",10969.25,426
2008,53,0,25594,Travis Perkins,"25' 9""",5078.167,197
2008,53,0,2002,John Riegger,"25' 9""",12847.75,499
2008,59,0,26420,Richard Johnson,"25' 10""",7810.083,302
2008,59,0,8075,Jerry Kelly,"25' 10""",13673.917,530
2008,59,0,23797,Brett Rumford,"25' 10""",8040.667,311
2008,59,0,27649,Brandt Snedeker,"25' 10""",12443.333,482
2008,63,0,1388,Robert Gamez,"25' 11""",15896.25,614
2008,63,0,23353,J.J. Henry,"25' 11""",18657.917,719
2008,63,0,22293,Heath Slocum,"25' 11""",17545.583,676
2008,63,0,2206,David Toms,"25' 11""",10148.667,392
2008,63,0,27770,Camilo Villegas,"25' 11""",10619.75,410
2008,63,0,25632,Jimmy Walker,"25' 11""",8173.5,315
2008,69,0,10885,Robert Allenby,"26' 0""",17151.583,659
2008,69,0,12826,Paul Claxton,"26' 0""",8135.667,313
2008,69,0,23409,James Driscoll,"26' 0""",9935.25,382
2008,69,0,20104,Ken Duke,"26' 0""",16318.833,627
2008,69,0,6621,Joe Durant,"26' 0""",16390.75,631
2008,69,0,12716,Charley Hoffman,"26' 0""",14296.833,550
2008,69,0,1766,Billy Mayfair,"26' 0""",18202.25,701
2008,69,0,25842,Jon Mills,"26' 0""",10282.417,395
2008,69,0,26476,Chez Reavie,"26' 0""",15895.25,611
2008,69,0,12309,Bob Sowards,"26' 0""",7175.083,276
2008,79,0,23541,Ben Crane,"26' 1""",15399.25,591
2008,79,0,27120,Troy Matteson,"26' 1""",14264.833,547
2008,79,0,24140,Sean O'Hair,"26' 1""",11206.667,430
2008,79,0,22046,Geoff Ogilvy,"26' 1""",9142.917,351
2008,83,0,21753,Brian Davis,"26' 2""",19623.5,750
2008,83,0,10809,Jim Furyk,"26' 2""",14530.417,556
2008,83,0,20157,Retief Goosen,"26' 2""",7188.417,275
2008,83,0,22913,John Rollins,"26' 2""",14767.833,565
2008,83,0,27963,Chris Stroud,"26' 2""",12411.667,474
2008,88,0,21805,Harrison Frazar,"26' 3""",8763.0,334
2008,88,0,23497,Tag Ridings,"26' 3""",12661.5,482
2008,88,0,25562,Andres Romero,"26' 3""",7969.75,304
2008,88,0,10425,Jay Williamson,"26' 3""",16977.417,647
2008,92,0,26695,Michael Letzig,"26' 4""",12936.583,492
2008,92,0,26596,Ryan Moore,"26' 4""",11446.167,434
2008,92,0,23349,Charles Warren,"26' 4""",13277.833,504
2008,95,0,22621,Ben Curtis,"26' 5""",12083.75,458
2008,95,0,1313,Steve Elkington,"26' 5""",16046.083,608
2008,95,0,10585,Scott McCarron,"26' 5""",9848.25,373
2008,95,0,6567,Vijay Singh,"26' 5""",12057.417,457
2008,99,0,23718,Nathan Green,"26' 6""",14940.583,564
2008,99,0,22582,Kyle Thompson,"26' 6""",9455.667,357
2008,101,0,27561,Nick Flanagan,"26' 7""",13524.917,508
2008,101,0,22548,Patrick Sheehan,"26' 7""",19146.167,720
2008,103,0,6004,Stephen Ames,"26' 8""",13423.083,504
2008,103,0,20498,Briny Baird,"26' 8""",17520.5,658
2008,103,0,24357,K.J. Choi,"26' 8""",11104.417,416
2008,103,0,24358,Robert Garrigus,"26' 8""",13299.167,498
2008,103,0,24912,Will MacKenzie,"26' 8""",10286.167,386
2008,103,0,7749,Brett Quigley,"26' 8""",13634.417,511
2008,103,0,26289,Boo Weekley,"26' 8""",13857.0,519
2008,110,0,10505,Shane Bertsch,"26' 9""",16911.583,632
2008,110,0,30925,Dustin Johnson,"26' 9""",10973.0,410
2008,110,0,1941,Tom Pernice Jr.,"26' 9""",16870.583,630
2008,110,0,20160,Charlie Wi,"26' 9""",15452.417,578
2008,110,0,25349,Tim Wilkinson,"26' 9""",15136.417,566
2008,115,0,23778,Brad Adamonis,"26' 10""",11005.0,410
2008,115,0,6197,Michael Allen,"26' 10""",17033.583,635
2008,115,0,1142,Bart Bryant,"26' 10""",13667.917,509
2008,115,0,12510,Chad Campbell,"26' 10""",16013.083,596
2008,115,0,21350,Ryuji Imada,"26' 10""",13215.833,493
2008,115,0,20634,Peter Lonard,"26' 10""",15544.25,579
2008,121,0,22371,Aaron Baddeley,"26' 11""",11403.083,424
2008,121,0,30750,Tommy Gainey,"26' 11""",7955.583,296
2008,121,0,22806,Doug LaBelle II,"26' 11""",10616.583,395
2008,121,0,23788,D.J. Trahan,"26' 11""",13417.333,499
2008,125,0,23623,Bo Van Pelt,"27' 0""",15368.0,569
2008,126,0,12652,Cameron Beckman,"27' 1""",13044.333,481
2008,126,0,25900,Lucas Glover,"27' 1""",14172.75,523
2008,126,0,24781,Hunter Mahan,"27' 1""",14914.083,550
2008,129,0,24490,George McNeill,"27' 2""",15653.083,576
2008,129,0,21878,Mark Wilson,"27' 2""",20850.667,767
2008,131,0,23614,Rich Beem,"27' 3""",15756.333,578
2008,131,0,27141,J.B. Holmes,"27' 3""",10719.333,393
2008,131,0,6012,Greg Kraft,"27' 3""",10109.833,371
2008,131,0,25396,Kevin Na,"27' 3""",17068.167,626
2008,131,0,12660,Jesper Parnevik,"27' 3""",13968.083,512
2008,131,0,23621,Rory Sabbatini,"27' 3""",14838.583,544
2008,137,0,24925,Jonathan Byrd,"27' 4""",15371.583,562
2008,138,0,8931,Glen Day,"27' 5""",9018.5,329
2008,138,0,22348,Nick O'Hern,"27' 5""",13819.417,504
2008,138,0,8845,Scott Sterling,"27' 5""",14137.0,515
2008,141,0,20472,Alex Cejka,"27' 6""",10315.75,375
2008,141,0,1473,Todd Hamilton,"27' 6""",13878.0,505
2008,141,0,12680,Shigeki Maruyama,"27' 6""",6679.25,243
2008,141,0,12602,Dean Wilson,"27' 6""",14829.417,540
2008,145,0,23125,Brad Elder,"27' 7""",8837.083,320
2008,145,0,26668,Marc Turnesa,"27' 7""",14454.833,524
2008,147,0,21633,Steve Allan,"27' 8""",7397.167,267
2008,147,0,8537,J.P. Hayes,"27' 8""",10001.75,361
2008,147,0,27936,Martin Laird,"27' 8""",15846.167,572
2008,150,0,23540,Jason Allred,"27' 9""",6576.583,237
2008,150,0,22892,Jason Gore,"27' 9""",16770.917,605
2008,152,0,19803,Ryan Armour,"27' 10""",14949.5,537
2008,152,0,6034,Marco Dawson,"27' 10""",8215.083,295
2008,152,0,21961,Charles Howell III,"27' 10""",15758.083,567
2008,152,0,24024,Zach Johnson,"27' 10""",17219.667,619
2008,152,0,1948,Tim Petrovic,"27' 10""",15520.583,557
2008,157,0,26300,Matt Jones,"27' 11""",14324.833,513
2008,157,0,7547,Craig Kanada,"27' 11""",9432.25,338
2008,159,0,7867,Woody Austin,"28' 0""",18561.75,662
2008,159,0,24924,Bill Haas,"28' 0""",13571.5,485
2008,159,0,23108,Matt Kuchar,"28' 0""",12586.833,449
2008,159,0,2239,Scott Verplank,"28' 0""",16506.167,590
2008,163,0,1139,Olin Browne,"28' 1""",15516.667,553
2008,163,0,1161,Mark Calcavecchia,"28' 1""",11075.25,394
2008,163,0,20766,Padraig Harrington,"28' 1""",6144.417,219
2008,163,0,2223,Bob Tway,"28' 1""",8897.0,317
2008,167,0,27095,Nick Watney,"28' 2""",15729.75,559
2008,168,0,26631,Cody Freeman,"28' 3""",9435.583,334
2008,168,0,24502,Adam Scott,"28' 3""",7198.5,255
2008,168,0,10423,Mike Weir,"28' 3""",13051.167,462
2008,171,0,19846,Brian Gay,"28' 7""",18608.0,651
2008,171,0,25804,Bubba Watson,"28' 7""",12984.083,454
2008,173,0,20382,Stephen Leaney,"28' 9""",7440.083,259
2008,173,0,21949,Joe Ogilvie,"28' 9""",16137.833,562
2008,173,0,20443,Jin Park,"28' 9""",12224.333,425
2008,173,0,25190,Jeff Quinney,"28' 9""",14806.833,515
2008,177,0,6643,Paul Goydos,"28' 10""",16394.333,569
2008,177,0,1577,Lee Janzen,"28' 10""",13131.25,455
2008,177,0,10733,Kent Jones,"28' 10""",10199.833,354
2008,180,0,19913,Ron Whittaker,"28' 11""",7574.0,262
2008,181,0,6527,Steve Stricker,"29' 1""",12528.083,431
2008,182,0,10875,Todd Demsey,"29' 2""",11808.417,405
2008,182,0,6090,Jim McGovern,"29' 2""",9886.5,339
2008,184,0,20848,Ángel Cabrera,"29' 4""",7943.167,271
2008,184,0,20850,Daniel Chopra,"29' 4""",12289.083,419
2008,184,0,7457,Steve Flesch,"29' 4""",15945.25,543
2008,187,0,1553,John Huston,"29' 5""",6742.5,229
2008,188,0,20105,Jeff Gove,"29' 7""",7878.083,266
2008,189,0,23048,Eric Axley,"29' 10""",16486.833,553
2008,189,0,20127,Chris Riley,"29' 10""",5813.167,195
2008,191,0,1320,Bob Estes,"30' 2""",18335.917,608
2008,192,0,25720,Chad Collins,"30' 3""",11163.917,369
2008,193,0,10649,Tom Scherrer,"30' 4""",9006.25,297
2008,194,0,1024,Billy Andrade,"30' 6""",9766.917,320
2008,195,0,9011,David Duval,"32' 1""",7723.333,241
2008,196,0,1928,Corey Pavin,"32' 2""",9143.167,284
2008,197,0,20623,Gavin Coles,"37' 0""",7404.667,200
2009,1,0,24663,Y.E. Yang,"22' 3""",12896.167,579
2009,2,0,28780,Nicholas Thompson,"23' 2""",17548.833,758
2009,3,0,20766,Padraig Harrington,"23' 5""",8477.25,362
2009,4,0,24138,Ian Poulter,"23' 6""",8844.583,377
2009,5,0,20572,Rod Pampling,"23' 7""",13642.167,578
2009,5,0,27214,Kevin Streelman,"23' 7""",17249.75,732
2009,5,0,23349,Charles Warren,"23' 7""",10878.417,462
2009,8,0,25686,Jason Dufner,"23' 8""",17003.667,719
2009,8,0,6643,Paul Goydos,"23' 8""",14901.25,630
2009,8,0,1797,Rocco Mediate,"23' 8""",13620.917,575
2009,8,0,22293,Heath Slocum,"23' 8""",19922.917,842
2009,8,0,2206,David Toms,"23' 8""",18918.667,799
2009,13,0,1810,Phil Mickelson,"23' 9""",7916.333,333
2009,13,0,8793,Tiger Woods,"23' 9""",9990.917,421
2009,15,0,28158,Steve Marino,"23' 10""",17715.0,744
2009,15,0,23325,Vaughn Taylor,"23' 10""",17147.833,720
2009,17,0,24140,Sean O'Hair,"23' 11""",11451.417,479
2009,17,0,22913,John Rollins,"23' 11""",16748.5,701
2009,17,0,20645,John Senden,"23' 11""",19772.333,826
2009,20,0,1226,Fred Couples,"24' 0""",7716.667,322
2009,20,0,26300,Matt Jones,"24' 0""",8098.75,337
2009,20,0,1724,Jeff Maggert,"24' 0""",15999.417,666
2009,23,0,21753,Brian Davis,"24' 1""",19969.167,830
2009,23,0,21209,Sergio Garcia,"24' 1""",8795.667,365
2009,23,0,25900,Lucas Glover,"24' 1""",16882.417,702
2009,23,0,26679,Kevin Stadler,"24' 1""",11132.5,463
2009,27,0,28087,Kris Blanks,"24' 3""",10464.25,431
2009,27,0,10860,Justin Leonard,"24' 3""",17241.417,712
2009,27,0,6539,Rick Price,"24' 3""",9177.25,378
2009,27,0,30927,Brendon Todd,"24' 3""",9838.917,406
2009,27,0,25919,Brian Vranesh,"24' 3""",9063.0,374
2009,32,0,22621,Ben Curtis,"24' 4""",10090.75,415
2009,32,0,26301,James Nitties,"24' 4""",15655.5,643
2009,32,0,28620,Aron Price,"24' 4""",16472.917,676
2009,32,0,21959,Ted Purdy,"24' 4""",18829.5,775
2009,36,0,7867,Woody Austin,"24' 5""",16335.75,668
2009,36,0,23541,Ben Crane,"24' 5""",18198.0,746
2009,36,0,30711,Colt Knost,"24' 5""",13167.75,539
2009,36,0,22046,Geoff Ogilvy,"24' 5""",11529.167,472
2009,36,0,20691,Greg Owen,"24' 5""",18489.667,758
2009,36,0,22405,Justin Rose,"24' 5""",12396.667,507
2009,42,0,26851,Marc Leishman,"24' 6""",16541.667,676
2009,42,0,22961,David Mathis,"24' 6""",14370.167,587
2009,42,0,26497,Casey Wittenberg,"24' 6""",11286.0,461
2009,45,0,8845,Scott Sterling,"24' 7""",8660.333,352
2009,45,0,10423,Mike Weir,"24' 7""",14266.0,580
2009,47,0,24024,Zach Johnson,"24' 8""",19087.583,774
2009,47,0,10425,Jay Williamson,"24' 8""",13425.583,545
2009,49,0,24924,Bill Haas,"24' 9""",17243.083,696
2009,49,0,25818,Scott Piercy,"24' 9""",14258.5,577
2009,49,0,25240,D.A. Points,"24' 9""",19700.75,795
2009,52,0,1677,Tom Lehman,"24' 10""",8493.167,342
2009,52,0,26695,Michael Letzig,"24' 10""",17341.333,698
2009,52,0,22295,Darron Stiles,"24' 10""",10595.0,426
2009,55,0,24507,Jason Bohn,"24' 11""",19811.0,795
2009,55,0,26881,Jarrod Lyle,"24' 11""",10354.583,416
2009,55,0,27963,Chris Stroud,"24' 11""",16397.25,657
2009,58,0,23614,Rich Beem,"25' 0""",12688.25,508
2009,58,0,27683,Leif Olson,"25' 0""",8116.75,325
2009,58,0,6567,Vijay Singh,"25' 0""",10643.25,426
2009,58,0,28118,Peter Tomasulo,"25' 0""",10125.0,405
2009,62,0,20229,Stewart Cink,"25' 1""",11972.167,477
2009,62,0,28089,Jason Day,"25' 1""",10329.5,412
2009,62,0,6621,Joe Durant,"25' 1""",11946.167,476
2009,62,0,25396,Kevin Na,"25' 1""",17145.083,683
2009,62,0,2239,Scott Verplank,"25' 1""",19415.083,774
2009,62,0,27095,Nick Watney,"25' 1""",13130.583,523
2009,68,0,20498,Briny Baird,"25' 2""",16684.167,662
2009,68,0,20070,Matt Bettencourt,"25' 2""",17338.5,689
2009,68,0,20634,Peter Lonard,"25' 2""",17660.75,702
2009,68,0,1766,Billy Mayfair,"25' 2""",16431.75,654
2009,68,0,31323,Gary Woodland,"25' 2""",6439.667,256
2009,73,0,20098,Stuart Appleby,"25' 3""",13541.5,537
2009,73,0,6251,Chris DiMarco,"25' 3""",20048.5,795
2009,73,0,31416,Derek Fathauer,"25' 3""",9879.5,391
2009,73,0,10117,Bob Heintz,"25' 3""",11798.333,468
2009,73,0,24361,Pat Perez,"25' 3""",13519.75,535
2009,73,0,22548,Patrick Sheehan,"25' 3""",9703.167,384
2009,79,0,22371,Aaron Baddeley,"25' 4""",11430.917,451
2009,79,0,1142,Bart Bryant,"25' 4""",13151.083,519
2009,79,0,20848,Ángel Cabrera,"25' 4""",6615.167,261
2009,79,0,23638,Brendon de Jonge,"25' 4""",16915.417,667
2009,79,0,20157,Retief Goosen,"25' 4""",11486.667,453
2009,79,0,23718,Nathan Green,"25' 4""",19372.083,765
2009,79,0,24781,Hunter Mahan,"25' 4""",16544.083,653
2009,79,0,25190,Jeff Quinney,"25' 4""",16514.083,651
2009,79,0,23621,Rory Sabbatini,"25' 4""",13205.25,521
2009,88,0,10809,Jim Furyk,"25' 5""",15976.0,629
2009,88,0,21731,Freddie Jacobson,"25' 5""",15139.5,596
2009,88,0,10733,Kent Jones,"25' 5""",14943.667,588
2009,91,0,24925,Jonathan Byrd,"25' 6""",17898.417,701
2009,91,0,1161,Mark Calcavecchia,"25' 6""",12826.583,503
2009,91,0,8931,Glen Day,"25' 6""",15551.417,610
2009,91,0,1473,Todd Hamilton,"25' 6""",14031.583,550
2009,91,0,12782,Tim Herron,"25' 6""",16228.917,637
2009,96,0,22892,Jason Gore,"25' 7""",14115.417,552
2009,96,0,27466,Spencer Levin,"25' 7""",14630.667,571
2009,96,0,27933,John Merrick,"25' 7""",14491.667,567
2009,96,0,23800,Bryce Molder,"25' 7""",12801.917,500
2009,96,0,21949,Joe Ogilvie,"25' 7""",15353.75,601
2009,96,0,29221,Webb Simpson,"25' 7""",18328.833,717
2009,96,0,20160,Charlie Wi,"25' 7""",18427.667,720
2009,103,0,10885,Robert Allenby,"25' 8""",13176.5,514
2009,103,0,24358,Robert Garrigus,"25' 8""",14230.167,555
2009,103,0,29718,Anthony Kim,"25' 8""",11030.167,430
2009,103,0,10585,Scott McCarron,"25' 8""",20683.333,806
2009,103,0,24490,George McNeill,"25' 8""",16085.333,627
2009,103,0,26289,Boo Weekley,"25' 8""",15637.083,610
2009,109,0,24503,Jeff Klauk,"25' 9""",22032.5,855
2009,109,0,1941,Tom Pernice Jr.,"25' 9""",16737.0,651
2009,109,0,6527,Steve Stricker,"25' 9""",14697.667,571
2009,112,0,21878,Mark Wilson,"25' 10""",21650.75,837
2009,113,0,1707,Steve Lowery,"25' 11""",17588.583,678
2009,113,0,6595,Kevin Sutherland,"25' 11""",16112.333,621
2009,113,0,2214,Kirk Triplett,"25' 11""",14062.583,543
2009,116,0,12705,Cliff Kresge,"26' 0""",15487.25,596
2009,116,0,22348,Nick O'Hern,"26' 0""",20971.917,807
2009,116,0,26476,Chez Reavie,"26' 0""",17711.083,681
2009,116,0,26498,Matt Weibring,"26' 0""",12828.417,493
2009,120,0,1035,Tommy Armour III,"26' 1""",12486.583,478
2009,120,0,1320,Bob Estes,"26' 1""",16804.667,644
2009,120,0,21805,Harrison Frazar,"26' 1""",15863.75,609
2009,120,0,21961,Charles Howell III,"26' 1""",17712.667,679
2009,120,0,7749,Brett Quigley,"26' 1""",15842.25,608
2009,125,0,20593,Greg Chalmers,"26' 2""",16212.5,620
2009,125,0,27120,Troy Matteson,"26' 2""",18894.25,723
2009,127,0,24846,Ricky Barnes,"26' 3""",10680.167,407
2009,127,0,23983,Luke Donald,"26' 3""",13669.833,520
2009,127,0,8075,Jerry Kelly,"26' 3""",17989.0,685
2009,130,0,23778,Brad Adamonis,"26' 4""",12333.917,469
2009,130,0,23623,Bo Van Pelt,"26' 4""",18800.917,713
2009,132,0,27936,Martin Laird,"26' 5""",13962.417,529
2009,132,0,27060,John Mallinger,"26' 5""",17502.0,663
2009,132,0,27770,Camilo Villegas,"26' 5""",12638.083,478
2009,132,0,12602,Dean Wilson,"26' 5""",16353.167,620
2009,136,0,23048,Eric Axley,"26' 6""",10837.167,409
2009,136,0,12510,Chad Campbell,"26' 6""",16027.833,604
2009,136,0,7457,Steve Flesch,"26' 6""",14357.833,541
2009,136,0,1945,Kenny Perry,"26' 6""",17514.833,661
2009,136,0,25345,Carl Pettersson,"26' 6""",15504.75,585
2009,141,0,23135,Tim Clark,"26' 7""",15953.833,600
2009,141,0,20104,Ken Duke,"26' 7""",15751.25,593
2009,141,0,23353,J.J. Henry,"26' 7""",19003.667,714
2009,141,0,23108,Matt Kuchar,"26' 7""",16829.667,634
2009,145,0,6197,Michael Allen,"26' 8""",14732.167,553
2009,145,0,1948,Tim Petrovic,"26' 8""",20825.917,781
2009,145,0,25632,Jimmy Walker,"26' 8""",12543.667,470
2009,148,0,20472,Alex Cejka,"26' 9""",18150.833,679
2009,149,0,12716,Charley Hoffman,"26' 10""",18012.5,672
2009,149,0,1706,Davis Love III,"26' 10""",16967.917,632
2009,149,0,24912,Will MacKenzie,"26' 10""",14767.167,551
2009,149,0,23497,Tag Ridings,"26' 10""",8350.0,311
2009,149,0,20127,Chris Riley,"26' 10""",17852.75,665
2009,154,0,27141,J.B. Holmes,"26' 11""",10368.917,385
2009,155,0,1577,Lee Janzen,"27' 0""",14319.0,530
2009,155,0,23548,Bill Lunde,"27' 0""",17671.333,655
2009,155,0,27649,Brandt Snedeker,"27' 0""",16988.333,630
2009,158,0,1313,Steve Elkington,"27' 1""",15675.667,578
2009,158,0,19846,Brian Gay,"27' 1""",22237.667,821
2009,160,0,25562,Andres Romero,"27' 2""",8194.25,302
2009,161,0,28475,Jeff Overton,"27' 6""",15270.0,556
2009,162,0,20850,Daniel Chopra,"27' 7""",17964.417,651
2009,163,0,7223,Brian Bateman,"27' 8""",10068.583,364
2009,163,0,20574,Mathew Goggin,"27' 8""",14897.667,539
2009,165,0,24449,Parker McLachlin,"27' 9""",13777.75,497
2009,165,0,26596,Ryan Moore,"27' 9""",18588.167,669
2009,165,0,1928,Corey Pavin,"27' 9""",14752.083,531
2009,168,0,6004,Stephen Ames,"27' 11""",14444.167,517
2009,168,0,9011,David Duval,"27' 11""",8479.167,304
2009,170,0,6522,Ernie Els,"28' 0""",13365.5,478
2009,170,0,30925,Dustin Johnson,"28' 0""",13516.917,483
2009,170,0,26951,Johnson Wagner,"28' 0""",18198.167,649
2009,173,0,12652,Cameron Beckman,"28' 1""",17817.667,634
2009,174,0,1132,Mark Brooks,"28' 4""",11091.0,391
2009,174,0,24502,Adam Scott,"28' 4""",9566.417,338
2009,174,0,23788,D.J. Trahan,"28' 4""",20464.583,722
2009,177,0,1329,Brad Faxon,"28' 5""",12148.833,427
2009,178,0,6012,Greg Kraft,"28' 6""",10226.75,359
2009,178,0,23320,Ryan Palmer,"28' 6""",16477.333,578
2009,180,0,26420,Richard Johnson,"28' 7""",20094.833,704
2009,181,0,24357,K.J. Choi,"28' 10""",13395.75,464
2009,182,0,21350,Ryuji Imada,"29' 0""",16575.0,571
2009,183,0,26668,Marc Turnesa,"29' 1""",19093.833,656
2009,184,0,25804,Bubba Watson,"29' 2""",11892.25,408
2017,1,0,25818,Scott Piercy,"21' 6""",7843.833,365
2017,2,0,23108,Matt Kuchar,"21' 9""",14360.917,661
2017,3,0,26499,Rafa Cabrera Bello,"22' 1""",7632.417,346
2017,3,0,49771,J.T. Poston,"22' 1""",12129.583,550
2017,5,0,27958,Ryan Blaum,"22' 2""",14990.583,675
2017,5,0,35450,Patrick Cantlay,"22' 2""",8529.417,385
2017,5,0,25364,Paul Casey,"22' 2""",12820.75,579
2017,8,0,22986,Søren Kjeldsen,"22' 3""",7017.833,315
2017,9,0,27644,Brian Harman,"22' 4""",15239.25,683
2017,10,0,6522,Ernie Els,"22' 5""",5699.167,254
2017,10,0,19846,Brian Gay,"22' 5""",13881.917,620
2017,10,0,29478,Kevin Kisner,"22' 5""",15234.5,680
2017,10,0,33204,Shane Lowry,"22' 5""",6961.25,311
2017,10,0,23320,Ryan Palmer,"22' 5""",7967.5,355
2017,15,0,32366,Kevin Chappell,"22' 6""",11898.167,529
2017,15,0,26951,Johnson Wagner,"22' 6""",11170.917,497
2017,15,0,26289,Boo Weekley,"22' 6""",13541.167,602
2017,18,0,27436,Graham DeLaet,"22' 7""",13940.917,617
2017,18,0,20104,Ken Duke,"22' 7""",12754.417,564
2017,18,0,26758,David Hearn,"22' 7""",14421.333,639
2017,18,0,23353,J.J. Henry,"22' 7""",14137.417,627
2017,18,0,25834,Daniel Summerhays,"22' 7""",14853.75,658
2017,23,0,34409,David Lingmerth,"22' 8""",12504.167,552
2017,23,0,25198,Francesco Molinari,"22' 8""",12183.583,538
2017,23,0,22046,Geoff Ogilvy,"22' 8""",12978.167,572
2017,26,0,34098,Russell Henley,"22' 9""",16187.5,711
2017,26,0,30926,Chris Kirk,"22' 9""",13361.583,588
2017,26,0,25240,D.A. Points,"22' 9""",11912.75,523
2017,26,0,30110,Kyle Stanley,"22' 9""",20209.5,888
2017,30,0,28420,Ryan Brehm,"22' 10""",9465.667,414
2017,30,0,20472,Alex Cejka,"22' 10""",12933.083,566
2017,30,0,26476,Chez Reavie,"22' 10""",17444.25,764
2017,33,0,29479,Scott Brown,"22' 11""",15470.5,675
2017,33,0,12510,Chad Campbell,"22' 11""",17629.583,770
2017,33,0,34021,Bud Cauley,"22' 11""",15072.667,657
2017,33,0,24024,Zach Johnson,"22' 11""",13425.833,585
2017,33,0,46970,Jon Rahm,"22' 11""",11813.75,516
2017,33,0,34264,Hudson Swafford,"22' 11""",14307.667,625
2017,39,0,25686,Jason Dufner,"23' 0""",14117.583,614
