YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID,NUMBER OF CUTS
2009,2,0,25572,Graeme McDowell,15.0,2008140.0,
2009,4,0,20157,Retief Goosen,12.0,2009190.0,
2009,5,0,1810,Phil Mickelson,11.0,2009160.0,
2009,5,0,24663,Y.E. Yang,11.0,2009240.0,
2009,7,0,24024,Zach Johnson,10.0,2009270.0,
2009,7,0,10860,Justin Leonard,10.0,2009270.0,
2009,7,0,20127,Chris Riley,10.0,2009290.0,
2009,10,0,23541,Ben Crane,9.0,2009330.0,
2009,10,0,25396,Kevin Na,9.0,2009300.0,
2009,10,0,26882,Michael Sim,9.0,2008080.0,
2009,10,0,2206,David Toms,9.0,2009350.0,
2009,14,0,10875,Todd Demsey,8.0,2008370.0,
2009,14,0,23983,Luke Donald,8.0,2009310.0,
2009,14,0,27120,Troy Matteson,8.0,2009330.0,
2009,14,0,26289,Boo Weekley,8.0,2009270.0,
2009,14,0,20396,Lee Westwood,8.0,2009090.0,
2009,19,0,1320,Bob Estes,7.0,2009290.0,
2009,19,0,20766,Padraig Harrington,7.0,2009310.0,
2009,19,0,23353,J.J. Henry,7.0,2009340.0,
2009,19,0,21961,Charles Howell III,7.0,2009370.0,
2009,19,0,30925,Dustin Johnson,7.0,2009350.0,
2009,19,0,24781,Hunter Mahan,7.0,2009350.0,
2009,19,0,1928,Corey Pavin,7.0,2009300.0,
2009,19,0,27649,Brandt Snedeker,7.0,2009370.0,
2009,19,0,21878,Mark Wilson,7.0,2009370.0,
2009,19,0,8793,Tiger Woods,7.0,2009330.0,
2009,29,0,20472,Alex Cejka,6.0,2009340.0,
2009,29,0,28089,Jason Day,6.0,2009290.0,
2009,29,0,19846,Brian Gay,6.0,2009380.0,
2009,29,0,25240,D.A. Points,6.0,2009380.0,
2009,29,0,20645,John Senden,6.0,2009370.0,
2009,29,0,2190,Doug Tewell,6.0,1999230.0,
2009,35,0,24507,Jason Bohn,5.0,2009390.0,
2009,35,0,8075,Jerry Kelly,5.0,2009380.0,
2009,35,0,23108,Matt Kuchar,5.0,2009380.0,
2009,35,0,27936,Martin Laird,5.0,2009340.0,
2009,35,0,1682,Wayne Levi,5.0,2001300.0,
2009,35,0,25345,Carl Pettersson,5.0,2009370.0,
2009,35,0,2002,John Riegger,5.0,2008450.0,
2009,35,0,22405,Justin Rose,5.0,2009370.0,
2009,35,0,22548,Patrick Sheehan,5.0,2009320.0,
2009,35,0,20686,Jeev Milkha Singh,5.0,2009350.0,
2009,35,0,23788,D.J. Trahan,5.0,2009390.0,
2009,35,0,23623,Bo Van Pelt,5.0,2009400.0,
2009,35,0,10423,Mike Weir,5.0,2009380.0,
2009,48,0,8191,Paul Broadhurst,4.0,2006440.0,
2009,48,0,20593,Greg Chalmers,4.0,2009390.0,
2009,48,0,27896,Ross Fisher,4.0,2009260.0,
2009,48,0,24184,Alastair Forsyth,4.0,2007310.0,
2009,48,0,21284,Hiroyuki Fujita,4.0,2004290.0,
2009,48,0,21209,Sergio Garcia,4.0,2009370.0,
2009,48,0,23718,Nathan Green,4.0,2009400.0,
2009,48,0,23624,Soren Hansen,4.0,2009260.0,
2009,48,0,20669,James Kingston,4.0,2008350.0,
2009,48,0,1677,Tom Lehman,4.0,2009310.0,
2009,48,0,19903,Jonathan Lomas,4.0,1995290.0,
2009,48,0,28237,Rory McIlroy,4.0,2009260.0,
2009,48,0,25198,Francesco Molinari,4.0,2009260.0,
2009,48,0,22348,Nick O'Hern,4.0,2009420.0,
2009,48,0,21959,Ted Purdy,4.0,2009420.0,
2009,48,0,21528,Henrik Stenson,4.0,2009260.0,
2009,48,0,24459,Richard Sterne,4.0,2009240.0,
2009,48,0,6527,Steve Stricker,4.0,2009380.0,
2009,48,0,2239,Scott Verplank,4.0,2009380.0,
2009,48,0,26951,Johnson Wagner,4.0,2009370.0,
2009,48,0,27506,Oliver Wilson,4.0,2009260.0,
2009,69,0,20367,Fredrik Andersson Hed,3.0,2002310.0,
2009,69,0,20098,Stuart Appleby,3.0,2009420.0,
2009,69,0,1093,Ronnie Black,3.0,2009110.0,
2009,69,0,26525,Grégory Bourdy,3.0,2006440.0,
2009,69,0,20848,Ángel Cabrera,3.0,2009390.0,
2009,69,0,12510,Chad Campbell,3.0,2009400.0,
2009,69,0,23135,Tim Clark,3.0,2009400.0,
2009,69,0,6251,Chris DiMarco,3.0,2009440.0,
2009,69,0,25686,Jason Dufner,3.0,2009390.0,
2009,69,0,25191,Gonzalo Fernandez-Castaño,3.0,2009310.0,
2009,69,0,32102,Rickie Fowler,3.0,2009440.0,
2009,69,0,12823,Carlos Franco,3.0,2009300.0,
2009,69,0,25900,Lucas Glover,3.0,2009390.0,
2009,69,0,29720,Andres Gonzales,3.0,2006460.0,
2009,69,0,22896,Grégory Havret,3.0,2008140.0,
2009,69,0,8537,J.P. Hayes,3.0,2009330.0,
2009,69,0,12782,Tim Herron,3.0,2009440.0,
2009,69,0,20608,David Howell,3.0,2008320.0,
2009,69,0,24511,Thongchai Jaidee,3.0,2009310.0,
2009,69,0,19958,Miguel Angel Jiménez,3.0,2009310.0,
2009,69,0,27408,Martin Kaymer,3.0,2009310.0,
2009,69,0,22986,Søren Kjeldsen,3.0,2009310.0,
2009,69,0,24503,Jeff Klauk,3.0,2009440.0,
2009,69,0,20940,Kenichi Kuboya,3.0,2003470.0,
2009,69,0,12662,Thomas Levet,3.0,2009260.0,
2009,69,0,27466,Spencer Levin,3.0,2009440.0,
2009,69,0,1761,Len Mattiace,3.0,2008340.0,
2009,69,0,6350,Bob May,3.0,2008080.0,
2009,69,0,8339,Spike McRoy,3.0,2008340.0,
2009,69,0,23821,Yusaku Miyazato,3.0,2006360.0,
2009,69,0,24140,Sean O'Hair,3.0,2009390.0,
2009,69,0,22046,Geoff Ogilvy,3.0,2009390.0,
2009,69,0,6373,José María Olazábal,3.0,2009170.0,
2009,69,0,20691,Greg Owen,3.0,2009440.0,
2009,69,0,24361,Pat Perez,3.0,2009390.0,
2009,69,0,1941,Tom Pernice Jr.,3.0,2009440.0,
2009,69,0,25562,Andres Romero,3.0,2009420.0,
2009,69,0,2084,Bob Shearer,3.0,1984320.0,
2009,69,0,27963,Chris Stroud,3.0,2009420.0,
2009,69,0,25892,Steve Wheatcroft,3.0,2007465.0,
2009,69,0,20436,Garrett Willis,3.0,2009210.0,
2009,69,0,22000,Chris Wood,3.0,2008320.0,
2009,111,0,6004,Stephen Ames,2.0,2009450.0,
2009,111,0,24846,Ricky Barnes,2.0,2009450.0,
2009,111,0,1116,Michael Bradley,2.0,2009450.0,
2009,111,0,8123,Jeff Brehaut,2.0,2007480.0,
2009,111,0,1142,Bart Bryant,2.0,2009280.0,
2009,111,0,24925,Jonathan Byrd,2.0,2009450.0,
2009,111,0,20229,Stewart Cink,2.0,2009400.0,
2009,111,0,21753,Brian Davis,2.0,2009450.0,
2009,111,0,6522,Ernie Els,2.0,2009400.0,
2009,111,0,20585,Niclas Fasth,2.0,2008350.0,
2009,111,0,1361,Dan Forsman,2.0,2008340.0,
2009,111,0,20939,Keiichiro Fukabori,2.0,2006310.0,
2009,111,0,30750,Tommy Gainey,2.0,2009340.0,
2009,111,0,7941,Mike Grob,2.0,2007320.0,
2009,111,0,20378,Mathias Grönberg,2.0,2009420.0,
2009,111,0,1527,Scott Hoch,2.0,2008100.0,
2009,111,0,6514,Kevin Johnson,2.0,2002300.0,
2009,111,0,23725,Brendan Jones,2.0,2009090.0,
2009,111,0,10733,Kent Jones,2.0,2009450.0,
2009,111,0,23533,Anthony Kang,2.0,2001250.0,
2009,111,0,19970,Robert Karlsson,2.0,2009190.0,
2009,111,0,1619,Skip Kendall,2.0,2009140.0,
2009,111,0,25768,Chih-Bing Lam,2.0,2008320.0,
2009,111,0,29926,Danny Lee,2.0,2009350.0,
2009,111,0,20634,Peter Lonard,2.0,2009450.0,
2009,111,0,23548,Bill Lunde,2.0,2009440.0,
2009,111,0,1793,Mac McLendon,2.0,1980430.0,
2009,111,0,1823,Larry Mize,2.0,2008410.0,
2009,111,0,26596,Ryan Moore,2.0,2009440.0,
2009,111,0,1866,Jack Newton,2.0,1982420.0,
2009,111,0,23320,Ryan Palmer,2.0,2009450.0,
2009,111,0,1920,Craig Parry,2.0,2008320.0,
2009,111,0,25863,Rod Perry,2.0,2008480.0,
2009,111,0,28620,Aron Price,2.0,2009450.0,
2009,111,0,7749,Brett Quigley,2.0,2009450.0,
2009,111,0,27072,Alvaro Quiros,2.0,2009350.0,
2009,111,0,26476,Chez Reavie,2.0,2009450.0,
2009,111,0,2010,Loren Roberts,2.0,2009250.0,
2009,111,0,2064,John Schroeder,2.0,1995300.0,
2009,111,0,26331,Charl Schwartzel,2.0,2009340.0,
2009,111,0,24502,Adam Scott,2.0,2009380.0,
2009,111,0,29221,Webb Simpson,2.0,2009450.0,
2009,111,0,2105,Bob Smith,2.0,1985280.0,
2009,111,0,23969,Graeme Storm,2.0,2008320.0,
2009,111,0,28780,Nicholas Thompson,2.0,2009450.0,
2009,111,0,27770,Camilo Villegas,2.0,2009390.0,
2009,111,0,23322,Brett Wetterich,2.0,2008230.0,
2009,1,0,1945,Kenny Perry,,,24.0
2009,2,0,10809,Jim Furyk,,,15.0
2009,3,0,20157,Retief Goosen,,,12.0
2009,4,0,25572,Graeme McDowell,,,11.0
2009,4,0,1810,Phil Mickelson,,,11.0
2009,4,0,24663,Y.E. Yang,,,11.0
2009,7,0,24024,Zach Johnson,,,10.0
2009,7,0,10860,Justin Leonard,,,10.0
2009,7,0,20127,Chris Riley,,,10.0
2009,10,0,23541,Ben Crane,,,9.0
2009,10,0,25396,Kevin Na,,,9.0
2009,10,0,2206,David Toms,,,9.0
2009,13,0,23983,Luke Donald,,,8.0
2009,13,0,27120,Troy Matteson,,,8.0
2009,13,0,26289,Boo Weekley,,,8.0
2009,13,0,20396,Lee Westwood,,,8.0
2009,17,0,1320,Bob Estes,,,7.0
2009,17,0,20766,Padraig Harrington,,,7.0
2009,17,0,23353,J.J. Henry,,,7.0
2009,17,0,21961,Charles Howell III,,,7.0
2009,17,0,30925,Dustin Johnson,,,7.0
2009,17,0,24781,Hunter Mahan,,,7.0
2009,17,0,1928,Corey Pavin,,,7.0
2009,17,0,27649,Brandt Snedeker,,,7.0
2009,17,0,21878,Mark Wilson,,,7.0
2009,17,0,8793,Tiger Woods,,,7.0
2009,27,0,20472,Alex Cejka,,,6.0
2009,27,0,28089,Jason Day,,,6.0
2009,27,0,19846,Brian Gay,,,6.0
2009,27,0,25240,D.A. Points,,,6.0
2009,27,0,20645,John Senden,,,6.0
2009,32,0,24507,Jason Bohn,,,5.0
2009,32,0,8075,Jerry Kelly,,,5.0
2009,32,0,23108,Matt Kuchar,,,5.0
2009,32,0,27936,Martin Laird,,,5.0
2009,32,0,25345,Carl Pettersson,,,5.0
2009,32,0,22405,Justin Rose,,,5.0
2009,32,0,22548,Patrick Sheehan,,,5.0
2009,32,0,20686,Jeev Milkha Singh,,,5.0
2009,32,0,23788,D.J. Trahan,,,5.0
2009,32,0,23623,Bo Van Pelt,,,5.0
2009,32,0,10423,Mike Weir,,,5.0
2009,43,0,20593,Greg Chalmers,,,4.0
2009,43,0,27896,Ross Fisher,,,4.0
2009,43,0,21209,Sergio Garcia,,,4.0
2009,43,0,23718,Nathan Green,,,4.0
2009,43,0,23624,Soren Hansen,,,4.0
2009,43,0,1677,Tom Lehman,,,4.0
2009,43,0,28237,Rory McIlroy,,,4.0
2009,43,0,25198,Francesco Molinari,,,4.0
2009,43,0,22348,Nick O'Hern,,,4.0
2009,43,0,21959,Ted Purdy,,,4.0
2009,43,0,21528,Henrik Stenson,,,4.0
2009,43,0,24459,Richard Sterne,,,4.0
2009,43,0,6527,Steve Stricker,,,4.0
2009,43,0,2239,Scott Verplank,,,4.0
2009,43,0,26951,Johnson Wagner,,,4.0
2009,43,0,27506,Oliver Wilson,,,4.0
2009,59,0,20098,Stuart Appleby,,,3.0
2009,59,0,1093,Ronnie Black,,,3.0
2009,59,0,20848,Ángel Cabrera,,,3.0
2009,59,0,12510,Chad Campbell,,,3.0
2009,59,0,23135,Tim Clark,,,3.0
2009,59,0,6251,Chris DiMarco,,,3.0
2009,59,0,25686,Jason Dufner,,,3.0
2009,59,0,25191,Gonzalo Fernandez-Castaño,,,3.0
2009,59,0,32102,Rickie Fowler,,,3.0
2009,59,0,12823,Carlos Franco,,,3.0
2009,59,0,25900,Lucas Glover,,,3.0
2009,59,0,8537,J.P. Hayes,,,3.0
2009,59,0,12782,Tim Herron,,,3.0
2009,59,0,24511,Thongchai Jaidee,,,3.0
2009,59,0,19958,Miguel Angel Jiménez,,,3.0
2009,59,0,27408,Martin Kaymer,,,3.0
2009,59,0,22986,Søren Kjeldsen,,,3.0
2009,59,0,24503,Jeff Klauk,,,3.0
2009,59,0,12662,Thomas Levet,,,3.0
2009,59,0,27466,Spencer Levin,,,3.0
2009,59,0,24140,Sean O'Hair,,,3.0
2009,59,0,22046,Geoff Ogilvy,,,3.0
2009,59,0,6373,José María Olazábal,,,3.0
2009,59,0,20691,Greg Owen,,,3.0
2009,59,0,24361,Pat Perez,,,3.0
2009,59,0,1941,Tom Pernice Jr.,,,3.0
2009,59,0,25562,Andres Romero,,,3.0
2009,59,0,26882,Michael Sim,,,3.0
2009,59,0,27963,Chris Stroud,,,3.0
2009,59,0,20436,Garrett Willis,,,3.0
2009,89,0,6004,Stephen Ames,,,2.0
2009,89,0,24846,Ricky Barnes,,,2.0
2009,89,0,1116,Michael Bradley,,,2.0
2009,89,0,1142,Bart Bryant,,,2.0
2009,89,0,24925,Jonathan Byrd,,,2.0
2009,89,0,20229,Stewart Cink,,,2.0
2009,89,0,21753,Brian Davis,,,2.0
2009,89,0,6522,Ernie Els,,,2.0
2009,89,0,30750,Tommy Gainey,,,2.0
2009,89,0,20378,Mathias Grönberg,,,2.0
2009,89,0,23725,Brendan Jones,,,2.0
2009,89,0,10733,Kent Jones,,,2.0
2009,89,0,19970,Robert Karlsson,,,2.0
2009,89,0,1619,Skip Kendall,,,2.0
2009,89,0,20669,James Kingston,,,2.0
2009,89,0,29926,Danny Lee,,,2.0
2009,89,0,20634,Peter Lonard,,,2.0
2009,89,0,23548,Bill Lunde,,,2.0
2009,89,0,26596,Ryan Moore,,,2.0
2009,89,0,23320,Ryan Palmer,,,2.0
2009,89,0,28620,Aron Price,,,2.0
2009,89,0,7749,Brett Quigley,,,2.0
2009,89,0,27072,Alvaro Quiros,,,2.0
2009,89,0,26476,Chez Reavie,,,2.0
2009,89,0,2010,Loren Roberts,,,2.0
2009,89,0,26331,Charl Schwartzel,,,2.0
2009,89,0,24502,Adam Scott,,,2.0
2009,89,0,29221,Webb Simpson,,,2.0
2009,89,0,28780,Nicholas Thompson,,,2.0
2009,89,0,27770,Camilo Villegas,,,2.0
2009,89,0,22000,Chris Wood,,,2.0
2017,1,0,25364,Paul Casey,20.0,2017130.0,
2017,2,0,12716,Charley Hoffman,17.0,2017270.0,
2017,2,0,27408,Martin Kaymer,17.0,2016220.0,
2017,4,0,36689,Brooks Koepka,16.0,2017230.0,
2017,4,0,23108,Matt Kuchar,16.0,2017250.0,
2017,6,0,35450,Patrick Cantlay,14.0,2015070.0,
2017,7,0,29725,Tony Finau,13.0,2017310.0,
2017,7,0,29221,Webb Simpson,13.0,2017300.0,
2017,9,0,26476,Chez Reavie,11.0,2017320.0,
2017,9,0,34046,Jordan Spieth,11.0,2017320.0,
2017,11,0,33141,Keegan Bradley,10.0,2017350.0,
2017,11,0,34098,Russell Henley,10.0,2017350.0,
2017,11,0,34466,Peter Malnati,10.0,2017310.0,
2017,11,0,24138,Ian Poulter,10.0,2017280.0,
2017,15,0,32102,Rickie Fowler,9.0,2017350.0,
2017,15,0,29478,Kevin Kisner,9.0,2017390.0,
2017,17,0,25686,Jason Dufner,8.0,2017410.0,
2017,17,0,28500,Martin Flores,8.0,2017370.0,
2017,17,0,30925,Dustin Johnson,8.0,2017410.0,
2017,20,0,32366,Kevin Chappell,7.0,2017420.0,
2017,20,0,28089,Jason Day,7.0,2017410.0,
2017,20,0,25900,Lucas Glover,7.0,2017370.0,
2017,20,0,28252,Seamus Power,7.0,2017370.0,
2017,20,0,46970,Jon Rahm,7.0,2017410.0,
2017,25,0,28259,Sangmoon Bae,6.0,2015430.0,
2017,25,0,24361,Pat Perez,6.0,2017440.0,
2017,25,0,34360,Patrick Reed,6.0,2017440.0,
2017,25,0,26331,Charl Schwartzel,6.0,2017410.0,
2017,25,0,21528,Henrik Stenson,6.0,2017410.0,
2017,25,0,2190,Doug Tewell,6.0,1999230.0,
2017,25,0,33448,Justin Thomas,6.0,2017440.0,
2017,25,0,47128,Richy Werenski,6.0,2017390.0,
2017,25,0,20396,Lee Westwood,6.0,2017250.0,
2017,34,0,24846,Ricky Barnes,5.0,2017390.0,
2017,34,0,25203,SSP Chawrasia,5.0,2008140.0,
2017,34,0,23699,Danny Chia,5.0,2010310.0,
2017,34,0,33461,Morgan Hoffmann,5.0,2017390.0,
2017,34,0,28258,K.T. Kim,5.0,2017040.0,
2017,34,0,27503,Steve LeBrun,5.0,2013290.0,
2017,34,0,1682,Wayne Levi,5.0,2001300.0,
2017,34,0,26329,Louis Oosthuizen,5.0,2017440.0,
2017,34,0,29908,C.T. Pan,5.0,2017380.0,
2017,34,0,35451,Scott Pinckney,5.0,2016390.0,
2017,34,0,49771,J.T. Poston,5.0,2017390.0,
2017,34,0,30946,Alex Prugh,5.0,2016330.0,
2017,34,0,23497,Tag Ridings,5.0,2017390.0,
2017,34,0,29223,Sam Saunders,5.0,2017390.0,
2017,34,0,34431,Robert Streb,5.0,2017450.0,
2017,34,0,37189,Harold Varner III,5.0,2017420.0,
2017,50,0,20771,Steven Alker,4.0,2017400.0,
2017,50,0,20098,Stuart Appleby,4.0,2017390.0,
2017,50,0,19803,Ryan Armour,4.0,2017400.0,
2017,50,0,40026,Daniel Berger,4.0,2017470.0,
2017,50,0,23541,Ben Crane,4.0,2017390.0,
2017,50,0,28751,Andrew Dodt,4.0,2015430.0,
2017,50,0,20104,Ken Duke,4.0,2017400.0,
2017,50,0,28307,Matt Every,4.0,2017400.0,
2017,50,0,30911,Tommy Fleetwood,4.0,2017350.0,
2017,50,0,24083,Marcus Fraser,4.0,2016420.0,
2017,50,0,36801,Mark Hubbard,4.0,2017400.0,
2017,50,0,32816,Satoshi Kodaira,4.0,2017120.0,
2017,50,0,30944,Jason Kokrak,4.0,2017450.0,
2017,50,0,25396,Kevin Na,4.0,2017460.0,
2017,50,0,22405,Justin Rose,4.0,2017470.0,
2017,50,0,48081,Xander Schauffele,4.0,2017470.0,
2017,50,0,39324,J.J. Spaun,4.0,2017430.0,
2017,50,0,30110,Kyle Stanley,4.0,2017470.0,
2017,50,0,24459,Richard Sterne,4.0,2016400.0,
2017,50,0,27064,Jhonattan Vegas,4.0,2017470.0,
2017,50,0,49964,Aaron Wise,4.0,2017050.0,
2017,71,0,22371,Aaron Baddeley,3.0,2017410.0,
2017,71,0,19824,Craig Barlow,3.0,2017030.0,
2017,71,0,28697,Gaganjeet Bhullar,3.0,2014030.0,
2017,71,0,29479,Scott Brown,3.0,2017470.0,
2017,71,0,48084,Wesley Bryan,3.0,2017470.0,
2017,71,0,28093,Miguel Angel Carballo,3.0,2017420.0,
2017,71,0,37338,Zecheng Dou,3.0,2015060.0,
2017,71,0,21209,Sergio Garcia,3.0,2017480.0,
2017,71,0,8725,Tom Gillis,3.0,2016390.0,
2017,71,0,31646,Emiliano Grillo,3.0,2017470.0,
2017,71,0,33399,Adam Hadwin,3.0,2017480.0,
2017,71,0,27644,Brian Harman,3.0,2017480.0,
2017,71,0,35506,Mackenzie Hughes,3.0,2017470.0,
2017,71,0,37455,Si Woo Kim,3.0,2017470.0,
2017,71,0,27936,Martin Laird,3.0,2017470.0,
2017,71,0,26851,Marc Leishman,3.0,2017480.0,
2017,71,0,24748,WC Liang,3.0,2015430.0,
2017,71,0,27129,Luke List,3.0,2017470.0,
2017,71,0,32839,Hideki Matsuyama,3.0,2017480.0,
2017,71,0,47994,Lee McCoy,3.0,2017050.0,
2017,71,0,1810,Phil Mickelson,3.0,2017470.0,
2017,71,0,34213,Grayson Murray,3.0,2017470.0,
2017,71,0,27349,Alex Noren,3.0,2017410.0,
2017,71,0,22046,Geoff Ogilvy,3.0,2017430.0,
2017,71,0,33968,Thorbjørn Olesen,3.0,2017410.0,
2017,71,0,20095,Carl Paulson,3.0,2011450.0,
2017,71,0,25240,D.A. Points,3.0,2017450.0,
2017,71,0,10213,Dicky Pride,3.0,2017400.0,
2017,71,0,39953,Chase Seiffert,3.0,2017070.0,
2017,71,0,2084,Bob Shearer,3.0,1984320.0,
2017,71,0,25321,Lee Slattery,3.0,2012320.0,
2017,71,0,27649,Brandt Snedeker,3.0,2017320.0,
2017,71,0,20580,Andre Stolz,3.0,2011300.0,
2017,71,0,34264,Hudson Swafford,3.0,2017470.0,
2017,71,0,35261,Miguel Tabuena,3.0,2017020.0,
2017,71,0,23325,Vaughn Taylor,3.0,2017430.0,
2017,71,0,32333,Kevin Tway,3.0,2017470.0,
2017,71,0,25892,Steve Wheatcroft,3.0,2017400.0,
2017,71,0,22000,Chris Wood,3.0,2017410.0,
2017,71,0,31323,Gary Woodland,3.0,2017480.0,
2017,71,0,33870,Ashun Wu,3.0,2015060.0,
2017,112,0,24461,Thomas Aiken,2.0,2016460.0,
2017,112,0,47125,Matt Atkins,2.0,2016070.0,
2017,112,0,40058,Zac Blair,2.0,2017430.0,
2017,112,0,45836,Richard Bland,2.0,2017040.0,
2017,112,0,34255,Joseph Bramlett,2.0,2012060.0,
2017,112,0,28783,Sam Brazel,2.0,2017190.0,
2017,112,0,28420,Ryan Brehm,2.0,2017430.0,
2017,112,0,33974,Dean Burmester,2.0,2016210.0,
2017,112,0,26499,Rafa Cabrera Bello,2.0,2017480.0,
2017,112,0,34021,Bud Cauley,2.0,2017480.0,
2017,112,0,20229,Stewart Cink,2.0,2017480.0,
2017,112,0,34076,Joel Dahmen,2.0,2017430.0,
2017,112,0,49633,Charlie Danielson,2.0,2017200.0,
2017,112,0,47959,Bryson DeChambeau,2.0,2017480.0,
2017,112,0,23409,James Driscoll,2.0,2015180.0,
2017,112,0,24179,David Drysdale,2.0,2009310.0,
2017,112,0,25191,Gonzalo Fernandez-Castaño,2.0,2017430.0,
2017,112,0,29740,Brad Fritsch,2.0,2017430.0,
2017,112,0,32105,Nicholas Fung,2.0,2014030.0,
2017,112,0,49932,Jonathan Garrick,2.0,2017060.0,
2017,112,0,7941,Mike Grob,2.0,2007320.0,
2017,112,0,24924,Bill Haas,2.0,2017480.0,
2017,112,0,32448,James Hahn,2.0,2017480.0,
2017,112,0,26758,David Hearn,2.0,2017430.0,
2017,112,0,1527,Scott Hoch,2.0,2008100.0,
2017,112,0,20608,David Howell,2.0,2016050.0,
2017,112,0,25289,Steven Jeffress,2.0,2015190.0,
2017,112,0,19958,Miguel Angel Jiménez,2.0,2016050.0,
2017,112,0,24024,Zach Johnson,2.0,2017480.0,
2017,112,0,27974,Sung Kang,2.0,2017480.0,
2017,112,0,30926,Chris Kirk,2.0,2017470.0,
2017,112,0,31420,Anirban Lahiri,2.0,2017480.0,
2017,112,0,46732,Rick Lamb,2.0,2017430.0,
2017,112,0,33410,Andrew Landry,2.0,2016450.0,
2017,112,0,37250,Romain Langasque,2.0,2015390.0,
2017,112,0,34261,Scott Langley,2.0,2017070.0,
2017,112,0,31109,Richard Lee,2.0,2016030.0,
2017,112,0,34168,Soomin Lee,2.0,2017020.0,
2017,112,0,20634,Peter Lonard,2.0,2013300.0,
2017,112,0,29461,Jamie Lovemark,2.0,2017480.0,
2017,112,0,33204,Shane Lowry,2.0,2017450.0,
2017,112,0,24912,Will MacKenzie,2.0,2017340.0,
2017,112,0,31115,Michio Matsumura,2.0,2011020.0,
2017,112,0,1766,Billy Mayfair,2.0,2016360.0,
2017,112,0,47741,Wesley McClain,2.0,2017240.0,
2017,112,0,31202,William McGirt,2.0,2017470.0,
2017,112,0,1793,Mac McLendon,2.0,1980430.0,
2017,112,0,24077,Matthew Millar,2.0,2011310.0,
2017,112,0,1823,Larry Mize,2.0,2016240.0,
2017,112,0,25198,Francesco Molinari,2.0,2017480.0,
2017,112,0,1866,Jack Newton,2.0,1982420.0,
2017,112,0,26328,Shaun Norris,2.0,2017410.0,
2017,112,0,33667,Carlos Ortiz,2.0,2016460.0,
2017,112,0,20572,Rod Pampling,2.0,2017470.0,
2017,112,0,1920,Craig Parry,2.0,2008320.0,
2017,112,0,2064,John Schroeder,2.0,1995300.0,
2017,112,0,46441,Robby Shelton,2.0,2017400.0,
2017,112,0,29078,Chan Shih-chang,2.0,2017020.0,
2017,112,0,6567,Vijay Singh,2.0,2017420.0,
2017,112,0,2105,Bob Smith,2.0,1985280.0,
2017,112,0,35174,Matthew Southgate,2.0,2016400.0,
2017,112,0,29518,Brendan Steele,2.0,2017480.0,
2017,112,0,21498,Hideto Tanihara,2.0,2017440.0,
2017,112,0,23788,D.J. Trahan,2.0,2017400.0,
2017,112,0,28114,Dawie van der Walt,2.0,2016450.0,
2017,112,0,35181,Daniel van Tonder,2.0,2015190.0,
2017,112,0,26951,Johnson Wagner,2.0,2017430.0,
2017,112,0,25804,Bubba Watson,2.0,2017470.0,
2017,112,0,20160,Charlie Wi,2.0,2017400.0,
2017,112,0,32254,Xinjun Zhang,2.0,2016050.0,
2017,112,0,35107,Jordan Zunic,2.0,2016180.0,
2017,1,0,25364,Paul Casey,,,20.0
2017,2,0,12716,Charley Hoffman,,,17.0
2017,3,0,36689,Brooks Koepka,,,16.0
2017,3,0,23108,Matt Kuchar,,,16.0
2017,5,0,35450,Patrick Cantlay,,,13.0
2017,5,0,29725,Tony Finau,,,13.0
2017,5,0,29221,Webb Simpson,,,13.0
2017,8,0,26476,Chez Reavie,,,11.0
2017,8,0,34046,Jordan Spieth,,,11.0
2017,10,0,33141,Keegan Bradley,,,10.0
2017,10,0,34098,Russell Henley,,,10.0
2017,10,0,27408,Martin Kaymer,,,10.0
2017,10,0,34466,Peter Malnati,,,10.0
2017,10,0,24138,Ian Poulter,,,10.0
2017,15,0,32102,Rickie Fowler,,,9.0
2017,15,0,29478,Kevin Kisner,,,9.0
2017,17,0,25686,Jason Dufner,,,8.0
2017,17,0,28500,Martin Flores,,,8.0
2017,17,0,30925,Dustin Johnson,,,8.0
2017,20,0,32366,Kevin Chappell,,,7.0
2017,20,0,28089,Jason Day,,,7.0
2017,20,0,25900,Lucas Glover,,,7.0
2017,20,0,28252,Seamus Power,,,7.0
2017,20,0,46970,Jon Rahm,,,7.0
2017,25,0,24361,Pat Perez,,,6.0
2017,25,0,34360,Patrick Reed,,,6.0
2017,25,0,26331,Charl Schwartzel,,,6.0
2017,25,0,21528,Henrik Stenson,,,6.0
2017,25,0,33448,Justin Thomas,,,6.0
2017,25,0,47128,Richy Werenski,,,6.0
2017,25,0,20396,Lee Westwood,,,6.0
2017,32,0,24846,Ricky Barnes,,,5.0
2017,32,0,33461,Morgan Hoffmann,,,5.0
2017,32,0,28258,K.T. Kim,,,5.0
2017,32,0,26329,Louis Oosthuizen,,,5.0
2017,32,0,29908,C.T. Pan,,,5.0
2017,32,0,49771,J.T. Poston,,,5.0
2017,32,0,23497,Tag Ridings,,,5.0
2017,32,0,29223,Sam Saunders,,,5.0
2017,32,0,34431,Robert Streb,,,5.0
2017,32,0,37189,Harold Varner III,,,5.0
2017,42,0,20771,Steven Alker,,,4.0
2017,42,0,20098,Stuart Appleby,,,4.0
2017,42,0,19803,Ryan Armour,,,4.0
2017,42,0,40026,Daniel Berger,,,4.0
