YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL MONEY,OFFICIAL MONEY,WGC MONEY ONLY
2011,73,3,28455,Will Claxton,$11275,1127500,
2011,74,3,30191,Julián Etulain,$11261,1126125,
2011,74,3,27037,Sal Spallone,$11261,1126125,
2011,76,3,31115,Michio Matsumura,$10395,1039500,
2011,77,3,29740,Brad Fritsch,$10348,1034800,
2011,78,3,27386,Dustin Risdon,$10192,1019200,
2011,79,3,27399,Richard Scott,$8400,840000,
2011,80,3,29546,Dave Schultz,$7035,703500,
2011,81,3,6350,Bob May,$6690,669000,
2011,82,3,25936,Alex Aragon,$5760,576000,
2016,1,0,26499,Rafa Cabrera Bello,$1609350,80435025,80500000.0
2016,2,1,20396,Lee Westwood,$1138810,102681003,11200000.0
2016,3,2,22986,Søren Kjeldsen,$921468,67153989,24992857.0
2016,4,2,40098,Matt Fitzpatrick,$713917,40466737,30925000.0
2016,5,2,27408,Martin Kaymer,$701140,47624017,22490000.0
2016,6,2,30978,Kiradech Aphibarnrat,$680450,40455000,27590000.0
2016,7,2,34363,Tyrrell Hatton,$674788,62728764,4750000.0
2016,8,2,35314,Andy Sullivan,$561779,32546258,23631667.0
2016,9,2,27896,Ross Fisher,$518643,3014285,48850000.0
2016,10,2,47959,Bryson DeChambeau,$476621,47662133,
2016,11,2,29454,Bernd Wiesberger,$390674,12967400,26100000.0
2016,12,2,46507,Bobby Wyatt,$353348,35334800,
2016,13,2,22000,Chris Wood,$348340,18559000,16275000.0
2016,14,2,34242,Andrew Johnston,$336762,27026200,6650000.0
2016,15,2,24511,Thongchai Jaidee,$326950,14628303,18066666.0
2016,16,2,25444,Justin Hicks,$263943,26394300,
2016,17,2,26525,Grégory Bourdy,$257091,25709050,
2016,18,2,28258,K.T. Kim,$251103,2210309,22900000.0
2016,19,2,34643,Michael Johnson,$238000,23800000,
2016,20,2,23063,Scott Hend,$234313,10231327,13200000.0
2016,21,2,33293,Thomas Pieters,$230235,7998459,15025000.0
2016,22,2,28937,George Coetzee,$229823,8582250,14400000.0
2016,23,2,24083,Marcus Fraser,$190950,1745000,17350000.0
2016,24,2,45702,Rodolfo Cazaubòn,$185904,18590400,
2016,25,2,35296,Haotong Li,$173750,0,17375000.0
2016,26,2,46037,Hunter Stewart,$156537,15653733,
2016,27,2,28339,Victor Dubuisson,$156500,3700000,11950000.0
2016,28,2,33968,Thorbjørn Olesen,$146000,0,14600000.0
2016,29,2,23821,Yusaku Miyazato,$144124,9437400,4975000.0
2016,30,2,19958,Miguel Angel Jiménez,$143492,9149175,5200000.0
2016,31,2,35139,Richard Lee,$137813,13781250,
2016,32,2,20608,David Howell,$137113,6911303,6800000.0
2016,33,2,39251,Ryan Ruffels,$134802,13480242,
2016,34,2,46567,Paul Dunne,$125667,12566667,
2016,35,2,35174,Matthew Southgate,$122154,12215385,
2016,36,2,35973,Nathan Holman,$117000,0,11700000.0
2016,37,2,32070,Rafael Campos,$114200,11420000,
2016,38,2,36521,Young-han Song,$113250,2225000,9100000.0
2016,39,2,28500,Martin Flores,$101576,10157600,
2016,40,2,27349,Alex Noren,$97727,5022733,4750000.0
2016,41,2,21498,Hideto Tanihara,$84235,8423488,
2016,42,2,24457,Jaco Van Zyl,$74500,0,7450000.0
2016,43,2,29256,James Morrison,$72000,0,7200000.0
2016,44,2,49964,Aaron Wise,$69600,6960000,
2016,45,2,46523,Joey Garber,$69408,6940800,
2016,46,2,46501,Ollie Schniederjans,$68586,6858556,
2016,47,2,30911,Tommy Fleetwood,$68000,0,6800000.0
2016,48,2,25191,Gonzalo Fernandez-Castaño,$65600,6560000,
2016,49,2,25203,SSP Chawrasia,$65580,1358000,5200000.0
2016,50,2,31109,Richard Lee,$65230,1323000,5200000.0
2016,51,2,27796,Joe Affrunti,$64909,6490909,
2016,52,2,26908,Yuta Ikeda,$64609,6460930,
2016,53,2,31115,Michio Matsumura,$60500,0,6050000.0
2016,54,2,28751,Andrew Dodt,$57915,1554000,4237500.0
2016,55,2,23699,Danny Chia,$56890,1414000,4275000.0
2016,56,2,49633,Charlie Danielson,$55154,5515378,
2016,57,2,34133,Yosuke Tsukada,$53000,0,5300000.0
2016,58,2,47953,Greg Yates,$52959,5295909,
2016,59,2,32254,Xinjun Zhang,$52000,0,5200000.0
2016,60,2,32816,Satoshi Kodaira,$51958,1020800,4175000.0
2016,61,2,35912,Haydn Porteous,$51489,5148859,
2016,62,2,35107,Jordan Zunic,$49750,0,4975000.0
2016,63,2,46601,Trey Mullinax,$49635,4963525,
2016,64,2,37338,Zecheng Dou,$49000,0,4900000.0
2016,65,2,35582,Kristoffer Broberg,$48500,0,4850000.0
2016,66,2,28300,Joost Luiten,$45289,4528888,
2016,67,2,33780,Nick Cullen,$44792,0,4479167.0
2016,67,2,24463,Trevor Fisher Jr,$44792,0,4479167.0
2016,67,2,24748,WC Liang,$44792,0,4479166.0
2016,67,2,33870,Ashun Wu,$44792,0,4479166.0
2016,71,2,36824,Paul Peterson,$44508,4450833,
2016,72,2,27958,Ryan Blaum,$42160,4216000,
2016,73,2,46441,Robby Shelton,$41630,4163000,
2016,74,2,35181,Daniel van Tonder,$41375,0,4137500.0
2016,75,2,34697,Yi Cao,$41000,0,4100000.0
2016,76,2,25289,Steven Jeffress,$40750,0,4075000.0
2016,77,2,25841,Marc Warren,$40375,0,4037500.0
2016,78,2,36983,Matt Dobyns,$35471,3547125,
2016,79,2,33199,Matteo Manassero,$34430,3443000,
2016,80,2,46550,Brandon Hagy,$33226,3322633,
2016,81,2,19803,Ryan Armour,$32455,3245454,
2016,82,2,29378,Daisuke Kataoka,$28742,2874222,
2016,83,2,23452,Nicolas Colsaerts,$25227,2522733,
2016,83,2,24459,Richard Sterne,$25227,2522733,
2016,85,2,25321,Lee Slattery,$25131,2513100,
2016,86,2,23409,James Driscoll,$24800,2480000,
2016,87,2,35421,Brandon Harkins,$24525,2452500,
2016,88,2,33465,Matt Marshall,$23938,2393800,
2016,89,2,32421,Romain Wattel,$23497,2349700,
2016,90,2,50490,Chase Parker,$23203,2320300,
2016,91,2,47287,Ethan Tracy,$22762,2276200,
2016,92,2,46907,Ryan Evans,$21365,2136456,
2016,93,2,19904,Paul Lawrie,$20573,2057328,
2016,94,2,37447,Zander Lombard,$20244,2024358,
2016,95,2,8635,Colin Montgomerie,$18727,1872696,
2016,96,2,33941,Nick Mason,$18662,1866150,
2016,97,2,24321,Kodai Ichihara,$18529,1852914,
2016,97,2,34168,Soomin Lee,$18529,1852914,
2016,99,2,48119,Ben Taylor,$16968,1696800,
2016,100,2,22983,Bradley Dredge,$16900,1690000,
2016,101,2,22080,Prayad Marksaeng,$15540,1554000,
2016,102,2,47906,Austin Connelly,$15050,1505000,
2016,103,2,27619,Ben Leong,$14630,1463000,
2016,104,2,47568,Curtis Reed,$14012,1401200,
2016,105,2,39328,Conrad Shindler,$13797,1379700,
2016,106,2,29910,Blake Adams,$13764,1376400,
2016,107,2,22115,Mardan Mamat,$13440,1344000,
2016,108,2,34296,Wes Homan,$13268,1326800,
2016,109,2,36449,Arie Ahmad Irawan,$13230,1323000,
2016,110,2,47643,Lance Lopez,$13213,1321300,
2016,111,2,47125,Matt Atkins,$11970,1197000,
2016,112,2,20443,Jin Park,$11968,1196800,
2016,113,2,32152,Adam Hart,$11760,1176000,
2016,114,2,33974,Dean Burmester,$11400,1140000,
2016,115,2,39997,Corey Conners,$10856,1085600,
2016,116,2,36735,Jorge Fernández Valdés,$7706,770571,
2016,116,2,40115,Adam Svensson,$7706,770571,
2016,118,2,26949,Josh Broadaway,$6195,619500,
2016,119,2,27171,Jay McLuen,$5984,598400,
1999,1,0,6373,José María Olazábal,$1136167,86516667,27100000.0
1999,2,0,19904,Paul Lawrie,$662734,56223357,10050000.0
1999,3,0,19958,Miguel Angel Jiménez,$660521,19418770,46633334.0
1999,4,0,21209,Sergio Garcia,$630917,63091666,
1999,5,0,20396,Lee Westwood,$619764,38409715,23566667.0
1999,6,0,8635,Colin Montgomerie,$484451,36965096,11480000.0
1999,7,0,12680,Shigeki Maruyama,$408137,7913666,32900000.0
1999,8,0,6573,Brandt Jobe,$322100,27210027,5000000.0
1999,9,0,6431,Jean Van de Velde,$313026,31302550,
1999,10,0,1666,Bernhard Langer,$265757,16225715,10350000.0
1999,11,0,19825,Darren Clarke,$227868,13911801,8875000.0
1999,12,0,2020,Eduardo Romero,$215000,6500000,15000000.0
1999,13,0,20848,Ángel Cabrera,$209230,16748000,4175000.0
1999,14,0,20766,Padraig Harrington,$198241,5149105,14675000.0
1999,15,0,20820,Patrik Sjöland,$188623,11362315,7500000.0
1999,16,0,19970,Robert Karlsson,$129990,10286500,2712500.0
1999,17,0,2300,Ian Woosnam,$129478,10447819,2500000.0
1999,18,0,7269,Greg Turner,$114600,4860000,6600000.0
1999,19,0,20566,Kaname Yokoo,$111395,11139525,
1999,20,0,10944,Thomas Bjørn,$105691,3006551,7562500.0
1999,21,0,6350,Bob May,$102800,5000000,5280000.0
1999,22,0,20387,Jarmo Sandelin,$99564,976437,8980000.0
1999,23,0,20157,Retief Goosen,$96118,5436804,4175000.0
1999,24,0,22064,Craig Spence,$91270,6527000,2600000.0
1999,25,0,20028,Eric Rustand,$77229,7722916,
1999,26,0,1572,Mark James,$75342,3359201,4175000.0
1999,27,0,20154,Guy Hill,$74616,7461600,
1999,28,0,19905,Andrew Coltart,$72827,3882715,3400000.0
1999,29,0,8633,Per-Ulrik Johansson,$70073,7007301,
1999,30,0,20572,Rod Pampling,$51976,1747600,3450000.0
1999,31,0,7003,David Berganio Jr.,$48015,4801500,
1999,32,0,20650,Jarrod Moseley,$47284,553383,4175000.0
1999,33,0,20944,Tsuyoshi Yoneyama,$40620,4061980,
1999,34,0,20472,Alex Cejka,$33300,680000,2650000.0
1999,35,0,20471,Sven Struver,$32135,3213476,
1999,36,0,12702,Costantino Rocca,$32027,3202715,
1999,37,0,24357,K.J. Choi,$31457,3145655,
1999,38,0,20992,Kazuhiko Hosokawa,$27125,0,2712500.0
1999,39,0,21633,Steve Allan,$26343,2634262,
1999,40,0,20674,Richard Kaplan,$25250,0,2525000.0
1999,41,0,20382,Stephen Leaney,$25000,0,2500000.0
1999,41,0,11106,Frankie Minoza,$25000,0,2500000.0
1999,43,0,1750,Miguel Angel Martin,$23903,2390319,
1999,43,0,1886,Peter O'Malley,$23903,2390319,
1999,45,0,22892,Jason Gore,$20385,2038500,
1999,46,0,23552,Hank Kuehne,$19869,1986875,
1999,47,0,20474,Phillip Price,$19815,1981487,
1999,48,0,20763,Pierre Fulke,$18056,1805551,
1999,49,0,20043,Edward Fryatt,$17375,1737500,
1999,50,0,20607,Paul Affleck,$14842,1484185,
1999,50,0,12546,Peter Baker,$14842,1484185,
1999,50,0,1796,Mark McNulty,$14842,1484185,
1999,53,0,21878,Mark Wilson,$12765,1276500,
1999,54,0,20608,David Howell,$12675,1267494,
1999,55,0,6731,Jeff Roth,$12411,1241143,
1999,56,0,20072,David Lebeck,$12060,1206040,
1999,57,0,23068,Michael Walton,$11921,1192050,
1999,58,0,12662,Thomas Levet,$11275,1127512,
1999,58,0,20634,Peter Lonard,$11275,1127512,
1999,58,0,23986,Neil Price,$11275,1127512,
1999,58,0,20385,Dean Robertson,$11275,1127512,
1999,58,0,11155,Katsuyoshi Tomori,$11275,1127512,
1999,63,0,12510,Chad Campbell,$11038,1103750,
1999,64,0,12753,David Morland IV,$10750,1075000,
1999,65,0,22624,Joel Kribel,$10519,1051866,
1999,66,0,20939,Keiichiro Fukabori,$10400,1040000,
1999,67,0,12714,Chris Tidland,$10305,1030500,
1999,68,0,19985,Santiago Luna,$10253,1025337,
1999,68,0,20857,Jeremy Robinson,$10253,1025337,
1999,70,0,21787,Johan Ryström,$9921,992060,
1999,71,0,23277,Lee Thompson,$9608,960814,
1999,72,0,23622,Jason Tyska,$9562,956150,
1999,73,0,21753,Brian Davis,$9491,949098,
1999,74,0,11651,Derrick Cooper,$9374,937400,
1999,74,0,20218,Shingo Katayama,$9374,937400,
1999,74,0,20391,Martyn Thompson,$9374,937400,
1999,77,0,22019,Victor Schwamkrug,$8580,858000,
1999,78,0,2313,Bruce Zabriski,$6675,667500,
1999,79,0,1560,David Ishii,$6614,661440,
1999,80,0,6795,Jeff Freeman,$6270,627000,
1999,81,0,20378,Mathias Grönberg,$5961,596110,
1999,82,0,10831,Greg Meyer,$5850,585000,
1999,83,0,23532,Kevin PomArleau,$5817,581667,
1999,84,0,21002,Óscar Serna,$5730,573000,
1999,85,0,21879,Craig Matthew,$5475,547500,
1999,86,0,10904,Mike Malizia,$5434,543400,
1999,87,0,2166,Chip Sullivan,$5225,522500,
1999,88,0,1149,Michael Burke Jr.,$5198,519750,
1999,89,0,2148,Ray Stewart,$5125,512500,
1999,90,0,20548,Hidemichi Tanaka,$5075,507450,
1999,91,0,20613,Brian Hull,$5033,503250,
1999,92,0,12393,Rodney Butcher,$5000,500000,
1999,93,0,6488,Chris Patton,$4950,495000,
1999,94,0,23516,Wes Martin,$4900,490000,
1999,95,0,12705,Cliff Kresge,$4876,487600,
1999,96,0,10565,Ian Leggatt,$4725,472500,
1999,97,0,22036,Mamo Osanai,$4440,444000,
1999,98,0,21623,Jeff Street,$4160,416000,
1999,99,0,10195,Tim Conley,$3676,367600,
1999,100,0,6551,Tim Straub,$3488,348800,
2005,1,0,20400,Michael Campbell,$1661810,158556044,7625000.0
2005,2,0,8635,Colin Montgomerie,$1450736,96206900,48866666.0
2005,3,0,25572,Graeme McDowell,$899359,81435935,8500000.0
2005,4,0,22348,Nick O'Hern,$790502,55050182,24000000.0
2005,5,0,10944,Thomas Bjørn,$769267,65126700,11800000.0
2005,6,0,20608,David Howell,$696950,22444950,47250000.0
2005,7,0,26596,Ryan Moore,$686250,68624980,
2005,8,0,22378,Trevor Immelman,$649867,61486741,3500000.0
2005,9,0,12461,Paul McGinley,$547184,13901727,40816666.0
2005,10,0,21528,Henrik Stenson,$501986,5391924,44806667.0
2005,11,0,20848,Ángel Cabrera,$451028,24202757,20900000.0
2005,12,0,20569,Richard Green,$365807,25680708,10900000.0
2005,13,0,19958,Miguel Angel Jiménez,$281398,10939803,17200000.0
2005,14,0,28486,Michael Putnam,$229733,22973334,
2005,15,0,6036,Scott Dunlap,$204500,20450000,
2005,16,0,1326,Nick Faldo,$184649,18464935,
2005,17,0,6220,Jaxon Brigman,$162961,16296100,
2005,18,0,24924,Bill Haas,$159586,15958643,
2005,19,0,20218,Shingo Katayama,$131020,9602000,3500000.0
2005,20,0,24236,Nick Dougherty,$128217,4746700,8075000.0
2005,21,0,19991,Peter Hedblom,$123857,12385700,
2005,22,0,21461,Kenneth Ferrie,$120250,0,12025000.0
2005,23,0,22624,Joel Kribel,$112360,11236000,
2005,24,0,11127,Stephen Dodd,$109500,0,10950000.0
2005,25,0,20585,Niclas Fasth,$107500,0,10750000.0
2005,26,0,11123,Chris Couch,$96667,9666667,
2005,27,0,24511,Thongchai Jaidee,$92654,1915374,7350000.0
2005,28,0,27466,Spencer Levin,$78082,7808200,
2005,29,0,22983,Bradley Dredge,$77000,0,7700000.0
2005,29,0,26331,Charl Schwartzel,$77000,0,7700000.0
2005,31,0,6078,Esteban Toledo,$76887,7688743,
2005,32,0,22117,Jyoti Randhawa,$72500,0,7250000.0
2005,33,0,26497,Casey Wittenberg,$67548,6754775,
2005,34,0,22034,Yasuharu Imano,$66000,0,6600000.0
2005,35,0,24847,Michael Harris,$65430,6543000,
2005,36,0,23688,Scott Drummond,$56947,5694650,
2005,36,0,27561,Nick Flanagan,$56947,5694650,
2005,36,0,26808,Tadahiro Takayama,$56947,5694650,
2005,39,0,28118,Peter Tomasulo,$55027,5502700,
2005,40,0,22792,Peter Hanson,$51891,5189125,
2005,41,0,27702,Matt Hendrix,$51429,5142857,
2005,42,0,25732,S.K. Ho,$50169,1541936,3475000.0
2005,43,0,25818,Scott Piercy,$47140,4714000,
2005,44,0,22114,Simon Yates,$46000,0,4600000.0
2005,45,0,22328,Marc Cayeux,$42250,0,4225000.0
2005,46,0,20394,Steve Webster,$39586,3958601,
2005,47,0,20935,Toru Taniguchi,$38880,3888000,
2005,48,0,24512,Simon Dyson,$38548,3854840,
2005,49,0,20376,Stephen Gallacher,$36500,0,3650000.0
2005,50,0,19830,Joakim Haeggman,$35000,0,3500000.0
2005,51,0,20992,Kazuhiko Hosokawa,$34500,0,3450000.0
2005,52,0,23857,Neil Cheetham,$33000,0,3300000.0
2005,53,0,20701,Warren Abery,$32500,0,3250000.0
2005,54,0,23481,Marcel Siem,$29150,2915000,
2005,55,0,21284,Hiroyuki Fujita,$26243,2624315,
2005,55,0,23624,Soren Hansen,$26243,2624315,
2005,55,0,24957,Simon Khan,$26243,2624315,
2005,55,0,21695,Maarten Lafeber,$26243,2624315,
2005,59,0,24663,Y.E. Yang,$22856,2285583,
2005,60,0,8215,Steve Schneiter,$22300,2230000,
2005,61,0,7707,Mike Small,$21900,2190000,
2005,62,0,27214,Kevin Streelman,$21695,2169454,
2005,63,0,6140,Sean Murphy,$21120,2112000,
2005,64,0,12309,Bob Sowards,$19162,1916200,
2005,65,0,19904,Paul Lawrie,$19154,1915374,
2005,66,0,22986,Søren Kjeldsen,$17667,1766700,
2005,67,0,20369,John Bickerton,$17522,1752200,
2005,67,0,23874,Tino Schuster,$17522,1752200,
2005,69,0,26539,Robert Rock,$16383,1638307,
2005,69,0,20624,David Smail,$16383,1638307,
2005,71,0,27770,Camilo Villegas,$16300,1630000,
2005,72,0,24494,Erik Compton,$15895,1589500,
2005,73,0,20820,Patrik Sjöland,$15770,1576980,
2005,74,0,20939,Keiichiro Fukabori,$15223,1522300,
2005,74,0,19903,Jonathan Lomas,$15223,1522300,
2005,76,0,23969,Graeme Storm,$14806,1480609,
2005,77,0,28158,Steve Marino,$14542,1454200,
2005,78,0,23903,Stephen Gangluff,$14161,1416100,
2005,79,0,27060,John Mallinger,$13553,1355300,
2005,80,0,7187,Ron Philo Jr.,$12750,1275000,
2005,81,0,27649,Brandt Snedeker,$12731,1273133,
2005,82,0,27708,Jason Hartwick,$12090,1209000,
2005,83,0,8063,Kelly Grunewald,$11935,1193500,
2005,84,0,23043,Paul Sheehan,$11715,1171500,
2005,85,0,1624,Darrell Kestner,$11700,1170000,
2005,86,0,6514,Kevin Johnson,$11330,1133000,
2005,87,0,27352,Steve Collins,$11250,1125000,
2005,88,0,27382,Wil Collins,$11200,1120000,
2005,89,0,23048,Eric Axley,$11100,1110000,
2005,90,0,28220,Colby Beckstrom,$11095,1109520,
2005,91,0,12716,Charley Hoffman,$10656,1065600,
2005,92,0,20445,Casey Martin,$10547,1054700,
2005,92,0,27615,Chris Nallen,$10547,1054700,
2005,94,0,22363,Don Yrene,$10452,1045200,
2005,95,0,2136,Chris Starkjohann,$9917,991700,
2005,96,0,21522,Rick Heath,$9735,973500,
2005,97,0,10699,Ahmad Bateman,$9625,962500,
2005,98,0,26948,Camilo Benedetti,$9600,960000,
2005,99,0,10831,Greg Meyer,$8928,892800,
2005,100,0,25741,Nick Gilliam,$8926,892578,
2005,101,0,25234,Jason Knutzon,$8920,892000,
2005,102,0,25274,Steven Bowditch,$8299,829900,
2005,103,0,27573,Gavin Flint,$7932,793200,
2005,104,0,25692,Akio Sadakata,$7315,731500,
2005,105,0,1713,David Lundstrom,$7000,700000,
2005,106,0,23613,Rich Barcelo,$6945,694500,
2005,107,0,26597,Ben Portie,$6780,678000,
2005,108,0,1533,P.H. Horgan III,$6540,654000,
2005,109,0,23739,Ryan Dillon,$6060,606000,
2002,1,0,20766,Padraig Harrington,$924847,80679700,11805000.0
2002,2,0,19825,Darren Clarke,$769811,66591072,10390000.0
2002,3,0,20848,Ángel Cabrera,$660046,63254584,2750000.0
2002,4,0,20400,Michael Campbell,$641750,61425000,2750000.0
2002,5,0,12662,Thomas Levet,$532186,53218566,
2002,6,0,1876,Greg Norman,$498488,46798833,3050000.0
2002,7,0,24502,Adam Scott,$394157,33915700,5500000.0
2002,8,0,10944,Thomas Bjørn,$360629,36062850,
2002,9,0,23800,Bryce Molder,$348028,34802750,
2002,10,0,1326,Nick Faldo,$321208,32120786,
2002,11,0,22405,Justin Rose,$316316,9481640,22150000.0
2002,12,0,19906,Gary Evans,$286228,22122800,6500000.0
2002,13,0,20585,Niclas Fasth,$272378,7362780,19875000.0
2002,14,0,8635,Colin Montgomerie,$261095,18809546,7300000.0
2002,15,0,1886,Peter O'Malley,$212266,12876550,8350000.0
2002,16,0,20763,Pierre Fulke,$211139,14863909,6250000.0
2002,17,0,20396,Lee Westwood,$210585,9471000,11587500.0
2002,18,0,23624,Soren Hansen,$207966,13946550,6850000.0
2002,19,0,12461,Paul McGinley,$203573,12082266,8275000.0
2002,20,0,20935,Toru Taniguchi,$198010,17050967,2750000.0
2002,21,0,10821,Toshi Izawa,$169204,6920426,10000000.0
2002,22,0,22075,Ricardo Gonzalez,$162959,12170928,4125000.0
2002,23,0,19904,Paul Lawrie,$135960,5033486,8562500.0
2002,24,0,19823,David Howser,$133475,13347500,
2002,25,0,20474,Phillip Price,$108258,5413333,5412500.0
2002,26,0,12705,Cliff Kresge,$101370,10137000,
2002,27,0,20218,Shingo Katayama,$93777,6627748,2750000.0
2002,28,0,23552,Hank Kuehne,$80840,8084000,
2002,29,0,20382,Stephen Leaney,$79232,2673172,5250000.0
2002,30,0,2020,Eduardo Romero,$72550,0,7255000.0
2002,31,0,20859,Anders Hansen,$70247,1224655,5800000.0
2002,32,0,22378,Trevor Immelman,$70228,2172775,4850000.0
2002,33,0,25572,Graeme McDowell,$63160,3190955,3125000.0
2002,34,0,20121,Todd Fischer,$60000,6000000,
2002,35,0,24024,Zach Johnson,$57000,5700000,
2002,36,0,25364,Paul Casey,$55921,5592100,
2002,37,0,25345,Carl Pettersson,$51728,2172775,3000000.0
2002,38,0,26360,Bubba Dickerson,$44141,4414072,
2002,39,0,12661,Todd Barranger,$43200,4320000,
2002,40,0,12602,Dean Wilson,$41344,4134429,
2002,41,0,25190,Jeff Quinney,$40310,4031000,
2002,42,0,20940,Kenichi Kuboya,$40196,1469586,2550000.0
2002,43,0,22983,Bradley Dredge,$37925,3792480,
2002,43,0,11246,Des Smyth,$37925,3792480,
2002,45,0,6514,Kevin Johnson,$37100,3710000,
2002,46,0,23656,Jason Caron,$35639,3563900,
2002,47,0,23409,James Driscoll,$34293,3429300,
2002,48,0,21284,Hiroyuki Fujita,$33714,3371429,
2002,49,0,20160,Charlie Wi,$28625,0,2862500.0
2002,50,0,24511,Thongchai Jaidee,$28500,0,2850000.0
2002,51,0,21489,Nobuhito Sato,$28125,0,2812500.0
2002,52,0,20573,Scott Laycock,$27500,0,2750000.0
2002,53,0,22649,Tobias Dier,$27250,0,2725000.0
2002,53,0,25938,Nicholas Lawrence,$27250,0,2725000.0
2002,55,0,19905,Andrew Coltart,$26732,2673172,
2002,55,0,2300,Ian Woosnam,$26732,2673172,
2002,57,0,20104,Ken Duke,$23163,2316250,
2002,58,0,12454,Mario Tiziani,$22603,2260300,
2002,59,0,24494,Erik Compton,$22438,2243764,
2002,60,0,8547,John Maginnes,$21701,2170100,
2002,61,0,24617,Rafael Gómez,$21150,2115000,
2002,62,0,19970,Robert Karlsson,$20072,2007200,
2002,62,0,6431,Jean Van de Velde,$20072,2007200,
2002,64,0,20590,Paul Eales,$18962,1896240,
2002,65,0,8725,Tom Gillis,$18414,1841408,
2002,66,0,21452,Steve Scott,$16640,1664000,
2002,67,0,22371,Aaron Baddeley,$16380,1638000,
2002,68,0,25900,Lucas Glover,$16349,1634900,
2002,69,0,7363,Craig Bowden,$16294,1629400,
2002,70,0,20367,Fredrik Andersson Hed,$16223,1622339,
2002,70,0,19929,Warren Bennett,$16223,1622339,
2002,70,0,19957,Ian Garbutt,$16223,1622339,
2002,70,0,24956,Mikko Ilonen,$16223,1622339,
2002,70,0,12389,Barry Lane,$16223,1622339,
2002,70,0,24138,Ian Poulter,$16223,1622339,
2002,76,0,25052,Derek Gillespie,$16000,1600000,
2002,77,0,20569,Richard Green,$14696,1469586,
2002,78,0,20099,Doug Barron,$14368,1436800,
2002,79,0,21584,Richie Coughlan,$13955,1395507,
2002,80,0,20650,Jarrod Moseley,$13906,1390576,
2002,81,0,24604,Hunter Haas,$13545,1354500,
2002,82,0,25779,Matthew Cort,$13195,1319467,
2002,83,0,2166,Chip Sullivan,$12966,1296644,
2002,84,0,25031,Andy Miller,$12794,1279400,
2002,84,0,20686,Jeev Milkha Singh,$12794,1279400,
2002,86,0,7553,Roger Wessels,$12247,1224655,
2002,87,0,23892,David Park,$12010,1200952,
2002,88,0,8057,Brian Wilson,$10860,1086000,
2002,89,0,10193,Don Berry,$10750,1075000,
2002,90,0,2187,Dave Tentis,$10500,1050000,
2002,91,0,6006,JC Anderson,$9552,955200,
2002,92,0,23673,Michael Connell,$8976,897600,
2002,93,0,12819,Todd Doohan,$8920,892000,
2002,94,0,1560,David Ishii,$8520,852000,
2002,95,0,6140,Sean Murphy,$8284,828400,
2002,96,0,2196,Robert Thompson,$8120,812000,
2002,97,0,24958,Dave Christensen,$8080,808000,
2002,98,0,21631,Iain Steel,$7560,756000,
2002,99,0,6741,Gene Fieger,$7105,710500,
2002,100,0,24727,David Hutsell,$6804,680400,
2002,101,0,6791,Mark Wurtz,$6660,666000,
2002,102,0,2254,Scott Watkins,$6300,630000,
2002,103,0,1555,Stu Ingraham,$6270,627000,
2002,104,0,24218,Han Lee,$5970,597000,
2002,105,0,10963,Jimmy Green,$4599,459900,
2002,106,0,1191,Barry Cheesman,$4263,426300,
2002,107,0,21047,Mike Deuel,$3696,369600,
2003,1,0,20766,Padraig Harrington,$1021235,96123534,6000000.0
2003,2,0,23552,Hank Kuehne,$872139,87213900,
2003,3,0,20382,Stephen Leaney,$818986,72398588,9500000.0
2003,4,0,21731,Freddie Jacobson,$786771,78677092,
2003,5,0,22405,Justin Rose,$744529,59987400,14465477.0
2003,6,0,10944,Thomas Bjørn,$650733,54841200,10232142.0
2003,7,0,20585,Niclas Fasth,$568982,48198215,8700000.0
2003,8,0,25364,Paul Casey,$363450,13670000,22675000.0
2003,9,0,2020,Eduardo Romero,$308098,15651500,15158333.0
2003,10,0,22378,Trevor Immelman,$307150,12615037,18100000.0
2003,11,0,10821,Toshi Izawa,$296000,7300000,22300000.0
2003,12,0,1326,Nick Faldo,$283383,26225840,2112500.0
2003,13,0,20474,Phillip Price,$280551,22592614,5462500.0
2003,14,0,21753,Brian Davis,$270111,22861120,4150000.0
2003,15,0,19904,Paul Lawrie,$255974,22597375,3000000.0
2003,16,0,6064,Jeff Gallagher,$163900,16389972,
2003,17,0,22400,Hennie Otto,$162593,10809280,5450000.0
2003,18,0,8635,Colin Montgomerie,$159607,5052343,10908333.0
2003,19,0,20396,Lee Westwood,$136590,6359000,7300000.0
2003,20,0,20473,Ignacio Garrido,$133250,0,13325000.0
2003,21,0,20378,Mathias Grönberg,$128013,12801320,
2003,22,0,19906,Gary Evans,$121413,12141280,
2003,23,0,24781,Hunter Mahan,$106300,10630000,
2003,24,0,24138,Ian Poulter,$103693,3085948,7283333.0
2003,25,0,20763,Pierre Fulke,$103045,7842026,2462500.0
2003,26,0,20218,Shingo Katayama,$91499,6149916,3000000.0
2003,27,0,27095,Nick Watney,$73255,7325500,
2003,28,0,12461,Paul McGinley,$68330,4132960,2700000.0
2003,29,0,22379,Mark Foster,$68205,4132960,2687500.0
2003,30,0,1473,Todd Hamilton,$62600,3660000,2600000.0
2003,31,0,1364,Peter Fowler,$52324,5232434,
2003,32,0,19970,Robert Karlsson,$52000,0,5200000.0
2003,33,0,24184,Alastair Forsyth,$51431,1518068,3625000.0
