YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
1989,36,108,1072,Chip Beck,55.71,78,140,-12.00
1989,37,108,1106,Jim Booros,55.56,70,126,+4.00
1989,37,108,1790,Pat McGowan,55.56,75,135,-5.00
1989,39,112,1303,Bob Eastwood,55.38,72,130,-8.00
1989,40,112,1049,Ian Baker-Finch,55.24,58,105,+3.00
1989,41,112,1487,Jeff Hart,55.17,48,87,+2.00
1989,42,112,1926,Steve Pate,54.89,101,184,-23.00
1989,43,112,1157,Tom Byrum,54.84,102,186,+13.00
1989,44,113,1783,Mark McCumber,54.78,63,115,-7.00
1989,45,113,1510,Nolan Henke,54.55,54,99,-11.00
1989,46,114,1093,Ronnie Black,54.41,74,136,+1.00
1989,46,114,1633,Tom Kite,54.41,74,136,+2.00
1989,48,114,1773,Ronnie McCann,54.32,44,81,+8.00
1989,49,114,1891,David Ogrin,54.3,82,151,-7.00
1989,50,115,1320,Bob Estes,54.24,64,118,+12.00
1989,51,116,1527,Scott Hoch,54.11,79,146,-13.00
1989,52,116,1154,Bill Buttner,53.9,76,141,-1.00
1989,52,116,1235,Ben Crenshaw,53.9,76,141,-1.00
1989,54,116,2094,Tony Sills,53.85,77,143,-9.00
1989,55,118,2010,Loren Roberts,53.8,92,171,-20.00
1989,56,118,1495,Morris Hatalsky,53.79,78,145,+13.00
1989,57,118,1132,Mark Brooks,53.72,65,121,-2.00
1989,58,118,1346,Ed Fiori,53.7,87,162,-12.00
1989,59,119,2067,Ted Schulz,53.59,97,181,-4.00
1989,60,120,1499,Mark Hayes,53.24,74,139,-9.00
1989,61,121,2041,Bill Sander,53.18,92,173,-16.00
1989,62,121,1006,John Adams,53.03,70,132,-11.00
1989,63,123,1443,Hubert Green,52.85,65,123,+7.00
1989,64,123,1736,Roger Maltbie,52.75,48,91,-1.00
1989,65,124,2170,Hal Sutton,52.21,59,113,-9.00
1989,66,127,2007,Larry Rinker,52.07,88,169,-5.00
1989,67,128,1444,Ken Green,51.92,81,156,+4.00
1989,68,128,2196,Robert Thompson,51.82,57,110,+2.00
1989,69,128,1282,Trevor Dodds,51.81,43,83,-7.00
1989,70,128,1715,Mark Lye,51.56,66,128,-15.00
1989,71,129,1435,Wayne Grady,51.49,69,134,-3.00
1989,72,129,1355,Raymond Floyd,51.43,54,105,+4.00
1989,73,129,1960,Don Pooley,51.41,73,142,-4.00
1989,74,129,1168,David Canipe,51.39,74,144,+3.00
1989,75,129,1992,Don Reese,51.37,75,146,+15.00
1989,76,129,1641,Gary Koch,51.35,57,111,-11.00
1989,76,129,1887,Mark O'Meara,51.35,57,111,-10.00
1989,78,129,2224,Greg Twiggs,51.33,58,113,+10.00
1989,79,129,2279,Mark Wiebe,51.32,78,152,-10.00
1989,80,130,2159,Curtis Strange,51.26,61,119,-5.00
1989,81,130,1717,Sandy Lyle,51.19,43,84,+10.00
1989,82,130,1203,Russ Cochran,51.11,69,135,-4.00
1989,83,130,1507,Webb Heintzelman,51.06,72,141,+8.00
1989,84,131,1129,Bill Britton,51.05,73,143,-3.00
1989,85,131,1307,Joel Edwards,51.04,49,96,+3.00
1989,86,131,1068,Andy Bean,50.88,58,114,-3.00
1989,87,131,1522,Lon Hinkle,50.72,70,138,-26.00
1989,88,131,1385,Jim Gallagher Jr.,50.64,79,156,-18.00
1989,89,131,1938,David Peoples,50.54,47,93,-6.00
1989,90,131,1984,Sam Randolph,50.49,52,103,+13.00
1989,91,131,1571,Barry Jaeckel,50.48,53,105,+8.00
1989,92,131,1457,Jay Haas,50.38,66,131,-12.00
1989,93,131,1418,Bill Glasson,50.0,61,122,-3.00
1989,93,131,1958,Dan Pohl,50.0,53,106,-3.00
1989,93,131,2133,Craig Stadler,50.0,53,106,-2.00
1989,96,190,1877,Tim Norris,49.65,71,143,+2.00
1989,97,190,1864,Larry Nelson,49.58,59,119,+3.00
1989,98,190,1162,Rex Caldwell,49.55,55,111,+16.00
1989,99,190,1374,Robin Freeman,49.52,52,105,+6.00
1989,99,190,1550,Ed Humenik,49.52,52,105,+6.00
1989,101,190,1326,Nick Faldo,49.47,47,95,-2.00
1989,102,190,2186,Brian Tennyson,49.43,86,174,-6.00
1989,103,190,1797,Rocco Mediate,49.42,85,172,-9.00
1989,104,190,1639,Kenny Knox,49.4,83,168,+2.00
1989,104,190,2223,Bob Tway,49.4,82,166,-1.00
1989,106,190,1935,Calvin Peete,49.35,38,77,-1.00
1989,107,191,1014,Fulton Allem,49.21,62,126,-8.00
1989,108,191,2267,D.A. Weibring,49.12,56,114,-7.00
1989,109,191,1614,Jack Kay Jr.,49.04,51,104,E
1989,110,191,1331,Rick Fehr,48.96,47,96,-5.00
1989,111,191,1755,Dick Mast,48.87,65,133,+3.00
1989,112,191,2023,Clarence Rose,48.82,83,170,-9.00
1989,113,191,2322,Richard Zokol,48.78,60,123,+6.00
1989,114,192,1928,Corey Pavin,48.75,78,160,-11.00
1989,115,192,1329,Brad Faxon,48.59,69,142,-15.00
1989,116,192,1448,Tony Grimes,48.57,51,105,+8.00
1989,117,193,1468,Gary Hallberg,48.53,66,136,-5.00
1989,118,193,2195,Leonard Thompson,48.48,80,165,-8.00
1989,119,194,1133,Billy Ray Brown,48.36,59,122,-10.00
1989,120,194,1096,Phil Blackmar,48.19,80,166,+1.00
1989,121,194,1143,Brad Bryant,48.17,79,164,-2.00
1989,122,195,1469,Dan Halldorson,48.09,63,131,+16.00
1989,122,195,1569,Peter Jacobsen,48.09,63,131,-19.00
1989,124,195,1996,Mike Reid,48.04,49,102,-5.00
1989,125,195,2118,J.C. Snead,48.03,61,127,-1.00
1989,126,195,1061,Ray Barr Jr.,48.0,48,100,+7.00
1989,126,195,1200,Keith Clearwater,48.0,72,150,+8.00
1989,128,195,1150,George Burns,47.92,46,96,+8.00
1989,129,196,2095,Larry Silveira,47.79,65,136,+3.00
1989,130,196,1701,Bob Lohr,47.7,83,174,+13.00
1989,131,196,1813,Mike Miles,47.67,41,86,-2.00
1989,132,196,1975,Tom Purtzer,47.52,67,141,E
1989,133,198,1261,Jay Delsing,47.17,50,106,-3.00
1989,134,198,1361,Dan Forsman,47.1,65,138,+16.00
1989,135,199,1931,Rick Pearson,46.73,50,107,+5.00
1989,136,199,1060,Dave Barr,46.71,78,167,-7.00
1989,137,200,2321,Fuzzy Zoeller,46.53,47,101,-6.00
1989,138,201,2033,Dave Rummells,46.27,62,134,E
1989,139,202,2292,Bob Wolcott,45.98,40,87,+7.00
1989,140,203,1846,Jodie Mudd,45.91,73,159,-3.00
1989,141,203,1381,Fred Funk,45.9,56,122,+9.00
1989,142,203,1475,Donnie Hammond,45.89,67,146,-3.00
1989,143,208,1559,Hale Irwin,45.28,48,106,-4.00
1989,144,208,1098,Jay Don Blake,45.0,54,120,-19.00
1989,145,208,2201,Jim Thorpe,44.93,62,138,-4.00
1989,146,208,1533,P.H. Horgan III,44.78,60,134,-3.00
1989,147,208,1945,Kenny Perry,44.68,42,94,+2.00
1989,148,208,1201,Lennie Clements,44.64,50,112,+4.00
1989,149,208,1682,Wayne Levi,44.44,60,135,-14.00
1989,149,208,2256,Tom Watson,44.44,40,90,-6.00
1989,151,211,2090,Tom Sieckmann,44.23,69,156,+6.00
1989,152,211,1876,Greg Norman,44.21,42,95,-5.00
1989,153,211,1323,Brad Fabel,44.2,61,138,-5.00
1989,154,211,2225,Howard Twitty,44.12,60,136,-2.00
1989,155,211,1248,Rick Dalpos,43.82,39,89,+12.00
1989,156,211,1112,Charlie Bowles,43.75,49,112,+14.00
1989,156,211,2148,Ray Stewart,43.75,49,112,-10.00
1989,158,213,1024,Billy Andrade,43.7,59,135,+6.00
1989,158,213,1837,Gil Morgan,43.7,52,119,-3.00
1989,160,213,1564,David Jackson,43.66,31,71,+7.00
1989,161,213,2087,Don Shirey Jr.,43.64,48,110,E
1989,162,213,6284,Jim Hallet,43.6,75,172,-9.00
1989,163,213,1078,Jim Benepe,43.48,60,138,+5.00
1989,164,214,1086,Roy Biancalana,43.4,46,106,+11.00
1989,165,215,1777,John McComish,42.96,58,135,+6.00
1989,166,215,1156,Curt Byrum,42.86,66,154,+7.00
1989,167,231,1310,Dave Eichelberger,42.61,75,176,+13.00
1989,168,231,1943,Chris Perry,42.33,69,163,-6.00
1989,169,232,1771,Blaine McCallister,42.2,73,173,-3.00
1989,170,232,2101,Joey Sindelar,42.18,62,147,-10.00
1989,171,232,2303,Robert Wrenn,42.03,58,138,-3.00
1989,172,233,1313,Steve Elkington,41.83,64,153,-1.00
1989,173,233,2246,Duffy Waldorf,41.74,48,115,-3.00
1989,174,233,1690,Bruce Lietzke,41.27,52,126,-5.00
1989,175,233,2261,Doug Weaver,41.0,41,100,+8.00
1989,176,233,1549,Mike Hulbert,40.78,73,179,+10.00
1989,176,233,2241,Bobby Wadkins,40.78,73,179,-1.00
1989,178,234,2294,Willie Wood,40.63,39,96,+20.00
1989,179,234,1151,Clark Burroughs,40.54,45,111,+17.00
1989,179,234,1723,Andrew Magee,40.54,60,148,+5.00
1989,181,252,1035,Tommy Armour III,39.07,59,151,-3.00
1989,182,255,2190,Doug Tewell,38.39,43,112,-20.00
1989,183,255,2239,Scott Verplank,38.3,54,141,+4.00
1989,184,255,1884,Mac O'Grady,38.16,29,76,+3.00
1989,185,260,1626,Karl Kimball,36.51,23,63,+8.00
1989,186,266,1685,J.L. Lewis,36.11,26,72,+8.00
1993,1,0,1444,Ken Green,64.36,65,101,29.0
1993,2,0,1495,Morris Hatalsky,63.74,58,91,27.0
1993,3,0,10207,Jimmy Johnston,63.64,91,143,37.0
1993,3,0,1968,Nick Price,63.64,84,132,17.0
1993,5,0,1468,Gary Hallberg,63.25,105,166,57.0
1993,6,0,1823,Larry Mize,62.7,79,126,19.0
1993,7,0,1072,Chip Beck,62.58,97,155,19.0
1993,8,0,1876,Greg Norman,62.35,53,85,23.0
1993,9,0,1926,Steve Pate,61.87,86,139,34.0
1993,10,0,1755,Dick Mast,61.75,113,183,43.0
1993,11,0,1116,Michael Bradley,61.67,74,120,36.0
1993,12,0,1846,Jodie Mudd,61.39,62,101,23.0
1993,13,0,1414,Bob Gilder,60.61,80,132,32.0
1993,14,0,1690,Bruce Lietzke,60.56,43,71,20.0
1993,15,0,6575,Dudley Hart,60.4,90,149,36.0
1993,16,0,1200,Keith Clearwater,59.88,100,167,47.0
1993,17,0,2256,Tom Watson,59.26,64,108,27.0
1993,18,0,1346,Ed Fiori,59.24,93,157,45.0
1993,19,0,2099,Scott Simpson,58.93,66,112,25.0
1993,20,0,1408,Kelly Gibson,58.76,104,177,40.0
1993,21,0,1607,Brian Kamm,58.68,98,167,41.0
1993,22,0,1226,Fred Couples,58.62,68,116,20.0
1993,23,0,2146,Payne Stewart,58.44,90,154,32.0
1993,24,0,2267,D.A. Weibring,58.4,73,125,46.0
1993,25,0,1329,Brad Faxon,58.29,102,175,43.0
1993,26,0,1201,Lennie Clements,58.1,61,105,27.0
1993,27,0,1235,Ben Crenshaw,57.97,80,138,53.0
1993,28,0,6589,Jeff Woodland,57.76,93,161,55.0
1993,29,0,1378,David Frost,57.38,70,122,30.0
1993,30,0,1934,Dave Peege,57.26,67,117,47.0
1993,31,0,2010,Loren Roberts,57.04,81,142,52.0
1993,32,0,1701,Bob Lohr,57.02,69,121,42.0
1993,33,0,1306,David Edwards,56.99,53,93,18.0
1993,34,0,1042,Paul Azinger,56.83,79,139,31.0
1993,35,0,1129,Bill Britton,56.79,92,162,56.0
1993,36,0,1390,Buddy Gardner,56.52,52,92,36.0
1993,37,0,1557,John Inman,56.45,105,186,81.0
1993,37,0,1837,Gil Morgan,56.45,70,124,24.0
1993,39,0,6691,Greg Cesario,56.35,71,126,57.0
1993,40,0,1724,Jeff Maggert,56.25,81,144,38.0
1993,41,0,6124,Patrick Burke,56.18,50,89,25.0
1993,42,0,2100,Tim Simpson,56.15,73,130,41.0
1993,43,0,1706,Davis Love III,56.14,96,171,23.0
1993,44,0,1161,Mark Calcavecchia,56.02,93,166,34.0
1993,45,0,1196,Brian Claar,55.9,109,195,63.0
1993,46,0,1648,Billy Kratzert,55.71,39,70,19.0
1993,47,0,1928,Corey Pavin,55.56,70,126,37.0
1993,47,0,8553,Lee Porter,55.56,50,90,37.0
1993,49,0,2104,Jeff Sluman,55.21,90,163,58.0
1993,50,0,1249,John Daly,55.17,64,116,11.0
1993,50,0,2321,Fuzzy Zoeller,55.17,48,87,23.0
1993,52,0,1457,Jay Haas,55.13,86,156,42.0
1993,53,0,6617,Brian Henninger,55.1,81,147,49.0
1993,54,0,2214,Kirk Triplett,54.91,95,173,50.0
1993,55,0,2294,Willie Wood,54.84,68,124,37.0
1993,56,0,1549,Mike Hulbert,54.79,80,146,52.0
1993,56,0,1887,Mark O'Meara,54.79,80,146,61.0
1993,58,0,1381,Fred Funk,54.64,100,183,59.0
1993,59,0,1203,Russ Cochran,54.55,96,176,49.0
1993,60,0,2218,Ted Tryba,54.3,82,151,58.0
1993,61,0,1014,Fulton Allem,54.23,77,142,52.0
1993,61,0,2185,Lance Ten Broeck,54.23,109,201,75.0
1993,63,0,1443,Hubert Green,54.21,58,107,53.0
1993,64,0,7569,Mark Carnevale,54.07,93,172,66.0
1993,65,0,2322,Richard Zokol,53.96,75,139,59.0
1993,66,0,1619,Skip Kendall,53.93,103,191,77.0
1993,67,0,1761,Len Mattiace,53.9,76,141,34.0
1993,68,0,6284,Jim Hallet,53.89,90,167,68.0
1993,69,0,1569,Peter Jacobsen,53.85,70,130,30.0
1993,70,0,1659,Massy Kuramoto,53.68,73,136,50.0
1993,71,0,1284,Mike Donald,53.61,89,166,68.0
1993,72,0,1313,Steve Elkington,53.42,78,146,39.0
1993,73,0,6566,Jaime Gomez,53.33,80,150,54.0
1993,74,0,1577,Lee Janzen,53.29,81,152,53.0
1993,75,0,2245,Grant Waite,53.1,77,145,47.0
1993,76,0,1797,Rocco Mediate,53.06,78,147,50.0
1993,77,0,1049,Ian Baker-Finch,53.04,61,115,40.0
1993,78,0,2223,Bob Tway,52.99,62,117,63.0
1993,79,0,1564,David Jackson,52.89,64,121,28.0
1993,80,0,2049,Gene Sauers,52.81,94,178,47.0
1993,81,0,1975,Tom Purtzer,52.78,57,108,28.0
1993,82,0,1723,Andrew Magee,52.73,58,110,27.0
1993,83,0,2190,Doug Tewell,52.63,60,114,47.0
1993,84,0,1510,Nolan Henke,52.6,91,173,62.0
1993,85,0,6144,John Dowdall,52.56,41,78,46.0
1993,86,0,2224,Greg Twiggs,52.47,85,162,63.0
1993,87,0,1143,Brad Bryant,52.41,98,187,53.0
1993,88,0,1864,Larry Nelson,52.34,56,107,38.0
1993,88,0,2180,Harry Taylor,52.34,56,107,33.0
1993,90,0,2298,Jim Woodward,52.22,47,90,35.0
1993,91,0,1890,Brett Ogle,52.04,51,98,38.0
1993,92,0,1946,Peter Persons,52.0,65,125,49.0
1993,93,0,1418,Bill Glasson,51.89,55,106,28.0
1993,94,0,1527,Scott Hoch,51.7,76,147,52.0
1993,95,0,1248,Rick Dalpos,51.54,67,130,54.0
1993,95,0,1361,Dan Forsman,51.54,67,130,43.0
1993,97,0,1374,Robin Freeman,51.49,69,134,45.0
1993,98,0,2090,Tom Sieckmann,51.4,92,179,70.0
1993,99,0,2131,Mike Springer,51.35,76,148,48.0
1993,100,0,6058,John Flannery,51.32,97,189,78.0
1993,101,0,1261,Jay Delsing,51.3,99,193,65.0
1993,102,0,6332,Neal Lancaster,51.22,84,164,49.0
1993,103,0,1197,Bobby Clampett,51.19,43,84,37.0
1993,104,0,1930,Eddie Pearce,50.98,52,102,45.0
1993,105,0,1132,Mark Brooks,50.97,79,155,61.0
1993,106,0,1323,Brad Fabel,50.89,86,169,65.0
1993,107,0,6643,Paul Goydos,50.88,87,171,75.0
1993,108,0,1218,Jeff Cook,50.81,63,124,48.0
1993,109,0,2067,Ted Schulz,50.79,97,191,62.0
1993,110,0,2133,Craig Stadler,50.78,65,128,33.0
1993,111,0,1093,Ronnie Black,50.61,83,164,58.0
1993,112,0,1810,Phil Mickelson,50.36,70,139,33.0
1993,113,0,2303,Robert Wrenn,50.34,75,149,67.0
1993,114,0,1307,Joel Edwards,50.33,77,153,66.0
1993,115,0,2135,Mike Standly,50.27,94,187,77.0
1993,116,0,1096,Phil Blackmar,50.0,85,170,57.0
1993,116,0,1353,Bruce Fleisher,50.0,74,148,52.0
1993,116,0,1715,Mark Lye,50.0,64,128,47.0
1993,116,0,8045,Perry Moss,50.0,72,144,48.0
1993,116,0,1849,Bill Murchison,50.0,39,78,29.0
1993,116,0,1891,David Ogrin,50.0,78,156,64.0
1993,116,0,1938,David Peoples,50.0,60,120,41.0
1993,123,0,6090,Jim McGovern,49.74,95,191,65.0
1993,124,0,6006,JC Anderson,49.61,63,127,37.0
1993,125,0,1783,Mark McCumber,49.59,60,121,34.0
1993,126,0,2159,Curtis Strange,49.54,54,109,43.0
1993,127,0,2255,Denis Watson,49.5,50,101,52.0
1993,128,0,1435,Wayne Grady,49.43,43,87,42.0
1993,129,0,2225,Howard Twitty,49.4,83,168,58.0
1993,130,0,1060,Dave Barr,49.34,75,152,61.0
1993,130,0,1550,Ed Humenik,49.34,75,152,55.0
1993,132,0,1677,Tom Lehman,49.26,67,136,37.0
1993,133,0,2007,Larry Rinker,49.17,59,120,60.0
1993,134,0,1771,Blaine McCallister,48.92,68,139,60.0
1993,135,0,1024,Billy Andrade,48.87,65,133,57.0
1993,136,0,1920,Craig Parry,48.8,81,166,55.0
1993,137,0,1707,Steve Lowery,48.44,93,192,65.0
1993,138,0,6128,Steve Lamontagne,48.33,87,180,59.0
1993,139,0,2241,Bobby Wadkins,48.31,57,118,48.0
1993,140,0,1553,John Huston,48.28,98,203,60.0
1993,141,0,1157,Tom Byrum,48.25,69,143,65.0
1993,142,0,1388,Robert Gamez,48.15,78,162,82.0
1993,143,0,10195,Tim Conley,48.0,48,100,45.0
1993,144,0,1559,Hale Irwin,47.83,55,115,49.0
1993,145,0,2033,Dave Rummells,47.76,64,134,47.0
1993,146,0,6086,Russell Beiersdorf,47.73,84,176,78.0
1993,147,0,6136,Mike Schuchart,47.41,55,116,43.0
1993,148,0,1533,P.H. Horgan III,47.37,72,152,64.0
1993,149,0,1475,Donnie Hammond,47.27,52,110,48.0
1993,150,0,8759,Tad Rhyan,47.11,57,121,62.0
1993,151,0,6012,Greg Kraft,46.96,54,115,56.0
1993,152,0,2279,Mark Wiebe,46.88,75,160,62.0
1993,153,0,6034,Marco Dawson,46.67,84,180,77.0
1993,154,0,1682,Wayne Levi,46.55,54,116,46.0
1993,155,0,1288,Ed Dougherty,46.5,73,157,76.0
1993,156,0,1098,Jay Don Blake,46.48,66,142,54.0
1993,157,0,1320,Bob Estes,46.43,78,168,65.0
1993,158,0,1766,Billy Mayfair,46.32,88,190,78.0
1993,159,0,6044,Scott Gump,46.25,74,160,65.0
1993,160,0,1736,Roger Maltbie,46.24,43,93,44.0
1993,161,0,1185,Brandel Chamblee,46.15,54,117,37.0
1993,162,0,2201,Jim Thorpe,46.07,41,89,39.0
1993,163,0,1068,Andy Bean,45.87,50,109,58.0
1993,164,0,2111,Mike Smith,45.83,66,144,70.0
1993,165,0,1035,Tommy Armour III,45.78,38,83,49.0
1993,166,0,1006,John Adams,45.57,72,158,50.0
1993,167,0,6401,Marty Schiene,45.54,51,112,51.0
1993,168,0,1633,Tom Kite,45.35,39,86,32.0
1993,169,0,6197,Michael Allen,45.0,63,140,74.0
1993,170,0,1385,Jim Gallagher Jr.,44.94,71,158,51.0
1993,171,0,1331,Rick Fehr,44.87,70,156,58.0
1993,172,0,10795,Neale Smith,44.83,39,87,39.0
1993,173,0,1971,Dillard Pruitt,44.74,51,114,51.0
1993,174,0,2217,Dennis Trixler,44.6,62,139,71.0
1993,175,0,6599,John Elliott,44.58,74,166,72.0
1993,176,0,6247,David Delong,44.33,43,97,47.0
1993,177,0,2242,Lanny Wadkins,44.19,57,129,58.0
1993,178,0,2101,Joey Sindelar,43.81,46,105,48.0
1993,179,0,2246,Duffy Waldorf,43.24,64,148,69.0
1993,180,0,1469,Dan Halldorson,42.96,61,142,66.0
1993,181,0,1219,John Cook,42.75,56,131,48.0
1993,182,0,1958,Dan Pohl,41.94,39,93,30.0
1993,183,0,1191,Barry Cheesman,41.83,64,153,67.0
1993,184,0,1945,Kenny Perry,41.79,56,134,55.0
1993,185,0,2206,David Toms,41.18,56,136,69.0
1993,186,0,1282,Trevor Dodds,39.49,62,157,92.0
1993,187,0,1725,John Mahaffey,39.31,57,145,73.0
1993,188,0,5319,Gene Jones,38.37,33,86,66.0
1993,189,0,2170,Hal Sutton,35.81,53,148,93.0
1994,1,0,1928,Corey Pavin,65.35,83,127,35.0
1994,2,0,1235,Ben Crenshaw,63.13,101,160,47.0
1994,3,0,2230,Stan Utley,62.84,93,148,49.0
1994,4,0,2214,Kirk Triplett,61.59,85,138,37.0
1994,5,0,1607,Brian Kamm,61.43,86,140,36.0
1994,6,0,1320,Bob Estes,60.43,84,139,20.0
1994,7,0,2146,Payne Stewart,60.36,67,111,26.0
1994,8,0,2322,Richard Zokol,60.33,73,121,34.0
1994,9,0,1527,Scott Hoch,60.28,85,141,44.0
1994,10,0,1557,John Inman,59.88,103,172,71.0
1994,11,0,1024,Billy Andrade,59.32,70,118,37.0
1994,12,0,1116,Michael Bradley,59.21,90,152,56.0
1994,13,0,2294,Willie Wood,58.2,71,122,39.0
1994,14,0,1968,Nick Price,58.16,57,98,19.0
1994,15,0,6617,Brian Henninger,58.14,75,129,39.0
1994,15,0,2101,Joey Sindelar,58.14,50,86,33.0
1994,17,0,1549,Mike Hulbert,57.83,96,166,50.0
1994,18,0,2010,Loren Roberts,57.81,74,128,39.0
1994,19,0,2049,Gene Sauers,57.72,71,123,28.0
1994,20,0,1129,Bill Britton,57.69,60,104,44.0
1994,21,0,2167,Mike Sullivan,57.63,68,118,33.0
1994,22,0,6609,Rob Boldt,57.61,53,92,24.0
1994,23,0,1920,Craig Parry,57.5,69,120,33.0
1994,24,0,6643,Paul Goydos,57.39,101,176,50.0
1994,25,0,1876,Greg Norman,57.27,63,110,17.0
1994,26,0,1444,Ken Green,57.06,93,163,52.0
1994,27,0,1891,David Ogrin,56.96,90,158,31.0
1994,28,0,6078,Esteban Toledo,56.91,70,123,39.0
1994,29,0,1392,Tom Garner,56.84,54,95,38.0
1994,30,0,6350,Bob May,56.72,76,134,32.0
1994,31,0,2267,D.A. Weibring,56.7,55,97,39.0
1994,32,0,1414,Bob Gilder,56.62,77,136,48.0
1994,33,0,8931,Glen Day,56.52,104,184,48.0
1994,34,0,1783,Mark McCumber,56.48,61,108,24.0
1994,35,0,1313,Steve Elkington,56.45,70,124,47.0
1994,35,0,1418,Bill Glasson,56.45,70,124,27.0
1994,37,0,6090,Jim McGovern,56.33,89,158,33.0
1994,38,0,1219,John Cook,56.19,59,105,32.0
1994,39,0,2239,Scott Verplank,55.88,57,102,38.0
1994,40,0,2218,Ted Tryba,55.78,111,199,69.0
1994,41,0,6214,Guy Boros,55.41,87,157,32.0
1994,42,0,1723,Andrew Magee,55.21,90,163,51.0
1994,43,0,1553,John Huston,55.19,85,154,41.0
1994,43,0,6332,Neal Lancaster,55.19,85,154,47.0
1994,45,0,1810,Phil Mickelson,54.95,50,91,27.0
1994,46,0,6251,Chris DiMarco,54.94,89,162,58.0
1994,47,0,2067,Ted Schulz,54.86,79,144,58.0
1994,48,0,2104,Jeff Sluman,54.78,86,157,56.0
1994,49,0,2159,Curtis Strange,54.74,75,137,54.0
1994,50,0,1093,Ronnie Black,54.62,71,130,37.0
1994,51,0,1261,Jay Delsing,54.55,84,154,61.0
1994,52,0,7235,John Morse,54.47,67,123,46.0
1994,53,0,1201,Lennie Clements,54.31,63,116,27.0
1994,54,0,1374,Robin Freeman,54.19,84,155,41.0
1994,55,0,1457,Jay Haas,54.14,72,133,42.0
1994,56,0,1353,Bruce Fleisher,54.1,66,122,47.0
1994,57,0,1014,Fulton Allem,53.8,85,158,45.0
1994,57,0,1381,Fred Funk,53.8,99,184,60.0
1994,59,0,6657,Steve Rintoul,53.78,64,119,43.0
1994,60,0,1226,Fred Couples,53.76,50,93,21.0
1994,61,0,1143,Brad Bryant,53.74,79,147,31.0
1994,62,0,1510,Nolan Henke,53.68,73,136,51.0
1994,62,0,2256,Tom Watson,53.68,51,95,19.0
1994,64,0,2133,Craig Stadler,53.64,59,110,19.0
1994,65,0,1161,Mark Calcavecchia,53.57,75,140,54.0
1994,66,0,1824,Yoshinori Mizumaki,53.54,53,99,34.0
1994,67,0,1748,Doug Martin,53.5,84,157,59.0
1994,68,0,1329,Brad Faxon,53.46,85,159,50.0
1994,68,0,1755,Dick Mast,53.46,85,159,59.0
1994,70,0,2321,Fuzzy Zoeller,53.15,59,111,25.0
1994,71,0,1475,Donnie Hammond,53.08,69,130,45.0
1994,72,0,1288,Ed Dougherty,52.97,98,185,68.0
1994,73,0,6577,John Wilson,52.85,65,123,44.0
1994,74,0,2223,Bob Tway,52.82,75,142,49.0
1994,75,0,1971,Dillard Pruitt,52.8,85,161,63.0
1994,76,0,1468,Gary Hallberg,52.73,87,165,56.0
1994,77,0,1200,Keith Clearwater,52.69,88,167,58.0
1994,78,0,10809,Jim Furyk,52.67,79,150,43.0
1994,79,0,1306,David Edwards,52.63,70,133,45.0
1994,79,0,1435,Wayne Grady,52.63,60,114,41.0
1994,81,0,1378,David Frost,52.48,74,141,54.0
1994,82,0,1330,David Feherty,52.46,64,122,47.0
1994,83,0,1096,Phil Blackmar,52.14,61,117,50.0
1994,84,0,6140,Sean Murphy,52.11,74,142,60.0
1994,85,0,1307,Joel Edwards,52.07,63,121,40.0
1994,86,0,1701,Bob Lohr,52.05,76,146,66.0
1994,87,0,1203,Russ Cochran,52.02,90,173,51.0
1994,88,0,6791,Mark Wurtz,51.95,80,154,53.0
1994,89,0,1887,Mark O'Meara,51.9,82,158,63.0
1994,90,0,1132,Mark Brooks,51.6,97,188,72.0
1994,91,0,1706,Davis Love III,51.53,84,163,39.0
1994,92,0,1569,Peter Jacobsen,51.38,56,109,29.0
1994,93,0,1495,Morris Hatalsky,51.18,65,127,52.0
1994,94,0,2245,Grant Waite,51.08,71,139,48.0
1994,95,0,6016,Brad Lardon,51.06,48,94,37.0
1994,96,0,6589,Jeff Woodland,50.99,77,151,65.0
1994,97,0,1766,Billy Mayfair,50.92,83,163,72.0
1994,98,0,2033,Dave Rummells,50.83,92,181,60.0
1994,99,0,2206,David Toms,50.72,70,138,55.0
1994,100,0,6315,Pete Jordan,50.6,84,166,58.0
1994,101,0,1975,Tom Purtzer,50.43,58,115,28.0
1994,102,0,8337,Mike Heinen,50.34,75,149,50.0
1994,103,0,1139,Olin Browne,50.31,81,161,51.0
1994,103,0,6012,Greg Kraft,50.31,80,159,78.0
1994,105,0,6197,Michael Allen,50.0,84,168,64.0
1994,105,0,1331,Rick Fehr,50.0,68,136,45.0
1994,105,0,1633,Tom Kite,50.0,56,112,29.0
1994,105,0,6128,Steve Lamontagne,50.0,69,138,41.0
1994,105,0,1725,John Mahaffey,50.0,59,118,38.0
1994,110,0,1408,Kelly Gibson,49.72,88,177,72.0
1994,111,0,1266,Clark Dennis,49.67,76,153,66.0
1994,112,0,2095,Larry Silveira,49.66,74,149,46.0
1994,113,0,2131,Mike Springer,49.62,65,131,56.0
1994,114,0,8375,Paul Stankowski,49.59,60,121,48.0
1994,115,0,12663,Phil Tataurangi,49.58,59,119,39.0
1994,116,0,10213,Dicky Pride,49.54,54,109,46.0
1994,117,0,6591,Rocky Walcher,49.53,53,107,45.0
1994,118,0,1707,Steve Lowery,49.45,90,182,71.0
