YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
2014,120,0,33948,Byeong Hun An,0.71,65350,9200000
2014,120,0,30692,Scott Stallings,0.71,1385687,194800000
2014,122,0,31202,William McGirt,0.7,1275735,181200000
2014,123,0,24358,Robert Garrigus,0.69,1095472,157800000
2014,123,0,29222,Billy Hurley III,0.69,1145297,167000000
2014,123,0,27171,Jay McLuen,0.69,84171,12200000
2014,126,0,29720,Andres Gonzales,0.68,75000,11000000
2014,126,0,35296,Haotong Li,0.68,58000,8500000
2014,128,0,22892,Jason Gore,0.67,273857,40700000
2014,128,0,2206,David Toms,0.67,801353,120100000
2014,130,0,40026,Daniel Berger,0.66,59588,9000000
2014,130,0,32150,Michael Thompson,0.66,932300,140200000
2014,132,0,39974,Steven Ihm,0.65,30628,4700000
2014,133,0,28500,Martin Flores,0.64,1035444,162900000
2014,133,0,34261,Scott Langley,0.64,1151495,179700000
2014,133,0,34265,Will Wilcox,0.64,586156,91500000
2014,136,0,26758,David Hearn,0.63,1138321,181600000
2014,137,0,22371,Aaron Baddeley,0.62,942557,152300000
2014,137,0,20721,Darren Fichardt,0.62,107750,17500000
2014,137,0,23621,Rory Sabbatini,0.62,1024735,165300000
2014,140,0,32070,Rafael Campos,0.61,21306,3500000
2014,140,0,31646,Emiliano Grillo,0.61,21306,3500000
2014,140,0,27139,David Skinns,0.61,21306,3500000
2014,143,0,29478,Kevin Kisner,0.6,954495,158800000
2014,143,0,6567,Vijay Singh,0.6,989026,164500000
2014,145,0,34262,Jon Curran,0.59,37952,6400000
2014,145,0,23623,Bo Van Pelt,0.59,982216,166100000
2014,145,0,22000,Chris Wood,0.59,162251,27700000
2014,148,0,20498,Briny Baird,0.58,616315,107100000
2014,148,0,26525,Grégory Bourdy,0.58,102458,17700000
2014,148,0,35582,Kristoffer Broberg,0.58,52963,9200000
2014,148,0,34021,Bud Cauley,0.58,647884,112100000
2014,148,0,21284,Hiroyuki Fujita,0.58,49000,8500000
2014,148,0,29930,Mike Hendry,0.58,49000,8500000
2014,154,0,24511,Thongchai Jaidee,0.57,475210,82700000
2014,154,0,34579,Alexander Levy,0.57,108500,19000000
2014,156,0,29740,Brad Fritsch,0.56,568389,102000000
2014,156,0,20376,Stephen Gallacher,0.56,561250,99800000
2014,156,0,10860,Justin Leonard,0.56,807948,144600000
2014,156,0,10423,Mike Weir,0.56,854413,152300000
2014,160,0,21498,Hideto Tanihara,0.55,119000,21700000
2014,160,0,27064,Jhonattan Vegas,0.55,751761,135500000
2014,160,0,25349,Tim Wilkinson,0.55,824177,148800000
2014,163,0,28697,Gaganjeet Bhullar,0.54,83925,15500000
2014,163,0,20229,Stewart Cink,0.54,929163,170700000
2014,163,0,23638,Brendon de Jonge,0.54,1171391,215700000
2014,163,0,34174,John Huh,0.54,974042,181700000
2014,163,0,6373,José María Olazábal,0.54,48600,9000000
2014,168,0,24748,WC Liang,0.53,93500,17500000
2014,168,0,23800,Bryce Molder,0.53,828603,155000000
2014,168,0,29939,Fabrizio Zanotti,0.53,100575,19000000
2014,171,0,25191,Gonzalo Fernandez-Castaño,0.51,926492,183000000
2014,171,0,35539,Luke Guthrie,0.51,840554,165200000
2014,171,0,32878,Jin Jeong,0.51,135250,26700000
2014,171,0,25818,Scott Piercy,0.51,411634,80200000
2014,171,0,27095,Nick Watney,0.51,913396,179100000
2014,176,0,20157,Retief Goosen,0.5,826067,163600000
2014,176,0,35957,Daniel Popovic,0.5,42875,8500000
2014,176,0,31193,Jim Renner,0.5,763977,152000000
2014,179,0,20832,Raphael Jacquelin,0.49,41250,8500000
2014,179,0,25562,Andres Romero,0.49,782182,161200000
2014,179,0,26289,Boo Weekley,0.49,832672,170800000
2014,182,0,1226,Fred Couples,0.48,101160,21000000
2014,182,0,21753,Brian Davis,0.48,842538,177100000
2014,182,0,28719,Mu Hu,0.48,40750,8500000
2014,182,0,21470,Daisuke Maruyama,0.48,43000,9000000
2014,186,0,31577,Tano Goya,0.47,42000,9000000
2014,186,0,28072,Mingjie Huang,0.47,40250,8500000
2014,186,0,27936,Martin Laird,0.47,583662,124200000
2014,186,0,29926,Danny Lee,0.47,781292,166800000
2014,186,0,30798,Yoshitaka Takeya,0.47,42625,9000000
2014,186,0,29454,Bernd Wiesberger,0.47,175888,37200000
2014,192,0,28259,Sangmoon Bae,0.46,718108,156200000
2014,192,0,12510,Chad Campbell,0.46,470796,101900000
2014,192,0,22792,Peter Hanson,0.46,415530,89700000
2014,192,0,28300,Joost Luiten,0.46,368250,80900000
2014,196,0,32334,Charlie Beljan,0.45,712651,157200000
2014,197,0,24846,Ricky Barnes,0.44,706851,160100000
2014,197,0,6621,Joe Durant,0.44,369267,84500000
2014,197,0,32448,James Hahn,0.44,735258,168500000
2014,197,0,35300,Andrew Loupe,0.44,563119,127600000
2014,197,0,28486,Michael Putnam,0.44,818795,184600000
2014,202,0,24925,Jonathan Byrd,0.43,617013,143900000
2014,202,0,22621,Ben Curtis,0.43,625513,146100000
2014,204,0,33803,Lucas Bjerregaard,0.42,37754,9000000
2014,204,0,40058,Zac Blair,0.42,37754,9000000
2014,204,0,39977,Max Homa,0.42,195924,46400000
2014,204,0,34409,David Lingmerth,0.42,676658,159800000
2014,204,0,27302,Garth Mulroy,0.42,37754,9000000
2014,204,0,22293,Heath Slocum,0.42,566164,135800000
2014,210,0,28158,Steve Marino,0.39,294564,75100000
2014,210,0,33448,Justin Thomas,0.39,170236,44100000
2014,210,0,28780,Nicholas Thompson,0.39,713376,181100000
2014,213,0,29974,Branden Grace,0.38,334368,88200000
2014,213,0,35139,Richard Lee,0.38,618442,164500000
2014,215,0,29535,Brice Garnett,0.37,617800,165500000
2014,215,0,19846,Brian Gay,0.37,605365,161500000
2014,215,0,20572,Rod Pampling,0.37,154051,41600000
2014,218,0,27119,Koumei Oda,0.36,69752,19200000
2014,218,0,35732,Wes Roach,0.36,453616,127400000
2014,220,0,23048,Eric Axley,0.35,180734,52300000
2014,220,0,32354,Seuk-hyun Baek,0.35,54700,15500000
2014,220,0,20593,Greg Chalmers,0.35,578976,165700000
2014,220,0,32815,Masahiro Kawamura,0.35,49000,14100000
2014,220,0,33968,Thorbjørn Olesen,0.35,335221,97000000
2014,225,0,32200,Roberto Castro,0.34,615932,181100000
2014,226,0,30750,Tommy Gainey,0.33,490588,150800000
2014,226,0,23353,J.J. Henry,0.33,554612,168500000
2014,226,0,22080,Prayad Marksaeng,0.33,23100,7000000
2014,226,0,27933,John Merrick,0.33,516146,156600000
2014,226,0,45294,Kevin Penner,0.33,19800,6000000
2014,226,0,10213,Dicky Pride,0.33,243592,72800000
2014,226,0,34264,Hudson Swafford,0.33,513882,154800000
2014,226,0,32139,Danny Willett,0.33,92828,28200000
2014,234,0,1945,Kenny Perry,0.32,130588,40600000
2014,234,0,23797,Brett Rumford,0.32,86000,26700000
2014,234,0,37459,Ryan Sullivan,0.32,11223,3500000
2014,237,0,30911,Tommy Fleetwood,0.31,87000,27700000
2014,237,0,28132,Tyrone Van Aswegen,0.31,454856,144900000
2014,239,0,10885,Robert Allenby,0.3,514286,174100000
2014,239,0,1724,Jeff Maggert,0.3,360155,120700000
2014,239,0,29223,Sam Saunders,0.3,18476,6200000
2014,242,0,27120,Troy Matteson,0.29,387795,133100000
2014,243,0,20104,Ken Duke,0.28,455588,160400000
2014,243,0,24140,Sean O'Hair,0.28,408792,148300000
2014,243,0,30110,Kyle Stanley,0.28,473579,172100000
2014,243,0,26951,Johnson Wagner,0.28,393728,141700000
2014,247,0,22378,Trevor Immelman,0.27,447515,167600000
2014,247,0,29461,Jamie Lovemark,0.27,305942,114900000
2014,249,0,33120,Mark Anderson,0.26,122598,47500000
2014,249,0,31121,Berry Henson,0.26,18223,7000000
2014,249,0,46584,Kevin Lucas,0.26,7810,3000000
2014,249,0,21099,David Lynn,0.26,207413,79400000
2014,249,0,27060,John Mallinger,0.26,209958,81500000
2014,249,0,34466,Peter Malnati,0.26,271326,102500000
2014,249,0,27556,Ted Potter Jr.,0.26,386338,146900000
2014,256,0,26949,Josh Broadaway,0.25,13671,5500000
2014,256,0,25720,Chad Collins,0.25,408433,166000000
2014,256,0,12782,Tim Herron,0.25,212771,86200000
2014,256,0,37278,Nicholas Lindheim,0.25,22649,9000000
2014,256,0,27816,Jamie McLeary,0.25,22808,9200000
2014,256,0,1823,Larry Mize,0.25,22680,9000000
2014,256,0,1978,Fran Quinn,0.25,22649,9000000
2014,256,0,25351,Chris Rodgers,0.25,22808,9200000
2014,256,0,28114,Dawie van der Walt,0.25,46000,18200000
2014,256,0,20160,Charlie Wi,0.25,384794,152300000
2014,266,0,35450,Patrick Cantlay,0.24,76131,31400000
2014,266,0,23409,James Driscoll,0.24,371404,152500000
2014,266,0,30736,Oscar Fraustro,0.24,14660,6000000
2014,266,0,29484,Peter Uihlein,0.24,122250,51000000
2014,266,0,37365,Brady Watt,0.24,61288,25800000
2014,266,0,33870,Ashun Wu,0.24,42375,17700000
2014,272,0,34076,Joel Dahmen,0.23,13034,5700000
2014,272,0,32618,Rhein Gibson,0.23,20843,9200000
2014,272,0,33399,Adam Hadwin,0.23,13034,5700000
2014,272,0,27466,Spencer Levin,0.23,277780,123100000
2014,272,0,32496,Clayton Rask,0.23,20775,9000000
2014,277,0,7867,Woody Austin,0.22,292821,136000000
2014,277,0,31416,Derek Fathauer,0.22,13320,6000000
2014,277,0,20935,Toru Taniguchi,0.22,19980,9000000
2014,280,0,29910,Blake Adams,0.21,98437,47300000
2014,280,0,6034,Marco Dawson,0.21,7245,3500000
2014,280,0,32105,Nicholas Fung,0.21,14980,7000000
2014,280,0,21350,Ryuji Imada,0.21,98185,46700000
2014,280,0,1706,Davis Love III,0.21,284799,132800000
2014,280,0,33667,Carlos Ortiz,0.21,12834,6200000
2014,280,0,27330,Josh Teater,0.21,366238,171700000
2014,287,0,24399,Scott Gardiner,0.2,209270,106400000
2014,287,0,36801,Mark Hubbard,0.2,10100,5000000
2014,287,0,10733,Kent Jones,0.2,15480,7700000
2014,287,0,29670,Pablo Larrazabal,0.2,92250,46200000
2014,287,0,26341,Wade Ormsby,0.2,14070,7000000
2014,287,0,20691,Greg Owen,0.2,95116,48100000
2014,287,0,1948,Tim Petrovic,0.2,109299,53900000
2014,287,0,25240,D.A. Points,0.2,364651,180200000
2014,287,0,36699,Patrick Rodgers,0.2,75103,37900000
2014,287,0,26595,Derek Tolan,0.2,11144,5600000
2014,297,0,28093,Miguel Angel Carballo,0.19,161490,84900000
2014,297,0,23706,Rashid Ismail,0.19,13230,7000000
2014,297,0,37092,Hyung-Sung Kim,0.19,92982,49000000
2014,297,0,27118,Toshinori Muto,0.19,10696,5600000
2014,297,0,8793,Tiger Woods,0.19,108275,55800000
2014,302,0,19972,José Coceres,0.18,57620,32000000
2014,302,0,32582,Eric Dugas,0.18,10304,5600000
2014,302,0,7457,Steve Flesch,0.18,46352,25100000
2014,302,0,8635,Colin Montgomerie,0.18,18033,10000000
2014,302,0,7749,Brett Quigley,0.18,10260,5700000
2014,307,0,26499,Rafa Cabrera Bello,0.17,59950,34600000
2014,307,0,20472,Alex Cejka,0.17,57059,34300000
2014,307,0,37273,Derek Ernst,0.17,305653,175900000
2014,307,0,6575,Dudley Hart,0.17,40217,24300000
2014,307,0,22913,John Rollins,0.17,289756,168100000
2014,312,0,23452,Nicolas Colsaerts,0.16,123367,74800000
2014,312,0,20766,Padraig Harrington,0.16,169175,103900000
2014,312,0,31557,Jim Herman,0.16,187336,120400000
2014,312,0,1577,Lee Janzen,0.16,63946,41200000
2014,312,0,26956,Bronson La'Cassie,0.16,160632,102500000
2014,312,0,1766,Billy Mayfair,0.16,32118,20000000
2014,312,0,35541,John Peterson,0.16,238229,151300000
2014,319,0,1717,Sandy Lyle,0.15,27972,18200000
2014,320,0,1161,Mark Calcavecchia,0.14,68608,48000000
2014,320,0,8931,Glen Day,0.14,30628,22300000
2014,320,0,24663,Y.E. Yang,0.14,254524,181100000
2014,323,0,6004,Stephen Ames,0.13,141143,106600000
2014,323,0,25900,Lucas Glover,0.13,210166,163900000
2014,323,0,22806,Doug LaBelle II,0.13,84209,66000000
2014,323,0,31420,Anirban Lahiri,0.13,34510,26200000
2014,323,0,23325,Vaughn Taylor,0.13,20451,15500000
2014,323,0,2256,Tom Watson,0.13,53726,40500000
2014,329,0,20070,Matt Bettencourt,0.12,96825,78900000
2014,329,0,19825,Darren Clarke,0.12,128293,108900000
2014,329,0,28455,Will Claxton,0.12,56886,46500000
2014,329,0,28679,Fabián Gómez,0.12,27616,23000000
2014,329,0,32333,Kevin Tway,0.12,167278,135400000
2014,334,0,12652,Cameron Beckman,0.11,72834,65100000
2014,334,0,9011,David Duval,0.11,94709,87400000
2014,334,0,28092,D.H. Lee,0.11,138642,122400000
2014,334,0,1761,Len Mattiace,0.11,20660,19000000
2014,334,0,26476,Chez Reavie,0.11,11766,11000000
2014,334,0,29476,Kyle Reifers,0.11,12300,11500000
2014,334,0,26668,Marc Turnesa,0.11,30959,28700000
2014,341,0,24227,Justin Bolli,0.1,29326,29300000
2014,341,0,29253,Jeff Curl,0.1,13440,12900000
2014,341,0,35840,Kevin Foley,0.1,87737,85800000
2014,341,0,30946,Alex Prugh,0.1,90606,90900000
2014,341,0,37189,Harold Varner III,0.1,13199,13600000
2014,341,0,21878,Mark Wilson,0.1,155311,154300000
2014,347,0,26360,Bubba Dickerson,0.09,12224,13100000
2014,347,0,36884,Ben Kohles,0.09,14784,17000000
2014,347,0,2106,Chris Smith,0.09,33620,36400000
2014,347,0,10387,Chris Thompson,0.09,14559,15900000
2014,347,0,28310,Lee Williams,0.09,66073,76600000
2014,352,0,1249,John Daly,0.08,76634,91500000
2014,352,0,37351,Oliver Goss,0.08,37160,45900000
2014,352,0,23718,Nathan Green,0.08,13034,16900000
2014,352,0,23497,Tag Ridings,0.08,53647,67800000
2014,352,0,46507,Bobby Wyatt,0.08,20405,25700000
2014,357,0,22764,Michael Block,0.07,10736,16100000
2014,357,0,1381,Fred Funk,0.07,32417,44700000
2014,357,0,21949,Joe Ogilvie,0.07,52035,76500000
2014,360,0,24461,Thomas Aiken,0.06,11286,18700000
2014,360,0,8375,Paul Stankowski,0.06,6720,11200000
2014,362,0,21805,Harrison Frazar,0.05,47247,90800000
2014,362,0,1473,Todd Hamilton,0.05,10387,22200000
2014,362,0,12660,Jesper Parnevik,0.05,7245,15200000
2014,362,0,23788,D.J. Trahan,0.05,12900,23800000
2014,362,0,35459,Chris Williams,0.05,13176,24100000
2014,367,0,21407,Arjun Atwal,0.04,6980,19500000
2014,367,0,28087,Kris Blanks,0.04,17326,46700000
2014,367,0,6643,Paul Goydos,0.04,43441,113800000
2014,370,0,31289,Benjamín Alvarado,0.03,13240,38400000
2014,370,0,24940,Edward Loar,0.03,29958,107100000
2014,370,0,10585,Scott McCarron,0.03,22794,68300000
2014,373,0,25936,Alex Aragon,0.02,21526,101600000
2014,373,0,20850,Daniel Chopra,0.02,20775,90800000
2014,373,0,6251,Chris DiMarco,0.02,6370,36000000
2014,376,0,32698,Bobby Gates,0.01,10919,85800000
2014,376,0,2239,Scott Verplank,0.01,10696,71800000
2022,1,0,46046,Scottie Scheffler,5.68,14046910,247150000
2022,2,0,35891,Cameron Smith,5.63,10107897,179650000
2022,3,0,28237,Rory McIlroy,4.87,8654566,177850000
2022,4,0,35450,Patrick Cantlay,4.52,9369605,207200000
2022,5,0,55509,Hurly Long,4.14,306175,7400000
2022,6,0,47483,Will Zalatoris,3.77,9405082,249150000
2022,7,0,40098,Matt Fitzpatrick,3.41,7012672,205600000
2022,8,0,48081,Xander Schauffele,3.38,7427299,219500000
2022,9,0,33448,Justin Thomas,3.2,6829576,213250000
2022,10,0,25369,Jamie Donaldson,3.05,243700,8000000
2022,11,0,47504,Sam Burns,3.0,7073986,236150000
2022,12,0,32839,Hideki Matsuyama,2.92,5776298,197700000
2022,13,0,57366,Cameron Young,2.64,6520598,246800000
2022,14,0,46970,Jon Rahm,2.62,5248220,200200000
2022,15,0,55182,Tom Kim,2.51,2824580,112550000
2022,16,0,29725,Tony Finau,2.5,6117886,244550000
2022,17,0,54591,Ben Griffin,2.45,357700,14600000
2022,18,0,50525,Collin Morikawa,2.4,4837271,201900000
2022,19,0,25364,Paul Casey,2.39,1740282,72750000
2022,20,0,48372,Marcus Helligkilde,2.34,173283,7400000
2022,21,0,29420,Billy Horschel,2.24,4940600,221000000
2022,21,0,39971,Sungjae Im,2.24,5567974,248950000
2022,23,0,46717,Viktor Hovland,2.23,4868461,218350000
2022,24,0,34046,Jordan Spieth,2.21,5018444,227150000
2022,25,0,39977,Max Homa,2.17,5289842,243850000
2022,26,0,45486,Joaquin Niemann,2.11,5076060,240200000
2022,27,0,33204,Shane Lowry,1.86,3616679,194050000
2022,28,0,46402,Talor Gooch,1.73,3718990,214850000
2022,29,0,30925,Dustin Johnson,1.71,2302749,134550000
2022,30,0,32627,Espen Kofstad,1.66,122629,7400000
2022,31,0,30911,Tommy Fleetwood,1.62,2874008,177100000
2022,32,0,33653,Thomas Detry,1.61,409974,25400000
2022,33,0,48867,Matti Schmid,1.6,118400,7400000
2022,34,0,56676,John Augenstein,1.58,220850,14000000
2022,34,0,58594,Spencer Ralston,1.58,58275,3700000
2022,36,0,39997,Corey Conners,1.56,3876590,248000000
2022,36,0,45523,Thriston Lawrence,1.56,124400,8000000
2022,38,0,48018,Sadom Kaewkanjana,1.54,231000,15000000
2022,38,0,29478,Kevin Kisner,1.54,3757424,243650000
2022,40,0,49960,Sepp Straka,1.52,4722434,310950000
2022,41,0,49964,Aaron Wise,1.51,3454521,229350000
2022,42,0,31569,Jason Scrivener,1.47,238842,16300000
2022,43,0,33141,Keegan Bradley,1.43,3623137,254100000
2022,43,0,46464,Jordan L Smith,1.43,114000,8000000
2022,45,0,35532,Tom Hoge,1.41,4310046,306100000
2022,46,0,34363,Tyrrell Hatton,1.4,2849792,203050000
2022,47,0,24502,Adam Scott,1.39,2913198,209950000
2022,48,0,31420,Anirban Lahiri,1.38,3084598,224200000
2022,49,0,46594,Ricardo Gouveia,1.36,100825,7400000
2022,49,0,30692,Scott Stallings,1.36,3933593,289400000
2022,51,0,47154,Martin Contini,1.33,106533,8000000
2022,52,0,49771,J.T. Poston,1.3,3292443,252900000
2022,53,0,48117,Kurt Kitayama,1.27,2547912,201100000
2022,54,0,40026,Daniel Berger,1.26,1769539,140700000
2022,54,0,27644,Brian Harman,1.26,3226839,256950000
2022,56,0,39546,Keith Mitchell,1.25,3068341,246150000
2022,56,0,40250,Taylor Pendrith,1.25,2330840,186700000
2022,58,0,34098,Russell Henley,1.24,2837505,228150000
2022,58,0,54781,Grant Hirschman,1.24,86683,7000000
2022,60,0,39058,Lucas Herbert,1.22,2558440,210300000
2022,60,0,32791,K.H. Lee,1.22,3347180,273400000
2022,62,0,30944,Jason Kokrak,1.21,2339960,193050000
2022,63,0,47995,Davis Riley,1.2,3190793,265100000
2022,64,0,32775,Shugo Imahira,1.19,118718,9950000
2022,64,0,27747,Hiroshi Iwata,1.19,118718,9950000
2022,66,0,28252,Seamus Power,1.18,3100241,262800000
2022,67,0,51634,Sahith Theegala,1.16,3124668,269800000
2022,68,0,29518,Brendan Steele,1.11,2531909,227750000
2022,69,0,47529,Mito Pereira,1.09,2797925,255700000
2022,70,0,33419,Cameron Tringale,1.08,3050519,282600000
2022,71,0,39324,J.J. Spaun,1.07,2951152,276200000
2022,72,0,47993,Denny McCarthy,1.04,2882771,277100000
2022,72,0,46442,Maverick McNealy,1.04,2689754,259400000
2022,74,0,48822,Sebastián Muñoz,1.03,2545121,246900000
2022,75,0,45526,Abraham Ancer,1.02,1777504,173950000
2022,75,0,30926,Chris Kirk,1.02,2408913,235800000
2022,75,0,23108,Matt Kuchar,1.02,2051300,200700000
2022,78,0,45522,Christiaan Bezuidenhout,1.01,2233289,221700000
2022,78,0,33399,Adam Hadwin,1.01,2574396,254800000
2022,80,0,37189,Harold Varner III,0.99,2294141,232550000
2022,81,0,26300,Matt Jones,0.98,1914560,194400000
2022,82,0,27129,Luke List,0.97,2734720,281950000
2022,82,0,46601,Trey Mullinax,0.97,2172365,223500000
2022,84,0,33974,Dean Burmester,0.96,388800,40400000
2022,85,0,52666,Sami Valimaki,0.92,73400,8000000
2022,86,0,35296,Haotong Li,0.9,172155,19200000
2022,86,0,56278,Matthew Wolff,0.9,1485181,165100000
2022,88,0,34264,Hudson Swafford,0.88,1714926,195750000
2022,88,0,31323,Gary Woodland,0.88,1992732,227650000
2022,90,0,27349,Alex Noren,0.86,1971531,229700000
2022,91,0,31646,Emiliano Grillo,0.85,2094647,245000000
2022,92,0,52686,Rasmus Hojgaard,0.84,413120,49450000
2022,92,0,34174,John Huh,0.84,1631948,194600000
2022,94,0,35506,Mackenzie Hughes,0.83,2276212,274600000
2022,94,0,26851,Marc Leishman,0.83,2015561,243550000
2022,94,0,25396,Kevin Na,0.83,1155513,139650000
2022,97,0,36689,Brooks Koepka,0.81,1317085,163550000
2022,98,0,45157,Cam Davis,0.8,1989011,247150000
2022,99,0,21961,Charles Howell III,0.78,1026002,132100000
2022,100,0,35310,Lanto Griffin,0.77,1717566,224050000
2022,101,0,37455,Si Woo Kim,0.76,2234151,292800000
2022,101,0,26476,Chez Reavie,0.76,1908670,250200000
2022,103,0,34364,David Law,0.75,60163,8000000
2022,103,0,30927,Brendon Todd,0.75,1659052,221750000
2022,105,0,35461,Beau Hossler,0.74,1716430,233400000
2022,105,0,34360,Patrick Reed,0.74,1560485,210350000
2022,105,0,52374,Brandon Wu,0.74,1472515,198300000
2022,108,0,30957,Maximilian Kieffer,0.73,58100,8000000
2022,108,0,29370,Mikko Korhonen,0.73,58100,8000000
2022,108,0,22405,Justin Rose,0.73,1426994,196050000
2022,111,0,36801,Mark Hubbard,0.72,1179782,164800000
2022,111,0,32640,Troy Merritt,0.72,1906304,263650000
2022,113,0,25900,Lucas Glover,0.71,1941796,272050000
2022,114,0,34076,Joel Dahmen,0.7,1712942,245600000
2022,114,0,59095,Chris Gotterup,0.7,502471,72200000
2022,114,0,55789,Taylor Montgomery,0.7,180180,25900000
2022,114,0,49947,Taylor Moore,0.7,1751237,251400000
2022,118,0,34256,Andrew Putnam,0.68,1920393,280450000
2022,119,0,33122,Russell Knox,0.67,1683424,252800000
2022,120,0,57975,Harry Hall,0.66,204750,31000000
2022,120,0,52215,Robert MacIntyre,0.66,519870,78900000
2022,122,0,45194,Marcus Armitage,0.65,51923,8000000
2022,123,0,47959,Bryson DeChambeau,0.64,519928,81700000
2022,123,0,33674,Adrian Meronk,0.64,51000,8000000
2022,123,0,29275,Naoto Nakanishi,0.64,63780,9950000
2022,126,0,39975,Michael Kim,0.63,183150,29200000
2022,126,0,29256,James Morrison,0.63,73598,11700000
2022,126,0,46340,Alex Smalley,0.63,1631567,257300000
2022,129,0,54655,Patrick Flavin,0.62,361749,58100000
2022,129,0,21209,Sergio Garcia,0.62,896343,144750000
2022,129,0,31138,Scott Jamieson,0.62,45769,7400000
2022,132,0,24361,Pat Perez,0.61,1071981,176750000
2022,132,0,27330,Josh Teater,0.61,45263,7400000
2022,134,0,29908,C.T. Pan,0.6,1313259,217550000
2022,135,0,28089,Jason Day,0.59,1086460,185450000
2022,135,0,29926,Danny Lee,0.59,1265934,215000000
2022,135,0,36871,Matthew NeSmith,0.59,1539142,259850000
2022,135,0,46414,Aaron Rai,0.59,1346601,227300000
2022,139,0,29939,Fabrizio Zanotti,0.58,46033,8000000
2022,140,0,51766,Wyndham Clark,0.57,1544055,272150000
2022,140,0,48153,Matthieu Pavon,0.57,67203,11700000
2022,140,0,47983,Chad Ramey,0.57,1281224,224000000
2022,140,0,35986,Todd Sinnott,0.57,100331,17500000
2022,140,0,25804,Bubba Watson,0.57,610649,107400000
2022,145,0,33667,Carlos Ortiz,0.56,1087463,193700000
2022,145,0,54364,Stephen Stallings Jr.,0.56,62874,11300000
2022,147,0,54628,Lee Hodges,0.55,1377251,250900000
2022,147,0,27214,Kevin Streelman,0.55,1354092,244450000
2022,147,0,29454,Bernd Wiesberger,0.55,125350,22800000
