YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:T,TOTAL SG:T2G,TOTAL SG:P,MEASURED ROUNDS
2012,182,0,28093,Miguel Angel Carballo,-1.17,-66.709,-49.957,-16.753,57
2012,183,0,30927,Brendon Todd,-1.19,-74.979,-101.873,26.891,63
2012,184,0,6034,Marco Dawson,-1.215,-55.877,-45.092,-10.788,46
2012,185,0,23542,Tommy Biershenk,-1.227,-71.177,-84.152,12.972,58
2012,186,0,22548,Patrick Sheehan,-1.261,-55.502,-48.968,-6.535,44
2012,187,0,20070,Matt Bettencourt,-1.262,-75.718,-63.649,-12.073,60
2012,188,0,29222,Billy Hurley III,-1.324,-75.469,-91.197,15.721,57
2012,189,0,22582,Kyle Thompson,-1.398,-51.739,-6.991,-44.749,37
2012,190,0,27974,Sung Kang,-1.761,-109.179,-112.322,3.134,62
2012,191,0,23903,Stephen Gangluff,-1.959,-84.244,-73.809,-10.437,43
2008,1,0,1810,Phil Mickelson,1.818,107.261,94.625,12.64,59
2008,2,0,21209,Sergio Garcia,1.548,86.674,90.983,-4.303,56
2008,3,0,29718,Anthony Kim,1.479,96.12,72.573,23.552,65
2008,4,0,6567,Vijay Singh,1.467,92.447,118.107,-25.656,63
2008,5,0,10885,Robert Allenby,1.407,120.992,132.959,-11.96,86
2008,6,0,10809,Jim Furyk,1.287,96.494,66.094,30.405,75
2008,7,0,27770,Camilo Villegas,1.254,79.006,73.471,5.541,63
2008,8,0,10860,Justin Leonard,1.138,83.049,49.283,33.771,73
2008,9,0,20229,Stewart Cink,1.125,72.019,38.672,33.347,64
2008,10,0,6595,Kevin Sutherland,1.092,96.135,65.966,30.172,88
2008,11,0,1945,Kenny Perry,1.076,99.035,91.528,7.509,92
2008,12,0,20098,Stuart Appleby,1.075,72.0,43.421,28.583,67
2008,13,0,24361,Pat Perez,1.064,84.062,67.662,16.405,79
2008,14,0,6004,Stephen Ames,1.039,68.56,48.586,19.978,66
2008,15,0,24781,Hunter Mahan,1.006,72.414,47.876,24.544,72
2008,16,0,10423,Mike Weir,0.926,61.139,50.016,11.128,66
2008,17,0,2223,Bob Tway,0.912,51.968,5.114,46.854,57
2008,18,0,6527,Steve Stricker,0.908,52.646,28.826,23.823,58
2008,19,0,20766,Padraig Harrington,0.905,28.969,30.683,-1.714,32
2008,20,0,12510,Chad Campbell,0.901,76.611,62.237,14.378,85
2008,21,0,22371,Aaron Baddeley,0.885,53.101,7.361,45.745,60
2008,21,0,24357,K.J. Choi,0.885,50.434,22.472,27.966,57
2008,23,0,22348,Nick O'Hern,0.884,62.759,38.075,24.688,71
2008,24,0,23541,Ben Crane,0.88,66.013,10.155,55.864,75
2008,25,0,24502,Adam Scott,0.859,30.064,45.466,-15.398,35
2008,26,0,20574,Mathew Goggin,0.826,67.723,57.699,10.03,82
2008,27,0,22046,Geoff Ogilvy,0.81,39.673,33.53,6.147,49
2008,28,0,28158,Steve Marino,0.767,79.717,63.561,16.16,104
2008,29,0,1226,Fred Couples,0.762,38.841,36.635,2.212,51
2008,30,0,22621,Ben Curtis,0.761,47.959,27.735,20.228,63
2008,31,0,25345,Carl Pettersson,0.754,73.177,21.382,51.798,97
2008,32,0,19846,Brian Gay,0.716,61.574,17.645,43.933,86
2008,33,0,23320,Ryan Palmer,0.709,42.559,16.786,25.777,60
2008,34,0,20498,Briny Baird,0.7,67.199,89.412,-22.211,96
2008,35,0,1142,Bart Bryant,0.689,46.166,46.446,-0.273,67
2008,36,0,1313,Steve Elkington,0.678,49.515,19.205,30.312,73
2008,37,0,1706,Davis Love III,0.664,43.131,49.651,-6.514,65
2008,38,0,1553,John Huston,0.646,31.657,22.378,9.28,49
2008,39,0,21350,Ryuji Imada,0.644,43.825,11.93,31.898,68
2008,40,0,23135,Tim Clark,0.641,46.825,41.27,5.558,73
2008,41,0,7867,Woody Austin,0.631,55.508,55.285,0.229,88
2008,42,0,2239,Scott Verplank,0.619,40.245,58.539,-18.287,65
2008,43,0,6522,Ernie Els,0.611,21.994,40.303,-18.306,36
2008,43,0,24024,Zach Johnson,0.611,43.357,40.611,2.748,71
2008,45,0,21878,Mark Wilson,0.61,63.461,16.191,47.277,104
2008,46,0,20104,Ken Duke,0.597,62.702,13.647,49.063,105
2008,47,0,21731,Freddie Jacobson,0.589,37.722,8.602,29.124,64
2008,48,0,20645,John Senden,0.586,48.077,73.742,-25.66,82
2008,49,0,1941,Tom Pernice Jr.,0.557,54.611,30.269,24.347,98
2008,50,0,23108,Matt Kuchar,0.554,38.763,26.525,12.24,70
2008,51,0,26289,Boo Weekley,0.55,35.206,67.093,-31.88,64
2008,52,0,2206,David Toms,0.548,30.686,41.476,-10.788,56
2008,53,0,21961,Charles Howell III,0.545,47.397,56.417,-9.011,87
2008,54,0,6575,Dudley Hart,0.532,35.677,-7.982,43.662,67
2008,55,0,27141,J.B. Holmes,0.524,36.141,39.617,-3.472,69
2008,56,0,23788,D.J. Trahan,0.523,40.798,72.845,-32.043,78
2008,57,0,25804,Bubba Watson,0.518,41.464,72.28,-30.813,80
2008,58,0,1320,Bob Estes,0.498,42.82,30.28,12.544,86
2008,59,0,20160,Charlie Wi,0.47,41.374,40.125,1.254,88
2008,60,0,6197,Michael Allen,0.454,35.396,35.527,-0.125,78
2008,61,0,1677,Tom Lehman,0.453,17.21,24.432,-7.219,38
2008,62,0,27095,Nick Watney,0.452,37.93,43.515,-5.577,84
2008,63,0,25900,Lucas Glover,0.431,35.748,44.398,-8.646,83
2008,64,0,7749,Brett Quigley,0.426,31.07,23.653,7.421,73
2008,65,0,25190,Jeff Quinney,0.415,30.315,-17.453,47.774,73
2008,66,0,24140,Sean O'Hair,0.411,27.92,42.456,-14.531,68
2008,67,0,23621,Rory Sabbatini,0.405,25.526,33.017,-7.485,63
2008,68,0,24924,Bill Haas,0.391,35.152,27.041,8.118,90
2008,69,0,24490,George McNeill,0.387,34.799,41.641,-6.837,90
2008,70,0,26695,Michael Letzig,0.385,28.474,34.579,-6.098,74
2008,71,0,24138,Ian Poulter,0.38,13.696,-4.954,18.653,36
2008,72,0,1928,Corey Pavin,0.379,21.216,-33.27,54.489,56
2008,73,0,1766,Billy Mayfair,0.377,35.79,57.5,-21.703,95
2008,74,0,27060,John Mallinger,0.376,31.567,5.377,26.193,84
2008,75,0,24449,Parker McLachlin,0.361,28.493,-6.65,35.147,79
2008,75,0,25396,Kevin Na,0.361,32.878,32.39,0.494,91
2008,77,0,20157,Retief Goosen,0.355,14.898,19.973,-5.072,42
2008,78,0,27214,Kevin Streelman,0.346,33.594,41.448,-7.848,97
2008,79,0,8931,Glen Day,0.344,19.258,16.406,2.856,56
2008,80,0,12602,Dean Wilson,0.341,31.685,-22.166,53.854,93
2008,81,0,20623,Gavin Coles,0.328,14.44,4.889,9.553,44
2008,82,0,12782,Tim Herron,0.324,28.219,-7.223,35.447,87
2008,83,0,21753,Brian Davis,0.305,31.1,39.25,-8.144,102
2008,84,0,22913,John Rollins,0.303,23.965,15.685,8.287,79
2008,85,0,25364,Paul Casey,0.296,10.659,21.407,-10.746,36
2008,86,0,23325,Vaughn Taylor,0.294,27.665,-0.85,28.52,94
2008,87,0,24925,Jonathan Byrd,0.287,22.126,21.637,0.492,77
2008,88,0,27649,Brandt Snedeker,0.282,18.917,10.78,8.142,67
2008,89,0,22293,Heath Slocum,0.277,23.807,61.801,-37.987,86
2008,90,0,28475,Jeff Overton,0.247,22.504,5.319,17.192,91
2008,91,0,25349,Tim Wilkinson,0.234,18.728,4.835,13.897,80
2008,92,0,20572,Rod Pampling,0.225,15.299,36.064,-20.759,68
2008,93,0,24358,Robert Garrigus,0.21,18.088,30.868,-12.773,86
2008,94,0,8075,Jerry Kelly,0.2,14.814,11.458,3.359,74
2008,95,0,27936,Martin Laird,0.185,15.752,14.12,1.637,85
2008,96,0,26668,Marc Turnesa,0.183,13.928,-46.029,59.961,76
2008,97,0,12660,Jesper Parnevik,0.18,13.467,-28.602,42.075,75
2008,98,0,21949,Joe Ogilvie,0.157,13.701,-25.129,38.835,87
2008,99,0,1473,Todd Hamilton,0.123,9.067,-13.803,22.876,74
2008,100,0,10505,Shane Bertsch,0.121,10.897,-1.413,12.314,90
2008,101,0,20634,Peter Lonard,0.114,9.121,11.243,-2.12,80
2008,102,0,23353,J.J. Henry,0.098,9.676,0.871,8.809,99
2008,103,0,1948,Tim Petrovic,0.077,6.272,-6.341,12.618,81
2008,104,0,1161,Mark Calcavecchia,0.067,3.624,32.231,-28.604,54
2008,105,0,23614,Rich Beem,0.066,5.211,18.547,-13.33,79
2008,106,0,22892,Jason Gore,0.064,5.439,5.105,0.339,85
2008,107,0,20850,Daniel Chopra,0.061,4.196,-50.067,54.267,69
2008,108,0,12823,Carlos Franco,0.04,2.5,-11.976,14.478,63
2008,109,0,10733,Kent Jones,0.027,1.474,3.772,-2.297,55
2008,110,0,1797,Rocco Mediate,0.023,1.596,19.81,-18.208,69
2008,111,0,22548,Patrick Sheehan,0.02,2.078,-39.352,41.437,105
2008,112,0,23718,Nathan Green,-0.006,-0.524,-49.522,49.003,91
2008,112,0,22378,Trevor Immelman,-0.006,-0.311,36.168,-36.472,54
2008,114,0,7457,Steve Flesch,-0.007,-0.553,7.281,-7.828,81
2008,115,0,20472,Alex Cejka,-0.01,-0.571,26.053,-26.621,60
2008,116,0,2002,John Riegger,-0.014,-0.881,26.202,-27.08,64
2008,117,0,8845,Scott Sterling,-0.016,-1.193,6.376,-7.565,74
2008,118,0,27933,John Merrick,-0.019,-1.459,30.737,-32.189,77
2008,118,0,23623,Bo Van Pelt,-0.019,-1.753,12.068,-13.813,93
2008,120,0,26951,Johnson Wagner,-0.022,-1.502,-11.098,9.598,68
2008,121,0,20663,Brenden Pappas,-0.033,-1.872,-20.631,18.76,56
2008,122,0,20848,Ángel Cabrera,-0.037,-1.456,8.691,-10.143,39
2008,123,0,26476,Chez Reavie,-0.056,-5.067,12.384,-17.448,90
2008,124,0,26596,Ryan Moore,-0.061,-3.871,-17.074,13.208,63
2008,125,0,27120,Troy Matteson,-0.067,-5.976,7.522,-13.494,89
2008,126,0,12716,Charley Hoffman,-0.079,-6.829,3.305,-10.125,86
2008,127,0,28089,Jason Day,-0.083,-6.411,-22.905,16.5,77
2008,128,0,10585,Scott McCarron,-0.084,-4.557,-14.095,9.539,54
2008,129,0,23497,Tag Ridings,-0.101,-8.183,-4.917,-3.259,81
2008,130,0,8385,Omar Uresti,-0.104,-6.558,26.209,-32.763,63
2008,131,0,12652,Cameron Beckman,-0.111,-8.218,12.69,-20.902,74
2008,132,0,12705,Cliff Kresge,-0.118,-8.649,-0.023,-8.619,73
2008,132,0,28780,Nicholas Thompson,-0.118,-11.364,28.286,-39.646,96
2008,134,0,1035,Tommy Armour III,-0.124,-8.21,-9.39,1.183,66
2008,135,0,20105,Jeff Gove,-0.142,-6.246,18.189,-24.435,44
2008,136,0,6643,Paul Goydos,-0.181,-12.148,-13.08,0.938,67
2008,137,0,6251,Chris DiMarco,-0.183,-13.918,-24.037,10.122,76
2008,138,0,23778,Brad Adamonis,-0.2,-15.2,10.018,-25.211,76
2008,139,0,7547,Craig Kanada,-0.208,-11.432,-33.838,22.408,55
2008,140,0,6573,Brandt Jobe,-0.224,-10.52,-5.496,-5.023,47
2008,141,0,23409,James Driscoll,-0.238,-18.082,-34.396,16.318,76
2008,142,0,1724,Jeff Maggert,-0.26,-20.506,-6.492,-14.01,79
2008,143,0,26420,Richard Johnson,-0.262,-12.858,-31.643,18.787,49
2008,144,0,30925,Dustin Johnson,-0.28,-22.713,3.095,-25.803,81
2008,145,0,22806,Doug LaBelle II,-0.29,-14.793,-35.529,20.739,51
2008,146,0,1577,Lee Janzen,-0.291,-21.796,-28.825,7.033,75
2008,147,0,12680,Shigeki Maruyama,-0.299,-12.577,-21.557,8.979,42
2008,148,0,11032,Frank Lickliter II,-0.307,-30.714,-28.881,-1.826,100
2008,149,0,6621,Joe Durant,-0.314,-24.786,52.518,-77.297,79
2008,149,0,6012,Greg Kraft,-0.314,-15.715,-40.759,25.047,50
2008,151,0,26300,Matt Jones,-0.332,-27.903,-30.483,2.586,84
2008,152,0,26679,Kevin Stadler,-0.347,-25.323,-6.683,-18.633,73
2008,153,0,10425,Jay Williamson,-0.358,-28.624,8.674,-37.294,80
2008,154,0,23048,Eric Axley,-0.384,-37.64,-96.947,59.313,98
2008,155,0,24663,Y.E. Yang,-0.397,-31.753,-23.95,-7.797,80
2008,156,0,23125,Brad Elder,-0.406,-21.918,-36.33,14.414,54
2008,156,0,25562,Andres Romero,-0.406,-19.886,-20.273,0.389,49
2008,158,0,6034,Marco Dawson,-0.407,-21.957,-19.707,-2.246,54
2008,159,0,26500,Alejandro Cañizares,-0.426,-17.478,-21.588,4.111,41
2008,160,0,20127,Chris Riley,-0.454,-18.17,-26.671,8.503,40
2008,161,0,20378,Mathias Grönberg,-0.475,-37.516,-35.034,-2.477,79
2008,162,0,25632,Jimmy Walker,-0.476,-29.513,-34.452,4.943,62
2008,163,0,25720,Chad Collins,-0.483,-30.45,-71.274,40.826,63
2008,164,0,20382,Stephen Leaney,-0.508,-22.869,-36.556,13.689,45
2008,164,0,1707,Steve Lowery,-0.508,-34.004,-40.405,6.405,67
2008,166,0,20433,Mark Hensby,-0.52,-33.256,-34.667,1.413,64
2008,167,0,21805,Harrison Frazar,-0.545,-33.781,22.786,-56.564,62
2008,168,0,10875,Todd Demsey,-0.556,-39.444,-37.17,-2.272,71
2008,168,0,25842,Jon Mills,-0.556,-43.336,-20.973,-22.361,78
2008,168,0,27963,Chris Stroud,-0.556,-36.726,-9.467,-27.256,66
2008,171,0,21959,Ted Purdy,-0.59,-34.811,-1.885,-32.925,59
2008,172,0,23157,Richard Johnson,-0.624,-42.441,-76.436,33.999,68
2008,173,0,24912,Will MacKenzie,-0.667,-38.02,-10.113,-27.901,57
2008,174,0,21461,Kenneth Ferrie,-0.681,-40.858,-30.434,-10.42,60
2008,175,0,10649,Tom Scherrer,-0.716,-31.514,-28.134,-3.378,44
2008,176,0,19913,Ron Whittaker,-0.747,-30.642,-19.493,-11.146,41
2008,177,0,21633,Steve Allan,-0.776,-37.232,-45.084,7.853,48
2008,178,0,19803,Ryan Armour,-0.78,-59.247,-60.743,1.5,76
2008,179,0,1388,Robert Gamez,-0.783,-55.568,8.641,-64.205,71
2008,180,0,27561,Nick Flanagan,-0.796,-63.658,-40.382,-23.271,80
2008,181,0,1139,Olin Browne,-0.807,-56.501,-26.99,-29.508,70
2008,182,0,24227,Justin Bolli,-0.828,-60.466,-33.302,-27.159,73
2008,183,0,12309,Bob Sowards,-0.847,-44.069,-49.296,5.228,52
2008,184,0,20443,Jin Park,-0.852,-59.667,-60.611,0.947,70
2008,185,0,23797,Brett Rumford,-0.873,-53.237,-32.964,-20.271,61
2008,186,0,8537,J.P. Hayes,-0.889,-55.977,-52.055,-3.917,63
2008,187,0,23349,Charles Warren,-0.916,-67.799,2.31,-70.103,74
2008,188,0,6090,Jim McGovern,-0.955,-60.156,-36.903,-23.252,63
2008,189,0,1024,Billy Andrade,-0.963,-59.732,-40.473,-19.253,62
2008,190,0,12826,Paul Claxton,-1.054,-52.703,-48.601,-4.1,50
2008,191,0,23540,Jason Allred,-1.137,-56.861,-39.006,-17.853,50
2008,192,0,26631,Cody Freeman,-1.226,-67.409,-48.668,-18.738,55
2008,193,0,30750,Tommy Gainey,-1.401,-64.454,-22.183,-42.268,46
2008,194,0,22582,Kyle Thompson,-1.527,-87.012,-68.211,-18.799,57
2008,195,0,27613,David Lutterus,-1.701,-85.063,-39.913,-45.148,50
2008,196,0,25594,Travis Perkins,-1.756,-70.243,-47.232,-23.009,40
2008,197,0,9011,David Duval,-1.876,-76.906,-70.351,-6.553,41
2006,1,0,8793,Tiger Woods,3.443,127.375,110.333,17.042,37
2006,2,0,10809,Jim Furyk,2.548,173.269,122.729,50.539,68
2006,3,0,24502,Adam Scott,2.101,107.141,113.747,-6.607,51
2006,4,0,23983,Luke Donald,2.046,87.961,65.088,22.873,43
2006,5,0,1810,Phil Mickelson,1.955,91.897,79.325,12.573,47
2006,6,0,6567,Vijay Singh,1.725,144.929,140.29,4.638,84
2006,7,0,22378,Trevor Immelman,1.704,124.38,120.136,4.243,73
2006,8,0,6527,Steve Stricker,1.489,77.427,45.508,31.92,52
2006,9,0,20098,Stuart Appleby,1.363,87.237,73.136,14.101,64
2006,9,0,6522,Ernie Els,1.363,64.076,64.408,-0.332,47
2006,11,0,20229,Stewart Cink,1.346,98.237,40.647,57.589,73
2006,12,0,25900,Lucas Glover,1.263,108.633,96.79,11.844,86
2006,13,0,2206,David Toms,1.249,77.448,56.481,20.968,62
2006,14,0,7749,Brett Quigley,1.248,117.316,56.951,60.365,94
2006,15,0,6373,José María Olazábal,1.213,47.289,32.65,14.64,39
2006,16,0,6004,Stephen Ames,1.207,53.089,32.782,20.307,44
2006,17,0,24138,Ian Poulter,1.203,50.521,42.359,8.161,42
2006,18,0,24925,Jonathan Byrd,1.163,62.824,50.899,11.924,54
2006,19,0,20157,Retief Goosen,1.144,52.64,46.728,5.912,46
2006,20,0,20628,Arron Oberholser,1.095,67.882,57.502,10.381,62
2006,21,0,10885,Robert Allenby,1.091,65.438,54.165,11.272,60
2006,22,0,23325,Vaughn Taylor,1.058,81.461,53.311,28.148,77
2006,23,0,12660,Jesper Parnevik,1.05,76.627,25.619,51.007,73
2006,24,0,21209,Sergio Garcia,0.999,38.966,43.769,-4.802,39
2006,25,0,20766,Padraig Harrington,0.958,36.422,39.926,-3.503,38
2006,26,0,1941,Tom Pernice Jr.,0.947,82.371,35.308,47.062,87
2006,27,0,22046,Geoff Ogilvy,0.924,48.072,23.469,24.601,52
2006,28,0,20572,Rod Pampling,0.923,59.983,10.651,49.332,65
2006,29,0,24507,Jason Bohn,0.902,80.291,86.852,-6.558,89
2006,30,0,20645,John Senden,0.885,69.89,74.068,-4.179,79
2006,31,0,24357,K.J. Choi,0.879,69.445,49.288,20.157,79
2006,32,0,1706,Davis Love III,0.853,48.611,33.428,15.181,57
2006,33,0,20691,Greg Owen,0.845,52.384,73.979,-21.597,62
2006,34,0,11032,Frank Lickliter II,0.83,70.547,58.684,11.865,85
2006,35,0,23353,J.J. Henry,0.828,63.788,48.676,15.112,77
2006,36,0,24024,Zach Johnson,0.806,62.035,58.588,3.45,77
2006,37,0,25345,Carl Pettersson,0.789,59.144,32.052,27.089,75
2006,38,0,23135,Tim Clark,0.771,44.713,31.955,12.758,58
2006,39,0,10423,Mike Weir,0.765,48.166,50.347,-2.181,63
2006,40,0,23621,Rory Sabbatini,0.749,47.931,57.169,-9.237,64
2006,41,0,23623,Bo Van Pelt,0.73,65.66,61.414,4.247,90
2006,42,0,22405,Justin Rose,0.725,62.389,64.191,-1.802,86
2006,43,0,20608,David Howell,0.711,21.325,2.23,19.096,30
2006,44,0,1381,Fred Funk,0.702,59.679,51.544,8.135,85
2006,45,0,12716,Charley Hoffman,0.689,61.292,50.333,10.959,89
2006,46,0,6515,Shaun Micheel,0.674,52.578,42.177,10.399,78
2006,47,0,20498,Briny Baird,0.663,46.415,46.783,-0.368,70
2006,48,0,2239,Scott Verplank,0.654,44.45,38.946,5.505,68
2006,49,0,21961,Charles Howell III,0.651,51.458,42.743,8.713,79
2006,50,0,27770,Camilo Villegas,0.644,52.843,75.63,-22.788,82
2006,51,0,23322,Brett Wetterich,0.628,45.813,57.563,-11.749,73
2006,52,0,19846,Brian Gay,0.613,61.277,6.427,54.848,100
2006,53,0,26420,Richard Johnson,0.608,51.644,-9.951,61.593,85
2006,54,0,6621,Joe Durant,0.59,56.645,95.145,-38.499,96
2006,55,0,1945,Kenny Perry,0.588,35.271,55.059,-19.786,60
2006,56,0,25804,Bubba Watson,0.579,41.659,60.923,-19.262,72
2006,57,0,23349,Charles Warren,0.573,46.434,71.588,-25.154,81
2006,58,0,1677,Tom Lehman,0.571,26.818,31.954,-5.136,47
2006,59,0,21959,Ted Purdy,0.557,44.557,32.935,11.622,80
2006,60,0,20382,Stephen Leaney,0.522,40.218,13.472,26.747,77
2006,61,0,2104,Jeff Sluman,0.52,43.137,31.71,11.427,83
2006,62,0,12602,Dean Wilson,0.492,45.753,-15.734,61.488,93
2006,63,0,23541,Ben Crane,0.48,29.251,-22.528,51.778,61
2006,64,0,8075,Jerry Kelly,0.478,40.156,39.314,0.839,84
2006,65,0,20850,Daniel Chopra,0.476,42.806,-9.83,52.636,90
2006,66,0,1766,Billy Mayfair,0.473,36.411,28.506,7.905,77
2006,67,0,1928,Corey Pavin,0.457,26.064,13.2,12.863,57
2006,68,0,7457,Steve Flesch,0.443,45.655,34.551,11.104,103
2006,69,0,20105,Jeff Gove,0.423,34.223,55.308,-21.086,81
2006,70,0,23718,Nathan Green,0.422,39.629,-14.635,54.263,94
2006,71,0,21731,Freddie Jacobson,0.415,22.413,5.186,17.225,54
2006,72,0,12510,Chad Campbell,0.411,27.53,33.28,-5.749,67
2006,73,0,24781,Hunter Mahan,0.41,36.523,30.779,5.743,89
2006,74,0,10733,Kent Jones,0.402,35.385,9.05,26.333,88
2006,75,0,1142,Bart Bryant,0.395,28.038,37.865,-9.828,71
2006,76,0,1666,Bernhard Langer,0.39,23.013,5.312,17.698,59
2006,77,0,27095,Nick Watney,0.389,33.443,35.367,-1.923,86
2006,78,0,6595,Kevin Sutherland,0.381,33.111,27.632,5.48,87
2006,79,0,22913,John Rollins,0.35,26.637,18.872,7.766,76
2006,80,0,10860,Justin Leonard,0.346,22.508,25.803,-3.296,65
2006,81,0,6573,Brandt Jobe,0.345,24.151,15.43,8.719,70
2006,82,0,1226,Fred Couples,0.336,10.761,17.626,-6.862,32
2006,83,0,1707,Steve Lowery,0.318,26.426,36.196,-9.771,83
2006,84,0,21878,Mark Wilson,0.299,21.529,2.181,19.349,72
2006,85,0,21350,Ryuji Imada,0.283,24.592,21.822,2.77,87
2006,86,0,1320,Bob Estes,0.276,20.722,19.412,1.307,75
2006,87,0,1139,Olin Browne,0.253,21.73,0.415,21.314,86
2006,88,0,12680,Shigeki Maruyama,0.229,18.318,5.34,12.978,80
2006,89,0,26596,Ryan Moore,0.214,12.417,-4.823,17.24,58
2006,90,0,21753,Brian Davis,0.184,14.927,48.964,-34.04,81
2006,91,0,1042,Paul Azinger,0.172,13.785,-11.4,25.184,80
2006,92,0,2246,Duffy Waldorf,0.171,14.041,7.176,6.867,82
2006,93,0,22293,Heath Slocum,0.17,14.296,39.434,-25.135,84
2006,94,0,2214,Kirk Triplett,0.166,8.148,5.244,2.907,49
2006,95,0,21805,Harrison Frazar,0.137,10.238,-5.794,16.032,75
2006,96,0,21949,Joe Ogilvie,0.129,10.024,8.213,1.812,78
2006,97,0,6034,Marco Dawson,0.116,8.904,-7.993,16.896,77
2006,98,0,7867,Woody Austin,0.114,10.63,17.854,-7.221,93
2006,99,0,12645,Brent Geiberger,0.107,9.596,-22.806,32.401,90
2006,100,0,6251,Chris DiMarco,0.105,6.412,4.387,2.027,61
2006,101,0,8537,J.P. Hayes,0.09,4.513,2.61,1.905,50
2006,102,0,6197,Michael Allen,0.085,6.134,-23.644,29.777,72
2006,103,0,6575,Dudley Hart,0.083,5.92,6.887,-0.968,71
2006,104,0,22371,Aaron Baddeley,0.078,5.312,-35.136,40.446,68
2006,105,0,24924,Bill Haas,0.076,6.647,26.704,-20.057,88
2006,106,0,20574,Mathew Goggin,0.074,4.287,17.84,-13.553,58
2006,107,0,6350,Bob May,0.054,2.93,15.762,-12.832,54
2006,108,0,1024,Billy Andrade,0.053,3.196,18.105,-14.909,60
2006,109,0,23048,Eric Axley,0.043,3.382,-13.537,16.919,79
2006,110,0,19824,Craig Barlow,0.041,2.386,19.315,-16.928,58
2006,111,0,20378,Mathias Grönberg,0.037,2.946,19.071,-16.125,79
2006,112,0,2101,Joey Sindelar,0.034,2.565,31.515,-28.95,76
2006,113,0,24358,Robert Garrigus,0.031,2.31,29.659,-27.35,74
2006,114,0,1313,Steve Elkington,0.028,1.31,16.68,-15.369,46
2006,115,0,2110,Jerry Smith,0.024,2.021,15.543,-13.519,84
2006,116,0,6643,Paul Goydos,0.016,1.054,14.796,-13.743,64
2006,117,0,23320,Ryan Palmer,-0.001,-0.106,-6.777,6.672,82
2006,118,0,21646,David Branshaw,-0.002,-0.201,14.852,-15.052,87
2006,118,0,28475,Jeff Overton,-0.002,-0.131,4.853,-4.985,87
2006,120,0,1619,Skip Kendall,-0.004,-0.231,-6.145,5.915,59
2006,121,0,24140,Sean O'Hair,-0.013,-0.996,11.915,-12.908,76
2006,122,0,8835,Kris Cox,-0.019,-1.395,8.418,-9.812,72
2006,122,0,21470,Daisuke Maruyama,-0.019,-1.345,11.365,-12.708,70
2006,124,0,20634,Peter Lonard,-0.046,-3.06,26.133,-29.194,66
2006,125,0,27141,J.B. Holmes,-0.047,-2.938,20.615,-23.552,63
2006,126,0,23614,Rich Beem,-0.057,-3.731,1.704,-5.435,65
2006,127,0,22621,Ben Curtis,-0.067,-4.503,-9.63,5.126,67
2006,128,0,20094,Jonathan Kaye,-0.068,-5.844,42.61,-48.453,86
2006,129,0,12782,Tim Herron,-0.11,-6.792,29.128,-35.919,62
2006,130,0,8385,Omar Uresti,-0.125,-6.362,22.73,-29.09,51
2006,131,0,23788,D.J. Trahan,-0.13,-9.911,3.711,-13.622,76
2006,132,0,1388,Robert Gamez,-0.134,-10.967,4.908,-15.875,82
2006,133,0,1161,Mark Calcavecchia,-0.136,-10.771,11.015,-21.787,79
2006,134,0,2106,Chris Smith,-0.149,-8.808,-19.494,10.688,59
2006,135,0,1724,Jeff Maggert,-0.15,-10.186,1.253,-11.44,68
2006,136,0,1948,Tim Petrovic,-0.161,-13.4,-23.321,9.92,83
2006,136,0,20812,Tjaart van der Walt,-0.161,-8.39,-10.641,2.251,52
2006,138,0,24361,Pat Perez,-0.172,-7.241,17.319,-24.559,42
2006,139,0,24912,Will MacKenzie,-0.187,-14.012,19.222,-33.234,75
2006,140,0,20472,Alex Cejka,-0.192,-15.389,43.322,-58.71,80
2006,140,0,1219,John Cook,-0.192,-10.575,-20.448,9.876,55
2006,140,0,27120,Troy Matteson,-0.192,-16.905,-15.692,-1.213,88
2006,143,0,25240,D.A. Points,-0.193,-13.729,-21.005,7.274,71
2006,144,0,1035,Tommy Armour III,-0.208,-11.049,-17.913,6.863,53
2006,144,0,22946,Henrik Bjornstad,-0.208,-18.515,-24.805,6.29,89
2006,146,0,12760,Danny Ellis,-0.233,-13.985,-26.849,12.863,60
2006,147,0,21407,Arjun Atwal,-0.269,-22.069,-37.645,15.575,82
2006,147,0,19881,Robert Damron,-0.269,-22.03,-3.623,-18.409,82
2006,149,0,1553,John Huston,-0.279,-18.162,-10.938,-7.225,65
2006,150,0,20121,Todd Fischer,-0.28,-25.194,-51.912,26.718,90
2006,151,0,12823,Carlos Franco,-0.291,-22.445,-5.907,-16.536,77
2006,152,0,20127,Chris Riley,-0.296,-20.437,-28.844,8.408,69
2006,153,0,8375,Paul Stankowski,-0.299,-18.819,-10.369,-8.45,63
2006,154,0,22892,Jason Gore,-0.3,-21.587,-26.302,4.715,72
2006,155,0,10505,Shane Bertsch,-0.326,-29.371,-36.273,6.901,90
2006,156,0,8123,Jeff Brehaut,-0.338,-28.772,-13.163,-15.608,85
2006,157,0,6012,Greg Kraft,-0.354,-23.691,-35.818,12.127,67
2006,158,0,1599,Steve Jones,-0.373,-25.719,-23.266,-2.453,69
2006,159,0,2223,Bob Tway,-0.374,-25.068,-21.904,-3.162,67
2006,160,0,1329,Brad Faxon,-0.378,-27.627,-80.64,53.012,73
2006,161,0,20631,David McKenzie,-0.38,-26.22,-43.164,16.942,69
