YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL 3 PUTTS,TOTAL ROUNDS
1998,10,0,21631,Iain Steel,0.77,48,62
1998,10,0,2245,Grant Waite,0.77,73,95
1998,12,0,12755,Vance Veazey,0.76,51,67
1998,13,0,1161,Mark Calcavecchia,0.75,72,96
1998,13,0,1266,Clark Dennis,0.75,56,75
1998,15,0,1226,Fred Couples,0.74,50,68
1998,15,0,7087,Hugh Royer III,0.74,61,82
1998,17,0,6567,Vijay Singh,0.72,67,93
1998,17,0,2246,Duffy Waldorf,0.72,59,82
1998,19,0,21584,Richie Coughlan,0.71,67,94
1998,19,0,1633,Tom Kite,0.71,47,66
1998,21,0,1060,Dave Barr,0.7,42,60
1998,21,0,7569,Mark Carnevale,0.7,65,93
1998,21,0,2099,Scott Simpson,0.7,40,57
1998,21,0,6581,David Sutherland,0.7,65,93
1998,25,0,1006,John Adams,0.69,43,62
1998,25,0,8545,Glen Hnatiuk,0.69,57,83
1998,25,0,1607,Brian Kamm,0.69,48,70
1998,25,0,1717,Sandy Lyle,0.69,42,61
1998,29,0,7707,Mike Small,0.68,44,65
1998,30,0,10195,Tim Conley,0.67,47,70
1998,30,0,6251,Chris DiMarco,0.67,64,96
1998,30,0,10733,Kent Jones,0.67,58,87
1998,30,0,7753,Kevin Wentworth,0.67,52,78
1998,34,0,20099,Doug Barron,0.66,59,89
1998,34,0,1468,Gary Hallberg,0.66,40,61
1998,34,0,2106,Chris Smith,0.66,61,92
1998,34,0,8793,Tiger Woods,0.66,48,73
1998,38,0,1569,Peter Jacobsen,0.65,42,65
1998,39,0,1035,Tommy Armour III,0.64,56,87
1998,39,0,6214,Guy Boros,0.64,56,87
1998,41,0,1306,David Edwards,0.63,48,76
1998,41,0,1326,Nick Faldo,0.63,31,49
1998,41,0,1408,Kelly Gibson,0.63,67,107
1998,41,0,1685,J.L. Lewis,0.63,59,94
1998,41,0,10213,Dicky Pride,0.63,37,59
1998,41,0,6132,Sonny Skinner,0.63,54,86
1998,47,0,1323,Brad Fabel,0.62,57,92
1998,47,0,1766,Billy Mayfair,0.62,56,90
1998,47,0,6613,Tommy Tolles,0.62,50,81
1998,47,0,2241,Bobby Wadkins,0.62,56,90
1998,51,0,1014,Fulton Allem,0.61,36,59
1998,51,0,1185,Brandel Chamblee,0.61,49,80
1998,51,0,21007,Gabriel Hjertstedt,0.61,44,72
1998,51,0,6315,Pete Jordan,0.61,54,89
1998,51,0,8339,Spike McRoy,0.61,53,87
1998,56,0,1072,Chip Beck,0.6,37,62
1998,56,0,1191,Barry Cheesman,0.6,56,93
1998,56,0,1361,Dan Forsman,0.6,46,77
1998,56,0,10962,Bradley Hughes,0.6,38,63
1998,56,0,1945,Kenny Perry,0.6,49,82
1998,56,0,7749,Brett Quigley,0.6,53,88
1998,62,0,6004,Stephen Ames,0.58,30,52
1998,62,0,1157,Tom Byrum,0.58,53,92
1998,62,0,6621,Joe Durant,0.58,46,79
1998,62,0,8375,Paul Stankowski,0.58,45,77
1998,66,0,1063,Ben Bates,0.57,57,100
1998,66,0,1203,Russ Cochran,0.57,50,88
1998,66,0,6617,Brian Henninger,0.57,54,95
1998,66,0,10207,Jimmy Johnston,0.57,33,58
1998,66,0,2002,John Riegger,0.57,47,83
1998,66,0,10423,Mike Weir,0.57,44,77
1998,72,0,7457,Steve Flesch,0.56,55,99
1998,72,0,6044,Scott Gump,0.56,54,97
1998,72,0,1797,Rocco Mediate,0.56,46,82
1998,72,0,2023,Clarence Rose,0.56,55,98
1998,72,0,6078,Esteban Toledo,0.56,52,93
1998,77,0,2135,Mike Standly,0.55,47,86
1998,77,0,8385,Omar Uresti,0.55,60,109
1998,79,0,1116,Michael Bradley,0.54,38,70
1998,79,0,10569,Mike Brisky,0.54,47,87
1998,79,0,21805,Harrison Frazar,0.54,44,81
1998,79,0,1376,Bob Friend,0.54,46,85
1998,79,0,11032,Frank Lickliter II,0.54,57,106
1998,79,0,1724,Jeff Maggert,0.54,45,83
1998,79,0,7235,John Morse,0.54,32,59
1998,79,0,2267,D.A. Weibring,0.54,37,69
1998,87,0,1096,Phil Blackmar,0.53,42,80
1998,87,0,19881,Robert Damron,0.53,47,88
1998,87,0,6643,Paul Goydos,0.53,53,100
1998,87,0,10585,Scott McCarron,0.53,44,83
1998,87,0,8553,Lee Porter,0.53,48,91
1998,87,0,6791,Mark Wurtz,0.53,29,55
1998,93,0,1414,Bob Gilder,0.52,42,81
1998,93,0,1771,Blaine McCallister,0.52,54,104
1998,93,0,2101,Joey Sindelar,0.52,50,96
1998,93,0,2159,Curtis Strange,0.52,26,50
1998,97,0,20098,Stuart Appleby,0.51,33,65
1998,97,0,1093,Ronnie Black,0.51,40,78
1998,97,0,6064,Jeff Gallagher,0.51,45,89
1998,97,0,1577,Lee Janzen,0.51,42,82
1998,97,0,6012,Greg Kraft,0.51,42,83
1998,97,0,6090,Jim McGovern,0.51,43,85
1998,97,0,1891,David Ogrin,0.51,51,100
1998,97,0,2170,Hal Sutton,0.51,53,104
1998,105,0,1201,Lennie Clements,0.5,35,70
1998,105,0,6332,Neal Lancaster,0.5,43,86
1998,105,0,8993,Franklin Langham,0.5,46,92
1998,105,0,2131,Mike Springer,0.5,53,105
1998,109,0,12645,Brent Geiberger,0.49,44,89
1998,109,0,20154,Guy Hill,0.49,35,71
1998,109,0,1533,P.H. Horgan III,0.49,51,105
1998,109,0,20094,Jonathan Kaye,0.49,31,63
1998,109,0,1619,Skip Kendall,0.49,51,104
1998,109,0,10860,Justin Leonard,0.49,49,100
1998,109,0,1823,Larry Mize,0.49,40,81
1998,109,0,1920,Craig Parry,0.49,23,47
1998,109,0,1941,Tom Pernice Jr.,0.49,39,79
1998,109,0,2279,Mark Wiebe,0.49,39,79
1998,109,0,2321,Fuzzy Zoeller,0.49,33,68
1998,120,0,1723,Andrew Magee,0.48,45,94
1998,120,0,1810,Phil Mickelson,0.48,38,79
1998,120,0,2008,Lee Rinker,0.48,50,104
1998,120,0,2133,Craig Stadler,0.48,29,61
1998,120,0,2218,Ted Tryba,0.48,50,105
1998,125,0,1024,Billy Andrade,0.47,45,95
1998,125,0,8931,Glen Day,0.47,43,92
1998,125,0,1960,Don Pooley,0.47,28,60
1998,128,0,1098,Jay Don Blake,0.46,36,78
1998,128,0,1385,Jim Gallagher Jr.,0.46,33,72
1998,128,0,1887,Mark O'Meara,0.46,31,68
1998,128,0,2007,Larry Rinker,0.46,43,93
1998,128,0,12663,Phil Tataurangi,0.46,36,79
1998,128,0,2214,Kirk Triplett,0.46,38,82
1998,134,0,1302,R.W. Eaks,0.45,36,80
1998,134,0,1527,Scott Hoch,0.45,45,100
1998,134,0,1706,Davis Love III,0.45,33,74
1998,134,0,10457,Frank Nobilo,0.45,28,62
1998,134,0,1943,Chris Perry,0.45,48,107
1998,134,0,2146,Payne Stewart,0.45,34,76
1998,140,0,1139,Olin Browne,0.44,34,77
1998,140,0,1261,Jay Delsing,0.44,33,75
1998,140,0,1282,Trevor Dodds,0.44,40,91
1998,140,0,1353,Bruce Fleisher,0.44,34,77
1998,140,0,1381,Fred Funk,0.44,50,114
1998,140,0,1905,Joe Ozaki,0.44,25,57
1998,140,0,1926,Steve Pate,0.44,37,85
1998,140,0,2239,Scott Verplank,0.44,42,96
1998,148,0,1042,Paul Azinger,0.43,30,70
1998,148,0,1549,Mike Hulbert,0.43,38,89
1998,148,0,1553,John Huston,0.43,40,93
1998,148,0,8075,Jerry Kelly,0.43,40,93
1998,148,0,1707,Steve Lowery,0.43,37,86
1998,153,0,1132,Mark Brooks,0.42,39,92
1998,153,0,6270,Bobby Gage,0.42,22,52
1998,155,0,6056,Jim Estes,0.41,26,64
1998,155,0,2206,David Toms,0.41,35,85
1998,157,0,1175,Jim Carter,0.4,42,106
1998,157,0,1249,John Daly,0.4,31,77
1998,157,0,9011,David Duval,0.4,33,83
1998,157,0,1378,David Frost,0.4,29,72
1998,157,0,1510,Nolan Henke,0.4,35,88
1998,157,0,7101,Dave Stockton Jr.,0.4,26,65
1998,163,0,20229,Stewart Cink,0.39,38,97
1998,163,0,6575,Dudley Hart,0.39,32,83
1998,163,0,1677,Tom Lehman,0.39,31,79
1998,163,0,12660,Jesper Parnevik,0.39,27,69
1998,163,0,2104,Jeff Sluman,0.39,41,106
1998,168,0,6522,Ernie Els,0.38,18,48
1998,168,0,1457,Jay Haas,0.38,30,79
1998,170,0,1219,John Cook,0.37,34,92
1998,170,0,8537,J.P. Hayes,0.37,25,67
1998,172,0,1599,Steve Jones,0.36,29,80
1998,172,0,6595,Kevin Sutherland,0.36,36,100
1998,174,0,1331,Rick Fehr,0.35,22,62
1998,174,0,1748,Doug Martin,0.35,39,110
1998,174,0,1761,Len Mattiace,0.35,36,103
1998,174,0,1968,Nick Price,0.35,22,62
1998,178,0,1334,Keith Fergus,0.34,18,53
1998,178,0,1475,Donnie Hammond,0.34,30,87
1998,178,0,6527,Steve Stricker,0.34,28,82
1998,181,0,1928,Corey Pavin,0.33,22,67
1998,181,0,1996,Mike Reid,0.33,26,78
1998,181,0,2294,Willie Wood,0.33,27,83
1998,184,0,1320,Bob Estes,0.32,33,104
1998,184,0,1329,Brad Faxon,0.32,26,82
1998,186,0,2223,Bob Tway,0.3,30,100
1998,187,0,2010,Loren Roberts,0.28,22,80
1998,188,0,10809,Jim Furyk,0.24,24,101
1996,1,0,12781,Scott Medlin,1.08,57,53
1996,2,0,2106,Chris Smith,0.96,77,80
1996,3,0,19883,Joe Daley,0.9,69,77
1996,4,0,2201,Jim Thorpe,0.85,47,55
1996,5,0,6599,John Elliott,0.84,43,51
1996,6,0,20051,Joe Acosta Jr.,0.79,56,71
1996,6,0,12626,Joey Gullion,0.79,69,87
1996,8,0,1958,Dan Pohl,0.78,45,58
1996,9,0,1068,Andy Bean,0.75,56,75
1996,9,0,11032,Frank Lickliter II,0.75,63,84
1996,11,0,1604,Steve Jurgensen,0.72,63,87
1996,11,0,2135,Mike Standly,0.72,58,81
1996,13,0,1060,Dave Barr,0.71,41,58
1996,13,0,19913,Ron Whittaker,0.71,41,58
1996,15,0,1014,Fulton Allem,0.7,38,54
1996,15,0,20505,Lucas Parsons,0.7,39,56
1996,17,0,1035,Tommy Armour III,0.69,37,54
1996,17,0,20259,Hisayuki Sasaki,0.69,44,64
1996,17,0,10649,Tom Scherrer,0.69,61,89
1996,20,0,10505,Shane Bertsch,0.68,50,73
1996,20,0,6315,Pete Jordan,0.68,50,73
1996,20,0,1725,John Mahaffey,0.68,44,65
1996,20,0,1905,Joe Ozaki,0.68,46,68
1996,24,0,1607,Brian Kamm,0.67,58,87
1996,24,0,1975,Tom Purtzer,0.67,56,83
1996,24,0,10215,Charlie Rymer,0.67,60,90
1996,24,0,2171,Mike Swartz,0.67,49,73
1996,28,0,1487,Jeff Hart,0.66,43,65
1996,28,0,8337,Mike Heinen,0.66,63,95
1996,30,0,1133,Billy Ray Brown,0.65,50,77
1996,30,0,1334,Keith Fergus,0.65,55,84
1996,30,0,1388,Robert Gamez,0.65,49,75
1996,30,0,6066,Gary Rusnak,0.65,51,78
1996,30,0,2226,Tray Tyner,0.65,33,51
1996,30,0,2256,Tom Watson,0.65,35,54
1996,36,0,1143,Brad Bryant,0.64,54,84
1996,36,0,1200,Keith Clearwater,0.64,50,78
1996,36,0,1414,Bob Gilder,0.64,54,85
1996,36,0,6090,Jim McGovern,0.64,56,87
1996,40,0,7867,Woody Austin,0.63,74,117
1996,40,0,1157,Tom Byrum,0.63,48,76
1996,40,0,12782,Tim Herron,0.63,63,100
1996,40,0,1557,John Inman,0.63,50,79
1996,40,0,1723,Andrew Magee,0.63,48,76
1996,40,0,2133,Craig Stadler,0.63,35,56
1996,46,0,2167,Mike Sullivan,0.62,53,85
1996,47,0,1156,Curt Byrum,0.61,34,56
1996,47,0,1682,Wayne Levi,0.61,43,71
1996,47,0,1864,Larry Nelson,0.61,46,76
1996,47,0,1938,David Peoples,0.61,34,56
1996,47,0,1971,Dillard Pruitt,0.61,45,74
1996,47,0,2008,Lee Rinker,0.61,61,100
1996,47,0,10425,Jay Williamson,0.61,47,77
1996,54,0,6214,Guy Boros,0.6,56,93
1996,54,0,10569,Mike Brisky,0.6,50,83
1996,54,0,1323,Brad Fabel,0.6,52,86
1996,54,0,6643,Paul Goydos,0.6,50,84
1996,54,0,2170,Hal Sutton,0.6,53,88
1996,59,0,1006,John Adams,0.59,46,78
1996,59,0,6036,Scott Dunlap,0.59,47,80
1996,59,0,6012,Greg Kraft,0.59,48,81
1996,59,0,6595,Kevin Sutherland,0.59,63,107
1996,59,0,2279,Mark Wiebe,0.59,44,74
1996,64,0,1161,Mark Calcavecchia,0.58,59,102
1996,64,0,1361,Dan Forsman,0.58,38,65
1996,64,0,1374,Robin Freeman,0.58,59,102
1996,64,0,6064,Jeff Gallagher,0.58,49,84
1996,64,0,1761,Len Mattiace,0.58,49,85
1996,64,0,2218,Ted Tryba,0.58,60,103
1996,70,0,1307,Joel Edwards,0.57,54,94
1996,70,0,10203,Bryan Gorman,0.57,39,69
1996,70,0,8547,John Maginnes,0.57,46,81
1996,70,0,1771,Blaine McCallister,0.57,52,91
1996,70,0,2321,Fuzzy Zoeller,0.57,30,53
1996,75,0,1142,Bart Bryant,0.56,43,77
1996,75,0,6124,Patrick Burke,0.56,40,72
1996,75,0,1381,Fred Funk,0.56,60,108
1996,75,0,6044,Scott Gump,0.56,54,97
1996,75,0,8075,Jerry Kelly,0.56,51,91
1996,75,0,2101,Joey Sindelar,0.56,49,87
1996,81,0,20098,Stuart Appleby,0.55,52,95
1996,82,0,1201,Lennie Clements,0.54,45,83
1996,82,0,1603,Jeff Julian,0.54,37,69
1996,82,0,8993,Franklin Langham,0.54,50,92
1996,85,0,6034,Marco Dawson,0.53,46,87
1996,85,0,1385,Jim Gallagher Jr.,0.53,39,73
1996,85,0,1408,Kelly Gibson,0.53,60,114
1996,85,0,1876,Greg Norman,0.53,27,51
1996,85,0,6657,Steve Rintoul,0.53,40,75
1996,85,0,7101,Dave Stockton Jr.,0.53,49,92
1996,85,0,2303,Robert Wrenn,0.53,38,72
1996,92,0,8931,Glen Day,0.52,46,89
1996,92,0,7267,Allen Doyle,0.52,46,88
1996,92,0,1444,Ken Green,0.52,42,81
1996,92,0,1633,Tom Kite,0.52,36,69
1996,92,0,20095,Carl Paulson,0.52,45,87
1996,92,0,1945,Kenny Perry,0.52,42,81
1996,92,0,1960,Don Pooley,0.52,33,63
1996,92,0,7087,Hugh Royer III,0.52,47,91
1996,92,0,2131,Mike Springer,0.52,44,85
1996,92,0,2241,Bobby Wadkins,0.52,48,92
1996,92,0,2246,Duffy Waldorf,0.52,35,67
1996,103,0,1553,John Huston,0.51,43,84
1996,103,0,1706,Davis Love III,0.51,41,80
1996,103,0,1724,Jeff Maggert,0.51,46,91
1996,103,0,10213,Dicky Pride,0.51,41,81
1996,103,0,8375,Paul Stankowski,0.51,36,71
1996,103,0,2206,David Toms,0.51,45,89
1996,103,0,2245,Grant Waite,0.51,38,75
1996,110,0,1435,Wayne Grady,0.5,32,64
1996,110,0,10585,Scott McCarron,0.5,43,86
1996,110,0,2115,Taylor Smith,0.5,38,76
1996,113,0,1475,Donnie Hammond,0.49,30,61
1996,113,0,1510,Nolan Henke,0.49,39,80
1996,113,0,1748,Doug Martin,0.49,45,92
1996,113,0,2214,Kirk Triplett,0.49,36,73
1996,117,0,1261,Jay Delsing,0.48,41,86
1996,117,0,1797,Rocco Mediate,0.48,33,69
1996,117,0,1810,Phil Mickelson,0.48,37,77
1996,117,0,2104,Jeff Sluman,0.48,50,105
1996,121,0,1072,Chip Beck,0.47,43,92
1996,121,0,1175,Jim Carter,0.47,50,107
1996,121,0,1185,Brandel Chamblee,0.47,33,70
1996,121,0,1203,Russ Cochran,0.47,39,83
1996,121,0,1249,John Daly,0.47,34,72
1996,121,0,1766,Billy Mayfair,0.47,44,93
1996,121,0,1823,Larry Mize,0.47,34,73
1996,121,0,6140,Sean Murphy,0.47,38,81
1996,121,0,2186,Brian Tennyson,0.47,35,75
1996,130,0,1096,Phil Blackmar,0.46,43,94
1996,130,0,6522,Ernie Els,0.46,30,65
1996,132,0,6617,Brian Henninger,0.45,38,84
1996,132,0,2023,Clarence Rose,0.45,38,85
1996,132,0,2049,Gene Sauers,0.45,35,78
1996,135,0,1093,Ronnie Black,0.44,37,85
1996,135,0,1320,Bob Estes,0.44,28,64
1996,135,0,2099,Scott Simpson,0.44,31,70
1996,135,0,2159,Curtis Strange,0.44,35,79
1996,135,0,6613,Tommy Tolles,0.44,42,95
1996,140,0,1024,Billy Andrade,0.43,37,87
1996,140,0,1196,Brian Claar,0.43,45,104
1996,140,0,1306,David Edwards,0.43,35,82
1996,140,0,10809,Jim Furyk,0.43,43,100
1996,140,0,1577,Lee Janzen,0.43,40,92
1996,140,0,6332,Neal Lancaster,0.43,44,102
1996,140,0,1707,Steve Lowery,0.43,43,100
1996,140,0,1891,David Ogrin,0.43,44,102
1996,140,0,1920,Craig Parry,0.43,35,81
1996,149,0,1527,Scott Hoch,0.42,40,96
1996,149,0,1996,Mike Reid,0.42,30,72
1996,149,0,6567,Vijay Singh,0.42,38,90
1996,149,0,2242,Lanny Wadkins,0.42,26,62
1996,153,0,1040,Emlyn Aubrey,0.41,24,58
1996,153,0,1139,Olin Browne,0.41,39,94
1996,153,0,1226,Fred Couples,0.41,27,66
1996,153,0,9011,David Duval,0.41,31,75
1996,153,0,7235,John Morse,0.41,39,94
1996,153,0,1943,Chris Perry,0.41,28,68
1996,153,0,8385,Omar Uresti,0.41,39,94
1996,160,0,1098,Jay Don Blake,0.4,36,91
1996,160,0,1132,Mark Brooks,0.4,40,101
1996,160,0,1549,Mike Hulbert,0.4,38,94
1996,160,0,10860,Justin Leonard,0.4,40,101
1996,160,0,12660,Jesper Parnevik,0.4,27,68
1996,165,0,1329,Brad Faxon,0.39,32,82
1996,165,0,1783,Mark McCumber,0.39,20,51
1996,167,0,1313,Steve Elkington,0.38,24,64
1996,167,0,1346,Ed Fiori,0.38,23,61
1996,167,0,1378,David Frost,0.38,27,71
1996,167,0,2223,Bob Tway,0.38,30,80
1996,167,0,6577,John Wilson,0.38,31,81
1996,172,0,1457,Jay Haas,0.37,33,89
1996,173,0,1116,Michael Bradley,0.36,31,87
1996,173,0,1887,Mark O'Meara,0.36,29,80
1996,175,0,1042,Paul Azinger,0.35,27,77
1996,175,0,1968,Nick Price,0.35,18,52
1996,177,0,2267,D.A. Weibring,0.34,18,53
1996,178,0,1219,John Cook,0.33,29,89
1996,178,0,1837,Gil Morgan,0.33,20,61
1996,180,0,1326,Nick Faldo,0.32,18,56
1996,180,0,1701,Bob Lohr,0.32,29,90
1996,182,0,2146,Payne Stewart,0.31,27,87
1996,183,0,1599,Steve Jones,0.3,25,83
1996,183,0,2010,Loren Roberts,0.3,24,81
1996,185,0,1928,Corey Pavin,0.28,23,81
1996,186,0,6527,Steve Stricker,0.27,22,82
1996,187,0,1235,Ben Crenshaw,0.25,15,59
1996,187,0,1569,Peter Jacobsen,0.25,16,65
1996,189,0,1677,Tom Lehman,0.22,17,79
1996,190,0,1331,Rick Fehr,0.19,14,74
2005,1,0,12662,Thomas Levet,1.04,55,53
2005,2,0,23063,Scott Hend,1.03,75,73
2005,3,0,26287,Roland Thatcher,0.9,66,73
2005,4,0,21633,Steve Allan,0.89,87,98
2005,5,0,20378,Mathias Grönberg,0.88,51,58
2005,6,0,21209,Sergio Garcia,0.87,59,68
2005,7,0,24290,D.J. Brigman,0.86,62,72
2005,7,0,6621,Joe Durant,0.86,70,81
2005,9,0,26758,David Hearn,0.85,58,68
2005,10,0,28088,Matt Davidson,0.81,43,53
2005,11,0,21753,Brian Davis,0.8,60,75
2005,11,0,23322,Brett Wetterich,0.8,59,74
2005,13,0,24912,Will MacKenzie,0.79,58,73
2005,14,0,1945,Kenny Perry,0.78,62,80
2005,15,0,20396,Lee Westwood,0.75,36,48
2005,16,0,23540,Jason Allred,0.73,53,73
2005,16,0,10962,Bradley Hughes,0.73,38,52
2005,18,0,10885,Robert Allenby,0.71,63,89
2005,18,0,23614,Rich Beem,0.71,44,62
2005,18,0,1249,John Daly,0.71,54,76
2005,18,0,23725,Brendan Jones,0.71,56,79
2005,18,0,2106,Chris Smith,0.71,66,93
2005,23,0,20472,Alex Cejka,0.7,57,81
2005,23,0,1797,Rocco Mediate,0.7,51,73
2005,23,0,24140,Sean O'Hair,0.7,69,99
2005,23,0,23788,D.J. Trahan,0.7,54,77
2005,27,0,19972,José Coceres,0.69,37,54
2005,27,0,7457,Steve Flesch,0.69,59,85
2005,27,0,21959,Ted Purdy,0.69,84,122
2005,27,0,20127,Chris Riley,0.69,44,64
2005,31,0,1226,Fred Couples,0.68,46,68
2005,31,0,23349,Charles Warren,0.68,59,87
2005,33,0,24925,Jonathan Byrd,0.67,66,99
2005,34,0,1127,Danny Briggs,0.66,45,68
2005,34,0,12823,Carlos Franco,0.66,50,76
2005,34,0,1666,Bernhard Langer,0.66,44,67
2005,34,0,1677,Tom Lehman,0.66,44,67
2005,34,0,24361,Pat Perez,0.66,59,89
2005,34,0,10912,Craig Perks,0.66,43,65
2005,40,0,1161,Mark Calcavecchia,0.64,58,90
2005,40,0,1361,Dan Forsman,0.64,32,50
2005,40,0,1766,Billy Mayfair,0.64,70,110
2005,40,0,10423,Mike Weir,0.64,42,66
2005,44,0,6599,John Elliott,0.63,35,56
2005,44,0,6515,Shaun Micheel,0.63,50,79
2005,44,0,25240,D.A. Points,0.63,57,90
2005,47,0,7867,Woody Austin,0.62,62,100
2005,47,0,12826,Paul Claxton,0.62,49,79
2005,47,0,23353,J.J. Henry,0.62,62,100
2005,47,0,8545,Glen Hnatiuk,0.62,34,55
2005,47,0,1577,Lee Janzen,0.62,45,73
2005,47,0,1810,Phil Mickelson,0.62,46,74
2005,47,0,22295,Darron Stiles,0.62,47,76
2005,47,0,8385,Omar Uresti,0.62,52,84
2005,55,0,1457,Jay Haas,0.61,31,51
2005,55,0,1487,Jeff Hart,0.61,37,61
2005,55,0,20094,Jonathan Kaye,0.61,45,74
2005,55,0,1685,J.L. Lewis,0.61,60,98
2005,55,0,23623,Bo Van Pelt,0.61,68,112
2005,60,0,6332,Neal Lancaster,0.6,57,95
2005,60,0,23621,Rory Sabbatini,0.6,47,78
2005,62,0,21806,Paul Gow,0.59,44,74
2005,62,0,1553,John Huston,0.59,51,86
2005,62,0,1599,Steve Jones,0.59,32,54
2005,62,0,11032,Frank Lickliter II,0.59,57,96
2005,62,0,1724,Jeff Maggert,0.59,44,74
2005,62,0,21949,Joe Ogilvie,0.59,58,99
2005,62,0,20691,Greg Owen,0.59,47,80
2005,62,0,23325,Vaughn Taylor,0.59,58,99
2005,62,0,2246,Duffy Waldorf,0.59,48,82
2005,71,0,19824,Craig Barlow,0.58,45,77
2005,71,0,1157,Tom Byrum,0.58,48,83
2005,71,0,26420,Richard Johnson,0.58,29,50
2005,71,0,22913,John Rollins,0.58,55,95
2005,71,0,22405,Justin Rose,0.58,55,95
2005,71,0,26679,Kevin Stadler,0.58,53,92
2005,71,0,21498,Hideto Tanihara,0.58,28,48
2005,78,0,20498,Briny Baird,0.57,55,96
2005,78,0,12652,Cameron Beckman,0.57,52,92
2005,78,0,20850,Daniel Chopra,0.57,59,104
2005,78,0,20382,Stephen Leaney,0.57,49,86
2005,78,0,20502,Michael Long,0.57,40,70
2005,78,0,1706,Davis Love III,0.57,43,75
2005,78,0,20812,Tjaart van der Walt,0.57,32,56
2005,78,0,10425,Jay Williamson,0.57,30,53
2005,86,0,1381,Fred Funk,0.56,57,101
2005,86,0,20766,Padraig Harrington,0.56,27,48
2005,86,0,12782,Tim Herron,0.56,55,99
2005,86,0,10733,Kent Jones,0.56,54,97
2005,86,0,1823,Larry Mize,0.56,28,50
2005,86,0,20628,Arron Oberholser,0.56,35,63
2005,86,0,20572,Rod Pampling,0.56,47,84
2005,86,0,1927,Dennis Paulson,0.56,35,63
2005,86,0,2101,Joey Sindelar,0.56,58,104
2005,95,0,20098,Stuart Appleby,0.55,44,80
2005,95,0,12510,Chad Campbell,0.55,51,92
2005,95,0,1175,Jim Carter,0.55,33,60
2005,95,0,19881,Robert Damron,0.55,49,89
2005,95,0,6034,Marco Dawson,0.55,45,82
2005,95,0,8931,Glen Day,0.55,43,78
2005,95,0,10117,Bob Heintz,0.55,37,67
2005,95,0,1723,Andrew Magee,0.55,43,78
2005,95,0,21951,Joey Snyder III,0.55,54,98
2005,104,0,6004,Stephen Ames,0.54,43,79
2005,104,0,1024,Billy Andrade,0.54,45,83
2005,104,0,22621,Ben Curtis,0.54,35,65
2005,104,0,20433,Mark Hensby,0.54,37,68
2005,104,0,21731,Freddie Jacobson,0.54,38,71
2005,104,0,23552,Hank Kuehne,0.54,43,80
2005,104,0,6595,Kevin Sutherland,0.54,47,87
2005,111,0,1035,Tommy Armour III,0.53,55,103
2005,111,0,24604,Hunter Haas,0.53,42,79
2005,111,0,21961,Charles Howell III,0.53,48,90
2005,111,0,6573,Brandt Jobe,0.53,49,92
2005,111,0,25396,Kevin Na,0.53,46,86
2005,111,0,20663,Brenden Pappas,0.53,27,51
2005,111,0,1948,Tim Petrovic,0.53,49,93
2005,111,0,24502,Adam Scott,0.53,36,68
2005,111,0,20548,Hidemichi Tanaka,0.53,54,102
2005,111,0,21878,Mark Wilson,0.53,37,70
2005,121,0,7223,Brian Bateman,0.52,49,94
2005,121,0,23135,Tim Clark,0.52,45,87
2005,121,0,8725,Tom Gillis,0.52,39,75
2005,121,0,1418,Bill Glasson,0.52,27,52
2005,121,0,25900,Lucas Glover,0.52,45,86
2005,121,0,1707,Steve Lowery,0.52,50,96
2005,121,0,23320,Ryan Palmer,0.52,50,97
2005,128,0,24980,Scott Gutschewski,0.51,42,82
2005,128,0,1473,Todd Hamilton,0.51,46,91
2005,128,0,8537,J.P. Hayes,0.51,32,63
2005,128,0,1619,Skip Kendall,0.51,40,78
2005,128,0,10585,Scott McCarron,0.51,38,74
2005,128,0,23497,Tag Ridings,0.51,46,91
2005,134,0,21805,Harrison Frazar,0.5,51,101
2005,134,0,20634,Peter Lonard,0.5,42,84
2005,134,0,6567,Vijay Singh,0.5,55,109
2005,137,0,24357,K.J. Choi,0.49,36,73
2005,137,0,23409,James Driscoll,0.49,35,71
2005,137,0,6575,Dudley Hart,0.49,41,84
2005,137,0,8993,Franklin Langham,0.49,43,87
2005,137,0,22293,Heath Slocum,0.49,49,99
2005,137,0,2239,Scott Verplank,0.49,42,86
2005,143,0,8123,Jeff Brehaut,0.48,32,67
2005,143,0,10809,Jim Furyk,0.48,45,93
2005,143,0,23108,Matt Kuchar,0.48,29,60
2005,143,0,10860,Justin Leonard,0.48,36,75
2005,143,0,12680,Shigeki Maruyama,0.48,47,98
2005,143,0,24138,Ian Poulter,0.48,27,56
2005,143,0,12454,Mario Tiziani,0.48,31,65
2005,150,0,6197,Michael Allen,0.47,42,90
2005,150,0,23036,Chris Anderson,0.47,29,62
2005,150,0,1388,Robert Gamez,0.47,43,91
2005,150,0,24781,Hunter Mahan,0.47,47,101
2005,150,0,22046,Geoff Ogilvy,0.47,44,93
2005,150,0,2206,David Toms,0.47,36,77
2005,150,0,8793,Tiger Woods,0.47,35,74
2005,157,0,1132,Mark Brooks,0.46,33,72
2005,157,0,1142,Bart Bryant,0.46,42,91
2005,157,0,24024,Zach Johnson,0.46,44,95
2005,157,0,1761,Len Mattiace,0.46,39,84
2005,157,0,25847,Rob Rashell,0.46,30,65
2005,157,0,2104,Jeff Sluman,0.46,43,94
2005,163,0,23983,Luke Donald,0.45,27,60
2005,163,0,25345,Carl Pettersson,0.45,47,105
