YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF BIRDIE OR BETTER,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
2021,40,0,19846,Brian Gay,61.9,65,105,-74,-12.00
2021,40,0,34466,Peter Malnati,61.9,65,105,-68,-24.00
2021,40,0,24138,Ian Poulter,61.9,65,105,-69,-11.00
2021,43,0,33399,Adam Hadwin,61.64,90,146,-98,-1.00
2021,44,0,45526,Abraham Ancer,61.62,114,185,-118,-24.00
2021,45,0,27649,Brandt Snedeker,61.6,77,125,-83,-35.00
2021,46,0,30944,Jason Kokrak,61.39,124,202,-130,-6.00
2021,47,0,37455,Si Woo Kim,61.33,138,225,-147,-2.00
2021,48,0,49964,Aaron Wise,60.99,111,182,-117,-5.00
2021,49,0,50525,Collin Morikawa,60.82,104,171,-108,-11.00
2021,50,0,22405,Justin Rose,60.71,51,84,-57,-4.00
2021,51,0,36871,Matthew NeSmith,60.68,125,206,-132,-5.00
2021,52,0,24924,Bill Haas,60.61,40,66,-41,-7.00
2021,53,0,48887,Matt Wallace,60.53,46,76,-46,-7.00
2021,54,0,52372,Cameron Champ,60.5,121,200,-130,+16.00
2021,55,0,35506,Mackenzie Hughes,60.37,99,164,-106,-2.00
2021,56,0,39971,Sungjae Im,60.33,181,300,-196,-5.00
2021,57,0,45486,Joaquin Niemann,60.32,149,247,-156,-8.00
2021,58,0,49298,Kramer Hickok,60.17,71,118,-75,+3.00
2021,59,0,29479,Scott Brown,60.14,89,148,-94,+6.00
2021,60,0,27064,Jhonattan Vegas,60.12,101,168,-106,+6.00
2021,61,0,32757,Patton Kizzire,60.1,125,208,-137,-37.00
2021,62,0,30927,Brendon Todd,60.0,69,115,-79,-28.00
2021,63,0,31420,Anirban Lahiri,59.83,70,117,-77,-12.00
2021,64,0,27936,Martin Laird,59.74,92,154,-100,-3.00
2021,65,0,33490,Bo Hoag,59.73,89,149,-95,-24.00
2021,66,0,33204,Shane Lowry,59.69,77,129,-80,-14.00
2021,66,0,32640,Troy Merritt,59.69,77,129,-86,-17.00
2021,68,0,34255,Joseph Bramlett,59.6,90,151,-98,+9.00
2021,69,0,27129,Luke List,59.55,131,220,-143,+6.00
2021,70,0,35461,Beau Hossler,59.36,111,187,-117,+4.00
2021,71,0,34563,Chesson Hadley,59.32,70,118,-74,+5.00
2021,72,0,46717,Viktor Hovland,59.02,121,205,-123,-16.00
2021,73,0,33667,Carlos Ortiz,58.93,132,224,-147,-3.00
2021,74,0,27349,Alex Noren,58.85,113,192,-118,-11.00
2021,75,0,35310,Lanto Griffin,58.82,110,187,-119,-17.00
2021,75,0,29420,Billy Horschel,58.82,100,170,-107,-11.00
2021,75,0,24502,Adam Scott,58.82,80,136,-87,+2.00
2021,78,0,32448,James Hahn,58.78,77,131,-83,-4.00
2021,79,0,25818,Scott Piercy,58.72,101,172,-108,+4.00
2021,80,0,1810,Phil Mickelson,58.71,91,155,-92,+9.00
2021,81,0,35532,Tom Hoge,58.6,109,186,-117,-23.00
2021,82,0,34174,John Huh,58.59,58,99,-62,-11.00
2021,83,0,33141,Keegan Bradley,58.42,118,202,-125,-8.00
2021,84,0,21961,Charles Howell III,58.4,73,125,-76,-10.00
2021,85,0,35449,Adam Long,58.39,80,137,-85,E
2021,85,0,26329,Louis Oosthuizen,58.39,80,137,-89,-24.00
2021,87,0,32618,Rhein Gibson,58.33,35,60,-37,-1.00
2021,87,0,46402,Talor Gooch,58.33,126,216,-133,-6.00
2021,87,0,34098,Russell Henley,58.33,91,156,-98,-17.00
2021,90,0,49960,Sepp Straka,58.25,113,194,-120,-7.00
2021,91,0,33413,Ben Martin,58.23,46,79,-47,-4.00
2021,92,0,20229,Stewart Cink,58.2,110,189,-118,-5.00
2021,93,0,32139,Danny Willett,58.18,32,55,-34,-5.00
2021,94,0,26331,Charl Schwartzel,58.16,114,196,-121,+3.00
2021,95,0,20396,Lee Westwood,57.98,69,119,-71,+6.00
2021,96,0,22056,Cameron Percy,57.89,66,114,-71,-10.00
2021,97,0,36699,Patrick Rodgers,57.84,118,204,-127,-4.00
2021,98,0,40098,Matt Fitzpatrick,57.82,85,147,-92,-2.00
2021,99,0,34363,Tyrrell Hatton,57.8,63,109,-66,-2.00
2021,100,0,21209,Sergio Garcia,57.77,119,206,-130,-8.00
2021,101,0,35658,Kris Ventura,57.69,75,130,-82,+6.00
2021,102,0,47993,Denny McCarthy,57.42,89,155,-94,-18.00
2021,103,0,51766,Wyndham Clark,57.39,101,176,-108,+12.00
2021,104,0,29974,Branden Grace,57.36,74,129,-76,-5.00
2021,105,0,46550,Brandon Hagy,57.34,82,143,-87,+8.00
2021,106,0,35104,Tom Lewis,57.32,90,157,-94,-9.00
2021,107,0,32791,K.H. Lee,57.27,130,227,-142,+3.00
2021,108,0,25686,Jason Dufner,57.26,67,117,-70,-22.00
2021,109,0,19803,Ryan Armour,57.14,64,112,-68,-21.00
2021,109,0,40042,Tyler McCumber,57.14,80,140,-84,-1.00
2021,109,0,29908,C.T. Pan,57.14,80,140,-85,-1.00
2021,112,0,22371,Aaron Baddeley,56.92,37,65,-40,-10.00
2021,113,0,26499,Rafa Cabrera Bello,56.88,62,109,-67,-4.00
2021,114,0,31646,Emiliano Grillo,56.85,83,146,-88,+3.00
2021,115,0,32150,Michael Thompson,56.83,79,139,-85,-1.00
2021,116,0,27556,Ted Potter Jr.,56.76,63,111,-70,-7.00
2021,117,0,37189,Harold Varner III,56.74,101,178,-109,-9.00
2021,118,0,34431,Robert Streb,56.62,77,136,-83,-2.00
2021,119,0,28089,Jason Day,56.58,86,152,-89,+1.00
2021,120,0,46441,Robby Shelton,56.52,91,161,-93,+5.00
2021,121,0,29221,Webb Simpson,56.44,92,163,-99,-17.00
2021,122,0,24024,Zach Johnson,56.39,75,133,-78,-8.00
2021,123,0,39997,Corey Conners,56.38,106,188,-114,-15.00
2021,123,0,34046,Jordan Spieth,56.38,106,188,-115,-15.00
2021,123,0,25493,Nick Taylor,56.38,106,188,-117,-8.00
2021,126,0,12716,Charley Hoffman,56.35,111,197,-119,-20.00
2021,127,0,32816,Satoshi Kodaira,56.34,80,142,-83,-6.00
2021,127,0,29926,Danny Lee,56.34,80,142,-84,+10.00
2021,129,0,32070,Rafael Campos,56.31,58,103,-60,+6.00
2021,130,0,25804,Bubba Watson,56.29,94,167,-102,E
2021,131,0,34076,Joel Dahmen,56.2,77,137,-78,-1.00
2021,132,0,48045,Michael Gellerman,56.06,37,66,-38,-1.00
2021,132,0,34256,Andrew Putnam,56.06,74,132,-74,-34.00
2021,132,0,23621,Rory Sabbatini,56.06,74,132,-79,-10.00
2021,135,0,26758,David Hearn,56.0,28,50,-30,-16.00
2021,136,0,27141,J.B. Holmes,55.96,61,109,-63,-4.00
2021,137,0,49771,J.T. Poston,55.9,109,195,-121,+2.00
2021,138,0,28679,Fabián Gómez,55.77,29,52,-30,-2.00
2021,139,0,48822,Sebastián Muñoz,55.75,126,226,-133,-14.00
2021,140,0,32102,Rickie Fowler,55.71,78,140,-79,-9.00
2021,141,0,30925,Dustin Johnson,55.68,98,176,-107,-2.00
2021,142,0,24357,K.J. Choi,55.56,25,45,-26,-21.00
2021,143,0,39975,Michael Kim,55.45,56,101,-62,+2.00
2021,144,0,33122,Russell Knox,55.41,82,148,-88,-6.00
2021,145,0,31557,Jim Herman,55.36,62,112,-66,-14.00
2021,146,0,31323,Gary Woodland,55.33,83,150,-88,+6.00
2021,147,0,56762,Will Gordon,55.32,104,188,-110,+13.00
2021,148,0,29268,Bronson Burgoon,55.3,73,132,-74,+4.00
2021,149,0,27554,Scott Harrington,55.26,84,152,-95,+8.00
2021,150,0,34314,Sebastian Cappelen,55.13,43,78,-47,-4.00
2021,151,0,23325,Vaughn Taylor,55.06,49,89,-56,-33.00
2021,152,0,29478,Kevin Kisner,55.04,71,129,-78,-11.00
2021,153,0,23623,Bo Van Pelt,54.95,61,111,-66,-22.00
2021,154,0,24140,Sean O'Hair,54.84,51,93,-53,-10.00
2021,155,0,39546,Keith Mitchell,54.74,104,190,-110,-1.00
2021,156,0,39953,Chase Seiffert,54.7,64,117,-67,-10.00
2021,157,0,23108,Matt Kuchar,54.55,66,121,-70,-12.00
2021,158,0,51894,Vince Whaley,54.36,81,149,-89,-3.00
2021,159,0,28775,Nate Lashley,54.31,63,116,-68,+1.00
2021,160,0,29535,Brice Garnett,54.26,70,129,-78,-21.00
2021,161,0,33486,Roger Sloan,54.01,74,137,-80,-9.00
2021,162,0,32662,Michael Gligic,53.9,76,141,-82,-7.00
2021,163,0,46442,Maverick McNealy,53.7,87,162,-91,-17.00
2021,164,0,30911,Tommy Fleetwood,53.66,66,123,-70,+4.00
2021,165,0,25900,Lucas Glover,53.41,94,176,-97,-11.00
2021,166,0,46435,Austin Cook,53.1,60,113,-64,-16.00
2021,166,0,26476,Chez Reavie,53.1,60,113,-62,-8.00
2021,168,0,29518,Brendan Steele,52.98,80,151,-86,+1.00
2021,169,0,33120,Mark Anderson,52.86,37,70,-39,-15.00
2021,170,0,27214,Kevin Streelman,52.78,95,180,-101,-23.00
2021,170,0,35617,Martin Trainer,52.78,57,108,-62,+8.00
2021,172,0,30163,Henrik Norlander,52.6,91,173,-101,-5.00
2021,173,0,32254,Xinjun Zhang,52.58,51,97,-52,+4.00
2021,174,0,25632,Jimmy Walker,52.42,65,124,-71,-1.00
2021,175,0,47128,Richy Werenski,52.26,104,199,-114,-14.00
2021,176,0,33410,Andrew Landry,51.64,63,122,-67,-3.00
2021,177,0,37275,Sam Ryder,51.63,79,153,-88,+1.00
2021,178,0,29970,Dylan Frittelli,51.59,81,157,-83,+14.00
2021,178,0,26851,Marc Leishman,51.59,81,157,-87,-15.00
2021,180,0,39324,J.J. Spaun,51.49,52,101,-53,-17.00
2021,181,0,27095,Nick Watney,51.32,39,76,-43,+5.00
2021,182,0,23788,D.J. Trahan,50.86,59,116,-63,E
2021,183,0,30110,Kyle Stanley,50.75,68,134,-75,+2.00
2021,184,0,30692,Scott Stallings,50.64,79,156,-87,-6.00
2021,185,0,24781,Hunter Mahan,50.56,45,89,-50,+2.00
2021,186,0,30926,Chris Kirk,50.34,75,149,-78,-3.00
2021,187,0,27974,Sung Kang,50.0,75,150,-80,+20.00
2021,187,0,34213,Grayson Murray,50.0,45,90,-49,+13.00
2021,187,0,32333,Kevin Tway,50.0,61,122,-67,-12.00
2021,190,0,33948,Byeong Hun An,49.45,90,182,-96,+2.00
2021,191,0,35230,Nelson Ledesma,49.32,36,73,-41,-2.00
2021,192,0,53165,Doc Redman,49.31,71,144,-74,-8.00
2021,193,0,28420,Ryan Brehm,48.15,52,108,-53,+10.00
2021,194,0,45609,Tyler Duncan,47.75,85,178,-90,E
2021,195,0,33404,Chris Baker,46.75,36,77,-36,+3.00
2021,196,0,23983,Luke Donald,41.67,30,72,-32,-18.00
2020,1,0,28252,Seamus Power,74.29,26,35,-28,-1.00
2020,2,1,27330,Josh Teater,72.5,29,40,-33,+2.00
2020,3,2,52375,Doug Ghim,68.42,26,38,-28,+2.00
2020,4,2,34563,Chesson Hadley,68.09,64,94,-69,-5.00
2020,5,3,33448,Justin Thomas,67.57,100,148,-106,-2.00
2020,6,4,35891,Cameron Smith,67.33,68,101,-72,+10.00
2020,7,0,29484,Peter Uihlein,67.21,41,61,-43,-9.00
2020,8,3,34360,Patrick Reed,66.0,99,150,-105,-8.00
2020,9,3,26300,Matt Jones,65.69,90,137,-94,-6.00
2020,10,3,39953,Chase Seiffert,65.63,42,64,-47,-6.00
2020,11,3,28420,Ryan Brehm,64.94,50,77,-54,+10.00
2020,12,3,32618,Rhein Gibson,64.71,33,51,-35,-1.00
2020,13,3,27644,Brian Harman,64.62,84,130,-90,-4.00
2020,14,9,39971,Sungjae Im,64.2,113,176,-117,-3.00
2020,15,2,26476,Chez Reavie,63.92,62,97,-65,-24.00
2020,16,2,12716,Charley Hoffman,63.72,72,113,-75,-12.00
2020,17,3,35506,Mackenzie Hughes,63.64,70,110,-75,-2.00
2020,18,1,49298,Kramer Hickok,63.33,38,60,-40,-2.00
2020,19,2,32448,James Hahn,63.16,36,57,-39,-13.00
2020,20,2,51766,Wyndham Clark,62.81,76,121,-81,+1.00
2020,21,16,40026,Daniel Berger,62.6,82,131,-85,-12.00
2020,22,11,46970,Jon Rahm,62.26,99,159,-106,-3.00
2020,23,1,32757,Patton Kizzire,62.22,56,90,-60,-8.00
2020,24,1,47993,Denny McCarthy,62.14,87,140,-91,+4.00
2020,25,1,23108,Matt Kuchar,62.11,59,95,-63,-5.00
2020,26,1,27936,Martin Laird,62.07,36,58,-39,-1.00
2020,27,1,32254,Xinjun Zhang,62.02,80,129,-83,-8.00
2020,28,1,27349,Alex Noren,61.96,57,92,-64,-5.00
2020,29,2,46717,Viktor Hovland,61.94,83,134,-91,+7.00
2020,30,2,36801,Mark Hubbard,61.7,87,141,-96,-14.00
2020,31,3,28089,Jason Day,61.63,53,86,-55,-1.00
2020,32,3,48887,Matt Wallace,61.46,59,96,-62,-7.00
2020,33,3,22405,Justin Rose,61.33,46,75,-49,-4.00
2020,34,4,46402,Talor Gooch,61.25,98,160,-104,+2.00
2020,35,24,23320,Ryan Palmer,61.24,79,129,-84,-17.00
2020,36,14,30925,Dustin Johnson,61.16,74,121,-88,+7.00
2020,36,3,47347,Adam Schenk,61.16,74,121,-79,-6.00
2020,38,2,33204,Shane Lowry,61.11,44,72,-47,-5.00
2020,39,2,49960,Sepp Straka,60.87,84,138,-89,-1.00
2020,40,2,22371,Aaron Baddeley,60.81,45,74,-48,-3.00
2020,40,14,29725,Tony Finau,60.81,90,148,-94,-7.00
2020,42,6,29221,Webb Simpson,60.71,68,112,-72,-4.00
2020,43,0,29268,Bronson Burgoon,60.64,57,94,-61,-6.00
2020,44,0,31646,Emiliano Grillo,60.58,63,104,-68,-2.00
2020,45,1,45157,Cam Davis,60.5,72,119,-80,+5.00
2020,46,1,50525,Collin Morikawa,60.36,102,169,-114,-21.00
2020,47,11,47959,Bryson DeChambeau,60.31,117,194,-124,+5.00
2020,48,1,26329,Louis Oosthuizen,60.29,41,68,-43,-9.00
2020,49,2,27214,Kevin Streelman,60.0,66,110,-68,-22.00
2020,49,2,25349,Tim Wilkinson,60.0,27,45,-30,-11.00
2020,51,4,25818,Scott Piercy,59.81,64,107,-68,-5.00
2020,52,4,32150,Michael Thompson,59.79,58,97,-61,-8.00
2020,53,19,48081,Xander Schauffele,59.64,99,166,-104,-9.00
2020,54,21,46046,Scottie Scheffler,59.62,93,156,-100,-9.00
2020,55,2,33490,Bo Hoag,59.55,53,89,-53,+1.00
2020,56,-26,32839,Hideki Matsuyama,59.33,89,150,-97,-8.00
2020,57,3,31323,Gary Woodland,59.29,83,140,-88,+2.00
2020,58,3,27942,Rob Oppenheim,59.15,42,71,-47,-3.00
2020,59,3,32662,Michael Gligic,59.09,39,66,-42,-10.00
2020,60,3,34046,Jordan Spieth,59.05,62,105,-69,-5.00
2020,61,3,29479,Scott Brown,58.95,56,95,-59,+1.00
2020,62,3,24024,Zach Johnson,58.89,53,90,-54,-11.00
2020,63,4,46442,Maverick McNealy,58.82,70,119,-74,E
2020,64,4,49771,J.T. Poston,58.78,77,131,-82,+1.00
2020,65,5,32640,Troy Merritt,58.72,64,109,-68,-3.00
2020,66,5,27064,Jhonattan Vegas,58.7,54,92,-56,+3.00
2020,67,6,51894,Vince Whaley,58.49,31,53,-35,+5.00
2020,68,-2,35310,Lanto Griffin,58.47,107,183,-114,E
2020,69,5,24138,Ian Poulter,58.46,38,65,-44,-22.00
2020,70,26,45526,Abraham Ancer,58.33,70,120,-74,-3.00
2020,71,5,37189,Harold Varner III,58.14,75,129,-79,E
2020,72,5,23621,Rory Sabbatini,58.06,54,93,-59,-11.00
2020,73,5,28775,Nate Lashley,58.02,47,81,-52,-10.00
2020,74,5,31420,Anirban Lahiri,58.0,29,50,-30,-3.00
2020,75,5,47504,Sam Burns,57.93,84,145,-92,-3.00
2020,76,5,47128,Richy Werenski,57.89,55,95,-58,-4.00
2020,77,5,35449,Adam Long,57.81,74,128,-81,-17.00
2020,77,5,53165,Doc Redman,57.81,74,128,-81,-13.00
2020,79,5,35658,Kris Ventura,57.75,41,71,-42,+3.00
2020,80,5,33399,Adam Hadwin,57.69,60,104,-65,-13.00
2020,81,5,40098,Matt Fitzpatrick,57.65,49,85,-52,-11.00
2020,82,5,35450,Patrick Cantlay,57.63,68,118,-75,-3.00
2020,83,7,21961,Charles Howell III,57.52,65,113,-72,-3.00
2020,83,5,30927,Brendon Todd,57.52,65,113,-68,-18.00
2020,85,6,34213,Grayson Murray,57.5,46,80,-49,+8.00
2020,86,6,56762,Will Gordon,57.45,27,47,-28,+1.00
2020,87,6,33141,Keegan Bradley,57.39,66,115,-70,-4.00
2020,88,6,19846,Brian Gay,57.33,43,75,-46,-11.00
2020,89,6,31560,Brian Stuard,57.14,52,91,-53,-18.00
2020,90,7,33404,Chris Baker,56.92,37,65,-39,+1.00
2020,91,8,33419,Cameron Tringale,56.91,70,123,-74,-10.00
2020,92,8,32102,Rickie Fowler,56.84,54,95,-61,+1.00
2020,92,25,48822,Sebastián Muñoz,56.84,108,190,-116,-8.00
2020,94,7,34255,Joseph Bramlett,56.76,42,74,-47,-3.00
2020,94,-6,25396,Kevin Na,56.76,63,111,-66,-6.00
2020,94,7,25804,Bubba Watson,56.76,84,148,-89,+4.00
2020,97,7,29926,Danny Lee,56.59,73,129,-74,+11.00
2020,98,9,34099,Harris English,56.55,82,145,-85,-12.00
2020,99,39,34363,Tyrrell Hatton,56.52,39,69,-41,-20.00
2020,100,15,28237,Rory McIlroy,56.46,83,147,-93,+7.00
2020,101,4,25900,Lucas Glover,56.45,70,124,-72,+11.00
2020,102,4,33449,Zack Sucher,56.36,31,55,-32,+5.00
2020,103,5,46550,Brandon Hagy,56.32,49,87,-55,+5.00
2020,104,5,34021,Bud Cauley,56.31,58,103,-61,-16.00
2020,105,24,29420,Billy Horschel,56.3,67,119,-73,-7.00
2020,106,4,29535,Brice Garnett,56.25,45,80,-49,-2.00
2020,107,4,39977,Max Homa,56.15,73,130,-77,-1.00
2020,108,-5,52372,Cameron Champ,56.11,101,180,-108,+17.00
2020,108,4,56278,Matthew Wolff,56.11,101,180,-106,+9.00
2020,110,3,40009,Dominic Bozzelli,56.1,23,41,-24,-3.00
2020,111,3,27129,Luke List,56.05,88,157,-99,+4.00
2020,112,4,27554,Scott Harrington,56.0,70,125,-75,+2.00
2020,112,18,26851,Marc Leishman,56.0,56,100,-58,+1.00
2020,114,4,30692,Scott Stallings,55.83,67,120,-78,+3.00
2020,115,4,30110,Kyle Stanley,55.81,48,86,-49,-5.00
2020,116,4,36871,Matthew NeSmith,55.77,58,104,-62,+2.00
2020,117,4,29970,Dylan Frittelli,55.7,88,158,-93,-10.00
2020,118,4,39546,Keith Mitchell,55.65,69,124,-74,+8.00
2020,119,4,27974,Sung Kang,55.35,88,159,-91,+3.00
2020,120,4,1810,Phil Mickelson,55.32,52,94,-57,-2.00
2020,121,-24,45486,Joaquin Niemann,55.22,74,134,-77,-7.00
2020,122,3,23788,D.J. Trahan,55.07,38,69,-38,-4.00
2020,123,3,36699,Patrick Rodgers,55.06,98,178,-102,-2.00
2020,124,3,35532,Tom Hoge,55.0,66,120,-68,-6.00
2020,124,3,36689,Brooks Koepka,55.0,44,80,-47,+2.00
2020,126,4,25493,Nick Taylor,54.74,52,95,-58,-7.00
2020,127,5,34466,Peter Malnati,54.67,41,75,-47,-11.00
2020,128,5,19803,Ryan Armour,54.43,43,79,-47,-14.00
2020,128,5,33667,Carlos Ortiz,54.43,86,158,-93,+5.00
2020,130,5,45609,Tyler Duncan,54.4,68,125,-71,-6.00
2020,131,5,33597,Harry Higgs,54.17,78,144,-81,+6.00
2020,131,5,27095,Nick Watney,54.17,39,72,-41,-14.00
2020,133,6,21209,Sergio Garcia,54.02,47,87,-48,-5.00
2020,134,6,21407,Arjun Atwal,53.85,14,26,-17,-4.00
2020,134,6,25364,Paul Casey,53.85,63,117,-64,-7.00
2020,134,6,24924,Bill Haas,53.85,35,65,-35,-15.00
2020,134,6,46441,Robby Shelton,53.85,70,130,-74,-2.00
2020,138,6,35617,Martin Trainer,53.68,51,95,-55,+13.00
2020,139,6,30163,Henrik Norlander,53.64,59,110,-62,-7.00
2020,140,6,34431,Robert Streb,53.45,31,58,-32,-7.00
2020,141,6,37275,Sam Ryder,53.44,70,131,-73,+1.00
2020,142,6,39324,J.J. Spaun,53.4,55,103,-58,-17.00
2020,143,6,40058,Zac Blair,53.33,32,60,-32,-26.00
2020,143,6,35461,Beau Hossler,53.33,56,105,-60,+5.00
2020,145,6,28307,Matt Every,53.26,49,92,-51,+5.00
2020,146,6,32791,K.H. Lee,53.23,66,124,-67,-9.00
2020,147,6,33410,Andrew Landry,53.21,58,109,-59,E
2020,148,6,33948,Byeong Hun An,53.08,69,130,-73,+6.00
2020,149,6,39997,Corey Conners,53.06,78,147,-81,-11.00
2020,150,6,26758,David Hearn,52.94,27,51,-27,-13.00
2020,151,6,49964,Aaron Wise,52.87,46,87,-47,-4.00
2020,152,6,24502,Adam Scott,52.5,42,80,-46,-7.00
2020,153,6,35230,Nelson Ledesma,52.0,26,50,-28,+5.00
2020,154,6,22056,Cameron Percy,51.72,30,58,-34,-5.00
2020,155,6,34098,Russell Henley,51.55,50,97,-54,-18.00
2020,156,7,31557,Jim Herman,51.22,42,82,-44,-11.00
2020,157,7,25686,Jason Dufner,51.16,44,86,-48,-13.00
2020,158,7,33122,Russell Knox,51.11,46,90,-47,-9.00
2020,159,2,29478,Kevin Kisner,50.98,52,102,-53,-16.00
2020,160,6,10809,Jim Furyk,50.94,27,53,-30,-19.00
2020,161,6,23623,Bo Van Pelt,50.88,29,57,-30,+9.00
2020,162,6,24361,Pat Perez,50.68,37,73,-42,-8.00
2020,163,6,26499,Rafa Cabrera Bello,50.67,38,75,-40,-5.00
2020,164,6,20229,Stewart Cink,50.63,40,79,-42,-10.00
2020,165,6,40042,Tyler McCumber,50.56,45,89,-47,+6.00
2020,166,6,30911,Tommy Fleetwood,50.0,37,74,-38,+2.00
2020,166,6,28679,Fabián Gómez,50.0,33,66,-37,+6.00
2020,166,6,25572,Graeme McDowell,50.0,31,62,-32,-8.00
2020,166,6,27556,Ted Potter Jr.,50.0,25,50,-25,-1.00
2020,166,6,32333,Kevin Tway,50.0,37,74,-37,+4.00
2020,166,6,32139,Danny Willett,50.0,39,78,-39,E
2020,172,6,37455,Si Woo Kim,49.68,77,155,-78,+2.00
2020,173,6,34076,Joel Dahmen,49.59,61,123,-68,+5.00
2020,174,6,30944,Jason Kokrak,49.57,58,117,-61,E
2020,175,6,29518,Brendan Steele,49.56,56,113,-59,-4.00
2020,176,6,49766,Hank Lebioda,49.4,41,83,-44,-3.00
2020,177,6,29974,Branden Grace,49.3,35,71,-35,-1.00
2020,178,6,33486,Roger Sloan,49.28,34,69,-39,-2.00
2020,178,6,27963,Chris Stroud,49.28,34,69,-35,-2.00
2020,180,6,33120,Mark Anderson,48.21,27,56,-30,E
2020,181,6,27649,Brandt Snedeker,48.04,49,102,-50,-9.00
2020,182,6,48045,Michael Gellerman,47.92,23,48,-26,-6.00
2020,183,6,25632,Jimmy Walker,47.76,32,67,-35,-5.00
2020,184,6,23325,Vaughn Taylor,47.62,30,63,-32,-14.00
2020,185,6,33413,Ben Martin,47.22,17,36,-18,-4.00
2020,186,6,32366,Kevin Chappell,47.14,33,70,-37,E
2020,187,6,46435,Austin Cook,47.13,41,87,-42,-10.00
2020,188,6,48119,Ben Taylor,45.0,18,40,-18,-2.00
2020,189,6,34314,Sebastian Cappelen,44.93,31,69,-33,+3.00
2020,190,6,29908,C.T. Pan,44.58,37,83,-39,-12.00
2020,191,6,35732,Wes Roach,42.86,18,42,-18,-1.00
2020,192,6,26596,Ryan Moore,42.67,32,75,-33,-6.00
2020,193,7,34256,Andrew Putnam,42.31,22,52,-23,-1.00
2018,1,0,22405,Justin Rose,72.5,87,120,-87,-9.00
2018,2,0,28089,Jason Day,69.15,65,94,-69,-10.00
2018,3,0,24846,Ricky Barnes,68.24,58,85,-62,-1.00
2018,4,0,35545,Blayne Barber,67.27,74,110,-77,-2.00
2018,5,0,47959,Bryson DeChambeau,67.18,131,195,-140,-3.00
2018,6,0,30911,Tommy Fleetwood,66.91,91,136,-99,-10.00
2018,7,0,1810,Phil Mickelson,66.67,102,153,-110,-10.00
2018,8,0,33448,Justin Thomas,66.28,114,172,-125,-11.00
2018,9,0,25364,Paul Casey,65.0,65,100,-68,-8.00
2018,10,0,40058,Zac Blair,64.86,48,74,-49,-11.00
2018,11,0,23621,Rory Sabbatini,64.74,101,156,-110,-16.00
2018,12,0,29420,Billy Horschel,64.53,111,172,-117,-22.00
2018,13,0,29725,Tony Finau,64.19,138,215,-149,-3.00
2018,14,0,22056,Cameron Percy,64.1,50,78,-56,-10.00
2018,15,0,25396,Kevin Na,63.79,74,116,-82,-10.00
2018,16,0,32150,Michael Thompson,63.74,58,91,-59,-14.00
2018,17,0,29223,Sam Saunders,63.69,100,157,-104,-1.00
2018,18,0,25818,Scott Piercy,63.41,78,123,-82,-4.00
2018,19,0,35310,Lanto Griffin,63.33,76,120,-81,+1.00
2018,20,0,39328,Conrad Shindler,62.96,51,81,-60,-1.00
2018,21,0,30925,Dustin Johnson,62.75,96,153,-106,-9.00
2018,22,0,49964,Aaron Wise,62.64,109,174,-113,-3.00
2018,23,0,32448,James Hahn,62.59,92,147,-100,E
2018,24,0,46435,Austin Cook,62.5,115,184,-117,-1.00
2018,24,0,25240,D.A. Points,62.5,50,80,-55,+11.00
2018,26,0,39546,Keith Mitchell,62.27,137,220,-142,-8.00
2018,27,0,22371,Aaron Baddeley,62.24,89,143,-97,-2.00
2018,28,0,26499,Rafa Cabrera Bello,62.22,56,90,-63,-8.00
2018,29,0,36799,Stephan Jaeger,61.94,83,134,-88,-9.00
2018,30,0,29478,Kevin Kisner,61.9,65,105,-71,-13.00
2018,31,0,19846,Brian Gay,61.86,73,118,-77,-41.00
2018,32,0,27936,Martin Laird,61.72,79,128,-84,-8.00
2018,33,0,26951,Johnson Wagner,61.63,53,86,-58,-23.00
2018,34,0,47993,Denny McCarthy,61.54,64,104,-66,+4.00
2018,35,0,34363,Tyrrell Hatton,61.33,46,75,-48,-17.00
2018,36,0,8793,Tiger Woods,61.21,71,116,-75,-13.00
2018,37,0,23541,Ben Crane,61.19,41,67,-45,-10.00
2018,38,0,28237,Rory McIlroy,61.11,77,126,-84,-2.00
2018,39,0,34264,Hudson Swafford,61.02,72,118,-77,-3.00
2018,40,0,30944,Jason Kokrak,60.71,136,224,-148,+10.00
2018,41,0,34046,Jordan Spieth,60.63,97,160,-102,-8.00
2018,42,0,27349,Alex Noren,60.5,72,119,-75,-2.00
2018,43,0,29222,Billy Hurley III,60.49,49,81,-54,-11.00
2018,44,0,31323,Gary Woodland,60.22,112,186,-125,-4.00
2018,45,0,26329,Louis Oosthuizen,60.0,45,75,-47,-9.00
2018,45,0,33419,Cameron Tringale,60.0,51,85,-53,+1.00
2018,45,0,47128,Richy Werenski,60.0,84,140,-92,-12.00
2018,48,0,32102,Rickie Fowler,59.85,79,132,-84,-8.00
2018,49,0,46970,Jon Rahm,59.56,81,136,-85,+3.00
2018,50,0,19803,Ryan Armour,59.52,75,126,-80,-55.00
2018,51,0,20472,Alex Cejka,59.43,63,106,-70,-9.00
2018,51,0,26300,Matt Jones,59.43,63,106,-70,+7.00
2018,53,0,26758,David Hearn,59.42,41,69,-45,-9.00
2018,54,0,37189,Harold Varner III,59.39,98,165,-106,-8.00
