YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOT. EARLY RDS.(1ST TEE)
2001,122,0,20043,Edward Fryatt,71.33,214,3
2001,122,0,21209,Sergio Garcia,71.33,214,3
2001,122,0,20574,Mathew Goggin,71.33,214,3
2001,125,0,12652,Cameron Beckman,71.5,286,4
2001,125,0,1685,J.L. Lewis,71.5,286,4
2001,125,0,12753,David Morland IV,71.5,286,4
2001,125,0,10425,Jay Williamson,71.5,143,2
2001,129,0,1175,Jim Carter,71.6,716,10
2001,130,0,1157,Tom Byrum,71.67,215,3
2001,131,0,20098,Stuart Appleby,71.75,287,4
2001,131,0,1307,Joel Edwards,71.75,287,4
2001,131,0,1329,Brad Faxon,71.75,287,4
2001,131,0,21007,Gabriel Hjertstedt,71.75,287,4
2001,135,0,2170,Hal Sutton,71.83,431,6
2001,136,0,1132,Mark Brooks,72.0,72,1
2001,136,0,1185,Brandel Chamblee,72.0,216,3
2001,136,0,7763,Doug Dunakey,72.0,216,3
2001,136,0,10963,Jimmy Green,72.0,72,1
2001,136,0,8633,Per-Ulrik Johansson,72.0,144,2
2001,136,0,1599,Steve Jones,72.0,72,1
2001,136,0,1810,Phil Mickelson,72.0,72,1
2001,136,0,22046,Geoff Ogilvy,72.0,288,4
2001,136,0,10649,Tom Scherrer,72.0,144,2
2001,136,0,2279,Mark Wiebe,72.0,72,1
2001,146,0,10962,Bradley Hughes,72.33,217,3
2001,147,0,6036,Scott Dunlap,72.5,145,2
2001,147,0,1723,Andrew Magee,72.5,145,2
2001,147,0,6515,Shaun Micheel,72.5,145,2
2001,147,0,8535,Gary Nicklaus,72.5,145,2
2001,147,0,21949,Joe Ogilvie,72.5,145,2
2001,152,0,8075,Jerry Kelly,73.0,73,1
2001,152,0,1941,Tom Pernice Jr.,73.0,219,3
2001,152,0,2246,Duffy Waldorf,73.0,73,1
2001,155,0,1771,Blaine McCallister,73.25,293,4
2001,156,0,23125,Brad Elder,74.0,74,1
2001,156,0,21805,Harrison Frazar,74.0,74,1
2001,156,0,24604,Hunter Haas,74.0,74,1
2001,156,0,6573,Brandt Jobe,74.0,148,2
2001,156,0,1943,Chris Perry,74.0,148,2
2001,161,0,1014,Fulton Allem,75.0,75,1
2001,161,0,23614,Rich Beem,75.0,75,1
2001,163,0,21806,Paul Gow,75.33,226,3
2001,164,0,1761,Len Mattiace,77.0,77,1
2006,1,0,8793,Tiger Woods,68.25,273,4
2006,2,0,10809,Jim Furyk,69.0,1035,15
2006,3,0,24925,Jonathan Byrd,69.06,1243,18
2006,4,0,20498,Briny Baird,69.29,1178,17
2006,5,0,20850,Daniel Chopra,69.39,1596,23
2006,6,0,1810,Phil Mickelson,69.44,1250,18
2006,7,0,22378,Trevor Immelman,69.57,1461,21
2006,8,0,20628,Arron Oberholser,69.61,1601,23
2006,9,0,2106,Chris Smith,69.77,907,13
2006,10,0,21949,Joe Ogilvie,69.8,2443,35
2006,11,0,23623,Bo Van Pelt,69.9,2097,30
2006,12,0,12716,Charley Hoffman,69.92,1678,24
2006,12,0,22405,Justin Rose,69.92,1678,24
2006,14,0,12660,Jesper Parnevik,70.11,1963,28
2006,15,0,1928,Corey Pavin,70.17,1614,23
2006,16,0,6527,Steve Stricker,70.18,772,11
2006,17,0,26420,Richard Johnson,70.29,1687,24
2006,18,0,26360,Bubba Dickerson,70.34,2251,32
2006,18,0,12645,Brent Geiberger,70.34,2462,35
2006,20,0,24781,Hunter Mahan,70.35,2181,31
2006,21,0,24502,Adam Scott,70.38,1126,16
2006,22,0,6004,Stephen Ames,70.41,1549,22
2006,22,0,1941,Tom Pernice Jr.,70.41,1901,27
2006,24,0,6034,Marco Dawson,70.42,1831,26
2006,25,0,23135,Tim Clark,70.43,1620,23
2006,26,0,11123,Chris Couch,70.44,1268,18
2006,27,0,23048,Eric Axley,70.48,1762,25
2006,28,0,25900,Lucas Glover,70.56,2258,32
2006,28,0,21470,Daisuke Maruyama,70.56,1764,25
2006,30,0,24507,Jason Bohn,70.58,2823,40
2006,30,0,1219,John Cook,70.58,1694,24
2006,30,0,20157,Retief Goosen,70.58,847,12
2006,33,0,12680,Shigeki Maruyama,70.59,2259,32
2006,34,0,23322,Brett Wetterich,70.61,1624,23
2006,35,0,7749,Brett Quigley,70.62,1836,26
2006,36,0,1320,Bob Estes,70.64,1766,25
2006,37,0,1706,Davis Love III,70.67,1908,27
2006,38,0,21350,Ryuji Imada,70.69,2474,35
2006,39,0,20572,Rod Pampling,70.7,1909,27
2006,39,0,6567,Vijay Singh,70.7,1414,20
2006,41,0,20229,Stewart Cink,70.71,1980,28
2006,41,0,2206,David Toms,70.71,990,14
2006,43,0,24361,Pat Perez,70.72,1273,18
2006,44,0,21646,David Branshaw,70.74,2405,34
2006,44,0,8835,Kris Cox,70.74,1910,27
2006,44,0,8385,Omar Uresti,70.74,1627,23
2006,47,0,20472,Alex Cejka,70.75,1981,28
2006,47,0,20691,Greg Owen,70.75,1415,20
2006,49,0,28475,Jeff Overton,70.76,2689,38
2006,50,0,7457,Steve Flesch,70.77,2760,39
2006,51,0,1042,Paul Azinger,70.79,1982,28
2006,51,0,2104,Jeff Sluman,70.79,2336,33
2006,53,0,10885,Robert Allenby,70.8,1770,25
2006,53,0,20378,Mathias Grönberg,70.8,1770,25
2006,53,0,21959,Ted Purdy,70.8,2124,30
2006,53,0,23349,Charles Warren,70.8,2124,30
2006,53,0,12602,Dean Wilson,70.8,2903,41
2006,58,0,20382,Stephen Leaney,70.82,1983,28
2006,59,0,6251,Chris DiMarco,70.83,1700,24
2006,60,0,27120,Troy Matteson,70.86,1984,28
2006,60,0,2223,Bob Tway,70.86,1559,22
2006,60,0,19913,Ron Whittaker,70.86,1984,28
2006,63,0,23614,Rich Beem,70.87,2197,31
2006,63,0,6595,Kevin Sutherland,70.87,2197,31
2006,65,0,20645,John Senden,70.88,2268,32
2006,66,0,19846,Brian Gay,70.9,2127,30
2006,66,0,24980,Scott Gutschewski,70.9,709,10
2006,68,0,1313,Steve Elkington,70.92,851,12
2006,68,0,21805,Harrison Frazar,70.92,1844,26
2006,70,0,24357,K.J. Choi,70.93,2979,42
2006,70,0,10423,Mike Weir,70.93,1915,27
2006,72,0,6012,Greg Kraft,70.95,1561,22
2006,73,0,20127,Chris Riley,70.96,1632,23
2006,73,0,21878,Mark Wilson,70.96,1845,26
2006,75,0,1139,Olin Browne,71.0,2982,42
2006,75,0,20766,Padraig Harrington,71.0,923,13
2006,75,0,22548,Patrick Sheehan,71.0,2414,34
2006,78,0,25345,Carl Pettersson,71.03,2628,37
2006,79,0,22046,Geoff Ogilvy,71.04,1634,23
2006,80,0,10565,Ian Leggatt,71.05,1492,21
2006,80,0,2239,Scott Verplank,71.05,1421,20
2006,82,0,21731,Freddie Jacobson,71.06,1137,16
2006,82,0,12662,Thomas Levet,71.06,1279,18
2006,82,0,1766,Billy Mayfair,71.06,2203,31
2006,82,0,23788,D.J. Trahan,71.06,2274,32
2006,86,0,22913,John Rollins,71.1,1493,21
2006,87,0,6350,Bob May,71.11,1280,18
2006,88,0,23353,J.J. Henry,71.13,2205,31
2006,89,0,21753,Brian Davis,71.14,1992,28
2006,89,0,6621,Joe Durant,71.14,2063,29
2006,91,0,12510,Chad Campbell,71.15,1921,27
2006,91,0,1677,Tom Lehman,71.15,1423,20
2006,93,0,23621,Rory Sabbatini,71.16,2277,32
2006,94,0,19824,Craig Barlow,71.17,1708,24
2006,94,0,23320,Ryan Palmer,71.17,2491,35
2006,96,0,24924,Bill Haas,71.18,2349,33
2006,97,0,1142,Bart Bryant,71.2,2136,30
2006,98,0,1945,Kenny Perry,71.21,1709,24
2006,99,0,20812,Tjaart van der Walt,71.24,1496,21
2006,99,0,25804,Bubba Watson,71.24,1781,25
2006,101,0,23325,Vaughn Taylor,71.25,2280,32
2006,102,0,8537,J.P. Hayes,71.27,1069,15
2006,103,0,20631,David McKenzie,71.28,1782,25
2006,104,0,23983,Luke Donald,71.31,927,13
2006,105,0,24358,Robert Garrigus,71.32,1783,25
2006,106,0,21407,Arjun Atwal,71.33,1712,24
2006,107,0,6373,José María Olazábal,71.35,1641,23
2006,108,0,6573,Brandt Jobe,71.36,2355,33
2006,109,0,6515,Shaun Micheel,71.38,1713,24
2006,110,0,19881,Robert Damron,71.39,1642,23
2006,111,0,10733,Kent Jones,71.4,2856,40
2006,112,0,1132,Mark Brooks,71.41,1928,27
2006,112,0,11011,Mike Sposa,71.41,1571,22
2006,114,0,20105,Jeff Gove,71.42,1857,26
2006,115,0,6197,Michael Allen,71.43,2143,30
2006,115,0,23718,Nathan Green,71.43,2143,30
2006,117,0,7223,Brian Bateman,71.44,1143,16
2006,117,0,6575,Dudley Hart,71.44,1929,27
2006,119,0,11032,Frank Lickliter II,71.45,2072,29
2006,119,0,2246,Duffy Waldorf,71.45,2215,31
2006,121,0,24024,Zach Johnson,71.46,1858,26
2006,121,0,10860,Justin Leonard,71.46,1715,24
2006,121,0,25240,D.A. Points,71.46,2001,28
2006,124,0,2110,Jerry Smith,71.47,2144,30
2006,125,0,1666,Bernhard Langer,71.48,1644,23
2006,126,0,20121,Todd Fischer,71.5,2288,32
2006,127,0,1035,Tommy Armour III,71.52,1502,21
2006,127,0,12760,Danny Ellis,71.52,1788,25
2006,129,0,25632,Jimmy Walker,71.53,1216,17
2006,130,0,28780,Nicholas Thompson,71.54,2003,28
2006,131,0,27943,Matt Hansen,71.57,1503,21
2006,131,0,24138,Ian Poulter,71.57,1002,14
2006,133,0,7867,Woody Austin,71.58,2577,36
2006,134,0,21961,Charles Howell III,71.59,2649,37
2006,134,0,25842,Jon Mills,71.59,1575,22
2006,136,0,8375,Paul Stankowski,71.62,1504,21
2006,136,0,27095,Nick Watney,71.62,2077,29
2006,138,0,20094,Jonathan Kaye,71.64,1791,25
2006,138,0,1761,Len Mattiace,71.64,1003,14
2006,140,0,20099,Doug Barron,71.65,1433,20
2006,140,0,1685,J.L. Lewis,71.65,1218,17
2006,142,0,22946,Henrik Bjornstad,71.66,2293,32
2006,142,0,22621,Ben Curtis,71.66,2078,29
2006,144,0,22371,Aaron Baddeley,71.67,1505,21
2006,144,0,6522,Ernie Els,71.67,860,12
2006,146,0,1024,Billy Andrade,71.68,2007,28
2006,146,0,1381,Fred Funk,71.68,2652,37
2006,148,0,1553,John Huston,71.71,1721,24
2006,149,0,26596,Ryan Moore,71.72,1291,18
2006,150,0,20574,Mathew Goggin,71.73,1578,22
2006,151,0,23616,Ryan Hietala,71.75,1435,20
2006,152,0,12823,Carlos Franco,71.77,1866,26
2006,153,0,20098,Stuart Appleby,71.79,1364,19
2006,154,0,1619,Skip Kendall,71.8,1436,20
2006,155,0,1329,Brad Faxon,71.81,2298,32
2006,156,0,10505,Shane Bertsch,71.82,2370,33
2006,156,0,23497,Tag Ridings,71.82,2011,28
2006,158,0,1948,Tim Petrovic,71.83,2586,36
2006,158,0,27770,Camilo Villegas,71.83,1652,23
2006,160,0,8075,Jerry Kelly,71.84,1796,25
2006,161,0,1707,Steve Lowery,71.86,2587,36
2006,162,0,8123,Jeff Brehaut,71.93,2158,30
2006,163,0,7013,Wes Short Jr.,71.94,2230,31
2006,163,0,2214,Kirk Triplett,71.94,1223,17
2006,165,0,23673,Michael Connell,72.0,720,10
2006,165,0,21209,Sergio Garcia,72.0,1296,18
2006,165,0,1724,Jeff Maggert,72.0,1656,23
2006,168,0,22293,Heath Slocum,72.03,2593,36
2006,169,0,24912,Will MacKenzie,72.05,1585,22
2006,170,0,23541,Ben Crane,72.07,2162,30
2006,171,0,1161,Mark Calcavecchia,72.09,2307,32
2006,172,0,23409,James Driscoll,72.12,1803,25
2006,173,0,1388,Robert Gamez,72.13,2741,38
2006,174,0,20593,Greg Chalmers,72.15,1948,27
2006,175,0,21660,Jason Schultz,72.16,1371,19
2006,176,0,25935,John Engler Jr.,72.19,1155,16
2006,177,0,24140,Sean O'Hair,72.21,3105,43
2006,178,0,1226,Fred Couples,72.35,1230,17
2006,178,0,6643,Paul Goydos,72.35,1664,23
2006,180,0,12782,Tim Herron,72.38,2099,29
2006,181,0,1599,Steve Jones,72.45,2101,29
2006,182,0,1823,Larry Mize,72.47,1232,17
2006,182,0,20548,Hidemichi Tanaka,72.47,1377,19
2006,184,0,2101,Joey Sindelar,72.5,2030,28
2006,185,0,1887,Mark O'Meara,72.53,1378,19
2006,186,0,23307,Roger Tambellini,72.57,1016,14
2006,187,0,9011,David Duval,72.65,2252,31
2006,188,0,20634,Peter Lonard,72.71,2036,28
2006,189,0,20608,David Howell,72.76,1237,17
2006,190,0,1577,Lee Janzen,72.8,1820,25
2006,191,0,27141,J.B. Holmes,72.92,1896,26
2006,192,0,1249,John Daly,73.0,1679,23
2006,193,0,12755,Vance Veazey,73.05,1534,21
2006,194,0,1473,Todd Hamilton,73.22,2343,32
2006,195,0,25936,Alex Aragon,73.25,1465,20
2006,196,0,22892,Jason Gore,73.58,2281,31
2007,1,0,20766,Padraig Harrington,69.0,759,11
2007,2,0,22405,Justin Rose,69.29,1178,17
2007,3,0,20472,Alex Cejka,69.52,2016,29
2007,4,0,2239,Scott Verplank,69.57,1600,23
2007,5,0,28475,Jeff Overton,69.62,1462,21
2007,6,0,22293,Heath Slocum,70.0,2380,34
2007,7,0,29718,Anthony Kim,70.03,2031,29
2007,8,0,6567,Vijay Singh,70.04,1681,24
2007,9,0,22046,Geoff Ogilvy,70.09,1542,22
2007,9,0,27649,Brandt Snedeker,70.09,2243,32
2007,11,0,20382,Stephen Leaney,70.1,1472,21
2007,12,0,1797,Rocco Mediate,70.12,1823,26
2007,13,0,12660,Jesper Parnevik,70.17,2105,30
2007,14,0,25900,Lucas Glover,70.18,1965,28
2007,15,0,23623,Bo Van Pelt,70.19,2597,37
2007,16,0,20498,Briny Baird,70.22,2528,36
2007,17,0,24781,Hunter Mahan,70.24,2037,29
2007,18,0,23108,Matt Kuchar,70.25,1967,28
2007,18,0,8793,Tiger Woods,70.25,562,8
2007,20,0,20572,Rod Pampling,70.26,2178,31
2007,21,0,8537,J.P. Hayes,70.28,2038,29
2007,21,0,24140,Sean O'Hair,70.28,2249,32
2007,21,0,22295,Darron Stiles,70.28,1265,18
2007,24,0,20127,Chris Riley,70.31,914,13
2007,25,0,21633,Steve Allan,70.33,1055,15
2007,25,0,1142,Bart Bryant,70.33,1899,27
2007,27,0,23135,Tim Clark,70.35,1196,17
2007,28,0,20229,Stewart Cink,70.36,1970,28
2007,29,0,20160,Charlie Wi,70.38,1478,21
2007,30,0,24361,Pat Perez,70.41,2042,29
2007,31,0,10213,Dicky Pride,70.44,1127,16
2007,32,0,21959,Ted Purdy,70.48,2044,29
2007,32,0,2206,David Toms,70.48,1762,25
2007,34,0,24924,Bill Haas,70.5,1974,28
2007,35,0,26951,Johnson Wagner,70.52,2327,33
2007,36,0,1945,Kenny Perry,70.54,1975,28
2007,37,0,26289,Boo Weekley,70.55,2681,38
2007,38,0,20105,Jeff Gove,70.56,2258,32
2007,38,0,22806,Doug LaBelle II,70.56,2399,34
2007,40,0,21731,Freddie Jacobson,70.57,988,14
2007,41,0,1161,Mark Calcavecchia,70.58,2541,36
2007,41,0,6527,Steve Stricker,70.58,1694,24
2007,43,0,10809,Jim Furyk,70.59,1200,17
2007,43,0,23325,Vaughn Taylor,70.59,2259,32
2007,45,0,19846,Brian Gay,70.6,2118,30
2007,45,0,23353,J.J. Henry,70.6,2471,35
2007,45,0,28158,Steve Marino,70.6,2118,30
2007,48,0,10733,Kent Jones,70.62,2613,37
2007,49,0,21878,Mark Wilson,70.63,2260,32
2007,50,0,1948,Tim Petrovic,70.64,2543,36
2007,51,0,10860,Justin Leonard,70.7,2616,37
2007,51,0,25396,Kevin Na,70.7,1909,27
2007,53,0,12705,Cliff Kresge,70.71,2475,35
2007,54,0,1941,Tom Pernice Jr.,70.72,2051,29
2007,54,0,22913,John Rollins,70.72,2758,39
2007,54,0,27095,Nick Watney,70.72,2051,29
2007,57,0,10117,Bob Heintz,70.73,1839,26
2007,58,0,24925,Jonathan Byrd,70.74,1627,23
2007,58,0,24912,Will MacKenzie,70.74,2405,34
2007,60,0,23613,Rich Barcelo,70.76,1769,25
2007,60,0,24357,K.J. Choi,70.76,1486,21
2007,62,0,1132,Mark Brooks,70.77,920,13
2007,63,0,7867,Woody Austin,70.79,2407,34
2007,64,0,19824,Craig Barlow,70.8,1416,20
2007,65,0,24449,Parker McLachlin,70.83,2054,29
2007,66,0,11123,Chris Couch,70.87,1630,23
2007,66,0,12782,Tim Herron,70.87,3189,45
2007,68,0,24024,Zach Johnson,70.89,1347,19
2007,68,0,20628,Arron Oberholser,70.89,1914,27
2007,70,0,1035,Tommy Armour III,70.93,2057,29
2007,70,0,24507,Jason Bohn,70.93,993,14
2007,72,0,20098,Stuart Appleby,70.94,1277,18
2007,73,0,20850,Daniel Chopra,70.97,2413,34
2007,73,0,1313,Steve Elkington,70.97,2058,29
2007,73,0,12716,Charley Hoffman,70.97,2342,33
2007,73,0,27120,Troy Matteson,70.97,2271,32
2007,77,0,23983,Luke Donald,71.0,1846,26
2007,77,0,11032,Frank Lickliter II,71.0,2414,34
2007,79,0,23349,Charles Warren,71.03,2202,31
2007,80,0,1724,Jeff Maggert,71.04,1634,23
2007,81,0,20623,Gavin Coles,71.06,2345,33
2007,81,0,20378,Mathias Grönberg,71.06,2416,34
2007,81,0,27060,John Mallinger,71.06,2558,36
2007,81,0,10425,Jay Williamson,71.06,1137,16
2007,85,0,24980,Scott Gutschewski,71.08,1706,24
2007,86,0,8075,Jerry Kelly,71.09,2275,32
2007,87,0,22348,Nick O'Hern,71.12,1209,17
2007,88,0,6197,Michael Allen,71.13,1636,23
2007,88,0,21350,Ryuji Imada,71.13,2134,30
2007,88,0,26881,Jarrod Lyle,71.13,1636,23
2007,88,0,1928,Corey Pavin,71.13,2276,32
2007,92,0,20104,Ken Duke,71.17,3345,47
2007,92,0,27933,John Merrick,71.17,2064,29
2007,92,0,23621,Rory Sabbatini,71.17,1708,24
2007,92,0,2223,Bob Tway,71.17,2064,29
2007,96,0,7363,Craig Bowden,71.18,1993,28
2007,96,0,21753,Brian Davis,71.18,2847,40
2007,96,0,23718,Nathan Green,71.18,2420,34
2007,99,0,7547,Craig Kanada,71.2,2492,35
2007,100,0,1320,Bob Estes,71.21,2421,34
2007,100,0,27770,Camilo Villegas,71.21,1709,24
2007,102,0,25804,Bubba Watson,71.22,1638,23
2007,103,0,21209,Sergio Garcia,71.24,1211,17
2007,104,0,20574,Mathew Goggin,71.26,1924,27
2007,105,0,6251,Chris DiMarco,71.27,1853,26
2007,106,0,1249,John Daly,71.29,1497,21
2007,107,0,8931,Glen Day,71.32,2211,31
2007,107,0,20634,Peter Lonard,71.32,1997,28
2007,109,0,21660,Jason Schultz,71.33,1070,15
2007,109,0,24457,Jaco Van Zyl,71.33,428,6
2007,111,0,27963,Chris Stroud,71.35,1427,20
2007,112,0,10885,Robert Allenby,71.36,1998,28
2007,113,0,6522,Ernie Els,71.38,1142,16
2007,114,0,24490,George McNeill,71.39,2213,31
2007,115,0,22892,Jason Gore,71.4,1785,25
2007,115,0,26882,Michael Sim,71.4,1071,15
2007,117,0,24290,D.J. Brigman,71.41,1571,22
2007,117,0,21949,Joe Ogilvie,71.41,2285,32
2007,119,0,19803,Ryan Armour,71.42,2214,31
2007,120,0,1157,Tom Byrum,71.43,1000,14
2007,121,0,12680,Shigeki Maruyama,71.48,2073,29
2007,122,0,29476,Kyle Reifers,71.52,1931,27
2007,122,0,10423,Mike Weir,71.52,1931,27
2007,124,0,8375,Paul Stankowski,71.53,1073,15
2007,125,0,27702,Matt Hendrix,71.54,930,13
2007,126,0,20691,Greg Owen,71.55,1574,22
2007,126,0,12602,Dean Wilson,71.55,2218,31
2007,128,0,12652,Cameron Beckman,71.56,2290,32
2007,128,0,1577,Lee Janzen,71.56,1145,16
2007,130,0,22378,Trevor Immelman,71.6,1432,20
2007,131,0,7457,Steve Flesch,71.61,2721,38
2007,132,0,1381,Fred Funk,71.63,1719,24
2007,132,0,26596,Ryan Moore,71.63,2292,32
2007,132,0,2214,Kirk Triplett,71.63,1934,27
2007,135,0,23322,Brett Wetterich,71.64,2364,33
2007,136,0,8881,Tripp Isenhour,71.65,1433,20
2007,137,0,20433,Mark Hensby,71.67,2150,30
2007,137,0,27141,J.B. Holmes,71.67,1935,27
2007,137,0,1766,Billy Mayfair,71.67,2365,33
2007,140,0,23638,Brendon de Jonge,71.69,1147,16
2007,141,0,6004,Stephen Ames,71.7,1434,20
2007,142,0,21805,Harrison Frazar,71.71,2008,28
2007,143,0,21646,David Branshaw,71.72,2080,29
2007,143,0,23497,Tag Ridings,71.72,1291,18
2007,145,0,1388,Robert Gamez,71.73,2152,30
2007,145,0,20645,John Senden,71.73,2367,33
2007,147,0,22212,Craig Lile,71.74,1363,19
2007,148,0,6034,Marco Dawson,71.76,2081,29
2007,148,0,26420,Richard Johnson,71.76,2655,37
2007,148,0,25345,Carl Pettersson,71.76,2440,34
2007,151,0,24138,Ian Poulter,71.78,1938,27
2007,152,0,25190,Jeff Quinney,71.8,2513,35
2007,153,0,12714,Chris Tidland,71.81,1508,21
2007,153,0,23788,D.J. Trahan,71.81,2226,31
2007,155,0,22371,Aaron Baddeley,71.84,1796,25
2007,156,0,23933,Michael Boyd,71.85,934,13
2007,157,0,1677,Tom Lehman,71.89,1366,19
2007,157,0,23320,Ryan Palmer,71.89,1366,19
2007,159,0,24358,Robert Garrigus,71.91,2517,35
2007,159,0,26679,Kevin Stadler,71.91,2301,32
2007,161,0,23614,Rich Beem,71.93,2086,29
2007,162,0,6515,Shaun Micheel,71.94,2230,31
2007,163,0,7223,Brian Bateman,72.0,1584,22
2007,163,0,6595,Kevin Sutherland,72.0,1440,20
2007,165,0,1024,Billy Andrade,72.05,1585,22
2007,166,0,25273,Andrew Buckle,72.06,1225,17
2007,167,0,25892,Steve Wheatcroft,72.08,865,12
2007,168,0,6643,Paul Goydos,72.09,1586,22
2007,169,0,1707,Steve Lowery,72.18,2021,28
2007,170,0,21470,Daisuke Maruyama,72.25,2312,32
2007,171,0,20859,Anders Hansen,72.27,1084,15
2007,172,0,25686,Jason Dufner,72.28,2313,32
2007,173,0,28486,Michael Putnam,72.29,2241,31
2007,174,0,7749,Brett Quigley,72.3,2169,30
2007,175,0,20157,Retief Goosen,72.35,1447,20
2007,175,0,21961,Charles Howell III,72.35,2243,31
2007,177,0,8123,Jeff Brehaut,72.38,941,13
2007,178,0,21528,Henrik Stenson,72.43,1014,14
2007,179,0,2036,Jim Rutledge,72.44,1304,18
2007,180,0,2104,Jeff Sluman,72.46,1739,24
2007,181,0,1810,Phil Mickelson,72.5,870,12
2007,182,0,6621,Joe Durant,72.52,2103,29
2007,183,0,24502,Adam Scott,72.53,1088,15
2007,184,0,23048,Eric Axley,72.56,2612,36
2007,185,0,2246,Duffy Waldorf,72.59,1234,17
2007,186,0,19972,José Coceres,72.62,944,13
2007,187,0,21806,Paul Gow,72.65,1453,20
2007,188,0,12510,Chad Campbell,72.81,2330,32
2007,189,0,1706,Davis Love III,72.84,1384,19
2007,190,0,2101,Joey Sindelar,72.85,1967,27
2007,191,0,22621,Ben Curtis,72.97,2554,35
2007,192,0,12195,Tom Johnson,73.04,1826,25
2007,193,0,26360,Bubba Dickerson,73.17,878,12
2007,194,0,23800,Bryce Molder,73.5,1029,14
2007,195,0,1473,Todd Hamilton,74.07,2000,27
2007,196,0,6373,José María Olazábal,74.17,1335,18
2009,1,0,23800,Bryce Molder,68.76,1169,17
2009,2,0,23135,Tim Clark,68.96,1655,24
2009,3,0,26679,Kevin Stadler,69.15,1383,20
2009,4,0,10860,Justin Leonard,69.22,1592,23
2009,5,0,25818,Scott Piercy,69.24,1454,21
2009,6,0,20593,Greg Chalmers,69.3,1386,20
2009,7,0,8793,Tiger Woods,69.33,416,6
2009,8,0,1226,Fred Couples,69.36,763,11
2009,9,0,12716,Charley Hoffman,69.44,2500,36
2009,10,0,22046,Geoff Ogilvy,69.47,1181,17
2009,11,0,23623,Bo Van Pelt,69.57,2435,35
2009,12,0,2239,Scott Verplank,69.67,1881,27
2009,13,0,27963,Chris Stroud,69.68,1324,19
2009,14,0,23108,Matt Kuchar,69.74,1604,23
2009,15,0,10117,Bob Heintz,69.81,1117,16
2009,16,0,1928,Corey Pavin,69.85,1886,27
2009,17,0,6527,Steve Stricker,69.88,1118,16
2009,18,0,10885,Robert Allenby,69.92,1748,25
2009,19,0,23541,Ben Crane,69.93,2098,30
2009,19,0,1706,Davis Love III,69.93,2098,30
2009,21,0,26301,James Nitties,69.95,1399,20
2009,22,0,22348,Nick O'Hern,69.96,1959,28
2009,22,0,26498,Matt Weibring,69.96,1679,24
2009,24,0,24507,Jason Bohn,70.0,2520,36
2009,24,0,24024,Zach Johnson,70.0,1610,23
2009,24,0,21949,Joe Ogilvie,70.0,1680,24
2009,24,0,2206,David Toms,70.0,1680,24
2009,24,0,27095,Nick Watney,70.0,1610,23
2009,29,0,1724,Jeff Maggert,70.05,1471,21
2009,29,0,1945,Kenny Perry,70.05,1541,22
2009,31,0,25396,Kevin Na,70.08,1822,26
2009,32,0,20472,Alex Cejka,70.09,1542,22
2009,33,0,24925,Jonathan Byrd,70.11,1963,28
2009,34,0,27649,Brandt Snedeker,70.12,1823,26
2009,35,0,25900,Lucas Glover,70.14,1543,22
2009,36,0,27214,Kevin Streelman,70.15,1824,26
2009,37,0,24358,Robert Garrigus,70.18,1544,22
2009,38,0,21878,Mark Wilson,70.2,2106,30
2009,39,0,23353,J.J. Henry,70.21,1685,24
2009,39,0,28158,Steve Marino,70.21,2036,29
2009,41,0,20691,Greg Owen,70.22,1896,27
2009,42,0,8075,Jerry Kelly,70.23,2177,31
2009,43,0,6621,Joe Durant,70.26,1335,19
2009,43,0,20645,John Senden,70.26,2459,35
2009,45,0,30925,Dustin Johnson,70.27,1546,22
2009,45,0,8845,Scott Sterling,70.27,1054,15
2009,47,0,6251,Chris DiMarco,70.33,2743,39
2009,48,0,20070,Matt Bettencourt,70.36,2533,36
2009,48,0,24490,George McNeill,70.36,1759,25
2009,50,0,23548,Bill Lunde,70.37,2111,30
2009,51,0,27466,Spencer Levin,70.38,2252,32
2009,52,0,7867,Woody Austin,70.39,2323,33
2009,53,0,1948,Tim Petrovic,70.4,1760,25
2009,54,0,1320,Bob Estes,70.43,2113,30
2009,55,0,20104,Ken Duke,70.46,2466,35
2009,56,0,6522,Ernie Els,70.47,1339,19
2009,57,0,26851,Marc Leishman,70.48,2185,31
2009,57,0,26951,Johnson Wagner,70.48,1480,21
2009,59,0,23638,Brendon de Jonge,70.5,2115,30
2009,60,0,23349,Charles Warren,70.52,1481,21
2009,61,0,27120,Troy Matteson,70.53,2116,30
2009,61,0,26497,Casey Wittenberg,70.53,1340,19
2009,63,0,24140,Sean O'Hair,70.54,1975,28
2009,64,0,23614,Rich Beem,70.56,1905,27
2009,64,0,23983,Luke Donald,70.56,2258,32
2009,64,0,24924,Bill Haas,70.56,1764,25
2009,64,0,22405,Justin Rose,70.56,1764,25
2009,68,0,6004,Stephen Ames,70.58,1694,24
2009,69,0,26420,Richard Johnson,70.59,2400,34
2009,69,0,28780,Nicholas Thompson,70.59,2400,34
2009,69,0,12602,Dean Wilson,70.59,1906,27
2009,72,0,28620,Aron Price,70.62,2401,34
2009,73,0,12510,Chad Campbell,70.63,2260,32
2009,73,0,31416,Derek Fathauer,70.63,1342,19
2009,73,0,24663,Y.E. Yang,70.63,2119,30
2009,76,0,20127,Chris Riley,70.64,1554,22
2009,77,0,21753,Brian Davis,70.65,2402,34
2009,78,0,26300,Matt Jones,70.67,1484,21
